pleins	ADJ	plein
je	PRON	je
soudain	ADV	soudain
que	SCONJ	que
que	SCONJ	que
soient	AUX	être
pis	ADV	pis
sa	DET	son
auquel	PRON	auquel
Qui	PRON	qui
par	ADP	par
ne	ADV	ne
,	PUNCT	,
«	PUNCT	«
papiers	NOUN	papier
,	PUNCT	,
main	NOUN	main
je	PRON	je
D'	ADP	de
que	SCONJ	que
de	ADP	de
l'	DET	le
,	PUNCT	,
ambition	NOUN	ambition
vérité	NOUN	vérité
est	AUX	être
son	DET	son
divin	ADJ	divin
.	PUNCT	.
pas	ADV	pas
est	AUX	être
elles	PRON	lui
sentiment	NOUN	sentiment
les	DET	le
sacré	ADJ	sacrer
me	PRON	me
auteur	NOUN	auteur
le	PRON	le
sa	DET	son
commis	VERB	commettre
des	DET	un
pas	ADV	pas
Un	DET	un
clair	ADJ	clair
qu'	PRON	qu'
entre	ADP	entre
parlement	NOUN	parlement
penser	VERB	penser
en	PRON	en
est	AUX	être
et	CCONJ	et
duc	NOUN	duc
mot	NOUN	mot
;	PUNCT	;
.	PUNCT	.
on	PRON	on
dire	VERB	dire
un	DET	un
enfanter	VERB	enfanter
ni	CCONJ	ni
le	DET	le
est	AUX	être
pour	ADP	pour
confesse	VERB	confesse
ciels	NOUN	ciel
dû	VERB	devoir
baisse	VERB	baisse
»	PUNCT	»
ai	AUX	avoir
Mais	CCONJ	mais
perdre	VERB	perdre
qu'	PRON	qu'
.	PUNCT	.
est	AUX	être
-il	PRON	il
nouveaux	ADJ	nouveau
cœur	NOUN	cœur
plus	ADV	plus
les	DET	le
roi	NOUN	roi
,	PUNCT	,
Je	PRON	je
et	CCONJ	et
et	CCONJ	et
signer	VERB	signer
qui	PRON	qui
.	PUNCT	.
doit	VERB	devoir
ce	PRON	ce
a	VERB	avoir
.	PUNCT	.
Le	DET	le
,	PUNCT	,
refus	NOUN	refus
sans	ADP	sans
.	PUNCT	.
un	DET	un
,	PUNCT	,
les	DET	le
au	ADP	au
fois	NOUN	fois
Je	PRON	je
bien	ADV	bien
;	PUNCT	;
qui	PRON	qui
la	DET	le
en	PRON	en
sont	VERB	être
les	DET	le
,	PUNCT	,
,	PUNCT	,
en	PRON	en
lui	PRON	lui
sait	VERB	savoir
autorisation	NOUN	autorisation
Aimer	VERB	aimer
Enfin	ADV	enfin
regardais	VERB	regarder
est	AUX	être
conscience	NOUN	conscience
souci	NOUN	souci
aussi	ADV	aussi
ce	DET	ce
femmes	NOUN	femme
me	PRON	me
sentir	VERB	sentir
ils	PRON	il
,	PUNCT	,
jura	VERB	jurer
le	DET	le
,	PUNCT	,
jésuites	NOUN	jésuite
gouverneur	NOUN	gouverneur
furibond	ADJ	furibond
au	ADP	au
ni	CCONJ	ni
suffisante	ADJ	suffisant
que	SCONJ	que
un	DET	un
c'	PRON	ce
un	DET	un
!	PUNCT	!
un	DET	un
la	DET	le
soit	VERB	être
de	ADP	de
doute	VERB	doute
emploi	NOUN	emploi
un	DET	un
personne	NOUN	personne
Il	PRON	il
Choiseul	PROPN	Choiseul
,	PUNCT	,
des	DET	un
Et	CCONJ	et
opinion	NOUN	opinion
,	PUNCT	,
de	ADP	de
naïf	ADJ	naïf
;	PUNCT	;
la	DET	le
ne	ADV	ne
sa	DET	son
du	ADP	de
ce	PRON	ce
,	PUNCT	,
,	PUNCT	,
à	ADP	à
.	PUNCT	.
peut	VERB	pouvoir
son	DET	son
politique	ADJ	politique
cette	DET	ce
dire	VERB	dire
en	ADP	en
lui	PRON	lui
sont	AUX	être
façons	NOUN	façon
est	AUX	être
de	ADP	de
...	PUNCT	...
de	ADP	de
tout	ADV	tout
dit	VERB	dire
y	PRON	y
jusqu'	ADP	jusque
donc	ADV	donc
comme	ADP	comme
argent	NOUN	argent
bonne	ADJ	bon
se	PRON	se
d'	ADP	de
reprocher	VERB	reprocher
et	CCONJ	et
examen	NOUN	examen
est	VERB	être
la	DET	le
il	PRON	il
peut-être	ADV	peut-être
lui	PRON	lui
il	PRON	il
en	ADP	en
diriger	VERB	diriger
,	PUNCT	,
c'	PRON	ce
.	PUNCT	.
ses	DET	son
«	PUNCT	«
Roi	NOUN	roi
.	PUNCT	.
fini	VERB	finir
.	PUNCT	.
plus	ADV	plus
le	DET	le
essaie	VERB	essayer
»	PUNCT	»
pourrait	VERB	pouvoir
porte	VERB	porte
reproche	NOUN	reproche
veut	VERB	vouloir
,	PUNCT	,
et	CCONJ	et
je	PRON	je
étais	AUX	être
je	PRON	je
pu	VERB	pouvoir
entrecoupée	VERB	entrecouper
au	ADP	au
que	SCONJ	que
les	PRON	le
ce	PRON	ce
d'	ADP	de
hommes	NOUN	homme
le	DET	le
affaire	NOUN	affaire
un	DET	un
aurait	AUX	avoir
ne	ADV	ne
pour	ADP	pour
politique	NOUN	politique
;	PUNCT	;
ou	CCONJ	ou
l'	DET	le
c'	PRON	ce
de	ADP	de
que	SCONJ	que
il	PRON	il
marquer	VERB	marquer
travail	NOUN	travail
pas	ADV	pas
les	DET	le
de	ADP	de
dirai	VERB	dire
m'	PRON	me
le	DET	le
ministre	NOUN	ministre
J'	PRON	je
,	PUNCT	,
tête	NOUN	tête
à	ADP	à
Dieu	NOUN	dieu
Monsieur	NOUN	Monsieur
[	PUNCT	[
vos	DET	votre
réfléchissez	VERB	réfléchir
,	PUNCT	,
Mais	CCONJ	mais
me	PRON	me
,	PUNCT	,
de	ADP	de
qui	PRON	qui
vis-à-vis	NOUN	vis-à-vis
il	PRON	il
.	PUNCT	.
qui	PRON	qui
la	DET	le
Il	PRON	il
a	VERB	avoir
,	PUNCT	,
me	PRON	me
lot	NOUN	lot
Il	PRON	il
[	PUNCT	[
un	DET	un
ne	ADV	ne
manière	NOUN	manière
dauphin	NOUN	dauphin
des	ADP	de
déchirements	NOUN	déchirement
au	ADP	au
»	PUNCT	»
trop	ADV	trop
de	ADP	de
bien	ADV	bien
tout	ADJ	tout
la	DET	le
horizons	NOUN	horizon
est	AUX	être
refusant	VERB	refuser
on	PRON	on
un	DET	un
espèce	NOUN	espèce
dans	ADP	dans
Si	SCONJ	si
cette	DET	ce
ébranla	VERB	ébranler
de	ADP	de
de	ADP	de
.	PUNCT	.
mémoire	NOUN	mémoire
Choiseul	PROPN	Choiseul
Plus	ADV	plus
bien	ADV	bien
.	PUNCT	.
garde	NOUN	garde
battre	VERB	battre
deux	NUM	deux
fait	AUX	faire
d'	ADP	de
un	DET	un
des	DET	un
Mais	CCONJ	mais
lui-même	PRON	lui-même
enfantin	ADJ	enfantin
d'	ADP	de
et	CCONJ	et
ce	PRON	ce
dans	ADP	dans
,	PUNCT	,
compromis	VERB	compromettre
que	SCONJ	que
de	ADP	de
.	PUNCT	.
que	SCONJ	que
plus	ADV	plus
,	PUNCT	,
plus	ADV	plus
Choiseul	PROPN	Choiseul
comparer	VERB	comparer
et	CCONJ	et
,	PUNCT	,
n'	ADV	n'
le	DET	le
contre	ADP	contre
prend	VERB	prendre
]	PUNCT	]
de	ADP	de
a	AUX	avoir
fût	AUX	être
vastes	ADJ	vaste
il	PRON	il
trompées	VERB	tromper
à	ADP	à
un	DET	un
roi	NOUN	roi
,	PUNCT	,
,	PUNCT	,
néanmoins	ADV	néanmoins
ne	ADV	ne
simplement	ADV	simplement
pas	ADV	pas
son	DET	son
il	PRON	il
;	PUNCT	;
.	PUNCT	.
déplaire	VERB	déplaire
des	ADP	de
que	ADV	que
va	VERB	aller
savoir	VERB	savoir
qu'	SCONJ	que
l'	DET	le
sa	DET	son
C'	PRON	ce
Vauguyon	PROPN	Vauguyon
avec	ADP	avec
blâmer	VERB	blâmer
incapable	ADJ	incapable
de	ADP	de
quel	ADJ	quel
tant	ADV	tant
cet	DET	ce
Choiseul	PROPN	Choiseul
.	PUNCT	.
autre	NOUN	autre
de	ADP	de
histoire	NOUN	histoire
]	PUNCT	]
la	DET	le
prendre	VERB	prendre
notions	NOUN	notion
une	DET	un
doit	VERB	devoir
mains	NOUN	main
«	PUNCT	«
démission	NOUN	démission
?	PUNCT	?
des	ADP	de
Vauguyon	PROPN	Vauguyon
époux	NOUN	époux
par	ADP	par
on	PRON	on
son	DET	son
exhaler	VERB	exhaler
et	CCONJ	et
Examinez	VERB	examiner
croit	VERB	croire
:	PUNCT	:
la	DET	le
ma	DET	mon
Roi	NOUN	roi
il	PRON	il
différence	NOUN	différence
,	PUNCT	,
cœur	NOUN	cœur
autre	ADJ	autre
je	PRON	je
qu'	PRON	qu'
uns	NOUN	un
louer	VERB	louer
Il	PRON	il
l'	PRON	l'
offensé	VERB	offenser
d'	ADP	de
on	PRON	on
nom	NOUN	nom
tend	VERB	tendre
.	PUNCT	.
n'	ADV	n'
une	DET	un
femmes	NOUN	femme
même	ADV	même
pour	ADP	pour
l'	DET	le
Il	PRON	il
le	PRON	le
un	DET	un
un	DET	un
l'	PRON	l'
de	ADP	de
Effectivement	ADV	effectivement
que	SCONJ	que
se	PRON	se
Car	CCONJ	car
trouver	VERB	trouver
toute	ADJ	tout
être	AUX	être
Vauguyon	PROPN	Vauguyon
je	PRON	je
me	PRON	me
qui	PRON	qui
passant	VERB	passer
complot	NOUN	complot
.	PUNCT	.
La	DET	le
grands	ADJ	grand
a	VERB	avoir
non	ADV	non
.	PUNCT	.
tout	DET	tout
on	PRON	on
du	ADP	de
beaucoup	ADV	beaucoup
en	ADP	en
bonté	NOUN	bonté
dit	VERB	dire
et	CCONJ	et
un	DET	un
La	DET	le
qui	PRON	qui
sans	ADP	sans
,	PUNCT	,
de	ADP	de
,	PUNCT	,
devais	VERB	devoir
la	DET	le
il	PRON	il
guerre	NOUN	guerre
et	CCONJ	et
perdre	VERB	perdre
a	VERB	avoir
,	PUNCT	,
ces	DET	ce
mauvais	ADJ	mauvais
vous	PRON	vous
dit	VERB	dire
je	PRON	je
.	PUNCT	.
son	DET	son
Car	CCONJ	car
cause	NOUN	cause
non	ADV	non
Allons	VERB	aller
Cependant	ADV	cependant
espérances	NOUN	espérance
une	DET	un
ministre	NOUN	ministre
de	ADP	de
et	CCONJ	et
devant	ADP	devant
l'	DET	le
il	PRON	il
La	DET	le
et	CCONJ	et
des	ADP	de
soit	AUX	être
Choiseul	PROPN	Choiseul
goût	NOUN	goût
comptant	ADJ	comptant
à	ADP	à
signataire	NOUN	signataire
roi	NOUN	roi
Choiseul	PROPN	Choiseul
prétendu	ADJ	prétendre
mains	NOUN	main
fort	ADV	fort
Là	ADV	là
,	PUNCT	,
avoir	VERB	avoir
faite	VERB	faire
,	PUNCT	,
autant	ADV	autant
]	PUNCT	]
de	ADP	de
plus	ADV	plus
à	ADP	à
désir	NOUN	désir
est	AUX	être
que	SCONJ	que
prit	VERB	prendre
fils	NOUN	fils
jardin	NOUN	jardin
pire	ADV	pire
France	PROPN	France
,	PUNCT	,
en	PRON	en
sensible	ADJ	sensible
main	NOUN	main
Choiseul	PROPN	Choiseul
manquer	VERB	manquer
croire	VERB	croire
non	ADV	non
soit	AUX	être
le	DET	le
,	PUNCT	,
.	PUNCT	.
La	DET	le
là	ADV	là
.	PUNCT	.
difficile	ADJ	difficile
,	PUNCT	,
tant	ADV	tant
vie	NOUN	vie
chose	NOUN	chose
qu'	SCONJ	que
il	PRON	il
la	DET	le
qu'	SCONJ	que
homme	NOUN	homme
cesser	VERB	cesser
propre	ADJ	propre
d'	ADP	de
tissu	NOUN	tissu
dirigé	VERB	diriger
anonyme	ADJ	anonyme
?	PUNCT	?
pouvait	VERB	pouvoir
autrement	ADV	autrement
ferait	VERB	faire
d'	ADP	de
préfère	VERB	préférer
à	ADP	à
hommes	NOUN	homme
.	PUNCT	.
:	PUNCT	:
c'	PRON	ce
dans	ADP	dans
de	ADP	de
y	PRON	y
temps	NOUN	temps
absurdes	ADJ	absurde
est	VERB	être
où	PRON	où
folie	NOUN	folie
De	ADP	de
le	PRON	le
revenus	NOUN	revenu
disait	VERB	dire
paraît	VERB	paraître
temps	NOUN	temps
nommé	VERB	nommer
à	ADP	à
,	PUNCT	,
consent	VERB	consentir
m'	PRON	me
Choiseul	PROPN	Choiseul
,	PUNCT	,
est	AUX	être
mille	NUM	mille
ne	ADV	ne
délicieuses1	ADJ	délicieuses1
ne	ADV	ne
,	PUNCT	,
mémoire	NOUN	mémoire
;	PUNCT	;
à	ADP	à
En	ADP	en
privé	NOUN	privé
dormir	VERB	dormir
charges	NOUN	charge
;	PUNCT	;
vis	VERB	voir
,	PUNCT	,
la	DET	le
Conseil	NOUN	conseil
a	AUX	avoir
je	PRON	je
sur	ADP	sur
Mais	CCONJ	mais
ce	DET	ce
peu	ADV	peu
j'	PRON	je
tenu	VERB	tenir
contre	ADP	contre
,	PUNCT	,
personne	PRON	personne
que	SCONJ	que
sa	DET	son
de	ADP	de
excuse	VERB	excuse
ces	DET	ce
.	PUNCT	.
,	PUNCT	,
,	PUNCT	,
courriers	NOUN	courrier
.	PUNCT	.
multiple	ADJ	multiple
Choiseul	PROPN	Choiseul
,	PUNCT	,
anges	NOUN	ange
et	CCONJ	et
,	PUNCT	,
la	DET	le
dire	VERB	dire
main	NOUN	main
est	AUX	être
En	ADP	en
présente	VERB	présente
du	ADP	de
qui	PRON	qui
ambition	NOUN	ambition
de	ADP	de
ne	ADV	ne
à	ADP	à
pouvait	VERB	pouvoir
.	PUNCT	.
être	ADV	être
des	DET	un
privilège	NOUN	privilège
son	DET	son
,	PUNCT	,
et	CCONJ	et
,	PUNCT	,
et	CCONJ	et
Praslin	PROPN	Praslin
lisait	VERB	lire
,	PUNCT	,
Ily	PRON	ily
plaisir	NOUN	plaisir
serviteur	NOUN	serviteur
jure	VERB	jure
de	ADP	de
]	PUNCT	]
quand	SCONJ	quand
fûmes	VERB	être
auteur	NOUN	auteur
.	PUNCT	.
un	DET	un
pays	NOUN	pays
celle	PRON	celui
«	PUNCT	«
bien	ADV	bien
beau	ADJ	beau
entre	ADP	entre
le	PRON	le
-	ADV	-
”	PUNCT	”
Il	PRON	il
«	PUNCT	«
fois	NOUN	fois
,	PUNCT	,
.	PUNCT	.
que	SCONJ	que
simple	ADJ	simple
à	ADP	à
n'	ADV	n'
le	DET	le
le	DET	le
La	DET	le
»	PUNCT	»
déballage	NOUN	déballage
connaître	VERB	connaître
attachés	VERB	attacher
des	ADP	de
royaume	NOUN	royaume
pleine	ADJ	plein
relais	NOUN	relais
.	PUNCT	.
trop	ADV	trop
mouillai	VERB	mouiller
disposer	VERB	disposer
.	PUNCT	.
me	PRON	me
le	DET	le
.	PUNCT	.
sur	ADP	sur
fonction	NOUN	fonction
le	DET	le
reprend	VERB	reprendre
et	CCONJ	et
et	CCONJ	et
à	ADP	à
en	ADP	en
de	ADP	de
un	DET	un
mort	VERB	mourir
y	PRON	y
devant	ADP	devant
dormir	VERB	dormir
armes	NOUN	arme
Il	PRON	il
surintendant	NOUN	surintendant
Touraine	PROPN	Touraine
même	ADV	même
moi	PRON	moi
ministre	NOUN	ministre
de	ADP	de
du	ADP	de
Mémoires	NOUN	mémoire
,	PUNCT	,
Et	CCONJ	et
elle	PRON	lui
le	DET	le
C'	PRON	ce
cependant	ADV	cependant
à	ADP	à
XVI	NUM	XVI
.	PUNCT	.
avant	ADP	avant
Chaque	DET	chaque
à	ADP	à
:	PUNCT	:
folies	NOUN	folie
me	PRON	me
.	PUNCT	.
un	DET	un
est	AUX	être
revanche	NOUN	revanche
la	DET	le
quoi	PRON	quoi
que	SCONJ	que
toutes	ADJ	tout
administre	VERB	administre
faramineux	ADJ	faramineux
il	PRON	il
complot	NOUN	complot
va	VERB	aller
j'	PRON	je
,	PUNCT	,
à	ADP	à
.	PUNCT	.
,	PUNCT	,
la	DET	le
plausible	ADJ	plausible
le	DET	le
Sans	ADP	sans
fait	VERB	faire
être	AUX	être
l'	PRON	l'
.	PUNCT	.
a	AUX	avoir
sa	DET	son
la	DET	le
encore	ADV	encore
puis	VERB	pouvoir
le	DET	le
mars	NOUN	mars
.	PUNCT	.
de	ADP	de
pas	ADV	pas
Au	ADP	au
veut	VERB	vouloir
...	PUNCT	...
;	PUNCT	;
qui	PRON	qui
désireux	ADJ	désireux
trouve	VERB	trouve
cousin	NOUN	cousin
a	VERB	avoir
fera	VERB	faire
ceux	PRON	celui
.	PUNCT	.
belle	ADJ	bel
.	PUNCT	.
?	PUNCT	?
Les	DET	le
.	PUNCT	.
aime	VERB	aime
dit	VERB	dire
.	PUNCT	.
d'	ADP	de
à	ADP	à
est	AUX	être
.	PUNCT	.
fort	ADV	fort
paix	NOUN	paix
avais	VERB	avoir
fait	NOUN	fait
.	PUNCT	.
Oui	VERB	oui
la	DET	le
malheur	NOUN	malheur
les	DET	le
attribuée	VERB	attribuer
mais	CCONJ	mais
saute	VERB	saute
chose	NOUN	chose
de	ADP	de
,	PUNCT	,
Ces	DET	ce
ajoutai	VERB	ajouter
-	NOUN	-
je	PRON	je
vieux	ADJ	vieux
compris	VERB	comprendre
-je	PRON	je
,	PUNCT	,
maison	NOUN	maison
ai	AUX	avoir
grand	ADJ	grand
votre	DET	votre
position	NOUN	position
,	PUNCT	,
les	DET	le
,	PUNCT	,
c'	PRON	ce
de	ADP	de
Guerre	NOUN	guerre
observer	VERB	observer
marques	NOUN	marque
qu'	PRON	qu'
son	DET	son
son	DET	son
.	PUNCT	.
ministre	NOUN	ministre
après	ADP	après
haut	ADV	haut
le	DET	le
extraordinaire	ADJ	extraordinaire
;	PUNCT	;
sceptique	NOUN	sceptique
est	AUX	être
morale	NOUN	morale
très	ADV	très
Touraine	PROPN	Touraine
!	PUNCT	!
Choiseul	PROPN	Choiseul
doit	VERB	devoir
à	ADP	à
prend	VERB	prendre
,	PUNCT	,
très	ADV	très
,	PUNCT	,
tourna	VERB	tourner
le	DET	le
les	DET	le
»	PUNCT	»
l'	DET	le
est	AUX	être
est	AUX	être
le	DET	le
peut	VERB	pouvoir
je	PRON	je
,	PUNCT	,
maîtresses	NOUN	maîtresse
je	PRON	je
renforcé	VERB	renforcer
un	DET	un
d'	ADP	de
le	DET	le
qui	PRON	qui
de	ADP	de
son	DET	son
.	PUNCT	.
laisse	VERB	laisse
couvre	VERB	couvrir
manuscrit	NOUN	manuscrit
par	ADP	par
faire	AUX	faire
pair	NOUN	pair
esprit	NOUN	esprit
dit	VERB	dire
«	PUNCT	«
dit	VERB	dire
que	SCONJ	que
qui	PRON	qui
lui	PRON	lui
des	DET	un
ne	ADV	ne
quittez	VERB	quitter
votre	DET	votre
attendre	VERB	attendre
siens	NOUN	sien
;	PUNCT	;
entre	ADP	entre
.	PUNCT	.
le	DET	le
se	PRON	se
,	PUNCT	,
une	DET	un
tout	DET	tout
En	ADP	en
,	PUNCT	,
,	PUNCT	,
la	DET	le
justesse	NOUN	justesse
pas	ADV	pas
,	PUNCT	,
je	PRON	je
les	DET	le
à	ADP	à
:	PUNCT	:
,	PUNCT	,
on	PRON	on
la	DET	le
...	PUNCT	...
l'	DET	le
,	PUNCT	,
sûr	ADJ	sûr
donner	VERB	donner
pour	ADP	pour
de	ADP	de
,	PUNCT	,
étrangères	ADJ	étranger
une	DET	un
Choiseul	PROPN	Choiseul
est	AUX	être
.	PUNCT	.
est	AUX	être
de	ADP	de
mon	DET	mon
ai	VERB	avoir
Quoi	PRON	quoi
heureuse	ADJ	heureux
Cour	NOUN	cour
,	PUNCT	,
«	PUNCT	«
j'	PRON	je
gouverneur	NOUN	gouverneur
femme	NOUN	femme
commode	ADJ	commode
à	ADP	à
Le	DET	le
des	ADP	de
déteste	VERB	déteste
larmes	NOUN	larme
conseiller	NOUN	conseiller
-	PROPN	-
Argental	PROPN	Argental
de	ADP	de
.	PUNCT	.
.	PUNCT	.
la	DET	le
même	ADV	même
.	PUNCT	.
souvent	ADV	souvent
,	PUNCT	,
de	ADP	de
ouverts	VERB	ouvrir
.	PUNCT	.
et	CCONJ	et
par	ADP	par
constater	VERB	constater
de	ADP	de
de	ADP	de
,	PUNCT	,
«	PUNCT	«
n'	ADV	n'
être	AUX	être
ne	ADV	ne
est	AUX	être
pleurs	NOUN	pleur
remplis	VERB	remplir
d'	ADP	de
Monsieur	NOUN	Monsieur
que	PRON	que
il	PRON	il
reste	NOUN	reste
il	PRON	il
n'	ADV	n'
»	PUNCT	»
,	PUNCT	,
son	DET	son
premier	ADJ	premier
avec	ADP	avec
Il	PRON	il
Richelieu	PROPN	Richelieu
il	PRON	il
l'	DET	le
que	SCONJ	que
Tout	ADJ	tout
en	ADP	en
ouvertement	ADV	ouvertement
Suisses	PROPN	Suisses
moi	PRON	moi
il	PRON	il
a	VERB	avoir
beaucoup	ADV	beaucoup
intendant	NOUN	intendant
du	ADP	de
,	PUNCT	,
roi	NOUN	roi
,	PUNCT	,
vous	PRON	vous
;	PUNCT	;
honorifique	ADJ	honorifique
le	PRON	le
des	ADP	de
tenait	VERB	tenir
.	PUNCT	.
elle	PRON	lui
Affaires	NOUN	affaire
que	SCONJ	que
main	NOUN	main
Nous	PRON	nous
de	ADP	de
s'	PRON	se
”	PUNCT	”
pleine	ADJ	plein
,	PUNCT	,
colonel	NOUN	colonel
du	ADP	de
Choiseul	PROPN	Choiseul
,	PUNCT	,
qui	PRON	qui
qui	PRON	qui
fera	VERB	faire
Cette	DET	ce
commis	NOUN	commis
déléguera	VERB	déléguer
.	PUNCT	.
mal	ADV	mal
tenait	VERB	tenir
Affaires	NOUN	affaire
toujours	ADV	toujours
remis	VERB	remettre
attention	NOUN	attention
Il	PRON	il
calmes	ADJ	calme
enrager	VERB	enrager
.	PUNCT	.
grâce	NOUN	grâce
dois	VERB	devoir
.	PUNCT	.
de	ADP	de
des	DET	un
“	PUNCT	“
ce	DET	ce
parler	VERB	parler
:	PUNCT	:
considérable	ADJ	considérable
Monsieur	NOUN	Monsieur
s'	PRON	se
et	CCONJ	et
charge	NOUN	charge
qui	PRON	qui
présenter	VERB	présenter
.	PUNCT	.
Chez	ADP	chez
avoir	VERB	avoir
là	ADV	là
Le	DET	le
celui	PRON	celui
simple	ADJ	simple
utile	ADJ	utile
on	PRON	on
j'	PRON	je
ton	NOUN	ton
riche	ADJ	riche
des	DET	un
charge	NOUN	charge
sont	AUX	être
Dans	ADP	dans
aussi	ADV	aussi
roi	NOUN	roi
gouverneur	NOUN	gouverneur
duc	NOUN	duc
je	PRON	je
là	ADV	là
d'	ADP	de
pilote	VERB	pilote
,	PUNCT	,
quatre	NUM	quatre
roi	NOUN	roi
.	PUNCT	.
Marine	PROPN	Marine
n'	ADV	n'
,	PUNCT	,
son	DET	son
s'	PRON	se
Guerre	NOUN	guerre
(	PUNCT	(
de	ADP	de
,	PUNCT	,
vous	PRON	vous
serai	AUX	être
.	PUNCT	.
[	PUNCT	[
monsieur	NOUN	Monsieur
,	PUNCT	,
homme	NOUN	homme
tiré	VERB	tirer
bonne	ADJ	bon
monsieur	NOUN	Monsieur
est	AUX	être
dire	VERB	dire
les	PRON	le
ce	PRON	ce
férocité	NOUN	férocité
si	SCONJ	si
grand	ADJ	grand
jusqu'	ADP	jusque
,	PUNCT	,
Louis	PROPN	Louis
même	ADJ	même
vis	VERB	voir
Je	PRON	je
à	ADP	à
rôle	NOUN	rôle
,	PUNCT	,
Comment	ADV	comment
le	DET	le
aura	VERB	avoir
pas	ADV	pas
de	ADP	de
qu'	SCONJ	que
trouve	VERB	trouve
c'	PRON	ce
en	ADP	en
une	DET	un
Cela	PRON	cela
de	ADP	de
dauphin	NOUN	dauphin
passes	NOUN	passe
-là	NOUN	-là
dire	VERB	dire
enrichir	VERB	enrichir
même	ADJ	même
d'	ADP	de
ma	DET	mon
lui	PRON	lui
il	PRON	il
peut	VERB	pouvoir
.	PUNCT	.
,	PUNCT	,
d'	ADP	de
changer	VERB	changer
être	AUX	être
de	ADP	de
lire	VERB	lire
fonction	NOUN	fonction
et	CCONJ	et
des	DET	un
Le	DET	le
été	NOUN	été
faire	VERB	faire
chose	NOUN	chose
unifier	VERB	unifier
or	NOUN	or
la	DET	le
feindre	VERB	feindre
jamais	ADV	jamais
postes	NOUN	poste
a	VERB	avoir
on	PRON	on
confiance	NOUN	confiance
le	DET	le
d'	ADP	de
arrivé	VERB	arriver
sont	AUX	être
nulle	DET	nul
chez	ADP	chez
pleurs	NOUN	pleur
foi	NOUN	foi
pour	ADP	pour
étaient	AUX	être
ravissement	NOUN	ravissement
est	AUX	être
parlement	NOUN	parlement
résider	VERB	résider
de	ADP	de
d'	ADP	de
;	PUNCT	;
à	ADP	à
que	SCONJ	que
du	ADP	de
vous	PRON	vous
fis	VERB	faire
il	PRON	il
garant	NOUN	garant
Le	DET	le
-il	PRON	il
par	ADP	par
qu'	SCONJ	que
.	PUNCT	.
ma	DET	mon
il	PRON	il
de	ADP	de
.	PUNCT	.
grand	ADJ	grand
et	CCONJ	et
En	ADP	en
On	PRON	on
dans	ADP	dans
,	PUNCT	,
»	PUNCT	»
bonhomme	ADJ	bonhomme
négociations	NOUN	négociation
qu'	SCONJ	que
62	NUM	62
est	AUX	être
général	ADJ	général
En	ADP	en
,	PUNCT	,
aube	NOUN	aube
militaire	NOUN	militaire
62	NUM	62
de	ADP	de
est	AUX	être
C'	PRON	ce
.	PUNCT	.
déjà	ADV	déjà
Choiseul	PROPN	Choiseul
je	PRON	je
honneurs	NOUN	honneur
reste	NOUN	reste
Grand	ADJ	grand
que	SCONJ	que
.	PUNCT	.
en	ADP	en
dis	VERB	dire
occasion	NOUN	occasion
une	DET	un
de	ADP	de
aime	VERB	aime
j'	PRON	je
rémunératrice	ADJ	rémunérateur
de	ADP	de
,	PUNCT	,
il	PRON	il
un	DET	un
de	ADP	de
seconde	ADJ	second
sera	AUX	être
ne	ADV	ne
les	DET	le
je	PRON	je
mot	NOUN	mot
général	ADJ	général
diversité	NOUN	diversité
il	PRON	il
,	PUNCT	,
au	ADP	au
.	PUNCT	.
Choiseul	PROPN	Choiseul
dauphin	NOUN	dauphin
suffisamment	ADV	suffisamment
Du	ADP	de
bailli	NOUN	bailli
matin	NOUN	matin
pris	VERB	prendre
sujet	NOUN	sujet
Choiseul	PROPN	Choiseul
Les	DET	le
auprès	ADV	auprès
quelques	ADJ	quelque
membres	NOUN	membre
famille	NOUN	famille
dévoué	ADJ	dévoué
il	PRON	il
Peut	ADV	peut
de	ADP	de
le	DET	le
,	PUNCT	,
beaucoup	ADV	beaucoup
,	PUNCT	,
,	PUNCT	,
conclure	VERB	conclure
[	PUNCT	[
me	PRON	me
et	CCONJ	et
charge	NOUN	charge
En	ADP	en
Choiseul	PROPN	Choiseul
du	ADP	de
cocu	ADJ	cocu
Choiseul	PROPN	Choiseul
Choiseul	PROPN	Choiseul
ce	PRON	ce
1760	NUM	1760
lever	NOUN	lever
!	PUNCT	!
compter	VERB	compter
roi	NOUN	roi
on	PRON	on
je	PRON	je
été	NOUN	été
,	PUNCT	,
Voltaire	PROPN	Voltaire
était	VERB	être
Il	PRON	il
femmes	NOUN	femme
Bien	ADV	bien
ai	VERB	avoir
;	PUNCT	;
cas	NOUN	cas
je	PRON	je
de	ADP	de
et	CCONJ	et
le	DET	le
60	PRON	60
magistrats	NOUN	magistrat
rares	ADJ	rare
à	ADP	à
me	PRON	me
Régent	NOUN	régent
»	PUNCT	»
.	PUNCT	.
notre	DET	notre
.	PUNCT	.
personne	PRON	personne
que	SCONJ	que
.	PUNCT	.
deux	NUM	deux
demande	VERB	demande
d'	ADP	de
,	PUNCT	,
mémoire	NOUN	mémoire
mois	NOUN	mois
c'	PRON	ce
me	PRON	me
ne	ADV	ne
est	AUX	être
aux	ADP	à
est	VERB	être
écrit	VERB	écrire
yeux	NOUN	oeil
Quand	SCONJ	quand
punit	VERB	punir
province	NOUN	province
à	ADP	à
d'	ADP	de
le	DET	le
Et	CCONJ	et
ceci	PRON	ceci
janvier	NOUN	janvier
