poudre	NOUN	poudre
et	CCONJ	et
est	VERB	être
,	PUNCT	,
.	PUNCT	.
ils	PRON	il
nous	PRON	nous
un	DET	un
restaient	VERB	rester
l'	DET	le
carreaux	NOUN	carreau
en	PRON	en
graves	ADJ	grave
comme	ADP	comme
n'	ADV	n'
la	DET	le
ne	ADV	ne
passage	NOUN	passage
plus	ADV	plus
»	PUNCT	»
.	PUNCT	.
ainsi	ADV	ainsi
,	PUNCT	,
coup	NOUN	coup
y	PRON	y
rentrer	VERB	rentrer
qui	PRON	qui
là	ADV	là
Est	AUX	être
nous	PRON	nous
désespoir	NOUN	désespoir
,	PUNCT	,
la	DET	le
non	ADV	non
joie	NOUN	joie
mari	NOUN	mari
notre	DET	notre
du	ADP	de
,	PUNCT	,
Allemands	NOUN	allemand
heure	NOUN	heure
arriver	VERB	arriver
par	ADP	par
reconnaît	VERB	reconnaître
bas	NOUN	bas
de	ADP	de
porte	NOUN	porte
un	PRON	un
nous	PRON	nous
atteints	VERB	atteindre
nous	PRON	nous
Nous	PRON	nous
encore	ADV	encore
.	PUNCT	.
égratignure	NOUN	égratignure
nous	PRON	nous
de	ADP	de
pour	ADP	pour
a	AUX	avoir
pour	ADP	pour
Ils	PRON	il
…	PUNCT	…
les	DET	le
à	ADP	à
vaincue	VERB	vaincre
.	PUNCT	.
réalité	NOUN	réalité
c'	PRON	ce
a	VERB	avoir
mais	CCONJ	mais
tout	PRON	tout
l'	DET	le
.	PUNCT	.
pressés	VERB	presser
même	ADV	même
Je	PRON	je
que	SCONJ	que
Vierge	NOUN	vierge
mari	NOUN	mari
donc	ADV	donc
ne	ADV	ne
en	ADP	en
pillée	VERB	piller
.	PUNCT	.
On	PRON	on
,	PUNCT	,
pas	ADV	pas
poêle	NOUN	poêle
sont	AUX	être
.	PUNCT	.
pas	ADV	pas
à	ADP	à
revoir	VERB	revoir
ruines	NOUN	ruine
malodorant	ADJ	malodorant
,	PUNCT	,
le	DET	le
à	ADP	à
qu'	ADV	qu'
une	DET	un
chez	ADP	chez
,	PUNCT	,
attend	VERB	attendre
…	PUNCT	…
c'	PRON	ce
de	ADP	de
de	ADP	de
A	ADP	à
d'	ADP	de
source	NOUN	source
arrête	VERB	arrête
Une	DET	un
Arsène	PROPN	Arsène
lieux	NOUN	lieu
mon	DET	mon
ma	DET	mon
hachés	VERB	hacher
un	DET	un
meuble	NOUN	meuble
barbe	NOUN	barbe
,	PUNCT	,
crient	VERB	crier
de	ADP	de
elle	PRON	lui
?	PUNCT	?
pain	NOUN	pain
Nous	PRON	nous
la	DET	le
.	PUNCT	.
la	DET	le
seconde	NOUN	seconde
Cette	DET	ce
qui	PRON	qui
que	SCONJ	que
les	DET	le
Je	PRON	je
peu	ADV	peu
chêne	NOUN	chêne
.	PUNCT	.
leurs	DET	leur
maison	NOUN	maison
.	PUNCT	.
,	PUNCT	,
en	ADP	en
éclat	NOUN	éclat
voir	VERB	voir
refusé	VERB	refuser
meubles	NOUN	meuble
nous	PRON	nous
près	ADV	près
et	CCONJ	et
à	ADP	à
…	PUNCT	…
,	PUNCT	,
a	AUX	avoir
emmené	VERB	emmener
pas	ADV	pas
demandons	VERB	demander
rien	PRON	rien
des	DET	un
vaisselle	NOUN	vaisselle
Grâce	NOUN	grâce
linge	NOUN	linge
!	PUNCT	!
de	ADP	de
,	PUNCT	,
,	PUNCT	,
…	PUNCT	…
la	DET	le
…	PUNCT	…
a	AUX	avoir
obus	NOUN	obu
lui	PRON	lui
l'	PRON	l'
la	DET	le
rien	PRON	rien
.	PUNCT	.
le	DET	le
plus	ADV	plus
par	ADP	par
étaient	AUX	être
Nous	PRON	nous
de	ADP	de
bon	ADJ	bon
le	DET	le
amas	NOUN	amas
lui	PRON	lui
restent	VERB	rester
-ce	PRON	-ce
…	PUNCT	…
est	VERB	être
Plus	ADV	plus
nous	PRON	nous
la	DET	le
,	PUNCT	,
-il	PRON	il
haut	NOUN	haut
Tout	PRON	tout
résiste	VERB	résiste
accumulés	VERB	accumuler
rien	PRON	rien
plus	ADV	plus
avaient	VERB	avoir
une	DET	un
en	ADP	en
perles	NOUN	perle
géante	ADJ	géant
…	PUNCT	…
ficelle	NOUN	ficelle
doutant	VERB	douter
n'	ADV	n'
cet	DET	ce
,	PUNCT	,
de	ADP	de
ce	DET	ce
,	PUNCT	,
sur	ADP	sur
et	CCONJ	et
nous	PRON	nous
retrouvé	VERB	retrouver
Quand	SCONJ	quand
pourtant	ADV	pourtant
que	SCONJ	que
au	ADP	au
que	PRON	que
partie	NOUN	partie
main	NOUN	main
me	PRON	me
que	SCONJ	que
une	DET	un
avec	ADP	avec
.	PUNCT	.
A	ADP	à
nous	PRON	nous
.	PUNCT	.
ce	PRON	ce
-il	PRON	il
est	AUX	être
bout	NOUN	bout
retrouve	VERB	retrouve
nous	PRON	nous
cimetière	NOUN	cimetière
talus	NOUN	talus
-ce	PRON	-ce
ans	NOUN	an
d'	ADP	de
de	ADP	de
maison	NOUN	maison
de	ADP	de
avait	AUX	avoir
la	DET	le
Mon	DET	mon
ans	NOUN	an
il	PRON	il
peine	NOUN	peine
Devant	ADP	devant
trouve	VERB	trouve
d'	ADP	de
les	DET	le
après	ADP	après
tomber	VERB	tomber
rescapés	NOUN	rescapé
quel	DET	quel
Alfred	PROPN	Alfred
veut	VERB	vouloir
image	NOUN	image
nous	PRON	nous
on	PRON	on
notre	DET	notre
nous	PRON	nous
épargnée	VERB	épargner
l'	DET	le
nous	PRON	nous
dont	PRON	dont
.	PUNCT	.
-t	PRON	-t
,	PUNCT	,
désemparés	VERB	désemparer
parvient	VERB	parvenir
,	PUNCT	,
est	AUX	être
nous	PRON	nous
tourne	VERB	tourne
rien	PRON	rien
.	PUNCT	.
moi	PRON	moi
ont	AUX	avoir
en	ADP	en
tombe	NOUN	tombe
une	DET	un
.	PUNCT	.
nous	PRON	nous
.	PUNCT	.
,	PUNCT	,
monuments	NOUN	monument
décidons	VERB	décider
de	ADP	de
qu'	ADV	qu'
et	CCONJ	et
elle	PRON	lui
mort	VERB	mourir
quelques	DET	quelque
nous	PRON	nous
ensuite	ADV	ensuite
ne	ADV	ne
tout	ADV	tout
,	PUNCT	,
été	AUX	être
traversée	VERB	traverser
ce	DET	ce
.	PUNCT	.
Mais	CCONJ	mais
chaos	NOUN	chaos
,	PUNCT	,
plus	ADV	plus
,	PUNCT	,
!	PUNCT	!
à	ADP	à
rien	PRON	rien
notre	DET	notre
ils	PRON	il
n'	ADV	n'
,	PUNCT	,
la	DET	le
on	PRON	on
collée	VERB	coller
et	CCONJ	et
coin	NOUN	coin
,	PUNCT	,
Pas	ADV	pas
moment	NOUN	moment
de	ADP	de
a	AUX	avoir
femme	NOUN	femme
nous	PRON	nous
,	PUNCT	,
de	ADP	de
papa	NOUN	papa
je	PRON	je
cuire	VERB	cuire
n'	ADV	n'
la	DET	le
notre	DET	notre
bois	NOUN	bois
tombées	VERB	tomber
sape	NOUN	sape
à	ADP	à
Plus	ADV	plus
notre	DET	notre
époque	NOUN	époque
en	ADP	en
bien	ADV	bien
me	PRON	me
,	PUNCT	,
Et	CCONJ	et
mur	NOUN	mur
émergent	VERB	émerger
maison	NOUN	maison
restons	VERB	rester
sommes	AUX	être
d'	ADP	de
n'	ADV	n'
semble	VERB	semble
plus	ADV	plus
.	PUNCT	.
.	PUNCT	.
nom	NOUN	nom
A	ADP	à
salle	NOUN	salle
rien	PRON	rien
y	PRON	y
chose	NOUN	chose
On	PRON	on
que	PRON	que
qu'	SCONJ	que
…	PUNCT	…
.	PUNCT	.
c'	PRON	ce
,	PUNCT	,
,	PUNCT	,
nous	PRON	nous
est	AUX	être
vaisselle	NOUN	vaisselle
tristes	ADJ	triste
…	PUNCT	…
?	PUNCT	?
enfants	NOUN	enfant
tête	NOUN	tête
facile	ADJ	facile
,	PUNCT	,
Je	PRON	je
loin	ADV	loin
couronnes	NOUN	couronne
d'	ADP	de
même	ADV	même
rien	PRON	rien
,	PUNCT	,
plus	ADV	plus
,	PUNCT	,
filleul	NOUN	filleul
Paul	PROPN	Paul
là	ADV	là
à	ADP	à
On	PRON	on
de	ADP	de
date	NOUN	date
chez	ADP	chez
Sur	ADP	sur
des	DET	un
de	ADP	de
acceptions	VERB	accepter
avec	ADP	avec
aussi	ADV	aussi
ouvre	VERB	ouvrir
ceux	PRON	celui
ouvrir	VERB	ouvrir
encore	ADV	encore
un	DET	un
,	PUNCT	,
père	NOUN	père
a	AUX	avoir
bien	ADV	bien
.	PUNCT	.
boulanger	NOUN	boulanger
crois	VERB	croire
avons	AUX	avoir
le	DET	le
venaient	VERB	venir
emmener	VERB	emmener
peu	ADV	peu
Auguste	PROPN	Auguste
,	PUNCT	,
.	PUNCT	.
plus	ADV	plus
à	ADP	à
ne	ADV	ne
deuil	NOUN	deuil
dans	ADP	dans
Cette	DET	ce
arrivèrent	VERB	arriver
mois	NOUN	mois
de	ADP	de
après	ADP	après
pas	ADV	pas
prenions	VERB	prendre
ai	AUX	avoir
pris	VERB	prendre
pleurant	VERB	pleurer
à	ADP	à
piège	NOUN	piège
la	DET	le
papa	NOUN	papa
pour	ADP	pour
,	PUNCT	,
vers	ADP	vers
l'	PRON	l'
la	DET	le
me	PRON	me
dernière	ADJ	dernier
,	PUNCT	,
arrivée	NOUN	arrivée
c'	PRON	ce
plus	ADV	plus
papa	NOUN	papa
pas	ADV	pas
par	ADP	par
camarades	NOUN	camarade
Et	CCONJ	et
il	PRON	il
tôt	ADV	tôt
tué	VERB	tuer
complets	ADJ	complet
,	PUNCT	,
de	ADP	de
Avesnes	PROPN	Avesnes
et	CCONJ	et
que	ADV	que
on	PRON	on
petit	ADJ	petit
,	PUNCT	,
des	ADP	de
Lucie	PROPN	Lucie
atterré	VERB	atterrer
,	PUNCT	,
sa	DET	son
est	AUX	être
passé	VERB	passer
pas	ADV	pas
des	DET	un
trop	ADV	trop
Et	CCONJ	et
il	PRON	il
la	PRON	le
rien	PRON	rien
Etaples	PROPN	Etaples
lorsque	SCONJ	lorsque
que	SCONJ	que
grosse	ADJ	gros
est	VERB	être
fusillé	VERB	fusiller
souriant	VERB	sourire
ces	DET	ce
Qui	PRON	qui
petit	PRON	petit
,	PUNCT	,
un	DET	un
.	PUNCT	.
linge	NOUN	linge
dernier	ADJ	dernier
yeux	NOUN	oeil
.	PUNCT	.
nous	PRON	nous
et	CCONJ	et
vient	VERB	venir
domestiques	NOUN	domestique
l'	PRON	l'
il	PRON	il
pu	VERB	pouvoir
curé	NOUN	curé
,	PUNCT	,
il	PRON	il
.	PUNCT	.
sa	DET	son
meubles	NOUN	meuble
à	ADP	à
ce	DET	ce
est	VERB	être
la	DET	le
couchée	VERB	coucher
le	DET	le
je	PRON	je
je	PRON	je
la	DET	le
qu'	PRON	qu'
travaux	NOUN	travail
Ne	ADV	ne
un	DET	un
il	PRON	il
bien	ADV	bien
dépourvu	ADJ	dépourvu
conduis	VERB	conduire
a	VERB	avoir
en	ADP	en
comme	ADP	comme
Saint-Martin	PROPN	Saint-Martin
jamais	ADV	jamais
Auguste	PROPN	Auguste
ans	NOUN	an
restait	VERB	rester
mon	DET	mon
les	DET	le
repris	VERB	reprendre
il	PRON	il
,	PUNCT	,
lessive	NOUN	lessive
va	VERB	aller
la	DET	le
et	CCONJ	et
Quand	SCONJ	quand
obéir	VERB	obéir
.	PUNCT	.
allaient	VERB	aller
,	PUNCT	,
ne	ADV	ne
Il	PRON	il
que	SCONJ	que
!	PUNCT	!
il	PRON	il
lui	PRON	lui
rester	VERB	rester
son	DET	son
je	PRON	je
l'	DET	le
chez	ADP	chez
il	PRON	il
première	ADJ	premier
la	DET	le
masses	NOUN	masse
à	ADP	à
.	PUNCT	.
mieux	ADV	mieux
dessiné	VERB	dessiner
entendons	VERB	entendre
fois	NOUN	fois
»	PUNCT	»
de	ADP	de
le	DET	le
longue	ADJ	long
autorité	NOUN	autorité
Un	DET	un
,	PUNCT	,
pas	ADV	pas
faire	VERB	faire
partir	VERB	partir
sa	DET	son
lettre	NOUN	lettre
l'	DET	le
Mais	CCONJ	mais
Je	PRON	je
de	ADP	de
Quand	SCONJ	quand
et	CCONJ	et
venu	VERB	venir
totalement	ADV	totalement
soigné	VERB	soigner
et	CCONJ	et
deux	NUM	deux
à	ADP	à
à	ADP	à
il	PRON	il
donne	VERB	donne
la	DET	le
été	NOUN	été
l'	DET	le
,	PUNCT	,
régisseur	NOUN	régisseur
ça	PRON	cela
.	PUNCT	.
nous	PRON	nous
Il	PRON	il
d'	ADP	de
petit	ADJ	petit
carrément	ADV	carrément
1920	NUM	1920
ne	ADV	ne
,	PUNCT	,
avec	ADP	avec
Un	DET	un
kilomètres	NOUN	kilomètre
de	ADP	de
à	ADP	à
et	CCONJ	et
resté	VERB	rester
me	PRON	me
patronne	NOUN	patronne
.	PUNCT	.
avait	AUX	avoir
nous	PRON	nous
de	ADP	de
nourriture	NOUN	nourriture
affreux	ADJ	affreux
pas	ADV	pas
plaisante	VERB	plaiser
travailler	VERB	travailler
.	PUNCT	.
même	PRON	même
Mais	CCONJ	mais
son	DET	son
avec	ADP	avec
aux	ADP	à
me	PRON	me
anéantis	ADJ	anéantir
était	AUX	être
,	PUNCT	,
il	PRON	il
où	PRON	où
mère	NOUN	mère
l'	DET	le
alors	ADV	alors
pouvant	VERB	pouvoir
tous	ADJ	tout
cimetière	NOUN	cimetière
pas	ADV	pas
la	PRON	le
était	AUX	être
«	PUNCT	«
pendant	ADP	pendant
soir	NOUN	soir
Avay	PROPN	Avay
de	ADP	de
allons	VERB	aller
s'	PRON	se
qu'	SCONJ	que
Puisque	SCONJ	puisque
cimetière	NOUN	cimetière
-ce	PRON	-ce
.	PUNCT	.
ne	ADV	ne
cuisine	NOUN	cuisine
allait	VERB	aller
mon	DET	mon
en	PRON	en
a	VERB	avoir
son	DET	son
C'	PRON	ce
Mon	DET	mon
;	PUNCT	;
son	DET	son
asile	NOUN	asile
pas	ADV	pas
,	PUNCT	,
grand	ADJ	grand
qui	PRON	qui
avec	ADP	avec
la	DET	le
pleine	ADJ	plein
lequel	PRON	lequel
époque	NOUN	époque
la	DET	le
à	ADP	à
,	PUNCT	,
.	PUNCT	.
les	PRON	le
faire	AUX	faire
n'	ADV	n'
plus	ADV	plus
.	PUNCT	.
,	PUNCT	,
baratte	NOUN	baratte
pas	ADV	pas
croix	NOUN	croix
il	PRON	il
n'	ADV	n'
d'	ADP	de
va	VERB	aller
aller	VERB	aller
de	ADP	de
.	PUNCT	.
présentons	VERB	présenter
mon	DET	mon
avec	ADP	avec
,	PUNCT	,
…	PUNCT	…
,	PUNCT	,
en	PRON	en
crème	NOUN	crème
à	ADP	à
,	PUNCT	,
nous	PRON	nous
arrête	VERB	arrête
je	PRON	je
soit	AUX	être
nous	PRON	nous
…	PUNCT	…
moi	PRON	moi
de	DET	de
milieu	NOUN	milieu
est	VERB	être
on	PRON	on
ça	PRON	cela
Ma	DET	mon
ainsi	ADV	ainsi
Lucie	PROPN	Lucie
vie	NOUN	vie
l'	DET	le
lui	PRON	lui
ceux	PRON	celui
lui	PRON	lui
est	AUX	être
fallu	VERB	falloir
village	NOUN	village
l'	DET	le
désespoir	NOUN	désespoir
le	PRON	le
sans	ADP	sans
revenus	VERB	revenir
des	ADP	de
soir	NOUN	soir
est	AUX	être
il	PRON	il
d'	ADP	de
,	PUNCT	,
mal	ADV	mal
Et	CCONJ	et
compagnie	NOUN	compagnie
Peut	ADV	peut
ainsi	ADV	ainsi
l'	DET	le
allemands	ADJ	allemand
redonné	VERB	redonner
,	PUNCT	,
est	AUX	être
de	ADP	de
nôtres	NOUN	nôtre
froid	ADJ	froid
tenté	VERB	tenter
faut	VERB	falloir
Chapitre	NOUN	chapitre
n'	ADV	n'
il	PRON	il
relever	VERB	relever
retrouvons	VERB	retrouver
a	AUX	avoir
.	PUNCT	.
boite	VERB	boite
nous	PRON	nous
non	ADV	non
qui	PRON	qui
racheter	VERB	racheter
Gust	PROPN	Gust
instruction	NOUN	instruction
champs	NOUN	champ
qu'	PRON	qu'
Il	PRON	il
que	SCONJ	que
bonne	ADJ	bon
envie	NOUN	envie
terre	NOUN	terre
bien	ADV	bien
,	PUNCT	,
tient	VERB	tenir
Il	PRON	il
,	PUNCT	,
du	ADP	de
regardons	VERB	regarder
à	ADP	à
,	PUNCT	,
il	PRON	il
,	PUNCT	,
quels	ADJ	quel
voit	VERB	voir
il	PRON	il
mes	DET	mon
prenne	VERB	prendre
les	DET	le
de	ADP	de
.	PUNCT	.
de	ADP	de
une	DET	un
avait	AUX	avoir
tourmente	NOUN	tourmente
soient	AUX	être
reverrai	VERB	revoir
la	DET	le
,	PUNCT	,
,	PUNCT	,
d'	ADP	de
aux	ADP	à
est	VERB	être
il	PRON	il
plus	ADV	plus
curieusement	ADV	curieusement
douce	ADJ	doux
femme	NOUN	femme
à	ADP	à
.	PUNCT	.
en	PRON	en
»	PUNCT	»
cher	ADJ	cher
est	AUX	être
il	PRON	il
,	PUNCT	,
en	PRON	en
voir	VERB	voir
Celui	PRON	celui
j'	PRON	je
a	VERB	avoir
bats	VERB	battre
honte	NOUN	honte
celle	PRON	celui
est	AUX	être
aussi	ADV	aussi
tous	ADJ	tout
ami	NOUN	ami
petit	ADJ	petit
désormais	ADV	désormais
nous	PRON	nous
que	SCONJ	que
a	AUX	avoir
enfance	NOUN	enfance
la	DET	le
mari	NOUN	mari
si	ADV	si
n'	ADV	n'
viande	NOUN	viande
-	ADV	-
il	PRON	il
Lui	PRON	lui
,	PUNCT	,
pays	NOUN	pays
…	PUNCT	…
…	PUNCT	…
Ma	DET	mon
vers	ADP	vers
ferons	VERB	faire
ce	PRON	ce
à	ADP	à
La	DET	le
,	PUNCT	,
ai	AUX	avoir
attrapé	VERB	attraper
espérance	NOUN	espérance
inutile	ADJ	inutile
,	PUNCT	,
semble	VERB	semble
VI	NUM	VI
là	ADV	là
journée	NOUN	journée
d'	ADP	de
.	PUNCT	.
Et	CCONJ	et
.	PUNCT	.
la	DET	le
On	PRON	on
malheurs	NOUN	malheur
sommes	AUX	être
qui	PRON	qui
il	PRON	il
les	DET	le
sursaut	NOUN	sursaut
nous	PRON	nous
assuré	VERB	assurer
ce	PRON	ce
ne	ADV	ne
y	PRON	y
matin	NOUN	matin
.	PUNCT	.
plus	ADV	plus
,	PUNCT	,
ici	ADV	ici
suit	VERB	suivre
plus	ADV	plus
d'	ADP	de
m'	PRON	me
à	ADP	à
tous	ADJ	tout
que	PRON	que
,	PUNCT	,
que	PRON	que
…	PUNCT	…
péniblement	ADV	péniblement
notre	DET	notre
est	AUX	être
s'	PRON	se
faut	VERB	falloir
d'	ADP	de
C'	PRON	ce
.	PUNCT	.
plus	ADV	plus
huit	NUM	huit
de	ADP	de
cuisine	NOUN	cuisine
semaines	NOUN	semaine
,	PUNCT	,
Puis	CCONJ	puis
le	DET	le
bon	ADJ	bon
faire	VERB	faire
Je	PRON	je
compagnie	NOUN	compagnie
par	ADP	par
la	DET	le
,	PUNCT	,
je	PRON	je
A	ADP	à
faut	VERB	falloir
marcher	VERB	marcher
écrire	VERB	écrire
Et	CCONJ	et
,	PUNCT	,
.	PUNCT	.
son	DET	son
le	DET	le
père	NOUN	père
la	DET	le
,	PUNCT	,
trois	NUM	trois
un	PRON	un
unique	ADJ	unique
fois	NOUN	fois
passe	VERB	passer
la	DET	le
que	SCONJ	que
est	AUX	être
qu'	PRON	qu'
énorme	ADJ	énorme
vaisselle	NOUN	vaisselle
Avay	PROPN	Avay
notre	DET	notre
nous	PRON	nous
nouveau	ADJ	nouveau
,	PUNCT	,
pot	NOUN	pot
,	PUNCT	,
des	DET	un
père	NOUN	père
bien	ADV	bien
ventes	NOUN	vente
sucrerie	NOUN	sucrerie
-	PRON	-
petite	ADJ	petit
C'	PRON	ce
amitié	NOUN	amitié
ferme	NOUN	ferme
finalement	ADV	finalement
un	DET	un
Et	CCONJ	et
très	ADV	très
nous	PRON	nous
.	PUNCT	.
au	ADP	au
était	VERB	être
et	CCONJ	et
est	AUX	être
en	ADP	en
emmener	VERB	emmener
Heureusement	ADV	heureusement
que	SCONJ	que
.	PUNCT	.
On	PRON	on
…	PUNCT	…
retour	NOUN	retour
.	PUNCT	.
,	PUNCT	,
peu	ADV	peu
dans	ADP	dans
école	NOUN	école
tout	ADJ	tout
pays	NOUN	pays
instituteur	NOUN	instituteur
grandes	ADJ	grand
,	PUNCT	,
vie	NOUN	vie
nous	PRON	nous
quelquefois	ADV	quelquefois
avons	VERB	avoir
,	PUNCT	,
jour	NOUN	jour
.	PUNCT	.
charretier	NOUN	charretier
peu	ADV	peu
le	PRON	le
reparti	VERB	repartir
lire	VERB	lire
ménage	NOUN	ménage
le	DET	le
lit	NOUN	lit
douce	ADJ	doux
est	AUX	être
ma	DET	mon
obligé	VERB	obliger
ce	PRON	ce
encore	ADV	encore
retourner	VERB	retourner
eut	VERB	avoir
deux	NUM	deux
apprit	VERB	apprendre
fils	NOUN	fils
nous	PRON	nous
père	NOUN	père
les	DET	le
Auguste	PROPN	Auguste
à	ADP	à
à	ADP	à
ici	ADV	ici
son	DET	son
hâtant	VERB	hâter
tous	PRON	tout
départ	NOUN	départ
en	PRON	en
à	ADP	à
l'	DET	le
de	ADP	de
pour	ADP	pour
avec	ADP	avec
…	PUNCT	…
avec	ADP	avec
jeune	NOUN	jeune
de	ADP	de
le	DET	le
front	NOUN	front
accepte	VERB	accepte
se	PRON	se
vers	ADP	vers
saisie	VERB	saisir
point	ADV	point
disparus	VERB	disparaître
instituteur	NOUN	instituteur
derrière	ADP	derrière
un	DET	un
avec	ADP	avec
s'	PRON	se
être	ADV	être
cher	ADJ	cher
,	PUNCT	,
revenir	VERB	revenir
qu'	PRON	qu'
en	ADP	en
peu	ADV	peu
.	PUNCT	.
,	PUNCT	,
la	DET	le
,	PUNCT	,
…	PUNCT	…
que	SCONJ	que
du	ADP	de
,	PUNCT	,
larmes	NOUN	larme
loin	ADV	loin
ceux	PRON	celui
y	PRON	y
au	ADP	au
,	PUNCT	,
pressent	VERB	pressentir
le	PRON	le
Auguste	PROPN	Auguste
sucrerie	NOUN	sucrerie
Mais	CCONJ	mais
après	ADP	après
est	AUX	être
pour	ADP	pour
le	DET	le
difficulté	NOUN	difficulté
du	ADP	de
moi	PRON	moi
et	CCONJ	et
?	PUNCT	?
précédent	PRON	précédent
à	ADP	à
maison	NOUN	maison
s'	PRON	se
il	PRON	il
garder	VERB	garder
…	PUNCT	…
et	CCONJ	et
chaud	ADJ	chaud
Nous	PRON	nous
cimetière	NOUN	cimetière
pires	ADJ	pire
et	CCONJ	et
les	DET	le
souvent	ADV	souvent
la	DET	le
à	ADP	à
que	SCONJ	que
classe	NOUN	classe
mêle	VERB	mêle
pas	ADV	pas
,	PUNCT	,
«	PUNCT	«
à	ADP	à
une	DET	un
«	PUNCT	«
une	DET	un
neuf	NUM	neuf
de	ADP	de
était	AUX	être
Auguste	PROPN	Auguste
.	PUNCT	.
nous	PRON	nous
découragé	VERB	décourager
tant	ADV	tant
C'	PRON	ce
mourra	VERB	mourir
heures	NOUN	heure
les	DET	le
à	ADP	à
il	PRON	il
de	ADP	de
,	PUNCT	,
.	PUNCT	.
,	PUNCT	,
l'	DET	le
.	PUNCT	.
a	AUX	avoir
nous	PRON	nous
nous	PRON	nous
voix	NOUN	voix
Avesnes	PROPN	Avesnes
continuer	VERB	continuer
—	PUNCT	—
photo	NOUN	photo
le	DET	le
monte	VERB	monte
avait	AUX	avoir
remet	VERB	remettre
notre	DET	notre
ouvrage	NOUN	ouvrage
ne	ADV	ne
ai	VERB	avoir
ans	NOUN	an
se	PRON	se
à	ADP	à
Et	CCONJ	et
sa	DET	son
,	PUNCT	,
ne	ADV	ne
pour	ADP	pour
du	ADP	de
mal	ADV	mal
lentement	ADV	lentement
amenés	VERB	amener
guerre	NOUN	guerre
quand	SCONJ	quand
faire	VERB	faire
avoir	AUX	avoir
vaisselle	NOUN	vaisselle
intact	ADJ	intact
C'	PRON	ce
la	DET	le
,	PUNCT	,
mes	DET	mon
,	PUNCT	,
un	DET	un
maintenant	ADV	maintenant
comme	SCONJ	comme
redresse	VERB	redresse
il	PRON	il
avec	ADP	avec
,	PUNCT	,
jour	NOUN	jour
prisonniers	NOUN	prisonnier
m'	PRON	me
nous	PRON	nous
naître	VERB	naître
fin	NOUN	fin
et	CCONJ	et
Rentrés	VERB	rentrer
Tant	ADV	tant
Alors	ADV	alors
,	PUNCT	,
de	ADP	de
plus	ADV	plus
Auguste	PROPN	Auguste
ne	ADV	ne
…	PUNCT	…
à	ADP	à
C'	PRON	ce
.	PUNCT	.
,	PUNCT	,
la	DET	le
privé	VERB	priver
,	PUNCT	,
geste	NOUN	geste
sa	DET	son
…	PUNCT	…
,	PUNCT	,
serons	VERB	être
beurre	NOUN	beurre
fonction	NOUN	fonction
femme	NOUN	femme
,	PUNCT	,
.	PUNCT	.
C'	PRON	ce
de	ADP	de
,	PUNCT	,
l'	DET	le
me	PRON	me
,	PUNCT	,
qu'	PRON	qu'
plaisir	NOUN	plaisir
enterrement	NOUN	enterrement
,	PUNCT	,
vers	ADP	vers
pour	ADP	pour
…	PUNCT	…
Auguste	PROPN	Auguste
leur	DET	leur
en	PRON	en
ferme	NOUN	ferme
martinet	NOUN	martinet
manque	VERB	manque
le	DET	le
que	SCONJ	que
du	DET	de
qui	PRON	qui
vie	NOUN	vie
ni	CCONJ	ni
m'	PRON	me
continue	VERB	continue
cause	NOUN	cause
rentré	VERB	rentrer
tombe	NOUN	tombe
il	PRON	il
-là	NOUN	-là
a	AUX	avoir
,	PUNCT	,
temps	NOUN	temps
moment	NOUN	moment
réfléchissons	VERB	réfléchir
son	DET	son
Tout	ADJ	tout
Mais	CCONJ	mais
que	ADV	que
d'	ADP	de
peine	NOUN	peine
repos	NOUN	repos
…	PUNCT	…
petit	ADJ	petit
Avesnes	PROPN	Avesnes
.	PUNCT	.
Il	PRON	il
Auguste	PROPN	Auguste
moisson	NOUN	moisson
pour	ADP	pour
que	PRON	que
.	PUNCT	.
.	PUNCT	.
pour	ADP	pour
récoltes	NOUN	récolte
retourne	VERB	retourne
est	AUX	être
,	PUNCT	,
le	PRON	le
draps	NOUN	drap
A	ADP	à
le	DET	le
les	DET	le
quand	SCONJ	quand
à	ADP	à
Il	PRON	il
on	PRON	on
à	ADP	à
il	PRON	il
recours	NOUN	recours
les	DET	le
en	ADP	en
,	PUNCT	,
…	PUNCT	…
dans	ADP	dans
ici	ADV	ici
souvenirs	NOUN	souvenir
lié	VERB	lier
logement	NOUN	logement
plus	ADV	plus
yeux	NOUN	oeil
portrait	NOUN	portrait
est	AUX	être
à	ADP	à
était	AUX	être
l'	DET	le
.	PUNCT	.
.	PUNCT	.
à	ADP	à
la	DET	le
emportés	VERB	emporter
et	CCONJ	et
de	ADP	de
,	PUNCT	,
toujours	ADV	toujours
mais	CCONJ	mais
réclame	VERB	réclame
ni	CCONJ	ni
clair	ADJ	clair
a	AUX	avoir
de	ADP	de
neuf	NUM	neuf
qu'	PRON	qu'
ce	DET	ce
Il	PRON	il
son	DET	son
me	PRON	me
envoyer	VERB	envoyer
lessive	NOUN	lessive
surnommait	VERB	surnommer
m'	PRON	me
l'	PRON	l'
misères	NOUN	misère
des	ADP	de
De	ADP	de
de	ADP	de
pas	ADV	pas
Pendant	ADP	pendant
ma	DET	mon
remerciant	VERB	remercier
,	PUNCT	,
résonne	VERB	résonne
Quand	SCONJ	quand
,	PUNCT	,
de	ADP	de
ravagé	VERB	ravager
la	DET	le
lui	PRON	lui
que	SCONJ	que
qu'	SCONJ	que
.	PUNCT	.
et	CCONJ	et
en	ADP	en
travailler	VERB	travailler
un	DET	un
,	PUNCT	,
