gibier	NOUN	gibier
parents	NOUN	parent
il	PRON	il
une	DET	un
.	PUNCT	.
L'	DET	le
Qu'	PRON	qu'
se	PRON	se
portrait	NOUN	portrait
sans	ADP	sans
oubliai	VERB	oublier
illusion	NOUN	illusion
dessin	NOUN	dessin
.	PUNCT	.
l'	DET	le
j'	PRON	je
celle	PRON	celui
!	PUNCT	!
elle	PRON	lui
homme	NOUN	homme
les	DET	le
gouttes	NOUN	goutte
des	DET	un
jour	NOUN	jour
chemin	NOUN	chemin
à	ADP	à
un	DET	un
poule	NOUN	poule
bonheur	NOUN	bonheur
Ma	DET	mon
de	ADP	de
bonheur	NOUN	bonheur
plus	ADV	plus
»	PUNCT	»
de	ADP	de
une	DET	un
cette	DET	ce
d'	ADP	de
secret	NOUN	secret
.	PUNCT	.
,	PUNCT	,
Elle	PRON	lui
fait	VERB	faire
?	PUNCT	?
l'	DET	le
rapidement	ADV	rapidement
Quelque	DET	quelque
avait	VERB	avoir
.	PUNCT	.
prends	VERB	prendre
était	AUX	être
uns	PRON	un
des	DET	un
pleurer	VERB	pleurer
ce	DET	ce
suffisante	ADJ	suffisant
.	PUNCT	.
-je	PRON	je
pour	ADP	pour
un	DET	un
dessiner	VERB	dessiner
posé	VERB	poser
politesses	NOUN	politesse
!	PUNCT	!
parfumée	ADJ	parfumer
la	DET	le
faire	VERB	faire
vieil	ADJ	vieux
leur	DET	leur
une	DET	un
qui	PRON	qui
avais	VERB	avoir
Etrange	ADJ	etrang
-elle	PRON	lui
d'	ADP	de
ivresse	NOUN	ivresse
ne	ADV	ne
pour	ADP	pour
.	PUNCT	.
;	PUNCT	;
de	ADP	de
.	PUNCT	.
Qu'	PRON	qu'
l'	DET	le
pas	ADV	pas
en	ADP	en
je	PRON	je
supplications	NOUN	supplication
voulait	VERB	vouloir
cette	DET	ce
de	ADP	de
monter	VERB	monter
portrait	NOUN	portrait
portraits	NOUN	portrait
valaient	VERB	valoir
.	PUNCT	.
dire	VERB	dire
ce	DET	ce
pas	ADV	pas
son	DET	son
du	DET	de
gens	NOUN	gens
,	PUNCT	,
pensais	VERB	penser
qu'	SCONJ	que
)	PUNCT	)
femme	NOUN	femme
quand	SCONJ	quand
pour	ADP	pour
.	PUNCT	.
visage	NOUN	visage
Et	CCONJ	et
salut	NOUN	salut
peintre	NOUN	peintre
était	AUX	être
criant	VERB	crier
de	ADP	de
les	DET	le
pleurer	VERB	pleurer
défi	NOUN	défi
de	ADP	de
ennemis	NOUN	ennemi
étonnant	ADJ	étonnant
impression	NOUN	impression
communiquait	VERB	communiquer
répondit	VERB	répondre
pensée	NOUN	pensée
.	PUNCT	.
était	AUX	être
pour	ADP	pour
L'	DET	le
haine	NOUN	haine
.	PUNCT	.
.	PUNCT	.
.	PUNCT	.
me	PRON	me
.	PUNCT	.
qu'	ADV	qu'
de	ADP	de
fruits	NOUN	fruit
c'	PRON	ce
beaucoup	ADV	beaucoup
fut	AUX	être
,	PUNCT	,
à	ADP	à
Mon	DET	mon
des	DET	un
existe	VERB	existe
timbres	NOUN	timbre
intemporel	ADJ	intemporel
âpre	ADJ	âpre
un	DET	un
de	ADP	de
,	PUNCT	,
des	DET	un
,	PUNCT	,
lui	PRON	lui
je	PRON	je
Le	DET	le
ou	CCONJ	ou
C'	PRON	ce
le	DET	le
persécuté	VERB	persécuter
au	DET	au
malheureuse	ADJ	malheureux
rien	PRON	rien
de	ADP	de
qu'	SCONJ	que
avec	ADP	avec
par	ADP	par
dame	NOUN	dame
oubliai	VERB	oublier
.	PUNCT	.
disaient	VERB	dire
dans	ADP	dans
touristes	NOUN	touriste
d'	ADP	de
d'	ADP	de
avait	AUX	avoir
exigence	NOUN	exigence
école	NOUN	école
dessin	NOUN	dessin
,	PUNCT	,
Que	PRON	que
pour	ADP	pour
pleine	ADJ	plein
jusque-là	ADV	jusque-là
l'	DET	le
feuille	NOUN	feuille
elle	PRON	lui
à	ADP	à
fut	AUX	être
du	ADP	de
tu	PRON	tu
de	ADP	de
était	AUX	être
surgir	VERB	surgir
!	PUNCT	!
étaient	AUX	être
Mme	NOUN	mme
de	ADP	de
Bach	PROPN	Bach
de	ADP	de
grâce	NOUN	grâce
mère	NOUN	mère
teindre	VERB	teindre
à	ADP	à
en	ADP	en
Lui	PRON	lui
Encore	ADV	encore
maniement	NOUN	maniement
à	ADP	à
.	PUNCT	.
pas	ADV	pas
souffrait	VERB	souffrir
cœur	NOUN	cœur
.	PUNCT	.
une	DET	un
pas	ADV	pas
.	PUNCT	.
étais	AUX	être
moments	NOUN	moment
expérience	NOUN	expérience
toute	DET	tout
au	ADP	au
gêné	VERB	gêner
Impossible	ADJ	impossible
y	PRON	y
très	ADV	très
,	PUNCT	,
voulait	VERB	vouloir
les	PRON	le
pâleur	NOUN	pâleur
une	DET	un
.	PUNCT	.
yeux	NOUN	oeil
J'	PRON	je
de	ADP	de
en	ADP	en
apprit	VERB	apprendre
cures	NOUN	cure
je	PRON	je
«	PUNCT	«
elle	PRON	lui
m'	PRON	me
conduite	NOUN	conduite
ce	DET	ce
Nous	PRON	nous
(	PUNCT	(
autour	ADV	autour
,	PUNCT	,
car	CCONJ	car
poêle	NOUN	poêle
.	PUNCT	.
après	ADP	après
étoffe	NOUN	étoffe
aimé	VERB	aimer
:	PUNCT	:
fatal	ADJ	fatal
versait	VERB	verser
accuser	VERB	accuser
avait	VERB	avoir
beaucoup	ADV	beaucoup
lointaine	ADJ	lointain
encore	ADV	encore
?	PUNCT	?
?	PUNCT	?
c'	PRON	ce
du	ADP	de
déclara	VERB	déclarer
dessin	NOUN	dessin
.	PUNCT	.
à	ADP	à
pensées	NOUN	pensée
une	DET	un
avais	AUX	avoir
je	PRON	je
,	PUNCT	,
des	DET	un
à	ADP	à
des	DET	un
était	AUX	être
parents	NOUN	parent
annonça	VERB	annoncer
eau	NOUN	eau
Devant	ADP	devant
ensuite	ADV	ensuite
serait	AUX	être
l'	PRON	l'
mes	DET	mon
un	DET	un
un	DET	un
Malgré	ADP	malgré
venait	VERB	venir
notre	DET	notre
donnait	VERB	donner
à	ADP	à
aimons	VERB	aimer
que	SCONJ	que
retournant	VERB	retourner
du	DET	de
sur	ADP	sur
face	NOUN	face
que	PRON	que
de	DET	de
un	DET	un
couple	NOUN	couple
!	PUNCT	!
de	ADP	de
fraîches	ADJ	frais
se	PRON	se
un	DET	un
témoignait	VERB	témoigner
des	ADP	de
qu'	SCONJ	que
recommencer	VERB	recommencer
au	ADP	au
Un	DET	un
tout	PRON	tout
un	DET	un
Il	PRON	il
que	SCONJ	que
comptait	VERB	compter
Elle	PRON	lui
vénitien	ADJ	vénitien
sentiment	NOUN	sentiment
chez	ADP	chez
portrait	NOUN	portrait
accouraient	VERB	accourir
Tous	ADJ	tout
,	PUNCT	,
par	ADP	par
ils	PRON	il
allait	VERB	aller
ne	ADV	ne
Les	DET	le
était	AUX	être
pour	ADP	pour
se	PRON	se
hommes	NOUN	homme
.	PUNCT	.
était	AUX	être
des	ADP	de
de	ADP	de
des	DET	un
elles	PRON	lui
air	NOUN	air
elle	PRON	lui
au	DET	au
travail	NOUN	travail
suppliant	VERB	supplier
quand	SCONJ	quand
d'	ADP	de
chasse	NOUN	chasse
la	DET	le
et	CCONJ	et
le	DET	le
face	NOUN	face
portrait	NOUN	portrait
larmes	NOUN	larme
à	ADP	à
cette	DET	ce
passa	VERB	passer
redevinrent	VERB	redevenir
dit	VERB	dire
aimant	ADJ	aimant
.	PUNCT	.
un	DET	un
.	PUNCT	.
déchira	VERB	déchirer
frapper	VERB	frapper
.	PUNCT	.
.	PUNCT	.
durs	ADJ	dur
Je	PRON	je
son	DET	son
Les	DET	le
injures	NOUN	injure
faisant	AUX	faire
sentir	VERB	sentir
honnête	ADJ	honnête
couturière	NOUN	couturière
le	DET	le
ombre	NOUN	ombre
haineux	ADJ	haineux
femmes	NOUN	femme
sympathie	NOUN	sympathie
moi	PRON	moi
d'	ADP	de
nous	PRON	nous
à	ADP	à
fixait	VERB	fixer
Ce	PRON	ce
Andrée	PROPN	Andrée
de	ADP	de
à	ADP	à
que	SCONJ	que
chez	ADP	chez
le	DET	le
Andrée	PROPN	Andrée
une	DET	un
le	DET	le
vinrent	VERB	venir
qui	PRON	qui
Mme	NOUN	mme
envoyer	VERB	envoyer
miroir	NOUN	miroir
mérite	NOUN	mérite
.	PUNCT	.
mon	DET	mon
de	ADP	de
était	AUX	être
,	PUNCT	,
bien	ADV	bien
silence	NOUN	silence
être	AUX	être
Surtout	ADV	surtout
le	DET	le
.	PUNCT	.
elle	PRON	lui
pleurer	VERB	pleurer
être	AUX	être
lorsqu'	SCONJ	lorsque
.	PUNCT	.
tarirent	VERB	tarir
avec	ADP	avec
les	DET	le
.	PUNCT	.
.	PUNCT	.
avoir	AUX	avoir
.	PUNCT	.
Mestra	PROPN	Mestra
blond	NOUN	blond
était	AUX	être
.	PUNCT	.
maléfice	NOUN	maléfice
?	PUNCT	?
.	PUNCT	.
semblait	VERB	sembler
les	DET	le
tour	NOUN	tour
la	DET	le
moi	PRON	moi
une	DET	un
lui	PRON	lui
.	PUNCT	.
gêné	ADJ	gêné
j'	PRON	je
dont	PRON	dont
.	PUNCT	.
revenaient	VERB	revenir
son	DET	son
rageusement	ADV	rageusement
dans	ADP	dans
en	ADP	en
un	DET	un
parents	NOUN	parent
elle	PRON	lui
.	PUNCT	.
la	DET	le
pardon	NOUN	pardon
où	PRON	où
dessert	NOUN	dessert
Ma	DET	mon
Copier	VERB	copier
élégante	ADJ	élégant
En	ADP	en
belle	ADJ	bel
aucun	DET	aucun
me	PRON	me
amour	NOUN	amour
n'	ADV	n'
je	PRON	je
enfin	ADV	enfin
mon	DET	mon
?	PUNCT	?
,	PUNCT	,
de	ADP	de
vouloir	VERB	vouloir
d'	ADP	de
un	PRON	un
Honduras	PROPN	Honduras
un	DET	un
monde	NOUN	monde
jouer	VERB	jouer
jour	NOUN	jour
une	DET	un
,	PUNCT	,
athée	NOUN	athée
Poiry	PROPN	Poiry
celui	PRON	celui
Comme	SCONJ	comme
vu	VERB	voir
-elle	PRON	lui
aussi	ADV	aussi
Quelques	DET	quelque
un	DET	un
un	DET	un
muselière	NOUN	muselière
leur	DET	leur
quand	SCONJ	quand
.	PUNCT	.
née	VERB	naître
cela	PRON	cela
était	AUX	être
aussi	ADV	aussi
me	PRON	me
fut	AUX	être
qui	PRON	qui
!	PUNCT	!
s'	PRON	se
était	AUX	être
achevé	VERB	achever
l'	PRON	l'
Je	PRON	je
de	ADP	de
étais	AUX	être
dessin	NOUN	dessin
.	PUNCT	.
tour	NOUN	tour
Andrée	PROPN	Andrée
les	DET	le
l'	DET	le
Si	SCONJ	si
dérangé	VERB	déranger
et	CCONJ	et
les	DET	le
larmes	NOUN	larme
,	PUNCT	,
elle	PRON	lui
la	DET	le
devenait	VERB	devenir
moi	PRON	moi
se	PRON	se
fait	VERB	faire
pleurer	VERB	pleurer
mais	CCONJ	mais
Elle	PRON	lui
Il	PRON	il
mais	CCONJ	mais
sentiment	NOUN	sentiment
de	DET	de
enfuis	VERB	enfuir
mais	CCONJ	mais
Douceur	NOUN	douceur
j'	PRON	je
bien	ADV	bien
de	ADP	de
occasion	NOUN	occasion
,	PUNCT	,
conçut	VERB	concevoir
m'	PRON	me
qu'	PRON	qu'
ai	AUX	avoir
patrie	NOUN	patrie
trop	ADV	trop
il	PRON	il
blonde	ADJ	blond
portrait	NOUN	portrait
Toute	ADJ	tout
détraqué	VERB	détraquer
qui	PRON	qui
souriaient	VERB	sourire
été	VERB	être
d'	ADP	de
dessin	NOUN	dessin
en	ADP	en
aussi	ADV	aussi
yeux	NOUN	oeil
larmes	NOUN	larme
est	AUX	être
à	ADP	à
une	DET	un
portrait	NOUN	portrait
rien	PRON	rien
.	PUNCT	.
rien	PRON	rien
.	PUNCT	.
»	PUNCT	»
se	PRON	se
l'	DET	le
ses	DET	son
un	DET	un
chocolat	NOUN	chocolat
en	ADP	en
de	ADP	de
mouraient	VERB	mourir
Alors	ADV	alors
Le	DET	le
indifférence	NOUN	indifférence
Ce	PRON	ce
faire	VERB	faire
et	CCONJ	et
nous	PRON	nous
eux	PRON	lui
avait	AUX	avoir
pour	ADP	pour
...	PUNCT	...
y	PRON	y
dans	ADP	dans
Chaque	DET	chaque
mon	DET	mon
chocolat	NOUN	chocolat
Veber	PROPN	Veber
mon	DET	mon
tête	NOUN	tête
la	DET	le
bon	ADJ	bon
sur	ADP	sur
qu'	PRON	qu'
jamais	ADV	jamais
beaucoup	ADV	beaucoup
.	PUNCT	.
Leur	DET	leur
étions	AUX	être
eau	NOUN	eau
.	PUNCT	.
de	DET	de
revins	VERB	revenir
vie	NOUN	vie
me	PRON	me
leurs	DET	leur
y	PRON	y
au	ADP	au
bonté	NOUN	bonté
mère	NOUN	mère
Flamand	NOUN	flamand
un	DET	un
Antoine	PROPN	Antoine
En	PRON	en
avait	AUX	avoir
d'	ADP	de
erreur	NOUN	erreur
ils	PRON	il
être	AUX	être
perdu	VERB	perdre
,	PUNCT	,
elle	PRON	lui
le	DET	le
monstrueux	ADJ	monstrueux
bleu	NOUN	bleu
infirmière	NOUN	infirmier
c'	PRON	ce
!	PUNCT	!
le	DET	le
elle	PRON	lui
ne	ADV	ne
.	PUNCT	.
quittaient	VERB	quitter
l'	DET	le
me	PRON	me
tant	ADV	tant
capital	ADJ	capital
en	PRON	en
Mon	DET	mon
pour	ADP	pour
qui	PRON	qui
.	PUNCT	.
manqué	VERB	manquer
à	ADP	à
séance	NOUN	séance
du	ADP	de
vers	ADP	vers
heureux	ADJ	heureux
par	ADP	par
posé	VERB	poser
me	PRON	me
une	DET	un
.	PUNCT	.
hôpital	NOUN	hôpital
une	DET	un
tessons	NOUN	tesson
ne	ADV	ne
.	PUNCT	.
yeux	NOUN	oeil
une	DET	un
ceux	PRON	celui
Grâce	NOUN	grâce
Dans	ADP	dans
mère	NOUN	mère
l'	PRON	l'
Veuve	NOUN	veuve
l'	DET	le
d'	ADP	de
traits	NOUN	trait
je	PRON	je
Ciel	NOUN	ciel
mal	ADV	mal
sentis	VERB	sentir
blouse	NOUN	blouse
moment	NOUN	moment
un	DET	un
blouse	NOUN	blouse
de	ADP	de
imaginaient	VERB	imaginer
avait	AUX	avoir
je	PRON	je
de	ADP	de
.	PUNCT	.
pas	ADV	pas
Fume	VERB	fume
était	AUX	être
,	PUNCT	,
terrible	ADJ	terrible
tourné	VERB	tourner
la	DET	le
reproduisait	VERB	reproduire
à	ADP	à
destin	NOUN	destin
Ensuite	ADV	ensuite
ils	PRON	il
les	DET	le
chez	ADP	chez
exigences	NOUN	exigence
Chez	ADP	chez
à	ADP	à
pas	ADV	pas
une	DET	un
.	PUNCT	.
mon	DET	mon
nos	DET	notre
qu'	PRON	qu'
rose	NOUN	rose
rien	ADV	rien
forçait	VERB	forcer
ce	DET	ce
J'	PRON	je
s'	PRON	se
amidonnées	ADJ	amidonner
en	PRON	en
.	PUNCT	.
un	DET	un
donnait	VERB	donner
je	PRON	je
monsieur	NOUN	Monsieur
chaque	DET	chaque
petit	ADJ	petit
vieux	ADJ	vieux
)	PUNCT	)
que	PRON	que
le	DET	le
.	PUNCT	.
son	DET	son
et	CCONJ	et
poids	NOUN	poids
avait	AUX	avoir
de	ADP	de
La	DET	le
j'	PRON	je
Certains	PRON	certains
ne	ADV	ne
son	DET	son
de	ADP	de
,	PUNCT	,
(	PUNCT	(
rompre	VERB	rompre
avait	VERB	avoir
elle	PRON	lui
un	DET	un
venait	VERB	venir
le	DET	le
finir	VERB	finir
de	ADP	de
heure	NOUN	heure
avaient	AUX	avoir
elle	PRON	lui
allez	VERB	aller
.	PUNCT	.
.	PUNCT	.
bons	ADJ	bon
bouteille	NOUN	bouteille
que	SCONJ	que
On	PRON	on
.	PUNCT	.
de	ADP	de
ailes	NOUN	aile
la	DET	le
eût	AUX	avoir
.	PUNCT	.
mer	NOUN	mer
plaisir	NOUN	plaisir
de	ADP	de
reconnaître	VERB	reconnaître
pas	ADV	pas
la	DET	le
et	CCONJ	et
ai	AUX	avoir
l'	DET	le
leur	DET	leur
,	PUNCT	,
Evanoui	PROPN	Evanoui
avez	VERB	avoir
quitter	VERB	quitter
le	DET	le
!	PUNCT	!
une	DET	un
Je	PRON	je
vie	NOUN	vie
mauvais	ADJ	mauvais
tout	ADJ	tout
ne	ADV	ne
fut	AUX	être
alors	ADV	alors
!	PUNCT	!
53	NUM	53
moins	ADV	moins
femme	NOUN	femme
aujourd'hui	ADV	aujourd'hui
avec	ADP	avec
il	PRON	il
petit	ADJ	petit
apercevaient	VERB	apercevoir
maison	NOUN	maison
.	PUNCT	.
ne	ADV	ne
,	PUNCT	,
même	PRON	même
»	PUNCT	»
étrangère	ADJ	étranger
de	ADP	de
Monsieur	NOUN	Monsieur
ne	ADV	ne
mari	NOUN	mari
toute	DET	tout
morceaux	NOUN	morceau
et	CCONJ	et
.	PUNCT	.
à	ADP	à
obsession	NOUN	obsession
été	AUX	être
pour	ADP	pour
est	VERB	être
eus	VERB	avoir
moment	NOUN	moment
aussi	ADV	aussi
tout	ADJ	tout
,	PUNCT	,
«	PUNCT	«
cette	DET	ce
un	DET	un
d'	ADP	de
et	CCONJ	et
de	ADP	de
fille	NOUN	fille
marin	NOUN	marin
la	DET	le
inespérée	ADJ	inespéré
de	ADP	de
Ravot	PROPN	Ravot
pourtant	ADV	pourtant
plus	ADV	plus
.	PUNCT	.
d'	ADP	de
gamine	NOUN	gamin
pas	ADV	pas
pensée	NOUN	pensée
tête	NOUN	tête
douze	NUM	douze
bu	VERB	boire
de	ADP	de
.	PUNCT	.
cette	DET	ce
enfin	ADV	enfin
Paris	PROPN	Paris
confié	VERB	confier
nous	PRON	nous
femme	NOUN	femme
ne	ADV	ne
ensemble	ADV	ensemble
sur	ADP	sur
,	PUNCT	,
la	DET	le
,	PUNCT	,
à	ADP	à
entendre	VERB	entendre
était	AUX	être
rougit	VERB	rougir
.	PUNCT	.
vous	PRON	vous
d'	ADP	de
ramasser	VERB	ramasser
gens	NOUN	gens
tasse	NOUN	tasse
charmes	NOUN	charme
S'	PRON	se
loin	ADV	loin
n'	ADV	n'
cachait	VERB	cacher
du	ADP	de
pas	ADV	pas
cause	NOUN	cause
.	PUNCT	.
moi	PRON	moi
,	PUNCT	,
blé	NOUN	blé
draps	NOUN	drap
chair	NOUN	chair
un	DET	un
portrait	NOUN	portrait
au	ADP	au
fraîche	ADJ	frais
Enfer	PROPN	Enfer
:	PUNCT	:
me	PRON	me
durant	ADP	durant
sa	DET	son
votre	DET	votre
sorts	NOUN	sort
petit	ADJ	petit
nez	NOUN	nez
En	ADP	en
Tant	ADV	tant
petite	ADJ	petit
la	DET	le
importance	NOUN	importance
faisais	VERB	faire
jour	NOUN	jour
.	PUNCT	.
fournissait	VERB	fournir
moins	ADV	moins
rassemblait	VERB	rassembler
la	DET	le
de	ADP	de
se	PRON	se
Il	PRON	il
Jean	PROPN	Jean
que	SCONJ	que
Rien	PRON	rien
mêmes	ADJ	même
.	PUNCT	.
voyant	VERB	voir
me	PRON	me
?	PUNCT	?
rose	ADJ	rose
papier	NOUN	papier
par	ADP	par
-	PRON	-
n'	ADV	n'
sans	ADP	sans
fille	NOUN	fille
mensongeries	NOUN	mensongerie
mer	NOUN	mer
seule	ADJ	seul
étais	AUX	être
?	PUNCT	?
sentaient	VERB	sentir
dans	ADP	dans
Foch	PROPN	Foch
sublime	NOUN	sublime
.	PUNCT	.
yeux	NOUN	oeil
cœur	NOUN	cœur
je	PRON	je
la	DET	le
tenté	VERB	tenter
nuage	NOUN	nuage
plante	NOUN	plante
étais	AUX	être
en	ADP	en
,	PUNCT	,
!	PUNCT	!
la	PRON	le
plus	ADV	plus
de	ADP	de
disant	VERB	dire
années	NOUN	année
nous	PRON	nous
des	DET	un
n'	ADV	n'
douze	NUM	douze
moi	PRON	moi
,	PUNCT	,
en	ADP	en
bien	ADV	bien
n'	ADV	n'
si	ADV	si
par	ADP	par
peinte	VERB	peindre
.	PUNCT	.
je	PRON	je
envers	ADP	envers
tourne	VERB	tourne
intimité	NOUN	intimité
gainée	VERB	gainer
je	PRON	je
.	PUNCT	.
...	PUNCT	...
elle	PRON	lui
l'	DET	le
Elle	PRON	lui
car	CCONJ	car
pas	ADV	pas
leur	DET	leur
est	VERB	être
vint	VERB	venir
fera	VERB	faire
remuer	VERB	remuer
m'	PRON	me
secret	NOUN	secret
Mes	DET	mon
J'	PRON	je
vie	NOUN	vie
n'	ADV	n'
cœur	NOUN	cœur
du	ADP	de
grandisse	VERB	grandir
d'	ADP	de
petit	ADJ	petit
vis	VERB	voir
saint	NOUN	saint
regardant	VERB	regarder
en	PRON	en
moi	PRON	moi
pose	NOUN	pose
,	PUNCT	,
vous	PRON	vous
(	PUNCT	(
d'	ADP	de
s'	PRON	se
arriva	VERB	arriver
semaine	NOUN	semaine
du	ADP	de
caresser	VERB	caresser
réfléchir	VERB	réfléchir
avance	NOUN	avance
se	PRON	se
mort	NOUN	mort
.	PUNCT	.
.	PUNCT	.
envers	ADP	envers
chose	NOUN	chose
elle	PRON	lui
pas	ADV	pas
années	NOUN	année
Ça	PRON	cela
séances	NOUN	séance
pas	ADV	pas
un	DET	un
saison	NOUN	saison
les	DET	le
ai	AUX	avoir
qu'	SCONJ	que
elle	PRON	lui
A	ADP	à
immobile	ADJ	immobile
ses	DET	son
cathédrale	NOUN	cathédrale
fis	VERB	faire
La	DET	le
disparaissaient	VERB	disparaître
une	DET	un
,	PUNCT	,
j'	PRON	je
à	ADP	à
terrestres	ADJ	terrestre
)	PUNCT	)
confiant	VERB	confier
son	DET	son
trop	ADV	trop
d'	ADP	de
était	AUX	être
Gisèle	PROPN	Gisèle
C'	PRON	ce
appris	VERB	apprendre
de	ADP	de
la	DET	le
j'	PRON	je
plus	ADV	plus
cette	DET	ce
grave	ADJ	grave
son	DET	son
une	DET	un
.	PUNCT	.
le	DET	le
ensuite	ADV	ensuite
En	ADP	en
chose	NOUN	chose
remarier	VERB	remarier
des	DET	un
secrets	NOUN	secret
plupart	NOUN	plupart
modèle	NOUN	modèle
quelques	DET	quelque
dorée	ADJ	doré
veux	VERB	vouloir
qui	PRON	qui
dessin	NOUN	dessin
au	ADP	au
En	ADP	en
si	ADV	si
hôpital	NOUN	hôpital
l'	DET	le
grasse	ADJ	gras
modèle	NOUN	modèle
le	DET	le
déchirait	VERB	déchirer
dans	ADP	dans
bleuet	NOUN	bleuet
blanc	NOUN	blanc
d'	DET	d'
et	CCONJ	et
.	PUNCT	.
la	DET	le
nous	PRON	nous
.	PUNCT	.
.	PUNCT	.
le	DET	le
,	PUNCT	,
,	PUNCT	,
adhéré	VERB	adhérer
m'	PRON	me
Chacun	PRON	chacun
Elle	PRON	lui
choses	NOUN	chose
que	SCONJ	que
fillette	NOUN	fillette
avec	ADP	avec
honteux	ADJ	honteux
se	PRON	se
fête	NOUN	fête
à	ADP	à
Ce	DET	ce
d'	ADP	de
une	DET	un
communiquait	VERB	communiquer
le	DET	le
encore	ADV	encore
tout	ADV	tout
Pour	ADP	pour
totale	ADJ	total
l'	DET	le
La	DET	le
de	ADP	de
pour	ADP	pour
journée	NOUN	journée
avait	AUX	avoir
.	PUNCT	.
regardais	VERB	regarder
n'	ADV	n'
paix	NOUN	paix
l'	DET	le
la	PRON	le
que	PRON	que
toute	ADJ	tout
jamais	ADV	jamais
Une	DET	un
ressemblaient	VERB	ressembler
plus	ADV	plus
à	ADP	à
était	AUX	être
sur	ADP	sur
étroit	ADJ	étroit
et	CCONJ	et
êtres	NOUN	être
cette	DET	ce
vie	NOUN	vie
s'	PRON	se
écraser	VERB	écraser
elle	PRON	lui
séance	NOUN	séance
plus	ADV	plus
ils	PRON	il
ciel	NOUN	ciel
hommes	NOUN	homme
préférait	VERB	préférer
maria	VERB	marier
portrait	NOUN	portrait
souvenir	NOUN	souvenir
de	ADP	de
d'	ADP	de
de	ADP	de
vivait	VERB	vivre
,	PUNCT	,
honte	NOUN	honte
.	PUNCT	.
petit	ADJ	petit
à	ADP	à
la	DET	le
disait	VERB	dire
éther	NOUN	éther
portrait	NOUN	portrait
lit	NOUN	lit
et	CCONJ	et
argent	NOUN	argent
à	ADP	à
lumière	NOUN	lumière
se	PRON	se
ménage	NOUN	ménage
aussi	ADV	aussi
sur	ADP	sur
C'	PRON	ce
n'	ADV	n'
était	AUX	être
femme	NOUN	femme
Laval	PROPN	Laval
or	CCONJ	or
avenue	NOUN	avenue
vie	NOUN	vie
fillette	NOUN	fillette
à	ADP	à
bruit	NOUN	bruit
une	DET	un
On	PRON	on
elle	PRON	lui
qui	PRON	qui
.	PUNCT	.
Lu	NOUN	lu
sommeil	NOUN	sommeil
,	PUNCT	,
sous	ADP	sous
lui	PRON	lui
au	ADP	au
appris	VERB	apprendre
grande	ADJ	grand
imprudence	NOUN	imprudence
Mme	NOUN	mme
d'	ADP	de
un	DET	un
champ	NOUN	champ
blouse	NOUN	blouse
)	PUNCT	)
!	PUNCT	!
avais	AUX	avoir
moment	NOUN	moment
l'	DET	le
ressemblait	VERB	ressembler
allaient	VERB	aller
Où	ADV	où
que	SCONJ	que
et	CCONJ	et
aisance	NOUN	aisance
vécu	VERB	vivre
était	AUX	être
effrayé	VERB	effrayer
vous	PRON	vous
chance	NOUN	chance
suite	NOUN	suite
de	ADP	de
nuit	NOUN	nuit
.	PUNCT	.
de	ADP	de
des	DET	un
c'	PRON	ce
.	PUNCT	.
et	CCONJ	et
les	DET	le
de	ADP	de
moi	PRON	moi
une	DET	un
une	DET	un
(	PUNCT	(
coin	NOUN	coin
vêtue	VERB	vêtir
consciencieusement	ADV	consciencieusement
Le	DET	le
vagues	NOUN	vague
tard	ADV	tard
terre	NOUN	terre
elle	PRON	lui
endroits	NOUN	endroit
Lu	PROPN	Lu
pourtant	ADV	pourtant
je	PRON	je
à	ADP	à
que	SCONJ	que
C'	PRON	ce
surpris	VERB	surprendre
tentation	NOUN	tentation
un	DET	un
lire	VERB	lire
me	PRON	me
était	AUX	être
entendait	VERB	entendre
à	ADP	à
que	SCONJ	que
sur	ADP	sur
l'	DET	le
cesse	VERB	cesse
aucun	DET	aucun
s'	PRON	se
.	PUNCT	.
.	PUNCT	.
ensemble	ADV	ensemble
mer	NOUN	mer
nom	NOUN	nom
Je	PRON	je
La	DET	le
avec	ADP	avec
.	PUNCT	.
un	DET	un
avec	ADP	avec
infirmière	NOUN	infirmier
une	DET	un
d'	ADP	de
de	ADP	de
Mort	NOUN	mort
qui	PRON	qui
hôpital	NOUN	hôpital
.	PUNCT	.
nous	PRON	nous
Combien	ADV	combien
mais	CCONJ	mais
pas	ADV	pas
empêcha	VERB	empêcher
Jean	PROPN	Jean
qu'	SCONJ	que
fis	VERB	faire
,	PUNCT	,
parla	VERB	parler
vagues	NOUN	vague
autres	ADJ	autre
Je	PRON	je
la	DET	le
le	DET	le
remplissait	VERB	remplir
une	DET	un
tableau	NOUN	tableau
blanche	ADJ	blanc
appris	VERB	apprendre
de	ADP	de
le	PRON	le
terrible	ADJ	terrible
dans	ADP	dans
,	PUNCT	,
fois	NOUN	fois
plus	ADV	plus
dire	VERB	dire
,	PUNCT	,
,	PUNCT	,
!	PUNCT	!
pour	ADP	pour
elle	PRON	lui
un	DET	un
l'	PRON	l'
blanc	NOUN	blanc
moi	PRON	moi
Ciel	NOUN	ciel
très	ADV	très
avec	ADP	avec
mon	DET	mon
or	NOUN	or
à	ADP	à
à	ADP	à
à	ADP	à
je	PRON	je
sodomies	NOUN	sodomie
Elle	PRON	lui
me	PRON	me
pensiez	VERB	penser
dans	ADP	dans
prononcé	VERB	prononcer
Mais	CCONJ	mais
mer	NOUN	mer
des	ADP	de
