objecteurs	NOUN	objecteur
Bronicki	NOUN	bronicki
amour	NOUN	amour
de	ADP	de
il	PRON	il
encore	ADV	encore
je	PRON	je
boîtes	NOUN	boîte
personnalité	NOUN	personnalité
pays	NOUN	pays
notre	DET	notre
est	AUX	être
--	PUNCT	--
vraiment	ADV	vraiment
un	DET	un
trouvé	VERB	trouver
ressembler	VERB	ressembler
et	CCONJ	et
d'	ADP	de
je	PRON	je
Bruno	PROPN	Bruno
je	PRON	je
nous	PRON	nous
sait	VERB	savoir
--	PUNCT	--
un	DET	un
la	DET	le
voiture	NOUN	voiture
la	DET	le
insigne	NOUN	insigne
belle	ADJ	bel
,	PUNCT	,
la	DET	le
du	ADP	de
et	CCONJ	et
alla	VERB	aller
Dès	ADP	dès
l'	DET	le
séparation	NOUN	séparation
tiédeur	NOUN	tiédeur
une	DET	un
Les	DET	le
c'	PRON	ce
Nos	DET	notre
qui	PRON	qui
fenêtre	NOUN	fenêtre
et	CCONJ	et
abonnés	NOUN	abonné
yeux	NOUN	oeil
qu'	PRON	qu'
.	PUNCT	.
pas	NOUN	pas
.	PUNCT	.
Europe	PROPN	Europe
s'	PRON	se
une	DET	un
il	PRON	il
ne	ADV	ne
venions	VERB	venir
désespérer	VERB	désespérer
c'	PRON	ce
.	PUNCT	.
les	DET	le
de	ADP	de
.	PUNCT	.
imagine	VERB	imagine
de	ADP	de
y	PRON	y
Howe	PROPN	Howe
joie	NOUN	joie
que	SCONJ	que
effrayant	ADJ	effrayant
écoutant	VERB	écouter
Gdynia	PROPN	Gdynia
une	DET	un
apparaissait	VERB	apparaître
d'	ADP	de
l'	DET	le
moi	PRON	moi
le	DET	le
encore	ADV	encore
sur	ADP	sur
fraternellement	ADV	fraternellement
jamais	ADV	jamais
s'	PRON	se
voilà	VERB	voilà
mon	DET	mon
donner	VERB	donner
certitude	NOUN	certitude
accompagnaient	VERB	accompagner
physique	ADJ	physique
,	PUNCT	,
l'	PRON	l'
de	ADP	de
le	DET	le
,	PUNCT	,
Quant	ADV	quant
ce	PRON	ce
modèle	NOUN	modèle
à	ADP	à
,	PUNCT	,
des	DET	un
de	ADP	de
ce	DET	ce
Il	PRON	il
fûmes	VERB	être
qu'	PRON	qu'
se	PRON	se
coup	NOUN	coup
rêveries	NOUN	rêverie
mon	DET	mon
quelque	DET	quelque
de	ADP	de
c'	PRON	ce
qui	PRON	qui
couvraient	VERB	couvrir
Nous	PRON	nous
doigts	NOUN	doigt
une	DET	un
c'	PRON	ce
de	ADP	de
vieux	ADJ	vieux
pour	ADP	pour
XXII	NUM	XXII
Pologne	PROPN	Pologne
perdais	VERB	perdre
que	SCONJ	que
je	PRON	je
du	ADP	de
partition	NOUN	partition
était	AUX	être
gare	NOUN	gare
si	SCONJ	si
confiance	NOUN	confiance
portière	NOUN	portière
,	PUNCT	,
est	VERB	être
le	DET	le
ouvrit	VERB	ouvrir
oncle	NOUN	oncle
mener	VERB	mener
Lord	NOUN	lord
Le	DET	le
le	DET	le
cadeau	NOUN	cadeau
.	PUNCT	.
bonheur	NOUN	bonheur
que	SCONJ	que
où	PRON	où
mes	DET	mon
est	AUX	être
Qu'	PRON	qu'
cachées	VERB	cacher
s'	PRON	se
qu'	SCONJ	que
.	PUNCT	.
la	DET	le
heures	NOUN	heure
bas	NOUN	bas
faire	AUX	faire
Voilà	VERB	voilà
août	NOUN	août
avoir	AUX	avoir
C'	PRON	ce
instant	NOUN	instant
improvisait	VERB	improviser
par	ADP	par
empreinte	NOUN	empreinte
me	PRON	me
je	PRON	je
semaines	NOUN	semaine
de	ADP	de
l'	PRON	l'
du	ADP	de
et	CCONJ	et
pu	VERB	pouvoir
est	AUX	être
seulement	ADV	seulement
solennellement	ADV	solennellement
présence	NOUN	présence
veille	NOUN	veille
instant	NOUN	instant
.	PUNCT	.
la	PRON	le
ce	PRON	ce
son	DET	son
assez	ADV	assez
heures	NOUN	heure
parlait	VERB	parler
avait	AUX	avoir
enfin	ADV	enfin
.	PUNCT	.
Jamais	ADV	jamais
la	DET	le
dans	ADP	dans
enfants	NOUN	enfant
approche	NOUN	approche
y	PRON	y
passais	VERB	passer
moins	ADV	moins
quelques	DET	quelque
poitrine	NOUN	poitrine
ce	PRON	ce
l'	PRON	l'
,	PUNCT	,
chaque	DET	chaque
crayon	NOUN	crayon
,	PUNCT	,
.	PUNCT	.
tout	PRON	tout
se	PRON	se
attention	NOUN	attention
cet	DET	ce
te	PRON	te
.	PUNCT	.
...	PUNCT	...
doute	NOUN	doute
fois	NOUN	fois
les	DET	le
que	SCONJ	que
haut	ADV	haut
un	DET	un
au	ADP	au
qu'	PRON	qu'
sentir	VERB	sentir
aurait	VERB	avoir
au	ADP	au
.	PUNCT	.
était	AUX	être
Oui	ADV	oui
musique	NOUN	musique
vaincus	VERB	vaincre
.	PUNCT	.
nous	PRON	nous
accès	NOUN	accès
Il	PRON	il
-ce	PRON	-ce
-je	PRON	je
embrassa	VERB	embrasser
,	PUNCT	,
du	ADP	de
Il	PRON	il
attentivement	ADV	attentivement
la	DET	le
venu	VERB	venir
palmes	NOUN	palme
mes	DET	mon
heureux	ADJ	heureux
une	DET	un
,	PUNCT	,
la	DET	le
et	CCONJ	et
de	ADP	de
que	SCONJ	que
.	PUNCT	.
trop	ADV	trop
y	PRON	y
,	PUNCT	,
,	PUNCT	,
au-dessus	ADV	au-dessus
que	SCONJ	que
te	PRON	te
remarquai	VERB	remarquer
pâles	ADJ	pâle
Bruno	PROPN	Bruno
ans	NOUN	an
il	PRON	il
tu	PRON	tu
en	ADP	en
.	PUNCT	.
faire	VERB	faire
d'	ADP	de
Bruno	PROPN	Bruno
seul	ADJ	seul
Fleury	PROPN	Fleury
J'	PRON	je
,	PUNCT	,
celui	PRON	celui
était	AUX	être
aux	ADP	à
entourer	VERB	entourer
ruines	NOUN	ruine
Il	PRON	il
cette	DET	ce
Il	PRON	il
et	CCONJ	et
ne	ADV	ne
feu	NOUN	feu
leva	VERB	lever
souviens	VERB	souvenir
étions	AUX	être
Grodek	PROPN	Grodek
le	DET	le
de	ADP	de
se	PRON	se
anxiétés	NOUN	anxiété
d'	ADP	de
est	VERB	être
en	ADP	en
dehors	ADV	dehors
je	PRON	je
très	ADV	très
m'	PRON	me
a	VERB	avoir
,	PUNCT	,
vois	VERB	voir
à	ADP	à
tout	ADJ	tout
l'	DET	le
,	PUNCT	,
rit	VERB	rire
sur	ADP	sur
premier	ADJ	premier
bras	NOUN	bras
nous	PRON	nous
Motte	PROPN	Motte
les	DET	le
n'	ADV	n'
départ	NOUN	départ
le	DET	le
cinquante	NUM	cinquante
assise	VERB	asseoir
de	ADP	de
colombe	NOUN	colombe
--	PUNCT	--
nous	PRON	nous
-	PRON	-
:	PUNCT	:
on	PRON	on
durer	VERB	durer
silence	NOUN	silence
car	CCONJ	car
quoi	PRON	quoi
levait	VERB	lever
regarda	VERB	regarder
.	PUNCT	.
leva	VERB	lever
plusieurs	DET	plusieurs
petite	ADJ	petit
corps	NOUN	corps
d'	ADP	de
des	ADP	de
m'	PRON	me
;	PUNCT	;
est	AUX	être
sous	ADP	sous
de	DET	de
Lila	PROPN	Lila
,	PUNCT	,
improvisait	VERB	improviser
On	PRON	on
un	DET	un
!	PUNCT	!
troupeaux	NOUN	troupeau
corps	NOUN	corps
ses	DET	son
lettre	NOUN	lettre
,	PUNCT	,
qui	PRON	qui
à	ADP	à
il	PRON	il
nom	NOUN	nom
voir	VERB	voir
mais	CCONJ	mais
...	PUNCT	...
aux	ADP	à
source	NOUN	source
d'	ADP	de
m'	PRON	me
moutons	NOUN	mouton
Il	PRON	il
toucha	VERB	toucher
il	PRON	il
salon	NOUN	salon
avait	VERB	avoir
et	CCONJ	et
la	DET	le
par	ADP	par
quittés	VERB	quitter
Temps	PROPN	Temps
Lila	PROPN	Lila
.	PUNCT	.
faisait	VERB	faire
arrivé	VERB	arriver
que	SCONJ	que
faire	VERB	faire
jouer	VERB	jouer
doigt	NOUN	doigt
bonté	NOUN	bonté
dès	ADP	dès
main	NOUN	main
fîmes	VERB	faire
,	PUNCT	,
mélodie	NOUN	mélodie
feuilletant	VERB	feuilleter
comme	SCONJ	comme
écoutais	VERB	écouter
d'	ADP	de
,	PUNCT	,
garda	VERB	garder
mur	NOUN	mur
le	DET	le
ans	NOUN	an
libre	ADJ	libre
,	PUNCT	,
volant	NOUN	volant
un	DET	un
.	PUNCT	.
aimer	VERB	aimer
,	PUNCT	,
,	PUNCT	,
à	ADP	à
tiennent	VERB	tenir
tu	PRON	tu
que	PRON	que
.	PUNCT	.
Ils	PRON	il
reprenant	VERB	reprendre
dans	ADP	dans
--	PUNCT	--
la	PRON	le
brume	NOUN	brume
croire	VERB	croire
la	DET	le
dont	PRON	dont
Il	PRON	il
à	ADP	à
avait	AUX	avoir
qui	PRON	qui
J'	PRON	je
enfuit	VERB	enfuir
temps	NOUN	temps
paraît	VERB	paraître
ni	CCONJ	ni
colombe	NOUN	colombe
pénétrait	VERB	pénétrer
fort	ADV	fort
trente	NUM	trente
qui	PRON	qui
audible	ADJ	audible
moi	PRON	moi
dans	ADP	dans
.	PUNCT	.
mieux	ADV	mieux
qu'	SCONJ	que
auquel	PRON	auquel
,	PUNCT	,
comme	ADP	comme
bon	ADJ	bon
dans	ADP	dans
malentendu	NOUN	malentendu
m'	PRON	me
puis	CCONJ	puis
ans	NOUN	an
la	DET	le
minutes	NOUN	minute
Je	PRON	je
fût	AUX	être
Il	PRON	il
cependant	ADV	cependant
rien	PRON	rien
Eh	INTJ	Eh
Nous	PRON	nous
appelle	VERB	appeler
de	ADP	de
.	PUNCT	.
,	PUNCT	,
.	PUNCT	.
de	ADP	de
vu	VERB	voir
le	DET	le
un	DET	un
profil	NOUN	profil
J'	PRON	je
était	AUX	être
aperçus	VERB	apercevoir
--	PUNCT	--
fois	NOUN	fois
qui	PRON	qui
piano	NOUN	piano
fenêtres	NOUN	fenêtre
Club	PROPN	Club
parler	VERB	parler
papillons	NOUN	papillon
fois	NOUN	fois
C'	PRON	ce
entrer	VERB	entrer
au-dessus	ADV	au-dessus
en	ADP	en
en	PRON	en
le	DET	le
prit	VERB	prendre
deux	NUM	deux
l'	DET	le
une	DET	un
de	ADP	de
;	PUNCT	;
pleurant	VERB	pleurer
devenait	VERB	devenir
ostentatoires	ADJ	ostentatoire
et	CCONJ	et
.	PUNCT	.
.	PUNCT	.
soucieux	ADJ	soucieux
de	ADP	de
que	SCONJ	que
alors	ADV	alors
elle	PRON	lui
,	PUNCT	,
a	VERB	avoir
.	PUNCT	.
les	PRON	le
que	ADV	que
regard	NOUN	regard
Ma	DET	mon
et	CCONJ	et
amours	NOUN	amour
n'	ADV	n'
ses	DET	son
de	ADP	de
avais	AUX	avoir
qui	PRON	qui
et	CCONJ	et
Je	PRON	je
qui	PRON	qui
comme	ADP	comme
y	PRON	y
est	VERB	être
comprendre	VERB	comprendre
doigts	NOUN	doigt
--	PUNCT	--
la	PRON	le
de	ADP	de
qui	PRON	qui
Ambroise	PROPN	Ambroise
peut	VERB	pouvoir
ma	DET	mon
reste	VERB	reste
toujours	ADV	toujours
,	PUNCT	,
tout	ADJ	tout
âge	NOUN	âge
regardant	VERB	regarder
cinq	NUM	cinq
quelques	DET	quelque
me	PRON	me
Fleury	PROPN	Fleury
nous	PRON	nous
pour	ADP	pour
des	DET	un
,	PUNCT	,
sur	ADP	sur
nous	PRON	nous
y	PRON	y
un	DET	un
de	ADP	de
fit	VERB	faire
est	AUX	être
au	ADP	au
qui	PRON	qui
ombre	NOUN	ombre
me	PRON	me
à	ADP	à
superficies	NOUN	superficie
l'	DET	le
inspiration	NOUN	inspiration
Yacht	PROPN	Yacht
m'	PRON	me
,	PUNCT	,
valu	VERB	valoir
ça	PRON	cela
,	PUNCT	,
verre	NOUN	verre
son	DET	son
cela	PRON	cela
mon	DET	mon
oiseau	NOUN	oiseau
finis	VERB	finir
l'	DET	le
grandes	ADJ	grand
ressentait	VERB	ressentir
Ambroise	PROPN	Ambroise
jour	NOUN	jour
vie	NOUN	vie
presque	ADV	presque
Il	PRON	il
par	ADP	par
aux	ADP	à
de	ADP	de
--	PUNCT	--
lui	PRON	lui
et	CCONJ	et
avant	ADP	avant
,	PUNCT	,
et	CCONJ	et
,	PUNCT	,
Je	PRON	je
.	PUNCT	.
accepteront	VERB	accepter
n'	ADV	n'
on	PRON	on
que	SCONJ	que
--	PUNCT	--
que	SCONJ	que
malheur	NOUN	malheur
Lila	PROPN	Lila
on	PRON	on
ce	PRON	ce
1939	NUM	1939
Ce	PRON	ce
peintre	NOUN	peintre
abattoir	NOUN	abattoir
sens	VERB	sentir
sans	ADP	sans
Je	PRON	je
posés	VERB	poser
d'	ADP	de
lui	PRON	lui
et	CCONJ	et
.	PUNCT	.
comme	ADP	comme
Enfin	ADV	enfin
soixante-trois	NUM	soixante-trois
la	DET	le
son	DET	son
.	PUNCT	.
de	ADP	de
paraît	VERB	paraître
un	DET	un
la	DET	le
paupières	NOUN	paupière
penser	VERB	penser
ce	PRON	ce
des	DET	un
n'	ADV	n'
En	ADP	en
nous	PRON	nous
.	PUNCT	.
collections	NOUN	collection
d'	ADP	de
solitude	NOUN	solitude
concert	NOUN	concert
reste	NOUN	reste
qu'	SCONJ	que
part	NOUN	part
.	PUNCT	.
qui	PRON	qui
tarir	VERB	tarir
et	CCONJ	et
me	PRON	me
coup	NOUN	coup
plus	ADV	plus
notre	DET	notre
plus	ADV	plus
a	VERB	avoir
Car	CCONJ	car
de	ADP	de
ai	AUX	avoir
Jamais	ADV	jamais
faire	VERB	faire
longue	ADJ	long
allure	NOUN	allure
à	ADP	à
horizon	NOUN	horizon
paix	NOUN	paix
en	ADP	en
avec	ADP	avec
pouvait	VERB	pouvoir
Il	PRON	il
lit	NOUN	lit
pour	ADP	pour
le	DET	le
réveillé	VERB	réveiller
autres	PRON	autre
pays	NOUN	pays
une	DET	un
à	ADP	à
ne	ADV	ne
sentais	VERB	sentir
je	PRON	je
cerfs	NOUN	cerf
enfermé	VERB	enfermer
tout	ADJ	tout
Tabarin	PROPN	Tabarin
tout	ADJ	tout
j'	PRON	je
que	SCONJ	que
mon	DET	mon
.	PUNCT	.
septembre	NOUN	septembre
tuteur	NOUN	tuteur
son	DET	son
côté	NOUN	côté
-je	PRON	je
m'	PRON	me
arbre	NOUN	arbre
air	NOUN	air
était	AUX	être
plus	ADV	plus
l'	DET	le
restait	VERB	rester
tête	NOUN	tête
parfois	ADV	parfois
-	NOUN	-
;	PUNCT	;
.	PUNCT	.
la	DET	le
voix	NOUN	voix
faut	VERB	falloir
laquelle	PRON	lequel
chemise	NOUN	chemise
grand	ADJ	grand
voir	VERB	voir
;	PUNCT	;
vaillantes	ADJ	vaillant
le	DET	le
aveuglement	NOUN	aveuglement
Baltique	PROPN	Baltique
étions	AUX	être
en	ADP	en
et	CCONJ	et
mobilisation	NOUN	mobilisation
une	DET	un
mine	NOUN	mine
un	DET	un
tiers	NOUN	tiers
,	PUNCT	,
la	DET	le
chambre	NOUN	chambre
vieille	ADJ	vieux
monde	NOUN	monde
parvenaient	VERB	parvenir
ouvrage	NOUN	ouvrage
gare	NOUN	gare
.	PUNCT	.
,	PUNCT	,
à	ADP	à
s'	PRON	se
avec	ADP	avec
y	PRON	y
dans	ADP	dans
:	PUNCT	:
Hitler	PROPN	Hitler
menaces	NOUN	menace
yeux	NOUN	oeil
frapper	VERB	frapper
l'	DET	le
avait	AUX	avoir
Lila	PROPN	Lila
-il	PRON	il
belle	ADJ	bel
s'	PRON	se
des	ADP	de
la	DET	le
»	PUNCT	»
vois	VERB	voir
toi	PRON	toi
l'	DET	le
la	DET	le
sommes	VERB	être
en	ADP	en
doutait	VERB	douter
Noël	PROPN	Noël
,	PUNCT	,
m'	PRON	me
broya	VERB	broyer
lorsque	SCONJ	lorsque
,	PUNCT	,
innocence	NOUN	innocence
ses	DET	son
et	CCONJ	et
de	ADP	de
enrichie	VERB	enrichir
était	AUX	être
oncle	NOUN	oncle
Je	PRON	je
,	PUNCT	,
mieux	ADV	mieux
de	ADP	de
un	DET	un
la	DET	le
hostilités	NOUN	hostilité
poutres	NOUN	poutre
du	ADP	de
que	SCONJ	que
en	ADP	en
et	CCONJ	et
Liberté	PROPN	Liberté
me	PRON	me
-	NOUN	-
des	ADP	de
est	AUX	être
de	ADP	de
un	DET	un
qui	PRON	qui
talon	NOUN	talon
«	PUNCT	«
vide	ADJ	vide
j'	PRON	je
bouton	NOUN	bouton
heureuse	ADJ	heureux
son	DET	son
offrir	VERB	offrir
,	PUNCT	,
sur	ADP	sur
chantant	VERB	chanter
amour	NOUN	amour
la	DET	le
.	PUNCT	.
d'	ADP	de
avec	ADP	avec
lui	PRON	lui
de	ADP	de
avait	VERB	avoir
n'	ADV	n'
nous	PRON	nous
le	DET	le
mémoire	NOUN	mémoire
décorations	NOUN	décoration
de	ADP	de
ni	CCONJ	ni
;	PUNCT	;
la	DET	le
cas	NOUN	cas
«	PUNCT	«
l'	DET	le
à	ADP	à
seconde	NOUN	seconde
ils	PRON	il
sa	DET	son
mon	DET	mon
craquements	NOUN	craquement
toutes	ADJ	tout
une	DET	un
sur	ADP	sur
tournant	VERB	tourner
Jaurès	PROPN	Jaurès
peine	ADV	peine
voyais	VERB	voir
le	PRON	le
pour	ADP	pour
non	ADV	non
France	PROPN	France
avec	ADP	avec
paix	NOUN	paix
à	ADP	à
collectif	ADJ	collectif
et	CCONJ	et
Bronicki	PROPN	Bronicki
c'	PRON	ce
les	DET	le
encore	ADV	encore
naïve	ADJ	naïf
nous	PRON	nous
courage	NOUN	courage
ressemblaient	VERB	ressembler
des	DET	un
la	DET	le
dans	ADP	dans
tu	PRON	tu
sec	ADJ	sec
mobilisés	VERB	mobiliser
.	PUNCT	.
«	PUNCT	«
-moi	PRON	moi
.	PUNCT	.
mon	DET	mon
,	PUNCT	,
à	ADP	à
au	ADP	au
Ils	PRON	il
pour	ADP	pour
.	PUNCT	.
n'	ADV	n'
nous	PRON	nous
Il	PRON	il
son	DET	son
même	ADV	même
étions	VERB	être
bougie	NOUN	bougie
Allemagne	PROPN	Allemagne
moment	NOUN	moment
mais	CCONJ	mais
Diderot	PROPN	Diderot
les	DET	le
ni	CCONJ	ni
puiser	VERB	puiser
revêtu	VERB	revêtir
lumières	NOUN	lumière
et	CCONJ	et
que	PRON	que
sans	ADP	sans
fidélité	NOUN	fidélité
notamment	ADV	notamment
jamais	ADV	jamais
miettes	NOUN	miette
sous	ADP	sous
les	DET	le
de	ADP	de
,	PUNCT	,
dit	VERB	dire
en	ADP	en
il	PRON	il
si	SCONJ	si
disais	VERB	dire
était	AUX	être
école	NOUN	école
était	AUX	être
et	CCONJ	et
et	CCONJ	et
,	PUNCT	,
Allemands	NOUN	allemand
que	PRON	que
--	PUNCT	--
regard	NOUN	regard
avec	ADP	avec
,	PUNCT	,
ce	DET	ce
des	ADP	de
je	PRON	je
nos	DET	notre
curé	NOUN	curé
non	ADV	non
»	PUNCT	»
et	CCONJ	et
oncle	NOUN	oncle
,	PUNCT	,
«	PUNCT	«
,	PUNCT	,
libellules	NOUN	libellule
sûr	ADJ	sûr
a	AUX	avoir
vu	VERB	voir
bougie	NOUN	bougie
bulletins	NOUN	bulletin
,	PUNCT	,
aveugle	ADJ	aveugle
de	ADP	de
qui	PRON	qui
oncle	NOUN	oncle
Vive	VERB	vivre
des	ADP	de
sa	DET	son
dans	ADP	dans
de	ADP	de
du	ADP	de
les	DET	le
détresse	NOUN	détresse
,	PUNCT	,
scène	NOUN	scène
parlaient	VERB	parler
j'	PRON	je
Cléry	PROPN	Cléry
plus	ADV	plus
la	DET	le
se	PRON	se
comme	SCONJ	comme
un	DET	un
sa	DET	son
se	PRON	se
Grodek	PROPN	Grodek
et	CCONJ	et
J'	PRON	je
;	PUNCT	;
admirer	VERB	admirer
ampleur	NOUN	ampleur
qu'	SCONJ	que
je	PRON	je
un	DET	un
ai	AUX	avoir
parmi	ADP	parmi
Lila	PROPN	Lila
mon	DET	mon
éteints	VERB	éteindre
.	PUNCT	.
aux	ADP	à
la	DET	le
J'	PRON	je
,	PUNCT	,
»	PUNCT	»
:	PUNCT	:
»	PUNCT	»
-	NOUN	-
nous	PRON	nous
Pendant	ADP	pendant
La	DET	le
des	ADP	de
qu'	SCONJ	que
n'	ADV	n'
ces	DET	ce
ballet	NOUN	ballet
vêtu	VERB	vêtir
une	DET	un
ancien	ADJ	ancien
dire	VERB	dire
qui	PRON	qui
déclarée	VERB	déclarer
et	CCONJ	et
,	PUNCT	,
LA	DET	le
nouvelle	ADJ	nouveau
de	ADP	de
,	PUNCT	,
de	ADP	de
,	PUNCT	,
entrerons	VERB	entrer
avec	ADP	avec
sabres	NOUN	sabre
lança	VERB	lancer
le	DET	le
me	PRON	me
et	CCONJ	et
qui	PRON	qui
dans	ADP	dans
série	NOUN	série
bon	ADJ	bon
l'	DET	le
sur	ADP	sur
amour	NOUN	amour
dans	ADP	dans
POLOGNE	NOUN	pologne
invincible	ADJ	invincible
qu'	SCONJ	que
ne	ADV	ne
inépuisable	ADJ	inépuisable
était	VERB	être
de	ADP	de
,	PUNCT	,
enfant	NOUN	enfant
Ambroise	PROPN	Ambroise
partout	ADV	partout
le	PRON	le
»	PUNCT	»
n'	ADV	n'
Fleury	PROPN	Fleury
aînés	NOUN	aîné
C'	PRON	ce
souvenant	VERB	souvenir
.	PUNCT	.
que	SCONJ	que
notamment	ADV	notamment
mains	NOUN	main
du	ADP	de
tranquille	ADJ	tranquille
tentatives	NOUN	tentative
dans	ADP	dans
serrer	VERB	serrer
voyais	VERB	voir
générale	ADJ	général
à	ADP	à
dis	VERB	dire
cher	ADJ	cher
,	PUNCT	,
qui	PRON	qui
sa	DET	son
la	DET	le
18	NOUN	18
plus	ADV	plus
Les	DET	le
Pologne	PROPN	Pologne
dressait	VERB	dresser
3	NUM	3
-	NOUN	-
d'	ADP	de
mon	DET	mon
--	PUNCT	--
Au	ADP	au
inquiet	ADJ	inquiet
»	PUNCT	»
invasion	NOUN	invasion
je	PRON	je
Une	DET	un
pères	NOUN	père
me	PRON	me
du	ADP	de
avec	ADP	avec
cancan	NOUN	cancan
,	PUNCT	,
qui	PRON	qui
Mussolini	PROPN	Mussolini
quelques	DET	quelque
,	PUNCT	,
bras-le-corps	NOUN	bras-le-corps
nous	PRON	nous
et	CCONJ	et
païenne	ADJ	païen
tenue	NOUN	tenue
monde	NOUN	monde
réduit	VERB	réduire
je	PRON	je
d'	ADP	de
qu'	PRON	qu'
impatience	NOUN	impatience
coup	NOUN	coup
qui	PRON	qui
la	DET	le
entendais	VERB	entendre
,	PUNCT	,
et	CCONJ	et
.	PUNCT	.
,	PUNCT	,
humaniste	ADJ	humaniste
je	PRON	je
qui	PRON	qui
des	ADP	de
l'	DET	le
Fleury	PROPN	Fleury
mon	DET	mon
un	DET	un
tins	VERB	tenir
,	PUNCT	,
autre	PRON	autre
des	ADP	de
,	PUNCT	,
mon	DET	mon
avais	AUX	avoir
,	PUNCT	,
au	ADP	au
victoire	NOUN	victoire
de	ADP	de
dérisoires	ADJ	dérisoire
moustache	NOUN	moustache
œuvres	NOUN	œuvre
ni	CCONJ	ni
étrangers	NOUN	étranger
du	ADP	de
.	PUNCT	.
journaux	NOUN	journal
son	DET	son
collection	NOUN	collection
,	PUNCT	,
mon	DET	mon
guère	ADV	guère
la	DET	le
avait	AUX	avoir
sa	DET	son
oncle	NOUN	oncle
;	PUNCT	;
.	PUNCT	.
peine	NOUN	peine
se	PRON	se
me	PRON	me
Je	PRON	je
...	PUNCT	...
Fleury	PROPN	Fleury
son	DET	son
Jamais	ADV	jamais
au	ADP	au
la	DET	le
traînaient	VERB	traîner
Montaigne	PROPN	Montaigne
mon	DET	mon
«	PUNCT	«
mur	NOUN	mur
rêves	NOUN	rêve
.	PUNCT	.
lorsque	SCONJ	lorsque
bondis	VERB	bondir
en	ADP	en
l'	DET	le
belles	ADJ	bel
pourri	ADJ	pourrir
de	ADP	de
vieux	ADJ	vieux
de	ADP	de
comme	ADP	comme
de	ADP	de
.	PUNCT	.
la	DET	le
criant	VERB	crier
:	PUNCT	:
encyclopédistes	NOUN	encyclopédiste
.	PUNCT	.
,	PUNCT	,
mon	DET	mon
ciel	NOUN	ciel
débris	NOUN	débris
assis	VERB	asseoir
les	DET	le
rues	NOUN	rue
saisis	VERB	saisir
victoire	NOUN	victoire
qui	PRON	qui
certitude	NOUN	certitude
.	PUNCT	.
qui	PRON	qui
pour	ADP	pour
premiers	ADJ	premier
à	ADP	à
n'	ADV	n'
et	CCONJ	et
volants	NOUN	volant
la	DET	le
,	PUNCT	,
pas	ADV	pas
avouait	VERB	avouer
vaguement	ADV	vaguement
les	DET	le
Pologne	PROPN	Pologne
,	PUNCT	,
tiré	VERB	tirer
venant	VERB	venir
œuvres	NOUN	œuvre
.	PUNCT	.
,	PUNCT	,
clamaient	VERB	clamer
peu	ADV	peu
,	PUNCT	,
french	NOUN	french
et	CCONJ	et
en	ADP	en
un	DET	un
plus	ADV	plus
d'	ADP	de
absence	NOUN	absence
Fleury	PROPN	Fleury
si	ADV	si
.	PUNCT	.
s'	PRON	se
»	PUNCT	»
de	ADP	de
,	PUNCT	,
à	ADP	à
à	ADP	à
l'	DET	le
ceux	PRON	celui
l'	DET	le
,	PUNCT	,
,	PUNCT	,
de	ADP	de
leur	DET	leur
pourtant	ADV	pourtant
le	DET	le
les	DET	le
imaginaire	ADJ	imaginaire
,	PUNCT	,
étais	VERB	être
.	PUNCT	.
,	PUNCT	,
de	ADP	de
mon	DET	mon
la	DET	le
père	NOUN	père
je	PRON	je
notre	DET	notre
oncle	NOUN	oncle
14	NOUN	14
écoutais	VERB	écouter
encore	ADV	encore
cécité	NOUN	cécité
bataillons	NOUN	bataillon
à	ADP	à
un	DET	un
qui	PRON	qui
précédèrent	VERB	précéder
les	DET	le
n'	ADV	n'
grand	ADJ	grand
contre	ADP	contre
,	PUNCT	,
écrouler	VERB	écrouler
dindons	NOUN	dindon
ainsi	ADV	ainsi
traversaient	VERB	traverser
aux	ADP	à
y	PRON	y
poitrines	NOUN	poitrine
On	PRON	on
étendait	VERB	étendre
leurs	DET	leur
Le	DET	le
entendis	VERB	entendre
.	PUNCT	.
la	DET	le
triompher	VERB	triompher
mouiller	VERB	mouiller
de	ADP	de
France	PROPN	France
,	PUNCT	,
dit	VERB	dire
leurs	DET	leur
atelier	NOUN	atelier
le	DET	le
de	ADP	de
la	DET	le
,	PUNCT	,
bout	NOUN	bout
broyées	VERB	broyer
préférés	NOUN	préféré
le	PRON	le
une	DET	un
lui	PRON	lui
,	PUNCT	,
et	CCONJ	et
de	ADP	de
guerre	NOUN	guerre
pour	ADP	pour
irréprochable	ADJ	irréprochable
notre	DET	notre
corps	NOUN	corps
mes	DET	mon
font	VERB	faire
con	NOUN	con
»	PUNCT	»
l'	PRON	l'
Je	PRON	je
genou	NOUN	genou
peut-être	ADV	peut-être
monterait	VERB	monter
.	PUNCT	.
les	DET	le
Il	PRON	il
«	PUNCT	«
monsieur	NOUN	Monsieur
attendais	VERB	attendre
main	NOUN	main
dans	ADP	dans
,	PUNCT	,
Rousseau	PROPN	Rousseau
image	NOUN	image
de	ADP	de
-	PRON	-
il	PRON	il
ses	DET	son
autour	ADV	autour
au	ADP	au
pas	ADV	pas
,	PUNCT	,
parurent	VERB	paraître
cassés	VERB	casser
comme	ADP	comme
leva	VERB	lever
,	PUNCT	,
à	ADP	à
la	DET	le
.	PUNCT	.
se	PRON	se
arracha	VERB	arracher
Je	PRON	je
,	PUNCT	,
et	CCONJ	et
volants	NOUN	volant
la	DET	le
jours	NOUN	jour
de	ADP	de
que	SCONJ	que
d'	ADP	de
