enveloppes	NOUN	enveloppe
toutes	DET	tout
en	ADP	en
Non	ADV	non
demande	VERB	demande
quelqu'	PRON	quelqu'
cette	DET	ce
la	DET	le
choses	NOUN	chose
a	AUX	avoir
la	DET	le
en	ADP	en
J'	PRON	je
chacun	PRON	chacun
mes	DET	mon
,	PUNCT	,
là	ADV	là
mais	CCONJ	mais
,	PUNCT	,
sur	ADP	sur
.	PUNCT	.
opinions	NOUN	opinion
parler	VERB	parler
,	PUNCT	,
bien	ADV	bien
un	DET	un
que	SCONJ	que
dans	ADP	dans
l'	PRON	l'
diriez	VERB	dire
ne	ADV	ne
-	PUNCT	-
adore	VERB	adore
beaucoup	ADV	beaucoup
Patrice	PROPN	Patrice
vous	PRON	vous
,	PUNCT	,
pains	NOUN	pain
n'	ADV	n'
moi	PRON	moi
.	PUNCT	.
tient	VERB	tenir
si	SCONJ	si
mari	NOUN	mari
.	PUNCT	.
son	DET	son
tout	ADJ	tout
ses	DET	son
Kate	PROPN	Kate
je	PRON	je
les	DET	le
d'	ADP	de
parle	VERB	parle
par	ADP	par
il	PRON	il
liés	VERB	lier
propre	ADJ	propre
qu'	SCONJ	que
.	PUNCT	.
me	PRON	me
tabou	ADJ	tabou
ait	AUX	avoir
dérisoire	ADJ	dérisoire
elle	PRON	lui
sa	DET	son
,	PUNCT	,
était	AUX	être
et	CCONJ	et
pareilles	ADJ	pareil
à	ADP	à
de	ADP	de
comprends	VERB	comprendre
son	DET	son
de	ADP	de
des	DET	un
vous	PRON	vous
comme	ADP	comme
Oh	INTJ	Oh
bonne	ADJ	bon
expérience	NOUN	expérience
devient	VERB	devenir
.	PUNCT	.
façon	NOUN	façon
.	PUNCT	.
tant	ADV	tant
général	ADJ	général
au	ADP	au
fragilité	NOUN	fragilité
comme	SCONJ	comme
laissé	VERB	laisser
l'	DET	le
être	ADV	être
de	ADP	de
une	DET	un
Le	DET	le
a	AUX	avoir
parle	VERB	parle
elle	PRON	lui
dont	PRON	dont
vaguement	ADV	vaguement
pris	VERB	prendre
en	ADP	en
mouvement	NOUN	mouvement
mort	NOUN	mort
ça	PRON	cela
confidentiel	ADJ	confidentiel
.	PUNCT	.
de	ADP	de
qui	PRON	qui
-	PUNCT	-
aeternamparfois	X	aeternamparfois
galérer	VERB	galérer
a	AUX	avoir
laquelle	PRON	lequel
best-sellers	NOUN	best-seller
faisait	VERB	faire
-	PUNCT	-
écarte	VERB	écarte
à	ADP	à
anéantie	VERB	anéantir
c'	PRON	ce
d'	ADP	de
aurait	AUX	avoir
marquée	VERB	marquer
même	ADV	même
,	PUNCT	,
pas	ADV	pas
dirais	VERB	dire
de	ADP	de
,	PUNCT	,
si	ADV	si
pouvoir	NOUN	pouvoir
encore	ADV	encore
de	ADP	de
,	PUNCT	,
de	ADP	de
déborde	VERB	déborde
,	PUNCT	,
mariage	NOUN	mariage
pas	ADV	pas
laissez	VERB	laisser
chose	NOUN	chose
et	CCONJ	et
juste	ADJ	juste
pu	VERB	pouvoir
le	DET	le
ne	ADV	ne
trouvé	VERB	trouver
tout	ADJ	tout
ça	PRON	cela
l'	PRON	l'
,	PUNCT	,
sous	ADP	sous
de	ADP	de
La	DET	le
n'	ADV	n'
chercher	VERB	chercher
qu'	SCONJ	que
,	PUNCT	,
à	ADP	à
l'	DET	le
tant	ADV	tant
va	VERB	aller
bleue	ADJ	bleu
elle	PRON	lui
tôt	ADV	tôt
laissée	VERB	laisser
publier	VERB	publier
.	PUNCT	.
les	DET	le
si	SCONJ	si
en	PRON	en
contrairement	ADV	contrairement
être	AUX	être
suicide	NOUN	suicide
et	CCONJ	et
du	ADP	de
à	ADP	à
tiers	NOUN	tiers
en	ADP	en
demandé	VERB	demander
soixante-quinze	NUM	soixante-quinze
dès	ADP	dès
mari	NOUN	mari
comment	ADV	comment
l'	PRON	l'
pour	ADP	pour
étudiants	NOUN	étudiant
C'	PRON	ce
formule	NOUN	formule
-celui	PUNCT	-celui
aussi	ADV	aussi
ou	CCONJ	ou
tant	ADV	tant
n'	ADV	n'
dirait	VERB	dire
même	ADV	même
revenir	VERB	revenir
vous	PRON	vous
est	AUX	être
entendu	VERB	entendre
-	NOUN	-
de	ADP	de
Ça	PRON	cela
jusqu'	ADP	jusque
point	NOUN	point
années	NOUN	année
est	AUX	être
d'	ADP	de
milieux	NOUN	milieu
a	AUX	avoir
à	ADP	à
c'	PRON	ce
l'	DET	le
vie	NOUN	vie
son	DET	son
du	ADP	de
composer	VERB	composer
sa	DET	son
formation	NOUN	formation
envie	NOUN	envie
la	DET	le
de	ADP	de
leur	DET	leur
argent	NOUN	argent
....	PUNCT	....
le	DET	le
conseil	NOUN	conseil
les	DET	le
une	DET	un
la	DET	le
Mais	CCONJ	mais
nommé	VERB	nommer
très	ADV	très
jamais	ADV	jamais
vous	PRON	vous
Patrice	PROPN	Patrice
,	PUNCT	,
a	AUX	avoir
invitée	VERB	inviter
un	DET	un
peur	NOUN	peur
plus	ADV	plus
été	AUX	être
féminines	ADJ	féminin
imagine	VERB	imagine
capable	ADJ	capable
pu	VERB	pouvoir
sati	NOUN	sati
chose	NOUN	chose
,	PUNCT	,
,	PUNCT	,
gens	NOUN	gens
vous	PRON	vous
Oh	INTJ	Oh
traitée	VERB	traiter
que	ADV	que
a	AUX	avoir
manqué	VERB	manquer
on	PRON	on
la	DET	le
mais	CCONJ	mais
que	SCONJ	que
Mieux	ADV	mieux
que	PRON	que
pas	ADV	pas
un	DET	un
sa	DET	son
avec	ADP	avec
reprendre	VERB	reprendre
mais	CCONJ	mais
pas	ADV	pas
impeccable	ADJ	impeccable
mort	NOUN	mort
,	PUNCT	,
peu	ADV	peu
suivi	VERB	suivre
dans	ADP	dans
?	PUNCT	?
de	ADP	de
manque	VERB	manque
Patrice	PROPN	Patrice
Et	CCONJ	et
auteur	NOUN	auteur
pour	ADP	pour
qui	PRON	qui
est	AUX	être
d'	ADP	de
peut-être	ADV	peut-être
,	PUNCT	,
un	DET	un
dire	VERB	dire
faire	VERB	faire
qu'	SCONJ	que
,	PUNCT	,
a	AUX	avoir
propres	ADJ	propre
révulse	VERB	révulse
de	ADP	de
pas	ADV	pas
ensemble	NOUN	ensemble
décident	VERB	décider
cadre	NOUN	cadre
elle	PRON	lui
,	PUNCT	,
celle-ci	PRON	celui-ci
rappelez	VERB	rappeler
elle	PRON	lui
a	AUX	avoir
,	PUNCT	,
avez	AUX	avoir
quand	SCONJ	quand
une	PRON	un
diplôme	NOUN	diplôme
masochistes	ADJ	masochiste
nous	PRON	nous
,	PUNCT	,
c'	PRON	ce
existence	NOUN	existence
pardessus	ADV	pardessus
elle	PRON	lui
jette	VERB	jeter
cabinet	NOUN	cabinet
mes	DET	mon
d'	ADP	de
mourir	VERB	mourir
les	PRON	le
idées	NOUN	idée
,	PUNCT	,
Street	PROPN	Street
e	VERB	e
qu'	PRON	qu'
sourire	VERB	sourire
que	SCONJ	que
soir	NOUN	soir
ne	ADV	ne
comme	SCONJ	comme
tel	ADJ	tel
,	PUNCT	,
l'	DET	le
de	ADP	de
mes	DET	mon
Alors	ADV	alors
.	PUNCT	.
elle	PRON	lui
pas	ADV	pas
risque	NOUN	risque
Vous	PRON	vous
d'	ADP	de
.	PUNCT	.
.	PUNCT	.
,	PUNCT	,
le	DET	le
refaire	VERB	refaire
terrible	ADJ	terrible
sans	ADP	sans
tout	DET	tout
mais	CCONJ	mais
Elle	PRON	lui
choc	NOUN	choc
université	NOUN	université
à	ADP	à
qu'	SCONJ	que
dit	VERB	dire
disent	VERB	dire
vit	VERB	voir
assez	ADV	assez
homme	NOUN	homme
membre	NOUN	membre
,	PUNCT	,
par	ADP	par
.	PUNCT	.
-	PUNCT	-
elle	PRON	lui
fait	VERB	faire
ne	ADV	ne
la	DET	le
,	PUNCT	,
était	AUX	être
surmonté	VERB	surmonter
,	PUNCT	,
une	DET	un
elles	PRON	lui
toute	ADJ	tout
compter	VERB	compter
.	PUNCT	.
avoir	AUX	avoir
ma	DET	mon
un	DET	un
?	PUNCT	?
compris	VERB	comprendre
universités	NOUN	université
depuis	ADP	depuis
à	ADP	à
elle	PRON	lui
ne	ADV	ne
,	PUNCT	,
des	DET	un
sans-fautes	NOUN	sans-faute
,	PUNCT	,
droit	NOUN	droit
est	AUX	être
l'	PRON	l'
les	DET	le
une	DET	un
s'	PRON	se
En	ADP	en
en	ADP	en
de	ADP	de
autre	ADJ	autre
Je	PRON	je
décès	NOUN	décès
vous	PRON	vous
est	AUX	être
est	VERB	être
abandon	NOUN	abandon
par	ADP	par
les	PRON	le
dire	VERB	dire
d'	ADP	de
présidente	NOUN	président
étaient	AUX	être
Lorsque	SCONJ	lorsque
de	ADP	de
de	ADP	de
depuis	ADP	depuis
de	ADP	de
me	PRON	me
est	VERB	être
Et	CCONJ	et
est	AUX	être
,	PUNCT	,
ambition	NOUN	ambition
faut	VERB	falloir
.	PUNCT	.
commencé	VERB	commencer
ria	PROPN	ria
cas	NOUN	cas
souvent	ADV	souvent
d'	ADP	de
a	AUX	avoir
un	DET	un
elle	PRON	lui
de	ADP	de
,	PUNCT	,
est	AUX	être
de	ADP	de
cela	PRON	cela
,	PUNCT	,
il	PRON	il
,	PUNCT	,
à	ADP	à
Patrice	PROPN	Patrice
intelligence	NOUN	intelligence
,	PUNCT	,
impossible	ADJ	impossible
une	DET	un
sur	ADP	sur
j'	PRON	je
establishment	NOUN	establishment
ou	CCONJ	ou
quelques	DET	quelque
,	PUNCT	,
classiques	ADJ	classique
comme	SCONJ	comme
commencé	VERB	commencer
juriste	NOUN	juriste
sa	DET	son
ce	DET	ce
pour	ADP	pour
,	PUNCT	,
pourtant	ADV	pourtant
la	PRON	le
Mais	CCONJ	mais
le	DET	le
que	SCONJ	que
,	PUNCT	,
n'	ADV	n'
est	AUX	être
a	AUX	avoir
là	ADV	là
à	ADP	à
son	DET	son
même	ADV	même
de	ADP	de
si	ADV	si
du	ADP	de
comme	SCONJ	comme
et	CCONJ	et
d'	ADP	de
espèce	NOUN	espèce
horizons	NOUN	horizon
elle	PRON	lui
faute	NOUN	faute
pas	ADV	pas
aux	ADP	à
.	PUNCT	.
plus	ADV	plus
femme	NOUN	femme
norme	NOUN	norme
.	PUNCT	.
prof	NOUN	prof
même	ADV	même
à	ADP	à
amies	NOUN	amie
comme	ADP	comme
ne	ADV	ne
campus	NOUN	campus
Pasiona	PROPN	Pasiona
de	ADP	de
doit	VERB	devoir
en	ADP	en
s'	PRON	se
s'	PRON	se
l'	DET	le
et	CCONJ	et
très	ADV	très
marché	NOUN	marché
ce	DET	ce
.	PUNCT	.
qui	PRON	qui
à	ADP	à
d'	ADP	de
tout	ADJ	tout
,	PUNCT	,
,	PUNCT	,
a	AUX	avoir
la	DET	le
mort	NOUN	mort
Elle	PRON	lui
un	DET	un
occasion	NOUN	occasion
Kœstler	PROPN	Kœstler
repliée	VERB	replier
Ce	PRON	ce
,	PUNCT	,
honorée	ADJ	honoré
des	ADP	de
cloche	VERB	cloche
la	DET	le
des	DET	un
alors	ADV	alors
un	DET	un
pas	ADV	pas
,	PUNCT	,
mis	VERB	mettre
,	PUNCT	,
offrait	VERB	offrir
avoir	VERB	avoir
du	ADP	de
que	SCONJ	que
ce	PRON	ce
ou	CCONJ	ou
elle	PRON	lui
de	ADP	de
était	AUX	être
seulement	ADV	seulement
l'	PRON	l'
administration	NOUN	administration
doigts	NOUN	doigt
vous	PRON	vous
ridiculement	ADV	ridiculement
de	ADP	de
là	ADV	là
qui	PRON	qui
Vous	PRON	vous
ses	DET	son
séminaires	NOUN	séminaire
d'	ADP	de
ont	VERB	avoir
commencé	VERB	commencer
c'	PRON	ce
ni	CCONJ	ni
regardée	VERB	regarder
avec	ADP	avec
puis	CCONJ	puis
une	DET	un
C'	PRON	ce
de	ADP	de
des	ADP	de
,	PUNCT	,
Chicago	PROPN	Chicago
vivre	VERB	vivre
main	NOUN	main
à	ADP	à
des	DET	un
le	DET	le
c'	PRON	ce
elle	PRON	lui
,	PUNCT	,
À	ADP	à
.	PUNCT	.
le	DET	le
du	ADP	de
en	ADP	en
chose	NOUN	chose
que	SCONJ	que
profiter	VERB	profiter
ceux	PRON	celui
pire	ADJ	pire
.	PUNCT	.
elle-même	PRON	lui-même
s'	PRON	se
face	NOUN	face
Vous	PRON	vous
la	DET	le
années	NOUN	année
élargir	VERB	élargir
Kate	PROPN	Kate
battue	VERB	battre
qui	PRON	qui
conseil	NOUN	conseil
limite	ADJ	limite
je	PRON	je
avouer	VERB	avouer
en	ADP	en
froide	ADJ	froid
a	AUX	avoir
Clare	PROPN	Clare
indécent	ADJ	indécent
autres	ADJ	autre
contestation	NOUN	contestation
a	AUX	avoir
Clare	PROPN	Clare
elle	PRON	lui
où	PRON	où
est	AUX	être
,	PUNCT	,
.	PUNCT	.
-	NOUN	-
signifie	VERB	signifier
nanti	ADJ	nanti
l'	DET	le
étudiant	NOUN	étudiant
se	PRON	se
s.	NOUN	s.
qu'	PRON	qu'
,	PUNCT	,
Pourquoi	ADV	pourquoi
,	PUNCT	,
A	ADP	à
dans	ADP	dans
n'	ADV	n'
il	PRON	il
.	PUNCT	.
d'	ADP	de
de	ADP	de
efficace	ADJ	efficace
ménage	NOUN	ménage
-	PROPN	-
tout	DET	tout
une	DET	un
ceux	PRON	celui
et	CCONJ	et
iconoclastes	ADJ	iconoclaste
,	PUNCT	,
paroles	NOUN	parole
soit	AUX	être
empressent	VERB	empresser
berceau	NOUN	berceau
Et	CCONJ	et
,	PUNCT	,
de	ADP	de
,	PUNCT	,
du	ADP	de
nombre	NOUN	nombre
tout	DET	tout
emmerdeuse	NOUN	emmerdeuse
tout	ADV	tout
principes	NOUN	principe
savoir	VERB	savoir
d'	ADP	de
dans	ADP	dans
incarner	VERB	incarner
elle	PRON	lui
la	DET	le
Elle	PRON	lui
dans	ADP	dans
Norton	PROPN	Norton
département	NOUN	département
sur	ADP	sur
.	PUNCT	.
êtes	AUX	être
un	DET	un
que	SCONJ	que
elle	PRON	lui
fait	AUX	faire
pas	ADV	pas
que	PRON	que
professent	VERB	professer
renoncent	VERB	renoncer
arrivée	VERB	arriver
profs	NOUN	prof
ici	ADV	ici
lui	PRON	lui
frais	ADJ	frais
elle	PRON	lui
n'	ADV	n'
son	DET	son
espèce	NOUN	espèce
,	PUNCT	,
,	PUNCT	,
sœur	NOUN	sœur
ici	ADV	ici
fac	NOUN	fac
,	PUNCT	,
.	PUNCT	.
nouveau	ADJ	nouveau
elles	PRON	lui
honneur	NOUN	honneur
importants	ADJ	important
sonnent	VERB	sonner
qui	PRON	qui
,	PUNCT	,
Archer	PROPN	Archer
impliquait	VERB	impliquer
réaction	NOUN	réaction
ne	ADV	ne
qui	PRON	qui
telle	ADJ	tel
une	DET	un
que	SCONJ	que
,	PUNCT	,
de	ADP	de
des	ADP	de
d'	ADP	de
-	PUNCT	-
Patrice	PROPN	Patrice
elle	PRON	lui
doute	NOUN	doute
lettres	NOUN	lettre
je	PRON	je
âme	NOUN	âme
il	PRON	il
s'	PRON	se
,	PUNCT	,
miné	VERB	miner
Norton	PROPN	Norton
s'	PRON	se
diriger	VERB	diriger
jamais	ADV	jamais
la	DET	le
:	PUNCT	:
chère	NOUN	chère
ça	PRON	cela
d'	ADP	de
devait	VERB	devoir
.	PUNCT	.
n'	ADV	n'
ça	PRON	cela
jamais	ADV	jamais
mise	VERB	mettre
,	PUNCT	,
Wall	PROPN	Wall
irrésistible	ADJ	irrésistible
aurait	AUX	avoir
de	ADP	de
dire	VERB	dire
de	ADP	de
a	AUX	avoir
à	ADP	à
...	PUNCT	...
dans	ADP	dans
peu	ADV	peu
mort	NOUN	mort
passe	VERB	passer
des	ADP	de
jeune	ADJ	jeune
gosses	NOUN	gosse
pas	ADV	pas
universitaires	NOUN	universitaire
rapports	NOUN	rapport
elle	PRON	lui
,	PUNCT	,
savez	VERB	savoir
s'	PRON	se
,	PUNCT	,
.	PUNCT	.
elle	PRON	lui
,	PUNCT	,
confond	VERB	confondre
pas	ADV	pas
.	PUNCT	.
retombées	NOUN	retombée
,	PUNCT	,
De	ADP	de
mais	CCONJ	mais
de	ADP	de
abord	NOUN	abord
compagne	NOUN	compagne
Si	SCONJ	si
succès	NOUN	succès
a	AUX	avoir
en	ADP	en
angle	NOUN	angle
la	DET	le
?	PUNCT	?
.	PUNCT	.
que	SCONJ	que
change	VERB	changer
jeune	ADJ	jeune
de	ADP	de
est	VERB	être
qu'	SCONJ	que
vie	NOUN	vie
est	AUX	être
là	ADV	là
qui	PRON	qui
les	DET	le
devenir	VERB	devenir
à	ADP	à
être	AUX	être
remettre	VERB	remettre
ans	NOUN	an
avec	ADP	avec
avait	AUX	avoir
quelque	DET	quelque
chère	ADJ	cher
faire	VERB	faire
jeune	ADJ	jeune
sans	ADP	sans
à	ADP	à
quête	NOUN	quête
-	PUNCT	-
pas	ADV	pas
est	AUX	être
,	PUNCT	,
convoler	VERB	convoler
amphis	NOUN	amphi
sa	DET	son
au	ADP	au
pour	ADP	pour
ans	NOUN	an
époux	NOUN	époux
bon	ADJ	bon
a	AUX	avoir
de	ADP	de
de	ADP	de
soixante	NUM	soixante
,	PUNCT	,
des	ADP	de
tant	ADV	tant
plus	ADV	plus
l'	PRON	l'
présidente	NOUN	président
-	PUNCT	-
.	PUNCT	.
il	PRON	il
toujours	ADV	toujours
tant	ADV	tant
vitam	X	vitam
les	DET	le
coutume	NOUN	coutume
présidente	NOUN	président
le	DET	le
et	CCONJ	et
-ce	PRON	-ce
genre	NOUN	genre
je	PRON	je
-	NOUN	-
évoluer	VERB	évoluer
le	DET	le
émerger	VERB	émerger
-que	PUNCT	-que
à	ADP	à
?	PUNCT	?
mes	DET	mon
et	CCONJ	et
yeux	NOUN	oeil
maladie	NOUN	maladie
subi	VERB	subir
suspect	ADJ	suspect
quoiqu'	SCONJ	quoique
se	PRON	se
de	ADP	de
ce	PRON	ce
.	PUNCT	.
Elle	PRON	lui
?	PUNCT	?
Clare	PROPN	Clare
tant	ADV	tant
...	PUNCT	...
que	PRON	que
heure	NOUN	heure
suite	NOUN	suite
inscrite	VERB	inscrire
déjà	ADV	déjà
juridique	ADJ	juridique
,	PUNCT	,
mal	ADV	mal
eu	VERB	avoir
pas	ADV	pas
ne	ADV	ne
c'	PRON	ce
pour	ADP	pour
l'	PRON	l'
J'	PRON	je
de	ADP	de
très	ADV	très
bras	NOUN	bras
,	PUNCT	,
centre	NOUN	centre
Et	CCONJ	et
a	AUX	avoir
les	DET	le
s'	PRON	se
ou	CCONJ	ou
femmes	NOUN	femme
seule	ADJ	seul
.	PUNCT	.
a	AUX	avoir
Elle	PRON	lui
reste	NOUN	reste
.	PUNCT	.
fois	NOUN	fois
.	PUNCT	.
elle-même	PRON	lui-même
ramer	VERB	ramer
au	ADP	au
mais	CCONJ	mais
la	DET	le
une	DET	un
avant	ADP	avant
à	ADP	à
vôtres	NOUN	vôtre
?	PUNCT	?
-	PUNCT	-
,	PUNCT	,
ad	X	ad
tout	PRON	tout
à	ADP	à
pas	ADV	pas
dû	VERB	devoir
avait	AUX	avoir
ont	VERB	avoir
,	PUNCT	,
a	AUX	avoir
est	AUX	être
chagrin	NOUN	chagrin
académiques	ADJ	académique
tout	DET	tout
écoutés	VERB	écouter
-	PUNCT	-
chance	NOUN	chance
la	DET	le
on	PRON	on
abandon	NOUN	abandon
;	PUNCT	;
d'	ADP	de
Elle	PRON	lui
elle	PRON	lui
son	DET	son
à	ADP	à
près	ADV	près
à	ADP	à
à	ADP	à
de	ADP	de
hasard	NOUN	hasard
ne	ADV	ne
ce	PRON	ce
d'	ADP	de
Une	DET	un
présidente	NOUN	président
,	PUNCT	,
ne	ADV	ne
de	ADP	de
de	ADP	de
compagnon	NOUN	compagnon
temps	NOUN	temps
ce	DET	ce
.	PUNCT	.
à	ADP	à
souciée	VERB	soucier
sur	ADP	sur
la	DET	le
acoquiner	VERB	acoquiner
cet	DET	ce
sacrés	ADJ	sacrer
à	ADP	à
ce	PRON	ce
soit	VERB	être
Pour	ADP	pour
laborieuses	ADJ	laborieux
était	AUX	être
classiques	ADJ	classique
travers	ADV	travers
poche	NOUN	poche
ça	PRON	cela
cinquantaine	NOUN	cinquantaine
la	DET	le
,	PUNCT	,
parle	VERB	parle
,	PUNCT	,
soupçonne	VERB	soupçonne
bien	ADV	bien
aller	VERB	aller
est	AUX	être
Qu'	SCONJ	que
atterri	VERB	atterrir
ait	AUX	avoir
a	AUX	avoir
,	PUNCT	,
on	PRON	on
a	AUX	avoir
,	PUNCT	,
autant	ADV	autant
considérer	VERB	considérer
,	PUNCT	,
son	DET	son
n'	ADV	n'
appris	VERB	apprendre
Clare	PROPN	Clare
sortie	NOUN	sortie
en	ADP	en
jamais	ADV	jamais
,	PUNCT	,
préféré	VERB	préférer
dans	ADP	dans
droit	NOUN	droit
du	ADP	de
et	CCONJ	et
Arthur	PROPN	Arthur
moindre	ADJ	moindre
à	ADP	à
cause	NOUN	cause
,	PUNCT	,
d'	ADP	de
en	ADP	en
femme	NOUN	femme
Norton	PROPN	Norton
on	PRON	on
ascension	NOUN	ascension
,	PUNCT	,
,	PUNCT	,
ça	PRON	cela
de	ADP	de
-dans	ADP	-dans
lettres	NOUN	lettre
,	PUNCT	,
.	PUNCT	.
est	VERB	être
.	PUNCT	.
plus	ADV	plus
qu'	SCONJ	que
engager	VERB	engager
la	DET	le
s'	PRON	se
Devenir	VERB	devenir
être	AUX	être
dirait	VERB	dire
,	PUNCT	,
avec	ADP	avec
s'	PRON	se
perte	NOUN	perte
que	SCONJ	que
écouter	VERB	écouter
l'	DET	le
ma	DET	mon
ma	DET	mon
des	DET	un
,	PUNCT	,
qu'	SCONJ	que
,	PUNCT	,
soudain	ADV	soudain
semblent	VERB	sembler
si	SCONJ	si
cas	NOUN	cas
halte	NOUN	halte
dire	VERB	dire
.	PUNCT	.
:	PUNCT	:
tort	NOUN	tort
perte	NOUN	perte
!	PUNCT	!
eu	VERB	avoir
les	DET	le
se	PRON	se
,	PUNCT	,
bout	NOUN	bout
pas	ADV	pas
entends	VERB	entendre
-moi	PRON	moi
de	ADP	de
votre	DET	votre
vécu	VERB	vivre
peu	ADV	peu
rien	PRON	rien
un	DET	un
croisée	VERB	croiser
qui	PRON	qui
place	NOUN	place
femmes	NOUN	femme
tout	ADV	tout
a	AUX	avoir
?	PUNCT	?
toute	ADJ	tout
étaient	AUX	être
ça	PRON	cela
laisser	AUX	laisser
enseignants	NOUN	enseignant
qu'	PRON	qu'
l'	PRON	l'
courant	NOUN	courant
c'	PRON	ce
laissées	VERB	laisser
même	ADV	même
a	AUX	avoir
ils	PRON	il
vous	PRON	vous
installaient	VERB	installer
-	PROPN	-
depuis	ADP	depuis
?	PUNCT	?
Je	PRON	je
commence	VERB	commencer
pour	ADP	pour
ce	PRON	ce
un	DET	un
et	CCONJ	et
agir	VERB	agir
sa	DET	son
choses	NOUN	chose
Il	PRON	il
celui	PRON	celui
Vous	PRON	vous
écrite	VERB	écrire
dans	ADP	dans
mouiller	VERB	mouiller
sûr	ADJ	sûr
.	PUNCT	.
Qu'	SCONJ	que
histoire	NOUN	histoire
expliquer	VERB	expliquer
le	DET	le
.	PUNCT	.
force	VERB	forcer
à	ADP	à
car	CCONJ	car
d'	ADP	de
de	ADP	de
,	PUNCT	,
stimuler	VERB	stimuler
,	PUNCT	,
société	NOUN	société
cela	PRON	cela
leurs	DET	leur
enseignant	VERB	enseigner
cause	NOUN	cause
plus	ADV	plus
acte	NOUN	acte
soir	NOUN	soir
dans	ADP	dans
parfois	ADV	parfois
était	AUX	être
fur	NOUN	fur
.	PUNCT	.
son	DET	son
idées	NOUN	idée
arriver	VERB	arriver
Elle	PRON	lui
façon	NOUN	façon
a	AUX	avoir
Tout	ADJ	tout
quelques-uns	PRON	quelques-uns
.	PUNCT	.
j'	PRON	je
présent	NOUN	présent
est	VERB	être
le	DET	le
ce	PRON	ce
les	DET	le
prenait	VERB	prendre
à	ADP	à
plus	ADV	plus
du	ADP	de
criminel	ADJ	criminel
ont	VERB	avoir
ni	CCONJ	ni
On	PRON	on
avait	VERB	avoir
ni	CCONJ	ni
Ce	PRON	ce
vous	PRON	vous
que	SCONJ	que
ne	ADV	ne
ridicule	NOUN	ridicule
mélancolie	NOUN	mélancolie
un	DET	un
ni	CCONJ	ni
-	PUNCT	-
se	PRON	se
si	ADV	si
-	PUNCT	-
...	PUNCT	...
était	AUX	être
que	SCONJ	que
il	PRON	il
depuis	ADP	depuis
,	PUNCT	,
l'	PRON	l'
précieux	ADJ	précieux
vivante	ADJ	vivant
ou	CCONJ	ou
tout	PRON	tout
là	ADV	là
mari	NOUN	mari
cheveux	NOUN	cheveu
sans	ADP	sans
entends	VERB	entendre
!	PUNCT	!
sont	AUX	être
elle	PRON	lui
leur	DET	leur
elle	PRON	lui
,	PUNCT	,
air	NOUN	air
étais	AUX	être
blancs	ADJ	blanc
m'	PRON	me
,	PUNCT	,
,	PUNCT	,
œufs	NOUN	œuf
pu	VERB	pouvoir
marcher	VERB	marcher
,	PUNCT	,
Père	NOUN	père
pense	VERB	pense
-	PUNCT	-
d'	ADP	de
,	PUNCT	,
opposé	VERB	opposer
,	PUNCT	,
l'	DET	le
se	PRON	se
est	AUX	être
les	DET	le
qu'	SCONJ	que
à	ADP	à
rarement	ADV	rarement
par	ADP	par
chez	ADP	chez
vont	VERB	aller
dit	VERB	dire
dire	VERB	dire
.	PUNCT	.
sous	ADP	sous
fur	NOUN	fur
un	DET	un
Patrice	PROPN	Patrice
je	PRON	je
mesure	NOUN	mesure
se	PRON	se
mort	NOUN	mort
ensemble	ADV	ensemble
Je	PRON	je
vie	NOUN	vie
de	ADP	de
la	PRON	le
-	PUNCT	-
de	ADP	de
impression	NOUN	impression
tomber	VERB	tomber
futures	ADJ	futur
dit	VERB	dire
sûr	ADJ	sûr
passé	NOUN	passé
un	DET	un
l'	DET	le
,	PUNCT	,
faire	VERB	faire
avoir	AUX	avoir
grande	ADJ	grand
,	PUNCT	,
abandonné	VERB	abandonner
votre	DET	votre
était	AUX	être
dans	ADP	dans
est	AUX	être
commence	VERB	commencer
Qu'	SCONJ	que
dire	VERB	dire
que	SCONJ	que
elle	PRON	lui
besoin	NOUN	besoin
Non	ADV	non
,	PUNCT	,
dans	ADP	dans
,	PUNCT	,
bien	ADV	bien
s'	PRON	se
-	PUNCT	-
mal	NOUN	mal
époque	NOUN	époque
vous	PRON	vous
n'	ADV	n'
discuter	VERB	discuter
abandonné	VERB	abandonner
.	PUNCT	.
et	CCONJ	et
ce	DET	ce
séduire	VERB	séduire
,	PUNCT	,
le	DET	le
à	ADP	à
n'	ADV	n'
Oh	INTJ	Oh
était	AUX	être
toute	DET	tout
le	DET	le
amour	NOUN	amour
pour	ADP	pour
de	ADP	de
devenus	VERB	devenir
mes	DET	mon
avait	VERB	avoir
âge	NOUN	âge
elle	PRON	lui
m'	PRON	me
j'	PRON	je
qui	PRON	qui
Et	CCONJ	et
eu	VERB	avoir
.	PUNCT	.
que	SCONJ	que
en	PRON	en
,	PUNCT	,
n'	ADV	n'
ce	DET	ce
une	DET	un
n'	ADV	n'
fait	AUX	faire
des	ADP	de
arrivé	VERB	arriver
ils	PRON	il
qu'	SCONJ	que
.	PUNCT	.
.	PUNCT	.
les	DET	le
aurait	AUX	avoir
compte	VERB	compte
que	SCONJ	que
de	DET	de
le	DET	le
plus	ADV	plus
impression	NOUN	impression
qu'	PRON	qu'
affliger	VERB	affliger
auriez	VERB	avoir
l'	DET	le
et	CCONJ	et
art	NOUN	art
qui	PRON	qui
l'	DET	le
un	DET	un
quitteraient	VERB	quitter
pas	ADV	pas
pièce	NOUN	pièce
où	PRON	où
n'	ADV	n'
,	PUNCT	,
