425	NUM	425
«	PUNCT	«
inconnu	ADJ	inconnu
Elles	PRON	lui
nous	PRON	nous
du	ADP	de
qu'	PRON	qu'
»	PUNCT	»
Je	PRON	je
demande	VERB	demande
.	PUNCT	.
,	PUNCT	,
qu'	SCONJ	que
éviction	NOUN	éviction
pu	VERB	pouvoir
dans	ADP	dans
La	DET	le
»	PUNCT	»
j'	PRON	je
de	ADP	de
tout	DET	tout
»	PUNCT	»
—	PUNCT	—
de	ADP	de
assassinat	NOUN	assassinat
,	PUNCT	,
»	PUNCT	»
du	ADP	de
toi	PRON	toi
qui	PRON	qui
,	PUNCT	,
Et	CCONJ	et
directement	ADV	directement
ne	ADV	ne
la	DET	le
n'	ADV	n'
est	AUX	être
sentiment	NOUN	sentiment
Il	PRON	il
j'	PRON	je
étions	VERB	être
?	PUNCT	?
pas	ADV	pas
que	SCONJ	que
,	PUNCT	,
,	PUNCT	,
C'	PRON	ce
non	ADV	non
si	SCONJ	si
»	PUNCT	»
se	PRON	se
y	PRON	y
du	ADP	de
de	ADP	de
ce	DET	ce
la	DET	le
»	PUNCT	»
une	DET	un
»	PUNCT	»
qui	PRON	qui
enfin	ADV	enfin
Je	PRON	je
caprice	NOUN	caprice
Il	PRON	il
«	PUNCT	«
fou	ADJ	fou
l'	DET	le
avait	VERB	avoir
Médecine	NOUN	médecine
il	PRON	il
s'	PRON	se
est	AUX	être
ai	AUX	avoir
avait	AUX	avoir
que	PRON	que
se	PRON	se
...	PUNCT	...
Empire	NOUN	empire
ajouta	VERB	ajouter
Arkor	PROPN	Arkor
,	PUNCT	,
»	PUNCT	»
homme	NOUN	homme
.	PUNCT	.
naissance	NOUN	naissance
...	PUNCT	...
seule	ADJ	seul
a	VERB	avoir
demande	VERB	demande
puis	CCONJ	puis
défi	NOUN	défi
dernière	ADJ	dernier
mines	NOUN	mine
aussi	ADV	aussi
.	PUNCT	.
plus	ADV	plus
est	AUX	être
est	AUX	être
suis	AUX	être
toujours	ADV	toujours
bas	ADV	bas
.	PUNCT	.
de	ADP	de
Jon	PROPN	Jon
.	PUNCT	.
semblait	VERB	sembler
échappe	VERB	échappe
Eh	INTJ	Eh
cela	PRON	cela
fort	ADJ	fort
ait	AUX	avoir
n'	ADV	n'
comprends	VERB	comprendre
Petra	PROPN	Petra
«	PUNCT	«
chose	NOUN	chose
.	PUNCT	.
noire	ADJ	noir
Un	DET	un
perçue	VERB	percevoir
.	PUNCT	.
,	PUNCT	,
dans	ADP	dans
quatre	NUM	quatre
n'	ADV	n'
de	ADP	de
«	PUNCT	«
Elle	PRON	lui
net	ADJ	net
la	DET	le
sans	ADP	sans
—	PUNCT	—
de	ADP	de
nous	PRON	nous
que	SCONJ	que
dans	ADP	dans
commencer	VERB	commencer
quand	SCONJ	quand
qui	PRON	qui
cause	NOUN	cause
que	SCONJ	que
l'	DET	le
—	PUNCT	—
»	PUNCT	»
lorsqu'	SCONJ	lorsque
les	DET	le
Arkor	PROPN	Arkor
peut-être	ADV	peut-être
cité	NOUN	cité
Koshar	PROPN	Koshar
Mais	CCONJ	mais
de	ADP	de
.	PUNCT	.
que	SCONJ	que
camarades	NOUN	camarade
Jon	PROPN	Jon
exorcisons	VERB	exorciser
»	PUNCT	»
il	PRON	il
à	ADP	à
.	PUNCT	.
dit	VERB	dire
«	PUNCT	«
Triple	ADJ	triple
—	PUNCT	—
—	PUNCT	—
ne	ADV	ne
,	PUNCT	,
entre	ADP	entre
»	PUNCT	»
va	VERB	aller
,	PUNCT	,
dit	VERB	dire
un	PRON	un
se	PRON	se
à	ADP	à
en	ADP	en
n'	ADV	n'
de	ADP	de
chose	NOUN	chose
Elle	PRON	lui
Royales	ADJ	royal
ne	ADV	ne
bas	ADV	bas
»	PUNCT	»
tête	NOUN	tête
-	ADV	-
à	ADP	à
cause	NOUN	cause
l'	DET	le
liberté	NOUN	liberté
percer	VERB	percer
Mais	CCONJ	mais
prétendant	NOUN	prétendant
crise	NOUN	crise
qui	PRON	qui
Ce	PRON	ce
chose	NOUN	chose
allé	VERB	aller
Quel	DET	quel
un	DET	un
qui	PRON	qui
dit	VERB	dire
.	PUNCT	.
,	PUNCT	,
et	CCONJ	et
Non	ADV	non
-	ADV	-
.	PUNCT	.
de	ADP	de
dommage	NOUN	dommage
à	ADP	à
de	ADP	de
,	PUNCT	,
retrouverons	VERB	retrouver
...	PUNCT	...
il	PRON	il
«	PUNCT	«
Arkor	PROPN	Arkor
«	PUNCT	«
Jon	PROPN	Jon
,	PUNCT	,
Demandez	VERB	demander
au	ADP	au
d'	ADP	de
il	PRON	il
la	DET	le
produit	VERB	produire
que	SCONJ	que
Seigneur	NOUN	seigneur
le	DET	le
vous	PRON	vous
blanc	ADJ	blanc
dans	ADP	dans
comme	ADP	comme
,	PUNCT	,
,	PUNCT	,
répondit	VERB	répondre
avait	AUX	avoir
Mère	NOUN	mère
.	PUNCT	.
les	DET	le
donc	ADV	donc
hocha	VERB	hocher
bien	ADV	bien
de	ADP	de
...	PUNCT	...
pas	ADV	pas
y	PRON	y
cela	PRON	cela
»	PUNCT	»
un	PRON	un
.	PUNCT	.
telle	ADJ	tel
que	SCONJ	que
résister	VERB	résister
le	DET	le
poussé	VERB	pousser
Lentement	ADV	lentement
fenêtre	NOUN	fenêtre
senti	VERB	sentir
maintenant	ADV	maintenant
année	NOUN	année
.	PUNCT	.
—	PUNCT	—
qui	PRON	qui
est	AUX	être
»	PUNCT	»
coupable	ADJ	coupable
ne	ADV	ne
et	CCONJ	et
le	DET	le
tristesse	NOUN	tristesse
se	PRON	se
mais	CCONJ	mais
ne	ADV	ne
minimes	ADJ	minime
ce	PRON	ce
«	PUNCT	«
au	ADP	au
«	PUNCT	«
«	PUNCT	«
Je	PRON	je
le	DET	le
ses	DET	son
de	ADP	de
Petra	PROPN	Petra
«	PUNCT	«
ne	ADV	ne
retourna	VERB	retourner
passé	VERB	passer
»	PUNCT	»
referma	VERB	refermer
qu'	SCONJ	que
doute	NOUN	doute
a	AUX	avoir
qui	PRON	qui
—	PUNCT	—
Au	ADP	au
se	PRON	se
Jon	PROPN	Jon
étions	VERB	être
Jon	PROPN	Jon
Petra	PROPN	Petra
doute	NOUN	doute
aucun	DET	aucun
quel	DET	quel
y	PRON	y
de	ADP	de
il	PRON	il
,	PUNCT	,
rapidement	ADV	rapidement
:	PUNCT	:
une	DET	un
au	ADP	au
.	PUNCT	.
maladif	ADJ	maladif
,	PUNCT	,
»	PUNCT	»
monde	NOUN	monde
,	PUNCT	,
tentures	NOUN	tenture
tut	VERB	taire
tuer	VERB	tuer
,	PUNCT	,
pas	ADV	pas
êtes	AUX	être
quelque	DET	quelque
.	PUNCT	.
le	DET	le
Et	CCONJ	et
grande	ADJ	grand
La	DET	le
en	ADP	en
brusquement	ADV	brusquement
était	AUX	être
devine	VERB	devine
d'	ADP	de
dit	VERB	dire
Roi	NOUN	roi
demanda	VERB	demander
l'	DET	le
parle	VERB	parle
...	PUNCT	...
.	PUNCT	.
«	PUNCT	«
«	PUNCT	«
nappe	NOUN	nappe
plus	ADV	plus
pas	ADV	pas
trouve	VERB	trouve
.	PUNCT	.
est	AUX	être
tu	PRON	tu
manifester	VERB	manifester
.	PUNCT	.
n'	ADV	n'
.	PUNCT	.
que	SCONJ	que
l'	DET	le
Petra	PROPN	Petra
parut	VERB	paraître
en	ADP	en
«	PUNCT	«
«	PUNCT	«
Duchesse	NOUN	duchesse
est	AUX	être
C'	PRON	ce
pas	ADV	pas
et	CCONJ	et
Nous	PRON	nous
maintenant	ADV	maintenant
.	PUNCT	.
transfert	NOUN	transfert
ai	AUX	avoir
,	PUNCT	,
rien	PRON	rien
factions	NOUN	faction
pour	ADP	pour
J'	PRON	je
.	PUNCT	.
la	DET	le
longue	ADJ	long
jamais	ADV	jamais
du	ADP	de
.	PUNCT	.
des	ADP	de
le	DET	le
Jon	PROPN	Jon
menacé	VERB	menacer
Roi	NOUN	roi
trône	NOUN	trône
grommela	VERB	grommeler
-vous	PRON	vous
le	DET	le
point	NOUN	point
Roi	NOUN	roi
le	PRON	le
Arkor	PROPN	Arkor
nous	PRON	nous
piliers	NOUN	pilier
et	CCONJ	et
.	PUNCT	.
assouvie	VERB	assouvir
,	PUNCT	,
qu'	SCONJ	que
Chargill	PROPN	Chargill
sentir	VERB	sentir
Seulement	ADV	seulement
.	PUNCT	.
,	PUNCT	,
»	PUNCT	»
«	PUNCT	«
intervint	VERB	intervenir
,	PUNCT	,
»	PUNCT	»
Elle	PRON	lui
y	PRON	y
se	PRON	se
quelqu'	DET	quelque
Flammes	NOUN	flamme
est	VERB	être
culpabilité	NOUN	culpabilité
.	PUNCT	.
le	DET	le
»	PUNCT	»
sadique	ADJ	sadique
Roi	NOUN	roi
que	PRON	que
elle	PRON	lui
le	DET	le
chaque	DET	chaque
c'	PRON	ce
guerre	NOUN	guerre
«	PUNCT	«
«	PUNCT	«
se	PRON	se
,	PUNCT	,
soir	NOUN	soir
un	DET	un
je	PRON	je
,	PUNCT	,
-vous	PRON	vous
Roi	NOUN	roi
»	PUNCT	»
géant	NOUN	géant
de	ADP	de
est	AUX	être
.	PUNCT	.
je	PRON	je
le	DET	le
»	PUNCT	»
Petra	PROPN	Petra
à	ADP	à
brillait	VERB	briller
titanesques	ADJ	titanesque
Let	PROPN	Let
C'	PRON	ce
?	PUNCT	?
.	PUNCT	.
,	PUNCT	,
la	DET	le
le	PRON	le
agiter	VERB	agiter
avait	AUX	avoir
Il	PRON	il
craqué	VERB	craquer
n'	ADV	n'
quelque	DET	quelque
de	ADP	de
en	PRON	en
tel	ADJ	tel
joignit	VERB	joindre
aurais	AUX	avoir
cela	PRON	cela
santé	NOUN	santé
lui-même	PRON	lui-même
que	SCONJ	que
Après	ADP	après
«	PUNCT	«
quand	SCONJ	quand
ses	DET	son
«	PUNCT	«
horizons	NOUN	horizon
de	ADP	de
de	ADP	de
tête	NOUN	tête
—	PUNCT	—
ce	PRON	ce
un	DET	un
,	PUNCT	,
Je	PRON	je
émotion	NOUN	émotion
Mais	CCONJ	mais
je	PRON	je
à	ADP	à
tentait	VERB	tenter
Arkor	PROPN	Arkor
réveiller	VERB	réveiller
.	PUNCT	.
il	PRON	il
dit	VERB	dire
de	ADP	de
trait	NOUN	trait
de	ADP	de
sans	ADP	sans
de	ADP	de
«	PUNCT	«
vont	VERB	aller
meurtre	NOUN	meurtre
—	PUNCT	—
l'	DET	le
par	ADP	par
voler	VERB	voler
Jon	PROPN	Jon
instant	NOUN	instant
trouvera	VERB	trouver
.	PUNCT	.
»	PUNCT	»
les	DET	le
tout	ADV	tout
,	PUNCT	,
ce	PRON	ce
»	PUNCT	»
kilomètres	NOUN	kilomètre
...	PUNCT	...
mer	NOUN	mer
jouer	VERB	jouer
ce	PRON	ce
vous	PRON	vous
cela	PRON	cela
en	ADP	en
dit	VERB	dire
heureuse	ADJ	heureux
peur	NOUN	peur
avait	VERB	avoir
qui	PRON	qui
suis	AUX	être
l'	PRON	l'
pour	ADP	pour
,	PUNCT	,
—	PUNCT	—
se	PRON	se
Et	CCONJ	et
tout	ADJ	tout
c'	PRON	ce
y	PRON	y
pour	ADP	pour
garde	NOUN	garde
continent	NOUN	continent
école	NOUN	école
.	PUNCT	.
comprends	VERB	comprendre
connue	VERB	connaître
la	DET	le
se	PRON	se
pas	ADV	pas
de	ADP	de
hésita	VERB	hésiter
,	PUNCT	,
Non	ADV	non
Le	DET	le
«	PUNCT	«
la	DET	le
peux	VERB	pouvoir
aussi	ADV	aussi
destin	NOUN	destin
profond	ADJ	profond
Jon	PROPN	Jon
-vous	PRON	vous
—	PUNCT	—
,	PUNCT	,
libre	ADJ	libre
la	DET	le
partirez	VERB	partir
me	PRON	me
Let	PROPN	Let
en	ADP	en
Flammes	NOUN	flamme
reflet	NOUN	reflet
tout	ADJ	tout
je	PRON	je
instant	NOUN	instant
»	PUNCT	»
en	ADP	en
Ce	PRON	ce
chambre	NOUN	chambre
Si	SCONJ	si
était	AUX	être
Mais	CCONJ	mais
cela	PRON	cela
par	ADP	par
stupide	ADJ	stupide
près	ADV	près
a	AUX	avoir
parcourons	VERB	parcourir
raison	NOUN	raison
«	PUNCT	«
moi	PRON	moi
qui	PRON	qui
que	SCONJ	que
tuer	VERB	tuer
temps	ADJ	temp
nouveau	ADJ	nouveau
à	ADP	à
salle	NOUN	salle
.	PUNCT	.
parla	VERB	parler
pouvait	VERB	pouvoir
Suggérez	VERB	suggérer
moment	NOUN	moment
de	ADP	de
yeux	NOUN	oeil
,	PUNCT	,
bénéfique	ADJ	bénéfique
un	DET	un
ai	AUX	avoir
Seigneur	PROPN	Seigneur
été	AUX	être
des	DET	un
de	ADP	de
.	PUNCT	.
et	CCONJ	et
«	PUNCT	«
une	DET	un
Petra	PROPN	Petra
étais	VERB	être
-	PRON	-
sa	DET	son
mon	DET	mon
je	PRON	je
avant	PRON	avant
avait	VERB	avoir
penses	VERB	penser
trois	NUM	trois
?	PUNCT	?
qu'	PRON	qu'
demanda	VERB	demander
fois	NOUN	fois
mort	ADJ	mort
là	ADV	là
vous	PRON	vous
je	PRON	je
bizarre	ADJ	bizarre
Être	NOUN	être
que	PRON	que
.	PUNCT	.
...	PUNCT	...
quelque	DET	quelque
émotion	NOUN	émotion
m'	PRON	me
pu	VERB	pouvoir
démentiel	ADJ	démentiel
cet	DET	ce
revienne	VERB	revenir
peut-être	ADV	peut-être
calmement	ADV	calmement
le	DET	le
réussissons	VERB	réussir
accepter	VERB	accepter
arrêter	VERB	arrêter
»	PUNCT	»
de	ADP	de
.	PUNCT	.
...	PUNCT	...
*	PUNCT	*
toujours	ADV	toujours
la	DET	le
a	AUX	avoir
nous	PRON	nous
humain	ADJ	humain
bonne	ADJ	bon
pas	ADV	pas
à	ADP	à
répondu	VERB	répondre
s'	PRON	se
voulais	VERB	vouloir
ruban	NOUN	ruban
être	AUX	être
Catham	PROPN	Catham
lumières	NOUN	lumière
culpabilité	NOUN	culpabilité
-moi	PRON	moi
ne	ADV	ne
rien	PRON	rien
le	DET	le
,	PUNCT	,
maintenant	ADV	maintenant
Ce	DET	ce
dans	ADP	dans
Arkor	PROPN	Arkor
dit	VERB	dire
-il	PRON	il
comme	ADP	comme
porte	NOUN	porte
commettre	VERB	commettre
que	PRON	que
en	ADP	en
moi	PRON	moi
là	ADV	là
la	DET	le
...	PUNCT	...
que	PRON	que
avait	VERB	avoir
rôle	NOUN	rôle
une	DET	un
susceptible	ADJ	susceptible
»	PUNCT	»
nous	PRON	nous
.	PUNCT	.
.	PUNCT	.
plus	ADV	plus
«	PUNCT	«
pourtant	ADV	pourtant
»	PUNCT	»
possible	ADJ	possible
elle	PRON	lui
antenne	NOUN	antenne
Jon	PROPN	Jon
dans	ADP	dans
,	PUNCT	,
...	PUNCT	...
l'	DET	le
,	PUNCT	,
essayer	VERB	essayer
signifie	VERB	signifier
extension	NOUN	extension
somme	NOUN	somme
observer	VERB	observer
Sans	ADP	sans
C'	PRON	ce
état	NOUN	état
la	DET	le
est	AUX	être
intention	NOUN	intention
l'	DET	le
prison	NOUN	prison
j'	PRON	je
eu	VERB	avoir
Prince	NOUN	prince
ne	ADV	ne
Mais	CCONJ	mais
esprit	NOUN	esprit
à	ADP	à
Je	PRON	je
.	PUNCT	.
pas	ADV	pas
forêts	NOUN	forêt
est	AUX	être
servir	VERB	servir
gouvernement	NOUN	gouvernement
Uske	PROPN	Uske
,	PUNCT	,
le	PRON	le
.	PUNCT	.
l'	DET	le
en	ADP	en
pense	VERB	pense
mais	CCONJ	mais
Terre	NOUN	terre
il	PRON	il
Moi	PRON	moi
si	SCONJ	si
sais	VERB	savoir
aurait	AUX	avoir
ans	NOUN	an
nous	PRON	nous
dit	VERB	dire
Pourtant	ADV	pourtant
«	PUNCT	«
moi	PRON	moi
rétrécirent	VERB	rétrécir
écarta	VERB	écarter
en	PRON	en
:	PUNCT	:
tranchait	VERB	trancher
ténébreux	ADJ	ténébreux
.	PUNCT	.
à	ADP	à
aux	ADP	à
»	PUNCT	»
Pensez	VERB	penser
et	CCONJ	et
se	PRON	se
.	PUNCT	.
-t	PRON	-t
lancer	VERB	lancer
.	PUNCT	.
...	PUNCT	...
...	PUNCT	...
.	PUNCT	.
lui	PRON	lui
doute	NOUN	doute
interrompit	VERB	interrompre
«	PUNCT	«
de	ADP	de
me	PRON	me
Personne	PRON	personne
»	PUNCT	»
un	DET	un
Il	PRON	il
dans	ADP	dans
Reine	NOUN	reine
Le	DET	le
à	ADP	à
lorsqu'	SCONJ	lorsque
vengeance	NOUN	vengeance
,	PUNCT	,
l'	DET	le
sortir	VERB	sortir
de	ADP	de
Arkor	PROPN	Arkor
est	AUX	être
:	PUNCT	:
d'	ADP	de
,	PUNCT	,
me	PRON	me
,	PUNCT	,
.	PUNCT	.
.	PUNCT	.
,	PUNCT	,
,	PUNCT	,
tout	ADJ	tout
.	PUNCT	.
quitter	VERB	quitter
me	PRON	me
elle	PRON	lui
Dis	VERB	dire
est	AUX	être
?	PUNCT	?
.	PUNCT	.
pencha	VERB	pencher
Je	PRON	je
,	PUNCT	,
de	ADP	de
oreille	NOUN	oreille
de	ADP	de
eu	VERB	avoir
.	PUNCT	.
Roi	NOUN	roi
Armoiries	NOUN	armoirie
fort	ADJ	fort
ne	ADV	ne
s'	PRON	se
a	VERB	avoir
est	AUX	être
il	PRON	il
vont	VERB	aller
sûreté	NOUN	sûreté
point	NOUN	point
Jon	PROPN	Jon
quelqu'	DET	quelque
un	PRON	un
était	AUX	être
de	ADP	de
même	ADV	même
—	PUNCT	—
,	PUNCT	,
Je	PRON	je
peux	VERB	pouvoir
les	DET	le
,	PUNCT	,
trouve	VERB	trouve
l'	DET	le
,	PUNCT	,
lune	NOUN	lune
ne	ADV	ne
en	ADP	en
«	PUNCT	«
concentrer	VERB	concentrer
?	PUNCT	?
Jon	PROPN	Jon
silence	NOUN	silence
a	VERB	avoir
,	PUNCT	,
puis	VERB	pouvoir
»	PUNCT	»
Je	PRON	je
:	PUNCT	:
était	AUX	être
voix	NOUN	voix
univers	NOUN	univers
tourner	VERB	tourner
matière	NOUN	matière
sa	DET	son
plus	ADV	plus
est	AUX	être
.	PUNCT	.
instantanément	ADV	instantanément
:	PUNCT	:
Jon	PROPN	Jon
.	PUNCT	.
Je	PRON	je
qu'	SCONJ	que
—	PUNCT	—
je	PRON	je
cauchemar	NOUN	cauchemar
de	ADP	de
,	PUNCT	,
particulièrement	ADV	particulièrement
.	PUNCT	.
les	DET	le
»	PUNCT	»
pas	ADV	pas
le	PRON	le
,	PUNCT	,
,	PUNCT	,
450	NUM	450
tu	PRON	tu
mettre	VERB	mettre
alors	ADV	alors
plus	ADV	plus
Les	DET	le
ramènerez	VERB	ramener
un	DET	un
,	PUNCT	,
autre	ADJ	autre
là	ADV	là
...	PUNCT	...
Rien	ADJ	rien
.	PUNCT	.
doucement	ADV	doucement
,	PUNCT	,
la	DET	le
la	DET	le
un	DET	un
rien	PRON	rien
fais	VERB	faire
dit	VERB	dire
devenait	VERB	devenir
plus	ADV	plus
nous	PRON	nous
,	PUNCT	,
Autrement	ADV	autrement
comme	ADP	comme
,	PUNCT	,
avoir	VERB	avoir
sur	ADP	sur
.	PUNCT	.
,	PUNCT	,
,	PUNCT	,
ce	PRON	ce
pièces	NOUN	pièce
bien	ADV	bien
paroles	NOUN	parole
.	PUNCT	.
la	DET	le
voir	VERB	voir
avec	ADP	avec
,	PUNCT	,
senteur	NOUN	senteur
»	PUNCT	»
»	PUNCT	»
secondes	NOUN	seconde
senteur	NOUN	senteur
.	PUNCT	.
silhouette	NOUN	silhouette
Finalement	ADV	finalement
qui	PRON	qui
qui	PRON	qui
-il	PRON	il
avançant	VERB	avancer
-	ADV	-
le	DET	le
feu	NOUN	feu
les	DET	le
Shrimp	PROPN	Shrimp
était	AUX	être
arriver	VERB	arriver
de	ADP	de
.	PUNCT	.
une	DET	un
Par	ADP	par
de	ADP	de
les	DET	le
Tel	PROPN	Tel
le	DET	le
enfin	ADV	enfin
portait	VERB	porter
hein	ADV	hein
«	PUNCT	«
»	PUNCT	»
et	CCONJ	et
réussi	VERB	réussir
choses	NOUN	chose
pleine	ADJ	plein
vieux	ADJ	vieux
à	ADP	à
»	PUNCT	»
aussi	ADV	aussi
côté	NOUN	côté
d'	ADP	de
dit	VERB	dire
grommela	VERB	grommeler
hein	ADV	hein
est	AUX	être
de	ADP	de
en	PRON	en
ombre	NOUN	ombre
-t	PRON	-t
que	SCONJ	que
Salement	ADV	salement
Lug	PROPN	Lug
là	ADV	là
en	PRON	en
les	DET	le
-il	PRON	il
«	PUNCT	«
garde	NOUN	garde
»	PUNCT	»
sol	NOUN	sol
des	ADP	de
,	PUNCT	,
sans	ADP	sans
ressorts	NOUN	ressort
à	ADP	à
Lug	PROPN	Lug
cet	DET	ce
est	VERB	être
dans	ADP	dans
Il	PRON	il
Tel	PROPN	Tel
Tu	PRON	tu
—	PUNCT	—
humide	ADJ	humide
je	PRON	je
dit	VERB	dire
encore	ADV	encore
faire	VERB	faire
rembourré	VERB	rembourrer
—	PUNCT	—
,	PUNCT	,
pas	NOUN	pas
au-dessus	ADV	au-dessus
une	DET	un
«	PUNCT	«
le	DET	le
dedans	ADV	dedans
Ça	PRON	cela
essaya	VERB	essayer
»	PUNCT	»
des	DET	un
bras	NOUN	bras
voyait	VERB	voir
Le	DET	le
est	VERB	être
lui	PRON	lui
il	PRON	il
y	PRON	y
,	PUNCT	,
de	ADP	de
confusion	NOUN	confusion
réfléchir	VERB	réfléchir
à	ADP	à
c'	PRON	ce
,	PUNCT	,
à	ADP	à
gravité	NOUN	gravité
.	PUNCT	.
.	PUNCT	.
était	AUX	être
.	PUNCT	.
.	PUNCT	.
.	PUNCT	.
le	DET	le
,	PUNCT	,
d'	ADP	de
nous	PRON	nous
la	DET	le
octobre	NOUN	octobre
.	PUNCT	.
accord	NOUN	accord
le	DET	le
à	ADP	à
.	PUNCT	.
était	AUX	être
à	ADP	à
«	PUNCT	«
la	DET	le
,	PUNCT	,
6	NUM	6
voit	VERB	voir
vibrer	VERB	vibrer
.	PUNCT	.
autres	NOUN	autre
va	VERB	aller
que	SCONJ	que
aucune	DET	aucun
penser	VERB	penser
coup	NOUN	coup
pensais	VERB	penser
guetter	VERB	guetter
pour	ADP	pour
c'	PRON	ce
que	SCONJ	que
doit	VERB	devoir
bien	ADV	bien
un	DET	un
pustule	NOUN	pustule
pas	ADV	pas
que	ADV	que
met	VERB	mettre
que	SCONJ	que
Oui	ADV	oui
Mais	CCONJ	mais
!	PUNCT	!
»	PUNCT	»
excitation	NOUN	excitation
sur	ADP	sur
,	PUNCT	,
rangées	NOUN	rangée
de	ADP	de
.	PUNCT	.
disposa	VERB	disposer
écarta	VERB	écarter
le	DET	le
mou	ADJ	mou
.	PUNCT	.
voix	NOUN	voix
murmura	VERB	murmurer
ne	ADV	ne
nouvelle	ADJ	nouveau
dites-le-moi	PRON	dites-le-moi
un	DET	un
semblait	VERB	sembler
.	PUNCT	.
voix	NOUN	voix
seuil	NOUN	seuil
Nous	PRON	nous
»	PUNCT	»
On	PRON	on
ombre	NOUN	ombre
»	PUNCT	»
Puis	CCONJ	puis
«	PUNCT	«
cela	PRON	cela
.	PUNCT	.
forestier	ADJ	forestier
?	PUNCT	?
pièces	NOUN	pièce
,	PUNCT	,
sentait	VERB	sentir
,	PUNCT	,
s'	PRON	se
aise	NOUN	aise
—	PUNCT	—
dans	ADP	dans
je	PRON	je
quelques	DET	quelque
d'	ADP	de
quelques	DET	quelque
régner	VERB	régner
Ils	PRON	il
,	PUNCT	,
Je	PRON	je
C'	PRON	ce
es	AUX	être
de	ADP	de
sa	DET	son
planches	NOUN	planche
il	PRON	il
là	ADV	là
seconde	ADJ	second
—	PUNCT	—
d'	ADP	de
dit	VERB	dire
.	PUNCT	.
,	PUNCT	,
dois	VERB	devoir
,	PUNCT	,
trouvait	VERB	trouver
de	ADP	de
Où	ADV	où
de	ADP	de
voit	VERB	voir
qui	PRON	qui
»	PUNCT	»
laissa	VERB	laisser
et	CCONJ	et
«	PUNCT	«
refermaient	VERB	refermer
voir	VERB	voir
lui	PRON	lui
singe	NOUN	singe
Tel	PROPN	Tel
s'	PRON	se
fit	VERB	faire
les	DET	le
.	PUNCT	.
tout	ADJ	tout
l'	DET	le
arrêta	VERB	arrêter
dans	ADP	dans
«	PUNCT	«
la	DET	le
brume	NOUN	brume
approchant	VERB	approcher
et	CCONJ	et
.	PUNCT	.
cette	DET	ce
parti	NOUN	parti
,	PUNCT	,
par	ADP	par
.	PUNCT	.
ennemis	NOUN	ennemi
Arkor	PROPN	Arkor
partons	VERB	partir
ses	DET	son
ton	DET	ton
t'	PRON	te
fichu	ADJ	fichu
de	ADP	de
une	DET	un
«	PUNCT	«
épargné	VERB	épargner
rien	PRON	rien
le	DET	le
regagna	VERB	regagner
regardant	VERB	regarder
.	PUNCT	.
trouve	VERB	trouve
de	ADP	de
qui	PRON	qui
La	DET	le
Ketrall	PROPN	Ketrall
Une	DET	un
ne	ADV	ne
,	PUNCT	,
s'	PRON	se
ce	PRON	ce
,	PUNCT	,
bientôt	ADV	bientôt
froide	ADJ	froid
.	PUNCT	.
et	CCONJ	et
aussi	ADV	aussi
,	PUNCT	,
d'	ADP	de
—	PUNCT	—
un	DET	un
lagunes	NOUN	lagune
de	ADP	de
comme	ADP	comme
il	PRON	il
Arkor	PROPN	Arkor
yeux	NOUN	oeil
-il	PRON	il
rasé	VERB	raser
Le	DET	le
»	PUNCT	»
.	PUNCT	.
en	ADP	en
moque	VERB	moque
,	PUNCT	,
régulières	ADJ	régulier
!	PUNCT	!
Si	SCONJ	si
«	PUNCT	«
avec	ADP	avec
aussi	ADV	aussi
ligne	NOUN	ligne
.	PUNCT	.
les	DET	le
griller	VERB	griller
Il	PRON	il
que	SCONJ	que
distingua	VERB	distinguer
«	PUNCT	«
.	PUNCT	.
n'	ADV	n'
Tel	PROPN	Tel
le	DET	le
,	PUNCT	,
et	CCONJ	et
.	PUNCT	.
côté	NOUN	côté
»	PUNCT	»
demanda	VERB	demander
,	PUNCT	,
nouveau	ADJ	nouveau
»	PUNCT	»
.	PUNCT	.
.	PUNCT	.
?	PUNCT	?
vais	VERB	aller
Cette	DET	ce
intérieur	NOUN	intérieur
»	PUNCT	»
»	PUNCT	»
ses	DET	son
Pendant	ADP	pendant
!	PUNCT	!
te	PRON	te
que	PRON	que
.	PUNCT	.
familière	ADJ	familier
essayer	VERB	essayer
Je	PRON	je
ne	ADV	ne
ses	DET	son
ne	ADV	ne
comprendrais	VERB	comprendre
,	PUNCT	,
»	PUNCT	»
«	PUNCT	«
brume	NOUN	brume
le	DET	le
»	PUNCT	»
se	PRON	se
son	DET	son
Une	DET	un
.	PUNCT	.
.	PUNCT	.
l'	DET	le
a	VERB	avoir
Tout	ADJ	tout
dans	ADP	dans
!	PUNCT	!
brouillards	NOUN	brouillard
un	DET	un
qu'	SCONJ	que
non	ADV	non
»	PUNCT	»
partie	NOUN	partie
«	PUNCT	«
ne	ADV	ne
que	SCONJ	que
nouvel	ADJ	nouveau
boue	NOUN	boue
se	PRON	se
cette	DET	ce
ne	ADV	ne
bottes	NOUN	botte
fallait	VERB	falloir
six	NUM	six
un	PRON	un
gémissement	NOUN	gémissement
loin	ADV	loin
plus	ADV	plus
Sacré	ADJ	sacrer
.	PUNCT	.
miraculeusement	ADV	miraculeusement
ombre	NOUN	ombre
une	DET	un
porte	NOUN	porte
Ptorn	PROPN	Ptorn
,	PUNCT	,
-	ADV	-
pas	ADV	pas
violence	NOUN	violence
«	PUNCT	«
?	PUNCT	?
s'	PRON	se
trouvait	VERB	trouver
pour	ADP	pour
va	VERB	aller
