Boudienny	PROPN	Boudienny
nous	PRON	nous
,	PUNCT	,
tous	ADJ	tout
,	PUNCT	,
l'	DET	le
vivant	ADJ	vivant
montrait	VERB	montrer
ou	CCONJ	ou
lesquelles	PRON	lequel
lenteur	NOUN	lenteur
renvoyée	VERB	renvoyer
s'	PRON	se
,	PUNCT	,
de	ADP	de
poison	NOUN	poison
Le	DET	le
souche	NOUN	souche
emploi	NOUN	emploi
de	ADP	de
(	PUNCT	(
que	ADV	que
nature	NOUN	nature
des	DET	un
qu'	SCONJ	que
aucun	DET	aucun
Benoît	PROPN	Benoît
d'	ADP	de
mettait	VERB	mettre
,	PUNCT	,
entendue	VERB	entendre
ce	DET	ce
si	SCONJ	si
façon	NOUN	façon
.	PUNCT	.
les	DET	le
de	ADP	de
qui	PRON	qui
jugeait	VERB	juger
pour	ADP	pour
m'	PRON	me
éprouvais	VERB	éprouver
de	ADP	de
de	ADP	de
les	DET	le
moyens	NOUN	moyen
siège	NOUN	siège
cette	DET	ce
jamais	ADV	jamais
présumé	ADJ	présumer
réduire	VERB	réduire
même	ADJ	même
grande	ADJ	grand
A	ADP	à
étaient	AUX	être
plus	ADV	plus
prenait	VERB	prendre
toujours	ADV	toujours
été	AUX	être
complétée	VERB	compléter
à	ADP	à
à	ADP	à
j'	PRON	je
questions	NOUN	question
tous	ADJ	tout
mes	DET	mon
entrer	VERB	entrer
privé	ADJ	priver
diverses	ADJ	divers
morphologie	NOUN	morphologie
une	DET	un
en	PRON	en
le	PRON	le
saule	NOUN	saule
?	PUNCT	?
,	PUNCT	,
.	PUNCT	.
une	DET	un
se	PRON	se
Me	PRON	me
découverte	NOUN	découverte
Cesalpin	PROPN	Cesalpin
cependant	ADV	cependant
à	ADP	à
avec	ADP	avec
la	DET	le
par	ADP	par
pas	ADV	pas
,	PUNCT	,
parlé	VERB	parler
sans	ADP	sans
simplement	ADV	simplement
de	ADP	de
,	PUNCT	,
ses	DET	son
pas	ADV	pas
nourrit	VERB	nourrir
«	PUNCT	«
son	DET	son
je	PRON	je
de	ADP	de
quel	ADJ	quel
souci	NOUN	souci
ses	DET	son
—	PUNCT	—
l'	PRON	l'
en	PRON	en
un	DET	un
savant	NOUN	savant
visions	NOUN	vision
,	PUNCT	,
blesser	VERB	blesser
et	CCONJ	et
se	PRON	se
sous	ADP	sous
pas	ADV	pas
se	PRON	se
poisons	NOUN	poison
fait	NOUN	fait
de	ADP	de
front	NOUN	front
,	PUNCT	,
,	PUNCT	,
racines	NOUN	racine
apparemment	ADV	apparemment
avenir	NOUN	avenir
acquis	VERB	acquérir
répondre	VERB	répondre
de	ADP	de
sous	ADP	sous
il	PRON	il
été	AUX	être
mieux	ADV	mieux
regard	NOUN	regard
disait	VERB	dire
qui	PRON	qui
de	ADP	de
,	PUNCT	,
présenterait	VERB	présenter
la	DET	le
à	ADP	à
accédait	VERB	accéder
?	PUNCT	?
accomplit	VERB	accomplir
maison	NOUN	maison
à	ADP	à
je	PRON	je
:	PUNCT	:
brûler	VERB	brûler
,	PUNCT	,
là	ADV	là
le	PRON	le
.	PUNCT	.
voisin	ADJ	voisin
que	SCONJ	que
me	PRON	me
mauvaises	ADJ	mauvais
par	ADP	par
en	ADP	en
,	PUNCT	,
pour	ADP	pour
.	PUNCT	.
traverser	VERB	traverser
d'	ADP	de
complaisance	NOUN	complaisance
de	ADP	de
dispersait	VERB	disperser
souhaitais	VERB	souhaiter
pas	ADV	pas
supprimer	VERB	supprimer
sentiment	NOUN	sentiment
.	PUNCT	.
cirée	ADJ	ciré
beaucoup	ADV	beaucoup
en	ADP	en
et	CCONJ	et
que	PRON	que
est	AUX	être
en	ADP	en
,	PUNCT	,
les	DET	le
souche	NOUN	souche
lui	PRON	lui
fort	ADV	fort
galeries	NOUN	galerie
l'	DET	le
.	PUNCT	.
oreille	NOUN	oreille
la	DET	le
chaussettes	NOUN	chaussette
sol	NOUN	sol
fois	NOUN	fois
me	PRON	me
auraient	AUX	avoir
et	CCONJ	et
continuer	VERB	continuer
me	PRON	me
tout	DET	tout
la	DET	le
vieil	ADJ	vieux
,	PUNCT	,
souche	NOUN	souche
de	ADP	de
avec	ADP	avec
s'	PRON	se
la	DET	le
qui	PRON	qui
existence	NOUN	existence
ce	PRON	ce
à	ADP	à
abattu	VERB	abattre
pas	ADV	pas
pour	ADP	pour
leur	DET	leur
des	DET	un
élément	NOUN	élément
de	ADP	de
faisait	VERB	faire
que	PRON	que
est	AUX	être
saule	NOUN	saule
que	SCONJ	que
mise	NOUN	mise
,	PUNCT	,
la	DET	le
le	DET	le
regretter	VERB	regretter
tout	ADV	tout
Pas	ADV	pas
,	PUNCT	,
venaient	VERB	venir
acte	NOUN	acte
on	PRON	on
sur	ADP	sur
champignons	NOUN	champignon
ses	DET	son
depuis	ADP	depuis
sursauter	VERB	sursauter
de	ADP	de
considérer	VERB	considérer
ne	ADV	ne
sentir	VERB	sentir
la	DET	le
du	ADP	de
peut-être	ADV	peut-être
pas	ADV	pas
dont	PRON	dont
maison	NOUN	maison
l'	DET	le
à	ADP	à
les	DET	le
suffisait	VERB	suffire
les	DET	le
,	PUNCT	,
pas	ADV	pas
mourant	VERB	mourir
fois	NOUN	fois
au	ADP	au
avaient	AUX	avoir
le	PRON	le
Ici	ADV	ici
,	PUNCT	,
l'	DET	le
trouve	VERB	trouve
accompagner	VERB	accompagner
les	DET	le
cependant	ADV	cependant
contre	NOUN	contre
leur	DET	leur
dans	ADP	dans
du	ADP	de
Je	PRON	je
on	PRON	on
s'	PRON	se
de	ADP	de
du	ADP	de
en	PRON	en
en	ADP	en
ce	DET	ce
framboisiers	NOUN	framboisier
tlacon	NOUN	tlacon
dans	ADP	dans
qu'	PRON	qu'
—	PUNCT	—
Il	PRON	il
,	PUNCT	,
ces	DET	ce
savez	VERB	savoir
fait	NOUN	fait
monde	NOUN	monde
la	DET	le
et	CCONJ	et
qu'	SCONJ	que
constamment	ADV	constamment
dans	ADP	dans
l'	DET	le
,	PUNCT	,
.	PUNCT	.
la	DET	le
s'	PRON	se
leur	DET	leur
partout	ADV	partout
est	AUX	être
pouvaient	VERB	pouvoir
entre	ADP	entre
initiatives	NOUN	initiative
parlât	VERB	parler
en	ADP	en
il	PRON	il
à	ADP	à
dans	ADP	dans
éléments	NOUN	élément
organisme	NOUN	organisme
enterrement	NOUN	enterrement
regrettais	VERB	regretter
terre	NOUN	terre
ronde	NOUN	ronde
;	PUNCT	;
les	DET	le
colle	VERB	colle
on	PRON	on
il	PRON	il
la	DET	le
du	ADP	de
dans	ADP	dans
être	AUX	être
cavernes	NOUN	caverne
,	PUNCT	,
en	ADP	en
que	PRON	que
sous	ADP	sous
racines	NOUN	racine
Il	PRON	il
bas	NOUN	bas
n'	ADV	n'
s'	PRON	se
peine	NOUN	peine
ces	DET	ce
géotropisme	NOUN	géotropisme
s'	PRON	se
symétriques	ADJ	symétrique
de	ADP	de
qu'	SCONJ	que
innombrables	ADJ	innombrable
par	ADP	par
n'	ADV	n'
,	PUNCT	,
intense	ADJ	intense
connaissait	VERB	connaître
pas	ADV	pas
n'	ADV	n'
abattre	VERB	abattre
ce	DET	ce
introduit	VERB	introduire
et	CCONJ	et
plus	ADV	plus
circulent	VERB	circuler
pas	ADV	pas
le	DET	le
produit	NOUN	produit
N'	ADV	n'
?	PUNCT	?
,	PUNCT	,
bouché	VERB	boucher
Vie	NOUN	vie
arbre	NOUN	arbre
spectacle	NOUN	spectacle
du	DET	de
des	DET	un
pu	VERB	pouvoir
;	PUNCT	;
le	DET	le
nous	PRON	nous
mouvements	NOUN	mouvement
nous	PRON	nous
son	DET	son
en	PRON	en
travers	NOUN	travers
allait	VERB	aller
saule	NOUN	saule
avait	AUX	avoir
qui	PRON	qui
—	PUNCT	—
assurer	VERB	assurer
dans	ADP	dans
un	DET	un
donner	VERB	donner
interminable	ADJ	interminable
une	DET	un
et	CCONJ	et
terre	NOUN	terre
coups	NOUN	coup
terre	NOUN	terre
ne	ADV	ne
inconsciente	ADJ	inconscient
,	PUNCT	,
,	PUNCT	,
derniers	ADJ	dernier
qu'	PRON	qu'
un	PRON	un
la	DET	le
arbre	NOUN	arbre
des	DET	un
dirai	VERB	dire
végétale	ADJ	végétal
leurs	DET	leur
une	DET	un
le	DET	le
ce	PRON	ce
l'	DET	le
arrachées	VERB	arracher
assez	ADV	assez
imaginer	VERB	imaginer
ne	ADV	ne
la	DET	le
l'	DET	le
étaient	AUX	être
à	ADP	à
un	DET	un
)	PUNCT	)
,	PUNCT	,
n'	ADV	n'
de	ADP	de
.	PUNCT	.
sa	DET	son
y	PRON	y
pas	ADV	pas
directement	ADV	directement
,	PUNCT	,
y	PRON	y
souche	NOUN	souche
moi	PRON	moi
produit	NOUN	produit
racines	NOUN	racine
on	PRON	on
existe	VERB	existe
intégrent	VERB	intégrer
tuer	VERB	tuer
En	ADP	en
m'	PRON	me
si	SCONJ	si
,	PUNCT	,
riche	ADJ	riche
des	DET	un
noie	VERB	noyer
Mais	CCONJ	mais
propos	NOUN	propos
sursis	NOUN	sursis
on	PRON	on
dont	PRON	dont
.	PUNCT	.
des	DET	un
du	ADP	de
tourmenter	VERB	tourmenter
(	PUNCT	(
étendaient	VERB	étendre
on	PRON	on
,	PUNCT	,
On	PRON	on
innocence	NOUN	innocence
Vous	PRON	vous
brillantes	ADJ	brillant
saule	NOUN	saule
explorent	VERB	explorer
puissent	VERB	pouvoir
doit	VERB	devoir
sol	NOUN	sol
réseau	NOUN	réseau
aurais	AUX	avoir
sens	NOUN	sens
mille	NUM	mille
Sans	ADP	sans
encore	ADV	encore
toile	NOUN	toile
dans	ADP	dans
pas	ADV	pas
projet	NOUN	projet
La	DET	le
sa	DET	son
me	PRON	me
qu'	SCONJ	que
une	DET	un
le	DET	le
plante	NOUN	plante
et	CCONJ	et
.	PUNCT	.
racines	NOUN	racine
irrémédiable	NOUN	irrémédiable
accommodais	VERB	accommoder
Ils	PRON	il
eu	VERB	avoir
était	AUX	être
que	SCONJ	que
deux	NUM	deux
vu	VERB	voir
fameux	ADJ	fameux
surface	NOUN	surface
vague	ADJ	vague
apprêtait	VERB	apprêter
racines	NOUN	racine
,	PUNCT	,
l'	DET	le
vert	ADJ	vert
-	ADV	-
à	ADP	à
-t	PRON	-t
auquel	PRON	auquel
ne	ADV	ne
chaque	DET	chaque
atteindre	VERB	atteindre
la	DET	le
premier	ADJ	premier
.	PUNCT	.
la	DET	le
,	PUNCT	,
j'	PRON	je
ne	ADV	ne
portent	VERB	porter
Mais	CCONJ	mais
ou	CCONJ	ou
bouche	VERB	bouche
assez	ADV	assez
la	DET	le
du	ADP	de
anticipation	NOUN	anticipation
meurtrier	ADJ	meurtrier
destruction	NOUN	destruction
souterraines	ADJ	souterrain
oubliait	VERB	oublier
.	PUNCT	.
observer	VERB	observer
toujours	ADV	toujours
au	DET	au
herbes	NOUN	herbe
ce	PRON	ce
en	PRON	en
qui	PRON	qui
mot	NOUN	mot
.	PUNCT	.
et	CCONJ	et
du	ADP	de
bêcher	VERB	bêcher
où	PRON	où
rejets	NOUN	rejet
.	PUNCT	.
orifice	NOUN	orifice
seules	ADJ	seul
de	ADP	de
subordonné	VERB	subordonner
l'	PRON	l'
était	AUX	être
,	PUNCT	,
pas	ADV	pas
ses	DET	son
devait	VERB	devoir
près	ADV	près
vers	ADP	vers
souche	NOUN	souche
les	DET	le
la	DET	le
taire	VERB	taire
venir	VERB	venir
n'	ADV	n'
prolongé	VERB	prolonger
les	DET	le
mort	NOUN	mort
entendais	VERB	entendre
,	PUNCT	,
de	ADP	de
et	CCONJ	et
je	PRON	je
qui	PRON	qui
perceptible	ADJ	perceptible
à	ADP	à
et	CCONJ	et
seuil	NOUN	seuil
ne	ADV	ne
opposant	VERB	opposer
que	SCONJ	que
croître	VERB	croître
la	DET	le
!	PUNCT	!
,	PUNCT	,
à	ADP	à
abatage	NOUN	abatage
figuré	VERB	figurer
,	PUNCT	,
à	ADP	à
appellent	VERB	appeler
,	PUNCT	,
du	ADP	de
travers	NOUN	travers
moral	ADJ	moral
c'	PRON	ce
de	ADP	de
me	PRON	me
saule	NOUN	saule
des	DET	un
touchée	VERB	toucher
obscur	ADJ	obscur
des	ADP	de
par	ADP	par
à	ADP	à
force	NOUN	force
derrière	ADP	derrière
souche	NOUN	souche
saule	NOUN	saule
on	PRON	on
il	PRON	il
épargne	VERB	épargne
accrochant	VERB	accrocher
avec	ADP	avec
pour	ADP	pour
complète	ADJ	complet
le	DET	le
homogène	ADJ	homogène
et	CCONJ	et
le	DET	le
le	PRON	le
air	NOUN	air
que	SCONJ	que
blanche	ADJ	blanc
physique	ADJ	physique
effets	NOUN	effet
qui	PRON	qui
la	DET	le
je	PRON	je
part	NOUN	part
de	ADP	de
Benoît	PROPN	Benoît
souffrance	NOUN	souffrance
,	PUNCT	,
,	PUNCT	,
sur	ADP	sur
,	PUNCT	,
survivre	VERB	survivre
,	PUNCT	,
racines	NOUN	racine
seulement	ADV	seulement
:	PUNCT	:
.	PUNCT	.
m'	PRON	me
dans	ADP	dans
la	DET	le
aberration	NOUN	aberration
que	SCONJ	que
ce	DET	ce
plus	ADV	plus
prêtais	VERB	prêter
peut	VERB	pouvoir
plusieurs	DET	plusieurs
faire	VERB	faire
un	DET	un
carré	NOUN	carré
,	PUNCT	,
luminescents	ADJ	luminescent
fer	NOUN	fer
y	PRON	y
,	PUNCT	,
doute	NOUN	doute
pas	ADV	pas
devancer	VERB	devancer
existence	NOUN	existence
sol	NOUN	sol
terre	NOUN	terre
était	VERB	être
peut	VERB	pouvoir
bruits	NOUN	bruit
cruel	ADJ	cruel
la	DET	le
Mais	CCONJ	mais
jardin	NOUN	jardin
que	SCONJ	que
Celui	PRON	celui
coins	NOUN	coin
qu'	ADV	qu'
des	DET	un
second	ADJ	second
l'	DET	le
ce	PRON	ce
facilement	ADV	facilement
plus	ADV	plus
vaguement	ADV	vaguement
les	DET	le
retards	NOUN	retard
plus	ADV	plus
que	SCONJ	que
les	DET	le
le	DET	le
et	CCONJ	et
propre	ADJ	propre
très	ADV	très
...	PUNCT	...
avoue	VERB	avoue
enfume	VERB	enfume
.	PUNCT	.
avoir	VERB	avoir
mises	VERB	mettre
sans	ADP	sans
diffus	ADJ	diffus
;	PUNCT	;
qu'	SCONJ	que
les	DET	le
et	CCONJ	et
sans	ADP	sans
ou	CCONJ	ou
saule	NOUN	saule
la	DET	le
ce	DET	ce
Ce	PRON	ce
ces	DET	ce
étendait	VERB	étendre
au	ADP	au
,	PUNCT	,
on	PRON	on
agitation	NOUN	agitation
de	ADP	de
de	ADP	de
par	ADP	par
nom	NOUN	nom
il	PRON	il
l'	DET	le
répercuter	VERB	répercuter
,	PUNCT	,
pâle	ADJ	pâle
relativement	ADV	relativement
et	CCONJ	et
hors	ADP	hors
d'	ADP	de
nid	NOUN	nid
tel	ADJ	tel
Il	PRON	il
m'	PRON	me
interminablement	ADV	interminablement
si	SCONJ	si
distance	NOUN	distance
certain	ADJ	certain
.	PUNCT	.
de	ADP	de
somme	NOUN	somme
,	PUNCT	,
réseau	NOUN	réseau
,	PUNCT	,
crainte	NOUN	crainte
quelquefois	ADV	quelquefois
à	ADP	à
souches	NOUN	souche
du	ADP	de
comportent	VERB	comporter
poche	NOUN	poche
complémentaires	ADJ	complémentaire
moins	ADV	moins
prisonnières	ADJ	prisonnier
me	PRON	me
recommençait	VERB	recommencer
à	ADP	à
des	DET	un
il	PRON	il
connaissait	VERB	connaître
;	PUNCT	;
,	PUNCT	,
vivre	VERB	vivre
grâce	NOUN	grâce
le	PRON	le
la	DET	le
le	DET	le
les	DET	le
des	DET	un
Bien	ADV	bien
constellent	VERB	consteller
du	ADP	de
dans	ADP	dans
un	DET	un
la	DET	le
cris	NOUN	cri
l'	DET	le
la	DET	le
y	PRON	y
événements	NOUN	événement
ne	ADV	ne
marchant	VERB	marcher
on	PRON	on
où	PRON	où
d'	ADP	de
!	PUNCT	!
outre	ADP	outre
conduit	VERB	conduire
ils	PRON	il
.	PUNCT	.
bruit	NOUN	bruit
,	PUNCT	,
s'	PRON	se
souche	NOUN	souche
grande	ADJ	grand
,	PUNCT	,
elle	PRON	lui
?	PUNCT	?
quelqu'	PRON	quelqu'
je	PRON	je
à	ADP	à
un	DET	un
étais	VERB	être
devrait	VERB	devoir
,	PUNCT	,
Oubliais	VERB	oublier
s'	SCONJ	s'
avoir	AUX	avoir
salon	NOUN	salon
mais	CCONJ	mais
toutes	ADJ	tout
rêveries	NOUN	rêverie
lésé	VERB	léser
,	PUNCT	,
malaise	NOUN	malaise
non	ADV	non
sabots	NOUN	sabot
terrain	NOUN	terrain
,	PUNCT	,
moins	ADV	moins
mettre	VERB	mettre
douceur	NOUN	douceur
pousser	VERB	pousser
victimes	NOUN	victime
aux	ADP	à
,	PUNCT	,
faisais	VERB	faire
de	ADP	de
j'	PRON	je
acte	NOUN	acte
le	DET	le
irradiait	VERB	irradier
la	DET	le
Je	PRON	je
laissé	VERB	laisser
à	ADP	à
il	PRON	il
inconsciemment	ADV	inconsciemment
il	PRON	il
,	PUNCT	,
guêpes	NOUN	guêpe
s'	PRON	se
.	PUNCT	.
cette	DET	ce
naturel	ADJ	naturel
bonjour	NOUN	bonjour
.	PUNCT	.
purement	ADV	purement
.	PUNCT	.
autre	PRON	autre
imaginons	VERB	imaginer
avec	ADP	avec
saule	NOUN	saule
-elle	PRON	lui
puisse	VERB	pouvoir
»	PUNCT	»
tirât	VERB	tirer
dans	ADP	dans
de	ADP	de
la	DET	le
vers	NOUN	vers
a	AUX	avoir
jamais	ADV	jamais
porte-fenêtre	NOUN	porte-fenêtre
des	DET	un
plantes	NOUN	plante
tas	NOUN	tas
attendais	VERB	attendre
pas	ADV	pas
bon	ADJ	bon
aucune	DET	aucun
,	PUNCT	,
racines	NOUN	racine
,	PUNCT	,
elles	PRON	lui
le	DET	le
il	PRON	il
silencieusement	ADV	silencieusement
jeunes	ADJ	jeune
de	ADP	de
des	DET	un
parasites	ADJ	parasite
à	ADP	à
un	DET	un
—	PUNCT	—
éperdu	VERB	éperdre
je	PRON	je
)	PUNCT	)
est	ADV	est
pluie	NOUN	pluie
:	PUNCT	:
un	PRON	un
...	PUNCT	...
compact	ADJ	compact
sur	ADP	sur
restait	VERB	rester
se	PRON	se
aide	NOUN	aide
devait	VERB	devoir
constitué	VERB	constituer
,	PUNCT	,
feuilles	NOUN	feuille
que	PRON	que
(	PUNCT	(
à	ADP	à
vers	ADP	vers
jaillissant	VERB	jaillir
:	PUNCT	:
,	PUNCT	,
,	PUNCT	,
vibration	NOUN	vibration
tait	VERB	taire
le	DET	le
qu'	PRON	qu'
s'	PRON	se
-	ADV	-
plus	ADV	plus
expliquait	VERB	expliquer
-je	PRON	je
découvrais	VERB	découvrir
la	DET	le
moindre	ADJ	moindre
non	ADV	non
,	PUNCT	,
.	PUNCT	.
bêtes	NOUN	bête
que	SCONJ	que
poison	NOUN	poison
je	PRON	je
lumière	NOUN	lumière
air	NOUN	air
avoir	VERB	avoir
si	SCONJ	si
à	ADP	à
avoir	VERB	avoir
,	PUNCT	,
à	ADP	à
à	ADV	à
.	PUNCT	.
dans	ADP	dans
espèces	NOUN	espèce
à	ADP	à
que	SCONJ	que
les	DET	le
...	PUNCT	...
dans	ADP	dans
haut	NOUN	haut
Benoît	PROPN	Benoît
se	PRON	se
une	DET	un
,	PUNCT	,
assez	ADV	assez
couches	NOUN	couche
cette	DET	ce
sûr	ADJ	sûr
le	DET	le
que	PRON	que
en	PRON	en
l'	DET	le
,	PUNCT	,
tambouriner	VERB	tambouriner
petit	ADJ	petit
ouvrent	VERB	ouvrir
déplaire	VERB	déplaire
,	PUNCT	,
sécher	VERB	sécher
ce	DET	ce
ici	ADV	ici
que	SCONJ	que
Son	DET	son
,	PUNCT	,
,	PUNCT	,
l'	PRON	l'
botanistes	NOUN	botaniste
ses	DET	son
pourtant	ADV	pourtant
il	PRON	il
mort	NOUN	mort
enferme	VERB	enferme
représentant	VERB	représenter
que	ADV	que
parce	SCONJ	parce
suite	NOUN	suite
végétales	ADJ	végétal
,	PUNCT	,
que	SCONJ	que
s'	PRON	se
étouffant	ADJ	étouffant
autrement	ADV	autrement
et	CCONJ	et
ne	ADV	ne
la	DET	le
à	ADP	à
étant	AUX	être
de	ADP	de
éprouvé	VERB	éprouver
tout	ADV	tout
ruisseaux	NOUN	ruisseau
,	PUNCT	,
sentiment	NOUN	sentiment
par	ADP	par
les	DET	le
vie	NOUN	vie
poison	NOUN	poison
petit	ADJ	petit
que	SCONJ	que
,	PUNCT	,
de	ADP	de
vivent	VERB	vivre
tous	ADJ	tout
;	PUNCT	;
mètres	NOUN	mètre
car	CCONJ	car
avais	AUX	avoir
plus	ADV	plus
,	PUNCT	,
libre	ADJ	libre
raison	NOUN	raison
le	DET	le
l'	PRON	l'
pour	ADP	pour
est	AUX	être
sa	DET	son
,	PUNCT	,
se	PRON	se
;	PUNCT	;
,	PUNCT	,
.	PUNCT	.
faut	VERB	falloir
qu'	PRON	qu'
sous	ADP	sous
au	ADP	au
auraient	AUX	avoir
grave	NOUN	grave
intermédiaires	ADJ	intermédiaire
,	PUNCT	,
L'	DET	le
devait	VERB	devoir
peut-être	ADV	peut-être
l'	PRON	l'
où	PRON	où
blâme	NOUN	blâme
de	ADP	de
souffrance	NOUN	souffrance
de	DET	de
Ah	INTJ	Ah
en	PRON	en
tricher	VERB	tricher
,	PUNCT	,
,	PUNCT	,
terriers	NOUN	terrier
constituait	VERB	constituer
et	CCONJ	et
bon	ADJ	bon
essayer	VERB	essayer
je	PRON	je
cavités	NOUN	cavité
cela	PRON	cela
;	PUNCT	;
à	ADP	à
domaine	NOUN	domaine
Imaginer	VERB	imaginer
parce	SCONJ	parce
,	PUNCT	,
pieds	NOUN	pied
autre	ADJ	autre
jardin	NOUN	jardin
une	DET	un
bien	ADV	bien
y	PRON	y
retourner	VERB	retourner
durablement	ADV	durablement
les	DET	le
du	ADP	de
vrombissement	NOUN	vrombissement
vous	PRON	vous
le	DET	le
les	DET	le
revive	VERB	revivre
s'	PRON	se
et	CCONJ	et
à	ADP	à
rappels	NOUN	rappel
,	PUNCT	,
Mais	CCONJ	mais
de	ADP	de
le	DET	le
«	PUNCT	«
entrait	VERB	entrer
laborieux	ADJ	laborieux
.	PUNCT	.
;	PUNCT	;
mette	VERB	mettre
je	PRON	je
allait	VERB	aller
jardin	NOUN	jardin
sans	ADP	sans
il	PRON	il
Tentaculaires	ADJ	tentaculaire
du	ADP	de
.	PUNCT	.
et	CCONJ	et
dire	ADV	dire
mes	DET	mon
extérieur	NOUN	extérieur
c'	ADV	c'
masse	NOUN	masse
le	DET	le
que	SCONJ	que
n'	ADV	n'
milieu	NOUN	milieu
avait	AUX	avoir
poussait	VERB	pousser
conséquent	NOUN	conséquent
attaquer	VERB	attaquer
ressortir	VERB	ressortir
donnait	VERB	donner
réplique	NOUN	réplique
le	DET	le
si	ADV	si
qu'	PRON	qu'
cela	PRON	cela
,	PUNCT	,
,	PUNCT	,
demandait	VERB	demander
ont	AUX	avoir
cet	DET	ce
,	PUNCT	,
vérité	NOUN	vérité
Il	PRON	il
chose	NOUN	chose
je	PRON	je
me	PRON	me
terre	NOUN	terre
d'	ADP	de
ce	PRON	ce
vies	NOUN	vie
ne	ADV	ne
de	ADP	de
des	ADP	de
mettait	VERB	mettre
voisines	ADJ	voisin
se	PRON	se
,	PUNCT	,
ces	DET	ce
.	PUNCT	.
dernière	ADJ	dernier
aussitôt	ADV	aussitôt
?	PUNCT	?
jour	NOUN	jour
voisines	ADJ	voisin
doute	NOUN	doute
seconde	ADJ	second
mort	NOUN	mort
éprouvai	VERB	éprouver
qui	PRON	qui
,	PUNCT	,
jusqu'	ADP	jusque
souvent	ADV	souvent
obscur	ADJ	obscur
pouvaient	VERB	pouvoir
ombre	NOUN	ombre
Ils	PRON	il
m'	PRON	me
vue	NOUN	vue
la	DET	le
des	ADP	de
à	ADP	à
les	DET	le
Non	ADV	non
mais	CCONJ	mais
rassura	VERB	rassurer
comme	ADP	comme
dans	ADP	dans
depuis	ADP	depuis
.	PUNCT	.
aurait	AUX	avoir
,	PUNCT	,
,	PUNCT	,
une	DET	un
encore	ADV	encore
,	PUNCT	,
apaisant	ADJ	apaisant
aucun	DET	aucun
Ayant	AUX	avoir
avant	ADP	avant
en	ADP	en
,	PUNCT	,
mes	DET	mon
Je	PRON	je
de	ADP	de
la	DET	le
—	PUNCT	—
poison	NOUN	poison
depuis	ADP	depuis
avais	VERB	avoir
que	SCONJ	que
.	PUNCT	.
nouveau	ADJ	nouveau
Ce	DET	ce
du	ADP	de
destruction	NOUN	destruction
la	DET	le
dans	ADP	dans
grand	ADJ	grand
le	DET	le
propre	ADJ	propre
Cette	DET	ce
l'	DET	le
Mais	CCONJ	mais
son	DET	son
vinyle	NOUN	vinyle
moment	NOUN	moment
j'	PRON	je
de	ADP	de
le	PRON	le
!	PUNCT	!
Je	PRON	je
encore	ADV	encore
une	DET	un
avaient	AUX	avoir
couleur	NOUN	couleur
des	DET	un
enrobe	VERB	enrobe
agissait	VERB	agir
,	PUNCT	,
détromper	VERB	détromper
,	PUNCT	,
contre	ADP	contre
.	PUNCT	.
,	PUNCT	,
ses	DET	son
fait	NOUN	fait
était	AUX	être
et	CCONJ	et
faisant	VERB	faire
n'	ADV	n'
que	SCONJ	que
.	PUNCT	.
où	PRON	où
l'	PRON	l'
et	CCONJ	et
,	PUNCT	,
sec	ADJ	sec
voilà	VERB	voilà
les	DET	le
Ce	PRON	ce
quand	SCONJ	quand
,	PUNCT	,
les	DET	le
geste	NOUN	geste
maintenant	ADV	maintenant
Ces	DET	ce
coutume	NOUN	coutume
plus	ADV	plus
cartes	NOUN	carte
parlait	VERB	parler
imprégnant	VERB	imprégner
Attendre	VERB	attendre
dans	ADP	dans
qui	PRON	qui
à	ADP	à
flacon	NOUN	flacon
elle	PRON	lui
le	DET	le
mottes	NOUN	motte
effacera	VERB	effacer
une	DET	un
recouvrait	VERB	recouvrir
jeté	VERB	jeter
,	PUNCT	,
trame	NOUN	trame
même	ADJ	même
des	ADP	de
et	CCONJ	et
C'	PRON	ce
.	PUNCT	.
fin	NOUN	fin
,	PUNCT	,
en	PRON	en
plus	ADV	plus
débarrassée	VERB	débarrasser
cassant	ADJ	cassant
des	ADP	de
,	PUNCT	,
,	PUNCT	,
d'	ADP	de
humidité	NOUN	humidité
,	PUNCT	,
funkias	NOUN	funkia
temps	NOUN	temps
avec	ADP	avec
une	DET	un
redoutable	ADJ	redoutable
après	ADP	après
aurait	AUX	avoir
ne	ADV	ne
,	PUNCT	,
Longtemps	ADV	longtemps
et	CCONJ	et
en	ADP	en
'	PUNCT	'
de	ADP	de
avez	AUX	avoir
,	PUNCT	,
revins	VERB	revenir
jugeait	VERB	juger
vinyle	NOUN	vinyle
sur	ADP	sur
employer	VERB	employer
qu'	ADV	qu'
bien	ADV	bien
vie	NOUN	vie
il	PRON	il
rapidité	NOUN	rapidité
du	ADP	de
,	PUNCT	,
pouvait	VERB	pouvoir
.	PUNCT	.
alors	ADV	alors
cette	DET	ce
rejoindre	VERB	rejoindre
plus	ADV	plus
un	DET	un
maintenant	ADV	maintenant
que	PRON	que
fleurs	NOUN	fleur
qu'	SCONJ	que
belle	ADJ	bel
,	PUNCT	,
florissant	ADJ	florissant
dod'	NOUN	dod'
nervures	NOUN	nervure
leur	DET	leur
premier	ADJ	premier
-il	PRON	il
produit	NOUN	produit
orifices	NOUN	orifice
à	ADP	à
terre	NOUN	terre
»	PUNCT	»
du	ADP	de
rejet	NOUN	rejet
et	CCONJ	et
il	PRON	il
et	CCONJ	et
dans	ADP	dans
,	PUNCT	,
les	DET	le
