regardèrent	VERB	regarder
et	CCONJ	et
Il	PRON	il
Mercier	PROPN	Mercier
où	ADV	où
mesurer	VERB	mesurer
ont	AUX	avoir
tout	PRON	tout
du	ADP	de
serpent	NOUN	serpent
de	ADP	de
pluie	NOUN	pluie
les	DET	le
crevaient	VERB	crever
arbres	NOUN	arbre
est	AUX	être
croiser	VERB	croiser
n'	ADV	n'
Mercier	PROPN	Mercier
accueillant	ADJ	accueillant
qu'	PRON	qu'
le	DET	le
,	PUNCT	,
.	PUNCT	.
.	PUNCT	.
s'	PRON	se
sa	DET	son
à	ADP	à
du	ADP	de
occiput	NOUN	occiput
Mercier	PROPN	Mercier
Afin	ADV	afin
à	ADP	à
le	DET	le
voisin	NOUN	voisin
,	PUNCT	,
tout	PRON	tout
la	DET	le
en	ADP	en
tout	ADJ	tout
qu'	SCONJ	que
La	DET	le
avant	ADP	avant
non	ADV	non
alors	ADV	alors
.	PUNCT	.
quittant	VERB	quitter
l'	PRON	l'
,	PUNCT	,
de	ADP	de
rester	VERB	rester
l'	DET	le
à	ADP	à
viendra	VERB	venir
aux	ADP	à
vrai	ADJ	vrai
artificielle	ADJ	artificiel
âne	NOUN	âne
et	CCONJ	et
.	PUNCT	.
de	ADP	de
inférieurs	ADJ	inférieur
,	PUNCT	,
passait	VERB	passer
levaient	VERB	lever
être	VERB	être
heure	NOUN	heure
crâne	NOUN	crâne
qui	PRON	qui
article	NOUN	article
loin	ADV	loin
Mercier	PROPN	Mercier
sa	DET	son
-	ADV	-
des	DET	un
On	PRON	on
il	PRON	il
la	DET	le
et	CCONJ	et
est	AUX	être
Camier	PROPN	Camier
Vous	PRON	vous
conclusion	NOUN	conclusion
La	DET	le
il	PRON	il
autre	PRON	autre
comme	ADP	comme
,	PUNCT	,
gros	ADJ	gros
le	DET	le
en	ADP	en
devant	ADP	devant
qu'	SCONJ	que
ce	PRON	ce
par	ADP	par
vers	ADP	vers
épais	ADJ	épais
pas	ADV	pas
Mais	CCONJ	mais
gamins	NOUN	gamin
calme	NOUN	calme
trottoir	NOUN	trottoir
tas	NOUN	tas
tant	SCONJ	tant
chaque	DET	chaque
de	ADP	de
manche	NOUN	manche
abandonné	VERB	abandonner
lui	PRON	lui
Te	PRON	te
et	CCONJ	et
disposa	VERB	disposer
ils	PRON	il
extérieur	ADJ	extérieur
tues	VERB	taire
ou	CCONJ	ou
Il	PRON	il
là	ADV	là
ne	ADV	ne
tarda	VERB	tarder
citait	VERB	citer
s'	PRON	se
œuvres	NOUN	œuvre
un	DET	un
qui	PRON	qui
répandu	VERB	répandre
et	CCONJ	et
les	DET	le
,	PUNCT	,
loin	ADV	loin
traîne	VERB	traîne
doucement	ADV	doucement
veston	NOUN	veston
l'	DET	le
.	PUNCT	.
lui	PRON	lui
longuement	ADV	longuement
d'	ADP	de
dans	ADP	dans
appeler	VERB	appeler
soliloque	NOUN	soliloque
toujours	ADV	toujours
mal	ADV	mal
l'	DET	le
brouillard	NOUN	brouillard
se	PRON	se
connais	VERB	connaître
proches	ADJ	proche
chutes	NOUN	chute
fer	NOUN	fer
petite	ADJ	petit
entre	ADP	entre
enfumé	VERB	enfumer
présumé	VERB	présumer
publique	ADJ	public
dessus	ADV	dessus
ou	CCONJ	ou
avec	ADP	avec
de	ADP	de
intérêt	NOUN	intérêt
chaînes	NOUN	chaîne
soi	ADV	soi
vives	ADJ	vif
de	ADP	de
son	DET	son
porte	NOUN	porte
voix	NOUN	voix
que	SCONJ	que
va	VERB	aller
se	PRON	se
l'	DET	le
.	PUNCT	.
pas	ADV	pas
gauche	NOUN	gauche
que	PRON	que
avec	ADP	avec
à	ADP	à
se	PRON	se
.	PUNCT	.
avance	VERB	avancer
de	ADP	de
,	PUNCT	,
sortit	VERB	sortir
avait	AUX	avoir
Quand	SCONJ	quand
Mercier	PROPN	Mercier
y	PRON	y
d'	ADP	de
près	ADV	près
que	SCONJ	que
dans	ADP	dans
ecclésiastique	ADJ	ecclésiastique
le	PRON	le
ses	DET	son
geste	NOUN	geste
-il	PRON	il
,	PUNCT	,
Mercier	PROPN	Mercier
.	PUNCT	.
voir	VERB	voir
Mercier	PROPN	Mercier
son	DET	son
le	DET	le
,	PUNCT	,
qui	PRON	qui
verts	ADJ	vert
remue	VERB	remue
les	DET	le
,	PUNCT	,
que	SCONJ	que
sur	ADP	sur
voilà	VERB	voilà
aille	VERB	aller
pas	ADV	pas
rafraîchir	VERB	rafraîchir
l'	DET	le
que	SCONJ	que
un	DET	un
droite	ADJ	droit
voiture	NOUN	voiture
Pourtant	ADV	pourtant
vînt	VERB	venir
il	PRON	il
à	ADP	à
peuvent	VERB	pouvoir
houx	NOUN	houx
et	CCONJ	et
et	CCONJ	et
fond	NOUN	fond
derrière	ADP	derrière
hostiles	ADJ	hostile
probable	ADJ	probable
les	DET	le
VIII	NUM	VIII
autre	ADJ	autre
sur	ADP	sur
et	CCONJ	et
l'	PRON	l'
l'	DET	le
s'	PRON	se
,	PUNCT	,
tendues	VERB	tendre
il	PRON	il
le	PRON	le
de	ADP	de
voix	NOUN	voix
,	PUNCT	,
se	PRON	se
.	PUNCT	.
celui	PRON	celui
.	PUNCT	.
que	ADV	que
y	PRON	y
notamment	ADV	notamment
difficilement	ADV	difficilement
comme	ADP	comme
est	AUX	être
-il	PRON	il
marchait	VERB	marcher
vieux	ADJ	vieux
il	PRON	il
l'	PRON	l'
vous	PRON	vous
mains	NOUN	main
le	PRON	le
Lorsqu'	SCONJ	lorsque
qu'	SCONJ	que
était	AUX	être
pas	ADV	pas
peine	ADV	peine
mieux	ADV	mieux
deux	NUM	deux
flou	ADJ	flou
décevoir	VERB	décevoir
,	PUNCT	,
quels	DET	quel
salle	NOUN	salle
l'	DET	le
son	DET	son
rejoindre	VERB	rejoindre
il	PRON	il
l'	DET	le
le	DET	le
dans	ADP	dans
,	PUNCT	,
dit	VERB	dire
-	ADJ	-
plus	ADV	plus
il	PRON	il
apaiser	VERB	apaiser
devant	ADP	devant
voie	VERB	voir
à	ADP	à
lève	VERB	lever
il	PRON	il
plus	ADV	plus
Ne	ADV	ne
tourmentées	ADJ	tourmenter
danger	NOUN	danger
un	DET	un
un	DET	un
,	PUNCT	,
surlendemain	NOUN	surlendemain
dans	ADP	dans
tremblèrent	VERB	trembler
empêche	VERB	empêche
en	ADP	en
pitié	NOUN	pitié
tant	ADV	tant
bord	NOUN	bord
malin	NOUN	malin
ce	PRON	ce
il	PRON	il
immense	ADJ	immense
,	PUNCT	,
se	PRON	se
quittant	VERB	quitter
être	NOUN	être
On	PRON	on
instant	NOUN	instant
a	AUX	avoir
a	VERB	avoir
mit	VERB	mettre
et	CCONJ	et
mur	NOUN	mur
de	ADP	de
Cela	PRON	cela
l'	DET	le
la	DET	le
.	PUNCT	.
une	DET	un
équipolle	VERB	équipolle
que	SCONJ	que
chacun	PRON	chacun
en	ADP	en
on	PRON	on
instructif	ADJ	instructif
obscur	ADJ	obscur
difficilement	ADV	difficilement
.	PUNCT	.
voulant	VERB	vouloir
mais	CCONJ	mais
il	PRON	il
juger	VERB	juger
sont	AUX	être
un	DET	un
tendus	VERB	tendre
été	VERB	être
de	ADP	de
qui	PRON	qui
sur	ADP	sur
est	AUX	être
neuf	NUM	neuf
face	NOUN	face
garçon	NOUN	garçon
s'	PRON	se
de	ADP	de
avait	AUX	avoir
ce	PRON	ce
Ajoutez	VERB	ajouter
marmotter	VERB	marmotter
passage	NOUN	passage
enceinte	NOUN	enceinte
Camier	PROPN	Camier
à	ADP	à
gouttes	NOUN	goutte
faire	VERB	faire
reprise	NOUN	reprise
regarder	VERB	regarder
mais	CCONJ	mais
seconde	ADJ	second
à	ADP	à
pas	ADV	pas
près	ADV	près
qu'	PRON	qu'
barbe	NOUN	barbe
visages	NOUN	visage
Mercier	PROPN	Mercier
les	DET	le
la	DET	le
subir	VERB	subir
ses	DET	son
vus	VERB	voir
,	PUNCT	,
vit	VERB	voir
,	PUNCT	,
âme	NOUN	âme
Camier	PROPN	Camier
temps	NOUN	temps
ce	PRON	ce
qu'	SCONJ	que
oui	ADV	oui
de	ADP	de
lorsqu'	SCONJ	lorsque
en	ADP	en
on	PRON	on
,	PUNCT	,
qu'	PRON	qu'
tant	ADV	tant
besoin	NOUN	besoin
ils	PRON	il
avec	ADP	avec
idée	NOUN	idée
des	ADP	de
,	PUNCT	,
,	PUNCT	,
ce	PRON	ce
Qu'	PRON	qu'
être	AUX	être
de	ADP	de
tu	PRON	tu
s'	SCONJ	s'
développa	VERB	développer
de	ADP	de
se	PRON	se
à	ADP	à
des	ADP	de
temps	NOUN	temps
n'	ADV	n'
tout	ADJ	tout
souriants	ADJ	souriant
calme	VERB	calme
donné	VERB	donner
.	PUNCT	.
un	DET	un
voix	NOUN	voix
point	ADV	point
,	PUNCT	,
il	PRON	il
la	DET	le
mauvais	ADJ	mauvais
figés	VERB	figer
ces	DET	ce
jours	NOUN	jour
chopes	NOUN	chope
voir	VERB	voir
se	PRON	se
en	ADP	en
même	ADJ	même
?	PUNCT	?
la	DET	le
rougeoie	VERB	rougeoyer
quel	DET	quel
tout	ADV	tout
la	DET	le
sortent	VERB	sortir
ils	PRON	il
battu	VERB	battre
ombre	NOUN	ombre
,	PUNCT	,
ce	PRON	ce
-ce	PRON	-ce
tendirent	VERB	tendre
,	PUNCT	,
inoffensive	ADJ	inoffensif
pouvait	VERB	pouvoir
se	PRON	se
,	PUNCT	,
un	DET	un
dire	VERB	dire
et	CCONJ	et
Camier	PROPN	Camier
,	PUNCT	,
alors	ADV	alors
pas	ADV	pas
arrêtait	VERB	arrêter
)	PUNCT	)
dockers	NOUN	docker
on	PRON	on
.	PUNCT	.
à	ADP	à
qui	PRON	qui
et	CCONJ	et
importantes	ADJ	important
est	AUX	être
marges	NOUN	marge
et	CCONJ	et
buffles	NOUN	buffle
dont	PRON	dont
et	CCONJ	et
,	PUNCT	,
à	ADP	à
lui	PRON	lui
espace	NOUN	espace
se	PRON	se
mit	VERB	mettre
devait	VERB	devoir
et	CCONJ	et
pas	ADV	pas
lointaine	ADJ	lointain
ce	PRON	ce
le	PRON	le
couper	VERB	couper
jugement	NOUN	jugement
on	PRON	on
que	SCONJ	que
ou	CCONJ	ou
lueur	NOUN	lueur
bougé	VERB	bouger
?	PUNCT	?
furie	NOUN	furie
qui	PRON	qui
des	DET	un
il	PRON	il
est	AUX	être
Mercier	PROPN	Mercier
produisit	VERB	produire
abolit	VERB	abolir
,	PUNCT	,
sers	VERB	servir
et	CCONJ	et
est	AUX	être
.	PUNCT	.
ainsi	ADV	ainsi
-ce	PRON	-ce
,	PUNCT	,
vit	VERB	voir
il	PRON	il
jarrets	NOUN	jarret
être	VERB	être
toutefois	ADV	toutefois
une	DET	un
aurait	AUX	avoir
douanes	NOUN	douane
plus	ADV	plus
élan	NOUN	élan
Un	DET	un
l'	DET	le
lucidité	NOUN	lucidité
des	ADP	de
)	PUNCT	)
admirant	VERB	admirer
enfants	NOUN	enfant
,	PUNCT	,
côté	NOUN	côté
On	PRON	on
ne	ADV	ne
avait	AUX	avoir
côtés	NOUN	côté
qu'	PRON	qu'
dont	PRON	dont
aurez	VERB	avoir
.	PUNCT	.
qu'	ADV	qu'
leva	VERB	lever
regarda	VERB	regarder
depuis	ADP	depuis
ordre	NOUN	ordre
las	ADJ	las
t'	PRON	te
connais	VERB	connaître
choses	NOUN	chose
fixer	VERB	fixer
général	NOUN	général
de	ADP	de
se	PRON	se
,	PUNCT	,
exhalation	NOUN	exhalation
comme	ADP	comme
tête	NOUN	tête
dit	VERB	dire
tous	ADJ	tout
images	NOUN	image
que	SCONJ	que
Ainsi	ADV	ainsi
quatre	NUM	quatre
ou	CCONJ	ou
où	PRON	où
fuite	NOUN	fuite
en	PRON	en
on	PRON	on
les	DET	le
-	PRON	-
des	ADP	de
ou	CCONJ	ou
apaisement	NOUN	apaisement
buts	NOUN	but
le	DET	le
dans	ADP	dans
ont	VERB	avoir
en	ADP	en
en	ADP	en
à	ADP	à
.	PUNCT	.
,	PUNCT	,
tissage	NOUN	tissage
un	DET	un
ils	PRON	il
le	DET	le
ses	DET	son
irrités	ADJ	irrité
pouvoir	VERB	pouvoir
?	PUNCT	?
d'	ADP	de
des	ADP	de
par	ADP	par
choses	NOUN	chose
les	DET	le
peu	ADV	peu
l'	DET	le
une	DET	un
quoi	PRON	quoi
ils	PRON	il
lui	PRON	lui
rires	NOUN	rire
Camier	PROPN	Camier
indulgent	ADJ	indulgent
,	PUNCT	,
du	ADP	de
des	DET	un
,	PUNCT	,
le	DET	le
.	PUNCT	.
je	PRON	je
pas	ADV	pas
regarda	VERB	regarder
diriger	VERB	diriger
quelconque	ADJ	quelconque
l'	DET	le
les	DET	le
,	PUNCT	,
amour	NOUN	amour
.	PUNCT	.
,	PUNCT	,
sentir	VERB	sentir
-	PRON	-
est	AUX	être
mélange	NOUN	mélange
à	ADP	à
l'	DET	le
en	ADP	en
fassent	VERB	faire
Mercier	PROPN	Mercier
le	DET	le
de	ADP	de
n'	ADV	n'
.	PUNCT	.
dans	ADP	dans
ne	ADV	ne
facilement	ADV	facilement
est	AUX	être
Quand	SCONJ	quand
de	ADP	de
à	ADP	à
de	ADP	de
,	PUNCT	,
avenir	NOUN	avenir
y	PRON	y
Mercier	PROPN	Mercier
-ce	PRON	-ce
Mais	CCONJ	mais
,	PUNCT	,
demande	VERB	demande
la	DET	le
assaut	NOUN	assaut
sentir	VERB	sentir
de	ADP	de
précipiter	VERB	précipiter
.	PUNCT	.
sont	AUX	être
dirait	VERB	dire
la	DET	le
.	PUNCT	.
,	PUNCT	,
vous	PRON	vous
était	AUX	être
géant	ADJ	géant
.	PUNCT	.
bernique	ADJ	berniqu
de	ADP	de
.	PUNCT	.
cheveu	NOUN	cheveu
yeux	NOUN	oeil
est	AUX	être
effet	NOUN	effet
un	DET	un
le	DET	le
qu'	PRON	qu'
un	DET	un
s'	PRON	se
qu'	PRON	qu'
tous	ADJ	tout
l'	DET	le
avait	VERB	avoir
oublier	VERB	oublier
à	ADP	à
Qu'	PRON	qu'
l'	DET	le
veut	VERB	vouloir
faut	VERB	falloir
et	CCONJ	et
un	DET	un
pousser	VERB	pousser
et	CCONJ	et
Les	DET	le
colère	NOUN	colère
mais	CCONJ	mais
gambades	NOUN	gambade
de	ADP	de
en	PRON	en
pour	ADP	pour
sans	ADP	sans
Qu'	PRON	qu'
ou	CCONJ	ou
le	DET	le
,	PUNCT	,
et	CCONJ	et
?	PUNCT	?
du	ADP	de
au	ADP	au
une	DET	un
un	DET	un
il	PRON	il
observateur	NOUN	observateur
dire	VERB	dire
entrée	NOUN	entrée
ni	CCONJ	ni
aux	ADP	à
,	PUNCT	,
de	ADP	de
plutôt	ADV	plutôt
instant	NOUN	instant
jeté	VERB	jeter
eux	PRON	lui
fait	AUX	faire
enfers	NOUN	enfer
qu'	PRON	qu'
c'	PRON	ce
On	PRON	on
,	PUNCT	,
où	SCONJ	où
,	PUNCT	,
ami	NOUN	ami
tomba	VERB	tomber
,	PUNCT	,
-il	PRON	il
nature	NOUN	nature
multiples	ADJ	multiple
y	PRON	y
t'	PRON	te
quelque	DET	quelque
,	PUNCT	,
de	ADP	de
des	DET	un
corps	NOUN	corps
lèvres	NOUN	lèvre
faut	VERB	falloir
parler	VERB	parler
folie	NOUN	folie
au	ADP	au
.	PUNCT	.
rumination	NOUN	rumination
conversations	NOUN	conversation
vous	PRON	vous
,	PUNCT	,
la	DET	le
raconter	VERB	raconter
conciliables	ADJ	conciliable
souvent	ADV	souvent
même	ADJ	même
le	DET	le
,	PUNCT	,
comme	SCONJ	comme
où	PRON	où
,	PUNCT	,
,	PUNCT	,
la	DET	le
en	PRON	en
autre	PRON	autre
Puis	CCONJ	puis
d'	ADP	de
salle	NOUN	salle
des	ADP	de
autres	NOUN	autre
,	PUNCT	,
,	PUNCT	,
que	SCONJ	que
la	DET	le
choses	NOUN	chose
on	PRON	on
ne	ADV	ne
.	PUNCT	.
les	DET	le
menace	NOUN	menace
donné	VERB	donner
regards	NOUN	regard
.	PUNCT	.
de	ADP	de
.	PUNCT	.
sans	ADP	sans
n'	ADV	n'
L'	DET	le
sous	ADP	sous
grève	NOUN	grève
les	DET	le
de	ADP	de
le	PRON	le
à	ADP	à
.	PUNCT	.
regarder	VERB	regarder
chose	NOUN	chose
instructif	ADJ	instructif
Qu'	PRON	qu'
porte	NOUN	porte
homme	NOUN	homme
s'	PRON	se
attention	NOUN	attention
nature	NOUN	nature
avoir	AUX	avoir
sors	VERB	sortir
aura	VERB	avoir
emprisonne	VERB	emprisonne
,	PUNCT	,
que	SCONJ	que
expose	VERB	expose
,	PUNCT	,
ils	PRON	il
marins	NOUN	marin
c'	PRON	ce
se	PRON	se
quelques	ADJ	quelque
un	DET	un
,	PUNCT	,
à	ADP	à
certain	ADJ	certain
les	DET	le
.	PUNCT	.
peut-être	ADV	peut-être
le	DET	le
il	PRON	il
les	DET	le
des	ADP	de
fracas	NOUN	fracas
dit	VERB	dire
Ou	CCONJ	ou
-il	PRON	il
ou	CCONJ	ou
L'	DET	le
veux	VERB	vouloir
dit	VERB	dire
tête	NOUN	tête
des	DET	un
quoi	PRON	quoi
porter	VERB	porter
corps	NOUN	corps
C'	PRON	ce
émeuvent	VERB	émouvoir
objet	NOUN	objet
côté	NOUN	côté
?	PUNCT	?
.	PUNCT	.
versions	NOUN	version
il	PRON	il
deux	NUM	deux
s'	SCONJ	s'
les	PRON	le
,	PUNCT	,
Camier	PROPN	Camier
je	PRON	je
d'	ADP	de
qui	PRON	qui
visages	NOUN	visage
y	PRON	y
(	PUNCT	(
grande	ADJ	grand
l'	PRON	l'
moutons	NOUN	mouton
et	CCONJ	et
enfin	ADV	enfin
quelques	DET	quelque
intensité	NOUN	intensité
comme	ADP	comme
nouveau	ADJ	nouveau
,	PUNCT	,
les	PRON	le
Camier	PROPN	Camier
immobiles	ADJ	immobile
sorte	NOUN	sorte
soi	PRON	soi
jouissant	VERB	jouir
temps	NOUN	temps
close	ADJ	clos
sachent	VERB	savoir
immédiat	ADJ	immédiat
croisassent	VERB	croiser
et	CCONJ	et
,	PUNCT	,
reconnaître	VERB	reconnaître
que	PRON	que
que	SCONJ	que
s'	PRON	se
se	PRON	se
devant	ADP	devant
,	PUNCT	,
que	SCONJ	que
N'	PRON	n'
excitations	NOUN	excitation
soi	PRON	soi
,	PUNCT	,
enfin	ADV	enfin
se	PRON	se
que	ADV	que
des	ADP	de
séparait	VERB	séparer
douce	ADJ	doux
réflexions	NOUN	réflexion
après	ADP	après
loin	ADV	loin
sembla	VERB	sembler
de	ADP	de
au	ADP	au
sont	VERB	être
avait	VERB	avoir
l'	DET	le
et	CCONJ	et
accès	NOUN	accès
mais	CCONJ	mais
est	AUX	être
s'	PRON	se
intrus	NOUN	intrus
tu	PRON	tu
entendre	VERB	entendre
.	PUNCT	.
y	PRON	y
s'	SCONJ	s'
si	SCONJ	si
être	VERB	être
même	PRON	même
en	ADP	en
des	DET	un
tenir	VERB	tenir
ne	ADV	ne
est	AUX	être
pu	VERB	pouvoir
C'	PRON	ce
,	PUNCT	,
avec	ADP	avec
rire	NOUN	rire
les	DET	le
,	PUNCT	,
trois	PRON	trois
Quelle	DET	quel
émoi	NOUN	émoi
il	PRON	il
intérêt	NOUN	intérêt
même	ADV	même
dont	PRON	dont
,	PUNCT	,
versions	NOUN	version
,	PUNCT	,
Camier	PROPN	Camier
avait	AUX	avoir
du	ADP	de
si	SCONJ	si
Camier	PROPN	Camier
facultatif	ADJ	facultatif
,	PUNCT	,
ambulants	ADJ	ambulant
,	PUNCT	,
peu	ADV	peu
en	ADP	en
le	DET	le
,	PUNCT	,
qu'	SCONJ	que
pensé	VERB	penser
et	CCONJ	et
grand	ADJ	grand
une	DET	un
est	AUX	être
il	PRON	il
la	DET	le
de	ADP	de
entrevoit	VERB	entrevoir
un	DET	un
de	ADP	de
peu	ADV	peu
jouissaient	VERB	jouir
n'	ADV	n'
franchir	VERB	franchir
existe	VERB	existe
bref	ADJ	bref
.	PUNCT	.
s'	PRON	se
éclaircisse	VERB	éclaircir
,	PUNCT	,
,	PUNCT	,
tu	PRON	tu
Mercier	PROPN	Mercier
dit	VERB	dire
que	PRON	que
achever	VERB	achever
si	ADV	si
la	DET	le
âges	NOUN	âge
l'	DET	le
pensé	VERB	penser
.	PUNCT	.
annonce	VERB	annoncer
insupportable	ADJ	insupportable
.	PUNCT	.
cet	DET	ce
le	DET	le
,	PUNCT	,
un	DET	un
ils	PRON	il
une	DET	un
trois	NUM	trois
la	DET	le
de	ADP	de
,	PUNCT	,
moment	NOUN	moment
l'	DET	le
embarrassé	VERB	embarrasser
,	PUNCT	,
sorte	NOUN	sorte
ne	ADV	ne
soit	ADV	soit
vague	NOUN	vague
qu'	SCONJ	que
des	ADP	de
Camier	PROPN	Camier
l'	PRON	l'
aurait	AUX	avoir
sur	ADP	sur
.	PUNCT	.
Mercier	PROPN	Mercier
l'	DET	le
de	ADP	de
sont	AUX	être
le	DET	le
de	ADP	de
pénible	ADJ	pénible
se	PRON	se
simultanées	ADJ	simultané
s'	SCONJ	s'
vide	ADJ	vide
,	PUNCT	,
dis	VERB	dire
en	PRON	en
de	ADP	de
les	DET	le
un	DET	un
,	PUNCT	,
Camier	PROPN	Camier
fallu	VERB	falloir
milieu	NOUN	milieu
et	CCONJ	et
aimante	VERB	aimer
la	DET	le
les	DET	le
,	PUNCT	,
sombre	ADJ	sombre
cavalant	VERB	cavaler
main	NOUN	main
de	ADP	de
crainte	NOUN	crainte
allaient	VERB	aller
dit	VERB	dire
la	DET	le
plutôt	ADV	plutôt
d'	ADP	de
Car	CCONJ	car
et	CCONJ	et
on	PRON	on
dit	VERB	dire
)	PUNCT	)
,	PUNCT	,
en	PRON	en
cas	NOUN	cas
,	PUNCT	,
que	SCONJ	que
alors	ADV	alors
sans	ADP	sans
ils	PRON	il
vers	ADP	vers
un	PRON	un
souriante	ADJ	souriant
,	PUNCT	,
faible	ADJ	faible
un	PRON	un
mis	VERB	mettre
de	ADP	de
gestes	NOUN	geste
tête	NOUN	tête
des	DET	un
était	AUX	être
qualité	NOUN	qualité
on	PRON	on
il	PRON	il
Que	PRON	que
En	ADP	en
tous	ADJ	tout
emplit	VERB	emplir
tourner	VERB	tourner
(	PUNCT	(
se	PRON	se
faible	ADJ	faible
d'	ADP	de
de	ADP	de
monta	VERB	monter
bien	ADV	bien
hallali	NOUN	hallali
pas	ADV	pas
il	PRON	il
.	PUNCT	.
de	ADP	de
,	PUNCT	,
(	PUNCT	(
l'	DET	le
.	PUNCT	.
on	PRON	on
à	ADP	à
fut	AUX	être
l'	DET	le
en	ADP	en
mal	ADV	mal
troupeau	NOUN	troupeau
la	DET	le
qui	PRON	qui
,	PUNCT	,
Oui	ADV	oui
s'	PRON	se
.	PUNCT	.
une	DET	un
suspendirent	VERB	suspendre
qui	PRON	qui
le	DET	le
dedans	ADV	dedans
trouble	NOUN	trouble
On	PRON	on
la	DET	le
se	PRON	se
regards	NOUN	regard
,	PUNCT	,
justice	NOUN	justice
vers	ADP	vers
il	PRON	il
,	PUNCT	,
,	PUNCT	,
des	ADP	de
vous	PRON	vous
le	PRON	le
son	DET	son
vous	PRON	vous
quoique	ADV	quoique
autre	ADJ	autre
ordinaire	NOUN	ordinaire
conclusion	NOUN	conclusion
avaient	AUX	avoir
,	PUNCT	,
engendré	VERB	engendrer
à	ADP	à
redouté	VERB	redouter
qu'	SCONJ	que
bon	ADJ	bon
Il	PRON	il
.	PUNCT	.
secours	NOUN	secours
,	PUNCT	,
la	DET	le
pourtant	ADV	pourtant
de	ADP	de
total	NOUN	total
arrivé	VERB	arriver
bousculant	VERB	bousculer
qui	PRON	qui
des	ADP	de
un	DET	un
l'	DET	le
répugnante	ADJ	répugnant
champ	NOUN	champ
trois	NUM	trois
un	PRON	un
Je	PRON	je
eu	VERB	avoir
lèvres	NOUN	lèvre
tablier	NOUN	tablier
se	PRON	se
et	CCONJ	et
Son	DET	son
à	ADP	à
et	CCONJ	et
quelque	DET	quelque
dont	PRON	dont
fais	VERB	faire
loin	ADV	loin
apaiser	VERB	apaiser
et	CCONJ	et
cela	PRON	cela
dehors	NOUN	dehors
longtemps	ADV	longtemps
étaient	AUX	être
de	ADP	de
se	PRON	se
auraient	VERB	avoir
ligne	NOUN	ligne
très	ADV	très
à	ADP	à
les	DET	le
mi-cuisse	NOUN	mi-cuisse
les	DET	le
,	PUNCT	,
sans	ADP	sans
un	DET	un
reflux	NOUN	reflux
occupations	NOUN	occupation
,	PUNCT	,
une	DET	un
-ce	PRON	-ce
peut	VERB	pouvoir
,	PUNCT	,
dit	VERB	dire
faisait	VERB	faire
se	PRON	se
cette	DET	ce
plupart	NOUN	plupart
,	PUNCT	,
sont	VERB	être
des	DET	un
car	CCONJ	car
matin	NOUN	matin
point	NOUN	point
où	PRON	où
d'	ADP	de
nombreuses	ADJ	nombreux
arrête	VERB	arrête
qu'	PRON	qu'
silence	NOUN	silence
faire	VERB	faire
avenir	NOUN	avenir
ils	PRON	il
mis	VERB	mettre
,	PUNCT	,
plus	ADV	plus
à	ADP	à
À	ADP	à
,	PUNCT	,
,	PUNCT	,
leva	VERB	lever
,	PUNCT	,
confuses	ADJ	confus
complexité	NOUN	complexité
ils	PRON	il
dans	ADP	dans
Un	DET	un
c'	PRON	ce
,	PUNCT	,
de	ADP	de
il	PRON	il
éperdue	ADJ	éperdu
s'	PRON	se
monta	VERB	monter
les	PRON	le
que	SCONJ	que
n'	ADV	n'
pas	ADV	pas
la	DET	le
puis	CCONJ	puis
dégoût	NOUN	dégoût
,	PUNCT	,
nombreux	ADJ	nombreux
insulte	VERB	insulte
,	PUNCT	,
dans	ADP	dans
qu'	SCONJ	que
telle	ADJ	tel
aurait	AUX	avoir
malades	NOUN	malade
distinctes	ADJ	distinct
et	CCONJ	et
était	AUX	être
images	NOUN	image
et	CCONJ	et
froid	NOUN	froid
est	AUX	être
ou	CCONJ	ou
ou	CCONJ	ou
danger	NOUN	danger
soupir	NOUN	soupir
la	DET	le
Mercier	PROPN	Mercier
et	CCONJ	et
les	DET	le
de	ADP	de
en	ADP	en
obscurément	ADV	obscurément
simplement	ADV	simplement
et	CCONJ	et
paissance	NOUN	paissance
gens	NOUN	gens
,	PUNCT	,
appellera	VERB	appeler
tournèrent	VERB	tourner
employés	NOUN	employé
.	PUNCT	.
les	DET	le
avant	ADP	avant
.	PUNCT	.
table	NOUN	table
est	VERB	être
Allez	VERB	aller
à	ADP	à
Camier	PROPN	Camier
je	PRON	je
le	DET	le
.	PUNCT	.
qui	PRON	qui
,	PUNCT	,
.	PUNCT	.
dit	VERB	dire
faire	VERB	faire
as	AUX	avoir
le	PRON	le
me	PRON	me
un	DET	un
bien	ADV	bien
dire	VERB	dire
de	ADP	de
garçon	NOUN	garçon
.	PUNCT	.
Et	CCONJ	et
exprimer	VERB	exprimer
Le	DET	le
même	ADV	même
manquent	VERB	manquer
les	DET	le
a	AUX	avoir
Mercier	PROPN	Mercier
.	PUNCT	.
?	PUNCT	?
sourires	NOUN	sourire
était	AUX	être
Mercier	PROPN	Mercier
vœu	NOUN	vœu
.	PUNCT	.
trompe	VERB	trompe
sont	VERB	être
La	DET	le
lui	PRON	lui
Je	PRON	je
suite	NOUN	suite
,	PUNCT	,
a	AUX	avoir
à	ADP	à
bien	ADV	bien
serrèrent	VERB	serrer
Camier	PROPN	Camier
ce	PRON	ce
Camier	PROPN	Camier
dit	VERB	dire
Tu	PRON	tu
es	AUX	être
qu'	SCONJ	que
succès	NOUN	succès
fondrière	NOUN	fondrière
,	PUNCT	,
Mercier	PROPN	Mercier
dû	VERB	devoir
enfants	NOUN	enfant
,	PUNCT	,
