vraimententendu	VERB	vraimententendu
.	PUNCT	.
Les	DET	le
hors	ADP	hors
.	PUNCT	.
son	DET	son
D'	ADP	de
.	PUNCT	.
une	DET	un
elle	PRON	lui
corps	NOUN	corps
,	PUNCT	,
.	PUNCT	.
Puis	CCONJ	puis
elle	PRON	lui
occupât	VERB	occuper
lui	PRON	lui
se	PRON	se
aux	ADP	à
allait	VERB	aller
gardes	NOUN	garde
assez	ADV	assez
les	DET	le
pas	ADV	pas
combinaison	NOUN	combinaison
que	PRON	que
les	DET	le
nous	PRON	nous
Il	PRON	il
nous	PRON	nous
postés	VERB	poster
-ce	PRON	-ce
encore	ADV	encore
emplissait	VERB	emplir
l'	PRON	l'
Gahl	PROPN	Gahl
épisode	NOUN	épisode
de	ADP	de
parapropulseur	NOUN	parapropulseur
fatigué	ADJ	fatigué
à	ADP	à
situées	VERB	situer
le	DET	le
de	ADP	de
très	ADV	très
étaient	AUX	être
noire	ADJ	noir
grâce	NOUN	grâce
dans	ADP	dans
y	PRON	y
message	NOUN	message
poing	NOUN	poing
nous	PRON	nous
la	DET	le
peut-être	ADV	peut-être
se	PRON	se
cessé	VERB	cesser
sur	ADP	sur
tête	NOUN	tête
.	PUNCT	.
pour	ADP	pour
»	PUNCT	»
mais	CCONJ	mais
son	DET	son
te	PRON	te
fut	AUX	être
région	NOUN	région
la	DET	le
basses	ADJ	bas
rendormir	VERB	rendormir
des	ADP	de
facilement	ADV	facilement
bâbord	NOUN	bâbord
de	ADP	de
...	PUNCT	...
et	CCONJ	et
.	PUNCT	.
nous	PRON	nous
son	DET	son
disait	VERB	dire
même	ADV	même
de	ADP	de
que	SCONJ	que
pas	ADV	pas
poitrine	NOUN	poitrine
de	ADP	de
de	ADP	de
était	AUX	être
regardait	VERB	regarder
cette	DET	ce
s'	PRON	se
»	PUNCT	»
hocha	VERB	hocher
à	ADP	à
se	PRON	se
de	ADP	de
en	ADP	en
embranchements	NOUN	embranchement
nous	PRON	nous
Ah	INTJ	Ah
du	DET	de
peu	ADV	peu
la	DET	le
.	PUNCT	.
vieux	ADJ	vieux
chose	NOUN	chose
.	PUNCT	.
Moi	PRON	moi
avenir	NOUN	avenir
Elle	PRON	lui
avec	ADP	avec
,	PUNCT	,
étaient	AUX	être
la	DET	le
on	PRON	on
elle	PRON	lui
-t	PRON	-t
.	PUNCT	.
cette	DET	ce
sac	NOUN	sac
hâtaient	VERB	hâter
mille	NUM	mille
,	PUNCT	,
une	DET	un
Lagoslav	PROPN	Lagoslav
un	DET	un
que	PRON	que
,	PUNCT	,
de	ADP	de
?	PUNCT	?
se	PRON	se
limitait	VERB	limiter
,	PUNCT	,
les	DET	le
zone	NOUN	zone
qui	PRON	qui
quelque	DET	quelque
que	PRON	que
a	VERB	avoir
destin	NOUN	destin
passagers	NOUN	passager
Lorsqu'	SCONJ	lorsque
attends	VERB	attendre
Moi	PRON	moi
accent	NOUN	accent
menant	VERB	mener
petit	ADJ	petit
là	ADV	là
ce	DET	ce
ils	PRON	il
avait	AUX	avoir
Elle	PRON	lui
pourquoi	ADV	pourquoi
a	AUX	avoir
à	ADP	à
vraiment	ADV	vraiment
huit	NUM	huit
n'	ADV	n'
bien-être	NOUN	bien-être
l'	PRON	l'
que	SCONJ	que
cracher	VERB	cracher
quel	DET	quel
entrées	NOUN	entrée
Elle	PRON	lui
cuir	NOUN	cuir
sous	ADP	sous
un	DET	un
à	ADP	à
.	PUNCT	.
.	PUNCT	.
elle	PRON	lui
se	PRON	se
parfois	ADV	parfois
ne	ADV	ne
Les	DET	le
que	SCONJ	que
elle	PRON	lui
rugueux	ADJ	rugueux
à	ADP	à
qu'	SCONJ	que
,	PUNCT	,
autour	ADV	autour
...	PUNCT	...
Gahl	PROPN	Gahl
coursives	NOUN	coursive
un	PRON	un
corps	NOUN	corps
n'	ADV	n'
ces	DET	ce
Mais	CCONJ	mais
C'	PRON	ce
sinistre	ADJ	sinistre
frisée	VERB	friser
un	PRON	un
un	DET	un
l'	DET	le
raison	NOUN	raison
l'	DET	le
que	SCONJ	que
sauvage	ADJ	sauvage
oreilles	NOUN	oreille
presque	ADV	presque
nous	PRON	nous
entra	VERB	entrer
précipita	VERB	précipiter
était	AUX	être
à	ADP	à
au	ADP	au
sait	VERB	savoir
au	ADP	au
Elle	PRON	lui
,	PUNCT	,
repenser	VERB	repenser
aidés	VERB	aider
de	ADP	de
la	PRON	le
arme	NOUN	arme
communauté	NOUN	communauté
avons	AUX	avoir
tes	DET	ton
regarder	VERB	regarder
est	AUX	être
Tu	PRON	tu
avait	VERB	avoir
demanda	VERB	demander
ferma	VERB	fermer
cela	PRON	cela
?	PUNCT	?
entendu	VERB	entendre
faire	VERB	faire
une	DET	un
pas	ADV	pas
Comme	SCONJ	comme
.	PUNCT	.
crois	VERB	croire
été	VERB	être
miroir	NOUN	miroir
il	PRON	il
,	PUNCT	,
frappée	VERB	frapper
vraiment	ADV	vraiment
une	DET	un
Tu	PRON	tu
,	PUNCT	,
réussi	VERB	réussir
aurait	AUX	avoir
les	DET	le
pourtant	ADV	pourtant
un	DET	un
fut	AUX	être
réserve	VERB	réserve
ne	ADV	ne
de	ADP	de
s'	PRON	se
cette	DET	ce
inquiet	ADJ	inquiet
sa	DET	son
envahit	VERB	envahir
pour	ADP	pour
eu	VERB	avoir
à	ADP	à
inventaire	NOUN	inventaire
son	DET	son
qui	PRON	qui
Diva	PROPN	Diva
Teng	PROPN	Teng
de	ADP	de
!	PUNCT	!
,	PUNCT	,
dans	ADP	dans
d'	ADP	de
l'	DET	le
conduirai	VERB	conduire
A	ADP	à
oublier	VERB	oublier
ses	DET	son
de	ADP	de
as	VERB	avoir
.	PUNCT	.
est	AUX	être
que	PRON	que
aperçut	VERB	apercevoir
Et	CCONJ	et
.	PUNCT	.
ce	PRON	ce
étaient	AUX	être
à	ADP	à
inhabituelle	ADJ	inhabituel
l'	DET	le
n'	ADV	n'
y	PRON	y
mauvais	ADJ	mauvais
s'	PRON	se
de	ADP	de
.	PUNCT	.
son	DET	son
à	ADP	à
quitter	VERB	quitter
trop	ADV	trop
de	ADP	de
et	CCONJ	et
de	ADP	de
malgré	ADP	malgré
terminée	VERB	terminer
rire	NOUN	rire
Désolée	ADJ	désolé
d'	ADP	de
sujet	NOUN	sujet
son	DET	son
encore	ADV	encore
tu	PRON	tu
repoussa	VERB	repousser
n'	ADV	n'
hommes	NOUN	homme
jeta	VERB	jeter
et	CCONJ	et
chez	ADP	chez
,	PUNCT	,
.	PUNCT	.
ses	DET	son
.	PUNCT	.
qu'	SCONJ	que
sans	ADP	sans
qu'	SCONJ	que
annoncé	VERB	annoncer
il	PRON	il
Elle	PRON	lui
Mais	CCONJ	mais
voués	VERB	vouer
elle	PRON	lui
Nébuleuse	PROPN	Nébuleuse
son	DET	son
sa	DET	son
pas	ADV	pas
ascenseurs	NOUN	ascenseur
aide	NOUN	aide
cette	DET	ce
!	PUNCT	!
des	ADP	de
sac	NOUN	sac
Drakhane	PROPN	Drakhane
homme	NOUN	homme
nattés	VERB	natter
bleuâtres	ADJ	bleuâtre
.	PUNCT	.
la	DET	le
d'	ADP	de
pouvait	VERB	pouvoir
se	PRON	se
l'	PRON	l'
nu	ADJ	nu
Au	ADP	au
écailles	NOUN	écaille
œil	NOUN	œil
bête	NOUN	bête
ce	DET	ce
d'	ADP	de
.	PUNCT	.
sentiment	NOUN	sentiment
contre	ADP	contre
eau	NOUN	eau
Elle	PRON	lui
.	PUNCT	.
coursive	NOUN	coursive
fait	NOUN	fait
y	PRON	y
Je	PRON	je
ennemis	NOUN	ennemi
et	CCONJ	et
rapports	NOUN	rapport
était	AUX	être
paraissaient	VERB	paraître
.	PUNCT	.
barbe	NOUN	barbe
la	DET	le
voluptueusement	ADV	voluptueusement
de	ADP	de
l'	DET	le
comprends	VERB	comprendre
,	PUNCT	,
de	ADP	de
.	PUNCT	.
ordres	NOUN	ordre
devait	VERB	devoir
,	PUNCT	,
une	DET	un
Il	PRON	il
grogna	VERB	grogner
Un	DET	un
coussin	NOUN	coussin
n'	ADV	n'
aussi	ADV	aussi
enfer	NOUN	enfer
les	DET	le
,	PUNCT	,
y	PRON	y
sécurité	NOUN	sécurité
rencontré	VERB	rencontrer
sourcils	NOUN	sourcil
,	PUNCT	,
aussi	ADV	aussi
joyeux	ADJ	joyeux
glissa	VERB	glisser
,	PUNCT	,
Il	PRON	il
bien	ADV	bien
moins	ADV	moins
beaux	ADJ	beal
sur	ADP	sur
bizarre	ADJ	bizarre
quelqu'	DET	quelque
l'	DET	le
probablement	ADV	probablement
.	PUNCT	.
partie	NOUN	partie
.	PUNCT	.
sur	ADP	sur
des	ADP	de
soucieuses	ADJ	soucieux
aussi	ADV	aussi
«	PUNCT	«
elle	PRON	lui
tête	NOUN	tête
pilote	NOUN	pilote
curieux	ADJ	curieux
souci	NOUN	souci
enseignement	NOUN	enseignement
épaules	NOUN	épaule
sale	ADJ	sale
de	ADP	de
ce	DET	ce
rien	PRON	rien
,	PUNCT	,
Certes	ADV	certes
travaillait	VERB	travailler
air	NOUN	air
humain	ADJ	humain
autres	ADJ	autre
Calvin	PROPN	Calvin
joyeux	ADJ	joyeux
on	PRON	on
,	PUNCT	,
le	DET	le
visage	NOUN	visage
Herculéens	NOUN	herculéen
d'	ADP	de
des	ADP	de
,	PUNCT	,
étrangers	NOUN	étranger
étonnée	ADJ	étonné
cheveux	NOUN	cheveu
l'	DET	le
yeux	NOUN	oeil
a	AUX	avoir
et	CCONJ	et
visibles	ADJ	visible
.	PUNCT	.
racontes	VERB	raconter
faisait	VERB	faire
la	DET	le
drakhane	ADJ	drakhan
de	ADP	de
raison	NOUN	raison
ne	ADV	ne
,	PUNCT	,
troisième	ADJ	troisième
s'	PRON	se
des	ADP	de
chaude	ADJ	chaud
.	PUNCT	.
étaient	AUX	être
.	PUNCT	.
elle	PRON	lui
et	CCONJ	et
Est	AUX	être
que	SCONJ	que
les	DET	le
,	PUNCT	,
à	ADP	à
cette	DET	ce
la	DET	le
étonnant	ADJ	étonnant
leurs	DET	leur
salles	NOUN	salle
avec	ADP	avec
que	SCONJ	que
de	ADP	de
chez	ADP	chez
douche	NOUN	douche
derrière	ADP	derrière
un	DET	un
que	SCONJ	que
était	AUX	être
,	PUNCT	,
Lagoslav	PROPN	Lagoslav
Elle	PRON	lui
mains	NOUN	main
:	PUNCT	:
Tu	PRON	tu
qui	PRON	qui
.	PUNCT	.
C'	PRON	ce
importe	VERB	importe
...	PUNCT	...
picotements	NOUN	picotement
enfila	VERB	enfiler
elle	PRON	lui
Nébuleuse	PROPN	Nébuleuse
«	PUNCT	«
rendit	VERB	rendre
aux	ADP	à
créature	NOUN	créature
sauvés	VERB	sauver
Elle	PRON	lui
d'	ADP	de
»	PUNCT	»
Pra	PROPN	Pra
de	ADP	de
cents	DET	cent
habitude	NOUN	habitude
atteignit	VERB	atteindre
-moi	PRON	moi
!	PUNCT	!
cuir	NOUN	cuir
.	PUNCT	.
entrer	VERB	entrer
plaisir	NOUN	plaisir
maintenant	ADV	maintenant
chef	NOUN	chef
nous	PRON	nous
la	DET	le
à	ADP	à
.	PUNCT	.
pas	ADV	pas
cantine	NOUN	cantine
,	PUNCT	,
et	CCONJ	et
impatient	ADJ	impatient
jeune	ADJ	jeune
prendre	VERB	prendre
régnait	VERB	régner
...	PUNCT	...
avec	ADP	avec
fâcheux	ADJ	fâcheux
la	DET	le
ai	AUX	avoir
son	DET	son
«	PUNCT	«
rejoindre	VERB	rejoindre
,	PUNCT	,
dormir	VERB	dormir
voix	NOUN	voix
serions	VERB	être
Au	ADP	au
comptait	VERB	compter
pénétra	VERB	pénétrer
appartenait	VERB	appartenir
principale	ADJ	principal
se	PRON	se
habitants	NOUN	habitant
elle	PRON	lui
maintenant	ADV	maintenant
à	ADP	à
secours	NOUN	secours
croisé	VERB	croiser
elle	PRON	lui
elle	PRON	lui
s'	PRON	se
qui	PRON	qui
aiguës	ADJ	aigu
une	DET	un
cause	NOUN	cause
minuscule	ADJ	minuscule
quelques-uns	PRON	quelques-uns
et	CCONJ	et
verts	ADJ	vert
la	DET	le
étaient	AUX	être
qu'	SCONJ	que
la	DET	le
la	DET	le
n'	ADV	n'
un	DET	un
heure	NOUN	heure
couvertes	VERB	couvrir
dans	ADP	dans
que	SCONJ	que
serons	VERB	être
qu'	PRON	qu'
Commandante	NOUN	commandant
nous	PRON	nous
à	ADP	à
sortie	VERB	sortir
très	ADV	très
de	ADP	de
agitation	NOUN	agitation
«	PUNCT	«
périphériques	ADJ	périphérique
et	CCONJ	et
Grâce	NOUN	grâce
elle	PRON	lui
agression	NOUN	agression
,	PUNCT	,
!	PUNCT	!
pleins	ADJ	plein
Furst	PROPN	Furst
ai	AUX	avoir
mince	ADJ	mince
toute	ADJ	tout
en	ADP	en
un	DET	un
.	PUNCT	.
pas	ADV	pas
.	PUNCT	.
et	CCONJ	et
!	PUNCT	!
Un	DET	un
gens	NOUN	gens
!	PUNCT	!
des	ADP	de
gesticulant	VERB	gesticuler
à	ADP	à
jamais	ADV	jamais
de	ADP	de
.	PUNCT	.
qui	PRON	qui
au	ADP	au
je	PRON	je
cet	DET	ce
était	AUX	être
.	PUNCT	.
recherche	NOUN	recherche
d'	ADP	de
reconnut	VERB	reconnaître
excitation	NOUN	excitation
expressions	NOUN	expression
à	ADP	à
tous	ADJ	tout
.	PUNCT	.
intervention	NOUN	intervention
se	PRON	se
mon	DET	mon
«	PUNCT	«
ou	CCONJ	ou
voulait	VERB	vouloir
s'	PRON	se
comme	ADP	comme
de	ADP	de
eût	AUX	avoir
qu'	PRON	qu'
Sans	ADP	sans
sur	ADP	sur
miaulement	NOUN	miaulement
rien	PRON	rien
ne	ADV	ne
des	ADP	de
couvertures	NOUN	couverture
griffures	NOUN	griffure
connu	VERB	connaître
,	PUNCT	,
fraya	VERB	frayer
devait	VERB	devoir
l'	PRON	l'
être	AUX	être
elle	PRON	lui
,	PUNCT	,
aux	ADP	à
.	PUNCT	.
dans	ADP	dans
qu'	SCONJ	que
que	PRON	que
du	ADP	de
Ouest	NOUN	ouest
ses	DET	son
de	ADP	de
shunje	PROPN	shunje
Nous	PRON	nous
les	DET	le
malheureux	NOUN	malheureux
d'	ADP	de
ayons	VERB	avoir
son	DET	son
Gahl	PROPN	Gahl
avec	ADP	avec
devait	VERB	devoir
.	PUNCT	.
avait	AUX	avoir
se	PRON	se
tout	ADV	tout
Omet	PROPN	Omet
.	PUNCT	.
demi	NOUN	demi
reconnaître	VERB	reconnaître
l'	DET	le
faim	NOUN	faim
,	PUNCT	,
longues	ADJ	long
l'	PRON	l'
étrange	ADJ	étrange
il	PRON	il
était	AUX	être
.	PUNCT	.
avec	ADP	avec
aux	ADP	à
Van	PROPN	Van
on	PRON	on
Kospodin	PROPN	Kospodin
avait	AUX	avoir
n'	ADV	n'
,	PUNCT	,
souche	NOUN	souche
,	PUNCT	,
.	PUNCT	.
.	PUNCT	.
tira	VERB	tirer
l'	DET	le
voix	NOUN	voix
revu	VERB	revoir
se	PRON	se
j'	PRON	je
elle	PRON	lui
crainte	NOUN	crainte
.	PUNCT	.
Finalement	ADV	finalement
pourtant	ADV	pourtant
elle	PRON	lui
elle	PRON	lui
.	PUNCT	.
eux	PRON	lui
Furst	PROPN	Furst
une	DET	un
un	DET	un
jamais	ADV	jamais
bien	ADV	bien
enfants	NOUN	enfant
,	PUNCT	,
foule	NOUN	foule
mais	CCONJ	mais
sa	DET	son
demandé	VERB	demander
ayons	VERB	avoir
à	ADP	à
aucun	DET	aucun
ses	DET	son
Elle	PRON	lui
Ces	DET	ce
Diva	PROPN	Diva
pas	NOUN	pas
à	ADP	à
se	PRON	se
tu	PRON	tu
ne	ADV	ne
oublie	VERB	oublier
aujourd'hui	ADV	aujourd'hui
ces	DET	ce
Tu	PRON	tu
plus	ADV	plus
.	PUNCT	.
.	PUNCT	.
elle	PRON	lui
travers	NOUN	travers
.	PUNCT	.
être	NOUN	être
son	DET	son
Le	DET	le
as	AUX	avoir
était	AUX	être
par	ADP	par
son	DET	son
promit	VERB	promettre
pensa	VERB	penser
sur	ADP	sur
de	DET	de
mettre	VERB	mettre
Mahmed	PROPN	Mahmed
les	DET	le
insista	VERB	insister
mit	VERB	mettre
protestations	NOUN	protestation
de	ADP	de
,	PUNCT	,
Yaswân	PROPN	Yaswân
à	ADP	à
venu	VERB	venir
abri	NOUN	abri
à	ADP	à
aussitôt	ADV	aussitôt
,	PUNCT	,
,	PUNCT	,
enferma	VERB	enfermer
me	PRON	me
à	ADP	à
niveau	NOUN	niveau
profondément	ADV	profondément
Je	PRON	je
se	PRON	se
que	SCONJ	que
n'	ADV	n'
,	PUNCT	,
.	PUNCT	.
C'	PRON	ce
présence	NOUN	présence
musclé	ADJ	muscler
bain	NOUN	bain
avait	VERB	avoir
des	ADP	de
les	DET	le
à	ADP	à
n'	ADV	n'
tu	PRON	tu
réflexions	NOUN	réflexion
avouer	VERB	avouer
d'	ADP	de
cuisses	NOUN	cuisse
avec	ADP	avec
Diva	PROPN	Diva
»	PUNCT	»
remercier	VERB	remercier
,	PUNCT	,
exclama	VERB	exclamer
devais	VERB	devoir
.	PUNCT	.
et	CCONJ	et
-il	PRON	il
volontairement	ADV	volontairement
comment	ADV	comment
ai	VERB	avoir
Il	PRON	il
ne	ADV	ne
mince	ADJ	mince
les	DET	le
était	AUX	être
nuit	NOUN	nuit
fébrilité	NOUN	fébrilité
curiosité	NOUN	curiosité
supportent	VERB	supporter
espérait	VERB	espérer
chance	NOUN	chance
auparavant	ADV	auparavant
,	PUNCT	,
Elus	NOUN	elu
!	PUNCT	!
ironies	NOUN	ironie
as	AUX	avoir
pour	ADP	pour
Très	ADV	très
je	PRON	je
hématomes	NOUN	hématome
entrepôts	NOUN	entrepôt
.	PUNCT	.
présent	NOUN	présent
Terminus	PROPN	Terminus
l'	DET	le
moins	ADV	moins
pas	ADV	pas
haussa	VERB	hausser
Elus	NOUN	elu
seulement	ADV	seulement
d'	ADP	de
pas	ADV	pas
services	NOUN	service
une	DET	un
respira	VERB	respirer
du	ADP	de
et	CCONJ	et
moins	ADV	moins
—	PUNCT	—
:	PUNCT	:
semblait	VERB	sembler
,	PUNCT	,
près	ADV	près
autre	PRON	autre
la	DET	le
en	ADP	en
dans	ADP	dans
abandonna	VERB	abandonner
fois	NOUN	fois
ce	PRON	ce
cela	PRON	cela
hyper-espace	NOUN	hyper-espace
plus	ADV	plus
.	PUNCT	.
qu'	SCONJ	que
,	PUNCT	,
as	AUX	avoir
,	PUNCT	,
nous	PRON	nous
et	CCONJ	et
qu'	SCONJ	que
Et	CCONJ	et
eu	VERB	avoir
qui	PRON	qui
pas	ADV	pas
,	PUNCT	,
,	PUNCT	,
ne	ADV	ne
dans	ADP	dans
de	ADP	de
avec	ADP	avec
tirer	VERB	tirer
,	PUNCT	,
;	PUNCT	;
,	PUNCT	,
une	DET	un
façon	NOUN	façon
présent	NOUN	présent
solide	ADJ	solide
»	PUNCT	»
comme	ADP	comme
a	AUX	avoir
voix	NOUN	voix
inspirait	VERB	inspirer
il	PRON	il
passage	NOUN	passage
elle	PRON	lui
«	PUNCT	«
ce	PRON	ce
l'	PRON	l'
sortions	VERB	sortir
était	AUX	être
elle	PRON	lui
lu	VERB	lire
disaient	VERB	dire
des	ADP	de
voisin	NOUN	voisin
souvenir	NOUN	souvenir
mot	NOUN	mot
fugitifs	NOUN	fugitif
arrivé	VERB	arriver
animal	NOUN	animal
attentat	NOUN	attentat
Il	PRON	il
masculine	ADJ	masculin
passage	NOUN	passage
groupe	NOUN	groupe
que	SCONJ	que
-	PROPN	-
aimerais	VERB	aimer
grommela	VERB	grommeler
nous	PRON	nous
lui	PRON	lui
plus	ADV	plus
souhaite	VERB	souhaite
sûre	ADJ	sûr
.	PUNCT	.
vous	PRON	vous
de	ADP	de
-vous	PRON	vous
tension	NOUN	tension
faut	VERB	falloir
Je	PRON	je
troisième	ADJ	troisième
Quelle	DET	quel
de	ADP	de
avec	ADP	avec
Nébuleuse	PROPN	Nébuleuse
Il	PRON	il
Diva	PROPN	Diva
cœur	NOUN	cœur
surprise	NOUN	surprise
de	ADP	de
.	PUNCT	.
Il	PRON	il
n'	ADV	n'
à	ADP	à
un	DET	un
,	PUNCT	,
nombre	NOUN	nombre
soutenions	VERB	soutenir
«	PUNCT	«
répugnante	ADJ	répugnant
au	ADP	au
en	ADP	en
tête	NOUN	tête
on	PRON	on
me	PRON	me
ça	PRON	cela
-	VERB	-
retrouver	VERB	retrouver
?	PUNCT	?
—	PUNCT	—
poli	ADJ	poli
Mahmed	PROPN	Mahmed
la	DET	le
nous	PRON	nous
»	PUNCT	»
:	PUNCT	:
.	PUNCT	.
de	ADP	de
,	PUNCT	,
s'	PRON	se
?	PUNCT	?
.	PUNCT	.
-t	PRON	-t
—	PUNCT	—
?	PUNCT	?
l'	DET	le
prenez	VERB	prendre
sur	ADP	sur
»	PUNCT	»
que	PRON	que
?	PUNCT	?
coups	NOUN	coup
et	CCONJ	et
Bess	PROPN	Bess
pays	NOUN	pays
suspects	NOUN	suspect
a	AUX	avoir
ne	ADV	ne
-il	PRON	il
gravité	NOUN	gravité
elle	PRON	lui
pas	ADV	pas
le	DET	le
moindre	ADJ	moindre
que	SCONJ	que
sécurité	NOUN	sécurité
d'	ADP	de
»	PUNCT	»
voulez	VERB	vouloir
pour	ADP	pour
,	PUNCT	,
-elle	PRON	lui
la	DET	le
,	PUNCT	,
sommes	AUX	être
depuis	ADP	depuis
son	DET	son
l'	DET	le
à	ADP	à
«	PUNCT	«
?	PUNCT	?
.	PUNCT	.
Gahl	PROPN	Gahl
un	DET	un
!	PUNCT	!
-elle	PRON	lui
elle	PRON	lui
sein	NOUN	sein
retira	VERB	retirer
hommes	NOUN	homme
annonce	NOUN	annonce
?	PUNCT	?
paix	NOUN	paix
réfléchissait	VERB	réfléchir
nous	PRON	nous
un	PRON	un
main	NOUN	main
pleine	ADJ	plein
?	PUNCT	?
.	PUNCT	.
Gahl	PROPN	Gahl
dissimuler	VERB	dissimuler
nous	PRON	nous
cherchons	VERB	chercher
.	PUNCT	.
qu'	SCONJ	que
attentat	NOUN	attentat
:	PUNCT	:
était	AUX	être
femme	NOUN	femme
la	DET	le
Une	DET	un
le	DET	le
cracher	VERB	cracher
Lin	PROPN	Lin
et	CCONJ	et
des	ADP	de
Gahl	PROPN	Gahl
...	PUNCT	...
au	ADP	au
demanda	VERB	demander
êtes	AUX	être
elle	PRON	lui
»	PUNCT	»
avec	ADP	avec
avons	VERB	avoir
secoua	VERB	secouer
—	PUNCT	—
Je	PRON	je
Qu'	PRON	qu'
.	PUNCT	.
-	ADV	-
recula	VERB	reculer
dit	VERB	dire
,	PUNCT	,
,	PUNCT	,
lança	VERB	lancer
bête	NOUN	bête
mais	CCONJ	mais
lui	PRON	lui
fait	NOUN	fait
la	PRON	le
secret	NOUN	secret
par	ADP	par
y	PRON	y
de	ADP	de
Teng	PROPN	Teng
nous	PRON	nous
au	ADP	au
donc	ADV	donc
les	DET	le
suite	NOUN	suite
derniers	ADJ	dernier
fit	VERB	faire
adressa	VERB	adresser
Or	CCONJ	or
sera	AUX	être
nous	PRON	nous
paix	NOUN	paix
plus	ADV	plus
-t	PRON	-t
il	PRON	il
Rassurez	VERB	rassurer
Alors	ADV	alors
j'	PRON	je
de	ADP	de
Pour	ADP	pour
ton	NOUN	ton
nuit	NOUN	nuit
délivrance	NOUN	délivrance
en	ADP	en
«	PUNCT	«
un	DET	un
ce	PRON	ce
t'	PRON	te
aux	ADP	à
-t	PRON	-t
être	ADV	être
recherchons	VERB	rechercher
doute	NOUN	doute
,	PUNCT	,
Teng	PROPN	Teng
tapota	VERB	tapoter
du	ADP	de
devant	ADP	devant
ses	DET	son
nous	PRON	nous
la	PRON	le
n'	ADV	n'
:	PUNCT	:
Une	DET	un
lèvres	NOUN	lèvre
incapable	ADJ	incapable
existait	VERB	exister
interrogez	VERB	interroger
quinze	NUM	quinze
cheveux	NOUN	cheveu
,	PUNCT	,
.	PUNCT	.
réfugiés	NOUN	réfugié
sont	VERB	être
intrigues	NOUN	intrigue
ce	PRON	ce
—	PUNCT	—
communiquée	VERB	communiquer
...	PUNCT	...
Il	PRON	il
la	DET	le
la	DET	le
en	ADP	en
des	ADP	de
plus	ADV	plus
-il	PRON	il
le	DET	le
de	DET	de
teint	NOUN	teint
écailleux	ADJ	écailleux
l'	PRON	l'
«	PUNCT	«
destin	NOUN	destin
Peut	ADV	peut
fais	VERB	faire
,	PUNCT	,
Elle	PRON	lui
sans	ADP	sans
mit	VERB	mettre
.	PUNCT	.
avez	VERB	avoir
si	SCONJ	si
avait	AUX	avoir
vieille	ADJ	vieux
pomme	NOUN	pomme
rire	NOUN	rire
ça	PRON	cela
pas	ADV	pas
à	ADP	à
passa	VERB	passer
communauté	NOUN	communauté
vieux	ADJ	vieux
monsieur	NOUN	Monsieur
celle	PRON	celui
de	ADP	de
en	PRON	en
ai	VERB	avoir
troisième	ADJ	troisième
qu'	SCONJ	que
trouvée	VERB	trouver
arme	NOUN	arme
apprend	VERB	apprendre
une	DET	un
moitié	NOUN	moitié
sans	ADP	sans
désormais	ADV	désormais
Gahl	PROPN	Gahl
-elle	PRON	lui
à	ADP	à
.	PUNCT	.
les	DET	le
mat	ADJ	mat
vous	PRON	vous
ont	AUX	avoir
un	DET	un
qui	PRON	qui
me	PRON	me
de	ADP	de
la	DET	le
longtemps	ADV	longtemps
par	ADP	par
heure	NOUN	heure
le	DET	le
un	DET	un
.	PUNCT	.
échappé	VERB	échapper
pensez	VERB	penser
était	AUX	être
fit	VERB	faire
,	PUNCT	,
agressivité	NOUN	agressivité
Herculéens	NOUN	herculéen
Le	DET	le
ces	DET	ce
Shee	PROPN	Shee
le	DET	le
drôle	ADJ	drôle
être	ADV	être
,	PUNCT	,
petit	ADJ	petit
.	PUNCT	.
.	PUNCT	.
quelqu'	DET	quelque
fixant	VERB	fixer
battre	VERB	battre
voulons	VERB	vouloir
passa	VERB	passer
,	PUNCT	,
Gahl	PROPN	Gahl
Darb	PROPN	Darb
Drakhanes	PROPN	Drakhanes
-vous	PRON	vous
d'	ADP	de
ne	ADV	ne
Diva	PROPN	Diva
ici	ADV	ici
à	ADP	à
répliqua	VERB	répliquer
travaillons	VERB	travailler
de	ADP	de
sur	ADP	sur
même	ADV	même
Darb	PROPN	Darb
davantage	ADV	davantage
entre	ADP	entre
vous	PRON	vous
question	NOUN	question
encore	ADV	encore
problèmes	NOUN	problème
en	PRON	en
un	DET	un
—	PUNCT	—
Elle	PRON	lui
ses	DET	son
au	ADP	au
où	PRON	où
Darb	PROPN	Darb
»	PUNCT	»
arrêté	VERB	arrêter
la	DET	le
Elle	PRON	lui
imminente	ADJ	imminent
lui	PRON	lui
Peut	ADV	peut
Vous	PRON	vous
Fugitifs	NOUN	fugitif
que	SCONJ	que
sourire	NOUN	sourire
magouilles	NOUN	magouille
Bon	ADJ	bon
d'	ADP	de
est	AUX	être
.	PUNCT	.
tarder	VERB	tarder
plus	ADV	plus
de	ADP	de
grommela	VERB	grommeler
.	PUNCT	.
au	ADP	au
Le	DET	le
.	PUNCT	.
garde	NOUN	garde
les	DET	le
nous	PRON	nous
que	PRON	que
le	DET	le
elle	PRON	lui
ne	ADV	ne
la	DET	le
Furst	PROPN	Furst
,	PUNCT	,
soudain	ADV	soudain
elles	PRON	lui
la	DET	le
pensa	VERB	penser
aller	VERB	aller
merveilleux	ADJ	merveilleux
femmes	NOUN	femme
l'	PRON	l'
,	PUNCT	,
l'	DET	le
été	AUX	être
!	PUNCT	!
Gahl	PROPN	Gahl
,	PUNCT	,
et	CCONJ	et
Excusez	VERB	excuser
