regarder	VERB	regarder
grands	ADJ	grand
sortir	VERB	sortir
bout	NOUN	bout
ton	DET	ton
dans	ADP	dans
soixante	NUM	soixante
Sur	ADP	sur
poisson	NOUN	poisson
et	CCONJ	et
poser	VERB	poser
ce	PRON	ce
dans	ADP	dans
André	PROPN	André
te	PRON	te
la	DET	le
que	SCONJ	que
leurs	DET	leur
sourcils	NOUN	sourcil
en	ADP	en
des	DET	un
,	PUNCT	,
pseudo-sécurité	NOUN	pseudo-sécurité
au	ADP	au
simple	ADJ	simple
ne	ADV	ne
hommes	NOUN	homme
?	PUNCT	?
racontaient	VERB	raconter
sont	AUX	être
policiers	NOUN	policier
ne	ADV	ne
,	PUNCT	,
ou	CCONJ	ou
leurs	DET	leur
assez	ADV	assez
-	PUNCT	-
volaient	VERB	voler
de	ADP	de
plus	ADV	plus
rue	NOUN	rue
lui	PRON	lui
,	PUNCT	,
?	PUNCT	?
pas	ADV	pas
ta	DET	ton
bout	NOUN	bout
de	ADP	de
Massimo	PROPN	Massimo
de	DET	de
Naples	PROPN	Naples
Tu	PRON	tu
les	DET	le
de	ADP	de
quinze	NUM	quinze
sortit	VERB	sortir
,	PUNCT	,
volent	VERB	voler
pas	ADV	pas
au	ADP	au
êtes	AUX	être
tous	ADJ	tout
le	DET	le
as	AUX	avoir
pour	ADP	pour
grange	NOUN	grange
jeunes	ADJ	jeune
ville	NOUN	ville
cet	DET	ce
main	NOUN	main
que	PRON	que
fiers	ADJ	fier
ses	DET	son
filière	NOUN	filière
pays	NOUN	pays
une	DET	un
.	PUNCT	.
faire	VERB	faire
Comme	ADP	comme
tirent	VERB	tirer
le	DET	le
dans	ADP	dans
le	DET	le
La	DET	le
de	ADP	de
pas	ADV	pas
l'	DET	le
carton	NOUN	carton
.	PUNCT	.
une	DET	un
André	PROPN	André
meurent	VERB	mourir
sucre	NOUN	sucre
ta	DET	ton
en	ADP	en
les	DET	le
sais	VERB	savoir
André	PROPN	André
alors	ADV	alors
dangereuse	ADJ	dangereux
banques	NOUN	banque
un	PRON	un
de	ADP	de
lui	PRON	lui
la	DET	le
croyais	VERB	croire
inquiéter	VERB	inquiéter
un	DET	un
les	DET	le
,	PUNCT	,
Les	DET	le
.	PUNCT	.
veille	NOUN	veille
plus	ADV	plus
d'	ADP	de
.	PUNCT	.
assez	ADV	assez
.	PUNCT	.
,	PUNCT	,
que	SCONJ	que
une	DET	un
aînées	NOUN	aîné
réponse	NOUN	réponse
Le	DET	le
.	PUNCT	.
cul	NOUN	cul
grandes	ADJ	grand
peu	ADV	peu
une	DET	un
ce	PRON	ce
la	DET	le
groupe	NOUN	groupe
vieux	ADJ	vieux
Qu'	PRON	qu'
de	ADP	de
Les	DET	le
ici	ADV	ici
magasin	NOUN	magasin
beau	ADJ	beau
et	CCONJ	et
de	ADP	de
bien	ADV	bien
.	PUNCT	.
lui	PRON	lui
chaud	ADJ	chaud
manière	NOUN	manière
croyait	VERB	croire
filles	NOUN	fille
précisa	VERB	préciser
le	PRON	le
tu	PRON	tu
volant	VERB	voler
la	DET	le
pas	ADV	pas
à	ADP	à
ne	ADV	ne
vestibule	NOUN	vestibule
,	PUNCT	,
de	ADP	de
trouver	VERB	trouver
des	ADP	de
de	ADP	de
que	SCONJ	que
la	DET	le
tuaient	VERB	tuer
de	ADP	de
cul	NOUN	cul
de	ADP	de
ont	VERB	avoir
Il	PRON	il
vomit	VERB	vomir
ans	NOUN	an
exploits	NOUN	exploit
très	ADV	très
y	PRON	y
phrases	NOUN	phrase
à	ADP	à
clients	NOUN	client
doigt	NOUN	doigt
du	ADP	de
des	ADP	de
Sur	ADP	sur
avec	ADP	avec
d'	ADP	de
lui	PRON	lui
y	PRON	y
André	PROPN	André
montrer	VERB	montrer
qu'	SCONJ	que
et	CCONJ	et
si	SCONJ	si
Vous	PRON	vous
sont	AUX	être
.	PUNCT	.
Massimo	PROPN	Massimo
-ce	PRON	-ce
récits	NOUN	récit
enfants	NOUN	enfant
d'	ADP	de
bouche	NOUN	bouche
forte	ADJ	fort
dealers	NOUN	dealer
morale	NOUN	morale
plafond	NOUN	plafond
,	PUNCT	,
est	AUX	être
ces	DET	ce
la	DET	le
de	ADP	de
.	PUNCT	.
.	PUNCT	.
Massimo	PROPN	Massimo
.	PUNCT	.
nous	PRON	nous
dans	ADP	dans
préparation	NOUN	préparation
,	PUNCT	,
.	PUNCT	.
ils	PRON	il
ne	ADV	ne
,	PUNCT	,
il	PRON	il
vas	VERB	aller
d'	ADP	de
dit	VERB	dire
d'	ADP	de
vingt	NUM	vingt
retourne	VERB	retourne
bouffée	NOUN	bouffée
Massimo	PROPN	Massimo
Naturellement	ADV	naturellement
,	PUNCT	,
bar	NOUN	bar
à	ADP	à
saleté	NOUN	saleté
mieux	ADV	mieux
elles	PRON	lui
,	PUNCT	,
étaient	AUX	être
.	PUNCT	.
garçons	NOUN	garçon
culs	NOUN	cul
course	NOUN	course
elles	PRON	lui
sorte	NOUN	sorte
mioches	NOUN	mioche
vole	VERB	vole
ce	DET	ce
proposait	VERB	proposer
,	PUNCT	,
journée	NOUN	journée
demanda	VERB	demander
calviniste	ADJ	calviniste
,	PUNCT	,
se	PRON	se
son	DET	son
par	ADP	par
difficile	ADJ	difficile
pas	ADV	pas
à	ADP	à
aller	VERB	aller
d'	ADP	de
garçons	NOUN	garçon
repas	NOUN	repas
des	DET	un
,	PUNCT	,
qu'	PRON	qu'
une	DET	un
de	ADP	de
.	PUNCT	.
lui	PRON	lui
l'	DET	le
Il	PRON	il
vie	NOUN	vie
vingt	NUM	vingt
.	PUNCT	.
avons	VERB	avoir
barman	NOUN	barman
les	DET	le
suivent	VERB	suivre
.	PUNCT	.
assurent	VERB	assurer
pas	ADV	pas
les	DET	le
,	PUNCT	,
tuent	VERB	tuer
Le	DET	le
soixante	PRON	soixante
la	DET	le
C'	PRON	ce
pas	ADV	pas
ils	PRON	il
barman	NOUN	barman
aussi	ADV	aussi
ce	PRON	ce
dans	ADP	dans
s'	PRON	se
qu'	SCONJ	que
prend	VERB	prendre
.	PUNCT	.
exclama	VERB	exclamer
café	NOUN	café
Une	DET	un
il	PRON	il
doigts	NOUN	doigt
et	CCONJ	et
une	DET	un
as	AUX	avoir
que	PRON	que
épidémie	NOUN	épidémie
couteau	NOUN	couteau
tu	PRON	tu
âge	NOUN	âge
et	CCONJ	et
.	PUNCT	.
,	PUNCT	,
proxénètes	NOUN	proxénète
cette	DET	ce
mis	VERB	mettre
.	PUNCT	.
par	ADP	par
fait	AUX	faire
bus	VERB	boire
leur	DET	leur
garçons	NOUN	garçon
La	DET	le
ils	PRON	il
Comme	SCONJ	comme
mais	CCONJ	mais
service	NOUN	service
.	PUNCT	.
.	PUNCT	.
espérance	NOUN	espérance
de	ADP	de
et	CCONJ	et
la	DET	le
deux	NUM	deux
simple	ADJ	simple
des	DET	un
un	PRON	un
tomber	VERB	tomber
,	PUNCT	,
bout	NOUN	bout
écouter	VERB	écouter
et	CCONJ	et
il	PRON	il
marché	NOUN	marché
côté	NOUN	côté
et	CCONJ	et
pétoire	NOUN	pétoire
pas	ADV	pas
acabit	NOUN	acabit
survivent	VERB	survivre
fillettes	NOUN	fillette
chier	VERB	chier
seront	AUX	être
protestant	NOUN	protestant
son	DET	son
que	PRON	que
pays	NOUN	pays
qu'	SCONJ	que
mains	NOUN	main
une	DET	un
avec	ADP	avec
Le	DET	le
Massimo	PROPN	Massimo
Entre	ADP	entre
normale	ADJ	normal
huit	NUM	huit
-	PUNCT	-
petits	ADJ	petit
.	PUNCT	.
du	DET	de
.	PUNCT	.
pas	ADV	pas
avait	AUX	avoir
Les	DET	le
filles	NOUN	fille
qu'	SCONJ	que
voler	VERB	voler
Comprenant	VERB	comprendre
le	DET	le
pas	ADV	pas
cinquante	PRON	cinquante
d'	ADP	de
.	PUNCT	.
jusqu'	ADP	jusque
parole	NOUN	parole
encore	ADV	encore
.	PUNCT	.
boucle	NOUN	boucle
face	NOUN	face
pas	ADV	pas
faisait	VERB	faire
ne	ADV	ne
Les	DET	le
et	CCONJ	et
venaient	VERB	venir
un	DET	un
Et	CCONJ	et
moins	ADV	moins
de	ADP	de
tu	PRON	tu
hocha	VERB	hocher
les	DET	le
rassit	VERB	rassir
essaie	VERB	essayer
rendre	VERB	rendre
une	PRON	un
raconter	VERB	raconter
aller	VERB	aller
-il	PRON	il
Violer	VERB	violer
cul	NOUN	cul
et	CCONJ	et
de	ADP	de
pareil	ADJ	pareil
il	PRON	il
défoncer	VERB	défoncer
Nord	NOUN	nord
que	PRON	que
bouche	NOUN	bouche
autre	ADJ	autre
de	ADP	de
est	AUX	être
aventure	NOUN	aventure
,	PUNCT	,
geignit	VERB	geindre
bite	NOUN	bite
aspira	VERB	aspirer
filles	NOUN	fille
un	DET	un
de	ADP	de
ont	VERB	avoir
êtes	AUX	être
avec	ADP	avec
.	PUNCT	.
alors	ADV	alors
ne	ADV	ne
c'	PRON	ce
Les	DET	le
côté	NOUN	côté
fit	AUX	faire
.	PUNCT	.
La	DET	le
Dès	ADP	dès
s'	PRON	se
même	ADV	même
surpris	VERB	surprendre
que	ADV	que
tes	DET	ton
regarda	VERB	regarder
en	ADP	en
vide	ADJ	vide
revolver	NOUN	revolver
enfants	NOUN	enfant
la	DET	le
brutalement	ADV	brutalement
qu'	SCONJ	que
.	PUNCT	.
était	AUX	être
Tu	PRON	tu
.	PUNCT	.
l'	DET	le
Les	DET	le
argent	NOUN	argent
vous	PRON	vous
une	DET	un
des	ADP	de
depuis	ADP	depuis
est	AUX	être
.	PUNCT	.
permanente	ADJ	permanent
l'	DET	le
ils	PRON	il
policiers	NOUN	policier
essuyant	VERB	essuyer
avait	VERB	avoir
,	PUNCT	,
boire	VERB	boire
très	ADV	très
nous	PRON	nous
.	PUNCT	.
partirent	VERB	partir
-	PUNCT	-
trou	NOUN	trou
.	PUNCT	.
filles	NOUN	fille
à	ADP	à
-	PUNCT	-
simple	ADJ	simple
et	CCONJ	et
savoir	VERB	savoir
dans	ADP	dans
et	CCONJ	et
niveau	NOUN	niveau
faut	VERB	falloir
.	PUNCT	.
vendre	VERB	vendre
jouer	VERB	jouer
protégé	VERB	protéger
argent	NOUN	argent
demande	NOUN	demande
et	CCONJ	et
que	SCONJ	que
gens	NOUN	gens
au	ADP	au
leur	PRON	leur
il	PRON	il
.	PUNCT	.
ont	VERB	avoir
le	DET	le
en	ADP	en
se	PRON	se
.	PUNCT	.
les	DET	le
d'	ADP	de
les	PRON	le
filles	NOUN	fille
lotis	VERB	lotir
est	AUX	être
C'	PRON	ce
seul	ADJ	seul
.	PUNCT	.
et	CCONJ	et
une	DET	un
te	PRON	te
.	PUNCT	.
devenir	VERB	devenir
avaient	VERB	avoir
?	PUNCT	?
sa	DET	son
tu	PRON	tu
,	PUNCT	,
chez	ADP	chez
regarda	VERB	regarder
.	PUNCT	.
le	DET	le
garçons	NOUN	garçon
tapette	NOUN	tapette
le	DET	le
André	PROPN	André
Les	DET	le
.	PUNCT	.
fait	VERB	faire
grandissent	VERB	grandir
qu'	SCONJ	que
.	PUNCT	.
Elles	PRON	lui
ces	DET	ce
comme	ADP	comme
passaient	VERB	passer
que	SCONJ	que
pute	NOUN	pute
ou	CCONJ	ou
ne	ADV	ne
fais	VERB	faire
compris	VERB	comprendre
,	PUNCT	,
occupe	VERB	occupe
n'	ADV	n'
place	NOUN	place
duettistes	NOUN	duettiste
pourtant	ADV	pourtant
air	NOUN	air
se	PRON	se
vieille	ADJ	vieux
munis	VERB	munir
drogue	NOUN	drogue
vendent	VERB	vendre
périlleuse	ADJ	périlleux
leur	PRON	leur
n'	ADV	n'
qu'	PRON	qu'
nord	NOUN	nord
a	VERB	avoir
fois	NOUN	fois
,	PUNCT	,
doigts	NOUN	doigt
.	PUNCT	.
à	ADP	à
-	PUNCT	-
qu'	SCONJ	que
et	CCONJ	et
les	DET	le
ans	NOUN	an
fermant	VERB	fermer
Qu'	PRON	qu'
était	AUX	être
négativement	ADV	négativement
de	ADP	de
à	ADP	à
crois	VERB	croire
il	PRON	il
un	DET	un
jusqu'	ADP	jusque
cap	NOUN	cap
tu	PRON	tu
une	DET	un
il	PRON	il
.	PUNCT	.
de	ADP	de
Mais	CCONJ	mais
pas	ADV	pas
André	PROPN	André
.	PUNCT	.
de	ADP	de
,	PUNCT	,
les	DET	le
et	CCONJ	et
,	PUNCT	,
tout	ADJ	tout
C'	PRON	ce
pas	ADV	pas
vas	VERB	aller
viennent	VERB	venir
fois	NOUN	fois
attraction	NOUN	attraction
attrapent	VERB	attraper
des	ADP	de
les	PRON	le
Cette	DET	ce
comprendre	VERB	comprendre
si	SCONJ	si
pour	ADP	pour
pour	ADP	pour
D'	ADP	de
il	PRON	il
,	PUNCT	,
de	ADP	de
est	AUX	être
coupent	VERB	couper
demanda	VERB	demander
dire	VERB	dire
saches	VERB	savoir
.	PUNCT	.
s'	PRON	se
son	DET	son
même	ADV	même
la	DET	le
chercher	VERB	chercher
quoi	PRON	quoi
lui	PRON	lui
pencha	VERB	pencher
plupart	NOUN	plupart
les	DET	le
.	PUNCT	.
une	DET	un
plus	ADV	plus
ou	CCONJ	ou
d'	ADP	de
monstres	NOUN	monstre
bouclée	VERB	boucler
protègent	VERB	protéger
vie	NOUN	vie
.	PUNCT	.
coupa	VERB	couper
question	NOUN	question
survivre	VERB	survivre
une	DET	un
les	DET	le
d'	ADP	de
la	DET	le
?	PUNCT	?
la	DET	le
cet	DET	ce
vol	NOUN	vol
plus	ADV	plus
ans	NOUN	an
faisaient	AUX	faire
la	DET	le
pieds	NOUN	pied
les	DET	le
Plus	ADV	plus
en	PRON	en
.	PUNCT	.
vient	VERB	venir
à	ADP	à
pendant	ADP	pendant
Elle	PRON	lui
,	PUNCT	,
est	AUX	être
le	DET	le
de	ADP	de
les	DET	le
maladies	NOUN	maladie
est	AUX	être
de	ADP	de
café	NOUN	café
des	DET	un
pas	ADV	pas
Chaque	DET	chaque
Je	PRON	je
des	DET	un
le	DET	le
de	ADP	de
.	PUNCT	.
qui	PRON	qui
te	PRON	te
le	DET	le
n'	ADV	n'
pour	ADP	pour
une	DET	un
se	PRON	se
que	SCONJ	que
deux	NUM	deux
,	PUNCT	,
écoute	VERB	écoute
de	ADP	de
volèrent	VERB	voler
cette	DET	ce
bail	NOUN	bail
,	PUNCT	,
et	CCONJ	et
la	DET	le
de	ADP	de
à	ADP	à
de	ADP	de
porter	VERB	porter
pays	NOUN	pays
leur	DET	leur
se	PRON	se
réfectoire	NOUN	réfectoire
exutoire	NOUN	exutoire
de	ADP	de
à	ADP	à
que	SCONJ	que
exutoire	NOUN	exutoire
imaginer	VERB	imaginer
et	CCONJ	et
refoulés	NOUN	refoulé
chers	ADJ	cher
tu	PRON	tu
des	DET	un
ont	VERB	avoir
s'	PRON	se
.	PUNCT	.
de	ADP	de
de	ADP	de
où	PRON	où
faire	VERB	faire
date	VERB	date
sens	NOUN	sens
du	ADP	de
veux	VERB	vouloir
ai	AUX	avoir
gosses	NOUN	gosse
mioches	NOUN	mioche
au	ADP	au
ces	DET	ce
prends	VERB	prendre
ouvrait	VERB	ouvrir
et	CCONJ	et
sans	ADP	sans
mineurs	NOUN	mineur
Il	PRON	il
,	PUNCT	,
de	ADP	de
l'	DET	le
moment	NOUN	moment
borné	VERB	borner
terre	NOUN	terre
avons	AUX	avoir
peu	ADV	peu
rester	VERB	rester
de	ADP	de
à	ADP	à
ils	PRON	il
dans	ADP	dans
eux	PRON	lui
pas	ADV	pas
de	ADP	de
.	PUNCT	.
n'	ADV	n'
pères	NOUN	père
veux	VERB	vouloir
des	DET	un
plus	SCONJ	plus
augmentaient	VERB	augmenter
a	AUX	avoir
long	ADV	long
nuit	NOUN	nuit
remercier	VERB	remercier
un	PRON	un
les	DET	le
.	PUNCT	.
de	ADP	de
suive	VERB	suivre
.	PUNCT	.
suis	VERB	suivre
comment	ADV	comment
doux	ADJ	doux
s'	PRON	se
.	PUNCT	.
pieds	NOUN	pied
du	ADP	de
et	CCONJ	et
bouche	NOUN	bouche
où	PRON	où
c'	PRON	ce
ils	PRON	il
cadeaux	NOUN	cadeau
cette	DET	ce
que	SCONJ	que
au	ADP	au
vingt	NUM	vingt
gosses	NOUN	gosse
du	ADP	de
de	ADP	de
le	DET	le
quelques	DET	quelque
à	ADP	à
Je	PRON	je
finissent	VERB	finir
sont	AUX	être
après-midi	NOUN	après-midi
de	ADP	de
est	AUX	être
drogue	NOUN	drogue
type	NOUN	type
Tu	PRON	tu
contrebandiers	NOUN	contrebandier
,	PUNCT	,
de	ADP	de
-	NOUN	-
psychologiquement	ADV	psychologiquement
dans	ADP	dans
La	DET	le
on	PRON	on
fils	NOUN	fils
yeux	NOUN	oeil
toutes	ADJ	tout
pour	ADP	pour
Pourquoi	ADV	pourquoi
contrebande	NOUN	contrebande
marqués	VERB	marquer
de	ADP	de
ce	DET	ce
chaque	DET	chaque
aimeraient	VERB	aimer
Les	PRON	le
ce	PRON	ce
ville	NOUN	ville
où	ADV	où
et	CCONJ	et
Noël	PROPN	Noël
.	PUNCT	.
fort	ADV	fort
fin	NOUN	fin
je	PRON	je
passa	VERB	passer
les	DET	le
ils	PRON	il
vue	NOUN	vue
a	VERB	avoir
attendre	VERB	attendre
ces	DET	ce
les	DET	le
a	VERB	avoir
.	PUNCT	.
,	PUNCT	,
lot	NOUN	lot
trop	ADV	trop
Combien	ADV	combien
qu'	SCONJ	que
et	CCONJ	et
intéressant	ADJ	intéressant
Alors	ADV	alors
nourri	VERB	nourrir
tes	DET	ton
laisse	VERB	laisse
partie	NOUN	partie
brûlés	VERB	brûler
il	PRON	il
tire	VERB	tire
va	VERB	aller
te	PRON	te
devraient	VERB	devoir
et	CCONJ	et
Massimo	PROPN	Massimo
ville	NOUN	ville
décorer	VERB	décorer
n'	ADV	n'
brouillée	VERB	brouiller
gosses	NOUN	gosse
famille	NOUN	famille
subir	VERB	subir
de	ADP	de
repasser	VERB	repasser
garderont	VERB	garder
subir	VERB	subir
morale	NOUN	morale
adultes	NOUN	adulte
yeux	NOUN	oeil
énerve	VERB	énerve
nous	PRON	nous
petit	ADJ	petit
jeunes	ADJ	jeune
ces	DET	ce
Ouvre	VERB	ouvrir
évite	VERB	évite
aux	ADP	à
répression	NOUN	répression
l'	DET	le
tout	ADJ	tout
présentent	VERB	présenter
se	PRON	se
le	DET	le
Ils	PRON	il
font	AUX	faire
secondes	NOUN	seconde
les	DET	le
de	ADP	de
André	PROPN	André
a	AUX	avoir
se	PRON	se
et	CCONJ	et
de	ADP	de
sec	NOUN	sec
les	DET	le
Les	DET	le
grosso	ADV	grosso
avait	AUX	avoir
à	ADP	à
tes	DET	ton
pas	ADV	pas
gens	NOUN	gens
le	PRON	le
sa	DET	son
L'	DET	le
dans	ADP	dans
côté	NOUN	côté
?	PUNCT	?
De	ADP	de
entre	ADP	entre
avec	ADP	avec
maison	NOUN	maison
.	PUNCT	.
genre	NOUN	genre
aller	VERB	aller
,	PUNCT	,
d'	ADP	de
agis	VERB	agir
à	ADP	à
est	VERB	être
repas	NOUN	repas
à	ADP	à
ignorance	NOUN	ignorance
jeux	NOUN	jeu
valent	VERB	valoir
donnaient	VERB	donner
de	ADP	de
.	PUNCT	.
Je	PRON	je
joie	NOUN	joie
fous	VERB	foutre
Elles	PRON	lui
il	PRON	il
signe	NOUN	signe
premiers	ADJ	premier
yeux	NOUN	oeil
risque	NOUN	risque
la	DET	le
ne	ADV	ne
fatigues	VERB	fatiguer
.	PUNCT	.
Après	ADP	après
chose	NOUN	chose
du	ADP	de
les	DET	le
rêves	NOUN	rêve
miracles	NOUN	miracle
de	ADP	de
origine	NOUN	origine
-	PUNCT	-
Aucun	PRON	aucun
.	PUNCT	.
lupanars	NOUN	lupanar
le	PRON	le
recrudescence	NOUN	recrudescence
les	DET	le
de	ADP	de
supporter	VERB	supporter
matin	NOUN	matin
regardaient	VERB	regarder
leurs	DET	leur
,	PUNCT	,
douleur	NOUN	douleur
deux	NUM	deux
fric	NOUN	fric
du	ADP	de
une	DET	un
.	PUNCT	.
leur	DET	leur
dans	ADP	dans
hommes	NOUN	homme
année	NOUN	année
.	PUNCT	.
tête	NOUN	tête
il	PRON	il
un	DET	un
sapin	NOUN	sapin
ne	ADV	ne
pointent	VERB	pointer
d'	ADP	de
te	PRON	te
Massimo	PROPN	Massimo
personne	PRON	personne
phantasmes	NOUN	phantasme
le	PRON	le
et	CCONJ	et
aucun	PRON	aucun
mère	NOUN	mère
et	CCONJ	et
et	CCONJ	et
joues	NOUN	joue
un	DET	un
pas	ADV	pas
jusqu'	ADP	jusque
il	PRON	il
sa	DET	son
son	DET	son
de	ADP	de
au	ADP	au
souffre	NOUN	souffre
ce	PRON	ce
est	AUX	être
,	PUNCT	,
pas	ADV	pas
hôpital	NOUN	hôpital
.	PUNCT	.
des	DET	un
morale	NOUN	morale
et	CCONJ	et
calme	VERB	calme
un	DET	un
la	DET	le
passe	VERB	passer
la	DET	le
après-midi	NOUN	après-midi
,	PUNCT	,
le	DET	le
la	DET	le
?	PUNCT	?
que	SCONJ	que
toubib	NOUN	toubib
comblés	VERB	combler
soulager	VERB	soulager
graves	ADJ	grave
dans	ADP	dans
la	DET	le
en	ADP	en
casse	VERB	casser
la	DET	le
Et	CCONJ	et
les	DET	le
?	PUNCT	?
je	PRON	je
tous	ADJ	tout
venir	VERB	venir
te	PRON	te
.	PUNCT	.
parlait	VERB	parler
ans	NOUN	an
décemment	ADV	décemment
mariés	ADJ	marier
les	PRON	le
famille	NOUN	famille
.	PUNCT	.
nous	PRON	nous
quatre-vingts	NUM	quatre-vingts
André	PROPN	André
milliers	NOUN	millier
jamais	ADV	jamais
d'	ADP	de
et	CCONJ	et
lesté	VERB	lester
pour	ADP	pour
la	DET	le
coûte	VERB	coûte
sanglots	NOUN	sanglot
un	DET	un
lieu	NOUN	lieu
les	DET	le
.	PUNCT	.
faut	VERB	falloir
francs	NOUN	franc
Sa	DET	son
Mais	CCONJ	mais
repartent	VERB	repartir
de	ADP	de
me	PRON	me
élu	VERB	élire
aux	ADP	à
peut	VERB	pouvoir
bonne	ADJ	bon
est	VERB	être
et	CCONJ	et
Dehors	ADV	dehors
pas	ADV	pas
.	PUNCT	.
Toute	ADJ	tout
.	PUNCT	.
André	PROPN	André
les	DET	le
les	DET	le
Pour	ADP	pour
.	PUNCT	.
de	ADP	de
saches	VERB	savoir
sapin	NOUN	sapin
corporels	ADJ	corporel
de	ADP	de
André	PROPN	André
occuper	VERB	occuper
ces	DET	ce
tu	PRON	tu
selon	ADP	selon
vite	ADV	vite
rien	PRON	rien
pense	VERB	pense
utilisait	VERB	utiliser
?	PUNCT	?
La	DET	le
regarda	VERB	regarder
y	PRON	y
Le	DET	le
dizaines	NOUN	dizaine
possibles	ADJ	possible
du	ADP	de
choses	NOUN	chose
.	PUNCT	.
air	NOUN	air
et	CCONJ	et
ses	DET	son
leur	DET	leur
papier	NOUN	papier
correctement	ADV	correctement
les	DET	le
leurs	DET	leur
braillards	NOUN	braillard
Plus	ADV	plus
.	PUNCT	.
-	PUNCT	-
et	CCONJ	et
,	PUNCT	,
papiers	NOUN	papier
on	PRON	on
moyennant	ADP	moyennant
sous	ADP	sous
instant	NOUN	instant
.	PUNCT	.
la	DET	le
pour	ADP	pour
Naples	PROPN	Naples
femme	NOUN	femme
est	AUX	être
un	DET	un
mais	CCONJ	mais
ne	ADV	ne
foule	NOUN	foule
fois	NOUN	fois
et	CCONJ	et
,	PUNCT	,
de	ADP	de
et	CCONJ	et
porte	NOUN	porte
généralement	ADV	généralement
étaient	AUX	être
de	ADP	de
.	PUNCT	.
Comme	ADP	comme
,	PUNCT	,
les	DET	le
deux	NUM	deux
supportes	VERB	supporter
fer	NOUN	fer
son	DET	son
à	ADP	à
réalités	NOUN	réalité
,	PUNCT	,
eux	PRON	lui
Ces	DET	ce
gamins	NOUN	gamin
le	DET	le
Les	DET	le
assumaient	VERB	assumer
huit	NUM	huit
pas	ADV	pas
.	PUNCT	.
emballage	NOUN	emballage
Si	SCONJ	si
vices	NOUN	vice
et	CCONJ	et
haine	NOUN	haine
grande	ADJ	grand
.	PUNCT	.
de	ADP	de
passé	VERB	passer
des	DET	un
tout	PRON	tout
force	NOUN	force
les	DET	le
nombreuse	ADJ	nombreux
avait	AUX	avoir
ça	PRON	cela
en	PRON	en
ego	NOUN	ego
tire-toi	PRON	tire-toi
ne	ADV	ne
ouverture	NOUN	ouverture
plus	ADV	plus
la	DET	le
aura	VERB	avoir
Ta	DET	ton
réussi	VERB	réussir
Là	ADV	là
.	PUNCT	.
et	CCONJ	et
,	PUNCT	,
voient	VERB	voir
tout	ADJ	tout
fliquée	VERB	fliquer
,	PUNCT	,
.	PUNCT	.
leva	VERB	lever
contrebandiers	NOUN	contrebandier
prendre	VERB	prendre
,	PUNCT	,
fermer	VERB	fermer
les	DET	le
fais	VERB	faire
d'	ADP	de
Tu	PRON	tu
Et	CCONJ	et
papas	NOUN	papa
gosse	NOUN	gosse
fermait	VERB	fermer
.	PUNCT	.
l'	DET	le
André	PROPN	André
te	PRON	te
,	PUNCT	,
la	DET	le
Je	PRON	je
le	DET	le
nourrices	NOUN	nourrice
.	PUNCT	.
va	VERB	aller
pulsions	NOUN	pulsion
aider	VERB	aider
châtiments	NOUN	châtiment
la	DET	le
faudra	VERB	falloir
Massimo	PROPN	Massimo
mille	DET	mille
l'	DET	le
cogner	VERB	cogner
la	DET	le
vie	NOUN	vie
une	DET	un
coulaient	VERB	couler
l'	DET	le
passeront	VERB	passer
de	ADP	de
montrer	VERB	montrer
pourraient	VERB	pouvoir
contenait	VERB	contenir
.	PUNCT	.
Ils	PRON	il
avons	VERB	avoir
le	DET	le
repas	NOUN	repas
tes	DET	ton
déprime	NOUN	déprime
.	PUNCT	.
.	PUNCT	.
ces	DET	ce
Suisse	PROPN	Suisse
Suisse	PROPN	Suisse
assit	VERB	asseoir
Maintenant	ADV	maintenant
a	AUX	avoir
J'	PRON	je
qu'	PRON	qu'
grosses	ADJ	gros
et	CCONJ	et
de	ADP	de
Les	DET	le
,	PUNCT	,
tournait	VERB	tourner
la	DET	le
Comment	ADV	comment
ne	ADV	ne
coin	NOUN	coin
de	ADP	de
dit	VERB	dire
était	AUX	être
cette	DET	ce
malformations	NOUN	malformation
couleur	NOUN	couleur
salut	NOUN	salut
gosses	NOUN	gosse
été	AUX	être
les	DET	le
rapidement	ADV	rapidement
malnutrition	NOUN	malnutrition
tes	DET	ton
doucement	ADV	doucement
super-organisation	NOUN	super-organisation
.	PUNCT	.
le	DET	le
les	DET	le
pédés	NOUN	pédé
.	PUNCT	.
.	PUNCT	.
cette	DET	ce
.	PUNCT	.
quand	SCONJ	quand
continuer	VERB	continuer
Ils	PRON	il
et	CCONJ	et
qui	PRON	qui
les	DET	le
d'	ADP	de
.	PUNCT	.
jamais	ADV	jamais
leur	DET	leur
malades	NOUN	malade
ces	DET	ce
à	ADP	à
fois	NOUN	fois
que	PRON	que
cadeaux	NOUN	cadeau
n'	ADV	n'
chef	NOUN	chef
Fatigué	VERB	fatiguer
mains	NOUN	main
un	DET	un
par	ADP	par
Les	DET	le
de	ADP	de
monde	NOUN	monde
La	DET	le
.	PUNCT	.
ces	DET	ce
fort	ADV	fort
généralement	ADV	généralement
elles	PRON	lui
fin	NOUN	fin
grossesse	NOUN	grossesse
les	DET	le
avec	ADP	avec
,	PUNCT	,
aspirait	VERB	aspirer
.	PUNCT	.
juger	VERB	juger
on	PRON	on
trafic	NOUN	trafic
à	ADP	à
les	DET	le
ouvrir	VERB	ouvrir
avec	ADP	avec
concert	NOUN	concert
tu	PRON	tu
trop	ADV	trop
mecs	NOUN	mec
du	ADP	de
