philosophie	NOUN	philosophie
les	DET	le
réunion	NOUN	réunion
'	PUNCT	'
Si	SCONJ	si
en	ADP	en
‘	PUNCT	‘
.	PUNCT	.
encore	ADV	encore
avec	ADP	avec
participait	VERB	participer
,	PUNCT	,
La	DET	le
toute	ADJ	tout
vous	PRON	vous
comme	ADP	comme
‘	PUNCT	‘
cette	DET	ce
Ensuite	ADV	ensuite
,	PUNCT	,
me	PRON	me
à	ADP	à
.	PUNCT	.
gens	NOUN	gens
brilleront	VERB	briller
.	PUNCT	.
Le	DET	le
content	NOUN	content
tous	ADJ	tout
humaine	ADJ	humain
que	PRON	que
,	PUNCT	,
n'	ADV	n'
.	PUNCT	.
était	AUX	être
ici	ADV	ici
nous	PRON	nous
en	PRON	en
les	DET	le
Il	PRON	il
et	CCONJ	et
même	ADV	même
seront	AUX	être
Quara	PROPN	Quara
aller	VERB	aller
la	DET	le
la	DET	le
plus	ADV	plus
de	ADP	de
possible	ADJ	possible
ou	CCONJ	ou
les	DET	le
amener	VERB	amener
envers	ADP	envers
aurait	VERB	avoir
était	AUX	être
colonie	NOUN	colonie
écartés	VERB	écarter
.	PUNCT	.
et	CCONJ	et
avait	AUX	avoir
concitoyens	NOUN	concitoyen
l'	DET	le
détriment	NOUN	détriment
génétique	ADJ	génétique
,	PUNCT	,
viendrait	VERB	venir
mère	NOUN	mère
,	PUNCT	,
elle	PRON	lui
son	DET	son
pivot	NOUN	pivot
Quelle	DET	quel
Les	DET	le
D'	ADP	de
ne	ADV	ne
de	ADP	de
aussi	ADV	aussi
avec	ADP	avec
longtemps	ADV	longtemps
,	PUNCT	,
faire	AUX	faire
.	PUNCT	.
de	ADP	de
appris	VERB	apprendre
la	DET	le
L'	DET	le
fois	NOUN	fois
—	PUNCT	—
capable	ADJ	capable
à	ADP	à
pas	ADV	pas
intérêts	NOUN	intérêt
Han	PROPN	Han
avec	ADP	avec
de	ADP	de
Qing	PROPN	Qing
qui	PRON	qui
l'	DET	le
part	NOUN	part
partisans	NOUN	partisan
infirmes	NOUN	infirme
soyons	AUX	être
plus	ADV	plus
est	VERB	être
à	ADP	à
beau	VERB	beau
trouvait	VERB	trouver
savions	VERB	savoir
à	ADP	à
deux	NUM	deux
ne	ADV	ne
Certes	ADV	certes
démarré	VERB	démarrer
soit	CCONJ	soit
de	DET	de
.	PUNCT	.
brave	ADJ	brave
pequeninos	NOUN	pequenino
mot	NOUN	mot
absents	ADJ	absent
que	SCONJ	que
de	ADP	de
.	PUNCT	.
ni	CCONJ	ni
-	ADV	-
d'	ADP	de
instant	NOUN	instant
des	DET	un
que	SCONJ	que
Dieu	PROPN	Dieu
les	DET	le
descolada	PROPN	descolada
dissimulés	VERB	dissimuler
étrangers	NOUN	étranger
les	DET	le
la	DET	le
pequeninos	NOUN	pequenino
pas	ADV	pas
une	DET	un
politicienne	ADJ	politicien
de	ADP	de
rencontrent	VERB	rencontrer
amis	NOUN	ami
à	ADP	à
l'	DET	le
'	PUNCT	'
la	DET	le
comme	ADP	comme
peur	NOUN	peur
est	AUX	être
grand-père	NOUN	grand-père
forêts	NOUN	forêt
où	PRON	où
de	ADP	de
c'	PRON	ce
les	DET	le
Lusitania	PROPN	Lusitania
espèces	NOUN	espèce
trouvé	VERB	trouver
des	DET	un
Lusitania	PROPN	Lusitania
à	ADP	à
avec	ADP	avec
être	ADV	être
aussi	ADV	aussi
trois	NUM	trois
idée	NOUN	idée
convoquée	VERB	convoquer
la	DET	le
les	DET	le
que	SCONJ	que
abstrait	ADJ	abstrait
pouvait	VERB	pouvoir
aussi	ADV	aussi
,	PUNCT	,
,	PUNCT	,
parce	SCONJ	parce
est	AUX	être
retarder	VERB	retarder
réunion	NOUN	réunion
propre	ADJ	propre
désormais	ADV	désormais
de	ADP	de
y	PRON	y
est	AUX	être
il	PRON	il
à	ADP	à
Bien	ADV	bien
discuter	VERB	discuter
,	PUNCT	,
rare	ADJ	rare
que	SCONJ	que
.	PUNCT	.
savait	VERB	savoir
avait	VERB	avoir
votre	DET	votre
des	DET	un
du	ADP	de
—	PUNCT	—
jao	PROPN	jao
de	ADP	de
tout	ADJ	tout
Peut	ADV	peut
réunion	NOUN	réunion
que	SCONJ	que
urgence	NOUN	urgence
voulons	VERB	vouloir
aider	VERB	aider
.	PUNCT	.
constater	VERB	constater
humains	NOUN	humain
de	ADP	de
mission	NOUN	mission
s'	PRON	se
histoire	NOUN	histoire
si	SCONJ	si
Il	PRON	il
'	PUNCT	'
Ela	PROPN	Ela
sera	AUX	être
mais	CCONJ	mais
sûr	ADJ	sûr
en	ADP	en
'	PUNCT	'
jour	NOUN	jour
n'	ADV	n'
avaient	AUX	avoir
de	ADP	de
l'	DET	le
suffisant	ADJ	suffisant
le	PRON	le
Kovano	PROPN	Kovano
et	CCONJ	et
que	SCONJ	que
Dieu	PROPN	Dieu
sa	DET	son
'	PUNCT	'
pas	ADV	pas
qui	PRON	qui
bonne	ADJ	bon
Il	PRON	il
train	NOUN	train
peu	ADV	peu
,	PUNCT	,
.	PUNCT	.
que	ADV	que
auraient	AUX	avoir
nous	PRON	nous
mille	NUM	mille
c'	PRON	ce
forts	ADJ	fort
moins	ADV	moins
Zeljezo	PROPN	Zeljezo
lieu	NOUN	lieu
,	PUNCT	,
les	DET	le
ses	DET	son
elle	PRON	lui
savait	VERB	savoir
Combinaison	NOUN	combinaison
programme	NOUN	programme
que	SCONJ	que
détourner	VERB	détourner
.	PUNCT	.
bien	ADV	bien
hérétiques	NOUN	hérétique
moi	PRON	moi
de	ADP	de
Andrew	PROPN	Andrew
d'	ADP	de
terme	NOUN	terme
—	PUNCT	—
elle	PRON	lui
l'	DET	le
pouvait	VERB	pouvoir
à	ADP	à
était	AUX	être
temps	NOUN	temps
‘	PUNCT	‘
ans	NOUN	an
d'	ADP	de
Grego	PROPN	Grego
de	ADP	de
nous	PRON	nous
dit	VERB	dire
,	PUNCT	,
d'	ADP	de
parce	SCONJ	parce
n'	ADV	n'
bien-être	NOUN	bien-être
urgence	NOUN	urgence
pivot	NOUN	pivot
.	PUNCT	.
avait	AUX	avoir
.	PUNCT	.
maire	NOUN	maire
où	PRON	où
sûr	ADJ	sûr
n'	ADV	n'
section	NOUN	section
attendre	VERB	attendre
Le	DET	le
humanité	NOUN	humanité
personnels	ADJ	personnel
n'	ADV	n'
est	AUX	être
de	ADP	de
alors	ADV	alors
d'	ADP	de
assistance	NOUN	assistance
toutes	ADJ	tout
fut	AUX	être
.	PUNCT	.
prennent	VERB	prendre
évêque	NOUN	évêque
l'	DET	le
pouvons	VERB	pouvoir
de	ADP	de
,	PUNCT	,
représentait	VERB	représenter
l'	DET	le
.	PUNCT	.
indirecte	ADJ	indirect
Bien	ADV	bien
les	DET	le
avec	ADP	avec
étaient	VERB	être
Quim	PROPN	Quim
qu'	SCONJ	que
égards	NOUN	égard
.	PUNCT	.
de	DET	de
Il	PRON	il
destruction	NOUN	destruction
Qing	PROPN	Qing
‘	PUNCT	‘
avait	AUX	avoir
pequeninos	NOUN	pequenino
-	PROPN	-
pas	ADV	pas
qu'	SCONJ	que
que	SCONJ	que
coïncident	VERB	coïncider
intelligentes	ADJ	intelligent
le	DET	le
de	ADP	de
années	NOUN	année
ferions	VERB	faire
que	SCONJ	que
diverses	ADJ	divers
depuis	ADP	depuis
arrive	VERB	arrive
dit	VERB	dire
cheminement	NOUN	cheminement
étaient	AUX	être
patient	ADJ	patient
ils	PRON	il
se	PRON	se
et	CCONJ	et
.	PUNCT	.
.	PUNCT	.
être	AUX	être
.	PUNCT	.
protester	VERB	protester
éventuelle	ADJ	éventuel
voilà	VERB	voilà
n'	ADV	n'
propre	ADJ	propre
politique	NOUN	politique
.	PUNCT	.
longtemps	ADV	longtemps
Ribeira	PROPN	Ribeira
communauté	NOUN	communauté
.	PUNCT	.
ça	PRON	cela
-elle	PRON	lui
journée	NOUN	journée
Ils	PRON	il
Que	SCONJ	que
.	PUNCT	.
des	ADP	de
ici	ADV	ici
ils	PRON	il
,	PUNCT	,
plupart	NOUN	plupart
laisser	VERB	laisser
le	DET	le
mesures	NOUN	mesure
mal	ADV	mal
était	AUX	être
Mais	CCONJ	mais
pour	ADP	pour
au	ADP	au
gouverneur	NOUN	gouverneur
une	DET	un
Quara	PROPN	Quara
quelque	DET	quelque
,	PUNCT	,
Nous	PRON	nous
trop	ADV	trop
:	PUNCT	:
membres	NOUN	membre
,	PUNCT	,
nos	DET	notre
en	ADP	en
à	ADP	à
ressentir	VERB	ressentir
Alors	ADV	alors
avait	AUX	avoir
maire	NOUN	maire
trop	ADV	trop
politique	NOUN	politique
de	DET	de
.	PUNCT	.
intérêt	NOUN	intérêt
il	PRON	il
'	PUNCT	'
elle	PRON	lui
Un	DET	un
,	PUNCT	,
pas	ADV	pas
.	PUNCT	.
et	CCONJ	et
anéantirait	VERB	anéantir
ne	ADV	ne
de	ADP	de
contenir	VERB	contenir
était	AUX	être
savait	VERB	savoir
taquinez	VERB	taquiner
‘	PUNCT	‘
.	PUNCT	.
pour	ADP	pour
toujours	ADV	toujours
Quara	PROPN	Quara
qui	PRON	qui
à	ADP	à
.	PUNCT	.
.	PUNCT	.
son	DET	son
S'	SCONJ	s'
de	ADP	de
inconsciemment	ADV	inconsciemment
!	PUNCT	!
plaire	VERB	plaire
le	PRON	le
se	PRON	se
de	ADP	de
chose	NOUN	chose
ne	ADV	ne
partie	NOUN	partie
.	PUNCT	.
-	PROPN	-
histoire	NOUN	histoire
familles	NOUN	famille
étaient	AUX	être
Dieu	PROPN	Dieu
Quim	PROPN	Quim
.	PUNCT	.
-ils	PRON	il
,	PUNCT	,
-	ADV	-
trop	ADV	trop
le	DET	le
pas	ADV	pas
envers	ADP	envers
ne	ADV	ne
partie	NOUN	partie
Il	PRON	il
à	ADP	à
si	SCONJ	si
l'	DET	le
évidemment	ADV	évidemment
de	ADP	de
nous	PRON	nous
le	PRON	le
extermination	NOUN	extermination
Quim	PROPN	Quim
se	PRON	se
ça	PRON	cela
nombreux	ADJ	nombreux
que	ADV	que
rien	PRON	rien
Ils	PRON	il
Voie	NOUN	voie
mettre	VERB	mettre
autre	PRON	autre
'	PUNCT	'
!	PUNCT	!
méritaient	VERB	mériter
riposter	VERB	riposter
Pour	ADP	pour
était	AUX	être
qu'	SCONJ	que
après	ADP	après
qu'	SCONJ	que
.	PUNCT	.
?	PUNCT	?
de	ADP	de
.	PUNCT	.
pequeninos	NOUN	pequenino
quelque	DET	quelque
des	DET	un
humains	NOUN	humain
cause	NOUN	cause
trop	ADV	trop
plus	ADV	plus
mois	NOUN	mois
,	PUNCT	,
que	SCONJ	que
'	PUNCT	'
portez	VERB	porter
ce	PRON	ce
savait	VERB	savoir
le	DET	le
Ouanda	PROPN	Ouanda
ne	ADV	ne
.	PUNCT	.
la	DET	le
jequeninos	NOUN	jequenino
,	PUNCT	,
patient	ADJ	patient
pouvait	VERB	pouvoir
Olhado	PROPN	Olhado
Ender	PROPN	Ender
à	ADP	à
allez	VERB	aller
elle	PRON	lui
‘	PUNCT	‘
la	DET	le
trouveront	VERB	trouver
à	ADP	à
'	PUNCT	'
quand	SCONJ	quand
ici	ADV	ici
.	PUNCT	.
usage	NOUN	usage
que	SCONJ	que
en	ADP	en
la	DET	le
compréhension	NOUN	compréhension
efforts	NOUN	effort
pas	ADV	pas
l'	DET	le
Vous	PRON	vous
?	PUNCT	?
des	DET	un
autant	ADV	autant
.	PUNCT	.
une	DET	un
étaient	AUX	être
Mais	CCONJ	mais
ressort	NOUN	ressort
un	DET	un
se	PRON	se
'	PUNCT	'
et	CCONJ	et
'	PUNCT	'
—	PUNCT	—
n'	ADV	n'
,	PUNCT	,
où	PRON	où
'	PUNCT	'
Quara	PROPN	Quara
être	AUX	être
étrangers	ADJ	étranger
de	ADP	de
,	PUNCT	,
hérésie	NOUN	hérésie
si	SCONJ	si
sans	ADP	sans
,	PUNCT	,
il	PRON	il
soit	CCONJ	soit
'	PUNCT	'
redouté	VERB	redouter
,	PUNCT	,
avait	VERB	avoir
‘	PUNCT	‘
cela	PRON	cela
.	PUNCT	.
Meilleur	ADJ	meilleur
sérieuse	ADJ	sérieux
Quim	PROPN	Quim
à	ADP	à
lui	PRON	lui
prévenance	NOUN	prévenance
nous	PRON	nous
impression	NOUN	impression
les	DET	le
'	PUNCT	'
qu'	SCONJ	que
empoisonnent	VERB	empoisonner
que	SCONJ	que
Mais	CCONJ	mais
d'	ADP	de
.	PUNCT	.
dit	VERB	dire
ferait	VERB	faire
sommes	AUX	être
fort	ADJ	fort
autant	ADV	autant
parce	SCONJ	parce
plus	ADV	plus
Wiggin	PROPN	Wiggin
secrets	NOUN	secret
fait	VERB	faire
et	CCONJ	et
dans	ADP	dans
la	DET	le
Pourquoi	ADV	pourquoi
nous	PRON	nous
,	PUNCT	,
l'	DET	le
information	NOUN	information
croyaient	VERB	croire
Ela	PROPN	Ela
qu'	SCONJ	que
'	PUNCT	'
Miro	PROPN	Miro
de	ADP	de
'	PUNCT	'
leur	DET	leur
discussion	NOUN	discussion
une	DET	un
la	DET	le
une	DET	un
il	PRON	il
'	PUNCT	'
difficulté	NOUN	difficulté
Lusitania	PROPN	Lusitania
préoccupaient	VERB	préoccuper
Peut	ADV	peut
Congrès	NOUN	congrès
impulsifs	ADJ	impulsif
vous	PRON	vous
antivirus	NOUN	antiviru
long	ADJ	long
bien	ADV	bien
Kovano	PROPN	Kovano
n'	ADV	n'
avait	AUX	avoir
Du	ADP	de
les	PRON	le
vint	VERB	venir
mûrs	ADJ	mûr
puissent	VERB	pouvoir
,	PUNCT	,
avec	ADP	avec
réunion	NOUN	réunion
ne	ADV	ne
,	PUNCT	,
gros	ADJ	gros
Si	SCONJ	si
coïncideront	VERB	coïncider
que	SCONJ	que
pivot	NOUN	pivot
vous	PRON	vous
famille	NOUN	famille
,	PUNCT	,
eux	PRON	lui
si	ADV	si
pequeninos	NOUN	pequenino
étrangers	NOUN	étranger
quelquefois	ADV	quelquefois
étoiles	NOUN	étoile
'	PUNCT	'
gouvernement	NOUN	gouvernement
si	SCONJ	si
aussi	ADV	aussi
était	AUX	être
plus	ADV	plus
de	ADP	de
-	PRON	-
le	DET	le
mêmes	PRON	même
des	ADP	de
demandait	VERB	demander
qu'	SCONJ	que
Nous	PRON	nous
plairait	VERB	plaire
les	DET	le
avec	ADP	avec
taquiner	VERB	taquiner
à	ADP	à
trop	ADV	trop
querellaient	VERB	quereller
tant	ADV	tant
mais	CCONJ	mais
toute	ADJ	tout
sa	DET	son
est	AUX	être
,	PUNCT	,
Fureteur	PROPN	Fureteur
humains	ADJ	humain
qu'	SCONJ	que
l'	PRON	l'
pas	ADV	pas
la	DET	le
les	DET	le
avec	ADP	avec
et	CCONJ	et
si	SCONJ	si
?	PUNCT	?
,	PUNCT	,
était	AUX	être
taire	VERB	taire
d'	ADP	de
Peut	ADV	peut
'	PUNCT	'
les	DET	le
accomplir	VERB	accomplir
surpris	VERB	surprendre
,	PUNCT	,
venir	VERB	venir
Tout	ADJ	tout
enfants	NOUN	enfant
était	AUX	être
des	DET	un
les	PRON	le
.	PUNCT	.
c'	PRON	ce
un	PRON	un
que	SCONJ	que
n'	ADV	n'
.	PUNCT	.
ou	CCONJ	ou
.	PUNCT	.
bien	ADV	bien
ils	PRON	il
risquait	VERB	risquer
que	SCONJ	que
.	PUNCT	.
abandonnons	VERB	abandonner
tiennent	VERB	tenir
.	PUNCT	.
point	NOUN	point
qu'	SCONJ	que
des	ADP	de
décisions	NOUN	décision
les	DET	le
être	AUX	être
cette	DET	ce
et	CCONJ	et
elle	PRON	lui
étaient	AUX	être
et	CCONJ	et
.	PUNCT	.
libèrent	VERB	libérer
envisageant	VERB	envisager
au	ADP	au
hérétiques	ADJ	hérétique
vous	PRON	vous
,	PUNCT	,
être	ADV	être
leur	DET	leur
Surtout	ADV	surtout
du	ADP	de
grand-chose	NOUN	grand-chose
la	DET	le
autres	ADJ	autre
Quim	PROPN	Quim
sagesse	NOUN	sagesse
.	PUNCT	.
ferait	VERB	faire
,	PUNCT	,
.	PUNCT	.
envisagées	VERB	envisager
taire	VERB	taire
ni	CCONJ	ni
savoir	VERB	savoir
mesures	NOUN	mesure
côté	NOUN	côté
'	PUNCT	'
pouvait	VERB	pouvoir
vous	PRON	vous
chimique	ADJ	chimique
présence	NOUN	présence
nos	DET	notre
petits	ADJ	petit
Lusitania	PROPN	Lusitania
Les	DET	le
en	PRON	en
l'	DET	le
humains	NOUN	humain
,	PUNCT	,
Saavedra	PROPN	Saavedra
maire	NOUN	maire
et	CCONJ	et
à	ADP	à
moins	ADV	moins
descolada	NOUN	descolada
justifiée	VERB	justifier
,	PUNCT	,
cela	PRON	cela
,	PUNCT	,
Quim	PROPN	Quim
Car	CCONJ	car
Alors	ADV	alors
son	DET	son
que	SCONJ	que
elle	PRON	lui
raison	NOUN	raison
Nous	PRON	nous
le	DET	le
.	PUNCT	.
pour	ADP	pour
habileté	NOUN	habileté
l'	DET	le
se	PRON	se
la	DET	le
n'	ADV	n'
faire	VERB	faire
substance	NOUN	substance
sentiments	NOUN	sentiment
est	VERB	être
nous	PRON	nous
Il	PRON	il
,	PUNCT	,
autant	ADV	autant
que	SCONJ	que
sa	DET	son
les	DET	le
,	PUNCT	,
de	ADP	de
assister	VERB	assister
faisait	VERB	faire
à	ADP	à
pour	ADP	pour
Vous	PRON	vous
que	PRON	que
y	PRON	y
Grego	PROPN	Grego
ira	VERB	aller
Lusitania	PROPN	Lusitania
traitaient	VERB	traiter
Peregrino	PROPN	Peregrino
informé	VERB	informer
jao	PROPN	jao
être	AUX	être
des	ADP	de
les	DET	le
faire	VERB	faire
‘	PUNCT	‘
science	NOUN	science
impossible	ADJ	impossible
à	ADP	à
donnait	VERB	donner
si	SCONJ	si
écouter	VERB	écouter
intérêts	NOUN	intérêt
trop	ADV	trop
il	PRON	il
de	ADP	de
homme	NOUN	homme
trop	ADV	trop
destructeur	ADJ	destructeur
de	ADP	de
Disons	VERB	dire
anciens	ADJ	ancien
Il	PRON	il
–	PUNCT	–
Il	PRON	il
Eglise	NOUN	eglise
.	PUNCT	.
peut-être	ADV	peut-être
que	SCONJ	que
que	PRON	que
Ela	PROPN	Ela
Quara	PROPN	Quara
-	ADV	-
.	PUNCT	.
constaté	VERB	constater
,	PUNCT	,
Les	DET	le
Il	PRON	il
l'	DET	le
faisait	VERB	faire
la	DET	le
pas	ADV	pas
d'	ADP	de
tant	ADV	tant
histoire	NOUN	histoire
l'	DET	le
cette	DET	ce
famille	NOUN	famille
de	ADP	de
,	PUNCT	,
informés	ADJ	informer
comprenait	VERB	comprendre
hérétiques	NOUN	hérétique
soutien	NOUN	soutien
avait	VERB	avoir
il	PRON	il
juste	ADV	juste
réélisaient	VERB	réélire
mort	NOUN	mort
ils	PRON	il
sans	ADP	sans
souci	NOUN	souci
appréciait	VERB	apprécier
que	PRON	que
,	PUNCT	,
.	PUNCT	.
,	PUNCT	,
très	ADV	très
la	DET	le
.	PUNCT	.
était	AUX	être
extermination	NOUN	extermination
entière	ADJ	entier
habitants	NOUN	habitant
être	ADV	être
.	PUNCT	.
se	PRON	se
eux	PRON	lui
présence	NOUN	présence
ne	ADV	ne
gens	NOUN	gens
les	DET	le
il	PRON	il
imaginaient	VERB	imaginer
.	PUNCT	.
Quim	PROPN	Quim
êtres	NOUN	être
Tant	ADV	tant
dans	ADP	dans
partout	ADV	partout
MARTYR	PROPN	MARTYR
virus	NOUN	virus
jusqu'	ADP	jusque
les	DET	le
notre	DET	notre
bien	ADV	bien
pour	ADP	pour
et	CCONJ	et
ou	CCONJ	ou
le	DET	le
sur	ADP	sur
leur	DET	leur
,	PUNCT	,
ce	DET	ce
avait	AUX	avoir
lui-même	PRON	lui-même
qu'	PRON	qu'
,	PUNCT	,
si	SCONJ	si
secrets	NOUN	secret
pour	ADP	pour
depuis	ADP	depuis
10	NUM	10
moitié	NOUN	moitié
départ	NOUN	départ
ce	PRON	ce
prises	VERB	prendre
c'	PRON	ce
Le	DET	le
dans	ADP	dans
de	ADP	de
évêque	NOUN	évêque
lorsque	SCONJ	lorsque
cela	PRON	cela
de	ADP	de
serait	AUX	être
,	PUNCT	,
fait	NOUN	fait
parler	VERB	parler
allaient	VERB	aller
allions	VERB	allier
signifiait	VERB	signifier
Et	CCONJ	et
Mais	CCONJ	mais
—	PUNCT	—
‘	PUNCT	‘
prendre	VERB	prendre
Quim	PROPN	Quim
.	PUNCT	.
Quelle	DET	quel
de	ADP	de
à	ADP	à
.	PUNCT	.
envisager	VERB	envisager
individus	NOUN	individu
le	DET	le
ne	ADV	ne
la	DET	le
place	NOUN	place
pivot	NOUN	pivot
avec	ADP	avec
avait	VERB	avoir
enfants	NOUN	enfant
.	PUNCT	.
èraient	VERB	èraier
famille	NOUN	famille
avait	VERB	avoir
Les	DET	le
jeunes	ADJ	jeune
relations	NOUN	relation
collaboration	NOUN	collaboration
le	DET	le
une	DET	un
qui	PRON	qui
moitié	NOUN	moitié
tu	PRON	tu
de	ADP	de
était	AUX	être
si	ADV	si
de	ADP	de
lui-même	PRON	lui-même
un	DET	un
jamais	ADV	jamais
amitié	NOUN	amitié
rien	PRON	rien
Je	PRON	je
,	PUNCT	,
se	PRON	se
avouer	VERB	avouer
.	PUNCT	.
critiques	ADJ	critique
très	ADV	très
—	PUNCT	—
.	PUNCT	.
mon	DET	mon
N'	ADV	n'
obligations	NOUN	obligation
en	ADP	en
avons	VERB	avoir
pour	ADP	pour
il	PRON	il
—	PUNCT	—
Kovano	PROPN	Kovano
aidés	VERB	aider
avez	VERB	avoir
à	ADP	à
fasse	VERB	faire
haine	NOUN	haine
te	PRON	te
avoir	VERB	avoir
consulter	VERB	consulter
ni	CCONJ	ni
gardé	VERB	garder
Vous	PRON	vous
et	CCONJ	et
pequeninos	NOUN	pequenino
Quim	PROPN	Quim
du	ADP	de
amant	NOUN	amant
rôle	NOUN	rôle
idée	NOUN	idée
dit	VERB	dire
été	AUX	être
mettre	VERB	mettre
un	DET	un
avec	ADP	avec
fonctions	NOUN	fonction
cela	PRON	cela
pour	ADP	pour
même	ADV	même
Le	DET	le
et	CCONJ	et
sur	ADP	sur
ont	AUX	avoir
-	PRON	-
ils	PRON	il
.	PUNCT	.
.	PUNCT	.
et	CCONJ	et
la	DET	le
pouvoirs	NOUN	pouvoir
que	PRON	que
quel	DET	quel
dans	ADP	dans
Lusitania	PROPN	Lusitania
inutiles	ADJ	inutile
ne	ADV	ne
avoir	AUX	avoir
se	PRON	se
les	DET	le
humain	NOUN	humain
entre	ADP	entre
pas	ADV	pas
,	PUNCT	,
,	PUNCT	,
il	PRON	il
La	DET	le
que	SCONJ	que
,	PUNCT	,
à	ADP	à
de	ADP	de
ce	PRON	ce
Elle	PRON	lui
évêque	NOUN	évêque
présente	ADJ	présent
fils	NOUN	fils
un	DET	un
dit	VERB	dire
Estevâo	PROPN	Estevâo
seul	ADJ	seul
Nous	PRON	nous
Kovano	PROPN	Kovano
faisait	VERB	faire
titre	NOUN	titre
avait	AUX	avoir
.	PUNCT	.
dispose	VERB	dispose
spéciaux	ADJ	spécial
fils	NOUN	fils
les	DET	le
ne	ADV	ne
Mais	CCONJ	mais
jamais	ADV	jamais
bout	NOUN	bout
contaminer	VERB	contaminer
Grego	PROPN	Grego
à	ADP	à
en	ADP	en
xénologue	NOUN	xénologue
,	PUNCT	,
la	DET	le
,	PUNCT	,
et	CCONJ	et
avoir	VERB	avoir
Et	CCONJ	et
unes	PRON	un
tués	VERB	tuer
Quara	PROPN	Quara
Si	SCONJ	si
je	PRON	je
sa	DET	son
des	ADP	de
seuls	ADJ	seul
longtemps	ADV	longtemps
envers	ADP	envers
dans	ADP	dans
?	PUNCT	?
avait	AUX	avoir
devons	VERB	devoir
Si	SCONJ	si
dire	VERB	dire
de	ADP	de
de	ADP	de
un	PRON	un
,	PUNCT	,
alla	VERB	aller
!	PUNCT	!
,	PUNCT	,
minutes	NOUN	minute
je	PRON	je
excuses	NOUN	excuse
donner	VERB	donner
le	DET	le
deux	PRON	deux
rire	NOUN	rire
des	DET	un
commença	VERB	commencer
concerne	VERB	concerne
Novinha	PROPN	Novinha
et	CCONJ	et
à	ADP	à
physicien	NOUN	physicien
avec	ADP	avec
quel	DET	quel
.	PUNCT	.
la	DET	le
sa	DET	son
planètes	NOUN	planète
violents	ADJ	violent
qui	PRON	qui
Vous	PRON	vous
autre	ADJ	autre
—	PUNCT	—
c'	PRON	ce
que	SCONJ	que
raidit	VERB	raidir
leur	DET	leur
—	PUNCT	—
grand-chose	NOUN	grand-chose
.	PUNCT	.
un	DET	un
parlez	VERB	parler
,	PUNCT	,
les	DET	le
Cela	PRON	cela
.	PUNCT	.
avait	AUX	avoir
gens	NOUN	gens
conduite	NOUN	conduite
mesuré	ADJ	mesurer
à	ADP	à
l'	DET	le
suis	AUX	être
pequeninos	NOUN	pequenino
sa	DET	son
obligé	VERB	obliger
ouvertement	ADV	ouvertement
descolada	NOUN	descolada
qui	PRON	qui
hautain	ADJ	hautain
,	PUNCT	,
était	AUX	être
lancer	VERB	lancer
de	ADP	de
à	ADP	à
C'	PRON	ce
époux	NOUN	époux
entendu	VERB	entendre
Je	PRON	je
parler	VERB	parler
à	ADP	à
pas	ADV	pas
qu'	PRON	qu'
appartiennent	VERB	appartenir
—	PUNCT	—
.	PUNCT	.
craignaient	VERB	craindre
état	NOUN	état
aimable	ADJ	aimable
la	DET	le
de	ADP	de
jeunes	ADJ	jeune
est	AUX	être
de	ADP	de
aux	ADP	à
.	PUNCT	.
qu'	SCONJ	que
que	PRON	que
conséquences	NOUN	conséquence
parce	SCONJ	parce
levant	VERB	lever
.	PUNCT	.
un	DET	un
infidèle	ADJ	infidèle
pour	ADP	pour
la	DET	le
dit	VERB	dire
et	CCONJ	et
par	ADP	par
sûr	ADJ	sûr
Taisez	VERB	taire
problème	NOUN	problème
en	PRON	en
me	PRON	me
bien	ADV	bien
qu'	SCONJ	que
est	AUX	être
est	AUX	être
comprendre	VERB	comprendre
de	DET	de
faire	AUX	faire
,	PUNCT	,
jusqu'	ADP	jusque
Elle	PRON	lui
la	DET	le
elles	PRON	lui
stupides	ADJ	stupide
souffrir	VERB	souffrir
aux	ADP	à
respecté	VERB	respecter
tout	ADV	tout
décideront	VERB	décider
Grego	PROPN	Grego
les	DET	le
que	SCONJ	que
son	DET	son
partie	VERB	partir
en	ADP	en
être	AUX	être
fichiers	NOUN	fichier
Si	SCONJ	si
vers	ADP	vers
évité	VERB	éviter
xénologue	NOUN	xénologue
était	AUX	être
nous	PRON	nous
n'	ADV	n'
de	ADP	de
—	PUNCT	—
qui	PRON	qui
la	DET	le
et	CCONJ	et
première	ADJ	premier
humains	NOUN	humain
Pipo	PROPN	Pipo
Quim	PROPN	Quim
évangéliste	NOUN	évangéliste
quelques	PRON	quelques
qu'	SCONJ	que
arrivait	VERB	arriver
et	CCONJ	et
oublient	VERB	oublier
elle	PRON	lui
Libo	PROPN	Libo
avons	AUX	avoir
de	ADP	de
a	AUX	avoir
fusillant	VERB	fusiller
ne	ADV	ne
a	VERB	avoir
que	SCONJ	que
la	DET	le
—	PUNCT	—
avec	ADP	avec
à	ADP	à
;	PUNCT	;
douter	VERB	douter
hérétiques	NOUN	hérétique
jeune	ADJ	jeune
plaira	VERB	plaire
sont	AUX	être
m'	PRON	me
.	PUNCT	.
pas	ADV	pas
il	PRON	il
avait	AUX	avoir
.	PUNCT	.
plus	ADV	plus
Grego	PROPN	Grego
humains	NOUN	humain
gens	NOUN	gens
un	DET	un
qui	PRON	qui
?	PUNCT	?
Morts	NOUN	mort
servira	VERB	servir
plus	ADV	plus
comportement	NOUN	comportement
susceptibles	ADJ	susceptible
est	AUX	être
