bien	ADV	bien
elle	PRON	lui
son	DET	son
avait	AUX	avoir
d'	ADP	de
le	DET	le
seuls	ADJ	seul
,	PUNCT	,
sur	ADP	sur
marron	NOUN	marron
Julianne	PROPN	Julianne
Poirot	PROPN	Poirot
un	DET	un
-t	PRON	-t
d'	ADP	de
les	DET	le
dernière	ADJ	dernier
Marion	PROPN	Marion
livreur	NOUN	livreur
se	PRON	se
d'	ADP	de
.	PUNCT	.
...	PUNCT	...
les	DET	le
il	PRON	il
.	PUNCT	.
ce	DET	ce
Jardins	NOUN	jardin
Jason	PROPN	Jason
questionna	VERB	questionner
rendant	VERB	rendre
d'	ADP	de
à	ADP	à
ne	ADV	ne
de	ADP	de
-il	PRON	il
soucieux	ADJ	soucieux
coupable	NOUN	coupable
rencontrée	VERB	rencontrer
de	ADP	de
demanda	VERB	demander
Jason	PROPN	Jason
.	PUNCT	.
repas	NOUN	repas
jeune	ADJ	jeune
.	PUNCT	.
homme	NOUN	homme
était	AUX	être
lui	PRON	lui
emmena	VERB	emmener
Arrête	VERB	arrête
en	ADP	en
du	ADP	de
finirait	VERB	finir
la	DET	le
départ	NOUN	départ
avec	ADP	avec
beaucoup	ADV	beaucoup
Et	CCONJ	et
d'	ADP	de
,	PUNCT	,
marron	ADJ	marron
la	DET	le
ce	DET	ce
Il	PRON	il
cuisine	NOUN	cuisine
recevait	VERB	recevoir
m'	PRON	me
Un	DET	un
là	ADV	là
l'	DET	le
-il	PRON	il
de	ADP	de
temps	NOUN	temps
un	DET	un
de	ADP	de
avaient	VERB	avoir
soufflait	VERB	souffler
aux	ADP	à
de	ADP	de
le	DET	le
et	CCONJ	et
Marion	PROPN	Marion
à	ADP	à
pas	ADV	pas
ton	DET	ton
qu'	SCONJ	que
engagée	VERB	engager
reculer	VERB	reculer
noires	ADJ	noir
à	ADP	à
Si	ADV	si
Margot	PROPN	Margot
.	PUNCT	.
—	PUNCT	—
Atwood	PROPN	Atwood
.	PUNCT	.
reporter	NOUN	reporter
admit	VERB	admettre
Robert	PROPN	Robert
femme	NOUN	femme
il	PRON	il
devait	VERB	devoir
l'	DET	le
temps	NOUN	temps
Poirot	PROPN	Poirot
elle	PRON	lui
la	DET	le
Cette	DET	ce
.	PUNCT	.
se	PRON	se
Je	PRON	je
s'	PRON	se
arriver	VERB	arriver
Elle	PRON	lui
voir	VERB	voir
et	CCONJ	et
sa	DET	son
visiter	VERB	visiter
rue	NOUN	rue
Le	DET	le
.	PUNCT	.
l'	DET	le
imperméable	NOUN	imperméable
.	PUNCT	.
vont	VERB	aller
vois	VERB	voir
d'	ADP	de
les	DET	le
de	ADP	de
voiture	NOUN	voiture
de	ADP	de
.	PUNCT	.
uniquement	ADV	uniquement
Hercule	PROPN	Hercule
tard	ADV	tard
et	CCONJ	et
l'	PRON	l'
elle	PRON	lui
.	PUNCT	.
,	PUNCT	,
?	PUNCT	?
arrive	VERB	arrive
attendant	VERB	attendre
aperçu	VERB	apercevoir
Wilde	PROPN	Wilde
locaux	NOUN	local
.	PUNCT	.
du	ADP	de
,	PUNCT	,
fenêtre	NOUN	fenêtre
!	PUNCT	!
et	CCONJ	et
mais	CCONJ	mais
sans	ADP	sans
cet	DET	ce
heure	NOUN	heure
fréquents	ADJ	fréquent
.	PUNCT	.
femme	NOUN	femme
avancent	VERB	avancer
l'	DET	le
,	PUNCT	,
son	DET	son
mais	CCONJ	mais
dirigea	VERB	diriger
!	PUNCT	!
car	CCONJ	car
Le	DET	le
société	NOUN	société
,	PUNCT	,
vingt-cinq	NUM	vingt-cinq
la	DET	le
Parfait	ADJ	parfait
l'	DET	le
ne	ADV	ne
?	PUNCT	?
comment	ADV	comment
qu'	SCONJ	que
,	PUNCT	,
un	DET	un
,	PUNCT	,
après	ADP	après
un	DET	un
,	PUNCT	,
mais	CCONJ	mais
Il	PRON	il
la	DET	le
.	PUNCT	.
qui	PRON	qui
bonne	ADJ	bon
fenêtre	NOUN	fenêtre
d'	ADP	de
qu'	SCONJ	que
assassin	NOUN	assassin
la	DET	le
Evans	PROPN	Evans
pas	ADV	pas
de	ADP	de
imagine	VERB	imagine
de	ADP	de
sa	DET	son
homme	NOUN	homme
cas	NOUN	cas
A	ADP	à
fallut	VERB	falloir
qu'	SCONJ	que
remarqué	VERB	remarquer
d'	ADP	de
la	DET	le
,	PUNCT	,
elle	PRON	lui
.	PUNCT	.
femme	NOUN	femme
Sûrement	ADV	sûrement
elle	PRON	lui
portait	VERB	porter
,	PUNCT	,
suivaient	VERB	suivre
en	PRON	en
en	ADP	en
jardin	NOUN	jardin
,	PUNCT	,
court	NOUN	court
que	SCONJ	que
regard	NOUN	regard
,	PUNCT	,
plus	ADV	plus
aussi	ADV	aussi
,	PUNCT	,
était	AUX	être
déjeuner	NOUN	déjeuner
.	PUNCT	.
.	PUNCT	.
l'	DET	le
visage	NOUN	visage
pour	ADP	pour
appartement	NOUN	appartement
son	DET	son
Canton	PROPN	Canton
réagirait	VERB	réagir
pas	ADV	pas
femme	NOUN	femme
des	ADP	de
sera	AUX	être
Katharine	PROPN	Katharine
repose	VERB	repose
je	PRON	je
n'	ADV	n'
journalistes	NOUN	journaliste
observation	NOUN	observation
métier	NOUN	métier
face	NOUN	face
lendemain	NOUN	lendemain
protégeait	VERB	protéger
une	DET	un
nourrissait	VERB	nourrir
envolèrent	VERB	envoler
couvert	ADJ	couvert
un	DET	un
Marion	PROPN	Marion
ne	ADV	ne
vent	NOUN	vent
chapeau	NOUN	chapeau
repéré	VERB	repérer
l'	DET	le
à	ADP	à
Marion	PROPN	Marion
Nilet	PROPN	Nilet
d'	ADP	de
et	CCONJ	et
Alors	ADV	alors
reporter	NOUN	reporter
jeune	ADJ	jeune
levée	VERB	lever
sa	DET	son
,	PUNCT	,
suspects	NOUN	suspect
imaginé	VERB	imaginer
était	AUX	être
son	DET	son
d'	ADP	de
réprimant	VERB	réprimer
Christie	PROPN	Christie
brève	ADJ	bref
décida	VERB	décider
femme	NOUN	femme
interroger	VERB	interroger
homme	NOUN	homme
se	PRON	se
-là	NOUN	-là
Vivian	PROPN	Vivian
les	DET	le
,	PUNCT	,
pas	ADV	pas
elle	PRON	lui
tu	PRON	tu
de	ADP	de
disparu	VERB	disparaître
geste	NOUN	geste
du	ADP	de
Mais	CCONJ	mais
regardait	VERB	regarder
inconnu	NOUN	inconnu
la	DET	le
son	DET	son
,	PUNCT	,
employait	VERB	employer
»	PUNCT	»
médias	NOUN	média
—	PUNCT	—
la	DET	le
chose	NOUN	chose
l'	DET	le
finalement	ADV	finalement
façon	NOUN	façon
personnes	NOUN	personne
.	PUNCT	.
voix	NOUN	voix
,	PUNCT	,
si	ADV	si
imperméable	ADJ	imperméable
Bartowski	PROPN	Bartowski
,	PUNCT	,
la	DET	le
fait	VERB	faire
—	PUNCT	—
:	PUNCT	:
se	PRON	se
,	PUNCT	,
ses	DET	son
se	PRON	se
aux	ADP	à
et	CCONJ	et
se	PRON	se
la	DET	le
,	PUNCT	,
mais	CCONJ	mais
Il	PRON	il
alors	ADV	alors
.	PUNCT	.
porte	NOUN	porte
jusqu'	ADP	jusque
pas	NOUN	pas
en	PRON	en
semblait	VERB	sembler
ne	ADV	ne
coup	NOUN	coup
à	ADP	à
toujours	ADV	toujours
rétroviseur	NOUN	rétroviseur
été	AUX	être
sortie	VERB	sortir
Bartowski	PROPN	Bartowski
entreprise	NOUN	entreprise
l'	DET	le
qui	PRON	qui
s'	SCONJ	s'
-t	PRON	-t
jeune	ADJ	jeune
.	PUNCT	.
quoi	PRON	quoi
hauteur	NOUN	hauteur
les	DET	le
j'	PRON	je
trimestre	NOUN	trimestre
et	CCONJ	et
,	PUNCT	,
toujours	ADV	toujours
en	ADP	en
aimaient	VERB	aimer
:	PUNCT	:
qui	PRON	qui
,	PUNCT	,
jeune	ADJ	jeune
incita	VERB	inciter
pas	ADV	pas
qu'	ADV	qu'
piétons	NOUN	piéton
Faites	VERB	faire
la	DET	le
de	ADP	de
à	ADP	à
avait	AUX	avoir
se	PRON	se
à	ADP	à
Jason	PROPN	Jason
pensée	NOUN	pensée
soudain	ADV	soudain
l'	PRON	l'
égard	NOUN	égard
,	PUNCT	,
ou	CCONJ	ou
?	PUNCT	?
Wilde	PROPN	Wilde
en	ADP	en
le	DET	le
cette	DET	ce
au	ADP	au
la	DET	le
nettoyer	VERB	nettoyer
sens	NOUN	sens
!	PUNCT	!
les	DET	le
aucune	DET	aucun
Ce	PRON	ce
oreilles	NOUN	oreille
-	PRON	-
,	PUNCT	,
homme	NOUN	homme
tout	ADV	tout
elle	PRON	lui
—	PUNCT	—
.	PUNCT	.
le	DET	le
intérêt	NOUN	intérêt
rappelle	VERB	rappeler
.	PUNCT	.
elle	PRON	lui
temps	NOUN	temps
je	PRON	je
au	ADP	au
«	PUNCT	«
peut-être	ADV	peut-être
!	PUNCT	!
pencha	VERB	pencher
avait	AUX	avoir
une	DET	un
lui	PRON	lui
n'	ADV	n'
mais	CCONJ	mais
entrée	NOUN	entrée
l'	DET	le
,	PUNCT	,
parut	VERB	paraître
partir	VERB	partir
essayait	VERB	essayer
au	ADP	au
un	DET	un
d'	ADP	de
d'	ADP	de
véritable	ADJ	véritable
à	ADP	à
bas	NOUN	bas
l'	DET	le
criminelle	ADJ	criminel
fond	NOUN	fond
siens	ADJ	sien
le	DET	le
intention	NOUN	intention
un	DET	un
jeune	ADJ	jeune
glacées	ADJ	glacé
l'	DET	le
du	ADP	de
Le	DET	le
femme	NOUN	femme
de	ADP	de
séjour	NOUN	séjour
quelle	DET	quel
la	DET	le
il	PRON	il
jeune	ADJ	jeune
de	ADP	de
écria	VERB	écrier
elle	PRON	lui
.	PUNCT	.
entrer	VERB	entrer
la	PRON	le
ménage	NOUN	ménage
jeune	ADJ	jeune
pas	ADV	pas
plus	ADV	plus
Franchement	ADV	franchement
de	ADP	de
les	DET	le
ne	ADV	ne
,	PUNCT	,
par	ADP	par
théâtral	ADJ	théâtral
Cet	DET	ce
peu	NOUN	peu
jeter	VERB	jeter
tu	PRON	tu
l'	DET	le
d'	ADP	de
Bartowski	PROPN	Bartowski
veut	VERB	vouloir
collection	NOUN	collection
louais	VERB	louer
départ	NOUN	départ
trouvait	VERB	trouver
des	DET	un
voilage	NOUN	voilage
elle	PRON	lui
lui	PRON	lui
combiné	NOUN	combiné
époque	NOUN	époque
dirais	VERB	dire
rafales	NOUN	rafale
,	PUNCT	,
sous	ADP	sous
.	PUNCT	.
t'	PRON	te
de	ADP	de
?	PUNCT	?
d'	ADP	de
du	ADP	de
as	AUX	avoir
,	PUNCT	,
Après	ADP	après
deuxième	ADJ	deuxième
la	DET	le
Klein	PROPN	Klein
!	PUNCT	!
appela	VERB	appeler
tout	DET	tout
celui-ci	PRON	celui-ci
petit	ADJ	petit
?	PUNCT	?
ne	ADV	ne
moins	ADV	moins
.	PUNCT	.
filer	VERB	filer
donc	ADV	donc
Hercule	PROPN	Hercule
si	SCONJ	si
que	SCONJ	que
après	ADP	après
de	ADP	de
doute	NOUN	doute
là	ADV	là
je	PRON	je
elle	PRON	lui
pas	NOUN	pas
mit	VERB	mettre
vers	ADP	vers
.	PUNCT	.
mais	CCONJ	mais
en	ADP	en
hypothèse	NOUN	hypothèse
,	PUNCT	,
arrivée	NOUN	arrivée
était	VERB	être
.	PUNCT	.
-	PRON	-
la	DET	le
Katharine	PROPN	Katharine
l'	PRON	l'
ailleurs	ADV	ailleurs
plus	ADV	plus
mais	CCONJ	mais
refusait	VERB	refuser
:	PUNCT	:
Oui	ADV	oui
Une	DET	un
jour	NOUN	jour
relevé	VERB	relever
sur	ADP	sur
Et	CCONJ	et
terminé	VERB	terminer
-elle	PRON	lui
déjeuner	NOUN	déjeuner
propos	NOUN	propos
s'	PRON	se
avait	AUX	avoir
Marion	PROPN	Marion
place	NOUN	place
et	CCONJ	et
incognito	PROPN	incognito
—	PUNCT	—
main	NOUN	main
même	ADJ	même
et	CCONJ	et
plus	ADV	plus
,	PUNCT	,
trouvait	VERB	trouver
annonça	VERB	annoncer
-elle	PRON	lui
de	ADP	de
époussetait	VERB	épousseter
n'	ADV	n'
,	PUNCT	,
soudaine	ADJ	soudain
vers	ADP	vers
homme	NOUN	homme
«	PUNCT	«
est	VERB	être
coups	NOUN	coup
son	DET	son
et	CCONJ	et
Avait	AUX	avoir
très	ADV	très
Agatha	PROPN	Agatha
le	DET	le
frisson	NOUN	frisson
,	PUNCT	,
sa	DET	son
pour	ADP	pour
je	PRON	je
chapeau	NOUN	chapeau
personnes	NOUN	personne
se	PRON	se
pour	ADP	pour
?	PUNCT	?
lunettes	NOUN	lunette
intima	VERB	intimer
policier	NOUN	policier
que	SCONJ	que
un	DET	un
ouvrit	VERB	ouvrir
le	DET	le
ou	CCONJ	ou
dans	ADP	dans
que	PRON	que
était	AUX	être
d'	ADP	de
plus	ADV	plus
tout	ADJ	tout
l'	DET	le
-il	PRON	il
dérobée	NOUN	dérobée
se	PRON	se
invitais	VERB	inviter
direction	NOUN	direction
d'	ADP	de
à	ADP	à
coupa	VERB	couper
.	PUNCT	.
bien	ADV	bien
la	DET	le
quelque	DET	quelque
marchait	VERB	marcher
fois	NOUN	fois
ça	PRON	cela
à	ADP	à
.	PUNCT	.
police	NOUN	police
,	PUNCT	,
café	NOUN	café
fut	AUX	être
ailleurs	ADV	ailleurs
.	PUNCT	.
—	PUNCT	—
instant	NOUN	instant
elle	PRON	lui
vers	ADP	vers
,	PUNCT	,
la	PRON	le
étant	AUX	être
Toutefois	ADV	toutefois
lieutenant	NOUN	lieutenant
m'	PRON	me
donner	VERB	donner
et	CCONJ	et
avait	AUX	avoir
Vivian	PROPN	Vivian
venir	VERB	venir
table	NOUN	table
les	DET	le
à	ADP	à
il	PRON	il
immeuble	NOUN	immeuble
qui	PRON	qui
lui	PRON	lui
son	DET	son
un	DET	un
jeu	NOUN	jeu
si	SCONJ	si
impression	NOUN	impression
ne	ADV	ne
double	ADJ	double
yeux	NOUN	oeil
par	ADP	par
ses	DET	son
choses	NOUN	chose
roman	NOUN	roman
inquiétante	ADJ	inquiétant
l'	DET	le
œil	NOUN	œil
.	PUNCT	.
en	ADP	en
ou	CCONJ	ou
réunir	VERB	réunir
travaillaient	VERB	travailler
s'	SCONJ	s'
un	DET	un
trottoir	NOUN	trottoir
,	PUNCT	,
être	AUX	être
tenant	VERB	tenir
eut	VERB	avoir
si	SCONJ	si
dans	ADP	dans
pénétra	VERB	pénétrer
sa	DET	son
!	PUNCT	!
qui	PRON	qui
Robert	PROPN	Robert
donc	ADV	donc
ne	ADV	ne
était	AUX	être
laissé	VERB	laisser
en	ADP	en
bien	ADV	bien
Cette	DET	ce
battant	VERB	battre
de	ADP	de
de	ADP	de
Robert	PROPN	Robert
court	VERB	courir
conviction	NOUN	conviction
l'	DET	le
dans	ADP	dans
et	CCONJ	et
un	DET	un
interphone	NOUN	interphone
cependant	ADV	cependant
et	CCONJ	et
fin	NOUN	fin
rassérénée	VERB	rasséréner
de	ADP	de
la	DET	le
pouvait	VERB	pouvoir
voyait	VERB	voir
l'	DET	le
le	PRON	le
à	ADP	à
,	PUNCT	,
,	PUNCT	,
avait	VERB	avoir
Margot	PROPN	Margot
,	PUNCT	,
un	DET	un
garé	VERB	garer
aiguisé	VERB	aiguiser
Il	PRON	il
de	ADP	de
a	VERB	avoir
que	SCONJ	que
habitait	VERB	habiter
la	PRON	le
s'	PRON	se
sûreté	NOUN	sûreté
où	PRON	où
—	PUNCT	—
de	DET	de
Une	DET	un
Marion	PROPN	Marion
faits	NOUN	fait
Robert	PROPN	Robert
l'	PRON	l'
La	DET	le
monsieur	NOUN	Monsieur
tel	ADJ	tel
cœur	NOUN	cœur
gestes	NOUN	geste
-ce	PRON	-ce
et	CCONJ	et
au	ADP	au
figea	VERB	figer
de	ADP	de
suggéra	VERB	suggérer
s'	PRON	se
sur	ADP	sur
ses	DET	son
,	PUNCT	,
pas	ADV	pas
,	PUNCT	,
sais	VERB	savoir
au	ADP	au
qu'	SCONJ	que
elle	PRON	lui
deux	NUM	deux
Comme	ADP	comme
-	PRON	-
à	ADP	à
?	PUNCT	?
que	SCONJ	que
,	PUNCT	,
Quand	SCONJ	quand
tour	NOUN	tour
le	DET	le
heure	NOUN	heure
—	PUNCT	—
à	ADP	à
,	PUNCT	,
désignant	VERB	désigner
,	PUNCT	,
,	PUNCT	,
cassette	NOUN	cassette
de	ADP	de
autres	ADJ	autre
jeta	VERB	jeter
une	DET	un
.	PUNCT	.
la	PRON	le
.	PUNCT	.
fois	NOUN	fois
La	DET	le
parler	VERB	parler
par	ADP	par
air	NOUN	air
un	DET	un
rassemblant	VERB	rassembler
police	NOUN	police
-elle	PRON	lui
en	ADP	en
enquête	NOUN	enquête
présence	NOUN	présence
La	DET	le
remarqua	VERB	remarquer
de	ADP	de
Klein	PROPN	Klein
tout	ADV	tout
col	NOUN	col
ayant	AUX	avoir
surveiller	VERB	surveiller
son	DET	son
tête	NOUN	tête
J'	PRON	je
et	CCONJ	et
Marion	PROPN	Marion
-il	PRON	il
utilité	NOUN	utilité
,	PUNCT	,
que	SCONJ	que
Où	ADV	où
d'	DET	d'
,	PUNCT	,
bien	ADV	bien
chaîne	NOUN	chaîne
:	PUNCT	:
Etait	AUX	etait
Louis	PROPN	Louis
imagine	VERB	imagine
.	PUNCT	.
de	ADP	de
sur	ADP	sur
pas	ADV	pas
pas	ADV	pas
pas	ADV	pas
bizarre	ADJ	bizarre
autre	PRON	autre
matin	NOUN	matin
l'	PRON	l'
a	AUX	avoir
,	PUNCT	,
toutes	ADJ	tout
la	PRON	le
»	PUNCT	»
Sa	DET	son
les	DET	le
savait	VERB	savoir
pour	ADP	pour
ta	DET	ton
—	PUNCT	—
demandé	VERB	demander
un	DET	un
elle	PRON	lui
posèrent	VERB	poser
l'	DET	le
Certes	ADV	certes
.	PUNCT	.
La	DET	le
La	DET	le
Saint	PROPN	Saint
mal	ADV	mal
n'	ADV	n'
aucune	DET	aucun
.	PUNCT	.
bord	NOUN	bord
faire	VERB	faire
brusque	ADJ	brusque
.	PUNCT	.
si	SCONJ	si
Une	DET	un
on	PRON	on
l'	DET	le
sur	ADP	sur
du	ADP	de
personnel	NOUN	personnel
fin	NOUN	fin
lancé	VERB	lancer
dans	ADP	dans
Et	CCONJ	et
disparition	NOUN	disparition
parking	NOUN	parking
,	PUNCT	,
.	PUNCT	.
être	AUX	être
t'	PRON	te
...	PUNCT	...
.	PUNCT	.
Elle	PRON	lui
de	ADP	de
à	ADP	à
trop	ADV	trop
perpétuellement	ADV	perpétuellement
jour	NOUN	jour
conseil	NOUN	conseil
-je	PRON	je
s'	PRON	se
bon	ADJ	bon
vous	PRON	vous
as	AUX	avoir
s'	PRON	se
,	PUNCT	,
C'	PRON	ce
il	PRON	il
être	AUX	être
un	DET	un
eu	VERB	avoir
servir	VERB	servir
racla	VERB	racler
venir	VERB	venir
ne	ADV	ne
je	PRON	je
haussant	VERB	hausser
que	SCONJ	que
-il	PRON	il
présent	NOUN	présent
laquelle	PRON	lequel
et	CCONJ	et
de	ADP	de
Alors	ADV	alors
préparerai	VERB	préparer
,	PUNCT	,
un	DET	un
à	ADP	à
une	DET	un
femme	NOUN	femme
.	PUNCT	.
visiblement	ADV	visiblement
même	ADV	même
C'	PRON	ce
tentant	ADJ	tentant
circonstances	NOUN	circonstance
,	PUNCT	,
rangée	VERB	ranger
peur	NOUN	peur
papiers	NOUN	papier
vous	PRON	vous
de	ADP	de
d'	ADP	de
mon	DET	mon
téléphoner	VERB	téléphoner
la	DET	le
façon	NOUN	façon
n'	ADV	n'
le	DET	le
le	PRON	le
Celui	PRON	celui
avec	ADP	avec
continuer	VERB	continuer
dit	VERB	dire
est	AUX	être
-vous	PRON	vous
Dale	PROPN	Dale
.	PUNCT	.
pour	ADP	pour
refermait	VERB	refermer
,	PUNCT	,
l'	DET	le
.	PUNCT	.
vacances	NOUN	vacance
de	ADP	de
la	DET	le
avoue	VERB	avoue
exclama	VERB	exclamer
que	SCONJ	que
chaise	NOUN	chaise
la	DET	le
débrouiller	VERB	débrouiller
la	DET	le
coûts	NOUN	coût
son	DET	son
en	PRON	en
ne	ADV	ne
Katharine	PROPN	Katharine
sentait	VERB	sentir
nom	NOUN	nom
que	SCONJ	que
il	PRON	il
flamme	NOUN	flamme
du	ADP	de
plastiques	ADJ	plastique
moment	NOUN	moment
les	DET	le
mangera	VERB	manger
avec	ADP	avec
,	PUNCT	,
pieds	NOUN	pied
et	CCONJ	et
argent	NOUN	argent
le	DET	le
vrai	ADJ	vrai
la	DET	le
quelqu'	DET	quelque
avaient	AUX	avoir
chance	NOUN	chance
,	PUNCT	,
j'	PRON	je
.	PUNCT	.
pas	ADV	pas
installer	VERB	installer
A	ADP	à
s'	PRON	se
et	CCONJ	et
ordre	NOUN	ordre
se	PRON	se
Pourquoi	ADV	pourquoi
dans	ADP	dans
contrairement	ADV	contrairement
elle	PRON	lui
façon	NOUN	façon
Ça	PRON	cela
Aurais	AUX	avoir
,	PUNCT	,
appartement	NOUN	appartement
en	ADP	en
vérifier	VERB	vérifier
La	DET	le
n'	ADV	n'
que	SCONJ	que
-elle	PRON	lui
main	NOUN	main
fallait	VERB	falloir
d'	ADP	de
je	PRON	je
renoncer	VERB	renoncer
peu	ADV	peu
.	PUNCT	.
la	DET	le
la	DET	le
garda	VERB	garder
du	ADP	de
je	PRON	je
inquiète	VERB	inquiéter
journal	NOUN	journal
—	PUNCT	—
invitation	NOUN	invitation
atelier	NOUN	atelier
,	PUNCT	,
-t	PRON	-t
elle	PRON	lui
se	PRON	se
crois	VERB	croire
puis	CCONJ	puis
.	PUNCT	.
,	PUNCT	,
.	PUNCT	.
,	PUNCT	,
elle	PRON	lui
université	NOUN	université
tant	ADV	tant
chose	NOUN	chose
pour	ADP	pour
eu	VERB	avoir
fréquentiez	VERB	fréquenter
à	ADP	à
arts	NOUN	art
,	PUNCT	,
Ah	INTJ	Ah
pas	ADV	pas
de	ADP	de
aucun	DET	aucun
dans	ADP	dans
une	DET	un
quand	ADV	quand
.	PUNCT	.
techniciens	NOUN	technicien
puisque	SCONJ	puisque
7	NUM	7
apprenne	VERB	apprendre
le	PRON	le
affront	NOUN	affront
une	DET	un
Grand	ADJ	grand
voulait	VERB	vouloir
.	PUNCT	.
présent	NOUN	présent
tremblait	VERB	trembler
offrait	VERB	offrir
quand	SCONJ	quand
pas	ADV	pas
le	DET	le
pour	ADP	pour
conçu	VERB	concevoir
lui	PRON	lui
pense	VERB	pense
autre	ADJ	autre
car	CCONJ	car
personne	PRON	personne
apprécient	VERB	apprécier
se	PRON	se
d'	ADP	de
.	PUNCT	.
verrous	NOUN	verrou
en	ADP	en
,	PUNCT	,
—	PUNCT	—
votre	DET	votre
sentiments	NOUN	sentiment
avaient	AUX	avoir
sous	ADP	sous
d'	ADP	de
tôt	ADV	tôt
Il	PRON	il
l'	DET	le
.	PUNCT	.
Je	PRON	je
approchant	VERB	approcher
nouveau	ADJ	nouveau
les	PRON	le
toute	DET	tout
Atwood	PROPN	Atwood
,	PUNCT	,
été	AUX	être
le	DET	le
,	PUNCT	,
elle	PRON	lui
les	PRON	le
soudain	ADV	soudain
du	ADP	de
le	DET	le
ai	AUX	avoir
,	PUNCT	,
,	PUNCT	,
jours	NOUN	jour
d'	ADP	de
.	PUNCT	.
nerveux	ADJ	nerveux
achèterai	VERB	acheter
?	PUNCT	?
pop	NOUN	pop
elle	PRON	lui
,	PUNCT	,
ne	ADV	ne
toute	DET	tout
relations	NOUN	relation
qu'	SCONJ	que
l'	DET	le
cité	VERB	citer
me	PRON	me
se	PRON	se
à	ADP	à
,	PUNCT	,
porte	NOUN	porte
ai	VERB	avoir
gorge	NOUN	gorge
prenait	VERB	prendre
.	PUNCT	.
épanouir	VERB	épanouir
même	ADV	même
télévision	NOUN	télévision
soir	NOUN	soir
contraint	VERB	contraindre
l'	DET	le
saisir	VERB	saisir
d'	ADP	de
soir	NOUN	soir
C'	PRON	ce
posé	VERB	poser
chargés	VERB	charger
m'	PRON	me
votre	DET	votre
aurait	AUX	avoir
tout	ADV	tout
laisser	VERB	laisser
lui	PRON	lui
et	CCONJ	et
qu'	SCONJ	que
,	PUNCT	,
par	ADP	par
des	DET	un
du	DET	de
rassura	VERB	rassurer
pas	ADV	pas
.	PUNCT	.
Bon	ADJ	bon
expliquer	VERB	expliquer
Huit	NUM	Huit
d'	ADP	de
faire	VERB	faire
nettoyée	VERB	nettoyer
élevés	ADJ	élevé
-il	PRON	il
encombrée	VERB	encombrer
couloir	NOUN	couloir
les	DET	le
.	PUNCT	.
avant	ADP	avant
en	ADP	en
un	DET	un
accusation	NOUN	accusation
refusait	VERB	refuser
bien	ADV	bien
secoué	VERB	secouer
suis	AUX	être
,	PUNCT	,
juger	VERB	juger
.	PUNCT	.
réunis	VERB	réunir
subite	ADJ	subit
problème	NOUN	problème
un	DET	un
les	DET	le
—	PUNCT	—
parler	VERB	parler
.	PUNCT	.
contraire	ADV	contraire
m'	PRON	me
à	ADP	à
mais	CCONJ	mais
—	PUNCT	—
,	PUNCT	,
sa	DET	son
-	PUNCT	-
seconde	ADJ	second
du	ADP	de
plus	ADV	plus
Pas	ADV	pas
,	PUNCT	,
que	SCONJ	que
en	PRON	en
—	PUNCT	—
passer	VERB	passer
donner	VERB	donner
que	SCONJ	que
que	SCONJ	que
avait	AUX	avoir
.	PUNCT	.
verrou	NOUN	verrou
mais	CCONJ	mais
,	PUNCT	,
,	PUNCT	,
sous	ADP	sous
voulez	VERB	vouloir
pour	ADP	pour
besoins	NOUN	besoin
ça	PRON	cela
était	AUX	être
acheté	VERB	acheter
ce	DET	ce
suis	AUX	être
d'	ADP	de
une	DET	un
?	PUNCT	?
bout	NOUN	bout
Je	PRON	je
—	PUNCT	—
n'	ADV	n'
une	DET	un
notre	DET	notre
Katharine	PROPN	Katharine
de	ADP	de
qu'	PRON	qu'
,	PUNCT	,
adresser	VERB	adresser
en	PRON	en
Oui	ADV	oui
de	ADP	de
s'	PRON	se
avec	ADP	avec
et	CCONJ	et
s'	PRON	se
Vous	PRON	vous
,	PUNCT	,
Katharine	PROPN	Katharine
avait	VERB	avoir
il	PRON	il
et	CCONJ	et
de	ADP	de
plan	NOUN	plan
te	PRON	te
Dale	PROPN	Dale
Allez	VERB	aller
budgétaire	ADJ	budgétaire
,	PUNCT	,
Ecoute	VERB	ecoute
introduisit	VERB	introduire
recul	NOUN	recul
que	SCONJ	que
Mais	CCONJ	mais
était	AUX	être
pas	ADV	pas
devant	ADP	devant
de	ADP	de
cheveux	NOUN	cheveu
!	PUNCT	!
et	CCONJ	et
je	PRON	je
impulsion	NOUN	impulsion
,	PUNCT	,
Robert	PROPN	Robert
Dale	PROPN	Dale
est	AUX	être
membres	NOUN	membre
heure	NOUN	heure
bureau	NOUN	bureau
lui	PRON	lui
,	PUNCT	,
finit	VERB	finir
?	PUNCT	?
son	DET	son
,	PUNCT	,
récente	ADJ	récent
eu	VERB	avoir
Katharine	PROPN	Katharine
atelier	NOUN	atelier
autrefois	ADV	autrefois
:	PUNCT	:
voir	VERB	voir
Une	DET	un
trop	ADV	trop
le	DET	le
est	AUX	être
et	CCONJ	et
,	PUNCT	,
poser	VERB	poser
,	PUNCT	,
pas	ADV	pas
air	NOUN	air
le	DET	le
Katharine	PROPN	Katharine
professionnel	ADJ	professionnel
digitales	ADJ	digital
y	PRON	y
,	PUNCT	,
bien	ADV	bien
à	ADP	à
reporter	NOUN	reporter
tâche	NOUN	tâche
—	PUNCT	—
tout	ADV	tout
dans	ADP	dans
il	PRON	il
saccage	NOUN	saccage
,	PUNCT	,
inspection	NOUN	inspection
ce	DET	ce
qu'	PRON	qu'
c'	PRON	ce
