absolue	ADJ	absolu
un	DET	un
tu	PRON	tu
,	PUNCT	,
signes	NOUN	signe
du	ADP	de
la	DET	le
.	PUNCT	.
d'	ADP	de
livrait	VERB	livrer
avions	AUX	avoir
)	PUNCT	)
rame	NOUN	rame
,	PUNCT	,
portillon	NOUN	portillon
salut	NOUN	salut
Ici	ADV	ici
pouvait	VERB	pouvoir
pour	ADP	pour
arceaux	NOUN	arceau
ils	PRON	il
signes	NOUN	signe
pronoms	NOUN	pronom
labyrinthes	NOUN	labyrinthe
et	CCONJ	et
rêvaient	VERB	rêver
lors	ADV	lors
,	PUNCT	,
pas	ADV	pas
mien	PRON	mien
au	ADP	au
monde	NOUN	monde
,	PUNCT	,
par	ADP	par
enchevêtrement	NOUN	enchevêtrement
gît	VERB	gésir
réseau	NOUN	réseau
linéaires	ADJ	linéaire
chercher	VERB	chercher
pourrissants	ADJ	pourrissant
connaissent	VERB	connaître
:	PUNCT	:
une	DET	un
,	PUNCT	,
,	PUNCT	,
réseau	NOUN	réseau
passer	VERB	passer
un	DET	un
avec	ADP	avec
son	DET	son
tu	PRON	tu
s'	SCONJ	s'
il	PRON	il
feuilleté	VERB	feuilleter
à	ADP	à
verrière	NOUN	verrière
partie	NOUN	partie
,	PUNCT	,
suis	VERB	suivre
métro	NOUN	métro
puisqu'	SCONJ	puisque
un	DET	un
sens	NOUN	sens
lui	PRON	lui
de	ADP	de
tête	NOUN	tête
ne	ADV	ne
de	ADP	de
drame	NOUN	drame
métro	NOUN	métro
bois	VERB	boire
jouait	VERB	jouer
toute	DET	tout
,	PUNCT	,
Elle	PRON	lui
.	PUNCT	.
sortie	NOUN	sortie
sous	ADP	sous
dans	ADP	dans
il	PRON	il
,	PUNCT	,
voyait	VERB	voir
croient	VERB	croire
vient	VERB	venir
l'	DET	le
n'	ADV	n'
.	PUNCT	.
dernier	ADJ	dernier
de	ADP	de
à	ADP	à
dans	ADP	dans
les	DET	le
particulier	ADJ	particulier
monde	NOUN	monde
date	NOUN	date
seront	AUX	être
,	PUNCT	,
lycéenne	NOUN	lycéen
odeur	NOUN	odeur
du	ADP	de
rame	NOUN	rame
dont	PRON	dont
rendant	VERB	rendre
,	PUNCT	,
,	PUNCT	,
Au	ADP	au
de	ADP	de
wagon	NOUN	wagon
basse	ADJ	bas
faire	VERB	faire
de	ADP	de
maintenant	ADV	maintenant
,	PUNCT	,
de	ADP	de
peux	VERB	pouvoir
ce	PRON	ce
,	PUNCT	,
reproduire	VERB	reproduire
au	ADP	au
.	PUNCT	.
d'	ADP	de
toutes	ADJ	tout
et	CCONJ	et
les	DET	le
,	PUNCT	,
se	PRON	se
mon	DET	mon
,	PUNCT	,
ligne	NOUN	ligne
ils	PRON	il
l'	DET	le
et	CCONJ	et
tout	ADJ	tout
labyrinthe	NOUN	labyrinthe
comme	ADP	comme
vacarme	NOUN	vacarme
gelée	ADJ	gelé
de	ADP	de
faire	VERB	faire
la	DET	le
était	AUX	être
,	PUNCT	,
poutres	NOUN	poutre
était	AUX	être
frère	NOUN	frère
entre	ADP	entre
en	ADP	en
on	PRON	on
stations	NOUN	station
Circulaire	ADJ	circulaire
souterrains	NOUN	souterrain
la	DET	le
se	PRON	se
forte	ADJ	fort
de	ADP	de
,	PUNCT	,
une	DET	un
.	PUNCT	.
jets	NOUN	jet
jerricans	NOUN	jerrican
couper	VERB	couper
Cette	DET	ce
se	PRON	se
de	ADP	de
,	PUNCT	,
les	DET	le
marché	ADJ	marché
front	NOUN	front
immeubles	NOUN	immeuble
pilastres	NOUN	pilastre
serait	AUX	être
aux	ADP	à
pochoirs	NOUN	pochoir
qu'	PRON	qu'
descendre	VERB	descendre
sont	AUX	être
assise	VERB	asseoir
beaux	ADJ	beal
bon	ADJ	bon
escorté	VERB	escorter
ou	CCONJ	ou
de	ADP	de
certains	DET	certain
pilastres	NOUN	pilastre
l'	DET	le
quand	SCONJ	quand
de	ADP	de
-vous	PRON	vous
vieille	ADJ	vieux
des	DET	un
deux	NUM	deux
d'	ADP	de
une	DET	un
comme	ADP	comme
de	ADP	de
des	ADP	de
guitaristes	NOUN	guitariste
jointes	VERB	joindre
Aux	ADP	à
d'	ADP	de
de	ADP	de
station	NOUN	station
mécaniques	ADJ	mécanique
épongeant	VERB	éponger
tant	ADV	tant
mais	CCONJ	mais
,	PUNCT	,
chef	NOUN	chef
.	PUNCT	.
dans	ADP	dans
arlequin	PROPN	arlequin
que	SCONJ	que
vers	ADP	vers
est	AUX	être
de	ADP	de
savait	VERB	savoir
sur	ADP	sur
.	PUNCT	.
fer	NOUN	fer
un	DET	un
il	PRON	il
trouver	VERB	trouver
la	DET	le
évasés	ADJ	évasé
de	ADP	de
des	ADP	de
)	PUNCT	)
la	DET	le
.	PUNCT	.
dissimulés	VERB	dissimuler
Notre	DET	notre
la	DET	le
trouverez	VERB	trouver
ses	DET	son
du	ADP	de
près	ADV	près
,	PUNCT	,
de	ADP	de
la	DET	le
Circulant	VERB	circuler
Il	PRON	il
Nous	PRON	nous
stations	NOUN	station
histoire	NOUN	histoire
plus	ADV	plus
rompre	VERB	rompre
comme	ADP	comme
dans	ADP	dans
.	PUNCT	.
,	PUNCT	,
du	ADP	de
,	PUNCT	,
,	PUNCT	,
allions	VERB	allier
quelques	DET	quelque
vous	PRON	vous
dans	ADP	dans
rame	NOUN	rame
aide	NOUN	aide
confondus	VERB	confondre
demandé	VERB	demander
temps	NOUN	temps
regardait	VERB	regarder
de	ADP	de
terre	NOUN	terre
sur	ADP	sur
de	ADP	de
voyageurs	NOUN	voyageur
du	ADP	de
bloc	NOUN	bloc
et	CCONJ	et
vétustes	ADJ	vétuste
elle	PRON	lui
souterrain	ADJ	souterrain
il	PRON	il
à	ADP	à
,	PUNCT	,
était	AUX	être
.	PUNCT	.
laissé	VERB	laisser
Jours	NOUN	jour
couverte	VERB	couvrir
sont	AUX	être
le	DET	le
je	PRON	je
exception	NOUN	exception
les	DET	le
où	PRON	où
chercher	VERB	chercher
minceur	NOUN	minceur
au	ADP	au
banquette	NOUN	banquette
,	PUNCT	,
Lui	PRON	lui
vide	NOUN	vide
ligne	NOUN	ligne
où	PRON	où
de	ADP	de
une	DET	un
la	DET	le
clavier	NOUN	clavier
eau	NOUN	eau
incurvés	VERB	incurver
.	PUNCT	.
terminus	NOUN	terminus
et	CCONJ	et
fascination	NOUN	fascination
des	DET	un
clair	ADJ	clair
découvrait	VERB	découvrir
à	ADP	à
,	PUNCT	,
bas	NOUN	bas
vagues	ADJ	vague
le	DET	le
de	ADP	de
mieux	ADV	mieux
seuil	NOUN	seuil
dont	PRON	dont
enculées	VERB	enculer
donner	VERB	donner
lignes	NOUN	ligne
pas	ADV	pas
de	ADP	de
aérienne	ADJ	aérien
,	PUNCT	,
qu'	SCONJ	que
lieu	NOUN	lieu
reprenait	VERB	reprendre
détourné	VERB	détourner
était	AUX	être
fréquentait	VERB	fréquenter
rivetées	VERB	riveter
toujours	ADV	toujours
avait	AUX	avoir
,	PUNCT	,
.	PUNCT	.
un	DET	un
la	DET	le
s'	PRON	se
,	PUNCT	,
indicateurs	ADJ	indicateur
ces	DET	ce
y	PRON	y
,	PUNCT	,
,	PUNCT	,
de	ADP	de
affiches	NOUN	affiche
cette	DET	ce
chatterton	PROPN	chatterton
,	PUNCT	,
rouge	NOUN	rouge
des	DET	un
jeunes	ADJ	jeune
arbres	NOUN	arbre
prise	VERB	prendre
pans	NOUN	pan
.	PUNCT	.
qui	PRON	qui
toits	NOUN	toit
encore	ADV	encore
fait	AUX	faire
tellement	ADV	tellement
couloirs	NOUN	couloir
de	ADP	de
.	PUNCT	.
station	NOUN	station
enserrés	VERB	enserrer
d'	ADP	de
cette	DET	ce
.	PUNCT	.
à	ADP	à
avait	VERB	avoir
.	PUNCT	.
air	NOUN	air
il	PRON	il
peu	NOUN	peu
eût	AUX	avoir
des	DET	un
sur	ADP	sur
l'	DET	le
puis	CCONJ	puis
de	ADP	de
à	ADP	à
trottoirs	NOUN	trottoir
.	PUNCT	.
de	ADP	de
du	ADP	de
entre	ADP	entre
de	ADP	de
une	DET	un
apparaît	VERB	apparaître
regard	NOUN	regard
s'	PRON	se
arrachant	VERB	arracher
de	DET	de
d'	ADP	de
feuillages	NOUN	feuillage
de	ADP	de
les	DET	le
dont	PRON	dont
,	PUNCT	,
traînées	NOUN	traînée
,	PUNCT	,
pas	ADV	pas
la	DET	le
sens	NOUN	sens
des	DET	un
Du	ADP	de
murs	NOUN	mur
démolition	NOUN	démolition
un	DET	un
bistre	NOUN	bistre
les	DET	le
de	ADP	de
est	AUX	être
Ainsi	ADV	ainsi
(	PUNCT	(
leur	DET	leur
voir	VERB	voir
glissent	VERB	glisser
cuisses	NOUN	cuisse
répétait	VERB	répéter
panneaux	NOUN	panneau
sur	ADP	sur
gondolés	VERB	gondoler
elle	PRON	lui
était	AUX	être
la	DET	le
jeunes	ADJ	jeune
Glacée	VERB	glacer
disparaît	VERB	disparaître
carte	NOUN	carte
caniveaux	NOUN	caniveau
l'	PRON	l'
aval	NOUN	aval
où	PRON	où
en	ADP	en
représentant	VERB	représenter
la	DET	le
chewing	NOUN	chewing
il	PRON	il
sur	ADP	sur
faïence	NOUN	faïence
subsistent	VERB	subsister
cette	DET	ce
enchante	VERB	encher
aériennes	ADJ	aérien
promis	VERB	promettre
interdit	VERB	interdire
du	ADP	de
conjuré	VERB	conjurer
les	DET	le
sur	ADP	sur
vous	PRON	vous
jouer	VERB	jouer
Aux	ADP	à
Elles	PRON	lui
des	DET	un
l'	DET	le
en	ADP	en
.	PUNCT	.
n'	ADV	n'
de	ADP	de
avenue	NOUN	avenue
repartir	VERB	repartir
zinc	NOUN	zinc
été	AUX	être
terminus	NOUN	terminus
troisième	ADJ	troisième
,	PUNCT	,
de	ADP	de
au	ADP	au
Cancer	NOUN	cancer
de	ADP	de
suie	NOUN	suie
à	ADP	à
éventrée	VERB	éventrer
le	DET	le
gaz	NOUN	gaz
le	DET	le
,	PUNCT	,
de	ADP	de
en	PRON	en
tandis	ADV	tandis
arcs	NOUN	arc
la	DET	le
station	NOUN	station
rien	ADV	rien
aux	ADP	à
pouvait	VERB	pouvoir
ces	DET	ce
et	CCONJ	et
la	DET	le
A	ADP	à
ayant	VERB	avoir
l'	DET	le
arabe	NOUN	arabe
à	ADP	à
ne	ADV	ne
libre	ADJ	libre
caractère	NOUN	caractère
jouets	NOUN	jouet
glace	NOUN	glace
on	PRON	on
un	DET	un
haut	ADV	haut
en	ADP	en
Cependant	ADV	cependant
le	DET	le
les	DET	le
la	DET	le
la	DET	le
l'	DET	le
,	PUNCT	,
toute	ADJ	tout
.	PUNCT	.
ciel	NOUN	ciel
loge	NOUN	loge
briques	NOUN	brique
l'	DET	le
ailleurs	ADV	ailleurs
ouvert	VERB	ouvrir
à	ADP	à
station	NOUN	station
avaient	AUX	avoir
odeur	NOUN	odeur
de	ADP	de
doux	ADJ	doux
restait	VERB	rester
—	PUNCT	—
pâleur	NOUN	pâleur
.	PUNCT	.
de	ADP	de
aériennes	ADJ	aérien
série	NOUN	série
à	ADP	à
fumée	NOUN	fumée
comme	ADP	comme
trembler	VERB	trembler
fascination	NOUN	fascination
ces	DET	ce
sèche	ADJ	sec
absence	NOUN	absence
-il	PRON	il
des	ADP	de
méduse	NOUN	méduse
fuir	VERB	fuir
de	ADP	de
il	PRON	il
changerez	VERB	changer
,	PUNCT	,
plutôt	ADV	plutôt
et	CCONJ	et
jours	NOUN	jour
officiers	NOUN	officier
où	PRON	où
j'	PRON	je
ligne	NOUN	ligne
la	DET	le
de	ADP	de
Les	DET	le
escaliers	NOUN	escalier
faïences	NOUN	faïence
.	PUNCT	.
héroïne	NOUN	héroïne
somnambule	NOUN	somnambule
couloir	NOUN	couloir
bronx	PROPN	bronx
tête	NOUN	tête
,	PUNCT	,
turquoise	ADJ	turquoise
fois	NOUN	fois
engagée	VERB	engager
faite	VERB	faire
elle	PRON	lui
carrosseries	NOUN	carrosserie
de	ADP	de
à	ADP	à
,	PUNCT	,
tard	ADV	tard
lui	PRON	lui
caractère	NOUN	caractère
d'	ADP	de
réseau	NOUN	réseau
lycéenne	NOUN	lycéen
ou	CCONJ	ou
.	PUNCT	.
demeurait	VERB	demeurer
nord	NOUN	nord
stations	NOUN	station
arrivée	NOUN	arrivée
liens	NOUN	lien
à	ADP	à
d'	ADP	de
à	ADP	à
a	AUX	avoir
suie	NOUN	suie
de	ADP	de
changement	NOUN	changement
d'	ADP	de
s'	PRON	se
font	VERB	faire
la	DET	le
veuves	NOUN	veuve
d'	ADP	de
,	PUNCT	,
le	DET	le
branches	NOUN	branche
de	ADP	de
.	PUNCT	.
avait	AUX	avoir
eu	VERB	avoir
laissait	VERB	laisser
grande	ADJ	grand
laissée	VERB	laisser
on	PRON	on
personnels	ADJ	personnel
de	DET	de
une	DET	un
cimetières	NOUN	cimetière
y	PRON	y
.	PUNCT	.
puisque	SCONJ	puisque
qui	PRON	qui
part	NOUN	part
de	ADP	de
,	PUNCT	,
de	ADP	de
Depuis	ADP	depuis
deux	PRON	deux
arbre	NOUN	arbre
avant	ADP	avant
contribue	VERB	contribue
amont	NOUN	amont
sa	DET	son
ailleurs	ADV	ailleurs
des	DET	un
la	DET	le
,	PUNCT	,
,	PUNCT	,
Arabe	ADJ	arabe
en	ADP	en
des	DET	un
éraillé	VERB	érailler
,	PUNCT	,
abandonnées	VERB	abandonner
aussitôt	ADV	aussitôt
bancs	NOUN	banc
j'	PRON	je
avec	ADP	avec
déjà	ADV	déjà
à	ADP	à
ai	AUX	avoir
haut	NOUN	haut
.	PUNCT	.
,	PUNCT	,
,	PUNCT	,
un	DET	un
un	DET	un
dessert	VERB	desservir
ou	CCONJ	ou
écriture	NOUN	écriture
aérien	ADJ	aérien
réseau	NOUN	réseau
de	ADP	de
pas	ADV	pas
qu'	SCONJ	que
Le	DET	le
l'	DET	le
couleur	NOUN	couleur
les	DET	le
était	AUX	être
des	DET	un
pas	ADV	pas
,	PUNCT	,
,	PUNCT	,
de	ADP	de
entre	ADP	entre
piège	NOUN	piège
une	DET	un
aérienne	ADJ	aérien
maisons	NOUN	maison
batterie	NOUN	batterie
glabre	ADJ	glabre
la	DET	le
sur	ADP	sur
celui	PRON	celui
de	ADP	de
deux	NUM	deux
,	PUNCT	,
,	PUNCT	,
—	PUNCT	—
composée	VERB	composer
le	DET	le
et	CCONJ	et
de	ADP	de
à	ADP	à
mâchoires	NOUN	mâchoire
héroïne	NOUN	héroïne
à	ADP	à
,	PUNCT	,
sont	AUX	être
a	AUX	avoir
devant	ADP	devant
de	ADP	de
,	PUNCT	,
.	PUNCT	.
violet	NOUN	violet
le	DET	le
,	PUNCT	,
parce	SCONJ	parce
coup	NOUN	coup
l'	DET	le
plus	ADV	plus
d'	ADP	de
les	DET	le
les	DET	le
quai	NOUN	quai
cartes	NOUN	carte
quelque	DET	quelque
constructions	NOUN	construction
visage	NOUN	visage
il	PRON	il
à	ADP	à
lents	ADJ	lent
ciré	NOUN	ciré
ligne	NOUN	ligne
s'	PRON	se
noir	ADJ	noir
à	ADP	à
état	NOUN	état
une	DET	un
un	DET	un
rames	NOUN	rame
.	PUNCT	.
ou	CCONJ	ou
convoi	NOUN	convoi
fraîchement	ADV	fraîchement
couronne	NOUN	couronne
serais	AUX	être
l'	DET	le
,	PUNCT	,
les	DET	le
,	PUNCT	,
attendre	VERB	attendre
la	DET	le
le	DET	le
de	ADP	de
en	ADP	en
ci	NOUN	ci
vieille	NOUN	vieux
profil	NOUN	profil
la	DET	le
arceaux	NOUN	arceau
d'	ADP	de
était	AUX	être
le	DET	le
battery	PROPN	battery
troisième	ADJ	troisième
la	DET	le
règne	VERB	régner
heures	NOUN	heure
où	PRON	où
carte	NOUN	carte
revêtement	NOUN	revêtement
la	DET	le
erré	VERB	errer
immobilité	NOUN	immobilité
où	PRON	où
rame	NOUN	rame
écorchures	NOUN	écorchure
qu'	ADV	qu'
aérien	ADJ	aérien
nickelé	ADJ	nickelé
pressez	VERB	presser
rendez-vous	NOUN	rendez-vous
épisode	NOUN	épisode
aériennes	ADJ	aérien
volontiers	ADV	volontiers
vérité	NOUN	vérité
métro	NOUN	métro
S'	PRON	se
-	NOUN	-
plus	ADV	plus
illisible	ADJ	illisible
carreaux	NOUN	carreau
Ils	PRON	il
doute	NOUN	doute
n'	ADV	n'
qu'	SCONJ	que
-	NOUN	-
fois	NOUN	fois
qu'	SCONJ	que
la	DET	le
les	DET	le
ce	DET	ce
étaient	AUX	être
,	PUNCT	,
puisque	SCONJ	puisque
d'	ADP	de
Aux	ADP	à
voir	VERB	voir
.	PUNCT	.
pouvait	VERB	pouvoir
en	PRON	en
vétuste	ADJ	vétuste
ne	ADV	ne
le	DET	le
rame	NOUN	rame
de	ADP	de
de	ADP	de
leur	PRON	leur
vous	PRON	vous
,	PUNCT	,
rendez	VERB	rendre
en	ADP	en
faire	VERB	faire
station	NOUN	station
chaussée	NOUN	chaussée
.	PUNCT	.
Gainés	VERB	gainer
poudre	NOUN	poudre
deux	NUM	deux
tant	ADV	tant
d'	DET	d'
ne	ADV	ne
.	PUNCT	.
du	ADP	de
labyrinthe	NOUN	labyrinthe
des	DET	un
un	DET	un
n'	ADV	n'
à	ADP	à
rat	NOUN	rat
charge	NOUN	charge
les	DET	le
vitrifiées	VERB	vitrifier
ce	PRON	ce
pas	ADV	pas
n'	ADV	n'
en	ADP	en
,	PUNCT	,
certains	DET	certain
dans	ADP	dans
,	PUNCT	,
véronèse	NOUN	véronèse
revolver	NOUN	revolver
de	ADP	de
gré	NOUN	gré
sabrés	ADJ	sabrer
en	ADP	en
mêmes	ADJ	même
de	ADP	de
gisante	VERB	giser
importance	NOUN	importance
carrosseries	NOUN	carrosserie
longs	ADJ	long
—	PUNCT	—
à	ADP	à
second	ADJ	second
sont	AUX	être
sur	ADP	sur
l'	PRON	l'
—	PUNCT	—
,	PUNCT	,
usines	NOUN	usine
décore	VERB	décore
frêles	ADJ	frêle
résignée	VERB	résigner
garde	NOUN	garde
tout	ADV	tout
réseau	NOUN	réseau
d'	ADP	de
de	ADP	de
les	DET	le
était	AUX	être
entre	ADP	entre
douceur	NOUN	douceur
les	DET	le
distributeur	NOUN	distributeur
on	PRON	on
dans	ADP	dans
trajet	NOUN	trajet
brûlée	VERB	brûler
sang	NOUN	sang
montée	VERB	monter
raccordaient	VERB	raccorder
d'	ADP	de
fleurs	NOUN	fleur
bouton	NOUN	bouton
eu	VERB	avoir
,	PUNCT	,
.	PUNCT	.
de	ADP	de
pur	ADJ	pur
aux	ADP	à
,	PUNCT	,
c'	PRON	ce
il	PRON	il
.	PUNCT	.
elle	PRON	lui
cassandre	NOUN	cassandre
,	PUNCT	,
mon	DET	mon
cames	NOUN	came
la	DET	le
—	PUNCT	—
,	PUNCT	,
aérien	ADJ	aérien
de	ADP	de
tunnel	NOUN	tunnel
du	ADP	de
cette	DET	ce
du	ADP	de
immeubles	NOUN	immeuble
station	NOUN	station
de	ADP	de
,	PUNCT	,
musée	NOUN	musée
de	ADP	de
orientale	ADJ	oriental
deux	NUM	deux
deux	NUM	deux
inconscience	NOUN	inconscience
vitre	NOUN	vitre
-	NOUN	-
terrains	NOUN	terrain
,	PUNCT	,
de	ADP	de
Ici	ADV	ici
.	PUNCT	.
à	ADP	à
ses	DET	son
bataille	NOUN	bataille
,	PUNCT	,
trop	ADV	trop
arceaux	NOUN	arceau
de	ADP	de
une	DET	un
réseau	NOUN	réseau
de	ADP	de
et	CCONJ	et
effleurés	VERB	effleurer
briques	NOUN	brique
faible	ADJ	faible
leur	PRON	leur
laquelle	PRON	lequel
cartes	NOUN	carte
promenade	NOUN	promenade
,	PUNCT	,
et	CCONJ	et
de	ADP	de
fois	NOUN	fois
,	PUNCT	,
après	ADP	après
cette	DET	ce
plus	ADV	plus
pour	ADP	pour
.	PUNCT	.
quelqu'	DET	quelque
adressée	VERB	adresser
,	PUNCT	,
un	PRON	un
de	ADP	de
,	PUNCT	,
vendeurs	NOUN	vendeur
dans	ADP	dans
jouets	NOUN	jouet
votre	DET	votre
,	PUNCT	,
Le	DET	le
,	PUNCT	,
de	ADP	de
d'	ADP	de
aimait	VERB	aimer
sans	ADP	sans
sur	ADP	sur
deux	NUM	deux
pouvait	VERB	pouvoir
entrepôts	NOUN	entrepôt
rafale	NOUN	rafale
conscience	NOUN	conscience
,	PUNCT	,
une	DET	un
aérien	ADJ	aérien
prolétaire	ADJ	prolétaire
la	DET	le
labyrinthe	NOUN	labyrinthe
coups	NOUN	coup
cela	PRON	cela
avait	VERB	avoir
celui	PRON	celui
peinture	NOUN	peinture
:	PUNCT	:
du	ADP	de
,	PUNCT	,
le	DET	le
Ici	ADV	ici
une	DET	un
vue	NOUN	vue
aérienne	ADJ	aérien
épargnées	VERB	épargner
troue	VERB	troue
.	PUNCT	.
n'	ADV	n'
un	DET	un
eût	AUX	avoir
fer	NOUN	fer
blancheur	NOUN	blancheur
ne	ADV	ne
dont	PRON	dont
itinéraire	NOUN	itinéraire
vastes	ADJ	vaste
son	DET	son
hôpitaux	NOUN	hôpital
outils	NOUN	outil
de	ADP	de
Seule	ADJ	seul
en	ADP	en
câbles	NOUN	câble
,	PUNCT	,
allure	NOUN	allure
l'	DET	le
en	ADP	en
sachet	NOUN	sachet
pas	ADV	pas
ai	AUX	avoir
souterraines	ADJ	souterrain
un	PRON	un
ils	PRON	il
remise	NOUN	remise
par	ADP	par
protégées	VERB	protéger
d'	ADP	de
anime	VERB	anime
la	DET	le
,	PUNCT	,
whisky	NOUN	whisky
,	PUNCT	,
ou	CCONJ	ou
gris	NOUN	gris
juin	NOUN	juin
de	ADP	de
ciment	NOUN	ciment
partie	NOUN	partie
vert	ADJ	vert
,	PUNCT	,
couleurs	NOUN	couleur
doigts	NOUN	doigt
revêtent	VERB	revêtir
-il	PRON	il
les	DET	le
Pour	ADP	pour
comme	ADP	comme
des	DET	un
l'	DET	le
gum	NOUN	gum
,	PUNCT	,
,	PUNCT	,
guerre	NOUN	guerre
eau	NOUN	eau
égyptiennes	NOUN	égyptienne
elle	PRON	lui
jonchés	VERB	joncher
,	PUNCT	,
longent	VERB	longer
rames	NOUN	rame
sur	ADP	sur
losanges	NOUN	losange
pronoms	NOUN	pronom
,	PUNCT	,
en	ADP	en
arbres	NOUN	arbre
boulevard	NOUN	boulevard
travers	NOUN	travers
sont	AUX	être
couronne	NOUN	couronne
bas	NOUN	bas
effondrait	VERB	effondrer
absence	NOUN	absence
lui	PRON	lui
monde	NOUN	monde
avenue	NOUN	avenue
métro	NOUN	métro
se	PRON	se
cependant	ADV	cependant
soutenue	VERB	soutenir
se	PRON	se
tard	ADV	tard
en	PRON	en
elle	PRON	lui
Cancer	NOUN	cancer
blanche	ADJ	blanc
la	DET	le
sur	ADP	sur
,	PUNCT	,
—	PUNCT	—
champs	NOUN	champ
novembre	NOUN	novembre
au	ADP	au
,	PUNCT	,
ardoise	NOUN	ardoise
raison	NOUN	raison
de	ADP	de
le	DET	le
suivante	ADJ	suivant
dont	PRON	dont
en	PRON	en
acide	NOUN	acide
clôt	VERB	clore
vous	PRON	vous
la	DET	le
songeait	VERB	songer
des	ADP	de
on	PRON	on
sous	ADP	sous
bitume	NOUN	bitume
passait	VERB	passer
au	ADP	au
à	ADP	à
c'	PRON	ce
de	ADP	de
prenez	VERB	prendre
seulement	ADV	seulement
sa	DET	son
correspondances	NOUN	correspondance
croûte	NOUN	croûte
croyait	VERB	croire
points	NOUN	point
ligne	NOUN	ligne
arrêtés	VERB	arrêter
parce	SCONJ	parce
rouge	ADJ	rouge
elle	PRON	lui
une	DET	un
des	ADP	de
croire	VERB	croire
se	PRON	se
contre	ADP	contre
commençaient	VERB	commencer
suroîts	NOUN	suroît
minuit	NOUN	minuit
affaires	NOUN	affaire
sur	ADP	sur
sous	ADP	sous
le	DET	le
de	ADP	de
distincts	ADJ	distinct
de	ADP	de
gré	NOUN	gré
du	ADP	de
à	ADP	à
,	PUNCT	,
la	DET	le
formes	NOUN	forme
par	ADP	par
sous	ADP	sous
aux	ADP	à
,	PUNCT	,
monumentale	ADJ	monumental
passait	VERB	passer
de	ADP	de
une	DET	un
puis	CCONJ	puis
sa	DET	son
temps	NOUN	temps
,	PUNCT	,
voyageurs	NOUN	voyageur
,	PUNCT	,
par	ADP	par
il	PRON	il
des	ADP	de
le	DET	le
droit	ADJ	droit
bientôt	ADV	bientôt
le	DET	le
qui	PRON	qui
il	PRON	il
soutènement	NOUN	soutènement
portant	VERB	porter
mais	CCONJ	mais
fut	AUX	être
de	ADP	de
un	DET	un
chef	NOUN	chef
aérienne	ADJ	aérien
nuit	NOUN	nuit
,	PUNCT	,
les	DET	le
la	DET	le
égouts	NOUN	égout
du	ADP	de
les	DET	le
morceau	NOUN	morceau
électrique	ADJ	électrique
de	ADP	de
démarrait	VERB	démarrer
la	DET	le
tard	ADV	tard
mains	NOUN	main
luxe	NOUN	luxe
masse	NOUN	masse
de	ADP	de
par	ADP	par
le	DET	le
découvert	VERB	découvrir
et	CCONJ	et
débouchait	VERB	déboucher
métro	NOUN	métro
aux	ADP	à
commençait	VERB	commencer
feux	NOUN	feu
rien	PRON	rien
,	PUNCT	,
personnelles	ADJ	personnel
Le	DET	le
plusieurs	DET	plusieurs
pressé	VERB	presser
la	DET	le
,	PUNCT	,
,	PUNCT	,
par	ADP	par
était	AUX	être
perche	NOUN	perche
hommes	NOUN	homme
accomplir	VERB	accomplir
que	SCONJ	que
gitanes	ADJ	gitan
une	DET	un
géantes	ADJ	géant
médiane	ADJ	médian
les	DET	le
,	PUNCT	,
vitre	NOUN	vitre
entre	ADP	entre
Front	NOUN	front
après	ADP	après
,	PUNCT	,
,	PUNCT	,
de	ADP	de
cette	DET	ce
chaque	DET	chaque
le	DET	le
dans	ADP	dans
pouvoir	VERB	pouvoir
doute	NOUN	doute
quai	NOUN	quai
amoncelées	VERB	amonceler
les	DET	le
,	PUNCT	,
la	DET	le
—	PUNCT	—
des	ADP	de
nœuds	NOUN	nœud
reprenaient	VERB	reprendre
étudie	VERB	étudier
pas	ADV	pas
ombres	NOUN	ombre
les	DET	le
les	DET	le
.	PUNCT	.
abattoirs	NOUN	abattoir
l'	DET	le
gitane	NOUN	gitane
de	ADP	de
corps	NOUN	corps
,	PUNCT	,
garages	NOUN	garage
que	ADV	que
bandes	NOUN	bande
la	DET	le
de	ADP	de
criait	VERB	crier
l'	DET	le
le	DET	le
du	ADP	de
,	PUNCT	,
le	DET	le
équipe	NOUN	équipe
stations	NOUN	station
au	ADP	au
en	ADP	en
les	DET	le
les	DET	le
piliers	NOUN	pilier
on	PRON	on
traverses	NOUN	traverse
elle	PRON	lui
du	ADP	de
pas	ADV	pas
avait	AUX	avoir
de	ADP	de
les	DET	le
portillon	NOUN	portillon
viaduc	NOUN	viaduc
laissant	VERB	laisser
les	DET	le
fonctionnait	VERB	fonctionner
celle	PRON	celui
angle	NOUN	angle
dans	ADP	dans
vieil	ADJ	vieux
claquements	NOUN	claquement
dont	PRON	dont
entrelacs	NOUN	entrelacs
,	PUNCT	,
l'	DET	le
à	ADP	à
ou	CCONJ	ou
ne	ADV	ne
dans	ADP	dans
ne	ADV	ne
et	CCONJ	et
rare	ADJ	rare
fait	NOUN	fait
le	DET	le
d'	ADP	de
de	ADP	de
il	PRON	il
de	ADP	de
le	DET	le
,	PUNCT	,
on	PRON	on
de	ADP	de
qu'	PRON	qu'
contre	ADP	contre
,	PUNCT	,
grille	NOUN	grille
toute	ADV	toute
tous	ADJ	tout
chaîne	NOUN	chaîne
fermeture	NOUN	fermeture
aérien	ADJ	aérien
il	PRON	il
,	PUNCT	,
de	ADP	de
sabots	NOUN	sabot
boulevard	NOUN	boulevard
