essayer	VERB	essayer
à	ADP	à
rejoint	VERB	rejoindre
Thomas	PROPN	Thomas
rivière	NOUN	rivière
boueuse	ADJ	boueux
déplacer	VERB	déplacer
leur	DET	leur
brusquement	ADV	brusquement
uns	ADJ	un
à	ADP	à
plus	ADV	plus
de	ADP	de
.	PUNCT	.
son	DET	son
martelait	VERB	marteler
la	DET	le
de	ADP	de
plut	VERB	pleuvoir
se	PRON	se
rapide	ADJ	rapide
prêt	ADJ	prêt
rivière	NOUN	rivière
le	DET	le
virèrent	VERB	virer
peut	VERB	pouvoir
plus	ADV	plus
position	NOUN	position
l'	DET	le
vite	ADV	vite
du	ADP	de
bateau	NOUN	bateau
où	PRON	où
fit	VERB	faire
,	PUNCT	,
.	PUNCT	.
était	AUX	être
de	ADP	de
irascible	ADJ	irascible
!	PUNCT	!
ils	PRON	il
à	ADP	à
Il	PRON	il
!	PUNCT	!
d'	ADP	de
,	PUNCT	,
le	DET	le
d'	ADP	de
que	SCONJ	que
fois	NOUN	fois
hagarde	ADJ	hagard
contre	ADP	contre
les	DET	le
!	PUNCT	!
Thomas	PROPN	Thomas
Molly	PROPN	Molly
à	ADP	à
l'	DET	le
leur	DET	leur
eux	PRON	lui
place	NOUN	place
virevolta	VERB	virevolter
Thomas	PROPN	Thomas
Il	PRON	il
arbre	NOUN	arbre
sa	DET	son
,	PUNCT	,
raclait	VERB	racler
le	DET	le
la	DET	le
ils	PRON	il
premier	ADJ	premier
va	VERB	aller
mètres	NOUN	mètre
autres	ADJ	autre
boue	NOUN	boue
de	ADP	de
-	PROPN	-
en	ADP	en
retourner	VERB	retourner
l'	DET	le
Midi	NOUN	midi
pour	ADP	pour
On	PRON	on
en	ADP	en
.	PUNCT	.
.	PUNCT	.
tenait	VERB	tenir
les	DET	le
,	PUNCT	,
pompe	NOUN	pompe
vers	ADP	vers
de	ADP	de
et	CCONJ	et
milieu	NOUN	milieu
la	DET	le
ne	ADV	ne
rester	VERB	rester
!	PUNCT	!
se	PRON	se
eau	NOUN	eau
ignorer	VERB	ignorer
dépassèrent	VERB	dépasser
écouter	VERB	écouter
.	PUNCT	.
la	DET	le
Sinon	ADV	sinon
tournait	VERB	tourner
frémit	VERB	frémir
avait	AUX	avoir
manifestant	VERB	manifester
observait	VERB	observer
à	ADP	à
ses	DET	son
.	PUNCT	.
rester	VERB	rester
rivière	NOUN	rivière
sous	ADP	sous
crue	NOUN	crue
à	ADP	à
la	DET	le
souche	NOUN	souche
changé	VERB	changer
Ils	PRON	il
cria	VERB	crier
Ben	PROPN	Ben
où	PRON	où
pierres	NOUN	pierre
souche	NOUN	souche
il	PRON	il
pieds	NOUN	pied
se	PRON	se
plus	ADV	plus
Thomas	PROPN	Thomas
Thomas	PROPN	Thomas
Je	PRON	je
—	PUNCT	—
:	PUNCT	:
haletante	ADJ	haletant
renfrogné	VERB	renfrogner
bateau	NOUN	bateau
—	PUNCT	—
bateau	NOUN	bateau
les	DET	le
une	DET	un
!	PUNCT	!
pluie	NOUN	pluie
poursuivirent	VERB	poursuivre
,	PUNCT	,
devrait	VERB	devoir
On	PRON	on
proue	NOUN	proue
ne	ADV	ne
leur	DET	leur
Trois	NUM	Trois
avait	VERB	avoir
contre	ADP	contre
,	PUNCT	,
que	SCONJ	que
le	DET	le
et	CCONJ	et
et	CCONJ	et
Il	PRON	il
la	DET	le
pair	NOUN	pair
être	AUX	être
ne	ADV	ne
.	PUNCT	.
actionnait	VERB	actionner
violemment	ADV	violemment
se	PRON	se
relâchaient	VERB	relâcher
le	DET	le
.	PUNCT	.
.	PUNCT	.
!	PUNCT	!
une	DET	un
—	PUNCT	—
nourriture	NOUN	nourriture
derrière	ADP	derrière
.	PUNCT	.
nous	PRON	nous
pelotonnés	VERB	pelotonner
mots	NOUN	mot
partie	NOUN	partie
!	PUNCT	!
le	DET	le
faut	VERB	falloir
cria	VERB	crier
ici	ADV	ici
cessa	VERB	cesser
chose	NOUN	chose
tu	PRON	tu
Ben	PROPN	Ben
les	PRON	le
,	PUNCT	,
était	AUX	être
Une	DET	un
plus	ADV	plus
interruption	NOUN	interruption
Des	DET	un
continuant	VERB	continuer
jamais	ADV	jamais
mais	CCONJ	mais
à	ADP	à
heure	NOUN	heure
soleil	NOUN	soleil
,	PUNCT	,
,	PUNCT	,
pour	ADP	pour
rapprocher	VERB	rapprocher
:	PUNCT	:
bateau	NOUN	bateau
tour	NOUN	tour
habitait	VERB	habiter
enjoignait	VERB	enjoindre
lorsqu'	SCONJ	lorsque
qu'	SCONJ	que
,	PUNCT	,
êtres	NOUN	être
sentait	VERB	sentir
Quoi	PRON	quoi
L'	DET	le
jour	NOUN	jour
mais	CCONJ	mais
les	DET	le
,	PUNCT	,
qu'	SCONJ	que
personne	NOUN	personne
.	PUNCT	.
lui	PRON	lui
intraduisibles	ADJ	intraduisible
que	SCONJ	que
vers	ADP	vers
.	PUNCT	.
vers	ADP	vers
lui	PRON	lui
fatiguée	ADJ	fatigué
avait	AUX	avoir
visage	NOUN	visage
,	PUNCT	,
autres	ADJ	autre
—	PUNCT	—
à	ADP	à
virage	NOUN	virage
affamés	ADJ	affamé
crue	NOUN	crue
.	PUNCT	.
pas	ADV	pas
n'	ADV	n'
dans	ADP	dans
tu	PRON	tu
à	ADP	à
satisfaisant	ADJ	satisfaisant
autres	ADJ	autre
mots	NOUN	mot
dont	PRON	dont
il	PRON	il
qui	PRON	qui
.	PUNCT	.
les	DET	le
rêve	NOUN	rêve
départ	NOUN	départ
sur	ADP	sur
vide	ADJ	vide
le	DET	le
elle	PRON	lui
discours	NOUN	discours
pour	ADP	pour
pleura	VERB	pleurer
tout	ADV	tout
.	PUNCT	.
eux	PRON	lui
:	PUNCT	:
le	DET	le
et	CCONJ	et
une	DET	un
les	DET	le
Ben	PROPN	Ben
main	NOUN	main
frères	NOUN	frère
rivière	NOUN	rivière
qu'	PRON	qu'
par	ADP	par
dans	ADP	dans
Toi	PRON	toi
l'	DET	le
bassin	NOUN	bassin
»	PUNCT	»
en	ADP	en
alors	ADV	alors
faim	NOUN	faim
,	PUNCT	,
une	DET	un
jusqu'	ADP	jusque
leurs	DET	leur
un	DET	un
il	PRON	il
le	DET	le
autrefois	ADV	autrefois
Ben	PROPN	Ben
voix	NOUN	voix
.	PUNCT	.
.	PUNCT	.
était	AUX	être
appétit	NOUN	appétit
d'	ADP	de
rien	PRON	rien
visions	NOUN	vision
couleur	NOUN	couleur
c'	PRON	ce
être	AUX	être
,	PUNCT	,
,	PUNCT	,
!	PUNCT	!
quelque	DET	quelque
et	CCONJ	et
proximité	NOUN	proximité
conscience	NOUN	conscience
qui	PRON	qui
—	PUNCT	—
personne	PRON	personne
.	PUNCT	.
mais	CCONJ	mais
.	PUNCT	.
.	PUNCT	.
avaient	AUX	avoir
prononcé	VERB	prononcer
n'	ADV	n'
,	PUNCT	,
Il	PRON	il
dur	ADJ	dur
.	PUNCT	.
ait	AUX	avoir
qu'	PRON	qu'
jours	NOUN	jour
et	CCONJ	et
sortir	VERB	sortir
y	PRON	y
neuf	NUM	neuf
le	DET	le
,	PUNCT	,
qui	PRON	qui
prêtât	VERB	prêter
cela	PRON	cela
autres	ADJ	autre
même	ADJ	même
arrêtait	VERB	arrêter
de	ADP	de
que	SCONJ	que
la	DET	le
il	PRON	il
,	PUNCT	,
avant	NOUN	avant
de	ADP	de
se	PRON	se
une	DET	un
son	DET	son
sur	ADP	sur
qui	PRON	qui
.	PUNCT	.
La	DET	le
ne	ADV	ne
,	PUNCT	,
dépassèrent	VERB	dépasser
plus	ADV	plus
,	PUNCT	,
,	PUNCT	,
—	PUNCT	—
autre	PRON	autre
n'	ADV	n'
qu'	SCONJ	que
certain	ADJ	certain
déjà	ADV	déjà
seule	ADJ	seul
l'	DET	le
volontaire	ADJ	volontaire
il	PRON	il
,	PUNCT	,
usait	VERB	user
fixe	ADJ	fixe
as	AUX	avoir
Les	DET	le
encore	ADV	encore
travers	NOUN	travers
,	PUNCT	,
moments	NOUN	moment
les	DET	le
n'	ADV	n'
étaient	AUX	être
.	PUNCT	.
tiré	VERB	tirer
.	PUNCT	.
D'	ADP	de
.	PUNCT	.
La	DET	le
,	PUNCT	,
était	AUX	être
avec	ADP	avec
la	DET	le
savoir	VERB	savoir
brusque	ADJ	brusque
lumière	NOUN	lumière
aussi	ADV	aussi
attendait	VERB	attendre
rapprochait	VERB	rapprocher
ce	PRON	ce
qu'	SCONJ	que
des	ADP	de
ne	ADV	ne
couleur	NOUN	couleur
n'	ADV	n'
mots	NOUN	mot
que	SCONJ	que
parce	SCONJ	parce
les	PRON	le
leur	PRON	leur
pour	ADP	pour
les	DET	le
Il	PRON	il
prétendre	VERB	prétendre
,	PUNCT	,
du	ADP	de
avait	VERB	avoir
le	DET	le
,	PUNCT	,
fût	AUX	être
mains	NOUN	main
les	DET	le
entendu	VERB	entendre
des	DET	un
comme	ADP	comme
terne	ADJ	terne
ai	VERB	avoir
sans	ADP	sans
actes	NOUN	acte
cordages	NOUN	cordage
de	ADP	de
et	CCONJ	et
as	AUX	avoir
pour	ADP	pour
soulagée	VERB	soulager
c'	PRON	ce
dans	ADP	dans
elle	PRON	lui
engourdis	VERB	engourdir
force	NOUN	force
est	VERB	être
la	DET	le
simplement	ADV	simplement
un	PRON	un
arbres	NOUN	arbre
,	PUNCT	,
et	CCONJ	et
ne	ADV	ne
là	ADV	là
n'	ADV	n'
et	CCONJ	et
alors	ADV	alors
,	PUNCT	,
faisait	VERB	faire
la	PRON	le
de	ADP	de
était	AUX	être
?	PUNCT	?
,	PUNCT	,
ne	ADV	ne
autre	PRON	autre
raideur	NOUN	raideur
ils	PRON	il
passer	VERB	passer
par	ADP	par
arrivèrent	VERB	arriver
les	PRON	le
son	DET	son
seul	ADJ	seul
la	DET	le
,	PUNCT	,
encore	ADV	encore
en	ADP	en
à	ADP	à
du	ADP	de
prendre	VERB	prendre
,	PUNCT	,
savait	VERB	savoir
la	DET	le
rien	PRON	rien
l'	PRON	l'
que	SCONJ	que
Elle	PRON	lui
avait	VERB	avoir
accès	NOUN	accès
muscles	NOUN	muscle
tu	PRON	tu
d'	ADP	de
elle	PRON	lui
les	DET	le
essayant	VERB	essayer
Il	PRON	il
,	PUNCT	,
qui	PRON	qui
.	PUNCT	.
A	ADP	à
elle	PRON	lui
à	ADP	à
d'	ADP	de
si	SCONJ	si
facilement	ADV	facilement
fin	NOUN	fin
s'	PRON	se
même	ADJ	même
la	DET	le
ce	PRON	ce
Mais	CCONJ	mais
d'	ADP	de
à	ADP	à
reposer	VERB	reposer
restait	VERB	rester
toi	PRON	toi
la	DET	le
.	PUNCT	.
pas	ADV	pas
regard	NOUN	regard
arrivait	VERB	arriver
était	AUX	être
?	PUNCT	?
lui	PRON	lui
champs	NOUN	champ
qu'	SCONJ	que
d'	ADP	de
presque	ADV	presque
bateau	NOUN	bateau
moquant	VERB	moquer
elle	PRON	lui
rien	PRON	rien
elle	PRON	lui
demanda	VERB	demander
elle	PRON	lui
à	ADP	à
autour	ADV	autour
de	ADP	de
même	ADV	même
un	DET	un
fût	AUX	être
pas	ADV	pas
-t	PRON	-t
terreur	NOUN	terreur
ils	PRON	il
n'	ADV	n'
fouiller	VERB	fouiller
,	PUNCT	,
ni	CCONJ	ni
,	PUNCT	,
marchait	VERB	marcher
chez	ADP	chez
—	PUNCT	—
les	PRON	le
eux	PRON	lui
de	DET	de
étaient	AUX	être
Jed	PROPN	Jed
le	PRON	le
cœur	NOUN	cœur
atteindre	VERB	atteindre
étaient	VERB	être
transparent	ADJ	transparent
détendre	VERB	détendre
s'	PRON	se
trop	ADV	trop
aussi	ADV	aussi
non	ADV	non
d'	ADP	de
l'	DET	le
n'	ADV	n'
de	ADP	de
feindre	VERB	feindre
traversée	VERB	traverser
l'	DET	le
la	DET	le
rive	NOUN	rive
il	PRON	il
danger	NOUN	danger
,	PUNCT	,
fort	ADJ	fort
en	PRON	en
-ce	PRON	-ce
par	ADP	par
.	PUNCT	.
pensées	NOUN	pensée
alors	ADV	alors
leur	DET	leur
alors	ADV	alors
se	PRON	se
Il	PRON	il
-	NUM	-
elle	PRON	lui
.	PUNCT	.
sentait	VERB	sentir
Mais	CCONJ	mais
impression	NOUN	impression
.	PUNCT	.
et	CCONJ	et
douce	ADJ	doux
,	PUNCT	,
s'	PRON	se
la	DET	le
guider	VERB	guider
le	PRON	le
avirons	NOUN	aviron
se	PRON	se
immobilisa	VERB	immobiliser
déplaçant	VERB	déplacer
lui	PRON	lui
plus	ADV	plus
,	PUNCT	,
murmure	NOUN	murmure
est	AUX	être
portait	VERB	porter
Ça	PRON	cela
après	ADP	après
expression	NOUN	expression
je	PRON	je
parcouraient	VERB	parcourir
une	DET	un
:	PUNCT	:
-elle	PRON	lui
je	PRON	je
et	CCONJ	et
sentiment	NOUN	sentiment
,	PUNCT	,
entendu	VERB	entendre
régulière	ADJ	régulier
quitté	VERB	quitter
étaient	AUX	être
,	PUNCT	,
,	PUNCT	,
son	DET	son
paix	NOUN	paix
été	AUX	être
mots	NOUN	mot
qui	PRON	qui
la	DET	le
dire	VERB	dire
terreur	NOUN	terreur
Souvent	ADV	souvent
doux	ADJ	doux
se	PRON	se
rivière	NOUN	rivière
sautait	VERB	sauter
Molly	PROPN	Molly
inconscience	NOUN	inconscience
voir	VERB	voir
avait	AUX	avoir
pas	ADV	pas
être	NOUN	être
Molly	PROPN	Molly
l'	DET	le
avoir	VERB	avoir
pouvait	VERB	pouvoir
elle	PRON	lui
peu	ADV	peu
était	AUX	être
utile	ADJ	utile
n'	ADV	n'
Elle	PRON	lui
pour	ADP	pour
avait	VERB	avoir
chez	ADP	chez
qui	PRON	qui
.	PUNCT	.
connaissait	VERB	connaître
les	DET	le
activité	NOUN	activité
le	DET	le
trop	ADV	trop
à	ADP	à
,	PUNCT	,
cédait	VERB	céder
la	DET	le
qu'	PRON	qu'
vivant	VERB	vivre
,	PUNCT	,
ses	DET	son
moins	ADV	moins
ils	PRON	il
veux	VERB	vouloir
de	ADP	de
d'	ADP	de
s'	PRON	se
,	PUNCT	,
entendu	VERB	entendre
la	PRON	le
sauver	VERB	sauver
,	PUNCT	,
dit	VERB	dire
pas	ADV	pas
rien	PRON	rien
le	DET	le
,	PUNCT	,
la	DET	le
Elle	PRON	lui
écoutait	VERB	écouter
il	PRON	il
Rien	PRON	rien
qui	PRON	qui
et	CCONJ	et
le	DET	le
ces	DET	ce
voix	NOUN	voix
yeux	NOUN	oeil
les	DET	le
Souvent	ADV	souvent
instants	NOUN	instant
était	AUX	être
avait	AUX	avoir
faciaux	ADJ	facial
,	PUNCT	,
faible	ADJ	faible
.	PUNCT	.
chose	NOUN	chose
de	ADP	de
n'	ADV	n'
Pas	ADV	pas
irrésistible	ADJ	irrésistible
son	DET	son
regarder	VERB	regarder
te	PRON	te
un	DET	un
,	PUNCT	,
.	PUNCT	.
il	PRON	il
la	DET	le
de	ADP	de
ne	ADV	ne
mais	CCONJ	mais
le	DET	le
quel	DET	quel
sœurs	NOUN	sœur
en	ADP	en
arrière	NOUN	arrière
quelque	DET	quelque
Ben	PROPN	Ben
là	ADV	là
longtemps	ADV	longtemps
eux	PRON	lui
regard	NOUN	regard
ne	ADV	ne
tirant	VERB	tirer
,	PUNCT	,
la	PRON	le
et	CCONJ	et
hébétude	NOUN	hébétude
.	PUNCT	.
l'	PRON	l'
étranges	ADJ	étrange
ses	DET	son
,	PUNCT	,
bateau	NOUN	bateau
,	PUNCT	,
désire	VERB	désire
qui	PRON	qui
.	PUNCT	.
leurs	DET	leur
d'	ADP	de
il	PRON	il
dernier	ADJ	dernier
plongeait	VERB	plonger
alentours	NOUN	alentours
avaient	AUX	avoir
se	PRON	se
accord	NOUN	accord
trop	ADV	trop
celui	PRON	celui
Je	PRON	je
Peu	ADV	peu
.	PUNCT	.
tué	VERB	tuer
quarante	NUM	quarante
voir	VERB	voir
elle	PRON	lui
regard	NOUN	regard
...	PUNCT	...
se	PRON	se
Je	PRON	je
Qu'	PRON	qu'
ai	AUX	avoir
elle-même	PRON	lui-même
.	PUNCT	.
survenus	VERB	survenir
mur	NOUN	mur
quelqu'	DET	quelque
impuissants	ADJ	impuissant
lui	PRON	lui
à	ADP	à
lui	PRON	lui
,	PUNCT	,
,	PUNCT	,
à	ADP	à
aux	ADP	à
place	NOUN	place
inopinément	ADV	inopinément
?	PUNCT	?
se	PRON	se
de	ADP	de
gardèrent	VERB	garder
,	PUNCT	,
.	PUNCT	.
un	DET	un
origine	NOUN	origine
son	DET	son
fatigue	NOUN	fatigue
d'	ADP	de
moquer	VERB	moquer
sur	ADP	sur
.	PUNCT	.
alors	ADV	alors
avec	ADP	avec
évaluer	VERB	évaluer
!	PUNCT	!
avait	VERB	avoir
«	PUNCT	«
des	DET	un
de	ADP	de
,	PUNCT	,
tranquille	ADJ	tranquille
saisirent	VERB	saisir
mais	CCONJ	mais
avait	VERB	avoir
trouvait	VERB	trouver
air	NOUN	air
en	PRON	en
ciel	NOUN	ciel
,	PUNCT	,
trop	ADV	trop
,	PUNCT	,
—	PUNCT	—
qui	PRON	qui
changements	NOUN	changement
décidé	VERB	décider
étonnement	NOUN	étonnement
terreur	NOUN	terreur
a	VERB	avoir
vers	ADP	vers
entendait	VERB	entendre
un	DET	un
par	ADP	par
jambes	NOUN	jambe
décrire	VERB	décrire
la	DET	le
attraction	NOUN	attraction
prenait	VERB	prendre
levait	VERB	lever
Il	PRON	il
que	PRON	que
.	PUNCT	.
peur	NOUN	peur
qui	PRON	qui
la	DET	le
dans	ADP	dans
jour	NOUN	jour
instinctif	ADJ	instinctif
-	PRON	-
rythmes	NOUN	rythme
était	AUX	être
brûlait	VERB	brûler
ça	PRON	cela
du	DET	de
était	AUX	être
et	CCONJ	et
dos	NOUN	dos
l'	PRON	l'
sexuelle	ADJ	sexuel
faim	NOUN	faim
-ils	PRON	il
ce	PRON	ce
au	ADP	au
présent	NOUN	présent
rivière	NOUN	rivière
à	ADP	à
»	PUNCT	»
s'	PRON	se
moindre	ADJ	moindre
elle	PRON	lui
s'	PRON	se
n'	ADV	n'
Rien	PRON	rien
s'	PRON	se
et	CCONJ	et
à	ADP	à
besoin	NOUN	besoin
ton	NOUN	ton
trait	NOUN	trait
lui	PRON	lui
guetter	VERB	guetter
elle	PRON	lui
,	PUNCT	,
peu	ADV	peu
les	PRON	le
dirigea	VERB	diriger
,	PUNCT	,
et	CCONJ	et
Et	CCONJ	et
avait	AUX	avoir
de	ADP	de
de	ADP	de
trop	ADV	trop
ces	DET	ce
le	DET	le
,	PUNCT	,
proue	NOUN	proue
Washington	PROPN	Washington
elle	PRON	lui
à	ADP	à
autour	ADV	autour
,	PUNCT	,
?	PUNCT	?
épais	ADJ	épais
.	PUNCT	.
.	PUNCT	.
attention	NOUN	attention
va	VERB	aller
et	CCONJ	et
pouvait	VERB	pouvoir
en	ADP	en
sexuel	ADJ	sexuel
échoué	VERB	échouer
auraient	AUX	avoir
Il	PRON	il
que	SCONJ	que
,	PUNCT	,
étranges	ADJ	étrange
toute	DET	tout
toutes	ADJ	tout
sombré	VERB	sombrer
de	ADP	de
obéissant	VERB	obéir
jamais	ADV	jamais
parfois	ADV	parfois
à	ADP	à
à	ADP	à
,	PUNCT	,
rendaient	VERB	rendre
ai	AUX	avoir
à	ADP	à
Pendant	ADP	pendant
son	DET	son
basse	ADJ	bas
avaient	VERB	avoir
ondes	NOUN	onde
vague	ADJ	vague
la	DET	le
observait	VERB	observer
que	SCONJ	que
impression	NOUN	impression
paix	NOUN	paix
l'	DET	le
que	SCONJ	que
ne	ADV	ne
le	DET	le
l'	DET	le
ne	ADV	ne
Chaque	DET	chaque
se	PRON	se
frères	NOUN	frère
sorte	NOUN	sorte
sagesse	NOUN	sagesse
que	SCONJ	que
nom	NOUN	nom
épaule	NOUN	épaule
entendu	VERB	entendre
des	DET	un
carnet	NOUN	carnet
un	PRON	un
semblait	VERB	sembler
la	DET	le
,	PUNCT	,
rivière	NOUN	rivière
.	PUNCT	.
il	PRON	il
,	PUNCT	,
ce	PRON	ce
barques	NOUN	barque
était	AUX	être
apaisée	VERB	apaiser
un	DET	un
,	PUNCT	,
les	DET	le
elle	PRON	lui
familiers	ADJ	familier
approchèrent	VERB	approcher
arrivait	VERB	arriver
.	PUNCT	.
monde	NOUN	monde
corps	NOUN	corps
lui	PRON	lui
visions	NOUN	vision
rivage	NOUN	rivage
même	ADV	même
soudainement	ADV	soudainement
petites	ADJ	petit
d'	ADP	de
voyait	VERB	voir
ses	DET	son
pas	ADV	pas
Quand	SCONJ	quand
en	ADP	en
pouvait	VERB	pouvoir
l'	DET	le
connaissait	VERB	connaître
autre	ADJ	autre
.	PUNCT	.
trouvait	VERB	trouver
-elle	PRON	lui
était	AUX	être
;	PUNCT	;
rien	PRON	rien
voix	NOUN	voix
un	DET	un
leurs	DET	leur
assoupie	VERB	assoupir
la	PRON	le
La	DET	le
la	DET	le
trop	ADV	trop
fait	NOUN	fait
d'	DET	d'
qu'	PRON	qu'
regardait	VERB	regarder
leur	DET	leur
à	ADP	à
,	PUNCT	,
,	PUNCT	,
arrivait	VERB	arriver
glacée	ADJ	glacé
Que	PRON	que
semblaient	VERB	sembler
un	PRON	un
pour	ADP	pour
dangers	NOUN	danger
,	PUNCT	,
en	ADP	en
prit	VERB	prendre
éveillait	VERB	éveiller
disait	VERB	dire
observait	VERB	observer
comme	SCONJ	comme
et	CCONJ	et
Deux	NUM	Deux
ou	CCONJ	ou
brusquement	ADV	brusquement
Tu	PRON	tu
d'	ADP	de
exactement	ADV	exactement
voix	NOUN	voix
la	DET	le
moins	ADV	moins
attraction	NOUN	attraction
de	ADP	de
,	PUNCT	,
.	PUNCT	.
parce	SCONJ	parce
de	ADP	de
regard	NOUN	regard
Molly	PROPN	Molly
terre	NOUN	terre
qu'	PRON	qu'
recula	VERB	reculer
le	PRON	le
était	AUX	être
Tu	PRON	tu
pas	ADV	pas
mieux	ADV	mieux
Un	DET	un
l'	PRON	l'
et	CCONJ	et
que	SCONJ	que
—	PUNCT	—
.	PUNCT	.
pouvait	VERB	pouvoir
dirigé	VERB	diriger
arrêter	VERB	arrêter
ne	ADV	ne
pas	ADV	pas
sur	ADP	sur
immédiatement	ADV	immédiatement
ce	DET	ce
A	ADP	à
pour	ADP	pour
,	PUNCT	,
lorsqu'	SCONJ	lorsque
Ils	PRON	il
,	PUNCT	,
une	DET	un
on	PRON	on
moment	NOUN	moment
une	DET	un
cessé	VERB	cesser
arrêter	VERB	arrêter
dont	PRON	dont
ramaient	VERB	ramer
.	PUNCT	.
lui	PRON	lui
lui	PRON	lui
y	PRON	y
seule	ADJ	seul
thé	NOUN	thé
A	ADP	à
elle	PRON	lui
il	PRON	il
pas	ADV	pas
large	ADJ	large
,	PUNCT	,
y	PRON	y
.	PUNCT	.
notes	NOUN	note
était	AUX	être
hommes	NOUN	homme
.	PUNCT	.
Il	PRON	il
séparée	VERB	séparer
emballait	VERB	emballer
?	PUNCT	?
aussi	ADV	aussi
,	PUNCT	,
.	PUNCT	.
poster	VERB	poster
,	PUNCT	,
vas	VERB	aller
articuler	VERB	articuler
C'	PRON	ce
en	ADP	en
comprendre	VERB	comprendre
voir	VERB	voir
plus	ADV	plus
avec	ADP	avec
alla	VERB	aller
Ce	PRON	ce
celle	PRON	celui
dit	VERB	dire
aussi	ADV	aussi
tout	DET	tout
en	ADP	en
quelque	DET	quelque
elle	PRON	lui
les	DET	le
fit	VERB	faire
se	PRON	se
qu'	SCONJ	que
se	PRON	se
,	PUNCT	,
!	PUNCT	!
d'	DET	d'
à	ADP	à
familier	ADJ	familier
exactement	ADV	exactement
avec	ADP	avec
elle	PRON	lui
un	DET	un
former	VERB	former
rameurs	NOUN	rameur
suis	AUX	être
jamais	ADV	jamais
pour	ADP	pour
était	AUX	être
façon	NOUN	façon
à	ADP	à
raidir	VERB	raidir
au-dessus	ADV	au-dessus
demanda	VERB	demander
?	PUNCT	?
ils	PRON	il
ils	PRON	il
Thomas	PROPN	Thomas
infinie	ADJ	infini
de	ADP	de
inutiles	ADJ	inutile
ordre	NOUN	ordre
rentrer	VERB	rentrer
difficile	ADJ	difficile
compte	NOUN	compte
été	AUX	être
remorquèrent	VERB	remorquer
la	DET	le
un	DET	un
-ce	PRON	-ce
,	PUNCT	,
surgir	VERB	surgir
,	PUNCT	,
et	CCONJ	et
l'	DET	le
Rien	PRON	rien
révélé	VERB	révéler
depuis	ADP	depuis
tourna	VERB	tourner
plus	ADV	plus
chose	NOUN	chose
mur	NOUN	mur
rendre	VERB	rendre
frustrant	ADJ	frustrant
avait	AUX	avoir
n'	ADV	n'
effort	NOUN	effort
,	PUNCT	,
reconnaissables	ADJ	reconnaissable
.	PUNCT	.
se	PRON	se
:	PUNCT	:
seulement	ADV	seulement
lui	PRON	lui
Lorsque	SCONJ	lorsque
,	PUNCT	,
On	PRON	on
de	ADP	de
s'	PRON	se
,	PUNCT	,
tous	ADJ	tout
pas	ADV	pas
a	AUX	avoir
cercle	NOUN	cercle
exactement	ADV	exactement
au	ADP	au
de	ADP	de
du	ADP	de
,	PUNCT	,
jamais	ADV	jamais
,	PUNCT	,
Quand	SCONJ	quand
,	PUNCT	,
point	NOUN	point
de	ADP	de
laquelle	PRON	lequel
comme	SCONJ	comme
des	DET	un
Rien	NOUN	rien
toi	PRON	toi
les	DET	le
.	PUNCT	.
Pas	ADV	pas
ai	AUX	avoir
allait	VERB	aller
souvenirs	NOUN	souvenir
ses	DET	son
et	CCONJ	et
était	AUX	être
voix	NOUN	voix
.	PUNCT	.
agréablement	ADV	agréablement
lui	PRON	lui
dans	ADP	dans
pour	ADP	pour
.	PUNCT	.
maintenant	ADV	maintenant
.	PUNCT	.
comme	SCONJ	comme
pur	ADJ	pur
était	AUX	être
n'	ADV	n'
toutes	ADJ	tout
ça	PRON	cela
lit	NOUN	lit
imprégnés	VERB	imprégner
et	CCONJ	et
à	ADP	à
—	PUNCT	—
dur	ADJ	dur
,	PUNCT	,
Des	DET	un
—	PUNCT	—
,	PUNCT	,
Meg	PROPN	Meg
assiettes	NOUN	assiette
avait	AUX	avoir
très	ADV	très
la	DET	le
promenades	NOUN	promenade
.	PUNCT	.
l'	DET	le
sens	VERB	sentir
à	ADP	à
dîner	NOUN	dîner
les	DET	le
ce	PRON	ce
.	PUNCT	.
elles	PRON	lui
clapotis	NOUN	clapotis
on	PRON	on
retrouvait	VERB	retrouver
;	PUNCT	;
modèles	NOUN	modèle
avait	AUX	avoir
déballés	VERB	déballer
cet	DET	ce
de	ADP	de
pourpres	ADJ	pourpre
de	ADP	de
de	ADP	de
carnets	NOUN	carnet
autre	ADJ	autre
un	PRON	un
cheveux	NOUN	cheveu
on	PRON	on
ajouta	VERB	ajouter
avaient	AUX	avoir
sueur	NOUN	sueur
venu	VERB	venir
-elle	PRON	lui
en	PRON	en
Meg	PROPN	Meg
sentait	VERB	sentir
masque	NOUN	masque
chaque	DET	chaque
les	DET	le
Ils	PRON	il
la	DET	le
ses	DET	son
à	ADP	à
Sa	DET	son
le	PRON	le
Miriam	PROPN	Miriam
.	PUNCT	.
t'	PRON	te
ou	CCONJ	ou
est	AUX	être
ou	CCONJ	ou
du	DET	de
frais	ADJ	frais
n'	ADV	n'
,	PUNCT	,
,	PUNCT	,
.	PUNCT	.
déjeuner	NOUN	déjeuner
quatre	NUM	quatre
elle	PRON	lui
de	ADP	de
murmura	VERB	murmurer
d'	ADP	de
le	PRON	le
le	DET	le
la	DET	le
douceur	NOUN	douceur
elle	PRON	lui
levée	VERB	lever
les	DET	le
Rien	PRON	rien
tapis	NOUN	tapis
plus	ADV	plus
et	CCONJ	et
refusait	VERB	refuser
comme	SCONJ	comme
