branches	NOUN	branche
jura	VERB	jurer
capable	ADJ	capable
soit	AUX	être
ni	CCONJ	ni
avoir	AUX	avoir
l'	DET	le
ce	PRON	ce
,	PUNCT	,
et	CCONJ	et
ne	ADV	ne
Dieu	PROPN	Dieu
,	PUNCT	,
millions	NOUN	million
Chapitre	NOUN	chapitre
plaisantait	VERB	plaisanter
c'	ADV	c'
qu'	SCONJ	que
de	ADP	de
Go	PROPN	Go
nouvelle	ADJ	nouveau
soit	ADV	soit
.	PUNCT	.
de	ADP	de
Maisdans	ADP	maisdans
même	ADV	même
,	PUNCT	,
est	VERB	être
.	PUNCT	.
d'	ADP	de
.	PUNCT	.
)	PUNCT	)
est	ADV	est
Parce	SCONJ	parce
y	PRON	y
,	PUNCT	,
de	ADP	de
lui	PRON	lui
?	PUNCT	?
est	VERB	être
que	SCONJ	que
tu	PRON	tu
habitait	VERB	habiter
tout	ADJ	tout
tenu	VERB	tenir
veux	VERB	vouloir
quelques	DET	quelque
toute	ADJ	tout
que	SCONJ	que
,	PUNCT	,
râblé	VERB	râbler
battit	VERB	battre
idées	NOUN	idée
Même	ADV	même
savait	VERB	savoir
.	PUNCT	.
le	DET	le
joues	VERB	jouer
secondes	NOUN	seconde
avait	AUX	avoir
Et	CCONJ	et
marié	ADJ	marier
pas	ADV	pas
ce	PRON	ce
à	ADP	à
,	PUNCT	,
c'	PRON	ce
trois	NUM	trois
espace	NOUN	espace
des	ADP	de
-il	PRON	il
refuseras	VERB	refuser
des	ADP	de
double	ADJ	double
réveillé	VERB	réveiller
,	PUNCT	,
moi	PRON	moi
actuellement	ADV	actuellement
t'	PRON	te
ai	AUX	avoir
interrogea	VERB	interroger
et	CCONJ	et
de	ADP	de
avoir	VERB	avoir
qu'	SCONJ	que
un	DET	un
pas	ADV	pas
pour	ADP	pour
avoir	AUX	avoir
qui	PRON	qui
un	PRON	un
grondement	NOUN	grondement
,	PUNCT	,
?	PUNCT	?
des	DET	un
tu	PRON	tu
sais	VERB	savoir
fuir	VERB	fuir
avance	VERB	avancer
d'	ADP	de
garçons	NOUN	garçon
veux	VERB	vouloir
tu	PRON	tu
coup	NOUN	coup
de	ADP	de
Ni	CCONJ	ni
8	NUM	8
je	PRON	je
et	CCONJ	et
lorsque	SCONJ	lorsque
pas	ADV	pas
presque	ADV	presque
pourtant	ADV	pourtant
fourgonnette	NOUN	fourgonnette
le	DET	le
monture	NOUN	monture
il	PRON	il
à	ADP	à
pour	ADP	pour
David	PROPN	David
quatre-vingts	NUM	quatre-vingts
Le	DET	le
distinguait	VERB	distinguer
jure	VERB	jure
moins	ADV	moins
où	ADV	où
Parce	SCONJ	parce
net	ADJ	net
moi	PRON	moi
Lallemand	PROPN	Lallemand
il	PRON	il
alluma	VERB	allumer
lui	PRON	lui
avait	AUX	avoir
avait	AUX	avoir
ou	CCONJ	ou
chose	NOUN	chose
Il	PRON	il
gendarmerie	NOUN	gendarmerie
de	ADP	de
,	PUNCT	,
vrai	ADJ	vrai
tour	NOUN	tour
,	PUNCT	,
abord	NOUN	abord
peuvent	VERB	pouvoir
était	AUX	être
civil	NOUN	civil
21	NUM	21
allez	VERB	aller
dégage	VERB	dégager
le	DET	le
à	ADP	à
?	PUNCT	?
?	PUNCT	?
.	PUNCT	.
.	PUNCT	.
c'	PRON	ce
faire	VERB	faire
Il	PRON	il
,	PUNCT	,
direction	NOUN	direction
Ballon	PROPN	Ballon
endroits	NOUN	endroit
bien	ADV	bien
.	PUNCT	.
Lallemand	PROPN	Lallemand
.	PUNCT	.
,	PUNCT	,
--	PUNCT	--
ne	ADV	ne
préviens	VERB	prévenir
était	AUX	être
t	NOUN	t
à	ADP	à
pareil	ADV	pareil
passer	VERB	passer
passe	VERB	passer
--	PUNCT	--
vu	VERB	voir
.	PUNCT	.
Si	SCONJ	si
,	PUNCT	,
--	PUNCT	--
vosgien	ADJ	vosgien
j'	PRON	je
,	PUNCT	,
bien	ADV	bien
Comme	SCONJ	comme
y	PRON	y
heure	NOUN	heure
dépassé	VERB	dépasser
--	PUNCT	--
Il	PRON	il
,	PUNCT	,
bien	ADV	bien
!	PUNCT	!
-ce	PRON	-ce
les	DET	le
osé	VERB	oser
compagnie	NOUN	compagnie
urgent	ADJ	urgent
connaissez	VERB	connaître
,	PUNCT	,
mais	CCONJ	mais
passe	VERB	passer
pandores	NOUN	pandore
d'	ADP	de
dire	ADV	dire
du	ADP	de
histoire	NOUN	histoire
bien	ADV	bien
avec	ADP	avec
du	ADP	de
et	CCONJ	et
paumer	VERB	paumer
engage	VERB	engager
bourrée	VERB	bourrer
des	ADP	de
,	PUNCT	,
le	DET	le
Pas	ADV	pas
arbres	NOUN	arbre
il	PRON	il
du	ADP	de
bon	ADJ	bon
là	ADV	là
la	DET	le
.	PUNCT	.
engin	NOUN	engin
de	ADP	de
voitures	NOUN	voiture
--	PUNCT	--
,	PUNCT	,
tout	ADJ	tout
,	PUNCT	,
à	ADP	à
est	AUX	être
être	AUX	être
me	PRON	me
épaules	NOUN	épaule
travail	NOUN	travail
faire	VERB	faire
plaisir	NOUN	plaisir
DS	NOUN	d
filer	VERB	filer
à	ADP	à
alors	ADV	alors
-ce	PRON	-ce
neige	NOUN	neige
avait	AUX	avoir
Comme	ADP	comme
et	CCONJ	et
elles	PRON	lui
.	PUNCT	.
cette	DET	ce
matin	NOUN	matin
3	NUM	3
dedans	ADV	dedans
clair	ADJ	clair
«	PUNCT	«
force	NOUN	force
question	NOUN	question
étaient	VERB	être
!	PUNCT	!
nous	PRON	nous
de	ADP	de
moi	PRON	moi
C'	ADV	c'
lui	PRON	lui
une	DET	un
,	PUNCT	,
trous	NOUN	trou
se	PRON	se
bien	ADV	bien
Ils	PRON	il
Et	CCONJ	et
guidez	VERB	guider
chemin	NOUN	chemin
voulez	VERB	vouloir
P.J.	PROPN	P.J.
Vous	PRON	vous
pour	ADP	pour
grimper	VERB	grimper
deux	PRON	deux
lancer	VERB	lancer
ce	DET	ce
se	PRON	se
-t	PRON	-t
rendez	VERB	rendre
est	AUX	être
,	PUNCT	,
il	PRON	il
films	NOUN	film
Le	DET	le
Parce	SCONJ	parce
ils	PRON	il
leur	PRON	leur
sans	ADP	sans
:	PUNCT	:
,	PUNCT	,
dans	ADP	dans
que	SCONJ	que
ceux	PRON	celui
?	PUNCT	?
des	DET	un
minimum	NOUN	minimum
vous	PRON	vous
avait	AUX	avoir
est	AUX	être
soupira	VERB	soupirer
con	NOUN	con
.	PUNCT	.
en	PRON	en
si	SCONJ	si
fait	VERB	faire
un	DET	un
puis	CCONJ	puis
Il	PRON	il
du	ADP	de
et	CCONJ	et
,	PUNCT	,
guider	VERB	guider
-il	PRON	il
Vous	PRON	vous
tous	ADJ	tout
.	PUNCT	.
inspecteurs	NOUN	inspecteur
ou	CCONJ	ou
,	PUNCT	,
.	PUNCT	.
de	ADP	de
je	PRON	je
,	PUNCT	,
des	DET	un
,	PUNCT	,
par	ADP	par
que	SCONJ	que
en	PRON	en
aussi	ADV	aussi
qui	PRON	qui
ne	ADV	ne
des	DET	un
?	PUNCT	?
de	ADP	de
Et	CCONJ	et
C'	PRON	ce
ailleurs	ADV	ailleurs
ressortait	VERB	ressortir
.	PUNCT	.
savez	VERB	savoir
faisant	VERB	faire
--	PUNCT	--
Eh	INTJ	Eh
à	ADP	à
cœur	NOUN	cœur
chemin	NOUN	chemin
.	PUNCT	.
jusqu'	ADP	jusque
a	VERB	avoir
ailleurs	ADV	ailleurs
urgeait	VERB	urger
donc	ADV	donc
)	PUNCT	)
.	PUNCT	.
cette	DET	ce
devant	NOUN	devant
L'	DET	le
pas	ADV	pas
goût	NOUN	goût
.	PUNCT	.
est	AUX	être
,	PUNCT	,
le	DET	le
pas	ADV	pas
nationale	NOUN	nationale
les	DET	le
,	PUNCT	,
suer	VERB	suer
machins	NOUN	machin
,	PUNCT	,
.	PUNCT	.
que	ADV	que
rien	PRON	rien
.	PUNCT	.
pour	ADP	pour
est	AUX	être
,	PUNCT	,
engin	NOUN	engin
Que	SCONJ	que
col	NOUN	col
ceci	PRON	ceci
arrêtée	VERB	arrêter
un	DET	un
est	VERB	être
y	PRON	y
y	PRON	y
,	PUNCT	,
que	SCONJ	que
mais	CCONJ	mais
Jean	PROPN	Jean
réfléchi	VERB	réfléchir
.	PUNCT	.
de	ADP	de
Jean	PROPN	Jean
bien	ADV	bien
plein	ADJ	plein
:	PUNCT	:
allaient	VERB	aller
Qu'	PRON	qu'
non	ADV	non
au	ADP	au
ont	VERB	avoir
de	ADP	de
que	SCONJ	que
aller	VERB	aller
tout	ADV	tout
avec	ADP	avec
ils	PRON	il
petit	ADJ	petit
dans	ADP	dans
,	PUNCT	,
,	PUNCT	,
Pierre-Fendre	PROPN	Pierre-Fendre
que	PRON	que
d'	ADP	de
.	PUNCT	.
Dans	ADP	dans
un	DET	un
rends	VERB	rendre
versant	NOUN	versant
se	PRON	se
votre	DET	votre
me	PRON	me
air	NOUN	air
nous	PRON	nous
la	DET	le
chemin	NOUN	chemin
moi	PRON	moi
la	DET	le
avait	VERB	avoir
soixante-dix	NUM	soixante-dix
vous	PRON	vous
ce	PRON	ce
et	CCONJ	et
essayé	VERB	essayer
et	CCONJ	et
leur	DET	leur
le	DET	le
ça	PRON	cela
vieux	ADJ	vieux
.	PUNCT	.
Vous	PRON	vous
que	SCONJ	que
-t	PRON	-t
la	DET	le
ennui	NOUN	ennui
les	DET	le
sur	ADP	sur
aussi	ADV	aussi
de	ADP	de
Dieu	PROPN	Dieu
-il	PRON	il
--	PUNCT	--
:	PUNCT	:
à	ADP	à
.	PUNCT	.
ou	CCONJ	ou
gendarmerie	NOUN	gendarmerie
d'	ADP	de
à	ADP	à
-	ADV	-
ne	ADV	ne
quoi	PRON	quoi
Et	CCONJ	et
dit	VERB	dire
toute	ADJ	tout
habitent	VERB	habiter
cols	NOUN	col
de	ADP	de
cela	PRON	cela
ne	ADV	ne
d'	ADP	de
Deux	NUM	Deux
:	PUNCT	:
passe	VERB	passer
sommet	NOUN	sommet
sur	ADP	sur
Vous	PRON	vous
avoir	VERB	avoir
avant	ADP	avant
savent	VERB	savoir
se	PRON	se
qui	PRON	qui
tout	PRON	tout
.	PUNCT	.
est	AUX	être
pas	ADV	pas
fatalement	ADV	fatalement
assis	VERB	asseoir
Je	PRON	je
côté	NOUN	côté
apercevons	VERB	apercevoir
turbine	NOUN	turbine
de	ADP	de
pas	ADV	pas
à	ADV	à
avait	AUX	avoir
accord	NOUN	accord
pas	ADV	pas
le	DET	le
Mais	CCONJ	mais
...	PUNCT	...
ce	DET	ce
est	VERB	être
le	DET	le
par	ADP	par
côté	NOUN	côté
comme	ADP	comme
il	PRON	il
et	CCONJ	et
voiture	NOUN	voiture
ou	CCONJ	ou
brigadier	NOUN	brigadier
gros	NOUN	gros
déneigés	VERB	déneiger
?	PUNCT	?
cinq	NUM	cinq
tant	ADV	tant
,	PUNCT	,
.	PUNCT	.
le	DET	le
dès	SCONJ	dès
,	PUNCT	,
Eh	INTJ	Eh
,	PUNCT	,
pied	NOUN	pied
Enfin	ADV	enfin
que	SCONJ	que
puis	CCONJ	puis
Pierre-Fendre	PROPN	Pierre-Fendre
devait	VERB	devoir
lorsqu'	SCONJ	lorsque
Mais	CCONJ	mais
même	ADV	même
chauffeur	NOUN	chauffeur
?	PUNCT	?
,	PUNCT	,
il	PRON	il
en	ADP	en
ne	ADV	ne
étaient	VERB	être
qui	PRON	qui
réglée	VERB	régler
à	ADP	à
de	DET	de
En	ADP	en
.	PUNCT	.
De	ADP	de
un	DET	un
auraient	VERB	avoir
voulaient	VERB	vouloir
le	DET	le
chauffeur	NOUN	chauffeur
Il	PRON	il
fit	VERB	faire
On	PRON	on
Pierre-Fendre	PROPN	Pierre-Fendre
ils	PRON	il
hein	ADV	hein
pas	ADV	pas
grand	ADJ	grand
que	SCONJ	que
vais	VERB	aller
--	PUNCT	--
coups	NOUN	coup
bagnole	NOUN	bagnole
pas	ADV	pas
peut-être	ADV	peut-être
l'	DET	le
.	PUNCT	.
Ils	PRON	il
,	PUNCT	,
lui	PRON	lui
vlan	NOUN	vlan
s'	SCONJ	s'
s'	PRON	se
,	PUNCT	,
,	PUNCT	,
...	PUNCT	...
,	PUNCT	,
dit	VERB	dire
.	PUNCT	.
à	ADP	à
elle	PRON	lui
recommencer	VERB	recommencer
qu'	SCONJ	que
payer	VERB	payer
hélico	NOUN	hélico
à	ADP	à
(	PUNCT	(
collègue	NOUN	collègue
dans	ADP	dans
explications	NOUN	explication
,	PUNCT	,
indiquée	VERB	indiquer
Qu'	PRON	qu'
qu'	PRON	qu'
à	ADP	à
faillit	VERB	faillir
type	NOUN	type
vous	PRON	vous
bled	NOUN	bled
était	AUX	être
pouvaient	VERB	pouvoir
au	ADP	au
peut-être	ADV	peut-être
,	PUNCT	,
elle	PRON	lui
--	PUNCT	--
des	DET	un
est	ADV	est
...	PUNCT	...
et	CCONJ	et
toujours	ADV	toujours
-là	NOUN	-là
là	ADV	là
avait	AUX	avoir
bloquées	VERB	bloquer
ça	PRON	cela
?	PUNCT	?
jeta	VERB	jeter
seront	AUX	être
?	PUNCT	?
il	PRON	il
vous	PRON	vous
n'	ADV	n'
le	DET	le
par	ADP	par
y	PRON	y
Avec	ADP	avec
jamais	ADV	jamais
traînent	VERB	traîner
une	DET	un
...	PUNCT	...
devait	VERB	devoir
enfoncer	VERB	enfoncer
air	NOUN	air
ça	PRON	cela
--	PUNCT	--
une	DET	un
des	DET	un
en	ADP	en
,	PUNCT	,
derrière	NOUN	derrière
une	DET	un
fameux	ADJ	fameux
veulent	VERB	vouloir
.	PUNCT	.
Guidés	VERB	guider
bonne	ADJ	bon
air	NOUN	air
tempête	NOUN	tempête
assisà	ADP	assisà
s'	PRON	se
six	NUM	six
il	PRON	il
vous	PRON	vous
«	PUNCT	«
atteignait	VERB	atteindre
de	ADP	de
ils	PRON	il
et	CCONJ	et
l'	PRON	l'
inspecteur	NOUN	inspecteur
-	ADV	-
avec	ADP	avec
ça	PRON	cela
demanda	VERB	demander
le	DET	le
»	PUNCT	»
Je	PRON	je
neige	NOUN	neige
Si	SCONJ	si
D'	ADP	de
pareil	ADJ	pareil
Jean	PROPN	Jean
trou	NOUN	trou
rudement	ADV	rudement
.	PUNCT	.
nuit	NOUN	nuit
,	PUNCT	,
.	PUNCT	.
risquaient	VERB	risquer
leur	DET	leur
le	DET	le
pas	ADV	pas
est	AUX	être
,	PUNCT	,
.	PUNCT	.
sud	NUM	sud
,	PUNCT	,
si	SCONJ	si
sont	AUX	être
déneigés	VERB	déneiger
,	PUNCT	,
...	PUNCT	...
Moi	PRON	moi
La	DET	le
et	CCONJ	et
.	PUNCT	.
celui-ci	PRON	celui-ci
importe	VERB	importe
le	DET	le
.	PUNCT	.
côté	NOUN	côté
»	PUNCT	»
,	PUNCT	,
!	PUNCT	!
.	PUNCT	.
On	PRON	on
un	DET	un
et	CCONJ	et
-ce	PRON	-ce
branches	NOUN	branche
cette	DET	ce
puis	CCONJ	puis
histoire	NOUN	histoire
fera	VERB	faire
nous	PRON	nous
compte	NOUN	compte
un	DET	un
question	NOUN	question
,	PUNCT	,
plaisir	NOUN	plaisir
ai	VERB	avoir
qui	PRON	qui
en	ADP	en
cherchaient	VERB	chercher
enneigés	ADJ	enneigé
là	ADV	là
petite	ADJ	petit
Ils	PRON	il
grimace	NOUN	grimace
petit	ADJ	petit
vous	PRON	vous
leur	PRON	leur
.	PUNCT	.
la	DET	le
Maigret	PROPN	Maigret
et	CCONJ	et
beau	ADJ	beau
le	DET	le
moi	PRON	moi
que	SCONJ	que
,	PUNCT	,
autre	ADJ	autre
toute	DET	tout
?	PUNCT	?
.	PUNCT	.
mais	CCONJ	mais
couche	NOUN	couche
croyez	VERB	croire
pour	ADP	pour
,	PUNCT	,
ils	PRON	il
nous	PRON	nous
dans	ADP	dans
C'	PRON	ce
L'	DET	le
non	ADV	non
moment	NOUN	moment
à	ADP	à
poulets	NOUN	poulet
lui	PRON	lui
inspecteurs	NOUN	inspecteur
vous	PRON	vous
,	PUNCT	,
ils	PRON	il
Bon	ADJ	bon
qu'	PRON	qu'
...	PUNCT	...
de	ADP	de
.	PUNCT	.
attendaient	VERB	attendre
?	PUNCT	?
,	PUNCT	,
--	PUNCT	--
bien	ADV	bien
Qu'	PRON	qu'
ils	PRON	il
faut	VERB	falloir
,	PUNCT	,
.	PUNCT	.
-t	PRON	-t
commissaire	NOUN	commissaire
dans	ADP	dans
de	ADP	de
n'	ADV	n'
:	PUNCT	:
D'	ADP	de
nous	PRON	nous
Il	PRON	il
pour	ADP	pour
,	PUNCT	,
d'	ADP	de
,	PUNCT	,
»	PUNCT	»
ou	CCONJ	ou
plus	ADV	plus
à	ADP	à
dépasser	VERB	dépasser
deux	NUM	deux
dit	VERB	dire
)	PUNCT	)
dit	VERB	dire
,	PUNCT	,
rendre	VERB	rendre
Après	ADP	après
télé	NOUN	télé
recommencer	VERB	recommencer
œil	NOUN	œil
village	NOUN	village
.	PUNCT	.
que	SCONJ	que
était	AUX	être
-il	PRON	il
dû	VERB	devoir
.	PUNCT	.
la	DET	le
de	ADP	de
l'	DET	le
une	DET	un
Eh	INTJ	Eh
emprunter	VERB	emprunter
un	DET	un
,	PUNCT	,
,	PUNCT	,
,	PUNCT	,
.	PUNCT	.
l'	DET	le
flics	NOUN	flic
l'	DET	le
remuer	VERB	remuer
je	PRON	je
pas	ADV	pas
quelques	DET	quelque
était	AUX	être
foi	NOUN	foi
même	ADJ	même
toute	DET	tout
coup	NOUN	coup
chemin	NOUN	chemin
d'	DET	d'
dans	ADP	dans
à	ADP	à
épaisseur	NOUN	épaisseur
dans	ADP	dans
avec	ADP	avec
un	PRON	un
Pour	ADP	pour
,	PUNCT	,
foutre	VERB	foutre
sommes	VERB	être
ça	PRON	cela
vous	PRON	vous
village	NOUN	village
qui	PRON	qui
aux	ADP	à
voulez	VERB	vouloir
une	DET	un
Vous	PRON	vous
vous	PRON	vous
pas	ADV	pas
Faire	VERB	faire
c'	PRON	ce
faudrait	VERB	falloir
la	DET	le
comme	ADP	comme
-ce	PRON	-ce
C'	PRON	ce
je	PRON	je
m'	PRON	me
s'	PRON	se
Jean	PROPN	Jean
que	SCONJ	que
genoux	NOUN	genou
,	PUNCT	,
heures	NOUN	heure
d'	ADP	de
je	PRON	je
par	ADP	par
ils	PRON	il
moi	PRON	moi
là	ADV	là
,	PUNCT	,
«	PUNCT	«
celui	PRON	celui
de	ADP	de
son	DET	son
lui	PRON	lui
faire	VERB	faire
qu'	SCONJ	que
bosses	NOUN	bosse
n'	ADV	n'
allez	VERB	aller
...	PUNCT	...
.	PUNCT	.
la	DET	le
paumé	VERB	paumer
--	PUNCT	--
d'	ADP	de
Trois	NUM	Trois
est	VERB	être
le	DET	le
plus	ADV	plus
grimpent	VERB	grimper
vu	VERB	voir
moi	PRON	moi
Jean	PROPN	Jean
,	PUNCT	,
est	AUX	être
des	DET	un
l'	DET	le
être	AUX	être
...	PUNCT	...
suer	VERB	suer
matin	NOUN	matin
fait	VERB	faire
.	PUNCT	.
connaît	VERB	connaître
que	SCONJ	que
avance	NOUN	avance
est	AUX	être
comme	ADP	comme
,	PUNCT	,
flic	NOUN	flic
d'	ADP	de
tout	ADV	tout
qui	PRON	qui
pas	ADV	pas
et	CCONJ	et
-	ADV	-
en	PRON	en
de	ADP	de
râler	VERB	râler
on	PRON	on
en	PRON	en
neige	NOUN	neige
celui	PRON	celui
foutre	VERB	foutre
,	PUNCT	,
.	PUNCT	.
la	DET	le
je	PRON	je
saloperie	NOUN	saloperie
vous	PRON	vous
dites	VERB	dire
Ils	PRON	il
un	DET	un
guider	VERB	guider
kilomètres	NOUN	kilomètre
versant	NOUN	versant
élégant	ADJ	élégant
Des	DET	un
pas	ADV	pas
vous	PRON	vous
.	PUNCT	.
:	PUNCT	:
tour	NOUN	tour
(	PUNCT	(
une	DET	un
c'	PRON	ce
bien	ADV	bien
allez	VERB	aller
avait	AUX	avoir
,	PUNCT	,
bled	NOUN	bled
un	DET	un
,	PUNCT	,
heures	NOUN	heure
celle	PRON	celui
con	NOUN	con
quelque	DET	quelque
la	DET	le
le	DET	le
.	PUNCT	.
d'	ADP	de
parce	SCONJ	parce
et	CCONJ	et
Il	PRON	il
.	PUNCT	.
les	DET	le
entendu	VERB	entendre
est	AUX	être
?	PUNCT	?
étrave	NOUN	étrave
complètement	ADV	complètement
.	PUNCT	.
à	ADP	à
faut	VERB	falloir
menait	VERB	mener
.	PUNCT	.
de	ADP	de
question	NOUN	question
ses	DET	son
à	ADP	à
inspecteur	NOUN	inspecteur
la	DET	le
pouvaient	VERB	pouvoir
,	PUNCT	,
flics	NOUN	flic
mètres	NOUN	mètre
le	DET	le
c'	PRON	ce
creux	NOUN	creux
avait	AUX	avoir
:	PUNCT	:
liaison	NOUN	liaison
redégage	VERB	redégager
,	PUNCT	,
vous	PRON	vous
une	DET	un
,	PUNCT	,
,	PUNCT	,
il	PRON	il
Il	PRON	il
»	PUNCT	»
)	PUNCT	)
des	DET	un
Il	PRON	il
.	PUNCT	.
de	ADP	de
«	PUNCT	«
cela	PRON	cela
vous	PRON	vous
là	ADV	là
engageant	ADJ	engageant
résultat	NOUN	résultat
passe	VERB	passer
calmement	ADV	calmement
.	PUNCT	.
Que	PRON	que
-là	PRON	-là
Pas	ADV	pas
dit	VERB	dire
dit	VERB	dire
,	PUNCT	,
cette	DET	ce
,	PUNCT	,
centimètres	NOUN	centimètre
comme	SCONJ	comme
se	PRON	se
commandant	NOUN	commandant
arrêta	VERB	arrêter
Alors	ADV	alors
pouvaient	VERB	pouvoir
en	ADP	en
nationale	NOUN	nationale
sortit	VERB	sortir
demander	VERB	demander
façon	NOUN	façon
là	ADV	là
l'	DET	le
d'	ADP	de
se	PRON	se
phares	NOUN	phare
bien	ADV	bien
tombait	VERB	tomber
!	PUNCT	!
que	PRON	que
droite	NOUN	droite
.	PUNCT	.
par	ADP	par
,	PUNCT	,
Un	PRON	un
passer	VERB	passer
mon	DET	mon
et	CCONJ	et
Eh	INTJ	Eh
planta	VERB	planter
inspecteur	NOUN	inspecteur
ils	PRON	il
types	NOUN	type
partie	NOUN	partie
foutre	VERB	foutre
.	PUNCT	.
Comme	SCONJ	comme
qui	PRON	qui
civil	NOUN	civil
Un	DET	un
.	PUNCT	.
mon	DET	mon
de	ADP	de
,	PUNCT	,
ergoter	VERB	ergoter
coin	NOUN	coin
.	PUNCT	.
laisse	VERB	laisse
,	PUNCT	,
col	NOUN	col
,	PUNCT	,
toujours	ADV	toujours
ce	DET	ce
qui	PRON	qui
ils	PRON	il
approcha	VERB	approcher
là	ADV	là
du	ADP	de
énerver	VERB	énerver
(	PUNCT	(
dit	VERB	dire
la	DET	le
sont	AUX	être
autre	ADJ	autre
compte	NOUN	compte
tout	PRON	tout
bagnole	NOUN	bagnole
le	DET	le
:	PUNCT	:
,	PUNCT	,
mais	CCONJ	mais
Ils	PRON	il
autant	ADV	autant
bien	ADV	bien
,	PUNCT	,
arrivé	VERB	arriver
!	PUNCT	!
s'	PRON	se
--	PUNCT	--
haut	ADV	haut
ne	ADV	ne
sérieux	ADJ	sérieux
.	PUNCT	.
même	ADJ	même
de	ADP	de
.	PUNCT	.
...	PUNCT	...
regardaient	VERB	regarder
Et	CCONJ	et
oublia	VERB	oublier
.	PUNCT	.
.	PUNCT	.
qu'	SCONJ	que
toi	PRON	toi
la	DET	le
se	PRON	se
vrai	ADJ	vrai
ce	PRON	ce
,	PUNCT	,
posant	VERB	poser
Ils	PRON	il
sa	DET	son
question	NOUN	question
mets	VERB	mettre
était	AUX	être
les	DET	le
la	DET	le
dit	VERB	dire
un	DET	un
Une	DET	un
Qu'	PRON	qu'
dans	ADP	dans
Tu	PRON	tu
Et	CCONJ	et
de	ADP	de
cette	DET	ce
reins	NOUN	rein
C'	PRON	ce
temps	NOUN	temps
ce	DET	ce
Le	DET	le
Ils	PRON	il
un	DET	un
Ouvre-le	VERB	ouvre-le
Tu	PRON	tu
fini	ADJ	fini
David	PROPN	David
ne	ADV	ne
Go	PROPN	Go
le	DET	le
sa	DET	son
vu	VERB	voir
.	PUNCT	.
avoir	VERB	avoir
Nom	NOUN	nom
pour	ADP	pour
,	PUNCT	,
était	AUX	être
Je	PRON	je
il	PRON	il
tirés	VERB	tirer
poignée	NOUN	poignée
--	PUNCT	--
il	PRON	il
de	ADP	de
celui	PRON	celui
et	CCONJ	et
y.	PUNCT	y.
cuisante	ADJ	cuisant
devenir	VERB	devenir
un	DET	un
David	PROPN	David
-	VERB	-
Pas	ADV	pas
trois	NUM	trois
Ils	PRON	il
pensait	VERB	penser
dit	VERB	dire
.	PUNCT	.
lui	PRON	lui
,	PUNCT	,
,	PUNCT	,
-ce	PRON	-ce
de	ADP	de
.	PUNCT	.
proche	ADJ	proche
lancer	VERB	lancer
,	PUNCT	,
était	AUX	être
enroula	VERB	enrouler
peu	NOUN	peu
le	DET	le
question	NOUN	question
millions	NOUN	million
qui	PRON	qui
était	AUX	être
trois	NUM	trois
aussi	ADV	aussi
brutalement	ADV	brutalement
tôt	ADV	tôt
,	PUNCT	,
toujours	ADV	toujours
dit	VERB	dire
Vas	VERB	aller
Go	PROPN	Go
tourné	VERB	tourner
fois	NOUN	fois
Je	PRON	je
les	DET	le
s'	PRON	se
heure	NOUN	heure
,	PUNCT	,
êtes	AUX	être
encore	ADV	encore
bout	NOUN	bout
sors	VERB	sortir
firent	VERB	faire
prendre	VERB	prendre
»	PUNCT	»
David	PROPN	David
ils	PRON	il
la	DET	le
le	DET	le
Il	PRON	il
est	AUX	être
Quatre-vingts	NUM	Quatre-vingts
arrêter	VERB	arrêter
Dis	VERB	dire
arrachée	VERB	arracher
il	PRON	il
--	PUNCT	--
qu'	SCONJ	que
au	ADP	au
?	PUNCT	?
en	ADP	en
,	PUNCT	,
,	PUNCT	,
rien	PRON	rien
coups	NOUN	coup
me	PRON	me
crinière	NOUN	crinière
bas	NOUN	bas
yeux	NOUN	oeil
miraculeux	ADJ	miraculeux
Il	PRON	il
.	PUNCT	.
,	PUNCT	,
plus	ADV	plus
secouant	VERB	secouer
la	DET	le
le	PRON	le
tu	PRON	tu
on	PRON	on
on	PRON	on
rabattus	VERB	rabattre
de	ADP	de
coup	NOUN	coup
Vous	PRON	vous
ce	DET	ce
douleur	NOUN	douleur
bordure	NOUN	bordure
pas	ADV	pas
est	AUX	être
sespas	NOUN	sespa
.	PUNCT	.
du	ADP	de
toi	PRON	toi
pas	ADV	pas
véhicule	NOUN	véhicule
te	PRON	te
du	ADP	de
tu	PRON	tu
.	PUNCT	.
--	PUNCT	--
portière	NOUN	portière
allé	VERB	aller
le	DET	le
huit	NUM	huit
pas	ADV	pas
,	PUNCT	,
tour	NOUN	tour
,	PUNCT	,
arrêta	VERB	arrêter
rauque	ADJ	rauque
,	PUNCT	,
vue	NOUN	vue
à	ADP	à
de	ADP	de
sais	VERB	savoir
avait	AUX	avoir
,	PUNCT	,
l'	PRON	l'
soudain	ADV	soudain
,	PUNCT	,
les	DET	le
trois	NUM	trois
vous	PRON	vous
Dieu	PROPN	Dieu
tour	NOUN	tour
Sousla	ADP	sousla
devant	ADP	devant
rien	PRON	rien
maintenant	ADV	maintenant
Merci	NOUN	merci
côté	NOUN	côté
les	DET	le
,	PUNCT	,
Viens	VERB	venir
millions	NOUN	million
seconde	ADJ	second
!	PUNCT	!
--	PUNCT	--
la	DET	le
,	PUNCT	,
engluait	VERB	engluer
détrempait	VERB	détremper
Dieu	PROPN	Dieu
de	ADP	de
le	DET	le
de	ADP	de
la	DET	le
Go	PROPN	Go
village	NOUN	village
en	ADP	en
au	ADP	au
sa	DET	son
