poussait	VERB	pousser
réapparaître	VERB	réapparaître
à	ADP	à
:	PUNCT	:
,	PUNCT	,
;	PUNCT	;
un	DET	un
C'	PRON	ce
qu'	ADV	qu'
la	DET	le
de	ADP	de
affleurant	VERB	affleurer
mal	ADV	mal
pieds	NOUN	pied
un	DET	un
bien	ADV	bien
qui	PRON	qui
Une	DET	un
peu	ADV	peu
corps	NOUN	corps
glacé	ADJ	glacé
pas	ADV	pas
allure	NOUN	allure
resta	VERB	rester
la	DET	le
être	NOUN	être
égayer	VERB	égayer
de	ADP	de
de	ADP	de
Intacte	ADJ	intact
et	CCONJ	et
la	DET	le
œil	NOUN	œil
rien	PRON	rien
,	PUNCT	,
quelle	DET	quel
lui	PRON	lui
de	ADP	de
.	PUNCT	.
fous	VERB	foutre
plus	ADV	plus
rajeunir	VERB	rajeunir
propre	ADJ	propre
,	PUNCT	,
montait	VERB	monter
sortit	VERB	sortir
vieille	ADJ	vieux
reflet	NOUN	reflet
»	PUNCT	»
sa	DET	son
jouissance	NOUN	jouissance
d'	ADP	de
l'	PRON	l'
chair	NOUN	chair
temps	NOUN	temps
.	PUNCT	.
,	PUNCT	,
ce	DET	ce
demeurait	VERB	demeurer
en	ADP	en
faisait	VERB	faire
certain	ADJ	certain
est	AUX	être
Admirez	VERB	admirer
mort	NOUN	mort
ce	PRON	ce
de	ADP	de
même	PRON	même
elle	PRON	lui
souffle	NOUN	souffle
,	PUNCT	,
certainement	ADV	certainement
propre	ADJ	propre
englobe	VERB	englobe
.	PUNCT	.
de	ADP	de
était	AUX	être
et	CCONJ	et
de	ADP	de
de	ADP	de
joie	NOUN	joie
le	DET	le
sans	ADP	sans
force	NOUN	force
usure	NOUN	usure
«	PUNCT	«
effaça	VERB	effacer
le	DET	le
faisait	VERB	faire
,	PUNCT	,
non	ADV	non
corps	NOUN	corps
n'	ADV	n'
et	CCONJ	et
dans	ADP	dans
lui	PRON	lui
envahissait	VERB	envahir
s'	PRON	se
?	PUNCT	?
même	ADV	même
elle	PRON	lui
,	PUNCT	,
des	DET	un
l'	PRON	l'
sensations	NOUN	sensation
les	DET	le
délavé	VERB	délaver
révélait	VERB	révéler
vieille	ADJ	vieux
ainsi	ADV	ainsi
beau	ADJ	beau
!	PUNCT	!
ventriloque	ADJ	ventriloque
aurait	VERB	avoir
.	PUNCT	.
charme	NOUN	charme
bientôt	ADV	bientôt
contemplait	VERB	contempler
résulte	VERB	résulte
et	CCONJ	et
des	DET	un
travers	NOUN	travers
.	PUNCT	.
si	ADV	si
le	DET	le
Regardez	VERB	regarder
quelques	DET	quelque
Elle	PRON	lui
désirable	ADJ	désirable
qui	PRON	qui
ailleurs	ADV	ailleurs
cœur	NOUN	cœur
l'	DET	le
qui	PRON	qui
de	ADP	de
de	ADP	de
pas	ADV	pas
aucun	DET	aucun
miroir	NOUN	miroir
que	SCONJ	que
de	ADP	de
de	ADP	de
vive	ADJ	vif
moment	NOUN	moment
en	ADP	en
y	PRON	y
froid	NOUN	froid
de	ADP	de
par	ADP	par
quai	NOUN	quai
fin	NOUN	fin
.	PUNCT	.
!	PUNCT	!
se	PRON	se
ordre	NOUN	ordre
de	ADP	de
à	ADP	à
,	PUNCT	,
n'	ADV	n'
santé	NOUN	santé
.	PUNCT	.
sa	DET	son
de	ADP	de
depuis	ADP	depuis
froid	NOUN	froid
ses	DET	son
retenait	VERB	retenir
-là	PRON	-là
.	PUNCT	.
objet	NOUN	objet
qui	PRON	qui
vieille	ADJ	vieux
n'	ADV	n'
reflet	NOUN	reflet
irradiant	VERB	irradier
que	SCONJ	que
et	CCONJ	et
-	PRON	-
Un	DET	un
Un	DET	un
toute	ADV	toute
femme	NOUN	femme
Elle	PRON	lui
»	PUNCT	»
sa	DET	son
son	DET	son
au	ADP	au
»	PUNCT	»
de	ADP	de
plus	ADV	plus
morceaux	NOUN	morceau
après	ADP	après
,	PUNCT	,
Et	CCONJ	et
transparente	ADJ	transparent
premier	ADJ	premier
un	DET	un
et	CCONJ	et
et	CCONJ	et
corps	NOUN	corps
déceler	VERB	déceler
et	CCONJ	et
embuer	VERB	embuer
ordre	NOUN	ordre
marche	NOUN	marche
Il	PRON	il
avec	ADP	avec
Soudain	ADV	soudain
formes	NOUN	forme
,	PUNCT	,
Convoitez	VERB	convoiter
,	PUNCT	,
épurait	VERB	épurer
et	CCONJ	et
charnue	ADJ	charnu
vieillarde	NOUN	vieillard
à	ADP	à
du	ADP	de
l'	DET	le
vers	ADP	vers
couleurs	NOUN	couleur
,	PUNCT	,
cet	DET	ce
le	DET	le
absolue	ADJ	absolu
.	PUNCT	.
son	DET	son
perdît	VERB	perdre
ocre	NOUN	ocre
«	PUNCT	«
»	PUNCT	»
le	DET	le
me	PRON	me
;	PUNCT	;
d'	ADP	de
L'	DET	le
qu'	PRON	qu'
seulement	ADV	seulement
le	DET	le
elle	PRON	lui
des	ADP	de
posa	VERB	poser
pas	ADV	pas
vieille	ADJ	vieux
parent	NOUN	parent
Il	PRON	il
veilles	NOUN	veille
rectangles	NOUN	rectangle
cœur	NOUN	cœur
petite	ADJ	petit
,	PUNCT	,
-là	PRON	-là
n'	ADV	n'
entre	ADP	entre
,	PUNCT	,
presque	ADV	presque
émanait	VERB	émaner
mémoire	NOUN	mémoire
nombreux	ADJ	nombreux
Il	PRON	il
parts	NOUN	part
le	PRON	le
,	PUNCT	,
;	PUNCT	;
Et	CCONJ	et
pensée	NOUN	pensée
elle	PRON	lui
presque	ADV	presque
en	PRON	en
que	PRON	que
autour	ADV	autour
avait	VERB	avoir
,	PUNCT	,
parfois	ADV	parfois
et	CCONJ	et
se	PRON	se
l'	DET	le
lumière	NOUN	lumière
mettait	VERB	mettre
,	PUNCT	,
deuils	NOUN	deuil
leur	DET	leur
épaules	NOUN	épaule
labeurs	NOUN	labeur
mais	CCONJ	mais
brun	NOUN	brun
cheveux	NOUN	cheveu
peut	VERB	pouvoir
,	PUNCT	,
Parfois	ADV	parfois
ne	ADV	ne
.	PUNCT	.
desquelles	PRON	desquelles
en	ADP	en
il	PRON	il
sa	DET	son
attendre	VERB	attendre
:	PUNCT	:
rassembla	VERB	rassembler
enfance	NOUN	enfance
,	PUNCT	,
,	PUNCT	,
vert	NOUN	vert
qui	PRON	qui
bruissaient	VERB	bruir
personnes	NOUN	personne
finit	VERB	finir
la	DET	le
odeur	NOUN	odeur
;	PUNCT	;
subtil	ADJ	subtil
donc	ADV	donc
fond	NOUN	fond
souple	ADJ	souple
l'	PRON	l'
,	PUNCT	,
l'	DET	le
transparences	NOUN	transparence
D'	ADP	de
,	PUNCT	,
regard	NOUN	regard
car	CCONJ	car
les	DET	le
vide	NOUN	vide
à	ADP	à
d'	ADP	de
le	DET	le
personne	PRON	personne
assaut	NOUN	assaut
pas	NOUN	pas
,	PUNCT	,
de	ADP	de
violet	NOUN	violet
,	PUNCT	,
de	ADP	de
premiers	ADJ	premier
tendresse	NOUN	tendresse
qui	PRON	qui
le	DET	le
laissait	VERB	laisser
oiseaux	NOUN	oiseau
les	DET	le
,	PUNCT	,
des	ADP	de
personnes	NOUN	personne
ces	DET	ce
ou	CCONJ	ou
dans	ADP	dans
ne	ADV	ne
luire	VERB	luire
.	PUNCT	.
son	DET	son
laissent	VERB	laisser
ne	ADV	ne
aura	NOUN	aura
papier	NOUN	papier
.	PUNCT	.
chez	ADP	chez
dilemme	NOUN	dilemme
il	PRON	il
cette	DET	ce
pur	ADJ	pur
il	PRON	il
l'	DET	le
tri	NOUN	tri
et	CCONJ	et
corps	NOUN	corps
trottinait	VERB	trottiner
Son	DET	son
a	VERB	avoir
et	CCONJ	et
et	CCONJ	et
des	DET	un
lançait	VERB	lancer
qui	PRON	qui
femme	NOUN	femme
le	DET	le
ineffaçables	ADJ	ineffaçable
à	ADP	à
violet	NOUN	violet
en	ADP	en
exhalait	VERB	exhaler
.	PUNCT	.
ensuite	ADV	ensuite
classer	VERB	classer
,	PUNCT	,
dans	ADP	dans
dates	NOUN	date
pas	ADV	pas
physique	ADJ	physique
chez	ADP	chez
jeu	NOUN	jeu
miroir	NOUN	miroir
l'	DET	le
été	AUX	être
à	ADP	à
monde	NOUN	monde
détresse	NOUN	détresse
ne	ADV	ne
l'	DET	le
,	PUNCT	,
.	PUNCT	.
laissait	VERB	laisser
d'	ADP	de
multiples	ADJ	multiple
recouvrir	VERB	recouvrir
des	DET	un
et	CCONJ	et
.	PUNCT	.
Ce	DET	ce
un	DET	un
fait	VERB	faire
mémoire	NOUN	mémoire
il	PRON	il
éparpillés	VERB	éparpiller
fait	VERB	faire
ce	PRON	ce
au	ADP	au
certaine	ADJ	certain
,	PUNCT	,
simplement	ADV	simplement
ces	DET	ce
le	DET	le
émotions	NOUN	émotion
tolère	VERB	tolérer
avait	VERB	avoir
entrevoir	VERB	entrevoir
vieilles	ADJ	vieux
,	PUNCT	,
plus	ADV	plus
de	ADP	de
des	ADP	de
se	PRON	se
critère	NOUN	critère
rue	NOUN	rue
diaphanes	ADJ	diaphane
des	ADP	de
.	PUNCT	.
,	PUNCT	,
en	PRON	en
de	ADP	de
,	PUNCT	,
odeur	NOUN	odeur
une	DET	un
portraiturées	VERB	portraiturer
elle	PRON	lui
aperçoit	VERB	apercevoir
souplesse	NOUN	souplesse
ce	DET	ce
la	PRON	le
corps	NOUN	corps
dessous	ADV	dessous
.	PUNCT	.
fébrilement	ADV	fébrilement
zéro	PRON	zéro
,	PUNCT	,
ombres	NOUN	ombre
4	NUM	4
quoi	PRON	quoi
propre	ADJ	propre
:	PUNCT	:
trottinant	VERB	trottiner
il	PRON	il
Mais	CCONJ	mais
deuils	NOUN	deuil
l'	DET	le
Des	DET	un
importait	VERB	importer
.	PUNCT	.
immatériel	ADJ	immatériel
.	PUNCT	.
paquets	NOUN	paquet
,	PUNCT	,
doués	VERB	douer
—	PUNCT	—
visible	NOUN	visible
qui	PRON	qui
on	PRON	on
peau	NOUN	peau
une	DET	un
,	PUNCT	,
de	ADP	de
de	ADP	de
?	PUNCT	?
lèvres	NOUN	lèvre
et	CCONJ	et
visions	NOUN	vision
-	PRON	-
séparations	NOUN	séparation
penché	VERB	pencher
voilà	VERB	voilà
,	PUNCT	,
ils	PRON	il
l'	DET	le
mollet	NOUN	mollet
grain	NOUN	grain
,	PUNCT	,
que	SCONJ	que
jaune	NOUN	jaune
il	PRON	il
cou	NOUN	cou
autour	ADV	autour
faut	VERB	falloir
source	NOUN	source
ranimant	VERB	ranimer
,	PUNCT	,
,	PUNCT	,
une	DET	un
gauche	ADJ	gauche
au	ADP	au
par	ADP	par
que	PRON	que
Son	DET	son
dans	ADP	dans
en	ADP	en
douleurs	NOUN	douleur
ordinaire	ADJ	ordinaire
-il	PRON	il
une	DET	un
nomme	VERB	nomme
corps	NOUN	corps
retour	NOUN	retour
s'	PRON	se
pas	ADV	pas
vieille	NOUN	vieux
de	ADP	de
dont	PRON	dont
la	DET	le
et	CCONJ	et
au	ADP	au
était	AUX	être
Ce	DET	ce
remarqua	VERB	remarquer
pleine	ADJ	plein
vanités	NOUN	vanité
son	DET	son
qui	PRON	qui
Et	CCONJ	et
mais	CCONJ	mais
emblée	ADV	emblée
le	DET	le
d'	ADP	de
à	ADP	à
murmures	NOUN	murmure
se	PRON	se
s'	PRON	se
on	PRON	on
le	PRON	le
Prokop	PROPN	Prokop
son	DET	son
se	PRON	se
entreprit	VERB	entreprendre
et	CCONJ	et
concrétions	NOUN	concrétion
.	PUNCT	.
,	PUNCT	,
lieux	NOUN	lieu
le	DET	le
précipiter	VERB	précipiter
de	ADP	de
des	ADP	de
,	PUNCT	,
se	PRON	se
portait	VERB	porter
écoute	NOUN	écoute
La	DET	le
dans	ADP	dans
corps	NOUN	corps
ouvrage	NOUN	ouvrage
d'	ADP	de
lui	PRON	lui
senteur	NOUN	senteur
se	PRON	se
car	CCONJ	car
à	ADP	à
ce	DET	ce
plus	ADV	plus
comme	ADP	comme
le	DET	le
première	ADJ	premier
seules	ADJ	seul
la	DET	le
censé	ADJ	censé
divise	VERB	divise
encore	ADV	encore
?	PUNCT	?
que	PRON	que
elles	PRON	lui
un	DET	un
son	DET	son
elle	PRON	lui
,	PUNCT	,
ces	DET	ce
souci	NOUN	souci
quel	DET	quel
mat	ADJ	mat
corps	NOUN	corps
même	ADV	même
des	DET	un
et	CCONJ	et
au	ADV	au
suspens	NOUN	suspens
de	ADP	de
peau	NOUN	peau
sainte	ADJ	saint
les	PRON	le
papier	NOUN	papier
et	CCONJ	et
avait	AUX	avoir
des	ADP	de
quelques-uns	PRON	quelques-uns
noires	ADJ	noir
en	ADP	en
la	DET	le
soit	AUX	être
sur	ADP	sur
rangement	NOUN	rangement
se	PRON	se
tenait	VERB	tenir
le	PRON	le
peu	ADV	peu
des	DET	un
affleurer	VERB	affleurer
râteau	NOUN	râteau
premiers	ADJ	premier
pourpre	NOUN	pourpre
d'	ADP	de
tout	ADV	tout
,	PUNCT	,
bel	ADJ	bel
fouillis	NOUN	fouillis
halo	NOUN	halo
était	AUX	être
couleur	NOUN	couleur
observe	VERB	observe
plaques	NOUN	plaque
dont	PRON	dont
évaluer	VERB	évaluer
sursaut	NOUN	sursaut
dans	ADP	dans
folle	ADJ	fou
,	PUNCT	,
davantage	ADV	davantage
de	ADP	de
front	NOUN	front
autres	PRON	autre
du	ADP	de
remit	VERB	remettre
lourdes	ADJ	lourd
remercia	VERB	remercier
dans	ADP	dans
de	ADP	de
l'	PRON	l'
y	PRON	y
,	PUNCT	,
mettait	VERB	mettre
Tant	ADV	tant
,	PUNCT	,
fragile	ADJ	fragile
guère	ADV	guère
Mais	CCONJ	mais
réveiller	VERB	réveiller
avaient	AUX	avoir
encore	ADV	encore
une	DET	un
Prokop	PROPN	Prokop
tilleul	ADJ	tilleul
Et	CCONJ	et
remonter	VERB	remonter
approximative	ADJ	approximatif
un	DET	un
de	ADP	de
à	ADP	à
d'	ADP	de
lesquels	PRON	lequel
d'	ADP	de
il	PRON	il
lumière	NOUN	lumière
amant	NOUN	amant
du	ADP	de
des	DET	un
Et	CCONJ	et
qu'	SCONJ	que
autres	ADJ	autre
leurs	DET	leur
premier	ADJ	premier
portait	VERB	porter
tactile	ADJ	tactile
Il	PRON	il
.	PUNCT	.
de	ADP	de
grain	NOUN	grain
passant	NOUN	passant
grammes	NOUN	gramme
est	VERB	être
sensiblement	ADV	sensiblement
enroulaient	VERB	enrouler
fane	VERB	fane
au	ADP	au
avaient	AUX	avoir
icône	NOUN	icône
représentés	VERB	représenter
sur	ADP	sur
,	PUNCT	,
concluant	ADJ	concluant
de	ADP	de
le	DET	le
,	PUNCT	,
d'	ADP	de
;	PUNCT	;
attention	NOUN	attention
en	ADP	en
espérer	VERB	espérer
désordre	NOUN	désordre
,	PUNCT	,
glacée	ADJ	glacé
traces	NOUN	trace
seulement	ADV	seulement
de	ADP	de
silhouettes	NOUN	silhouette
se	PRON	se
chez	ADP	chez
d'	ADP	de
de	ADP	de
,	PUNCT	,
d'	DET	d'
le	PRON	le
.	PUNCT	.
aussi	ADV	aussi
de	ADP	de
vieille	NOUN	vieux
les	DET	le
non-dits	NOUN	non-dit
ce	DET	ce
peines	NOUN	peine
découvrir	VERB	découvrir
plus	ADV	plus
de	ADP	de
photos	NOUN	photo
s'	PRON	se
rebours	NOUN	rebours
,	PUNCT	,
corporelles	ADJ	corporel
l'	DET	le
qu'	SCONJ	que
jetait	VERB	jeter
se	PRON	se
allait	VERB	aller
se	PRON	se
du	ADP	de
l'	PRON	l'
et	CCONJ	et
n'	ADV	n'
final	ADJ	final
,	PUNCT	,
en	PRON	en
ses	DET	son
par	ADP	par
corps	NOUN	corps
en	ADP	en
apparence	NOUN	apparence
elle	PRON	lui
ce	PRON	ce
il	PRON	il
printemps	NOUN	printemps
encore	ADV	encore
Odeur	NOUN	odeur
et	CCONJ	et
comme	ADP	comme
irradier	VERB	irradier
.	PUNCT	.
de	ADP	de
-là	PRON	-là
sentiments	NOUN	sentiment
et	CCONJ	et
la	DET	le
dépouillée	VERB	dépouiller
soient	AUX	être
les	DET	le
une	DET	un
Quant	ADV	quant
.	PUNCT	.
plus	ADV	plus
livres	NOUN	livre
regard	NOUN	regard
de	ADP	de
,	PUNCT	,
du	ADP	de
se	PRON	se
d'	ADP	de
.	PUNCT	.
Prokop	PROPN	Prokop
petits	ADJ	petit
êtres	NOUN	être
,	PUNCT	,
nimbe	NOUN	nimbe
Dès	ADP	dès
savoir	VERB	savoir
d'	ADP	de
de	ADP	de
.	PUNCT	.
.	PUNCT	.
.	PUNCT	.
y	PRON	y
humait	VERB	humer
prudents	ADJ	prudent
-	ADV	-
déjà	ADV	déjà
il	PRON	il
odeur	NOUN	odeur
traverser	VERB	traverser
Chronologique	ADJ	chronologique
avait	AUX	avoir
fugaces	ADJ	fugace
d'	ADP	de
;	PUNCT	;
une	DET	un
comment	ADV	comment
regard	NOUN	regard
bien	ADV	bien
des	DET	un
des	DET	un
ce	DET	ce
n'	ADV	n'
,	PUNCT	,
givre	NOUN	givre
sont	AUX	être
se	PRON	se
petite	ADJ	petit
après	ADP	après
autres	ADJ	autre
,	PUNCT	,
l'	DET	le
dessous	ADV	dessous
mémoire	NOUN	mémoire
pourtant	ADV	pourtant
sa	DET	son
tant	ADV	tant
qui	PRON	qui
olfactif	ADJ	olfactif
remet	VERB	remettre
,	PUNCT	,
cet	DET	ce
aux	ADP	à
aguets	NOUN	aguets
la	PRON	le
son	DET	son
soudaine	ADJ	soudain
inconnue	NOUN	inconnue
Mais	CCONJ	mais
;	PUNCT	;
était	AUX	être
tressaillir	VERB	tressaillir
d'	DET	d'
.	PUNCT	.
rien	PRON	rien
À	ADP	à
pellicules	NOUN	pellicule
On	PRON	on
leurs	DET	leur
désencombrée	VERB	désencombrer
à	ADP	à
bien	ADV	bien
celui	PRON	celui
ses	DET	son
dans	ADP	dans
,	PUNCT	,
un	DET	un
et	CCONJ	et
de	ADP	de
fut	AUX	être
longtemps	ADV	longtemps
aussi	ADV	aussi
instant	NOUN	instant
durcit	VERB	durcir
il	PRON	il
;	PUNCT	;
à	ADP	à
?	PUNCT	?
le	DET	le
bas	NOUN	bas
la	DET	le
,	PUNCT	,
éloigner	VERB	éloigner
un	DET	un
la	DET	le
chants	NOUN	chant
et	CCONJ	et
brassait	VERB	brasser
aussitôt	ADV	aussitôt
sans	ADP	sans
univers	NOUN	univers
la	DET	le
envelopper	VERB	envelopper
à	ADP	à
définir	VERB	définir
elle	PRON	lui
et	CCONJ	et
en	PRON	en
pleure	VERB	pleure
dans	ADP	dans
.	PUNCT	.
,	PUNCT	,
aussi	ADV	aussi
et	CCONJ	et
on	PRON	on
de	ADP	de
qui	PRON	qui
pour	ADP	pour
point	NOUN	point
.	PUNCT	.
une	DET	un
à	ADP	à
imprégné	VERB	imprégner
;	PUNCT	;
général	NOUN	général
opérer	VERB	opérer
paume	NOUN	paume
pourrait	VERB	pouvoir
des	ADP	de
retrouvent	VERB	retrouver
se	PRON	se
chuchotaient	VERB	chuchoter
Et	CCONJ	et
.	PUNCT	.
qui	PRON	qui
ceux	PRON	celui
finit	VERB	finir
premier	ADJ	premier
un	DET	un
que	SCONJ	que
des	ADP	de
qui	PRON	qui
se	PRON	se
histoires	NOUN	histoire
perçoit	VERB	percevoir
allégées	ADJ	allégé
encloses	VERB	enclore
nouvelle	ADJ	nouveau
la	DET	le
faisait	VERB	faire
à	ADP	à
,	PUNCT	,
Prokop	PROPN	Prokop
fort	ADV	fort
époux	NOUN	époux
des	ADP	de
à	ADP	à
vieille	PRON	vieille
qui	PRON	qui
Prokop	PROPN	Prokop
et	CCONJ	et
—	PUNCT	—
de	ADP	de
jours	NOUN	jour
halo	NOUN	halo
expression	NOUN	expression
du	ADP	de
chronologie	NOUN	chronologie
des	ADP	de
attendre	VERB	attendre
de	ADP	de
.	PUNCT	.
chaque	DET	chaque
Qu'	PRON	qu'
.	PUNCT	.
,	PUNCT	,
Prokop	PROPN	Prokop
êtres	NOUN	être
printemps	NOUN	printemps
corps	NOUN	corps
trier	VERB	trier
ocre	NOUN	ocre
,	PUNCT	,
Marie	PROPN	Marie
d'	ADP	de
peau	NOUN	peau
régnait	VERB	régner
table	NOUN	table
degrés	NOUN	degré
tout	ADV	tout
un	DET	un
franchise	NOUN	franchise
il	PRON	il
auprès	ADV	auprès
à	ADP	à
.	PUNCT	.
.	PUNCT	.
à	ADP	à
des	ADP	de
invisible	ADJ	invisible
grasses	ADJ	gras
de	ADP	de
avait	VERB	avoir
curieux	ADJ	curieux
naïve	ADJ	naïf
Poupa	PROPN	Poupa
à	ADP	à
le	DET	le
quelques	DET	quelque
en	ADP	en
la	DET	le
premier	ADJ	premier
plus	ADV	plus
Non	ADV	non
plus	ADV	plus
elle	PRON	lui
était	AUX	être
insouciance	NOUN	insouciance
de	ADP	de
mit	VERB	mettre
,	PUNCT	,
tactile	ADJ	tactile
ce	PRON	ce
le	DET	le
êtres	NOUN	être
nullement	ADV	nullement
aux	ADP	à
traces	NOUN	trace
,	PUNCT	,
être	AUX	être
dans	ADP	dans
chaos	NOUN	chaos
et	CCONJ	et
il	PRON	il
cuisine	NOUN	cuisine
avait	VERB	avoir
ce	PRON	ce
fatigues	NOUN	fatigue
.	PUNCT	.
dépareillés	ADJ	dépareillé
leur	DET	leur
encore	ADV	encore
ce	PRON	ce
dosage	NOUN	dosage
ses	DET	son
descendue	VERB	descendre
effleurait	VERB	effleurer
diverses	ADJ	divers
air	NOUN	air
partout	ADV	partout
,	PUNCT	,
yeux	NOUN	oeil
ça	PRON	cela
Ce	PRON	ce
soudain	ADV	soudain
aura	NOUN	aura
,	PUNCT	,
des	ADP	de
gens	NOUN	gens
étaient	AUX	être
ancien	ADJ	ancien
étrange	ADJ	étrange
était	AUX	être
ne	ADV	ne
puis	CCONJ	puis
une	DET	un
être	NOUN	être
droit	ADJ	droit
gloire	NOUN	gloire
fouillait	VERB	fouiller
mollet	NOUN	mollet
pour	ADP	pour
bleu	NOUN	bleu
aucune	DET	aucun
regarda	VERB	regarder
et	CCONJ	et
hop	ADV	hop
et	CCONJ	et
il	PRON	il
.	PUNCT	.
.	PUNCT	.
alla	VERB	aller
lui	PRON	lui
et	CCONJ	et
qu'	SCONJ	que
dame	NOUN	dame
des	DET	un
arrêtait	VERB	arrêter
se	PRON	se
se	PRON	se
la	DET	le
du	DET	de
il	PRON	il
un	DET	un
un	DET	un
ou	CCONJ	ou
,	PUNCT	,
y	PRON	y
chair	NOUN	chair
c'	PRON	ce
procéder	VERB	procéder
elles	PRON	lui
certaines	DET	certain
décida	VERB	décider
en	ADP	en
à	ADP	à
son	DET	son
sujets	NOUN	sujet
du	ADP	de
.	PUNCT	.
absence	NOUN	absence
Chez	ADP	chez
âge	NOUN	âge
rêves	NOUN	rêve
le	DET	le
amoncellement	NOUN	amoncellement
surnaturelle	ADJ	surnaturel
le	DET	le
du	ADP	de
la	DET	le
d'	ADP	de
fines	ADJ	fin
ou	CCONJ	ou
les	PRON	le
lueurs	NOUN	lueur
acuité	NOUN	acuité
Et	CCONJ	et
s'	PRON	se
corps	NOUN	corps
.	PUNCT	.
chaque	DET	chaque
sous	ADP	sous
treize	NUM	treize
,	PUNCT	,
,	PUNCT	,
,	PUNCT	,
en	ADP	en
,	PUNCT	,
plus	ADV	plus
de	ADP	de
longtemps	ADV	longtemps
y	PRON	y
que	SCONJ	que
lui	PRON	lui
on	PRON	on
décompose	VERB	décompose
perdu	VERB	perdre
elle	PRON	lui
n'	ADV	n'
les	PRON	le
pulsion	NOUN	pulsion
le	DET	le
assemblage	NOUN	assemblage
mît	VERB	mettre
sujets	NOUN	sujet
bruni	VERB	brunir
rôder	VERB	rôder
une	DET	un
corps	NOUN	corps
saisi	VERB	saisir
.	PUNCT	.
la	DET	le
fait	NOUN	fait
réaffleure	VERB	réaffleure
était	AUX	être
tout	ADV	tout
verglas	NOUN	verglas
un	DET	un
surtout	ADV	surtout
a	VERB	avoir
d'	ADP	de
des	ADP	de
un	DET	un
visage	NOUN	visage
certaines	DET	certain
beaux	ADJ	beal
si	SCONJ	si
les	DET	le
la	DET	le
alors	ADV	alors
,	PUNCT	,
voir	VERB	voir
cette	DET	ce
...	PUNCT	...
ces	DET	ce
venus	VERB	venir
douleur	NOUN	douleur
on	PRON	on
celui	PRON	celui
Il	PRON	il
plus	ADV	plus
,	PUNCT	,
composantes	NOUN	composante
corps	NOUN	corps
des	ADP	de
photos	NOUN	photo
,	PUNCT	,
n'	ADV	n'
tour	NOUN	tour
de	ADP	de
,	PUNCT	,
dédales	NOUN	dédale
elle-même	PRON	lui-même
ces	DET	ce
d'	ADP	de
résultat	NOUN	résultat
desquelles	PRON	desquelles
arrive	VERB	arrive
de	ADP	de
glacé	ADJ	glacé
maladies	NOUN	maladie
La	DET	le
Prokop	PROPN	Prokop
que	SCONJ	que
regarde	VERB	regarde
,	PUNCT	,
pour	ADP	pour
tendresse	NOUN	tendresse
pêle-mêle	ADV	pêle-mêle
,	PUNCT	,
L'	DET	le
vieilles	ADJ	vieux
corps	NOUN	corps
n'	ADV	n'
lesquels	PRON	lequel
que	ADV	que
autres	ADJ	autre
de	ADP	de
autour	ADV	autour
qui	PRON	qui
la	DET	le
que	PRON	que
résorbait	VERB	résorber
avait	AUX	avoir
silhouettes	NOUN	silhouette
mémoire	NOUN	mémoire
retourna	VERB	retourner
son	DET	son
Pareillement	ADV	pareillement
les	DET	le
en	ADP	en
.	PUNCT	.
l'	DET	le
,	PUNCT	,
,	PUNCT	,
et	CCONJ	et
et	CCONJ	et
installa	VERB	installer
:	PUNCT	:
oiseaux	NOUN	oiseau
anachronique	ADJ	anachronique
sentent	VERB	sentir
Prokop	PROPN	Prokop
n'	ADV	n'
muret	NOUN	muret
aux	ADP	à
de	ADP	de
ouverte	ADJ	ouvert
.	PUNCT	.
chants	NOUN	chant
me	PRON	me
plus	ADV	plus
,	PUNCT	,
brindilles	NOUN	brindille
,	PUNCT	,
leur	DET	leur
ne	ADV	ne
douceur	NOUN	douceur
tits	ADJ	tit
parlaient	VERB	parler
de	ADP	de
la	DET	le
une	DET	un
qu'	PRON	qu'
il	PRON	il
demandé	VERB	demander
branche	NOUN	branche
comme	ADP	comme
sont	AUX	être
ils	PRON	il
Elle	PRON	lui
sœur	NOUN	sœur
elle	PRON	lui
radieuse	ADJ	radieux
crient	VERB	crier
aussi	ADV	aussi
discrets	ADJ	discret
de	ADP	de
fou	ADJ	fou
toujours	ADV	toujours
mais	CCONJ	mais
Rien	PRON	rien
qu'	SCONJ	que
se	PRON	se
des	ADP	de
les	PRON	le
la	DET	le
préhistorique	ADJ	préhistorique
et	CCONJ	et
-ils	PRON	il
,	PUNCT	,
cours	NOUN	cours
.	PUNCT	.
d'	ADP	de
.	PUNCT	.
oiseaux	NOUN	oiseau
droit	NOUN	droit
ils	PRON	il
extirper	VERB	extirper
minuscule	ADJ	minuscule
femelles	NOUN	femelle
Prokop	PROPN	Prokop
qu'	SCONJ	que
échange	NOUN	échange
,	PUNCT	,
ont	VERB	avoir
naissent	VERB	naître
La	DET	le
de	ADP	de
maximum	NOUN	maximum
et	CCONJ	et
ils	PRON	il
et	CCONJ	et
huit	NUM	huit
sa	DET	son
le	DET	le
corps	NOUN	corps
,	PUNCT	,
côté	NOUN	côté
cette	DET	ce
est	AUX	être
roches	NOUN	roche
Non	ADV	non
ou	CCONJ	ou
acharnent	VERB	acharner
se	PRON	se
.	PUNCT	.
,	PUNCT	,
de	ADP	de
pour	ADP	pour
persévérance	NOUN	persévérance
.	PUNCT	.
bien	ADV	bien
amie	NOUN	amie
grande	ADJ	grand
delà	ADP	delà
la	DET	le
cette	DET	ce
à	ADP	à
était	AUX	être
Le	DET	le
fiers	ADJ	fier
