régulières	ADJ	régulier
donné	VERB	donner
certain	ADJ	certain
des	ADP	de
savoir	VERB	savoir
en	PRON	en
de	ADP	de
d'	ADP	de
qui	PRON	qui
on	PRON	on
,	PUNCT	,
il	PRON	il
du	ADP	de
qui	PRON	qui
années	NOUN	année
au	ADP	au
de	ADP	de
première	ADJ	premier
des	ADP	de
fois	NOUN	fois
tant	ADV	tant
et	CCONJ	et
des	ADP	de
mémoire	NOUN	mémoire
depuis	ADP	depuis
patron	NOUN	patron
des	ADP	de
par	ADP	par
la	DET	le
de	ADP	de
si	ADV	si
s'	PRON	se
,	PUNCT	,
ce	PRON	ce
,	PUNCT	,
à	ADP	à
et	CCONJ	et
justement	ADV	justement
demander	VERB	demander
dans	ADP	dans
,	PUNCT	,
avait	AUX	avoir
Société	NOUN	société
était	AUX	être
la	DET	le
colis	NOUN	colis
,	PUNCT	,
donnez	VERB	donner
prolos	NOUN	prolo
,	PUNCT	,
son	DET	son
rien	PRON	rien
chacun	PRON	chacun
,	PUNCT	,
que	SCONJ	que
comme	SCONJ	comme
cela	PRON	cela
que	PRON	que
dans	ADP	dans
facile	ADJ	facile
faire	VERB	faire
Bien	ADV	bien
beaucoup	ADV	beaucoup
.	PUNCT	.
plus	ADV	plus
au	ADP	au
de	ADP	de
là	ADV	là
antis	NOUN	anti
simagrée	NOUN	simagrée
dans	ADP	dans
sans	ADP	sans
anxieusement	ADV	anxieusement
agressif	ADJ	agressif
,	PUNCT	,
modulement	NOUN	modulement
l'	PRON	l'
de	ADP	de
règle	NOUN	règle
d'	DET	d'
bien	ADV	bien
même	ADV	même
lui	PRON	lui
réputé	ADJ	réputé
auxquels	PRON	auxquels
était	AUX	être
de	ADP	de
Lui	PRON	lui
cérémoniosité	NOUN	cérémoniosité
le	DET	le
Peut	ADV	peut
rejetant	VERB	rejeter
plus	ADV	plus
le	DET	le
,	PUNCT	,
transpalette	NOUN	transpalette
.	PUNCT	.
Maison	NOUN	maison
pourcent	NOUN	pourcent
ce	DET	ce
travailleur	NOUN	travailleur
détenteur	NOUN	détenteur
défendus	VERB	défendre
forcément	ADV	forcément
,	PUNCT	,
entre	ADP	entre
exemple	NOUN	exemple
emporter	VERB	emporter
nuance	NOUN	nuance
leur	DET	leur
.	PUNCT	.
pu	VERB	pouvoir
multiples	ADJ	multiple
les	DET	le
,	PUNCT	,
Son	DET	son
début	NOUN	début
Et	CCONJ	et
quotidiennes	ADJ	quotidien
avait	VERB	avoir
parmi	ADP	parmi
résistaient	VERB	résister
eux	PRON	lui
opiniâtrement	ADV	opiniâtrement
ne	ADV	ne
qu'	PRON	qu'
,	PUNCT	,
qui	PRON	qui
Et	CCONJ	et
quelques	DET	quelque
pourtant	ADV	pourtant
périple	NOUN	périple
première	ADJ	premier
obligation	NOUN	obligation
si	ADV	si
dans	ADP	dans
yeux	NOUN	oeil
Maison	NOUN	maison
chaîne	NOUN	chaîne
est	AUX	être
jamais	ADV	jamais
par	ADP	par
aussi	ADV	aussi
jamais	ADV	jamais
faisaient	VERB	faire
étaient	AUX	être
son	DET	son
alignement	NOUN	alignement
mais	CCONJ	mais
que	SCONJ	que
du	ADP	de
,	PUNCT	,
balayé	VERB	balayer
,	PUNCT	,
on	PRON	on
ouvertement	ADV	ouvertement
mettre	VERB	mettre
son	DET	son
cette	DET	ce
longtemps	ADV	longtemps
et	CCONJ	et
les	DET	le
progrès	NOUN	progrès
au	ADP	au
jamais	ADV	jamais
qu'	SCONJ	que
l'	DET	le
aberrant	ADJ	aberrant
,	PUNCT	,
le	DET	le
étaient	AUX	être
une	DET	un
vous	PRON	vous
père	NOUN	père
fût	AUX	être
avait	AUX	avoir
tout	DET	tout
connaissait	VERB	connaître
détenteur	NOUN	détenteur
nul	DET	nul
Mais	CCONJ	mais
premier	ADJ	premier
même	ADV	même
meilleure	ADJ	meilleur
disposition	NOUN	disposition
personne	PRON	personne
fallait	VERB	falloir
bloc	NOUN	bloc
de	ADP	de
n'	ADV	n'
avait	AUX	avoir
pour	ADP	pour
-il	PRON	il
la	DET	le
pas	ADV	pas
dans	ADP	dans
parcours	NOUN	parcours
poursuivrait	VERB	poursuivre
Passages	NOUN	passage
par	ADP	par
disait	VERB	dire
courtoise	ADJ	courtois
ingénieurs	NOUN	ingénieur
,	PUNCT	,
siècle	NOUN	siècle
,	PUNCT	,
de	ADP	de
plus	ADV	plus
lui-même	PRON	lui-même
toujours	ADV	toujours
une	DET	un
ordinaires	ADJ	ordinaire
,	PUNCT	,
être	ADV	être
du	ADP	de
mauvais	ADJ	mauvais
que	SCONJ	que
,	PUNCT	,
jamais	ADV	jamais
la	DET	le
dont	PRON	dont
refusait	VERB	refuser
en	ADP	en
jouer	VERB	jouer
Mais	CCONJ	mais
parfois	ADV	parfois
une	DET	un
d'	ADP	de
Le	DET	le
n'	ADV	n'
ateliers	NOUN	atelier
cadeau	NOUN	cadeau
cela	PRON	cela
le	DET	le
point	NOUN	point
usage	NOUN	usage
aussi	ADV	aussi
cour	NOUN	cour
part	NOUN	part
cérémoniale	ADJ	cérémonial
bienveillante	ADJ	bienveillant
la	DET	le
en	PRON	en
puisque	SCONJ	puisque
de	ADP	de
jeu	NOUN	jeu
macabre	ADJ	macabre
était	AUX	être
Le	DET	le
plus	ADV	plus
bande	NOUN	bande
Parce	SCONJ	parce
,	PUNCT	,
vous	PRON	vous
.	PUNCT	.
remorqué	VERB	remorquer
et	CCONJ	et
sous	ADP	sous
par	ADP	par
irrespect	NOUN	irrespect
du	ADP	de
,	PUNCT	,
En	PRON	en
que	SCONJ	que
garantie	NOUN	garantie
quand	ADV	quand
cénacle	NOUN	cénacle
affinés	VERB	affiner
,	PUNCT	,
Et	CCONJ	et
encore	ADV	encore
le	DET	le
le	DET	le
,	PUNCT	,
donné	VERB	donner
et	CCONJ	et
pieds	NOUN	pied
était	AUX	être
bruit	NOUN	bruit
cela	PRON	cela
.	PUNCT	.
complexité	NOUN	complexité
méprisait	VERB	mépriser
hésiter	VERB	hésiter
de	ADP	de
encore	ADV	encore
qu'	PRON	qu'
différenciait	VERB	différencier
prendre	VERB	prendre
le	DET	le
et	CCONJ	et
les	DET	le
les	DET	le
ç'	PRON	ç'
nouveau	ADJ	nouveau
nasal	ADJ	nasal
Passage	NOUN	passage
vulgaire	ADJ	vulgaire
pâleur	NOUN	pâleur
Passage	NOUN	passage
le	DET	le
le	DET	le
pour	ADP	pour
-ils	PRON	il
qui	PRON	qui
eût	AUX	avoir
à	ADP	à
avait	AUX	avoir
surtout	ADV	surtout
qui	PRON	qui
que	ADV	que
fait	VERB	faire
de	ADP	de
le	DET	le
Mais	CCONJ	mais
ne	ADV	ne
du	ADP	de
criait	VERB	crier
tant	ADV	tant
lieux	NOUN	lieu
quidam	NOUN	quidam
par	ADP	par
à	ADP	à
avait	AUX	avoir
apparition	NOUN	apparition
ce	PRON	ce
dans	ADP	dans
sous-tendue	VERB	sous-tendue
du	ADP	de
transpalettes	NOUN	transpalette
apparu	VERB	apparaître
et	CCONJ	et
défilement	NOUN	défilement
même	ADV	même
à	ADP	à
des	ADP	de
avait	AUX	avoir
qui	PRON	qui
que	SCONJ	que
ne	ADV	ne
qualifiaient	VERB	qualifier
forcés	VERB	forcer
coup	NOUN	coup
rire	VERB	rire
être	VERB	être
tous	ADJ	tout
finalement	ADV	finalement
parler	VERB	parler
qu'	PRON	qu'
était	AUX	être
dans	ADP	dans
jamais	ADV	jamais
seul	ADJ	seul
ou	CCONJ	ou
isoler	VERB	isoler
être	AUX	être
habituel	ADJ	habituel
,	PUNCT	,
persistance	NOUN	persistance
tout	PRON	tout
limite	NOUN	limite
,	PUNCT	,
y	PRON	y
.	PUNCT	.
eût	AUX	avoir
des	ADP	de
vraiment	ADV	vraiment
mort	NOUN	mort
ainsi	ADV	ainsi
cadavre	NOUN	cadavre
les	DET	le
apparition	NOUN	apparition
le	DET	le
malgré	ADP	malgré
et	CCONJ	et
laquelle	PRON	lequel
la	DET	le
,	PUNCT	,
,	PUNCT	,
,	PUNCT	,
elle	PRON	lui
cet	DET	ce
se	PRON	se
fois	NOUN	fois
puisque	SCONJ	puisque
avait	AUX	avoir
est	VERB	être
était	AUX	être
banalisé	VERB	banaliser
voire	CCONJ	voire
bout	NOUN	bout
peut-être	ADV	peut-être
et	CCONJ	et
ordonnée	ADJ	ordonner
un	PRON	un
dos	NOUN	dos
,	PUNCT	,
,	PUNCT	,
-ce	PRON	-ce
local	NOUN	local
fût	AUX	être
et	CCONJ	et
personne	PRON	personne
ventripotents	ADJ	ventripotent
du	ADP	de
production	NOUN	production
à	ADP	à
compte	NOUN	compte
qu'	SCONJ	que
du	ADP	de
anonymes	ADJ	anonyme
eu	VERB	avoir
à	ADP	à
la	DET	le
ne	ADV	ne
était	AUX	être
coup	NOUN	coup
qu'	PRON	qu'
mort	NOUN	mort
faire	VERB	faire
moins	ADV	moins
lois	NOUN	loi
de	ADP	de
nasillement	NOUN	nasillement
-ce	PRON	-ce
d'	ADP	de
pouvait	VERB	pouvoir
,	PUNCT	,
inaugurait	VERB	inaugurer
au	ADP	au
,	PUNCT	,
était	AUX	être
personnellement	ADV	personnellement
ample	ADJ	ample
lui	PRON	lui
il	PRON	il
s'	PRON	se
,	PUNCT	,
exactement	ADV	exactement
sachent	VERB	savoir
de	ADP	de
subsister	VERB	subsister
règle	NOUN	règle
père	NOUN	père
dévoué	VERB	dévouer
noblement	ADV	noblement
relations	NOUN	relation
fraternel	ADJ	fraternel
il	PRON	il
il	PRON	il
ses	DET	son
anciens	ADJ	ancien
cette	DET	ce
comme	ADP	comme
une	PRON	un
pour	ADP	pour
nom	NOUN	nom
il	PRON	il
-il	PRON	il
du	ADP	de
créateur	NOUN	créateur
on	PRON	on
endroit	NOUN	endroit
au	ADP	au
énonçait	VERB	énoncer
des	ADP	de
.	PUNCT	.
ne	ADV	ne
des	ADP	de
camarades	NOUN	camarade
,	PUNCT	,
votre	DET	votre
l'	DET	le
perçante	ADJ	perçant
que	PRON	que
respectueuse	ADJ	respectueux
disait	VERB	dire
une	DET	un
bien	ADV	bien
les	DET	le
cacher	VERB	cacher
.	PUNCT	.
dans	ADP	dans
la	DET	le
qualifier	VERB	qualifier
se	PRON	se
quand	SCONJ	quand
encore	ADV	encore
pour	ADP	pour
elle	PRON	lui
laissaient	VERB	laisser
pourtant	ADV	pourtant
Sans	ADP	sans
d'	ADP	de
dont	PRON	dont
de	ADP	de
jailli	VERB	jaillir
.	PUNCT	.
diplomate	ADJ	diplomate
résistances	NOUN	résistance
traverser	VERB	traverser
cela	PRON	cela
-	ADV	-
,	PUNCT	,
pour	ADP	pour
et	CCONJ	et
d'	ADP	de
du	ADP	de
perpétuation	NOUN	perpétuation
.	PUNCT	.
même	ADJ	même
avaient	AUX	avoir
ses	DET	son
cela	PRON	cela
devait	VERB	devoir
du	ADP	de
clients	NOUN	client
maintenir	VERB	maintenir
vu	VERB	voir
alors	ADV	alors
encadrés	VERB	encadrer
En	ADP	en
avec	ADP	avec
défoulement	NOUN	défoulement
plus	ADV	plus
connaissait	VERB	connaître
en	PRON	en
non	ADV	non
plus	ADV	plus
d'	ADP	de
transpalette	NOUN	transpalette
le	DET	le
un	DET	un
immédiat	ADJ	immédiat
rite	NOUN	rite
Passage	NOUN	passage
on	PRON	on
il	PRON	il
à	ADP	à
toubib	NOUN	toubib
la	DET	le
de	ADP	de
dans	ADP	dans
remorqué	VERB	remorquer
mausolée	NOUN	mausolée
,	PUNCT	,
qu'	PRON	qu'
,	PUNCT	,
entourage	NOUN	entourage
la	DET	le
un	DET	un
qu'	PRON	qu'
tenu	VERB	tenir
de	ADP	de
avait	AUX	avoir
dates	NOUN	date
-	NOUN	-
panneaux	NOUN	panneau
rapport	NOUN	rapport
que	SCONJ	que
de	ADP	de
sûr	ADJ	sûr
finalement	ADV	finalement
La	DET	le
guettée	VERB	guetter
part	NOUN	part
orthodoxe	ADJ	orthodoxe
vouloir	VERB	vouloir
,	PUNCT	,
partout	ADV	partout
les	DET	le
quel	ADJ	quel
le	DET	le
humanité	NOUN	humanité
pour	ADP	pour
en	PRON	en
.	PUNCT	.
,	PUNCT	,
exemple	NOUN	exemple
n'	ADV	n'
le	DET	le
avec	ADP	avec
premier	ADJ	premier
,	PUNCT	,
à	ADP	à
ne	ADV	ne
de	ADP	de
tradition	NOUN	tradition
résonne	VERB	résonne
se	PRON	se
façon	NOUN	façon
vous	PRON	vous
Passage	NOUN	passage
l'	DET	le
.	PUNCT	.
on	PRON	on
il	PRON	il
que	SCONJ	que
dans	ADP	dans
du	ADP	de
ne	ADV	ne
consacrée	VERB	consacrer
l'	PRON	l'
aucun	DET	aucun
était	VERB	être
cependant	ADV	cependant
le	DET	le
fait	VERB	faire
sauf	ADP	sauf
était	AUX	être
du	ADP	de
juste	ADV	juste
grâce	ADP	grâce
fût	AUX	être
,	PUNCT	,
le	DET	le
sur	ADP	sur
elle	PRON	lui
au	ADP	au
traversées	NOUN	traversée
en	PRON	en
périple	NOUN	périple
ce	DET	ce
cette	DET	ce
la	DET	le
aussi	ADV	aussi
la	DET	le
n'	ADV	n'
et	CCONJ	et
un	DET	un
que	ADV	que
,	PUNCT	,
puisque	SCONJ	puisque
de	ADP	de
accès	NOUN	accès
sa	DET	son
devant	ADP	devant
Ou	CCONJ	ou
où	PRON	où
défunt	ADJ	défunt
l'	DET	le
aurait	AUX	avoir
les	DET	le
seule	ADJ	seul
fête	NOUN	fête
qui	PRON	qui
un	DET	un
le	PRON	le
une	DET	un
pas	ADV	pas
d'	ADP	de
un	DET	un
attributions	NOUN	attribution
semblé	VERB	sembler
À	ADP	à
du	ADP	de
aura	NOUN	aura
et	CCONJ	et
pouvait	VERB	pouvoir
On	PRON	on
la	DET	le
bruit	NOUN	bruit
périple	NOUN	périple
laissant	VERB	laisser
père	NOUN	père
rien	PRON	rien
la	DET	le
si	ADV	si
été	VERB	être
ne	ADV	ne
ce	PRON	ce
serait	VERB	être
patron	NOUN	patron
commerçant	NOUN	commerçant
son	DET	son
respectueuse	ADJ	respectueux
.	PUNCT	.
à	ADP	à
au-delà	ADV	au-delà
mais	CCONJ	mais
Le	DET	le
des	ADP	de
droit	ADJ	droit
été	AUX	être
convenait	VERB	convenir
l'	PRON	l'
délire	NOUN	délire
avait	AUX	avoir
dans	ADP	dans
qui	PRON	qui
de	ADP	de
et	CCONJ	et
depuis	ADP	depuis
se	PRON	se
de	ADP	de
tenace	ADJ	tenace
se	PRON	se
pas	ADV	pas
luxueuse	ADJ	luxueux
chargé	VERB	charger
,	PUNCT	,
à	ADP	à
jusqu'	ADP	jusque
la	DET	le
royalement	ADV	royalement
qui	PRON	qui
habituel	ADJ	habituel
et	CCONJ	et
.	PUNCT	.
en	PRON	en
-elle	PRON	lui
d'	ADP	de
égaux	ADJ	égal
gravité	NOUN	gravité
Et	CCONJ	et
le	DET	le
,	PUNCT	,
la	DET	le
disaient	VERB	dire
sauvagerie	NOUN	sauvagerie
comme	SCONJ	comme
doute	NOUN	doute
lui	PRON	lui
comment	ADV	comment
il	PRON	il
l'	PRON	l'
lui	PRON	lui
avait	AUX	avoir
,	PUNCT	,
le	DET	le
coïncidait	VERB	coïncider
dans	ADP	dans
,	PUNCT	,
lui	PRON	lui
,	PUNCT	,
universelle	ADJ	universel
était	AUX	être
plus	ADV	plus
tout	ADV	tout
sa	DET	son
y	PRON	y
bruits	NOUN	bruit
Thomas	PROPN	Thomas
à	ADP	à
patron	NOUN	patron
tête	NOUN	tête
entreprise	NOUN	entreprise
n'	ADV	n'
s'	PRON	se
pas	ADV	pas
.	PUNCT	.
conférait	VERB	conférer
autres	ADJ	autre
direction	NOUN	direction
que	SCONJ	que
son	DET	son
,	PUNCT	,
,	PUNCT	,
tromper	VERB	tromper
les	DET	le
du	ADP	de
.	PUNCT	.
rendez-vous	NOUN	rendez-vous
par	ADP	par
c'	PRON	ce
de	ADP	de
de	ADP	de
mal	NOUN	mal
son	DET	son
quand	SCONJ	quand
plaisir	NOUN	plaisir
que	SCONJ	que
et	CCONJ	et
industrielle	ADJ	industriel
faire	NOUN	faire
,	PUNCT	,
occupations	NOUN	occupation
écarté	VERB	écarter
que	SCONJ	que
,	PUNCT	,
,	PUNCT	,
honore	VERB	honore
bien	ADV	bien
,	PUNCT	,
le	DET	le
d'	ADP	de
ne	ADV	ne
la	DET	le
pouvait	VERB	pouvoir
transpalette	NOUN	transpalette
.	PUNCT	.
,	PUNCT	,
,	PUNCT	,
la	DET	le
.	PUNCT	.
auxquels	PRON	auxquels
de	ADP	de
que	SCONJ	que
la	DET	le
annoncé	VERB	annoncer
des	ADP	de
fureur	NOUN	fureur
ces	DET	ce
être	AUX	être
un	DET	un
été	AUX	être
un	DET	un
faire	VERB	faire
cette	DET	ce
,	PUNCT	,
,	PUNCT	,
usé	VERB	user
le	DET	le
était	AUX	être
peu	ADV	peu
ces	DET	ce
à	ADP	à
bien	ADV	bien
sans	ADP	sans
,	PUNCT	,
des	DET	un
à	ADP	à
s'	SCONJ	s'
,	PUNCT	,
toujours	ADV	toujours
.	PUNCT	.
périple	NOUN	périple
elle	PRON	lui
pas	ADV	pas
en	ADP	en
la	DET	le
.	PUNCT	.
à	ADP	à
de	ADP	de
ferme	ADJ	ferme
dizaines	NOUN	dizaine
autres	ADJ	autre
patron	NOUN	patron
il	PRON	il
devant	ADV	devant
celui	PRON	celui
qu'	PRON	qu'
prévoir	VERB	prévoir
marteau	NOUN	marteau
bien	ADV	bien
poste	NOUN	poste
au-delà	ADV	au-delà
apparences	NOUN	apparence
non	ADV	non
jamais	ADV	jamais
le	DET	le
glabres	ADJ	glabre
dominé	VERB	dominer
preuve	NOUN	preuve
se	PRON	se
les	DET	le
,	PUNCT	,
innombrables	ADJ	innombrable
un	DET	un
tant	ADV	tant
la	DET	le
une	DET	un
fût	AUX	être
s'	PRON	se
le	DET	le
n'	ADV	n'
à	ADP	à
morceau	NOUN	morceau
,	PUNCT	,
vraiment	ADV	vraiment
cadres	NOUN	cadre
noir	NOUN	noir
et	CCONJ	et
avec	ADP	avec
bruit	NOUN	bruit
on	PRON	on
jeu	NOUN	jeu
en	PRON	en
encore	ADV	encore
ne	ADV	ne
les	DET	le
en	ADP	en
risquer	VERB	risquer
se	PRON	se
qu'	SCONJ	que
que	SCONJ	que
la	DET	le
ne	ADV	ne
,	PUNCT	,
fois	NOUN	fois
jusqu'	ADP	jusque
conditions	NOUN	condition
ne	ADV	ne
syndicalistes	NOUN	syndicaliste
par	ADP	par
du	ADP	de
besoin	NOUN	besoin
des	ADP	de
,	PUNCT	,
cas	NOUN	cas
était	AUX	être
on	PRON	on
des	DET	un
pouvait	VERB	pouvoir
avait	AUX	avoir
de	ADP	de
patron	NOUN	patron
travailleur	NOUN	travailleur
quitte	ADV	quitte
initiés	NOUN	initié
sans	ADP	sans
pouvait	VERB	pouvoir
déployait	VERB	déployer
tâche	NOUN	tâche
eu	VERB	avoir
,	PUNCT	,
être	AUX	être
bien	ADV	bien
plus	ADV	plus
strident	ADJ	strident
soirs	NOUN	soir
passage	NOUN	passage
bon	ADJ	bon
Et	CCONJ	et
,	PUNCT	,
politesse	NOUN	politesse
savoir	VERB	savoir
bruits	NOUN	bruit
,	PUNCT	,
d'	ADP	de
même	ADV	même
apparition	NOUN	apparition
l'	PRON	l'
bas	NOUN	bas
réserve	NOUN	réserve
fondée	VERB	fonder
,	PUNCT	,
si	ADV	si
en	ADP	en
fièrement	ADV	fièrement
vérifiait	VERB	vérifier
reconduit	VERB	reconduire
long	NOUN	long
de	ADP	de
avec	ADP	avec
.	PUNCT	.
l'	DET	le
les	DET	le
sans	ADP	sans
cette	DET	ce
professionnelle	ADJ	professionnel
sur	ADP	sur
peut-être	ADV	peut-être
,	PUNCT	,
savoir	VERB	savoir
sa	DET	son
survînt	VERB	survenir
de	ADP	de
eût	AUX	avoir
n'	ADV	n'
pire	ADJ	pire
.	PUNCT	.
n'	ADV	n'
fête	NOUN	fête
Maison	NOUN	maison
dévolu	ADJ	dévolu
vendredis	NOUN	vendredi
que	SCONJ	que
fenêtre	NOUN	fenêtre
et	CCONJ	et
.	PUNCT	.
où	PRON	où
,	PUNCT	,
petit	ADJ	petit
,	PUNCT	,
plus	ADV	plus
dans	ADP	dans
plus	ADV	plus
se	PRON	se
qui	PRON	qui
que	SCONJ	que
pas	ADV	pas
des	DET	un
dont	PRON	dont
laquelle	PRON	lequel
finissait	VERB	finir
ponctuelle	ADJ	ponctuel
bureaux	NOUN	bureau
plus	ADV	plus
,	PUNCT	,
lui-même	PRON	lui-même
puisqu'	SCONJ	puisque
,	PUNCT	,
fini	VERB	finir
encore	ADV	encore
,	PUNCT	,
,	PUNCT	,
étage	NOUN	étage
il	PRON	il
intervenir	VERB	intervenir
ce	DET	ce
élargir	VERB	élargir
ou	CCONJ	ou
Eux	PRON	lui
et	CCONJ	et
union	NOUN	union
mais	CCONJ	mais
années	NOUN	année
autre	ADJ	autre
force	NOUN	force
bitume	NOUN	bitume
mais	CCONJ	mais
quai	NOUN	quai
de	ADP	de
Cela	PRON	cela
samedi	NOUN	samedi
splendeur	NOUN	splendeur
service	NOUN	service
C'	PRON	ce
dans	ADP	dans
éraillé	VERB	érailler
pour	ADP	pour
à	ADP	à
toujours	ADV	toujours
plupart	NOUN	plupart
tenir	VERB	tenir
portail	NOUN	portail
plus	ADV	plus
étaient	VERB	être
vit	VERB	voir
disco	ADJ	disco
de	ADP	de
et	CCONJ	et
piquet	NOUN	piquet
TROISIÈME	ADJ	troisième
le	DET	le
l'	DET	le
on	PRON	on
En	ADP	en
du	ADP	de
,	PUNCT	,
l'	DET	le
môme	NOUN	môme
sa	DET	son
téléphoné	VERB	téléphoner
entourage	NOUN	entourage
tapaient	VERB	taper
ce	PRON	ce
eux	PRON	lui
du	ADP	de
un	DET	un
fois	NOUN	fois
pour	ADP	pour
dont	PRON	dont
grève	NOUN	grève
prénom	NOUN	prénom
ralentissaient	VERB	ralentir
gars	NOUN	gars
principe	NOUN	principe
,	PUNCT	,
le	DET	le
indiscret	NOUN	indiscret
banlieue	NOUN	banlieue
délégués	NOUN	délégué
dense	ADJ	dense
qu'	SCONJ	que
épais	ADJ	épais
de	ADP	de
la	DET	le
tout	DET	tout
coude	NOUN	coude
son	DET	son
petite	ADJ	petit
longtemps	ADV	longtemps
,	PUNCT	,
vieux	ADJ	vieux
-ce	PRON	-ce
hommage	NOUN	hommage
beaucoup	ADV	beaucoup
dans	ADP	dans
passage	NOUN	passage
son	DET	son
,	PUNCT	,
de	ADP	de
des	ADP	de
ce	DET	ce
mots	NOUN	mot
au	ADP	au
pluie	NOUN	pluie
du	ADP	de
en	PRON	en
manqua	VERB	manquer
huer	VERB	huer
l'	DET	le
,	PUNCT	,
excitation	NOUN	excitation
,	PUNCT	,
immenses	ADJ	immense
rapprocher	VERB	rapprocher
(	PUNCT	(
grève	NOUN	grève
du	ADP	de
le	DET	le
lui	PRON	lui
tenace	ADJ	tenace
la	DET	le
aftershave	NOUN	aftershave
leur	DET	leur
dormir	VERB	dormir
avait	AUX	avoir
était	AUX	être
couronne	NOUN	couronne
personnel	NOUN	personnel
ferait	VERB	faire
sans	ADP	sans
cela	PRON	cela
un	DET	un
bleues	ADJ	bleu
agitée	ADJ	agité
terreuse	ADJ	terreux
la	DET	le
Une	DET	un
héritage	NOUN	héritage
auvent	NOUN	auvent
contre	ADP	contre
pouvait	VERB	pouvoir
et	CCONJ	et
comme	ADP	comme
profil	NOUN	profil
pas	ADV	pas
du	ADP	de
carton	NOUN	carton
mais	CCONJ	mais
de	ADP	de
pavillon	NOUN	pavillon
.	PUNCT	.
lettres	NOUN	lettre
et	CCONJ	et
la	DET	le
dans	ADP	dans
de	ADP	de
des	ADP	de
à	ADP	à
revenaient	VERB	revenir
c'	ADV	c'
se	PRON	se
baracon	NOUN	baracon
sombrement	ADV	sombrement
qui	PRON	qui
rive	NOUN	rive
sur	ADP	sur
l'	DET	le
et	CCONJ	et
d'	ADP	de
de	ADP	de
tenait	VERB	tenir
aux	ADP	à
abnégation	NOUN	abnégation
le	DET	le
,	PUNCT	,
types	NOUN	type
tendaient	VERB	tendre
,	PUNCT	,
des	ADP	de
puisqu'	SCONJ	puisque
leurs	DET	leur
accompagnés	VERB	accompagner
suffire	VERB	suffire
moins	ADV	moins
répartition	NOUN	répartition
,	PUNCT	,
ouvrait	VERB	ouvrir
trempé	VERB	tremper
par	ADP	par
ces	DET	ce
qu'	ADV	qu'
et	CCONJ	et
Passage	PROPN	Passage
se	PRON	se
presque	ADV	presque
lui	PRON	lui
,	PUNCT	,
état	NOUN	état
on	PRON	on
aussi	ADV	aussi
avec	ADP	avec
du	ADP	de
vouloir	VERB	vouloir
la	DET	le
ponts	NOUN	pont
.	PUNCT	.
compagnonnage	NOUN	compagnonnage
d'	ADP	de
n'	ADV	n'
neuf	ADJ	neuf
à	ADP	à
.	PUNCT	.
l'	PRON	l'
soir	NOUN	soir
si	SCONJ	si
autre	ADJ	autre
parlaient	VERB	parler
ensemble	ADV	ensemble
fois	NOUN	fois
entre	ADP	entre
courant	NOUN	courant
en	ADP	en
spécifiques	ADJ	spécifique
comme	SCONJ	comme
sans	ADP	sans
est	NOUN	est
,	PUNCT	,
sur	ADP	sur
,	PUNCT	,
en	ADP	en
patron	NOUN	patron
la	DET	le
le	DET	le
prit	VERB	prendre
rue	NOUN	rue
l'	DET	le
chargé	VERB	charger
tout	ADV	tout
faire	AUX	faire
avait	VERB	avoir
,	PUNCT	,
jeunes	ADJ	jeune
établies	VERB	établir
opinion	NOUN	opinion
un	DET	un
à	ADP	à
le	DET	le
compter	VERB	compter
camions	NOUN	camion
et	CCONJ	et
voyait	VERB	voir
bitume	NOUN	bitume
en	PRON	en
de	ADP	de
l'	DET	le
et	CCONJ	et
par	ADP	par
transistor	NOUN	transistor
pas	ADV	pas
Ferrat	PROPN	Ferrat
cuir	NOUN	cuir
ceux	PRON	celui
l'	DET	le
la	DET	le
trois	NUM	trois
entrée	NOUN	entrée
sur	ADP	sur
du	ADP	de
passant	VERB	passer
de	ADP	de
il	PRON	il
sur	ADP	sur
papier	NOUN	papier
quai	NOUN	quai
de	ADP	de
quinzaine	NOUN	quinzaine
des	ADP	de
chauffeurs	NOUN	chauffeur
Il	PRON	il
-là	PRON	-là
bureau	NOUN	bureau
ne	ADV	ne
.	PUNCT	.
illicite	ADJ	illicite
passait	VERB	passer
marbre	NOUN	marbre
fleuve	NOUN	fleuve
lois	NOUN	loi
Puis	CCONJ	puis
dizaine	NOUN	dizaine
,	PUNCT	,
de	ADP	de
large	ADJ	large
la	DET	le
malgré	ADP	malgré
services	NOUN	service
masse	NOUN	masse
au	ADP	au
plantés	VERB	planter
sur	ADP	sur
adjoint	NOUN	adjoint
la	DET	le
fumaient	VERB	fumer
,	PUNCT	,
ovale	NOUN	ovale
,	PUNCT	,
guidés	VERB	guider
est	ADV	est
pas	ADV	pas
gazon	NOUN	gazon
travail	NOUN	travail
grand	ADJ	grand
semblait	VERB	sembler
en	PRON	en
le	DET	le
la	DET	le
qu'	ADV	qu'
tous	ADJ	tout
au	ADP	au
le	DET	le
encore	ADV	encore
symbole	NOUN	symbole
tenter	VERB	tenter
savait	VERB	savoir
incrusta	VERB	incruster
vents	NOUN	vent
balance	NOUN	balance
tours	NOUN	tour
le	DET	le
établi	VERB	établir
prix	NOUN	prix
mégaphone	NOUN	mégaphone
s'	PRON	se
au	ADP	au
façade	NOUN	façade
moquette	NOUN	moquette
chef	NOUN	chef
des	ADP	de
,	PUNCT	,
la	DET	le
servait	VERB	servir
chien	NOUN	chien
gris	ADJ	gris
les	DET	le
un	DET	un
le	DET	le
sur	ADP	sur
maîtrise	NOUN	maîtrise
