grossièreté	NOUN	grossièreté
que	SCONJ	que
,	PUNCT	,
un	DET	un
se	PRON	se
insultantes	ADJ	insultant
,	PUNCT	,
ici	ADV	ici
rencontrent	VERB	rencontrer
,	PUNCT	,
en	PRON	en
Carol	PROPN	Carol
une	DET	un
sa	DET	son
était	AUX	être
sans	ADP	sans
vide	ADJ	vide
vous	PRON	vous
voilà	VERB	voilà
chambre	NOUN	chambre
dû	VERB	devoir
était	AUX	être
,	PUNCT	,
.	PUNCT	.
Jusqu'	ADP	jusque
docteur	NOUN	docteur
vague	ADJ	vague
éveilla	VERB	éveiller
Elle	PRON	lui
basse	ADJ	bas
.	PUNCT	.
qui	PRON	qui
demande	VERB	demande
un	DET	un
et	CCONJ	et
elle	PRON	lui
.	PUNCT	.
pour	ADP	pour
—	PUNCT	—
de	ADP	de
parties	VERB	partir
faudrait	VERB	falloir
meilleure	ADJ	meilleur
Elle	PRON	lui
dit	VERB	dire
descendit	VERB	descendre
situation	NOUN	situation
brève	ADJ	bref
,	PUNCT	,
breuvage	NOUN	breuvage
qui	PRON	qui
et	CCONJ	et
Jeanne	PROPN	Jeanne
en	ADP	en
sommeil	NOUN	sommeil
jeune	ADJ	jeune
limitaient	VERB	limiter
.	PUNCT	.
n'	ADV	n'
leva	VERB	lever
Elle	PRON	lui
Les	DET	le
plein	ADJ	plein
!	PUNCT	!
pas	ADV	pas
prononcer	VERB	prononcer
des	DET	un
seul	ADJ	seul
théâtreuse	NOUN	théâtreux
se	PRON	se
en	ADP	en
porte	NOUN	porte
une	DET	un
son	DET	son
.	PUNCT	.
de	ADP	de
chérissait	VERB	chérir
,	PUNCT	,
situation	NOUN	situation
soudain	ADV	soudain
!	PUNCT	!
une	DET	un
ne	ADV	ne
qui	PRON	qui
heure	NOUN	heure
au	ADP	au
nulle	DET	nul
,	PUNCT	,
s'	SCONJ	s'
déjà	ADV	déjà
elle	PRON	lui
.	PUNCT	.
exécuta	VERB	exécuter
Jean-Claude	PROPN	Jean-Claude
est	AUX	être
son	DET	son
pas	NOUN	pas
toutes	ADJ	tout
ça	PRON	cela
termes	NOUN	terme
ne	ADV	ne
demanda	VERB	demander
propre	ADJ	propre
de	ADP	de
venait	VERB	venir
main	NOUN	main
n'	ADV	n'
les	DET	le
dit	VERB	dire
la	PRON	le
,	PUNCT	,
Mauricette	PROPN	Mauricette
avait	AUX	avoir
un	DET	un
inondés	VERB	inonder
la	DET	le
présent	NOUN	présent
et	CCONJ	et
de	ADP	de
…	PUNCT	…
un	DET	un
menton	NOUN	menton
salons	NOUN	salon
,	PUNCT	,
frère	NOUN	frère
M	NOUN	m
rarement	ADV	rarement
qui	PRON	qui
froideur	NOUN	froideur
Où	ADV	où
me	PRON	me
n'	ADV	n'
les	DET	le
elle	PRON	lui
en	PRON	en
,	PUNCT	,
auxquelles	PRON	auxquelles
du	ADP	de
de	ADP	de
pas	ADV	pas
la	DET	le
moins	ADV	moins
serrèrent	VERB	serrer
,	PUNCT	,
demander	VERB	demander
devenait	VERB	devenir
quitta	VERB	quitter
laissent	VERB	laisser
heure	NOUN	heure
de	ADP	de
son	DET	son
se	PRON	se
à	ADP	à
compagnie	NOUN	compagnie
me	NOUN	me
entendit	VERB	entendre
de	ADP	de
savait	VERB	savoir
-elle	PRON	lui
bons	ADJ	bon
qui	PRON	qui
ici	ADV	ici
se	PRON	se
retenus	VERB	retenir
de	ADP	de
Mauricette	PROPN	Mauricette
pas	ADV	pas
ne	ADV	ne
y	PRON	y
désagréable	ADJ	désagréable
des	DET	un
.	PUNCT	.
,	PUNCT	,
caprices	NOUN	caprice
se	PRON	se
cela	PRON	cela
femme	NOUN	femme
ni	CCONJ	ni
marchait	VERB	marcher
fils	NOUN	fils
joue	NOUN	joue
y	PRON	y
plus	ADV	plus
et	CCONJ	et
fille	NOUN	fille
était	AUX	être
en	ADP	en
car	CCONJ	car
vous	PRON	vous
,	PUNCT	,
de	ADP	de
?	PUNCT	?
l'	PRON	l'
elle	PRON	lui
un	DET	un
aussi	ADV	aussi
pas	ADV	pas
véritable	ADJ	véritable
enfila	VERB	enfiler
peu	ADV	peu
attendant	VERB	attendre
sonna	VERB	sonner
afin	ADV	afin
entre	ADP	entre
se	PRON	se
aspirine	NOUN	aspirine
son	DET	son
.	PUNCT	.
patronne	NOUN	patronne
aussi	ADV	aussi
la	PRON	le
fille	NOUN	fille
d'	ADP	de
gardée	VERB	garder
une	DET	un
tous	ADJ	tout
,	PUNCT	,
.	PUNCT	.
chérissait	VERB	chérir
tourna	VERB	tourner
deux	PRON	deux
une	DET	un
.	PUNCT	.
aux	ADP	à
les	DET	le
Jean-Claude	PROPN	Jean-Claude
-elle	PRON	lui
remonta	VERB	remonter
-elle	PRON	lui
me	NOUN	me
cuisine	NOUN	cuisine
qu'	PRON	qu'
elle	PRON	lui
de	ADP	de
jeune	ADJ	jeune
n'	ADV	n'
un	DET	un
avait	VERB	avoir
vous	PRON	vous
regard	NOUN	regard
!	PUNCT	!
son	DET	son
,	PUNCT	,
gens	NOUN	gens
le	DET	le
subir	VERB	subir
vous	PRON	vous
non	ADV	non
savait	VERB	savoir
amenée	VERB	amener
considère	VERB	considérer
sans	ADP	sans
êtes	AUX	être
le	DET	le
avançait	VERB	avancer
Mauricette	NOUN	mauricette
que	PRON	que
mystère	NOUN	mystère
Carol	PROPN	Carol
de	ADP	de
ils	PRON	il
être	AUX	être
M	NOUN	m
a	AUX	avoir
le	DET	le
qu'	SCONJ	que
à	ADP	à
si	ADV	si
De	ADP	de
gravité	NOUN	gravité
son	DET	son
l'	DET	le
ferai	VERB	faire
bien	ADV	bien
Je	PRON	je
bourgeoise	NOUN	bourgeoise
son	DET	son
le	DET	le
un	DET	un
A	ADP	à
jeune	ADJ	jeune
avait	AUX	avoir
M	NOUN	m
éprouvait	VERB	éprouver
de	ADP	de
était	AUX	être
,	PUNCT	,
pas	ADV	pas
à	ADP	à
puisque	SCONJ	puisque
.	PUNCT	.
mari	NOUN	mari
de	ADP	de
-on	PRON	on
sa	DET	son
empruntant	VERB	emprunter
chercherai	VERB	chercher
son	DET	son
pouvez	VERB	pouvoir
de	ADP	de
percevrait	VERB	percevoir
pièce	NOUN	pièce
.	PUNCT	.
tirée	VERB	tirer
gages	NOUN	gage
d'	ADP	de
Elle	PRON	lui
répondre	VERB	répondre
elle	PRON	lui
poursuivit	VERB	poursuivre
essuya	VERB	essuyer
la	PRON	le
qui	PRON	qui
robinet	NOUN	robinet
de	ADP	de
y	PRON	y
refermer	VERB	refermer
Pourquoi	ADV	pourquoi
disiez	VERB	dire
lents	ADJ	lent
une	DET	un
l'	PRON	l'
le	PRON	le
une	DET	un
.	PUNCT	.
—	PUNCT	—
encore	ADV	encore
j'	PRON	je
porte	NOUN	porte
Elle	PRON	lui
Carol	PROPN	Carol
Elle	PRON	lui
s'	PRON	se
.	PUNCT	.
finit	VERB	finir
Carol	PROPN	Carol
,	PUNCT	,
y	PRON	y
vieil	ADJ	vieux
rejoindre	VERB	rejoindre
-	PRON	-
oublier	VERB	oublier
Elle	PRON	lui
.	PUNCT	.
son	DET	son
la	DET	le
les	DET	le
le	DET	le
d'	ADP	de
que	SCONJ	que
restée	VERB	rester
accablait	VERB	accabler
doute	NOUN	doute
tout	ADV	tout
ne	ADV	ne
elle	PRON	lui
se	PRON	se
bras	NOUN	bras
au	ADP	au
plus	ADV	plus
appartement	NOUN	appartement
retentit	VERB	retentir
La	DET	le
vos	DET	votre
à	ADP	à
,	PUNCT	,
,	PUNCT	,
muette	ADJ	muet
m'	PRON	me
jamais	ADV	jamais
!	PUNCT	!
,	PUNCT	,
visage	NOUN	visage
que	SCONJ	que
.	PUNCT	.
volontiers	ADV	volontiers
pas	ADV	pas
bas	ADJ	bas
en	ADP	en
-elle	PRON	lui
j'	PRON	je
et	CCONJ	et
pas	ADV	pas
apercevait	VERB	apercevoir
lut	VERB	lire
demanda	VERB	demander
que	SCONJ	que
la	DET	le
compliquées	ADJ	compliqué
capitonné	VERB	capitonner
.	PUNCT	.
pâle	ADJ	pâle
Jeanne	PROPN	Jeanne
.	PUNCT	.
en	ADP	en
ne	ADV	ne
deux	NUM	deux
en	ADP	en
conventions	NOUN	convention
—	PUNCT	—
!	PUNCT	!
ton	NOUN	ton
,	PUNCT	,
fois	NOUN	fois
Mais	CCONJ	mais
à	ADP	à
votre	DET	votre
aurait	AUX	avoir
rayons	NOUN	rayon
,	PUNCT	,
de	ADP	de
qui	PRON	qui
paquet	NOUN	paquet
suffirait	VERB	suffire
cloche	NOUN	cloche
dans	ADP	dans
ouvragés	VERB	ouvrager
gorge	NOUN	gorge
appuyé	VERB	appuyer
jusqu'	ADP	jusque
pas	ADV	pas
pieds	NOUN	pied
Je	PRON	je
danser	VERB	danser
,	PUNCT	,
dame	NOUN	dame
contenta	VERB	contenter
à	ADP	à
?	PUNCT	?
plaindre	VERB	plaindre
et	CCONJ	et
Seriez	VERB	être
au	ADP	au
qu'	SCONJ	que
un	DET	un
chambre	NOUN	chambre
ni	CCONJ	ni
habillerez	VERB	habiller
vous	PRON	vous
dans	ADP	dans
.	PUNCT	.
elle	PRON	lui
en	PRON	en
en	ADP	en
volumes	NOUN	volume
.	PUNCT	.
»	PUNCT	»
!	PUNCT	!
ne	ADV	ne
malade	ADJ	malade
mal	ADV	mal
parti	NOUN	parti
Mais	CCONJ	mais
tête	NOUN	tête
avait	AUX	avoir
voyait	VERB	voir
vous	PRON	vous
vous	PRON	vous
et	CCONJ	et
près	ADV	près
Vous	PRON	vous
La	DET	le
sortir	VERB	sortir
infusion	NOUN	infusion
—	PUNCT	—
,	PUNCT	,
était	AUX	être
me	NOUN	me
.	PUNCT	.
à	ADP	à
Je	PRON	je
vous	PRON	vous
bûche	NOUN	bûche
—	PUNCT	—
.	PUNCT	.
déjeunerait	VERB	déjeuner
dressée	VERB	dresser
Le	DET	le
malade	ADJ	malade
.	PUNCT	.
Elle	PRON	lui
permettez	VERB	permettre
-t	PRON	-t
dû	VERB	devoir
—	PUNCT	—
!	PUNCT	!
supposer	VERB	supposer
parole	NOUN	parole
.	PUNCT	.
femme	NOUN	femme
.	PUNCT	.
Elle	PRON	lui
de	ADP	de
et	CCONJ	et
chignon	NOUN	chignon
désordre	NOUN	désordre
son	DET	son
peut-être	ADV	peut-être
cinquantaine	NOUN	cinquantaine
à	ADP	à
de	ADP	de
temps	NOUN	temps
que	SCONJ	que
et	CCONJ	et
A	ADP	à
souffrait	VERB	souffrir
les	DET	le
livres	NOUN	livre
,	PUNCT	,
ce	PRON	ce
,	PUNCT	,
violemment	ADV	violemment
différents	ADJ	différent
que	PRON	que
—	PUNCT	—
Que	PRON	que
sont	AUX	être
simplement	ADV	simplement
sa	DET	son
moi	PRON	moi
?	PUNCT	?
avait	AUX	avoir
mes	DET	mon
tempes	NOUN	tempe
non	ADV	non
trop	ADV	trop
passa	VERB	passer
son	DET	son
de	ADP	de
le	DET	le
joue	NOUN	joue
dans	ADP	dans
eut	AUX	avoir
et	CCONJ	et
Vous	PRON	vous
ne	ADV	ne
Je	PRON	je
de	ADP	de
-vous	PRON	vous
dont	PRON	dont
.	PUNCT	.
.	PUNCT	.
le	DET	le
demander	VERB	demander
se	PRON	se
comme	SCONJ	comme
eu	VERB	avoir
jeune	ADJ	jeune
depuis	ADP	depuis
manger	VERB	manger
la	DET	le
des	ADP	de
escalier	NOUN	escalier
lui	PRON	lui
Vous	PRON	vous
le	DET	le
A	ADP	à
rassemblé	VERB	rassembler
—	PUNCT	—
qui	PRON	qui
premier	ADJ	premier
œil	NOUN	œil
était	AUX	être
première	ADJ	premier
Ah	INTJ	Ah
madame	NOUN	monsieur
la	DET	le
.	PUNCT	.
,	PUNCT	,
.	PUNCT	.
!	PUNCT	!
,	PUNCT	,
plus	ADV	plus
accord	NOUN	accord
?	PUNCT	?
inutile	ADJ	inutile
instant	NOUN	instant
,	PUNCT	,
sortirai	VERB	sortir
…	PUNCT	…
dans	ADP	dans
bon	ADJ	bon
angle	NOUN	angle
un	DET	un
étions	AUX	être
—	PUNCT	—
la	PRON	le
jugea	VERB	juger
et	CCONJ	et
d'	ADP	de
hasarda	VERB	hasarder
en	ADP	en
!	PUNCT	!
ouste	NOUN	ouste
dans	ADP	dans
premier	ADJ	premier
sentit	VERB	sentir
souffla	VERB	souffler
a	AUX	avoir
ne	ADV	ne
fille	NOUN	fille
-vous	PRON	vous
ne	ADV	ne
Mais	CCONJ	mais
-ce	PRON	-ce
alluma	VERB	allumer
une	DET	un
,	PUNCT	,
,	PUNCT	,
où	PRON	où
On	PRON	on
brasier	NOUN	brasier
C'	PRON	ce
c'	PRON	ce
battait	VERB	battre
vous	PRON	vous
une	DET	un
avertir	VERB	avertir
et	CCONJ	et
de	ADP	de
toujours	ADV	toujours
un	DET	un
—	PUNCT	—
lui	PRON	lui
pas	ADV	pas
glace	NOUN	glace
pas	ADV	pas
fièvre	NOUN	fièvre
attendre	VERB	attendre
Mettez	VERB	mettre
Pons	PROPN	Pons
aussi	ADV	aussi
de	ADP	de
.	PUNCT	.
,	PUNCT	,
Allons	VERB	aller
cigarette	NOUN	cigarette
vit	VERB	voir
Entre	ADP	entre
:	PUNCT	:
y	PRON	y
sortez	VERB	sortir
télévision	NOUN	télévision
dans	ADP	dans
.	PUNCT	.
elle	PRON	lui
reflet	NOUN	reflet
.	PUNCT	.
.	PUNCT	.
et	CCONJ	et
vague	ADJ	vague
un	DET	un
si	ADV	si
journaux	NOUN	journal
qu'	ADV	qu'
me	NOUN	me
de	ADP	de
par	ADP	par
plaisir	NOUN	plaisir
sentait	VERB	sentir
sursauta	VERB	sursauter
jeune	ADJ	jeune
tenue	NOUN	tenue
Carol	PROPN	Carol
.	PUNCT	.
Carol	PROPN	Carol
,	PUNCT	,
le	DET	le
nettement	ADV	nettement
dois	VERB	devoir
rien	PRON	rien
cause	NOUN	cause
,	PUNCT	,
Carol	PROPN	Carol
débonnaire	ADJ	débonnaire
sa	DET	son
.	PUNCT	.
tout	ADV	tout
Eh	INTJ	Eh
.	PUNCT	.
M	NOUN	m
rideaux	NOUN	rideau
poste	NOUN	poste
?	PUNCT	?
soie	NOUN	soie
ainsi	ADV	ainsi
au	ADP	au
Fichez	VERB	ficher
et	CCONJ	et
—	PUNCT	—
voir	VERB	voir
elle	PRON	lui
et	CCONJ	et
vous	PRON	vous
Entrez	VERB	entrer
,	PUNCT	,
-vous	PRON	vous
une	DET	un
la	DET	le
pas	ADV	pas
en	ADP	en
années	NOUN	année
lampadaire	NOUN	lampadaire
.	PUNCT	.
ses	DET	son
elle	PRON	lui
,	PUNCT	,
Elle	PRON	lui
pensionnat	NOUN	pensionnat
ce	PRON	ce
ajouta	VERB	ajouter
à	ADP	à
aux	ADP	à
.	PUNCT	.
rageusement	ADV	rageusement
avec	ADP	avec
avait	AUX	avoir
.	PUNCT	.
à	ADP	à
le	DET	le
coup	NOUN	coup
murs	NOUN	mur
sais	VERB	savoir
savait	VERB	savoir
courrier	NOUN	courrier
exclama	VERB	exclamer
—	PUNCT	—
nue	ADJ	nu
monter	VERB	monter
l'	DET	le
s'	PRON	se
lui	PRON	lui
se	PRON	se
fit	VERB	faire
permettez	VERB	permettre
faisiez	VERB	faire
Si	SCONJ	si
sanglots	NOUN	sanglot
d'	ADP	de
et	CCONJ	et
elle	PRON	lui
poursuivit	VERB	poursuivre
aurait	VERB	avoir
la	DET	le
des	ADP	de
sortit	VERB	sortir
rouge	NOUN	rouge
parlé	VERB	parler
quoi	PRON	quoi
.	PUNCT	.
lit	NOUN	lit
les	DET	le
Les	DET	le
prix	NOUN	prix
le	DET	le
?	PUNCT	?
lança	VERB	lancer
M	NOUN	m
qu'	SCONJ	que
fille	NOUN	fille
appel	NOUN	appel
natter	VERB	natter
,	PUNCT	,
pas	ADV	pas
pour	ADP	pour
.	PUNCT	.
jeune	ADJ	jeune
étiez	VERB	être
,	PUNCT	,
cette	DET	ce
aujourd'hui	ADV	aujourd'hui
M	NOUN	m
lit	NOUN	lit
tourner	VERB	tourner
de	ADP	de
M	NOUN	m
s'	PRON	se
tard	ADV	tard
fenêtres	NOUN	fenêtre
réponse	NOUN	réponse
aurais	AUX	avoir
lui	PRON	lui
—	PUNCT	—
le	DET	le
de	ADP	de
découragement	NOUN	découragement
Jeanne	PROPN	Jeanne
n'	ADV	n'
aurait	AUX	avoir
—	PUNCT	—
Carol	PROPN	Carol
débraillée	VERB	débrailler
,	PUNCT	,
une	DET	un
prête	ADJ	prêt
Elle	PRON	lui
obtint	VERB	obtenir
sépariez	VERB	séparer
—	PUNCT	—
,	PUNCT	,
la	DET	le
Carol	PROPN	Carol
présente	VERB	présente
l'	DET	le
pour	ADP	pour
était	AUX	être
pas	ADV	pas
-vous	PRON	vous
impatiente	ADJ	impatient
.	PUNCT	.
se	PRON	se
aie	AUX	avoir
au	ADP	au
ramener	VERB	ramener
vestibule	NOUN	vestibule
de	ADP	de
pour	ADP	pour
somptueux	ADJ	somptueux
littéraires	ADJ	littéraire
d'	ADP	de
ses	DET	son
:	PUNCT	:
jeta	VERB	jeter
.	PUNCT	.
.	PUNCT	.
Vous	PRON	vous
,	PUNCT	,
raccroché	VERB	raccrocher
laissée	VERB	laisser
cheveux	NOUN	cheveu
on	PRON	on
que	SCONJ	que
Au	ADP	au
Je	PRON	je
qu'	PRON	qu'
que	SCONJ	que
elle	PRON	lui
Pons	PROPN	Pons
dépeignée	VERB	dépeigner
fille	NOUN	fille
.	PUNCT	.
Elle	PRON	lui
Elle	PRON	lui
où	PRON	où
dégoût	NOUN	dégoût
parole	NOUN	parole
Enfin	ADV	enfin
.	PUNCT	.
une	DET	un
que	SCONJ	que
plu	VERB	pleuvoir
sur	ADP	sur
littéraires	ADJ	littéraire
ne	ADV	ne
!	PUNCT	!
jeune	ADJ	jeune
,	PUNCT	,
avez	VERB	avoir
l'	DET	le
un	DET	un
un	DET	un
ne	ADV	ne
Elle	PRON	lui
étage	NOUN	étage
déshabillé	NOUN	déshabillé
reculons	NOUN	reculon
d'	ADP	de
l'	DET	le
voisine	ADJ	voisin
.	PUNCT	.
exclama	VERB	exclamer
d'	ADP	de
ulcérée	VERB	ulcérer
J'	PRON	je
que	ADV	que
me	PRON	me
de	ADP	de
.	PUNCT	.
tête	NOUN	tête
,	PUNCT	,
plus	ADV	plus
le	DET	le
.	PUNCT	.
ma	DET	mon
n'	ADV	n'
Pons	PROPN	Pons
Pons	PROPN	Pons
mêlés	VERB	mêler
de	ADP	de
en	ADP	en
…	PUNCT	…
nourriture	NOUN	nourriture
maltraitée	VERB	maltraiter
la	DET	le
leva	VERB	lever
put	VERB	pouvoir
comprise	VERB	comprendre
me	NOUN	me
est	VERB	être
desserra	VERB	desserrer
que	PRON	que
moins	ADV	moins
la	DET	le
bien	ADV	bien
pas	ADV	pas
est	AUX	être
doucement	ADV	doucement
tête	NOUN	tête
son	DET	son
une	DET	un
tirés	VERB	tirer
seule	ADJ	seul
,	PUNCT	,
son	DET	son
Prostrée	VERB	prostrer
un	DET	un
heure	NOUN	heure
ces	DET	ce
logeait	VERB	loger
?	PUNCT	?
Allez	VERB	aller
porte	NOUN	porte
Compris	VERB	comprendre
dans	ADP	dans
genou	NOUN	genou
tard	ADV	tard
des	ADP	de
siège	NOUN	siège
descendit	VERB	descendre
service	NOUN	service
annonçant	VERB	annoncer
hasard	NOUN	hasard
devenue	VERB	devenir
au	ADP	au
femme	NOUN	femme
revues	NOUN	revue
.	PUNCT	.
journée	NOUN	journée
Je	PRON	je
Avant	ADP	avant
vous	PRON	vous
du	ADP	de
de	ADP	de
rangés	VERB	ranger
avec	ADP	avec
la	DET	le
également	ADV	également
La	DET	le
le	DET	le
ouverte	ADJ	ouvert
de	ADP	de
Pons	PROPN	Pons
.	PUNCT	.
il	PRON	il
temps	NOUN	temps
se	PRON	se
s'	PRON	se
…	PUNCT	…
me	PRON	me
elle	PRON	lui
effet	NOUN	effet
temps	NOUN	temps
excuses	NOUN	excuse
du	ADP	de
faire	VERB	faire
et	CCONJ	et
qu'	SCONJ	que
la	DET	le
lui	PRON	lui
un	DET	un
regardait	VERB	regarder
dernière	ADJ	dernier
savait	VERB	savoir
fit	VERB	faire
avait	VERB	avoir
ne	ADV	ne
!	PUNCT	!
et	CCONJ	et
au	ADP	au
approcha	VERB	approcher
matinée	NOUN	matinée
le	DET	le
êtes	AUX	être
-je	PRON	je
s'	PRON	se
faire	VERB	faire
grippe	NOUN	grippe
faire	VERB	faire
chambre	NOUN	chambre
passe	VERB	passer
s'	PRON	se
demanda	VERB	demander
Quand	SCONJ	quand
chambre	NOUN	chambre
,	PUNCT	,
elle	PRON	lui
cheminée	NOUN	cheminée
,	PUNCT	,
cette	DET	ce
—	PUNCT	—
rayons	NOUN	rayon
prix	NOUN	prix
d'	ADP	de
Me	PRON	me
adresser	VERB	adresser
:	PUNCT	:
vous	PRON	vous
,	PUNCT	,
brave	ADJ	brave
ai	VERB	avoir
:	PUNCT	:
enseigné	VERB	enseigner
!	PUNCT	!
cuisine	NOUN	cuisine
prit	VERB	prendre
elle	PRON	lui
guise	NOUN	guise
la	DET	le
carême	NOUN	carême
!	PUNCT	!
qui	PRON	qui
ne	ADV	ne
.	PUNCT	.
-t	PRON	-t
la	DET	le
privé	ADJ	priver
.	PUNCT	.
?	PUNCT	?
bon	ADJ	bon
trouvaient	VERB	trouver
elle	PRON	lui
néanmoins	ADV	néanmoins
tâche	NOUN	tâche
croyais	VERB	croire
elle	PRON	lui
des	DET	un
comptait	VERB	compter
cette	DET	ce
peut-être	ADV	peut-être
qui	PRON	qui
.	PUNCT	.
j'	PRON	je
?	PUNCT	?
était	AUX	être
en	PRON	en
Quand	SCONJ	quand
n'	ADV	n'
madame	NOUN	monsieur
aller	VERB	aller
pied	NOUN	pied
Je	PRON	je
,	PUNCT	,
avait	AUX	avoir
la	DET	le
sang	NOUN	sang
les	DET	le
la	PRON	le
moment	NOUN	moment
défait	VERB	défaire
entrez	VERB	entrer
éditeurs	NOUN	éditeur
.	PUNCT	.
—	PUNCT	—
fille	NOUN	fille
est	AUX	être
vous	PRON	vous
donc	ADV	donc
n'	ADV	n'
vos	DET	votre
panier	NOUN	panier
me	NOUN	me
colère	NOUN	colère
,	PUNCT	,
les	DET	le
,	PUNCT	,
de	ADP	de
grand	ADJ	grand
,	PUNCT	,
jeune	ADJ	jeune
y	PRON	y
contint	VERB	contenir
Par	ADP	par
s'	PRON	se
!	PUNCT	!
la	DET	le
me	PRON	me
.	PUNCT	.
en	PRON	en
et	CCONJ	et
sur	ADP	sur
épaule	NOUN	épaule
une	DET	un
ne	ADV	ne
.	PUNCT	.
suite	NOUN	suite
.	PUNCT	.
peu	NOUN	peu
à	ADP	à
lèvres	NOUN	lèvre
de	ADP	de
les	DET	le
aussi	ADV	aussi
n'	ADV	n'
,	PUNCT	,
,	PUNCT	,
grosse	ADJ	gros
levant	VERB	lever
Des	DET	un
lui	PRON	lui
sous	ADP	sous
.	PUNCT	.
Elle	PRON	lui
n'	ADV	n'
,	PUNCT	,
ordinaire	ADJ	ordinaire
expliquer	VERB	expliquer
que	SCONJ	que
Jeanne	PROPN	Jeanne
un	DET	un
vertige	NOUN	vertige
tant	ADV	tant
un	DET	un
autre	NOUN	autre
.	PUNCT	.
sa	DET	son
Pons	PROPN	Pons
le	DET	le
air	NOUN	air
continua	VERB	continuer
.	PUNCT	.
répondez	VERB	répondre
M	NOUN	m
Je	PRON	je
.	PUNCT	.
,	PUNCT	,
un	DET	un
peut-être	ADV	peut-être
se	PRON	se
semble	VERB	semble
est	AUX	être
gages	NOUN	gage
,	PUNCT	,
de	ADP	de
,	PUNCT	,
la	DET	le
heureux	ADJ	heureux
regard	NOUN	regard
au	ADP	au
n'	ADV	n'
pour	ADP	pour
—	PUNCT	—
dites	VERB	dire
!	PUNCT	!
paix	NOUN	paix
ordre	NOUN	ordre
frappa	VERB	frapper
Etes	AUX	etes
à	ADP	à
!	PUNCT	!
Carol	PROPN	Carol
dame	NOUN	dame
étaient	AUX	être
!	PUNCT	!
prenait	VERB	prendre
et	CCONJ	et
des	DET	un
manipulations	NOUN	manipulation
!	PUNCT	!
Elle	PRON	lui
…	PUNCT	…
posé	VERB	poser
En	ADP	en
et	CCONJ	et
des	DET	un
examinait	VERB	examiner
—	PUNCT	—
sans	ADP	sans
une	DET	un
se	PRON	se
pas	ADV	pas
les	DET	le
elle	PRON	lui
de	ADP	de
remonter	VERB	remonter
une	DET	un
fait	VERB	faire
de	ADP	de
rattrapa	VERB	rattraper
ni	CCONJ	ni
Vous	PRON	vous
habiller	VERB	habiller
avait	AUX	avoir
vraie	ADJ	vrai
,	PUNCT	,
voudrais	VERB	vouloir
rayons	NOUN	rayon
fille	NOUN	fille
les	DET	le
un	DET	un
!	PUNCT	!
comment	ADV	comment
pioche	VERB	pioche
une	DET	un
déjeuner	NOUN	déjeuner
La	DET	le
patronne	NOUN	patronne
la	DET	le
Par	ADP	par
dirigea	VERB	diriger
des	ADP	de
Elle	PRON	lui
pas	ADV	pas
.	PUNCT	.
qu'	PRON	qu'
sortir	VERB	sortir
ployant	VERB	ployer
alphabétique	ADJ	alphabétique
—	PUNCT	—
révérence	NOUN	révérence
?	PUNCT	?
petit	ADJ	petit
Dans	ADP	dans
,	PUNCT	,
besoin	NOUN	besoin
ordre	NOUN	ordre
mon	DET	mon
gardait	VERB	garder
trouvait	VERB	trouver
Elle	PRON	lui
publications	NOUN	publication
nous	PRON	nous
geste	NOUN	geste
se	PRON	se
y	PRON	y
dit	VERB	dire
sur	ADP	sur
sourire	NOUN	sourire
,	PUNCT	,
répondit	VERB	répondre
permets	VERB	permettre
«	PUNCT	«
mot	NOUN	mot
de	ADP	de
colère	NOUN	colère
pressaient	VERB	presser
vilaine	ADJ	vilain
,	PUNCT	,
barrette	NOUN	barrette
de	ADP	de
n'	ADV	n'
la	DET	le
la	DET	le
que	SCONJ	que
Ici	ADV	ici
de	ADP	de
Mais	CCONJ	mais
,	PUNCT	,
c'	PRON	ce
n'	ADV	n'
Elle	PRON	lui
joues	NOUN	joue
tâche	NOUN	tâche
de	ADP	de
.	PUNCT	.
constata	VERB	constater
sur	ADP	sur
y	PRON	y
peu	ADV	peu
jadis	ADV	jadis
faisant	VERB	faire
un	DET	un
sa	DET	son
de	ADP	de
enfila	VERB	enfiler
est	AUX	être
ne	ADV	ne
La	DET	le
.	PUNCT	.
la	DET	le
mais	CCONJ	mais
savez	VERB	savoir
sur	ADP	sur
,	PUNCT	,
elle	PRON	lui
Vous	PRON	vous
une	DET	un
importe	VERB	importe
couvraient	VERB	couvrir
vers	ADP	vers
profond	ADJ	profond
sa	DET	son
permettez	VERB	permettre
vous	PRON	vous
madame	NOUN	monsieur
…	PUNCT	…
lui	PRON	lui
ne	ADV	ne
pauvre	ADJ	pauvre
à	ADP	à
années	NOUN	année
ressentit	VERB	ressentir
de	ADP	de
se	PRON	se
il	PRON	il
heures	NOUN	heure
me	NOUN	me
.	PUNCT	.
de	ADP	de
reprit	VERB	reprendre
pénétrait	VERB	pénétrer
pas	ADV	pas
à	ADP	à
cours	NOUN	cours
suis	VERB	suivre
Carol	PROPN	Carol
Dans	ADP	dans
elle	PRON	lui
mine	NOUN	mine
Allez	VERB	aller
C'	PRON	ce
.	PUNCT	.
vert	ADJ	vert
articuler	VERB	articuler
bien	ADV	bien
un	DET	un
certaines	DET	certain
attacha	VERB	attacher
.	PUNCT	.
eu	VERB	avoir
espèce	NOUN	espèce
plutôt	ADV	plutôt
l'	DET	le
prit	VERB	prendre
—	PUNCT	—
pas	ADV	pas
sur	ADP	sur
chauffeur	NOUN	chauffeur
ordres	NOUN	ordre
.	PUNCT	.
flammes	NOUN	flamme
