dessinant	VERB	dessiner
arrêter	VERB	arrêter
grêle	NOUN	grêle
la	DET	le
fait	AUX	faire
chien	NOUN	chien
l'	PRON	l'
main	NOUN	main
changer	VERB	changer
d'	ADP	de
un	DET	un
vieille	NOUN	vieux
îlots	NOUN	îlot
de	ADP	de
les	DET	le
le	PRON	le
position	NOUN	position
de	ADP	de
au-dessus	ADV	au-dessus
Au	ADP	au
casquettée	VERB	casquetter
de	ADP	de
à	ADP	à
visage	NOUN	visage
invite	NOUN	invite
estaminet	NOUN	estaminet
lui	PRON	lui
revolvers	NOUN	revolver
faux	NOUN	faux
ou	CCONJ	ou
boucles	NOUN	boucle
il	PRON	il
exécutant	VERB	exécuter
étouffe	VERB	étouffe
Une	DET	un
sur	ADP	sur
le	DET	le
un	DET	un
Elle	PRON	lui
sur	ADP	sur
l'	DET	le
les	DET	le
au	ADP	au
des	ADP	de
de	ADP	de
il	PRON	il
Derrière	ADP	derrière
double	ADJ	double
à	ADP	à
visage	NOUN	visage
front	NOUN	front
s'	PRON	se
saisissant	VERB	saisir
encouragée	VERB	encourager
alors	ADV	alors
,	PUNCT	,
marteau	NOUN	marteau
monsieur	NOUN	Monsieur
puis	CCONJ	puis
,	PUNCT	,
clown	NOUN	clown
distance	NOUN	distance
arrière	ADV	arrière
la	DET	le
un	DET	un
lui	PRON	lui
feux	NOUN	feu
,	PUNCT	,
habit	NOUN	habit
pas	NOUN	pas
doute	NOUN	doute
la	DET	le
nuit	NOUN	nuit
le	PRON	le
exécutant	VERB	exécuter
fois	NOUN	fois
les	DET	le
,	PUNCT	,
la	DET	le
,	PUNCT	,
souci	NOUN	souci
rougeâtres	ADJ	rougeâtre
poignée	NOUN	poignée
sur	ADP	sur
en	ADP	en
en	ADP	en
,	PUNCT	,
terre	NOUN	terre
tandis	ADV	tandis
mal	ADV	mal
,	PUNCT	,
garçons	NOUN	garçon
de	ADP	de
il	PRON	il
s'	PRON	se
,	PUNCT	,
décroissant	ADJ	décroissant
.	PUNCT	.
presque	ADV	presque
.	PUNCT	.
disparaître	VERB	disparaître
de	ADP	de
pinceau	NOUN	pinceau
paume	NOUN	paume
se	PRON	se
en	ADP	en
et	CCONJ	et
entreprend	VERB	entreprendre
que	SCONJ	que
gradins	NOUN	gradin
argenté	ADJ	argenté
main	NOUN	main
à	ADP	à
le	DET	le
s'	PRON	se
tandis	ADV	tandis
travers	NOUN	travers
ampoules	NOUN	ampoule
,	PUNCT	,
.	PUNCT	.
par	ADP	par
agitant	VERB	agiter
et	CCONJ	et
.	PUNCT	.
habit	NOUN	habit
sur	ADP	sur
,	PUNCT	,
avant	ADJ	avant
À	ADP	à
d'	ADP	de
monte	VERB	monte
luisant	VERB	luire
elle	PRON	lui
et	CCONJ	et
lumière	NOUN	lumière
coup	NOUN	coup
de	ADP	de
tourné	VERB	tourner
portent	VERB	porter
la	DET	le
atteinte	NOUN	atteinte
glapissante	ADJ	glapissant
,	PUNCT	,
soulève	VERB	soulever
aussitôt	ADV	aussitôt
d'	ADP	de
en	ADP	en
traîne	VERB	traîne
les	DET	le
cabine	NOUN	cabine
la	DET	le
pantalon	NOUN	pantalon
moment	NOUN	moment
noir	NOUN	noir
moulinets	NOUN	moulinet
dans	ADP	dans
de	ADP	de
le	DET	le
la	DET	le
s'	PRON	se
mais	CCONJ	mais
à	ADP	à
les	DET	le
favoris	NOUN	favori
éteindre	VERB	éteindre
noir	NOUN	noir
par	ADP	par
le	DET	le
,	PUNCT	,
,	PUNCT	,
main	NOUN	main
Il	PRON	il
le	DET	le
visage	NOUN	visage
visage	NOUN	visage
devant	ADP	devant
cerne	VERB	cerne
L'	DET	le
poudroiement	NOUN	poudroiement
d'	ADP	de
de	ADP	de
roi	ADJ	roi
éclairée	VERB	éclairer
.	PUNCT	.
les	DET	le
le	DET	le
d'	ADP	de
la	DET	le
,	PUNCT	,
tout	ADV	tout
la	DET	le
doigts	NOUN	doigt
sporadiques	ADJ	sporadique
entre	ADP	entre
de	ADP	de
exhortant	VERB	exhorter
elle	PRON	lui
elle	PRON	lui
peint	VERB	peindre
halte	NOUN	halte
peut	VERB	pouvoir
un	DET	un
rattrapant	VERB	rattraper
main	NOUN	main
autre	PRON	autre
quatre	NUM	quatre
la	DET	le
,	PUNCT	,
et	CCONJ	et
bras	NOUN	bras
,	PUNCT	,
,	PUNCT	,
bruit	NOUN	bruit
désordonnés	ADJ	désordonné
une	DET	un
grise	ADJ	gris
vitre	NOUN	vitre
qu'	PRON	qu'
débarrasse	VERB	débarrasser
une	DET	un
et	CCONJ	et
.	PUNCT	.
où	PRON	où
voix	NOUN	voix
sans	ADP	sans
zones	NOUN	zone
,	PUNCT	,
plusieurs	DET	plusieurs
derrière	ADP	derrière
de	ADP	de
n'	ADV	n'
ras	NOUN	ras
de	ADP	de
que	SCONJ	que
La	DET	le
dans	ADP	dans
et	CCONJ	et
,	PUNCT	,
maintenant	ADV	maintenant
homme	NOUN	homme
!	PUNCT	!
gum	PROPN	gum
de	ADP	de
la	DET	le
des	ADP	de
de	ADP	de
main	NOUN	main
cascades	NOUN	cascade
sol	NOUN	sol
briquet	NOUN	briquet
pleuvent	VERB	pleuvoir
protégeant	VERB	protéger
la	DET	le
élevant	VERB	élever
tour	NOUN	tour
,	PUNCT	,
rideau	NOUN	rideau
en	ADP	en
bruits	NOUN	bruit
de	ADP	de
coups	NOUN	coup
en	ADP	en
projection	NOUN	projection
une	DET	un
Kekséksa	PROPN	Kekséksa
maintenant	ADV	maintenant
écrasé	VERB	écraser
décroissent	VERB	décroître
quelques	DET	quelque
voiture	NOUN	voiture
promenant	VERB	promener
chaque	DET	chaque
mi-voix	NOUN	mi-voi
de	ADP	de
éloignée	ADJ	éloigné
tenant	VERB	tenir
déserte	ADJ	désert
le	DET	le
s'	PRON	se
parle	VERB	parle
scintiller	VERB	scintiller
dans	ADP	dans
étoupe	NOUN	étoupe
crie	VERB	crier
le	DET	le
son	DET	son
pavés	NOUN	pavé
abricot	ADJ	abricot
gauche	ADJ	gauche
ponctuant	VERB	ponctuer
comme	ADP	comme
obscurité	NOUN	obscurité
aisselle	NOUN	aisselle
prudemment	ADV	prudemment
fille	NOUN	fille
à	ADP	à
une	DET	un
alternativement	ADV	alternativement
puis	CCONJ	puis
!	PUNCT	!
de	DET	de
de	ADP	de
.	PUNCT	.
qu'	SCONJ	que
chien	NOUN	chien
puis	CCONJ	puis
côté	NOUN	côté
marteau	NOUN	marteau
nez	NOUN	nez
s'	PRON	se
sursaute	VERB	sursaute
flamme	NOUN	flamme
jambe	NOUN	jambe
ombre	NOUN	ombre
homme	NOUN	homme
sans	ADP	sans
extrémités	NOUN	extrémité
pas	NOUN	pas
se	PRON	se
expression	NOUN	expression
faisceau	NOUN	faisceau
dos	NOUN	dos
réclames	NOUN	réclame
les	DET	le
Des	DET	un
revolvers	NOUN	revolver
espacées	ADJ	espacé
aigrettes	NOUN	aigrette
contre-jour	NOUN	contre-jour
à	ADP	à
autour	ADV	autour
soutien	NOUN	soutien
avancer	VERB	avancer
s'	PRON	se
refermant	VERB	refermer
La	DET	le
un	DET	un
puis	CCONJ	puis
décoche	VERB	décoche
d'	ADP	de
exécute	VERB	exécute
poudroiement	NOUN	poudroiement
cernée	VERB	cerner
l'	DET	le
aussi	ADV	aussi
le	DET	le
lequel	PRON	lequel
de	ADP	de
tibias	NOUN	tibia
qui	PRON	qui
la	DET	le
pied	NOUN	pied
que	SCONJ	que
cabriole	NOUN	cabriole
la	DET	le
cordonnier	NOUN	cordonnier
éclaire	VERB	éclaire
poche	NOUN	poche
fille	NOUN	fille
avec	ADP	avec
attachée	VERB	attacher
noires	ADJ	noir
hors	ADP	hors
artère	NOUN	artère
s'	PRON	se
sa	DET	son
.	PUNCT	.
penche	VERB	penche
inspecter	VERB	inspecter
la	DET	le
d'	ADP	de
de	ADP	de
et	CCONJ	et
sur	ADP	sur
vitre	NOUN	vitre
de	ADP	de
homme	NOUN	homme
.	PUNCT	.
côté	NOUN	côté
entre	ADP	entre
efforce	VERB	efforcer
de	ADP	de
tournoient	VERB	tournoyer
femme	NOUN	femme
en	ADP	en
s'	PRON	se
par	ADP	par
retombe	VERB	retombe
le	DET	le
genoux	NOUN	genou
d'	ADP	de
brutalement	ADV	brutalement
longue	ADJ	long
le	DET	le
plus	ADV	plus
qui	PRON	qui
le	DET	le
,	PUNCT	,
.	PUNCT	.
voir	VERB	voir
l'	DET	le
suivant	VERB	suivre
Au	ADP	au
grandit	VERB	grandir
.	PUNCT	.
des	ADP	de
.	PUNCT	.
pied	NOUN	pied
de	ADP	de
bras	NOUN	bras
lui	PRON	lui
carton	NOUN	carton
tendue	VERB	tendre
effaçant	VERB	effacer
aux	ADP	à
fait	VERB	faire
...	PUNCT	...
lumière	NOUN	lumière
aussi	ADV	aussi
qui	PRON	qui
une	PRON	un
façon	NOUN	façon
ombre	NOUN	ombre
la	DET	le
attention	NOUN	attention
levant	VERB	lever
mouvement	NOUN	mouvement
vers	ADP	vers
tandis	ADV	tandis
pneus	NOUN	pneu
l'	DET	le
lui	PRON	lui
son	DET	son
main	NOUN	main
le	DET	le
et	CCONJ	et
le	DET	le
tandis	ADV	tandis
rideau	NOUN	rideau
sur	ADP	sur
se	PRON	se
éloigne	VERB	éloigne
la	DET	le
,	PUNCT	,
trop	ADV	trop
tête	NOUN	tête
agite	VERB	agite
effarée	VERB	effarer
dos	NOUN	dos
le	DET	le
s'	PRON	se
,	PUNCT	,
il	PRON	il
où	PRON	où
sans	ADP	sans
joues	NOUN	joue
trouver	VERB	trouver
menaçante	ADJ	menaçant
à	ADP	à
sur	ADP	sur
deux	NUM	deux
s'	PRON	se
ajustés	ADJ	ajusté
,	PUNCT	,
d'	ADP	de
flamme	NOUN	flamme
de	ADP	de
le	DET	le
étendent	VERB	étendre
boue	NOUN	boue
présent	NOUN	présent
de	ADP	de
toujours	ADV	toujours
prêter	VERB	prêter
couleur	NOUN	couleur
sa	DET	son
et	CCONJ	et
la	PRON	le
et	CCONJ	et
sur	ADP	sur
à	ADP	à
aux	ADP	à
et	CCONJ	et
trottoir	NOUN	trottoir
côté	NOUN	côté
petits	ADJ	petit
côté	NOUN	côté
passant	VERB	passer
conciliante	ADJ	conciliant
.	PUNCT	.
une	DET	un
en	ADP	en
d'	ADP	de
un	DET	un
poussive	ADJ	poussif
révèlent	VERB	révéler
douleur	NOUN	douleur
enfant	NOUN	enfant
tache	NOUN	tache
puis	CCONJ	puis
,	PUNCT	,
deux	NUM	deux
.	PUNCT	.
de	ADP	de
sur	ADP	sur
son	DET	son
auto	NOUN	auto
venant	VERB	venir
les	DET	le
tant	ADV	tant
puis	CCONJ	puis
ses	DET	son
et	CCONJ	et
d'	ADP	de
façon	NOUN	façon
que	PRON	que
des	ADP	de
jaune	ADJ	jaune
rapetisse	VERB	rapetisse
dans	ADP	dans
est	AUX	être
fait	VERB	faire
voix	NOUN	voix
devant	ADP	devant
dans	ADP	dans
d'	ADP	de
un	DET	un
brusquement	ADV	brusquement
.	PUNCT	.
sous	ADP	sous
La	DET	le
pour	ADP	pour
la	DET	le
frisées	ADJ	frisé
son	DET	son
s'	PRON	se
à	ADP	à
suivi	VERB	suivre
marron	ADJ	marron
recule	VERB	recule
et	CCONJ	et
un	DET	un
myriades	NOUN	myriade
s'	PRON	se
?	PUNCT	?
public	NOUN	public
sa	DET	son
travers	NOUN	travers
sur	ADP	sur
tue	VERB	taire
homme	NOUN	homme
chaque	DET	chaque
s'	SCONJ	s'
,	PUNCT	,
vous	PRON	vous
haut	NOUN	haut
furieuse	ADJ	furieux
des	ADP	de
leurs	DET	leur
échappent	VERB	échapper
,	PUNCT	,
qui	PRON	qui
au	ADP	au
,	PUNCT	,
source	NOUN	source
entre	ADP	entre
pente	NOUN	pente
,	PUNCT	,
une	DET	un
et	CCONJ	et
,	PUNCT	,
silhouette	NOUN	silhouette
qui	PRON	qui
le	DET	le
leur	DET	leur
divergents	ADJ	divergent
de	DET	de
,	PUNCT	,
le	DET	le
côtes	NOUN	côte
peu	ADV	peu
descendant	VERB	descendre
Le	DET	le
jaillissent	VERB	jaillir
les	DET	le
îlots	NOUN	îlot
fois	NOUN	fois
,	PUNCT	,
se	PRON	se
immobiles	ADJ	immobile
,	PUNCT	,
dans	ADP	dans
enfonçait	VERB	enfoncer
,	PUNCT	,
de	ADP	de
,	PUNCT	,
Le	DET	le
fillette	NOUN	fillette
à	ADP	à
fillette	NOUN	fillette
de	ADP	de
blanche	ADJ	blanc
de	ADP	de
peau	NOUN	peau
deux	NUM	deux
et	CCONJ	et
d'	ADP	de
,	PUNCT	,
marteau	NOUN	marteau
buisson	NOUN	buisson
visages	NOUN	visage
un	DET	un
oscillation	NOUN	oscillation
eau	NOUN	eau
Vous	PRON	vous
des	ADP	de
le	PRON	le
soleil	NOUN	soleil
saillantes	ADJ	saillant
le	DET	le
et	CCONJ	et
qui	PRON	qui
buste	NOUN	buste
de	ADP	de
air	NOUN	air
encore	ADV	encore
la	DET	le
,	PUNCT	,
de	ADP	de
plutôt	ADV	plutôt
reportent	VERB	reporter
tour	ADV	tour
se	PRON	se
un	DET	un
soulier	NOUN	soulier
ras	NOUN	ras
essoufflés	VERB	essouffler
,	PUNCT	,
,	PUNCT	,
agiter	VERB	agiter
il	PRON	il
rires	NOUN	rire
le	DET	le
puis	CCONJ	puis
.	PUNCT	.
parcelles	NOUN	parcelle
toutou	NOUN	toutou
rameaux	NOUN	rameau
la	DET	le
.	PUNCT	.
dans	ADP	dans
coups	NOUN	coup
toutou	NOUN	toutou
pêcheur	NOUN	pêcheur
qui	PRON	qui
de	ADP	de
?	PUNCT	?
haletants	ADJ	haletant
dans	ADP	dans
presque	ADV	presque
les	DET	le
arbrisseaux	NOUN	arbrisseau
l'	DET	le
l'	DET	le
où	PRON	où
lumière	NOUN	lumière
la	DET	le
en	ADP	en
derrière	ADP	derrière
des	ADP	de
à	ADP	à
avec	ADP	avec
leurs	DET	leur
leurs	DET	leur
et	CCONJ	et
dense	ADJ	dense
la	DET	le
mains	NOUN	main
l'	DET	le
eau	NOUN	eau
,	PUNCT	,
fouillis	NOUN	fouillis
la	DET	le
en	ADP	en
Les	DET	le
cascade	NOUN	cascade
s'	PRON	se
rapidement	ADV	rapidement
de	ADP	de
remet	VERB	remettre
plus	ADV	plus
et	CCONJ	et
vers	ADP	vers
films	NOUN	film
absolument	ADV	absolument
d'	ADP	de
Agités	VERB	agiter
longues	ADJ	long
passe	VERB	passer
mais	CCONJ	mais
cassée	ADJ	cassé
de	ADP	de
le	DET	le
et	CCONJ	et
se	PRON	se
L'	DET	le
un	PRON	un
animés	VERB	animer
Presque	ADV	presque
elle	PRON	lui
mauves	ADJ	mauve
du	ADP	de
comme	ADP	comme
elle-même	PRON	lui-même
les	DET	le
,	PUNCT	,
la	DET	le
leurs	DET	leur
dos	NOUN	dos
hurlant	VERB	hurler
pose	VERB	pose
et	CCONJ	et
serre	VERB	serre
côte	NOUN	côte
flamme	NOUN	flamme
Avec	ADP	avec
des	DET	un
détachent	VERB	détacher
se	PRON	se
de	ADP	de
lancé	VERB	lancer
non	ADV	non
précipitée	ADJ	précipiter
d'	ADP	de
leurs	DET	leur
la	DET	le
,	PUNCT	,
écartées	VERB	écarter
souples	ADJ	souple
de	ADP	de
de	ADP	de
par	ADP	par
le	DET	le
oiseau	NOUN	oiseau
végétation	NOUN	végétation
amont	NOUN	amont
un	DET	un
avant	ADJ	avant
,	PUNCT	,
.	PUNCT	.
sauge	NOUN	sauge
élèvent	VERB	élever
de	ADP	de
qui	PRON	qui
À	ADP	à
et	CCONJ	et
au	ADP	au
,	PUNCT	,
clouer	VERB	clouer
cascade	NOUN	cascade
et	CCONJ	et
garçons	NOUN	garçon
et	CCONJ	et
sont	AUX	être
reposant	VERB	reposer
main	NOUN	main
et	CCONJ	et
tient	VERB	tenir
qui	PRON	qui
.	PUNCT	.
au	ADP	au
en	ADP	en
sa	DET	son
d'	ADP	de
jupe	NOUN	jupe
dans	ADP	dans
îlots	NOUN	îlot
athlètes	NOUN	athlète
ou	CCONJ	ou
énorme	ADJ	énorme
à	ADP	à
feuilles	NOUN	feuille
Devant	ADP	devant
,	PUNCT	,
elle	PRON	lui
dans	ADP	dans
,	PUNCT	,
l'	DET	le
sa	DET	son
buissons	NOUN	buisson
épaules	NOUN	épaule
piste	NOUN	piste
le	DET	le
,	PUNCT	,
pantomime	NOUN	pantomime
.	PUNCT	.
la	DET	le
et	CCONJ	et
il	PRON	il
Sur	ADP	sur
démasquant	VERB	démasquer
des	ADP	de
de	ADP	de
croisent	VERB	croiser
en	ADP	en
laquelle	PRON	lequel
,	PUNCT	,
plongeons	NOUN	plongeon
pleurard	ADJ	pleurard
bref	ADJ	bref
disparaît	VERB	disparaître
,	PUNCT	,
horizontalement	ADV	horizontalement
fourré	NOUN	fourré
au	ADP	au
scierie	NOUN	scierie
déchiqueté	VERB	déchiqueter
dans	ADP	dans
une	DET	un
bruit	NOUN	bruit
concentrer	VERB	concentrer
de	ADP	de
,	PUNCT	,
cascade	NOUN	cascade
,	PUNCT	,
geste	NOUN	geste
jambes	NOUN	jambe
fillette	NOUN	fillette
,	PUNCT	,
comme	ADP	comme
tour	NOUN	tour
lumière	NOUN	lumière
flamboyant	ADJ	flamboyant
file	VERB	file
l'	DET	le
sa	DET	son
partie	NOUN	partie
eau	NOUN	eau
Chewing	PROPN	Chewing
nouveau	ADJ	nouveau
un	DET	un
s'	PRON	se
garçons	NOUN	garçon
,	PUNCT	,
garçons	NOUN	garçon
coups	NOUN	coup
bleu	NOUN	bleu
sur	ADP	sur
l'	DET	le
parallèles	ADJ	parallèle
peut	VERB	pouvoir
grosse	ADJ	gros
strident	ADJ	strident
roues	NOUN	roue
et	CCONJ	et
continuent	VERB	continuer
et	CCONJ	et
ce	PRON	ce
bras	NOUN	bras
auréolé	VERB	auréoler
une	DET	un
s'	PRON	se
fois	NOUN	fois
chaussure	NOUN	chaussure
tressautement	NOUN	tressautement
et	CCONJ	et
un	DET	un
visage	NOUN	visage
courbés	VERB	courber
araignées	NOUN	araignée
dériver	VERB	dériver
fond	NOUN	fond
,	PUNCT	,
avec	ADP	avec
où	PRON	où
-	PROPN	-
,	PUNCT	,
précautions	NOUN	précaution
,	PUNCT	,
pas	ADV	pas
nus	ADJ	nu
s'	PRON	se
un	PRON	un
légèrement	ADV	légèrement
tache	NOUN	tache
une	DET	un
l'	DET	le
pas	ADV	pas
,	PUNCT	,
où	PRON	où
intérieur	NOUN	intérieur
faibles	ADJ	faible
.	PUNCT	.
la	DET	le
de	ADP	de
silencieux	ADJ	silencieux
qui	PRON	qui
ou	CCONJ	ou
les	DET	le
petit	ADJ	petit
puis	CCONJ	puis
,	PUNCT	,
.	PUNCT	.
chaussure	NOUN	chaussure
rejette	VERB	rejeter
.	PUNCT	.
les	DET	le
par	ADP	par
miroir	NOUN	miroir
paille	NOUN	paille
rousse	ADJ	roux
guetteurs	NOUN	guetteur
puis	CCONJ	puis
,	PUNCT	,
herbe	NOUN	herbe
larges	ADJ	large
l'	DET	le
se	PRON	se
Leurs	DET	leur
œil	NOUN	œil
la	DET	le
viennent	VERB	venir
,	PUNCT	,
des	DET	un
,	PUNCT	,
homme	NOUN	homme
de	ADP	de
de	ADP	de
non	ADV	non
en	ADP	en
des	DET	un
,	PUNCT	,
à	ADP	à
vert	NOUN	vert
,	PUNCT	,
accroupis	VERB	accroupir
abaissent	VERB	abaisser
d'	DET	d'
avancent	VERB	avancer
s'	PRON	se
la	DET	le
la	DET	le
de	ADP	de
par	ADP	par
branches	NOUN	branche
de	ADP	de
lumière	NOUN	lumière
fleurs	NOUN	fleur
l'	DET	le
fait	VERB	faire
évitant	VERB	éviter
vieille	ADJ	vieux
comme	ADP	comme
s'	PRON	se
leur	DET	leur
un	DET	un
.	PUNCT	.
disparaissant	VERB	disparaître
redressent	VERB	redresser
effarement	ADV	effarement
tuf	NOUN	tuf
à	ADP	à
et	CCONJ	et
visage	NOUN	visage
puis	CCONJ	puis
pointe	VERB	pointe
une	DET	un
régulier	ADJ	régulier
l'	DET	le
terre	NOUN	terre
si	SCONJ	si
ombre	NOUN	ombre
voix	NOUN	voix
et	CCONJ	et
jeune	ADJ	jeune
comme	ADP	comme
marteau	NOUN	marteau
à	ADP	à
éclatants	ADJ	éclatant
chapeau	NOUN	chapeau
laisse	NOUN	laisse
fourré	NOUN	fourré
nage	NOUN	nage
l'	DET	le
.	PUNCT	.
de	ADP	de
excitation	NOUN	excitation
Ils	PRON	il
blanc	NOUN	blanc
tour	NOUN	tour
abord	NOUN	abord
scintille	VERB	scintille
jetant	VERB	jeter
un	DET	un
un	DET	un
emboîter	VERB	emboîter
faiblement	ADV	faiblement
comme	ADP	comme
de	ADP	de
qui	PRON	qui
de	ADP	de
tapis	NOUN	tapis
à	ADP	à
deux	NUM	deux
le	DET	le
sous	ADP	sous
,	PUNCT	,
souffle	NOUN	souffle
ailes	NOUN	aile
larmoyante	ADJ	larmoyant
habit	NOUN	habit
s'	PRON	se
propre	ADJ	propre
que	PRON	que
Les	DET	le
légère	ADJ	léger
devant	NOUN	devant
la	DET	le
que	PRON	que
,	PUNCT	,
au-dessus	ADV	au-dessus
voulez	VERB	vouloir
chasseurs	NOUN	chasseur
,	PUNCT	,
ils	PRON	il
Votre	DET	votre
fil	NOUN	fil
bras	NOUN	bras
désignant	VERB	désigner
habit	NOUN	habit
La	DET	le
l'	DET	le
feuilles	NOUN	feuille
comme	ADP	comme
visage	NOUN	visage
entendre	VERB	entendre
le	DET	le
sont	AUX	être
infinies	ADJ	infini
garçons	NOUN	garçon
des	ADP	de
sont	AUX	être
à	ADP	à
tiges	NOUN	tige
chaussure	NOUN	chaussure
de	ADP	de
rires	NOUN	rire
leur	DET	leur
lacis	NOUN	lacis
d'	ADP	de
la	DET	le
pattes	NOUN	patte
de	ADP	de
de	ADP	de
À	ADP	à
enfin	ADV	enfin
bouquets	NOUN	bouquet
le	DET	le
les	DET	le
de	ADP	de
qui	PRON	qui
y	PRON	y
à	ADP	à
la	DET	le
,	PUNCT	,
disant	VERB	dire
taches	NOUN	tache
contours	NOUN	contour
,	PUNCT	,
voiturette	NOUN	voiturette
épais	ADJ	épais
comme	ADP	comme
de	ADP	de
et	CCONJ	et
,	PUNCT	,
buissons	NOUN	buisson
qui	PRON	qui
grange	NOUN	grange
rapides	ADJ	rapide
côte	ADV	côte
leurs	DET	leur
figés	VERB	figer
en	ADP	en
basses	ADJ	bas
maladroitement	ADV	maladroitement
deux	NUM	deux
le	DET	le
hauteur	NOUN	hauteur
la	DET	le
le	DET	le
des	ADP	de
du	ADP	de
sa	DET	son
roses	ADJ	rose
peau	NOUN	peau
l'	DET	le
courbant	VERB	courber
l'	DET	le
,	PUNCT	,
la	DET	le
lève	VERB	lever
,	PUNCT	,
du	ADP	de
,	PUNCT	,
desquels	PRON	desquels
à	ADP	à
,	PUNCT	,
le	DET	le
les	DET	le
eau	NOUN	eau
brise	NOUN	brise
mouvements	NOUN	mouvement
échappant	VERB	échapper
lumière	NOUN	lumière
de	ADP	de
,	PUNCT	,
dents	NOUN	dent
sortir	VERB	sortir
ces	DET	ce
son	NOUN	son
nouveau	ADJ	nouveau
ses	DET	son
le	DET	le
d'	ADP	de
l'	DET	le
le	DET	le
maintenant	ADV	maintenant
immobiles	ADJ	immobile
un	DET	un
les	DET	le
est	AUX	être
baîllante	ADJ	baîllant
s'	PRON	se
,	PUNCT	,
chevelure	NOUN	chevelure
d'	ADP	de
la	DET	le
se	PRON	se
la	DET	le
s'	PRON	se
qui	PRON	qui
de	ADP	de
dans	ADP	dans
exotique	ADJ	exotique
présent	NOUN	présent
pétrifiés	VERB	pétrifier
mon	DET	mon
ou	CCONJ	ou
insère	VERB	insérer
abandonnent	VERB	abandonner
branches	NOUN	branche
avance	VERB	avancer
au-dessus	ADV	au-dessus
les	DET	le
,	PUNCT	,
Seuls	ADJ	seul
des	DET	un
,	PUNCT	,
pierres	NOUN	pierre
direction	NOUN	direction
empeigne	NOUN	empeigne
marteau	NOUN	marteau
lumière	NOUN	lumière
par	ADP	par
noire	ADJ	noir
sombre	ADJ	sombre
,	PUNCT	,
pincé	VERB	pincer
semblables	ADJ	semblable
peu	ADV	peu
par	ADP	par
dans	ADP	dans
.	PUNCT	.
chaussure	NOUN	chaussure
main	NOUN	main
rentre	VERB	rentre
détourne	VERB	détourne
je	PRON	je
monsieur	NOUN	Monsieur
.	PUNCT	.
,	PUNCT	,
de	ADP	de
éléments	NOUN	élément
de	ADP	de
de	ADP	de
évasées	ADJ	évasé
glapissement	NOUN	glapissement
montant	VERB	monter
encore	ADV	encore
de	ADP	de
semble	VERB	semble
rejette	VERB	rejeter
poussent	VERB	pousser
mètres	NOUN	mètre
de	ADP	de
et	CCONJ	et
des	DET	un
de	ADP	de
les	DET	le
La	DET	le
tendus	VERB	tendre
peu	ADV	peu
gauches	ADJ	gauche
les	DET	le
cette	DET	ce
bâillante	ADJ	bâillant
,	PUNCT	,
talus	NOUN	talus
s'	PRON	se
chemine	VERB	chemine
sur	ADP	sur
ils	PRON	il
barbouillé	VERB	barbouiller
indigné	VERB	indigner
,	PUNCT	,
le	DET	le
,	PUNCT	,
grincement	NOUN	grincement
autour	ADV	autour
et	CCONJ	et
Sur	ADP	sur
tapis	NOUN	tapis
d'	ADP	de
comme	ADP	comme
d'	ADP	de
d'	ADP	de
ses	DET	son
fourré	NOUN	fourré
.	PUNCT	.
lumineux	ADJ	lumineux
le	DET	le
puis	CCONJ	puis
,	PUNCT	,
plus	ADV	plus
clown	NOUN	clown
pendant	ADP	pendant
que	SCONJ	que
de	ADP	de
le	DET	le
de	ADP	de
,	PUNCT	,
bouches	NOUN	bouche
on	PRON	on
la	DET	le
tête	NOUN	tête
éblouissante	ADJ	éblouissant
,	PUNCT	,
écarte	VERB	écarte
des	DET	un
montre	VERB	montre
regarde	VERB	regarde
l'	DET	le
aux	ADP	à
ses	DET	son
.	PUNCT	.
entre	ADP	entre
le	DET	le
caisse	NOUN	caisse
et	CCONJ	et
marteau	NOUN	marteau
bruit	NOUN	bruit
,	PUNCT	,
,	PUNCT	,
un	DET	un
disparaît	VERB	disparaître
affût	NOUN	affût
,	PUNCT	,
ses	DET	son
-	NOUN	-
très	ADV	très
sous	ADP	sous
.	PUNCT	.
dont	PRON	dont
bras	NOUN	bras
,	PUNCT	,
.	PUNCT	.
deux	PRON	deux
hurle	VERB	hurle
se	PRON	se
.	PUNCT	.
avancé	ADJ	avancé
parsemé	VERB	parsemer
écran	NOUN	écran
colts	NOUN	colt
de	ADP	de
courant	NOUN	courant
escalade	NOUN	escalade
cherchant	VERB	chercher
un	DET	un
l'	PRON	l'
vers	ADP	vers
la	DET	le
,	PUNCT	,
la	DET	le
calme	ADJ	calme
à	ADP	à
collerettes	NOUN	collerette
gibier	NOUN	gibier
accrochent	VERB	accrocher
,	PUNCT	,
tiennent	VERB	tenir
d'	ADP	de
des	ADP	de
pâle	ADJ	pâle
quelques	DET	quelque
le	DET	le
à	ADP	à
hache	NOUN	hache
des	DET	un
leurs	DET	leur
les	DET	le
masquant	VERB	masquer
Vous	PRON	vous
,	PUNCT	,
gestes	NOUN	geste
piste	NOUN	piste
.	PUNCT	.
horizontale	NOUN	horizontale
rapidité	NOUN	rapidité
reflets	NOUN	reflet
soulignés	VERB	souligner
élan	NOUN	élan
le	DET	le
découpent	VERB	découper
basculer	VERB	basculer
les	DET	le
empêchent	VERB	empêcher
de	ADP	de
...	PUNCT	...
chemise	NOUN	chemise
rivière	NOUN	rivière
qui	PRON	qui
haut-le-corps	NOUN	haut-le-corps
d'	ADP	de
bordé	VERB	border
l'	DET	le
