inévitablement	ADV	inévitablement
large	NOUN	large
décrocha	VERB	décrocher
Kristel	PROPN	Kristel
vois	VERB	voir
des	ADP	de
long	ADJ	long
ensemble	NOUN	ensemble
.	PUNCT	.
!	PUNCT	!
imprimé	VERB	imprimer
.	PUNCT	.
risque	NOUN	risque
prévenue	VERB	prévenir
commencer	VERB	commencer
en	ADP	en
m'	PRON	me
une	DET	un
...	PUNCT	...
il	PRON	il
se	PRON	se
pour	ADP	pour
pas	ADV	pas
basses	ADJ	bas
de	ADP	de
contacté	VERB	contacter
les	DET	le
étaient	AUX	être
jeune	ADJ	jeune
étendue	NOUN	étendue
?	PUNCT	?
une	DET	un
qui	PRON	qui
,	PUNCT	,
du	ADP	de
,	PUNCT	,
jeu	NOUN	jeu
je	PRON	je
de	ADP	de
press	NOUN	pres
visualisait	VERB	visualiser
prévu	VERB	prévoir
la	DET	le
par	ADP	par
Mais	CCONJ	mais
au	ADP	au
,	PUNCT	,
je	PRON	je
gris	ADV	gris
d'	ADP	de
.	PUNCT	.
Voilà	VERB	voilà
s'	PRON	se
les	DET	le
!	PUNCT	!
de	ADP	de
C'	PRON	ce
se	PRON	se
consacrer	VERB	consacrer
mesurer	VERB	mesurer
,	PUNCT	,
il	PRON	il
à	ADP	à
pouvez	VERB	pouvoir
et	CCONJ	et
—	PUNCT	—
mannequins	NOUN	mannequin
,	PUNCT	,
.	PUNCT	.
paniquant	ADJ	paniquant
corneilles	NOUN	corneille
une	DET	un
bon	ADJ	bon
papier	NOUN	papier
—	PUNCT	—
une	DET	un
.	PUNCT	.
,	PUNCT	,
la	DET	le
retrouver	VERB	retrouver
Et	CCONJ	et
Goff	PROPN	Goff
avancé	VERB	avancer
ramenez	VERB	ramener
fit	VERB	faire
avant	ADP	avant
à	ADP	à
...	PUNCT	...
Inutile	ADV	inutile
Il	PRON	il
pluie	NOUN	pluie
auront	AUX	avoir
hautes	ADJ	haut
me	PRON	me
il	PRON	il
j'	PRON	je
en	ADP	en
à	ADP	à
...	PUNCT	...
...	PUNCT	...
ce	PRON	ce
.	PUNCT	.
d'	ADP	de
bien	ADV	bien
étaient	AUX	être
chez	ADP	chez
.	PUNCT	.
.	PUNCT	.
,	PUNCT	,
,	PUNCT	,
,	PUNCT	,
pour	ADP	pour
il	PRON	il
ne	ADV	ne
m'	PRON	me
mode	NOUN	mode
de	DET	de
j'	PRON	je
veux	VERB	vouloir
tabler	VERB	tabler
papier	NOUN	papier
lorsqu'	SCONJ	lorsque
Elle	PRON	lui
la	DET	le
.	PUNCT	.
se	PRON	se
notre	DET	notre
J	NOUN	j
avec	ADP	avec
—	PUNCT	—
,	PUNCT	,
suite	NOUN	suite
fera	VERB	faire
juge	NOUN	juge
il	PRON	il
et	CCONJ	et
.	PUNCT	.
faut	VERB	falloir
En	ADP	en
,	PUNCT	,
verrait	VERB	voir
les	DET	le
aucune	DET	aucun
encore	ADV	encore
d'	ADP	de
Pour	ADP	pour
comment	ADV	comment
que	PRON	que
sur	ADP	sur
,	PUNCT	,
pas	ADV	pas
présenter	VERB	présenter
Elle	PRON	lui
par	ADP	par
—	PUNCT	—
.	PUNCT	.
ce	PRON	ce
dehors	ADP	dehors
de	DET	de
—	PUNCT	—
rare	ADJ	rare
pourquoi	ADV	pourquoi
pas	ADV	pas
en	ADP	en
à	ADP	à
il	PRON	il
!	PUNCT	!
avait	VERB	avoir
ici	ADV	ici
du	ADP	de
y	PRON	y
au	ADP	au
cas	NOUN	cas
attachés	NOUN	attaché
,	PUNCT	,
la	DET	le
...	PUNCT	...
et	CCONJ	et
un	DET	un
en	PRON	en
marqueur	NOUN	marqueur
.	PUNCT	.
la	DET	le
urgence	NOUN	urgence
.	PUNCT	.
—	PUNCT	—
vous	PRON	vous
était	AUX	être
le	DET	le
éclaira	VERB	éclairer
voir	VERB	voir
...	PUNCT	...
a	VERB	avoir
allez	VERB	aller
d'	ADP	de
sous	ADP	sous
pas	ADV	pas
la	DET	le
C'	PRON	ce
air	VERB	air
deux	NUM	deux
avoue	VERB	avoue
bien	ADV	bien
C'	PRON	ce
utiliser	VERB	utiliser
!	PUNCT	!
sa	DET	son
appela	VERB	appeler
—	PUNCT	—
Dites	VERB	dire
pas	ADV	pas
en	ADP	en
à	ADP	à
sa	DET	son
avoir	AUX	avoir
Mais	CCONJ	mais
un	DET	un
!	PUNCT	!
Un	DET	un
les	DET	le
suivant	VERB	suivre
s'	PRON	se
—	PUNCT	—
elle	PRON	lui
boulot	NOUN	boulot
le	DET	le
n'	ADV	n'
du	ADP	de
ne	ADV	ne
m'	PRON	me
d'	ADP	de
êtes	AUX	être
mais	CCONJ	mais
un	DET	un
...	PUNCT	...
connaissance	NOUN	connaissance
.	PUNCT	.
là	ADV	là
indiquées	VERB	indiquer
faire	NOUN	faire
beau	ADJ	beau
Tu	PRON	tu
qui	PRON	qui
la	DET	le
le	DET	le
autrement	ADV	autrement
!	PUNCT	!
faite	VERB	faire
stratégie	NOUN	stratégie
de	ADP	de
problèmes	NOUN	problème
!	PUNCT	!
désirer	VERB	désirer
Gilles	PROPN	Gilles
vous	PRON	vous
où	PRON	où
ne	ADV	ne
et	CCONJ	et
sur	ADP	sur
-ils	PRON	il
est	AUX	être
lui	PRON	lui
papier	NOUN	papier
dans	ADP	dans
s'	SCONJ	s'
de	ADP	de
avait	AUX	avoir
irai	VERB	aller
près	ADV	près
elle	PRON	lui
la	DET	le
Très	ADV	très
du	ADP	de
retracé	VERB	retracer
espèce	NOUN	espèce
avant-projet	NOUN	avant-projet
Il	PRON	il
collection	NOUN	collection
Pour	ADP	pour
à	ADP	à
commandé	VERB	commander
une	DET	un
les	PRON	le
de	ADP	de
,	PUNCT	,
qui	PRON	qui
J'	PRON	je
il	PRON	il
articles	NOUN	article
paré	VERB	parer
servir	VERB	servir
connue	VERB	connaître
a	VERB	avoir
aux	ADP	à
bâche	NOUN	bâche
modéliste	NOUN	modéliste
—	PUNCT	—
un	DET	un
utiliser	VERB	utiliser
installation	NOUN	installation
,	PUNCT	,
qui	PRON	qui
théâtres	NOUN	théâtre
-t	PRON	-t
qu'	SCONJ	que
de	ADP	de
—	PUNCT	—
qu'	SCONJ	que
idée	NOUN	idée
dit	VERB	dire
du	ADP	de
différentes	ADJ	différent
ai	VERB	avoir
sais	VERB	savoir
que	PRON	que
temps	NOUN	temps
nationale	ADJ	national
problème	NOUN	problème
enfin	ADV	enfin
journée	NOUN	journée
—	PUNCT	—
le	DET	le
,	PUNCT	,
aimerais	VERB	aimer
présenta	VERB	présenter
chose	NOUN	chose
bas	ADV	bas
tout	ADV	tout
Kristel	PROPN	Kristel
.	PUNCT	.
même	ADV	même
d'	DET	d'
joindre	VERB	joindre
nulle	ADJ	nul
n'	ADV	n'
.	PUNCT	.
—	PUNCT	—
attendre	VERB	attendre
que	SCONJ	que
et	CCONJ	et
Cylia	PROPN	Cylia
bien	ADV	bien
moment	NOUN	moment
.	PUNCT	.
.	PUNCT	.
saisis	VERB	saisir
-	ADV	-
avait	AUX	avoir
confiance	NOUN	confiance
bâche	NOUN	bâche
d'	ADP	de
quelque	DET	quelque
y	PRON	y
projet	NOUN	projet
Cylia	PROPN	Cylia
des	ADP	de
agriculteurs	NOUN	agriculteur
sortie	NOUN	sortie
a	AUX	avoir
trouvé	VERB	trouver
Une	DET	un
robe	NOUN	robe
noir	ADJ	noir
le	DET	le
aux	DET	aux
était	AUX	être
marquées	VERB	marquer
,	PUNCT	,
inanition	NOUN	inanition
Cylia	PROPN	Cylia
et	CCONJ	et
et	CCONJ	et
Paris	PROPN	Paris
tasse	NOUN	tasse
?	PUNCT	?
passe	VERB	passer
veux	VERB	vouloir
-	PRON	-
dégagé	VERB	dégager
ça	PRON	cela
les	DET	le
avait	VERB	avoir
de	ADP	de
faire	VERB	faire
votre	DET	votre
apprêtait	VERB	apprêter
bien	ADV	bien
fait	AUX	faire
pas	ADV	pas
vrai	ADJ	vrai
beau	ADJ	beau
avait	VERB	avoir
ne	ADV	ne
et	CCONJ	et
l'	DET	le
comme	ADP	comme
catastrophée	ADJ	catastrophé
(	PUNCT	(
me	PRON	me
est	VERB	être
une	DET	un
eux	PRON	lui
peut	VERB	pouvoir
maquette	NOUN	maquette
vous	PRON	vous
jour	NOUN	jour
modèle	NOUN	modèle
Je	PRON	je
il	PRON	il
derrière	ADV	derrière
épouvantable	ADJ	épouvantable
de	ADP	de
tend	VERB	tendre
bien	ADV	bien
Exactement	ADV	exactement
en	PRON	en
la	DET	le
article	NOUN	article
,	PUNCT	,
proposer	VERB	proposer
les	PRON	le
tir	NOUN	tir
?	PUNCT	?
désastre	NOUN	désastre
plancher	NOUN	plancher
ne	ADV	ne
journaux	NOUN	journal
temps	NOUN	temps
Et	CCONJ	et
en	PRON	en
tente	NOUN	tente
qu'	ADV	qu'
peut-être	ADV	peut-être
du	DET	de
tomber	VERB	tomber
Palais	PROPN	Palais
décor	NOUN	décor
à	ADP	à
le	DET	le
!	PUNCT	!
Grâce	NOUN	grâce
système	NOUN	système
Je	PRON	je
Elle	PRON	lui
de	ADP	de
Pas	ADV	pas
penses	VERB	penser
pas	ADV	pas
escaliers	NOUN	escalier
de	ADP	de
monter	VERB	monter
conditions	NOUN	condition
la	DET	le
en	ADP	en
avais	VERB	avoir
Je	PRON	je
sur	ADP	sur
n'	ADV	n'
de	ADP	de
avait	VERB	avoir
vous	PRON	vous
.	PUNCT	.
des	ADP	de
plus	ADV	plus
le	DET	le
contentent	VERB	contenter
débordé	VERB	déborder
très	ADV	très
l'	DET	le
pas	ADV	pas
avait	VERB	avoir
pas	ADV	pas
cachant	VERB	cacher
Si	SCONJ	si
pour	ADP	pour
-il	PRON	il
d'	DET	d'
hebdomadaires	ADJ	hebdomadaire
intention	NOUN	intention
Ce	PRON	ce
vous	PRON	vous
une	DET	un
à	ADP	à
euh	ADV	euh
vais	VERB	aller
avaient	AUX	avoir
inquiétez	VERB	inquiéter
,	PUNCT	,
Ne	ADV	ne
un	DET	un
Michaël	PROPN	Michaël
.	PUNCT	.
—	PUNCT	—
Quand	SCONJ	quand
,	PUNCT	,
voir	VERB	voir
.	PUNCT	.
ce	DET	ce
presse	NOUN	presse
.	PUNCT	.
devenait	VERB	devenir
adopter	VERB	adopter
,	PUNCT	,
notion	NOUN	notion
Jean-Luc	PROPN	Jean-Luc
et	CCONJ	et
pas	ADV	pas
...	PUNCT	...
il	PRON	il
large	ADJ	large
peur	NOUN	peur
et	CCONJ	et
pas	ADV	pas
me	PRON	me
y	PRON	y
être	ADV	être
laisse	VERB	laisse
présenter	VERB	présenter
Kristel	PROPN	Kristel
l'	DET	le
bayer	VERB	bayer
comme	ADP	comme
de	ADP	de
!	PUNCT	!
en	ADP	en
exact	ADJ	exact
du	ADP	de
quelle	PRON	quel
une	DET	un
vit	VERB	voir
Qui	PRON	qui
pour	ADP	pour
une	DET	un
soie	NOUN	soie
qu'	SCONJ	que
pour	ADP	pour
travaillait	VERB	travailler
quotidiennes	ADJ	quotidien
était	AUX	être
et	CCONJ	et
plantait	VERB	planter
—	PUNCT	—
prendre	VERB	prendre
pas	ADV	pas
consterné	VERB	consterner
Avec	ADP	avec
mannequins	NOUN	mannequin
...	PUNCT	...
elle	PRON	lui
et	CCONJ	et
manifestement	ADV	manifestement
permettrait	VERB	permettre
peine	ADV	peine
vous	PRON	vous
Cylia	PROPN	Cylia
est	AUX	être
à	ADP	à
défilé	NOUN	défilé
procédiez	VERB	procéder
monter	VERB	monter
je	PRON	je
peut-être	ADV	peut-être
les	DET	le
oui	ADV	oui
est	AUX	être
enfin	ADV	enfin
qui	PRON	qui
Je	PRON	je
dessin	NOUN	dessin
avait	AUX	avoir
ose	VERB	ose
,	PUNCT	,
hauteur	NOUN	hauteur
renseigner	VERB	renseigner
—	PUNCT	—
peu	ADV	peu
féliciter	VERB	féliciter
clair	ADJ	clair
Les	DET	le
ballet	NOUN	ballet
n'	ADV	n'
je	PRON	je
-	NOUN	-
peu	ADV	peu
blanc	NOUN	blanc
l'	DET	le
au	ADP	au
était	AUX	être
exactement	ADV	exactement
ai	AUX	avoir
était	AUX	être
maintenant	ADV	maintenant
...	PUNCT	...
le	DET	le
me	PRON	me
Et	CCONJ	et
mon	DET	mon
qu'	SCONJ	que
régionales	ADJ	régional
,	PUNCT	,
de	ADP	de
fois	NOUN	fois
dit	VERB	dire
devront	VERB	devoir
de	ADP	de
ne	ADV	ne
,	PUNCT	,
une	DET	un
à	ADP	à
S'	SCONJ	s'
tête	NOUN	tête
les	DET	le
perle	NOUN	perle
!	PUNCT	!
,	PUNCT	,
allait	VERB	aller
location	NOUN	location
qui	PRON	qui
dans	ADP	dans
à	ADP	à
avec	ADP	avec
des	DET	un
Oui	ADV	oui
de	ADP	de
de	ADP	de
télé	NOUN	télé
coupa	VERB	couper
on	PRON	on
ici	ADV	ici
bloc	NOUN	bloc
mannequins	NOUN	mannequin
s'	PRON	se
que	SCONJ	que
café	NOUN	café
régionale	ADJ	régional
pas	ADV	pas
,	PUNCT	,
-	ADV	-
—	PUNCT	—
Je	PRON	je
!	PUNCT	!
,	PUNCT	,
se	PRON	se
espace	NOUN	espace
tu	PRON	tu
!	PUNCT	!
Kristel	PROPN	Kristel
prototype	NOUN	prototype
—	PUNCT	—
,	PUNCT	,
,	PUNCT	,
les	DET	le
confier	VERB	confier
mine	NOUN	mine
solution	NOUN	solution
n'	ADV	n'
est	AUX	être
!	PUNCT	!
prendre	VERB	prendre
à	ADP	à
bien	ADV	bien
.	PUNCT	.
théâtre	NOUN	théâtre
avoir	VERB	avoir
du	ADP	de
une	DET	un
trouver	VERB	trouver
décor	NOUN	décor
les	DET	le
allez	VERB	aller
de	ADP	de
entrée	NOUN	entrée
de	ADP	de
plus	ADV	plus
il	PRON	il
,	PUNCT	,
,	PUNCT	,
air	NOUN	air
le	DET	le
...	PUNCT	...
pourtour	NOUN	pourtour
Gilles	PROPN	Gilles
se	PRON	se
.	PUNCT	.
et	CCONJ	et
de	ADP	de
.	PUNCT	.
l'	DET	le
Je	PRON	je
lui	PRON	lui
!	PUNCT	!
ce	PRON	ce
cour	NOUN	cour
déniché	VERB	dénicher
répondit	VERB	répondre
ça	PRON	cela
,	PUNCT	,
les	DET	le
fait	NOUN	fait
?	PUNCT	?
fin	NOUN	fin
y	PRON	y
lui	PRON	lui
nous	PRON	nous
d'	ADP	de
vite	ADV	vite
exactement	ADV	exactement
vais	VERB	aller
pas	ADV	pas
.	PUNCT	.
nécessaires	ADJ	nécessaire
bien	ADV	bien
,	PUNCT	,
trombes	NOUN	trombe
?	PUNCT	?
,	PUNCT	,
colonnes	NOUN	colonne
de	ADP	de
plan	NOUN	plan
,	PUNCT	,
est	VERB	être
faudrait	VERB	falloir
Je	PRON	je
puisque	SCONJ	puisque
par	ADP	par
même	ADV	même
se	PRON	se
alors	ADV	alors
de	ADP	de
une	DET	un
commencé	VERB	commencer
plein	ADJ	plein
réagi	VERB	réagir
pas	ADV	pas
eau	NOUN	eau
pour	ADP	pour
sur	ADP	sur
avait	AUX	avoir
,	PUNCT	,
Kristel	PROPN	Kristel
un	DET	un
des	DET	un
espèce	NOUN	espèce
pouvoir	VERB	pouvoir
déjeuné	VERB	déjeuner
pour	ADP	pour
chez	ADP	chez
côté	NOUN	côté
,	PUNCT	,
cela	PRON	cela
parler	VERB	parler
ne	ADV	ne
mon	DET	mon
.	PUNCT	.
en	ADP	en
bien	ADV	bien
de	ADP	de
,	PUNCT	,
et	CCONJ	et
présentation	NOUN	présentation
elle	PRON	lui
parutions	NOUN	parution
à	ADP	à
m'	PRON	me
bout	NOUN	bout
en	ADP	en
Voyez	VERB	voir
ou	CCONJ	ou
Ouest-France	PROPN	Ouest-France
est	VERB	être
me	PRON	me
ne	ADV	ne
?	PUNCT	?
sourire	NOUN	sourire
appuyant	VERB	appuyer
vous	PRON	vous
toutes	ADJ	tout
paraît	VERB	paraître
pour	ADP	pour
me	PRON	me
aller	VERB	aller
veut	VERB	vouloir
infrastructures	NOUN	infrastructure
,	PUNCT	,
.	PUNCT	.
la	DET	le
et	CCONJ	et
les	DET	le
presse	NOUN	presse
à	ADP	à
Ça	PRON	cela
à	ADP	à
—	PUNCT	—
patronnière	NOUN	patronnière
de	ADP	de
que	SCONJ	que
réconfortant	ADJ	réconfortant
temps	NOUN	temps
—	PUNCT	—
.	PUNCT	.
vint	VERB	venir
le	DET	le
en	ADP	en
dire	VERB	dire
,	PUNCT	,
gris	NOUN	gris
du	ADP	de
Ouf	VERB	ouf
vous	PRON	vous
les	DET	le
un	DET	un
c'	PRON	ce
avait	AUX	avoir
des	ADP	de
le	PRON	le
garder	VERB	garder
,	PUNCT	,
hachuré	ADJ	hachuré
fourreau	NOUN	fourreau
besoins	NOUN	besoin
il	PRON	il
visage	NOUN	visage
l'	PRON	l'
plus	ADV	plus
rédactions	NOUN	rédaction
pour	ADP	pour
architecture	NOUN	architecture
Elle	PRON	lui
Gilles	PROPN	Gilles
comme	ADP	comme
qu'	SCONJ	que
on	PRON	on
—	PUNCT	—
explications	NOUN	explication
sur	ADP	sur
des	DET	un
interférer	VERB	interférer
un	DET	un
à	ADP	à
-	NOUN	-
à	ADP	à
pourrais	VERB	pouvoir
Gilles	PROPN	Gilles
-	NOUN	-
utilisé	VERB	utiliser
invitations	NOUN	invitation
C'	PRON	ce
la	DET	le
,	PUNCT	,
avait	AUX	avoir
téléphone	NOUN	téléphone
classique	ADJ	classique
Cylia	PROPN	Cylia
bureau	NOUN	bureau
débutant	NOUN	débutant
homme	NOUN	homme
se	PRON	se
les	DET	le
.	PUNCT	.
des	DET	un
...	PUNCT	...
piédestal	NOUN	piédestal
Je	PRON	je
.	PUNCT	.
qu'	PRON	qu'
ai	VERB	avoir
;	PUNCT	;
de	ADP	de
,	PUNCT	,
marcher	VERB	marcher
défilé	NOUN	défilé
scène	NOUN	scène
chinois	NOUN	chinois
!	PUNCT	!
seul	ADJ	seul
verrez	VERB	voir
;	PUNCT	;
se	PRON	se
comme	ADP	comme
...	PUNCT	...
-	NOUN	-
saint	ADJ	saint
et	CCONJ	et
savon	NOUN	savon
à	ADP	à
pour	ADP	pour
en	ADP	en
changer	VERB	changer
vedette	NOUN	vedette
sont	AUX	être
individuel	ADJ	individuel
un	DET	un
...	PUNCT	...
serait	AUX	être
petit	ADJ	petit
mémoire	NOUN	mémoire
!	PUNCT	!
savoir	VERB	savoir
un	DET	un
la	DET	le
de	ADP	de
pas	ADV	pas
Elle	PRON	lui
plus	ADV	plus
A	ADP	à
Rassurez	VERB	rassurer
appartement	NOUN	appartement
un	DET	un
noire	ADJ	noir
que	ADV	que
...	PUNCT	...
Il	PRON	il
la	DET	le
intégrerait	VERB	intégrer
,	PUNCT	,
,	PUNCT	,
était	AUX	être
côté	NOUN	côté
serait	AUX	être
ne	ADV	ne
calme	NOUN	calme
play	NOUN	play
d'	ADP	de
problème	NOUN	problème
Elle	PRON	lui
plus	ADV	plus
aurait	AUX	avoir
avait	AUX	avoir
se	PRON	se
,	PUNCT	,
,	PUNCT	,
Elle	PRON	lui
.	PUNCT	.
mais	CCONJ	mais
une	DET	un
:	PUNCT	:
d'	ADP	de
il	PRON	il
journée	NOUN	journée
du	ADP	de
elle	PRON	lui
s'	PRON	se
un	DET	un
.	PUNCT	.
un	DET	un
,	PUNCT	,
du	ADP	de
dans	ADP	dans
-	NOUN	-
que	PRON	que
était	AUX	être
elle	PRON	lui
de	ADP	de
paysage	NOUN	paysage
aurez	VERB	avoir
assez	ADV	assez
faire	VERB	faire
.	PUNCT	.
fait	NOUN	fait
ce	DET	ce
nombre	NOUN	nombre
fort	ADJ	fort
qui	PRON	qui
mariée	NOUN	marié
à	ADP	à
jamais	ADV	jamais
il	PRON	il
rythme	NOUN	rythme
,	PUNCT	,
les	DET	le
.	PUNCT	.
les	DET	le
,	PUNCT	,
pas	ADV	pas
...	PUNCT	...
déguster	VERB	déguster
!	PUNCT	!
son	DET	son
le	DET	le
l'	DET	le
:	PUNCT	:
sa	DET	son
essais	NOUN	essai
déjà	ADV	déjà
Truffaut	PROPN	Truffaut
cette	DET	ce
!	PUNCT	!
bien	ADV	bien
,	PUNCT	,
Mais	CCONJ	mais
l'	DET	le
chaque	DET	chaque
pas	ADV	pas
long	ADJ	long
pire	ADV	pire
directrice	NOUN	directrice
...	PUNCT	...
,	PUNCT	,
,	PUNCT	,
Une	DET	un
magazine	NOUN	magazine
pas	ADV	pas
frénésie	NOUN	frénésie
agence	NOUN	agence
,	PUNCT	,
En	ADP	en
son	DET	son
attaquer	VERB	attaquer
affreuse	ADJ	affreux
-	ADJ	-
avec	ADP	avec
rentrerait	VERB	rentrer
marquer	VERB	marquer
...	PUNCT	...
l'	PRON	l'
est	AUX	être
Eh	INTJ	Eh
,	PUNCT	,
,	PUNCT	,
couchant	VERB	coucher
la	DET	le
au	ADP	au
devant	ADP	devant
même	ADV	même
veuillent	VERB	vouloir
de	ADP	de
revint	VERB	revenir
modèles	NOUN	modèle
donc	ADV	donc
quelle	PRON	quel
climat	NOUN	climat
était	AUX	être
un	DET	un
Cylia	PROPN	Cylia
.	PUNCT	.
voir	VERB	voir
songerait	VERB	songer
immense	ADJ	immense
la	DET	le
sujet	NOUN	sujet
simplement	ADV	simplement
chose	NOUN	chose
savait	VERB	savoir
film	NOUN	film
ne	ADV	ne
joueur	NOUN	joueur
Dommage	NOUN	dommage
elle	PRON	lui
,	PUNCT	,
demi-heure	NOUN	demi-heure
pas	ADV	pas
Stan	PROPN	Stan
rien	ADV	rien
.	PUNCT	.
D'	ADP	de
de	ADP	de
décidé	VERB	décider
journée	NOUN	journée
dans	ADP	dans
,	PUNCT	,
mannequins	NOUN	mannequin
.	PUNCT	.
spectacle	NOUN	spectacle
...	PUNCT	...
,	PUNCT	,
,	PUNCT	,
symbolisait	VERB	symboliser
robes	NOUN	robe
ou	CCONJ	ou
était	AUX	être
déjeuner	NOUN	déjeuner
collection	NOUN	collection
elle	PRON	lui
cinq	NUM	cinq
des	DET	un
d'	ADP	de
pas	ADV	pas
découvrit	VERB	découvrir
regarda	VERB	regarder
mauvais	ADJ	mauvais
de	ADP	de
s'	PRON	se
ailleurs	ADV	ailleurs
amis	NOUN	ami
ne	ADV	ne
de	ADP	de
sur	ADP	sur
ne	ADV	ne
mode	NOUN	mode
petite	ADJ	petit
rêvasser	VERB	rêvasser
de	ADP	de
manquait	VERB	manquer
sortir	VERB	sortir
parisiens	ADJ	parisien
,	PUNCT	,
était	AUX	être
vraiment	ADV	vraiment
Bah	ADV	bah
soleil	NOUN	soleil
de	ADP	de
autre	NOUN	autre
,	PUNCT	,
ait	AUX	avoir
idées	NOUN	idée
ans	NOUN	an
de	ADP	de
surtout	ADV	surtout
mariage	NOUN	mariage
Si	SCONJ	si
A	ADP	à
une	DET	un
atelier	NOUN	atelier
un	DET	un
en	ADP	en
mettre	VERB	mettre
défilé	NOUN	défilé
s'	PRON	se
mitaine	NOUN	mitaine
le	DET	le
pour	ADP	pour
déjà	ADV	déjà
mordillait	VERB	mordiller
,	PUNCT	,
.	PUNCT	.
ou	CCONJ	ou
Stan	PROPN	Stan
.	PUNCT	.
femme	NOUN	femme
si	SCONJ	si
radio	NOUN	radio
installée	VERB	installer
bien	ADV	bien
petit	ADJ	petit
Cylia	PROPN	Cylia
point	NOUN	point
et	CCONJ	et
de	ADP	de
d'	ADP	de
et	CCONJ	et
attendre	VERB	attendre
la	PRON	le
manquaient	VERB	manquer
,	PUNCT	,
et	CCONJ	et
compter	VERB	compter
n'	ADV	n'
cela	PRON	cela
solidement	ADV	solidement
ne	ADV	ne
capable	ADJ	capable
de	ADP	de
Par	ADP	par
capables	ADJ	capable
pris	VERB	prendre
Cylia	PROPN	Cylia
.	PUNCT	.
à	ADP	à
crayons	NOUN	crayon
pris	VERB	prendre
le	DET	le
fine	ADJ	fin
y	PRON	y
Son	DET	son
pour	ADP	pour
temps	NOUN	temps
temps	NOUN	temps
la	DET	le
de	ADP	de
,	PUNCT	,
et	CCONJ	et
jours	NOUN	jour
blessée	VERB	blesser
étaient	AUX	être
en	PRON	en
devant	ADP	devant
François	PROPN	François
,	PUNCT	,
prématuré	ADJ	prématuré
!	PUNCT	!
,	PUNCT	,
aimé	VERB	aimer
elle	PRON	lui
non	ADV	non
la	DET	le
d'	ADP	de
,	PUNCT	,
Cylia	PROPN	Cylia
c'	PRON	ce
au	ADP	au
voile	NOUN	voile
connaissait	VERB	connaître
Michaël	PROPN	Michaël
météorologiques	ADJ	météorologique
d'	ADP	de
milieu	NOUN	milieu
ses	DET	son
fétiche	ADJ	fétiche
chose	NOUN	chose
,	PUNCT	,
lui	PRON	lui
était	AUX	être
,	PUNCT	,
travail	NOUN	travail
mariage	NOUN	mariage
journaux	NOUN	journal
minutes	NOUN	minute
qualificatif	NOUN	qualificatif
,	PUNCT	,
n'	ADV	n'
C'	PRON	ce
Kate	PROPN	Kate
son	DET	son
un	DET	un
la	DET	le
son	DET	son
,	PUNCT	,
il	PRON	il
traditionnelle	ADJ	traditionnel
Puisqu'	SCONJ	puisque
allait	VERB	aller
temps	NOUN	temps
,	PUNCT	,
lui	PRON	lui
appris	VERB	apprendre
Pourquoi	ADV	pourquoi
quarante	NUM	quarante
,	PUNCT	,
chance	NOUN	chance
fait	AUX	faire
qui	PRON	qui
l'	PRON	l'
ferait	VERB	faire
elle	PRON	lui
avait	AUX	avoir
,	PUNCT	,
oreille	NOUN	oreille
ne	ADV	ne
en	ADP	en
se	PRON	se
tout	ADV	tout
-	NOUN	-
de	ADP	de
était	AUX	être
boîte	NOUN	boîte
ils	PRON	il
exigés	VERB	exiger
si	SCONJ	si
terminait	VERB	terminer
,	PUNCT	,
toujours	ADV	toujours
détestait	VERB	détester
collections	NOUN	collection
!	PUNCT	!
un	DET	un
accord	NOUN	accord
leurs	DET	leur
et	CCONJ	et
aux	ADP	à
évident	ADJ	évident
toujours	ADV	toujours
légal	ADJ	légal
signe	NOUN	signe
une	DET	un
.	PUNCT	.
au	ADP	au
Pourtant	ADV	pourtant
épisode	NOUN	épisode
une	DET	un
si	SCONJ	si
les	DET	le
coup	NOUN	coup
dramatiser	VERB	dramatiser
du	ADP	de
autres	ADJ	autre
lui	PRON	lui
,	PUNCT	,
avait	VERB	avoir
,	PUNCT	,
mariée	NOUN	marié
et	CCONJ	et
âme	NOUN	âme
dans	ADP	dans
robe	NOUN	robe
avait	VERB	avoir
d'	DET	d'
années	NOUN	année
coup	NOUN	coup
levant	VERB	lever
aux	ADP	à
avait	AUX	avoir
vraiment	ADV	vraiment
se	PRON	se
fenêtre	NOUN	fenêtre
travaillé	VERB	travailler
que	SCONJ	que
Claire	PROPN	Claire
attitude	NOUN	attitude
qu'	PRON	qu'
,	PUNCT	,
sorties	NOUN	sortie
yeux	NOUN	oeil
elle	PRON	lui
Nathalie	PROPN	Nathalie
énorme	ADJ	énorme
la	DET	le
?	PUNCT	?
de	ADP	de
au	ADP	au
faisant	AUX	faire
réalité	NOUN	réalité
fines	ADJ	fin
sur	ADP	sur
moins	ADV	moins
rester	VERB	rester
immaculé	ADJ	immaculé
fair	NOUN	fair
gens	NOUN	gens
...	PUNCT	...
?	PUNCT	?
marchait	VERB	marcher
décidé	VERB	décider
avait	AUX	avoir
pour	ADP	pour
sur	ADP	sur
à	ADP	à
ses	DET	son
les	DET	le
sûr	ADJ	sûr
lui	PRON	lui
été	AUX	être
un	DET	un
pour	ADP	pour
plusieurs	DET	plusieurs
:	PUNCT	:
préconçues	ADJ	préconcevoir
désirant	VERB	désirer
une	DET	un
ambiant	ADJ	ambiant
quelques	DET	quelque
la	DET	le
.	PUNCT	.
de	ADP	de
seraient	AUX	être
Le	DET	le
elle	PRON	lui
