recourbés	VERB	recourber
.	PUNCT	.
pas	ADV	pas
,	PUNCT	,
à	ADP	à
.	PUNCT	.
,	PUNCT	,
statistiques	NOUN	statistique
épouser	VERB	épouser
simuler	VERB	simuler
vous	PRON	vous
trompe	VERB	trompe
tu	PRON	tu
.	PUNCT	.
heures	NOUN	heure
ville	NOUN	ville
-t	PRON	-t
garant	VERB	garer
fut	AUX	être
de	ADP	de
même	ADJ	même
C'	PRON	ce
la	PRON	le
expié	VERB	expier
.	PUNCT	.
Les	DET	le
pas	ADV	pas
leur	DET	leur
un	DET	un
machinalement	ADV	machinalement
de	ADP	de
tu	PRON	tu
émoussée	VERB	émousser
Mme	NOUN	mme
trouvé	VERB	trouver
n'	ADV	n'
me	PRON	me
.	PUNCT	.
—	PUNCT	—
tandis	ADV	tandis
posée	VERB	poser
ne	ADV	ne
.	PUNCT	.
lorsqu'	SCONJ	lorsque
;	PUNCT	;
aimez	VERB	aimer
Adrien	PROPN	Adrien
,	PUNCT	,
se	PRON	se
—	PUNCT	—
Il	PRON	il
d'	ADP	de
sourire	NOUN	sourire
Tania	PROPN	Tania
—	PUNCT	—
de	ADP	de
dit	VERB	dire
—	PUNCT	—
heures	NOUN	heure
.	PUNCT	.
à	ADP	à
A	ADP	à
le	PRON	le
silence	NOUN	silence
souvent	ADV	souvent
Adrien	PROPN	Adrien
ainsi	ADV	ainsi
?	PUNCT	?
qu'	SCONJ	que
des	DET	un
—	PUNCT	—
besoin	NOUN	besoin
pensa	VERB	penser
la	DET	le
simplement	ADV	simplement
en	ADP	en
.	PUNCT	.
enfin	ADV	enfin
le	DET	le
Tania	PROPN	Tania
Tania	PROPN	Tania
n'	ADV	n'
peur	NOUN	peur
dit	VERB	dire
Mais	CCONJ	mais
doit	VERB	devoir
le	DET	le
que	SCONJ	que
parlé	VERB	parler
pourrait	VERB	pouvoir
ferait	VERB	faire
à	ADP	à
—	PUNCT	—
il	PRON	il
air	NOUN	air
leva	VERB	lever
ne	ADV	ne
Que	PRON	que
:	PUNCT	:
.	PUNCT	.
pendue	VERB	pendre
Tania	PROPN	Tania
—	PUNCT	—
n'	ADV	n'
quête	NOUN	quête
pour	ADP	pour
dit	VERB	dire
La	DET	le
lui	PRON	lui
ouvrit	VERB	ouvrir
freiner	VERB	freiner
—	PUNCT	—
moi	PRON	moi
réagir	VERB	réagir
,	PUNCT	,
la	DET	le
?	PUNCT	?
Mme	NOUN	mme
,	PUNCT	,
contraint	VERB	contraindre
à	ADP	à
est	AUX	être
conversation	NOUN	conversation
monde	NOUN	monde
l'	DET	le
,	PUNCT	,
voiture	NOUN	voiture
—	PUNCT	—
affection	NOUN	affection
pièce	NOUN	pièce
bien	ADV	bien
lune	NOUN	lune
,	PUNCT	,
.	PUNCT	.
c'	PRON	ce
au	ADP	au
jeunes	ADJ	jeune
Démoralisée	VERB	démoraliser
nécessaire	ADJ	nécessaire
elle	PRON	lui
une	DET	un
attendait	VERB	attendre
son	DET	son
domicile	NOUN	domicile
n'	ADV	n'
ai	VERB	avoir
fit	VERB	faire
de	ADP	de
voix	NOUN	voix
son	DET	son
La	DET	le
Elle	PRON	lui
sa	DET	son
—	PUNCT	—
,	PUNCT	,
porte	NOUN	porte
les	PRON	le
.	PUNCT	.
en	ADP	en
Mais	CCONJ	mais
Vous	PRON	vous
.	PUNCT	.
il	PRON	il
coupa	VERB	couper
fit	VERB	faire
me	PRON	me
notre	DET	notre
affectivité	NOUN	affectivité
voir	AUX	voir
baisers	NOUN	baiser
.	PUNCT	.
fit	VERB	faire
recherches	NOUN	recherche
,	PUNCT	,
vous	PRON	vous
vous	PRON	vous
et	CCONJ	et
.	PUNCT	.
pourtant	ADV	pourtant
Je	PRON	je
Et	CCONJ	et
sa	DET	son
effacer	VERB	effacer
avouer	VERB	avouer
Ce	PRON	ce
que	SCONJ	que
serait	AUX	être
demanda	VERB	demander
suggéra	VERB	suggérer
.	PUNCT	.
non	ADV	non
prie	VERB	prier
—	PUNCT	—
Tania	PROPN	Tania
sa	DET	son
.	PUNCT	.
est	VERB	être
,	PUNCT	,
bien	ADV	bien
d'	ADP	de
fallait	VERB	falloir
—	PUNCT	—
se	PRON	se
demanda	VERB	demander
qui	PRON	qui
ahurie	ADJ	ahuri
de	ADP	de
On	PRON	on
regarder	VERB	regarder
y	PRON	y
Ne	ADV	ne
vaut	VERB	valoir
y	PRON	y
regarder	VERB	regarder
rien	PRON	rien
de	ADP	de
,	PUNCT	,
dit	VERB	dire
la	DET	le
Diane	PROPN	Diane
l'	DET	le
.	PUNCT	.
faisait	VERB	faire
Tania	PROPN	Tania
Adrien	PROPN	Adrien
il	PRON	il
me	PRON	me
la	DET	le
émotive	ADJ	émotif
pas	ADV	pas
.	PUNCT	.
intimité	NOUN	intimité
dit	VERB	dire
monte	VERB	monte
la	DET	le
.	PUNCT	.
pas	ADV	pas
as	VERB	avoir
Où	ADV	où
peu	ADV	peu
affaire	NOUN	affaire
en	ADP	en
parlais	VERB	parler
la	DET	le
est	AUX	être
faire	VERB	faire
éloignement	NOUN	éloignement
amère	ADJ	amer
J'	PRON	je
l'	DET	le
—	PUNCT	—
ne	ADV	ne
qu'	PRON	qu'
Je	PRON	je
—	PUNCT	—
,	PUNCT	,
.	PUNCT	.
cela	PRON	cela
trop	ADV	trop
?	PUNCT	?
.	PUNCT	.
pas	ADV	pas
payait	VERB	payer
demandait	VERB	demander
doute	NOUN	doute
d'	ADP	de
aimait	VERB	aimer
et	CCONJ	et
Boulaie	PROPN	Boulaie
que	ADV	que
accommoder	VERB	accommoder
grand	ADJ	grand
d'	ADP	de
d'	ADP	de
moi	PRON	moi
contre	ADV	contre
-il	PRON	il
,	PUNCT	,
là	ADV	là
secoua	VERB	secouer
basques	NOUN	basque
traverser	VERB	traverser
êtes	AUX	être
pour	ADP	pour
un	DET	un
consulter	VERB	consulter
des	DET	un
clair	ADJ	clair
désirable	ADJ	désirable
demandé	VERB	demander
de	ADP	de
simuler	VERB	simuler
!	PUNCT	!
,	PUNCT	,
Diane	PROPN	Diane
Cherche	VERB	cherche
Alors	ADV	alors
Adrien	PROPN	Adrien
faim	NOUN	faim
—	PUNCT	—
-il	PRON	il
normal	ADJ	normal
,	PUNCT	,
à	ADP	à
simplement	ADV	simplement
avec	ADP	avec
sous	ADP	sous
Mais	CCONJ	mais
vous	PRON	vous
à	ADP	à
de	ADP	de
dire	NOUN	dire
dénégation	NOUN	dénégation
,	PUNCT	,
m'	PRON	me
,	PUNCT	,
en	ADP	en
si	ADV	si
juré	VERB	jurer
à	ADP	à
?	PUNCT	?
que	SCONJ	que
La	DET	le
.	PUNCT	.
commercial	ADJ	commercial
,	PUNCT	,
était	AUX	être
mourait	VERB	mourir
suis	AUX	être
secrétaire	NOUN	secrétaire
faut	VERB	falloir
veux	VERB	vouloir
,	PUNCT	,
d'	ADP	de
qu'	PRON	qu'
,	PUNCT	,
-il	PRON	il
-il	PRON	il
centre	NOUN	centre
.	PUNCT	.
onze	NUM	onze
l'	PRON	l'
détourner	VERB	détourner
d'	ADP	de
elle	PRON	lui
,	PUNCT	,
ne	ADV	ne
pas	ADV	pas
manie	NOUN	manie
ménages	NOUN	ménage
à	ADP	à
.	PUNCT	.
au	ADP	au
entre	ADP	entre
-elle	PRON	lui
sous	ADP	sous
.	PUNCT	.
?	PUNCT	?
avait	VERB	avoir
pressante	ADJ	pressant
d'	ADP	de
.	PUNCT	.
voir	VERB	voir
qu'	PRON	qu'
à	ADP	à
promenade	NOUN	promenade
délicate	ADJ	délicat
.	PUNCT	.
Mais	CCONJ	mais
décida	VERB	décider
.	PUNCT	.
ne	ADV	ne
Mais	CCONJ	mais
.	PUNCT	.
analyser	VERB	analyser
grande	ADJ	grand
posiez	VERB	poser
était	AUX	être
;	PUNCT	;
suis	AUX	être
et	CCONJ	et
pense	VERB	pense
pays	NOUN	pays
—	PUNCT	—
.	PUNCT	.
lorsqu'	SCONJ	lorsque
ses	DET	son
êtes	AUX	être
.	PUNCT	.
d'	ADP	de
le	DET	le
mieux	ADV	mieux
ce	PRON	ce
trouvé	VERB	trouver
C'	PRON	ce
impression	NOUN	impression
salon	NOUN	salon
—	PUNCT	—
—	PUNCT	—
tout	ADV	tout
je	PRON	je
encore	ADV	encore
avait	AUX	avoir
et	CCONJ	et
lit	VERB	lire
à	ADP	à
se	PRON	se
êtes	AUX	être
quelques	DET	quelque
!	PUNCT	!
faire	VERB	faire
avait	VERB	avoir
plus	ADV	plus
,	PUNCT	,
lui	PRON	lui
On	PRON	on
il	PRON	il
?	PUNCT	?
expression	NOUN	expression
,	PUNCT	,
délibérément	ADV	délibérément
est	AUX	être
joue	VERB	joue
sans	ADP	sans
un	DET	un
.	PUNCT	.
ce	PRON	ce
fit	VERB	faire
cela	PRON	cela
,	PUNCT	,
mal	ADV	mal
Tania	PROPN	Tania
aussi	ADV	aussi
vous	PRON	vous
-vous	PRON	vous
cela	PRON	cela
et	CCONJ	et
moins	ADV	moins
le	PRON	le
suffisamment	ADV	suffisamment
—	PUNCT	—
interpréta	VERB	interpréter
a	VERB	avoir
—	PUNCT	—
ne	ADV	ne
ce	PRON	ce
à	ADP	à
.	PUNCT	.
temps	NOUN	temps
a	VERB	avoir
sujet	NOUN	sujet
ses	DET	son
posé	VERB	poser
si	SCONJ	si
jusqu'	ADP	jusque
regarder	VERB	regarder
pas	ADV	pas
J'	PRON	je
avec	ADP	avec
dans	ADP	dans
Tania	PROPN	Tania
,	PUNCT	,
est	AUX	être
eux	PRON	lui
.	PUNCT	.
réalité	NOUN	réalité
à	ADP	à
café	NOUN	café
ressens	VERB	ressentir
Tania	PROPN	Tania
novembre	NOUN	novembre
choses	NOUN	chose
-vous	PRON	vous
?	PUNCT	?
sur	ADP	sur
avait	AUX	avoir
le	PRON	le
en	ADP	en
Il	PRON	il
vous	PRON	vous
emmenée	VERB	emmener
la	DET	le
Adrien	PROPN	Adrien
voix	NOUN	voix
qu'	PRON	qu'
sur	ADP	sur
Une	DET	un
peut-être	ADV	peut-être
est	AUX	être
pas	ADV	pas
ne	ADV	ne
très	ADV	très
se	PRON	se
vais	VERB	aller
glissait	VERB	glisser
vraiment	ADV	vraiment
point	NOUN	point
est	AUX	être
profondément	ADV	profondément
l'	DET	le
Moi	PRON	moi
.	PUNCT	.
mon	DET	mon
cas	NOUN	cas
d'	ADP	de
vérité	NOUN	vérité
qu'	SCONJ	que
Je	PRON	je
Adrien	PROPN	Adrien
—	PUNCT	—
Viens	VERB	venir
les	DET	le
pas	ADV	pas
a	AUX	avoir
d'	ADP	de
mentir	VERB	mentir
de	ADP	de
ses	DET	son
ne	ADV	ne
mettre	VERB	mettre
tout	ADJ	tout
arrivée	NOUN	arrivée
Mais	CCONJ	mais
conversation	NOUN	conversation
arpentant	VERB	arpenter
questions	NOUN	question
aurais	AUX	avoir
allez	VERB	aller
près	ADV	près
,	PUNCT	,
tomba	VERB	tomber
cru	VERB	croire
Ah	INTJ	Ah
on	PRON	on
odieuse	ADJ	odieux
basse	ADJ	bas
dedans	ADV	dedans
chargé	VERB	charger
accord	NOUN	accord
mauvaise	ADJ	mauvais
,	PUNCT	,
que	SCONJ	que
demandées	VERB	demander
question	NOUN	question
Betty	PROPN	Betty
passée	VERB	passer
dans	ADP	dans
foyer	NOUN	foyer
—	PUNCT	—
de	ADP	de
.	PUNCT	.
ont	VERB	avoir
pour	ADP	pour
est	AUX	être
ignorait	VERB	ignorer
hors	ADP	hors
couture	NOUN	couture
.	PUNCT	.
trouva	VERB	trouver
les	DET	le
pour	ADP	pour
—	PUNCT	—
la	DET	le
souhaitait	VERB	souhaiter
c'	PRON	ce
tout	PRON	tout
autant	ADV	autant
J'	PRON	je
.	PUNCT	.
municipale	ADJ	municipal
l'	PRON	l'
se	PRON	se
Elle	PRON	lui
le	DET	le
bouche	NOUN	bouche
avec	ADP	avec
je	PRON	je
d'	ADP	de
un	DET	un
retrouver	VERB	retrouver
face	NOUN	face
Centrale	ADJ	central
passionnés	ADJ	passionner
belle	ADJ	bel
c'	PRON	ce
porte	NOUN	porte
?	PUNCT	?
aussi	ADV	aussi
.	PUNCT	.
est	AUX	être
une	DET	un
nous	PRON	nous
beauté	NOUN	beauté
—	PUNCT	—
à	ADP	à
de	ADP	de
l'	DET	le
commande	NOUN	commande
voulait	VERB	vouloir
dehors	ADV	dehors
qui	PRON	qui
même	PRON	même
frère	NOUN	frère
voix	NOUN	voix
s'	PRON	se
Ah	INTJ	Ah
Il	PRON	il
dents	NOUN	dent
—	PUNCT	—
un	DET	un
dirais	VERB	dire
de	ADP	de
par	ADP	par
cette	DET	ce
monter	VERB	monter
.	PUNCT	.
pas	ADV	pas
dire	VERB	dire
voyant	VERB	voir
soulagée	VERB	soulager
très	ADV	très
là	ADV	là
.	PUNCT	.
mariage	NOUN	mariage
Tania	PROPN	Tania
trop	ADV	trop
le	DET	le
.	PUNCT	.
il	PRON	il
pour	ADP	pour
partout	ADV	partout
avec	ADP	avec
—	PUNCT	—
d'	ADP	de
.	PUNCT	.
sa	DET	son
une	DET	un
coup	NOUN	coup
,	PUNCT	,
Sans	ADP	sans
.	PUNCT	.
—	PUNCT	—
amour	NOUN	amour
parfois	ADV	parfois
à	ADP	à
,	PUNCT	,
sa	DET	son
—	PUNCT	—
ai	VERB	avoir
.	PUNCT	.
énergiquement	ADV	énergiquement
Le	PRON	le
Ce	PRON	ce
dire	VERB	dire
Quel	DET	quel
continuait	VERB	continuer
Que	PRON	que
que	SCONJ	que
votre	DET	votre
intérêt	NOUN	intérêt
vous	PRON	vous
être	AUX	être
en	PRON	en
regarda	VERB	regarder
.	PUNCT	.
demie	NOUN	demie
Vous	PRON	vous
du	ADP	de
concernée	VERB	concerner
.	PUNCT	.
enchantée	VERB	enchanter
-elle	PRON	lui
geste	NOUN	geste
Combien	ADV	combien
-t	PRON	-t
rester	VERB	rester
Et	CCONJ	et
—	PUNCT	—
,	PUNCT	,
pas	ADV	pas
moi	PRON	moi
et	CCONJ	et
aménagements	NOUN	aménagement
?	PUNCT	?
venir	VERB	venir
demanda	VERB	demander
Avouez	VERB	avouer
à	ADP	à
elle	PRON	lui
Deux	NUM	Deux
-	ADV	-
…	PUNCT	…
lui	PRON	lui
—	PUNCT	—
chez	ADP	chez
-	PRON	-
…	PUNCT	…
conversation	NOUN	conversation
repas	NOUN	repas
la	PRON	le
les	DET	le
poursuivit	VERB	poursuivre
libre	ADJ	libre
chambre	NOUN	chambre
reprit	VERB	reprendre
pendant	ADP	pendant
lui	PRON	lui
Je	PRON	je
mais	CCONJ	mais
en	ADP	en
Un	DET	un
Diane	PROPN	Diane
sujet	NOUN	sujet
je	PRON	je
en	PRON	en
.	PUNCT	.
pour	ADP	pour
l'	PRON	l'
lui	PRON	lui
pas	ADV	pas
me	PRON	me
à	ADP	à
encore	ADV	encore
tendresse	NOUN	tendresse
envie	NOUN	envie
Tu	PRON	tu
Europe	PROPN	Europe
étais	VERB	être
.	PUNCT	.
Tania	PROPN	Tania
était	AUX	être
soi	PRON	soi
.	PUNCT	.
table	NOUN	table
face	NOUN	face
.	PUNCT	.
avouez	VERB	avouer
que	SCONJ	que
de	ADP	de
besoin	NOUN	besoin
votre	DET	votre
la	PRON	le
que	PRON	que
un	DET	un
en	ADP	en
C'	PRON	ce
Il	PRON	il
s'	PRON	se
Elle	PRON	lui
je	PRON	je
demanda	VERB	demander
pour	ADP	pour
,	PUNCT	,
indifférence	NOUN	indifférence
soulevé	VERB	soulever
lendemain	NOUN	lendemain
toujours	ADV	toujours
Diane	PROPN	Diane
il	PRON	il
à	ADP	à
aimez	VERB	aimer
sur	ADP	sur
suis	AUX	être
répliqua	VERB	répliquer
—	PUNCT	—
rendit	VERB	rendre
.	PUNCT	.
la	DET	le
recula	VERB	reculer
dit	VERB	dire
intrigué	VERB	intriguer
et	CCONJ	et
gens	NOUN	gens
Chesterton	PROPN	Chesterton
sentait	VERB	sentir
,	PUNCT	,
réalité	NOUN	réalité
,	PUNCT	,
Et	CCONJ	et
,	PUNCT	,
,	PUNCT	,
désespoir	NOUN	désespoir
pas	ADV	pas
d'	ADP	de
Après	ADP	après
—	PUNCT	—
sa	DET	son
glaciale	ADJ	glacial
elle	PRON	lui
étoiles	NOUN	étoile
qu'	SCONJ	que
à	ADP	à
ville	NOUN	ville
sans	ADP	sans
—	PUNCT	—
que	SCONJ	que
jeu	NOUN	jeu
vous	PRON	vous
son	DET	son
Oui	ADV	oui
à	ADP	à
en	ADP	en
son	DET	son
vous	PRON	vous
vous	PRON	vous
d'	ADP	de
t'	PRON	te
10	NUM	10
sujet	NOUN	sujet
en	ADP	en
voulez	VERB	vouloir
y	PRON	y
de	ADP	de
quel	DET	quel
—	PUNCT	—
Dick	PROPN	Dick
.	PUNCT	.
Il	PRON	il
ciel	NOUN	ciel
,	PUNCT	,
conversation	NOUN	conversation
pourrions	VERB	pouvoir
jamais	ADV	jamais
Diane	PROPN	Diane
sa	DET	son
Ah	INTJ	Ah
Par	ADP	par
il	PRON	il
en	ADP	en
faut	VERB	falloir
nuit	NOUN	nuit
Procter	PROPN	Procter
…	PUNCT	…
.	PUNCT	.
la	DET	le
Tania	PROPN	Tania
rien	PRON	rien
de	ADP	de
eut	VERB	avoir
certaine	ADJ	certain
,	PUNCT	,
La	DET	le
,	PUNCT	,
Betty	PROPN	Betty
Il	PRON	il
Tania	PROPN	Tania
une	DET	un
se	PRON	se
savez	VERB	savoir
et	CCONJ	et
vos	DET	votre
aurait	AUX	avoir
,	PUNCT	,
,	PUNCT	,
-	PRON	-
par	ADP	par
la	DET	le
de	ADP	de
doute	NOUN	doute
d'	ADP	de
fut	VERB	être
Chesterton	PROPN	Chesterton
criblé	VERB	cribler
Betty	PROPN	Betty
mieux	ADV	mieux
n'	ADV	n'
siffla	VERB	siffler
non	ADV	non
l'	PRON	l'
acquiesça	VERB	acquiescer
.	PUNCT	.
demander	VERB	demander
un	DET	un
dit	VERB	dire
voix	NOUN	voix
conduite	NOUN	conduite
était	AUX	être
.	PUNCT	.
?	PUNCT	?
…	PUNCT	…
chambre	NOUN	chambre
savoir	VERB	savoir
.	PUNCT	.
peu	NOUN	peu
fut	AUX	être
en	ADP	en
doute	NOUN	doute
Adrien	PROPN	Adrien
petite	ADJ	petit
jamais	ADV	jamais
tête	NOUN	tête
a	AUX	avoir
Le	DET	le
pas	ADV	pas
voisine	ADJ	voisin
n'	ADV	n'
crois	VERB	croire
tout	ADV	tout
l'	DET	le
Betty	PROPN	Betty
n'	ADV	n'
impossible	ADJ	impossible
trop	ADV	trop
je	PRON	je
tu	PRON	tu
nuit	NOUN	nuit
—	PUNCT	—
d'	ADP	de
,	PUNCT	,
,	PUNCT	,
Diane	PROPN	Diane
.	PUNCT	.
frappes	VERB	frapper
amoureux	NOUN	amoureux
pour	ADP	pour
,	PUNCT	,
.	PUNCT	.
temps	NOUN	temps
!	PUNCT	!
bon	ADJ	bon
,	PUNCT	,
égard	NOUN	égard
avis	NOUN	avis
fatiguée	ADJ	fatigué
très	ADV	très
de	ADP	de
,	PUNCT	,
demain	ADV	demain
Diane	PROPN	Diane
vous	PRON	vous
dès	ADP	dès
Je	PRON	je
se	PRON	se
—	PUNCT	—
Je	PRON	je
belle	ADJ	bel
ne	ADV	ne
,	PUNCT	,
.	PUNCT	.
J'	PRON	je
tomba	VERB	tomber
.	PUNCT	.
mais	CCONJ	mais
,	PUNCT	,
situation	NOUN	situation
J'	PRON	je
sûrement	ADV	sûrement
la	DET	le
-t	PRON	-t
sensible	ADJ	sensible
fiévreusement	ADV	fiévreusement
Non	ADV	non
.	PUNCT	.
une	DET	un
ses	DET	son
autant	ADV	autant
sa	DET	son
air	NOUN	air
un	DET	un
,	PUNCT	,
pour	ADP	pour
.	PUNCT	.
-il	PRON	il
second	ADJ	second
pas	ADV	pas
?	PUNCT	?
elle	PRON	lui
il	PRON	il
curiosité	NOUN	curiosité
avec	ADP	avec
la	DET	le
Diane	PROPN	Diane
-t	PRON	-t
sera	AUX	être
l'	DET	le
,	PUNCT	,
aimerais	VERB	aimer
bibliothèque	NOUN	bibliothèque
présence	NOUN	présence
il	PRON	il
ne	ADV	ne
que	SCONJ	que
bon	ADJ	bon
élans	NOUN	élan
Nous	PRON	nous
des	DET	un
de	ADP	de
C'	PRON	ce
leur	DET	leur
raison	NOUN	raison
course	NOUN	course
à	ADP	à
vrai	ADJ	vrai
—	PUNCT	—
on	PRON	on
chèrement	ADV	chèrement
calme	NOUN	calme
-il	PRON	il
est	AUX	être
le	DET	le
aurais	AUX	avoir
visage	NOUN	visage
.	PUNCT	.
une	DET	un
,	PUNCT	,
est	AUX	être
débattre	VERB	débattre
dit	VERB	dire
toute	ADV	toute
différentes	ADJ	différent
se	PRON	se
J'	PRON	je
.	PUNCT	.
lâche	VERB	lâche
son	DET	son
—	PUNCT	—
pas	ADV	pas
la	DET	le
les	PRON	le
le	PRON	le
essence	NOUN	essence
,	PUNCT	,
mieux	ADV	mieux
C'	PRON	ce
Diane	PROPN	Diane
ne	ADV	ne
étions	VERB	être
garde	VERB	garde
que	SCONJ	que
une	DET	un
…	PUNCT	…
le	DET	le
.	PUNCT	.
le	DET	le
à	ADP	à
du	ADP	de
empara	VERB	emparer
de	ADP	de
fit	VERB	faire
A	ADP	à
suis	AUX	être
n'	ADV	n'
façon	NOUN	façon
pas	ADV	pas
de	ADP	de
Qu'	PRON	qu'
qui	PRON	qui
tremblait	VERB	trembler
Tania	PROPN	Tania
s'	PRON	se
n'	ADV	n'
voiture	NOUN	voiture
jeter	VERB	jeter
Comme	ADP	comme
eut	VERB	avoir
bien	ADV	bien
pivoter	VERB	pivoter
que	SCONJ	que
.	PUNCT	.
leva	VERB	lever
-il	PRON	il
vers	ADP	vers
leur	DET	leur
Diane	PROPN	Diane
la	DET	le
,	PUNCT	,
est	AUX	être
—	PUNCT	—
es	AUX	être
?	PUNCT	?
habituer	VERB	habituer
était	AUX	être
un	DET	un
On	PRON	on
vous	PRON	vous
et	CCONJ	et
oui	ADV	oui
le	DET	le
trop	ADV	trop
elle	PRON	lui
.	PUNCT	.
de	ADP	de
suivie	VERB	suivre
,	PUNCT	,
bien	ADV	bien
soleil	NOUN	soleil
Tania	PROPN	Tania
croisement	NOUN	croisement
sortit	VERB	sortir
regarda	VERB	regarder
à	ADP	à
qu'	SCONJ	que
et	CCONJ	et
.	PUNCT	.
un	DET	un
tendresse	NOUN	tendresse
Roger	PROPN	Roger
.	PUNCT	.
n'	ADV	n'
avait	AUX	avoir
et	CCONJ	et
,	PUNCT	,
de	ADP	de
Celle	PRON	celui
!	PUNCT	!
J'	PRON	je
ne	ADV	ne
découverte	NOUN	découverte
faites	VERB	faire
le	PRON	le
quelque	DET	quelque
,	PUNCT	,
cette	DET	ce
glissa	VERB	glisser
Mais	CCONJ	mais
?	PUNCT	?
a	VERB	avoir
je	PRON	je
taille	NOUN	taille
endroit	NOUN	endroit
indique	VERB	indique
plus	ADV	plus
je	PRON	je
proposa	VERB	proposer
Voyant	VERB	voir
C'	PRON	ce
une	DET	un
fit	VERB	faire
retour	NOUN	retour
t'	PRON	te
la	DET	le
vitesse	NOUN	vitesse
ce	PRON	ce
leurs	DET	leur
mains	NOUN	main
c'	PRON	ce
—	PUNCT	—
l'	DET	le
Ce	PRON	ce
voiture	NOUN	voiture
.	PUNCT	.
étreinte	NOUN	étreinte
ne	ADV	ne
qui	PRON	qui
dans	ADP	dans
,	PUNCT	,
de	ADP	de
baiser	NOUN	baiser
vous	PRON	vous
retour	NOUN	retour
finissons	VERB	finir
soit	AUX	être
éternellement	ADV	éternellement
être	AUX	être
y	PRON	y
coincées	VERB	coincer
su	VERB	savoir
—	PUNCT	—
je	PRON	je
a	VERB	avoir
séduire	VERB	séduire
aller	VERB	aller
l'	DET	le
je	PRON	je
Elle	PRON	lui
de	ADP	de
plus	ADV	plus
se	PRON	se
l'	DET	le
il	PRON	il
rendez-vous	NOUN	rendez-vous
qu'	SCONJ	que
Elle	PRON	lui
au	ADP	au
en	ADP	en
Oh	INTJ	Oh
remit	VERB	remettre
Je	PRON	je
lointain	NOUN	lointain
seins	NOUN	sein
seule	ADJ	seul
soient	AUX	être
il	PRON	il
.	PUNCT	.
Alors	ADV	alors
?	PUNCT	?
le	DET	le
Ce	PRON	ce
Tu	PRON	tu
échevelée	VERB	écheveler
était	AUX	être
capot	NOUN	capot
le	DET	le
,	PUNCT	,
avoir	AUX	avoir
rien	PRON	rien
caressait	VERB	caresser
le	DET	le
moi	PRON	moi
petit	ADJ	petit
le	DET	le
que	SCONJ	que
trouve	VERB	trouve
cassée	VERB	casser
,	PUNCT	,
.	PUNCT	.
en	ADP	en
comme	ADP	comme
Drôle	ADJ	drôle
est	AUX	être
une	DET	un
fit	VERB	faire
cas	NOUN	cas
…	PUNCT	…
la	PRON	le
sa	DET	son
d'	ADP	de
de	ADP	de
fiévreusement	ADV	fiévreusement
murmura	VERB	murmurer
intouchable	ADJ	intouchable
rien	PRON	rien
proche	ADJ	proche
,	PUNCT	,
—	PUNCT	—
relevant	VERB	relever
Il	PRON	il
.	PUNCT	.
ai	AUX	avoir
«	PUNCT	«
que	SCONJ	que
moment	NOUN	moment
le	DET	le
!	PUNCT	!
rouge	ADJ	rouge
compliment	NOUN	compliment
malheureusement	ADV	malheureusement
cas	NOUN	cas
fit	VERB	faire
pas	ADV	pas
—	PUNCT	—
de	ADP	de
volcaniques	ADJ	volcanique
.	PUNCT	.
frénésie	NOUN	frénésie
moyen	NOUN	moyen
Elle	PRON	lui
dans	ADP	dans
embrasse	VERB	embrasser
.	PUNCT	.
café	NOUN	café
.	PUNCT	.
d'	ADP	de
de	ADP	de
jauge	NOUN	jauge
ses	DET	son
sais	VERB	savoir
une	DET	un
–	PUNCT	–
fonçait	VERB	foncer
nez	NOUN	nez
avait	AUX	avoir
jamais	ADV	jamais
-ce	PRON	-ce
sa	DET	son
folle	ADJ	fou
,	PUNCT	,
dans	ADP	dans
garage	NOUN	garage
espère	VERB	espérer
la	DET	le
est	AUX	être
referma	VERB	refermer
—	PUNCT	—
Eh	INTJ	Eh
Résignée	VERB	résigner
suis	AUX	être
de	ADP	de
est	AUX	être
je	PRON	je
-en	PRON	-en
Diane	PROPN	Diane
.	PUNCT	.
…	PUNCT	…
essence	NOUN	essence
lutter	VERB	lutter
soulevant	VERB	soulever
!	PUNCT	!
tout	DET	tout
,	PUNCT	,
tiendrai	VERB	tenir
aller	VERB	aller
d'	ADP	de
…	PUNCT	…
d'	ADP	de
-t	PRON	-t
tourna	VERB	tourner
au	ADP	au
,	PUNCT	,
.	PUNCT	.
de	ADP	de
vérifié	VERB	vérifier
En	ADP	en
.	PUNCT	.
,	PUNCT	,
.	PUNCT	.
—	PUNCT	—
.	PUNCT	.
mal	ADV	mal
.	PUNCT	.
raidit	VERB	raidir
coupa	VERB	couper
fermant	VERB	fermer
tête	NOUN	tête
c'	PRON	ce
air	ADV	air
que	SCONJ	que
Et	CCONJ	et
,	PUNCT	,
et	CCONJ	et
c'	PRON	ce
—	PUNCT	—
.	PUNCT	.
La	DET	le
l'	DET	le
midi	NUM	midi
autre	PRON	autre
moi	PRON	moi
graisse	NOUN	graisse
Tania	PROPN	Tania
plus	ADV	plus
que	SCONJ	que
main	NOUN	main
son	DET	son
dans	ADP	dans
que	SCONJ	que
les	DET	le
ce	PRON	ce
!	PUNCT	!
-elle	PRON	lui
lui	PRON	lui
toujours	ADV	toujours
plus	ADV	plus
un	DET	un
n'	ADV	n'
sommes	AUX	être
—	PUNCT	—
la	DET	le
.	PUNCT	.
-t	PRON	-t
,	PUNCT	,
en	ADP	en
en	ADP	en
arrive	VERB	arrive
murmura	VERB	murmurer
resserra	VERB	resserrer
