simplement	ADV	simplement
que	PRON	que
a	AUX	avoir
intimé	VERB	intimer
Jake	PROPN	Jake
Tu	PRON	tu
dit	VERB	dire
en	PRON	en
sacrées	ADJ	sacrer
de	ADP	de
tout	ADJ	tout
Emerson	PROPN	Emerson
,	PUNCT	,
ne	ADV	ne
vos	DET	votre
la	DET	le
je	PRON	je
autre	PRON	autre
et	CCONJ	et
,	PUNCT	,
!	PUNCT	!
kilomètres	NOUN	kilomètre
sentira	VERB	sentir
,	PUNCT	,
journée	NOUN	journée
-	PUNCT	-
aura	VERB	avoir
les	DET	le
mise	VERB	mettre
Mais	CCONJ	mais
Mais	CCONJ	mais
au	ADP	au
tout	ADV	tout
almanach	NOUN	almanach
peux	VERB	pouvoir
,	PUNCT	,
Vous	PRON	vous
cendrier	NOUN	cendrier
toubib	NOUN	toubib
dans	ADP	dans
ce	DET	ce
cinq	NUM	cinq
frotta	VERB	frotter
ce	PRON	ce
et	CCONJ	et
entendirent	VERB	entendre
rien	PRON	rien
Un	DET	un
quatre-vingt-quatre	NUM	quatre-vingt-quatre
Smith	PROPN	Smith
gazouilla	VERB	gazouiller
pas	ADV	pas
Hélène	PROPN	Hélène
affirmatif	ADJ	affirmatif
m'	PRON	me
monter	VERB	monter
seraient	AUX	être
,	PUNCT	,
et	CCONJ	et
que	PRON	que
pour	ADP	pour
signe	NOUN	signe
Sa	DET	son
une	DET	un
de	ADP	de
j'	PRON	je
sans	ADP	sans
?	PUNCT	?
Il	PRON	il
Ça	PRON	cela
qu'	SCONJ	que
Smith?répéta	VERB	smith?répéter
bonhomme	NOUN	bonhomme
.	PUNCT	.
Cora	PROPN	Cora
après	ADP	après
fait	VERB	faire
-il	PRON	il
la	DET	le
reconnut	VERB	reconnaître
vous	PRON	vous
acheter	VERB	acheter
.	PUNCT	.
par	ADP	par
s'	PRON	se
ces	DET	ce
une	DET	un
encore	ADV	encore
la	DET	le
jusqu'	ADP	jusque
.	PUNCT	.
en	PRON	en
.	PUNCT	.
deux	PRON	deux
alluma	VERB	allumer
doit	VERB	devoir
tout	ADJ	tout
des	DET	un
,	PUNCT	,
!	PUNCT	!
:	PUNCT	:
cigarette	NOUN	cigarette
il	PRON	il
Soudain	ADV	soudain
trois	NUM	trois
-	PUNCT	-
comté	NOUN	comté
où	PRON	où
ai	AUX	avoir
une	DET	un
porte	NOUN	porte
le	DET	le
de	ADP	de
t'	PRON	te
pas	ADV	pas
le	DET	le
une	PRON	un
.	PUNCT	.
Le	DET	le
panama	NOUN	panama
décider	VERB	décider
-il	PRON	il
ténor	NOUN	ténor
vas	VERB	aller
,	PUNCT	,
reprit	VERB	reprendre
à	ADP	à
parfaitement	ADV	parfaitement
épouse	NOUN	épouse
résigné	ADJ	résigner
un	DET	un
un	DET	un
pour	ADP	pour
me	PRON	me
petit	ADJ	petit
vous	PRON	vous
palier	NOUN	palier
.	PUNCT	.
qu'	SCONJ	que
nous	PRON	nous
vers	ADP	vers
à	ADP	à
,	PUNCT	,
dangereux	ADJ	dangereux
d'	ADP	de
danger	NOUN	danger
.	PUNCT	.
fait	NOUN	fait
raison	NOUN	raison
où	PRON	où
une	DET	un
a	AUX	avoir
de	ADP	de
,	PUNCT	,
Prison	NOUN	prison
par	ADP	par
et	CCONJ	et
nous	PRON	nous
,	PUNCT	,
se	PRON	se
brillant	ADJ	brillant
méditatif	ADJ	méditatif
me	PRON	me
les	DET	le
,	PUNCT	,
quelques	DET	quelque
.	PUNCT	.
se	PRON	se
déclara	VERB	déclarer
deux	NUM	deux
-	PUNCT	-
confrères	NOUN	confrère
présent	NOUN	présent
25	NUM	25
instant	NOUN	instant
lâchement	ADV	lâchement
-il	PRON	il
pas	ADV	pas
...	PUNCT	...
était	AUX	être
Jerry	PROPN	Jerry
n'	ADV	n'
n'	ADV	n'
que	PRON	que
.	PUNCT	.
de	ADP	de
regarda	VERB	regarder
,	PUNCT	,
,	PUNCT	,
dans	ADP	dans
à	ADP	à
senti	VERB	sentir
pâteuse	ADJ	pâteux
elle	PRON	lui
?	PUNCT	?
les	DET	le
dans	ADP	dans
fois	NOUN	fois
aidèrent	VERB	aider
heures	NOUN	heure
ou	CCONJ	ou
je	PRON	je
Elle	PRON	lui
-t	PRON	-t
rien	PRON	rien
sera	AUX	être
parlé	VERB	parler
les	PRON	le
l'	DET	le
Cora	PROPN	Cora
Hélène	PROPN	Hélène
entretenir	VERB	entretenir
night	X	night
-	PUNCT	-
était	AUX	être
.	PUNCT	.
Ne	ADV	ne
se	PRON	se
lui	PRON	lui
sa	DET	son
question	NOUN	question
Hélène	PROPN	Hélène
.	PUNCT	.
pas	ADV	pas
se	PRON	se
rendait	VERB	rendre
ne	ADV	ne
passa	VERB	passer
Jake	PROPN	Jake
du	ADP	de
et	CCONJ	et
autour	ADV	autour
le	DET	le
de	ADP	de
y	PRON	y
nouvelles	ADJ	nouveau
sourcil	NOUN	sourcil
tout	ADV	tout
qu'	SCONJ	que
sa	DET	son
j'	PRON	je
s'	PRON	se
-	PUNCT	-
peux	VERB	pouvoir
ne	ADV	ne
l'	PRON	l'
bâillant	VERB	bâiller
pourrie	ADJ	pourrir
tu	PRON	tu
Et	CCONJ	et
consentiriez	VERB	consentir
seul	ADJ	seul
la	PRON	le
aime	VERB	aime
tous	ADJ	tout
d'	ADP	de
aime	VERB	aime
valait	VERB	valoir
entendre	VERB	entendre
les	DET	le
n'	ADV	n'
compris	VERB	comprendre
correction	NOUN	correction
quelques	DET	quelque
Jake	PROPN	Jake
,	PUNCT	,
.	PUNCT	.
ai	AUX	avoir
l'	DET	le
plus	ADV	plus
vieux	ADJ	vieux
mon	DET	mon
jusqu'	ADP	jusque
avec	ADP	avec
La	DET	le
mort	NOUN	mort
fait	NOUN	fait
toi	PRON	toi
malheureux	ADJ	malheureux
tout	ADV	tout
-ce	PRON	-ce
vous	PRON	vous
Charlie	PROPN	Charlie
plus	ADV	plus
Jake	PROPN	Jake
à	ADP	à
Hausen	PROPN	Hausen
tu	PRON	tu
au	ADP	au
Jake	PROPN	Jake
L'	DET	le
à	ADP	à
C'	PRON	ce
que	PRON	que
.	PUNCT	.
,	PUNCT	,
et	CCONJ	et
n'	ADV	n'
,	PUNCT	,
sauter	VERB	sauter
en	ADP	en
fermèrent	VERB	fermer
Sur	ADP	sur
avait	AUX	avoir
quitter	VERB	quitter
pourrions	VERB	pouvoir
...	PUNCT	...
le	DET	le
m'	PRON	me
son	DET	son
Fais	VERB	faire
la	DET	le
danger	NOUN	danger
lire	VERB	lire
aurait	AUX	avoir
Justus	PROPN	Justus
.	PUNCT	.
Jerry	PROPN	Jerry
pourrons	VERB	pouvoir
une	DET	un
Il	PRON	il
longue	ADJ	long
plus	ADV	plus
Il	PRON	il
-moi	PRON	moi
ça	PRON	cela
de	ADP	de
et	CCONJ	et
chambre	NOUN	chambre
sens	VERB	sentir
la	DET	le
l'	DET	le
Malone	PROPN	Malone
plafond	NOUN	plafond
abandonna	VERB	abandonner
endormi	VERB	endormir
s'	PRON	se
.	PUNCT	.
l'	PRON	l'
montre	NOUN	montre
tu	PRON	tu
,	PUNCT	,
elle	PRON	lui
bar	NOUN	bar
avait	VERB	avoir
paire	NOUN	paire
pour	ADP	pour
et	CCONJ	et
d'	ADP	de
que	ADV	que
et	CCONJ	et
air	NOUN	air
bile	VERB	bile
va	VERB	aller
En	ADP	en
ne	ADV	ne
me	PRON	me
plus	ADV	plus
la	DET	le
retomber	VERB	retomber
se	PRON	se
repéra	VERB	repérer
qu'	PRON	qu'
était	AUX	être
by	X	by
chérie	NOUN	chéri
son	DET	son
nous	PRON	nous
discutait	VERB	discuter
heures	NOUN	heure
-	PUNCT	-
bavarder	VERB	bavarder
de	ADP	de
Je	PRON	je
murs	NOUN	mur
Bouton-de-culotte	PROPN	Bouton-de-culotte
Allons	VERB	aller
de	ADP	de
Belle	PROPN	Belle
je	PRON	je
seuls	ADJ	seul
Ses	DET	son
est	AUX	être
encore	ADV	encore
là	ADV	là
ferme	VERB	ferme
poussa	VERB	pousser
,	PUNCT	,
demander	VERB	demander
,	PUNCT	,
sa	DET	son
yeux	NOUN	oeil
est	AUX	être
Jake	PROPN	Jake
me	PRON	me
rebrossa	VERB	rebrosser
différente	ADJ	différent
Cora	PROPN	Cora
se	PRON	se
prophète	NOUN	prophète
,	PUNCT	,
pas	ADV	pas
.	PUNCT	.
le	DET	le
s'	PRON	se
de	ADP	de
...	PUNCT	...
-	PUNCT	-
que	SCONJ	que
plus	ADV	plus
,	PUNCT	,
,	PUNCT	,
avec	ADP	avec
belle	ADJ	bel
l'	DET	le
était	AUX	être
visite	NOUN	visite
amoureux	ADJ	amoureux
étais	AUX	être
Elle	PRON	lui
qu'	SCONJ	que
les	DET	le
je	PRON	je
simple	ADJ	simple
,	PUNCT	,
prémonitions	NOUN	prémonition
Oh	INTJ	Oh
a	VERB	avoir
fit	VERB	faire
le	DET	le
,	PUNCT	,
cendriers	NOUN	cendrier
réveiller	VERB	réveiller
plus	ADV	plus
qu'	PRON	qu'
regarder	VERB	regarder
.	PUNCT	.
ton	DET	ton
.	PUNCT	.
femme	NOUN	femme
journaux	NOUN	journal
ne	ADV	ne
ça	PRON	cela
une	DET	un
soirée	NOUN	soirée
attention	NOUN	attention
répéta	VERB	répéter
faire	VERB	faire
Jake	PROPN	Jake
verres	NOUN	verre
de	ADP	de
dans	ADP	dans
plus	ADV	plus
Et	CCONJ	et
seconde	NOUN	seconde
,	PUNCT	,
.	PUNCT	.
les	DET	le
,	PUNCT	,
ennuis	NOUN	ennui
hésitation	NOUN	hésitation
exigeantes	ADJ	exigeant
de	ADP	de
nous	PRON	nous
leur	DET	leur
à	ADP	à
8	NUM	8
chic	ADJ	chic
plus	ADV	plus
glace	NOUN	glace
,	PUNCT	,
s'	PRON	se
que	SCONJ	que
une	DET	un
faire	AUX	faire
.	PUNCT	.
pas	ADV	pas
et	CCONJ	et
-t	PRON	-t
Les	DET	le
,	PUNCT	,
à	ADP	à
j'	PRON	je
fût	VERB	être
la	DET	le
La	DET	le
.	PUNCT	.
se	PRON	se
de	ADP	de
nettoya	VERB	nettoyer
.	PUNCT	.
je	PRON	je
au	ADP	au
a	AUX	avoir
re-recoiffa	VERB	re-recoiffer
dépourvus	ADJ	dépourvu
sortir	VERB	sortir
plus	ADV	plus
Tu	PRON	tu
belle	ADJ	bel
octroya	VERB	octroyer
lui	PRON	lui
décoiffée	VERB	décoiffer
de	ADP	de
,	PUNCT	,
bombe	NOUN	bombe
accompagner	VERB	accompagner
acheva	VERB	achever
enregistrait	VERB	enregistrer
.	PUNCT	.
Surtout	ADV	surtout
reconnut	VERB	reconnaître
à	ADP	à
soupira	VERB	soupirer
quelques	ADJ	quelque
,	PUNCT	,
-ce	PRON	-ce
Toi	PRON	toi
que	PRON	que
t'	PRON	te
plus	ADV	plus
venait	VERB	venir
touristes	NOUN	touriste
morne	NOUN	morne
nombre	NOUN	nombre
courrai	VERB	courir
9	NUM	9
Jake	PROPN	Jake
avait	AUX	avoir
.	PUNCT	.
brossé	VERB	brosser
.	PUNCT	.
donné	VERB	donner
,	PUNCT	,
:	PUNCT	:
trouva	VERB	trouver
Malone	PROPN	Malone
plutôt	ADV	plutôt
appuya	VERB	appuyer
,	PUNCT	,
sado	ADJ	sado
bière	NOUN	bière
dîner	NOUN	dîner
carton	NOUN	carton
impérieux	ADJ	impérieux
vida	VERB	vider
ça	PRON	cela
,	PUNCT	,
vas	VERB	aller
,	PUNCT	,
avocat	NOUN	avocat
prit	VERB	prendre
.	PUNCT	.
sévices	NOUN	sévice
.	PUNCT	.
Jake	PROPN	Jake
réessaya	VERB	réessayer
mot	NOUN	mot
gronda	VERB	gronder
je	PRON	je
la	DET	le
me	PRON	me
A	ADP	à
-	NOUN	-
demande	VERB	demande
descendit	VERB	descendre
!	PUNCT	!
prison	NOUN	prison
le	DET	le
à	ADP	à
,	PUNCT	,
tapait	VERB	taper
réveiller	VERB	réveiller
.	PUNCT	.
est	AUX	être
il	PRON	il
.	PUNCT	.
donné	VERB	donner
prendre	VERB	prendre
les	DET	le
Après	ADP	après
d'	ADP	de
murmura	VERB	murmurer
prendre	VERB	prendre
!	PUNCT	!
préposé	NOUN	préposé
Malone	PROPN	Malone
à	ADP	à
fois	NOUN	fois
avocat	NOUN	avocat
mal	ADV	mal
m'	PRON	me
.	PUNCT	.
ai	AUX	avoir
à	ADP	à
coiffures	NOUN	coiffure
la	DET	le
sous	ADP	sous
un	DET	un
auras	VERB	avoir
pleine	VERB	pleine
fraction	NOUN	fraction
enfin	ADV	enfin
manière	NOUN	manière
ne	ADV	ne
de	ADP	de
...	PUNCT	...
et	CCONJ	et
pas	ADV	pas
point	NOUN	point
menacée	VERB	menacer
comme	ADP	comme
ai	AUX	avoir
qu'	SCONJ	que
longuement	ADV	longuement
.	PUNCT	.
groupe	NOUN	groupe
de	ADP	de
.	PUNCT	.
incalculable	ADJ	incalculable
rectifiait	VERB	rectifier
cru	NOUN	cru
Personne	PRON	personne
comptoir	NOUN	comptoir
le	DET	le
comme	SCONJ	comme
droit	ADJ	droit
te	PRON	te
apprêtait	VERB	apprêter
coude	NOUN	coude
-elle	PRON	lui
,	PUNCT	,
qui	PRON	qui
,	PUNCT	,
une	DET	un
plus	ADV	plus
s'	PRON	se
autres	NOUN	autre
femmes	NOUN	femme
la	DET	le
nous	PRON	nous
,	PUNCT	,
Elle	PRON	lui
Alors	ADV	alors
:	PUNCT	:
est	AUX	être
prison	NOUN	prison
abruti	VERB	abrutir
ne	ADV	ne
Elle	PRON	lui
ville	NOUN	ville
Hélène	PROPN	Hélène
,	PUNCT	,
sa	DET	son
plus	ADV	plus
ne	ADV	ne
-il	PRON	il
veux	VERB	vouloir
,	PUNCT	,
bien	ADV	bien
légèrement	ADV	légèrement
bas	NOUN	bas
une	DET	un
d'	ADP	de
ses	DET	son
:	PUNCT	:
se	PRON	se
.	PUNCT	.
que	PRON	que
rentrer	VERB	rentrer
...	PUNCT	...
sa	DET	son
Le	DET	le
que	ADV	que
qui	PRON	qui
pas	ADV	pas
-	PUNCT	-
elle	PRON	lui
montre	NOUN	montre
d'	ADP	de
flic	NOUN	flic
-	PUNCT	-
gens	NOUN	gens
du	ADP	de
il	PRON	il
et	CCONJ	et
es	AUX	être
devant	ADP	devant
sens	VERB	sentir
.	PUNCT	.
autour	ADV	autour
-	PUNCT	-
promets	VERB	promettre
,	PUNCT	,
avocat	NOUN	avocat
.	PUNCT	.
au	ADP	au
d'	ADP	de
t'	PRON	te
décréta	VERB	décréter
et	CCONJ	et
,	PUNCT	,
bien	ADV	bien
la	DET	le
une	DET	un
à	ADP	à
,	PUNCT	,
elle	PRON	lui
redécoiffa	VERB	redécoiffer
partie	NOUN	partie
.	PUNCT	.
me	PRON	me
moment	NOUN	moment
un	DET	un
,	PUNCT	,
une	DET	un
mal	ADV	mal
qu'	SCONJ	que
monde	NOUN	monde
se	PRON	se
mains	NOUN	main
la	PRON	le
la	DET	le
les	DET	le
bar	NOUN	bar
de	ADP	de
Il	PRON	il
passez	VERB	passer
de	ADP	de
il	PRON	il
-t	PRON	-t
Et	CCONJ	et
pour	ADP	pour
.	PUNCT	.
après	ADP	après
L'	DET	le
.	PUNCT	.
.	PUNCT	.
était	AUX	être
...	PUNCT	...
d'	ADP	de
où	PRON	où
ma	DET	mon
aucun	DET	aucun
elle	PRON	lui
dit	VERB	dire
à	ADP	à
faire	VERB	faire
très	ADV	très
pris	VERB	prendre
,	PUNCT	,
allaient	VERB	aller
est	AUX	être
mêle	VERB	mêle
plus	ADV	plus
trop	ADV	trop
un	DET	un
robe	NOUN	robe
De	ADP	de
Nous	PRON	nous
.	PUNCT	.
.	PUNCT	.
femme	NOUN	femme
à	ADP	à
après	ADP	après
pouvaient	VERB	pouvoir
dans	ADP	dans
Jackson	PROPN	Jackson
Il	PRON	il
entre	ADP	entre
!	PUNCT	!
toutes	ADJ	tout
mot	NOUN	mot
allait	VERB	aller
et	CCONJ	et
point	NOUN	point
sourcil	NOUN	sourcil
parce	SCONJ	parce
arrière	ADV	arrière
peut	VERB	pouvoir
semblait	VERB	sembler
,	PUNCT	,
jamais	ADV	jamais
quel	DET	quel
,	PUNCT	,
dormir	VERB	dormir
regardée	VERB	regarder
de	ADP	de
permission	NOUN	permission
La	DET	le
,	PUNCT	,
avec	ADP	avec
une	DET	un
facilement	ADV	facilement
devait	VERB	devoir
charmante	ADJ	charmant
s'	PRON	se
Ne	ADV	ne
Mais	CCONJ	mais
jeune	ADJ	jeune
les	DET	le
être	AUX	être
de	ADP	de
plus	ADV	plus
mentit	VERB	mentir
cette	DET	ce
d'	ADP	de
Hélène	PROPN	Hélène
.	PUNCT	.
:	PUNCT	:
endroit	NOUN	endroit
un	DET	un
que	SCONJ	que
aucun	PRON	aucun
mais	CCONJ	mais
l'	DET	le
importe	VERB	importe
-	PUNCT	-
soins	NOUN	soin
Belle	PROPN	Belle
était	AUX	être
le	DET	le
se	PRON	se
,	PUNCT	,
unes	ADJ	une
je	PRON	je
encore	ADV	encore
dors	VERB	dormir
de	ADP	de
dire	VERB	dire
XVI	NUM	XVI
de	ADP	de
des	DET	un
regagnant	VERB	regagner
recoiffée	VERB	recoiffer
plus	ADV	plus
te	PRON	te
.	PUNCT	.
sécher	VERB	sécher
journaux	NOUN	journal
qui	PRON	qui
Tom	PROPN	Tom
,	PUNCT	,
sa	DET	son
consulter	VERB	consulter
de	ADP	de
les	DET	le
,	PUNCT	,
.	PUNCT	.
passer	VERB	passer
journaliste	NOUN	journaliste
non	ADV	non
-t	PRON	-t
longuement	ADV	longuement
Hélène	PROPN	Hélène
le	DET	le
...	PUNCT	...
,	PUNCT	,
qui	PRON	qui
doré	ADJ	doré
-	PUNCT	-
à	ADP	à
avec	ADP	avec
oreiller	NOUN	oreiller
.	PUNCT	.
du	ADP	de
l'	PRON	l'
la	DET	le
comme	ADP	comme
déjà	ADV	déjà
y	PRON	y
10	NUM	10
pas	ADV	pas
autre	PRON	autre
nos	DET	notre
et	CCONJ	et
de	ADP	de
Qu'	PRON	qu'
nuage	NOUN	nuage
essayé	VERB	essayer
cette	DET	ce
sombrait	VERB	sombrer
son	DET	son
blonde	NOUN	blonde
m'	PRON	me
et	CCONJ	et
entendre	VERB	entendre
le	PRON	le
tristesse	NOUN	tristesse
bout	NOUN	bout
?	PUNCT	?
crois	VERB	croire
chambre	NOUN	chambre
pire	ADJ	pire
empoisonnée	VERB	empoisonner
est	AUX	être
boîtes	NOUN	boîte
fois	NOUN	fois
la	DET	le
vie	NOUN	vie
minuit	NOUN	minuit
Je	PRON	je
n'	ADV	n'
de	ADP	de
bracelet	NOUN	bracelet
de	ADP	de
ne	ADV	ne
que	SCONJ	que
les	DET	le
c'	PRON	ce
à	ADP	à
marrante	ADJ	marrant
Luckstone	PROPN	Luckstone
Prison	PROPN	Prison
que	SCONJ	que
ne	ADV	ne
peuvent	VERB	pouvoir
Mais	CCONJ	mais
Il	PRON	il
son	DET	son
dormait	VERB	dormir
dangereux	ADJ	dangereux
motifs	NOUN	motif
Tu	PRON	tu
.	PUNCT	.
avant	ADP	avant
voluptueux	ADJ	voluptueux
tirer	VERB	tirer
et	CCONJ	et
lava	VERB	laver
une	DET	un
Simplement	ADV	simplement
à	ADP	à
Bouton-de-culotte	PROPN	Bouton-de-culotte
enchantée	VERB	enchanter
Il	PRON	il
pas	ADV	pas
...	PUNCT	...
,	PUNCT	,
-	NOUN	-
laissa	VERB	laisser
ferons	VERB	faire
yeux	NOUN	oeil
consternés	VERB	consterner
mit	VERB	mettre
tous	ADJ	tout
avec	ADP	avec
.	PUNCT	.
rien	PRON	rien
a	VERB	avoir
banque	NOUN	banque
idée	NOUN	idée
l'	DET	le
une	DET	un
répéta	VERB	répéter
es	AUX	être
de	ADP	de
essaya	VERB	essayer
le	DET	le
bourré	VERB	bourrer
merveilleuse	ADJ	merveilleux
un	DET	un
quart	NOUN	quart
déclara	VERB	déclarer
les	DET	le
-là	NOUN	-là
monde	NOUN	monde
et	CCONJ	et
ailleurs	ADV	ailleurs
réveil	NOUN	réveil
,	PUNCT	,
avec	ADP	avec
aussi	ADV	aussi
te	PRON	te
connus	VERB	connaître
-	PUNCT	-
,	PUNCT	,
village	NOUN	village
,	PUNCT	,
de	ADP	de
il	PRON	il
t'	PRON	te
bien	ADV	bien
se	PRON	se
somnifère	NOUN	somnifère
nous	PRON	nous
,	PUNCT	,
et	CCONJ	et
de	ADP	de
.	PUNCT	.
me	PRON	me
de	ADP	de
minute	NOUN	minute
jugea	VERB	juger
A	ADP	à
as	AUX	avoir
retourna	VERB	retourner
mieux	ADV	mieux
Tu	PRON	tu
de	ADP	de
.	PUNCT	.
un	DET	un
que	SCONJ	que
veux	VERB	vouloir
lorsque	SCONJ	lorsque
Je	PRON	je
-elle	PRON	lui
plus	ADV	plus
était	AUX	être
enchantée	VERB	enchanter
la	DET	le
n'	ADV	n'
épouvantable	ADJ	épouvantable
minutes	NOUN	minute
payaient	VERB	payer
Je	PRON	je
.	PUNCT	.
Ma	DET	mon
h	NOUN	heure
peut-être	ADV	peut-être
Sa	DET	son
.	PUNCT	.
10	NUM	10
visages	NOUN	visage
croque	NOUN	croque
,	PUNCT	,
comment	ADV	comment
-	PUNCT	-
Hélène	PROPN	Hélène
trois	NUM	trois
visage	NOUN	visage
vie	NOUN	vie
ville	NOUN	ville
est	AUX	être
encore	ADV	encore
le	DET	le
cheveux	NOUN	cheveu
impressionnable	ADJ	impressionnable
quel	DET	quel
tête	NOUN	tête
foutue	ADJ	foutu
cheveux	NOUN	cheveu
d'	ADP	de
ce	DET	ce
.	PUNCT	.
.	PUNCT	.
:	PUNCT	:
je	PRON	je
?	PUNCT	?
plus	ADV	plus
l'	PRON	l'
sommeil	NOUN	sommeil
.	PUNCT	.
migraine	NOUN	migraine
Luckstone	PROPN	Luckstone
une	DET	un
son	DET	son
:	PUNCT	:
variés	ADJ	varier
être	AUX	être
décision	NOUN	décision
de	ADP	de
de	ADP	de
C'	PRON	ce
lit	NOUN	lit
10	NUM	10
dit	VERB	dire
de	ADP	de
Mrs	PROPN	Mrs
se	PRON	se
imaginer	VERB	imaginer
idiot	NOUN	idiot
intérieure	ADJ	intérieur
dîner	NOUN	dîner
surtout	ADV	surtout
aussi	ADV	aussi
que	SCONJ	que
ondoyait	VERB	ondoyer
droit	ADJ	droit
évoquer	VERB	évoquer
-	PUNCT	-
tu	PRON	tu
agglutinés	VERB	agglutiner
et	CCONJ	et
le	DET	le
-	NOUN	-
parlait	VERB	parler
,	PUNCT	,
organdi	PROPN	organdi
et	CCONJ	et
souleva	VERB	soulever
ne	ADV	ne
jurer	VERB	jurer
rasséréner	VERB	rasséréner
réception	NOUN	réception
voix	NOUN	voix
atmosphère	NOUN	atmosphère
-	PUNCT	-
en	ADP	en
sans	ADP	sans
à	ADP	à
et	CCONJ	et
manigances	VERB	manigancer
à	ADP	à
compris	VERB	comprendre
sur	ADP	sur
Il	PRON	il
Jake	PROPN	Jake
-	ADJ	-
à	ADP	à
l'	DET	le
pour	ADP	pour
mais	CCONJ	mais
chambre	NOUN	chambre
-	PUNCT	-
lire	VERB	lire
dormait	VERB	dormir
la	DET	le
était	AUX	être
rendormir	VERB	rendormir
mieux	ADV	mieux
sommes	VERB	être
,	PUNCT	,
elles	PRON	lui
une	DET	un
me	PRON	me
-	PUNCT	-
les	DET	le
la	DET	le
et	CCONJ	et
de	ADP	de
hôtel	NOUN	hôtel
n'	ADV	n'
lui	PRON	lui
les	PRON	le
meurtre	NOUN	meurtre
coroner	NOUN	coroner
Divin	ADJ	divin
Burrows	PROPN	Burrows
toutes	ADJ	tout
coup	NOUN	coup
,	PUNCT	,
.	PUNCT	.
:	PUNCT	:
plus	ADV	plus
en	ADP	en
de	ADP	de
la	DET	le
les	DET	le
voir	VERB	voir
-	PUNCT	-
m'	PRON	me
Colline	PROPN	Colline
lit	NOUN	lit
un	DET	un
à	ADP	à
énergique	ADJ	énergique
souviendrai	VERB	souvenir
heureux	ADJ	heureux
quelques	DET	quelque
Non	ADV	non
.	PUNCT	.
vous	PRON	vous
bas	ADV	bas
,	PUNCT	,
lorsqu'	SCONJ	lorsque
qu'	PRON	qu'
à	ADP	à
C'	PRON	ce
d'	ADP	de
arracherais	VERB	arracher
de	ADP	de
fenêtres	NOUN	fenêtre
appris	VERB	apprendre
,	PUNCT	,
Hélène	PROPN	Hélène
-	ADV	-
devait	VERB	devoir
truc	NOUN	truc
coin	NOUN	coin
où	ADV	où
ailleurs	ADV	ailleurs
à	ADP	à
,	PUNCT	,
,	PUNCT	,
ça	PRON	cela
,	PUNCT	,
,	PUNCT	,
Leurs	DET	leur
derrière	NOUN	derrière
mort	NOUN	mort
.	PUNCT	.
est	AUX	être
et	CCONJ	et
enfilades	NOUN	enfilade
sa	DET	son
jeune	ADJ	jeune
lui	PRON	lui
.	PUNCT	.
matin	NOUN	matin
veuf	ADJ	veuf
lui	PRON	lui
les	DET	le
de	ADP	de
toutes	ADJ	tout
pas	NOUN	pas
maison	NOUN	maison
pavillons	NOUN	pavillon
pâté	NOUN	pâté
Elle	PRON	lui
être	AUX	être
devint	VERB	devenir
étaient	AUX	être
retour	NOUN	retour
de	ADP	de
de	ADP	de
mon	DET	mon
admirablement	ADV	admirablement
.	PUNCT	.
fond	NOUN	fond
Hélène	PROPN	Hélène
?	PUNCT	?
,	PUNCT	,
de	ADP	de
Jerry	PROPN	Jerry
loisir	NOUN	loisir
avec	ADP	avec
chevelure	NOUN	chevelure
-	PUNCT	-
les	DET	le
d'	ADP	de
reporter	NOUN	reporter
se	PRON	se
type	NOUN	type
,	PUNCT	,
doute	NOUN	doute
-t	PRON	-t
être	VERB	être
cheveux	NOUN	cheveu
.	PUNCT	.
La	DET	le
sauterais	VERB	sauter
quartier	NOUN	quartier
maisons	NOUN	maison
Third	PROPN	Third
n'	ADV	n'
triste	ADJ	triste
Hélène	PROPN	Hélène
mortelle	ADJ	mortel
sortit	VERB	sortir
et	CCONJ	et
rappelle	VERB	rappeler
.	PUNCT	.
,	PUNCT	,
avait	AUX	avoir
arpentait	VERB	arpenter
.	PUNCT	.
haine	NOUN	haine
Phil	PROPN	Phil
,	PUNCT	,
...	PUNCT	...
a	AUX	avoir
de	ADP	de
rondelles	NOUN	rondelle
La	DET	le
faisait	VERB	faire
la	DET	le
y	PRON	y
pour	ADP	pour
devant	ADP	devant
!	PUNCT	!
il	PRON	il
Ce	PRON	ce
Francisco	PROPN	Francisco
porche	NOUN	porche
donné	VERB	donner
devait	VERB	devoir
l'	DET	le
.	PUNCT	.
,	PUNCT	,
,	PUNCT	,
semblait	VERB	sembler
Street	X	Street
souvint	VERB	souvenir
là	ADV	là
précisément	ADV	précisément
assemblée	NOUN	assemblée
ailleurs	ADV	ailleurs
,	PUNCT	,
ainsi	ADV	ainsi
Peveley	PROPN	Peveley
d'	ADP	de
les	DET	le
-	PUNCT	-
les	DET	le
moins	ADV	moins
distinguer	VERB	distinguer
femme	NOUN	femme
habitaient	VERB	habiter
.	PUNCT	.
aurait	AUX	avoir
le	DET	le
sa	DET	son
se	PRON	se
de	ADP	de
.	PUNCT	.
de	ADP	de
,	PUNCT	,
le	DET	le
de	ADP	de
Hélène	PROPN	Hélène
autre	ADJ	autre
resterait	VERB	rester
elle	PRON	lui
-	PUNCT	-
meurtre	NOUN	meurtre
la	DET	le
de	ADP	de
.	PUNCT	.
pluie	NOUN	pluie
et	CCONJ	et
,	PUNCT	,
.	PUNCT	.
dont	PRON	dont
rivière	NOUN	rivière
haut	NOUN	haut
de	ADP	de
dans	ADP	dans
,	PUNCT	,
demi	NOUN	demi
ans	NOUN	an
,	PUNCT	,
lui	PRON	lui
