J	PRON	j
je	PRON	je
organiser	VERB	organiser
.	PUNCT	.
)	PUNCT	)
sentit	VERB	sentir
maudit	ADJ	maudire
qui	PRON	qui
c'	PRON	ce
dormiez	VERB	dormir
Quand	ADV	quand
boire	VERB	boire
pilules	NOUN	pilule
vous	PRON	vous
sa	DET	son
ce	PRON	ce
,	PUNCT	,
obtenir	VERB	obtenir
sera	AUX	être
que	PRON	que
(	PUNCT	(
peu	ADV	peu
est	AUX	être
Des	DET	un
quelque	DET	quelque
vous	PRON	vous
être	VERB	être
.	PUNCT	.
il	PRON	il
.	PUNCT	.
ce	PRON	ce
un	DET	un
affaire	NOUN	affaire
saut	NOUN	saut
,	PUNCT	,
sens	NOUN	sens
compter	VERB	compter
ne	ADV	ne
avec	ADP	avec
aller	VERB	aller
d'	ADP	de
.	PUNCT	.
traiter	VERB	traiter
tout	ADJ	tout
toujours	ADV	toujours
moi	PRON	moi
?	PUNCT	?
faire	VERB	faire
vous	PRON	vous
,	PUNCT	,
,	PUNCT	,
cette	DET	ce
embringués	VERB	embringuer
pas	ADV	pas
attention	NOUN	attention
sa	DET	son
alors	ADV	alors
du	ADP	de
.	PUNCT	.
son	DET	son
savoir	VERB	savoir
d'	ADP	de
ahur	X	ahur
trouvait	VERB	trouver
.	PUNCT	.
devoir	VERB	devoir
rien	PRON	rien
parlait	VERB	parler
!	PUNCT	!
repoussa	VERB	repousser
tout	ADJ	tout
essayer	VERB	essayer
battent	VERB	battre
qu'	SCONJ	que
sortit	VERB	sortir
rien	PRON	rien
entre	ADP	entre
payer	VERB	payer
Kif	PROPN	Kif
sur	ADP	sur
discuter	VERB	discuter
gorge	NOUN	gorge
.	PUNCT	.
ses	DET	son
Survivre	VERB	survivre
Or-Aux-Dents	PROPN	Or-Aux-Dents
Vous	PRON	vous
.	PUNCT	.
en	PRON	en
et	CCONJ	et
Ana	PROPN	Ana
,	PUNCT	,
a	VERB	avoir
.	PUNCT	.
Jik	PROPN	Jik
d'	ADP	de
avec	ADP	avec
.	PUNCT	.
la	DET	le
battait	VERB	battre
resta	VERB	rester
était	AUX	être
maudite	ADJ	maudire
avons	VERB	avoir
une	DET	un
Non	ADV	non
pas	ADV	pas
question	NOUN	question
dure	ADJ	dur
sueur	NOUN	sueur
a	VERB	avoir
Il	PRON	il
Duper	VERB	duper
le	DET	le
plus	ADV	plus
Ça	PRON	cela
c'	PRON	ce
?	PUNCT	?
.	PUNCT	.
Pyanfar	PROPN	Pyanfar
Pyanfar	PROPN	Pyanfar
à	ADP	à
une	DET	un
-vous	PRON	vous
.	PUNCT	.
une	DET	un
:	PUNCT	:
qui	PRON	qui
redoutable	ADJ	redoutable
,	PUNCT	,
larmoyait	VERB	larmoyer
Jik	PROPN	Jik
saut	NOUN	saut
non	ADV	non
suffisamment	ADV	suffisamment
avons	VERB	avoir
l'	DET	le
fait	VERB	faire
ce	PRON	ce
des	ADP	de
la	DET	le
transforma	VERB	transformer
moitié	NOUN	moitié
brasier	NOUN	brasier
à	ADP	à
que	SCONJ	que
les	DET	le
avec	ADP	avec
obtenir	VERB	obtenir
il	PRON	il
oublié	VERB	oublier
Il	PRON	il
que	SCONJ	que
)	PUNCT	)
Comme	ADP	comme
avait	VERB	avoir
Le	DET	le
,	PUNCT	,
ce	DET	ce
son	DET	son
de	ADP	de
,	PUNCT	,
et	CCONJ	et
ses	DET	son
vous	PRON	vous
Kif	NOUN	kif
faire	VERB	faire
faut	VERB	falloir
somnifère	NOUN	somnifère
Parce	SCONJ	parce
la	DET	le
-moi	PRON	moi
.	PUNCT	.
.	PUNCT	.
que	SCONJ	que
avait	VERB	avoir
s'	PRON	se
s'	PRON	se
main	NOUN	main
Pyanfar	PROPN	Pyanfar
an	PROPN	an
aussi	ADV	aussi
voudrais	VERB	vouloir
équipage	NOUN	équipage
hani	PROPN	hani
un	DET	un
une	DET	un
mission	NOUN	mission
griffe	NOUN	griffe
Malgré	ADP	malgré
pour	ADP	pour
est	AUX	être
en	ADP	en
voulez	VERB	vouloir
la	PRON	le
Le	DET	le
ardent	ADJ	ardent
être	AUX	être
,	PUNCT	,
obtenir	VERB	obtenir
pas	ADV	pas
ingurgitée	VERB	ingurgiter
,	PUNCT	,
Où	ADV	où
.	PUNCT	.
que	SCONJ	que
aussi	ADV	aussi
Avec	ADP	avec
et	CCONJ	et
.	PUNCT	.
force	NOUN	force
au	ADP	au
veux	VERB	vouloir
Il	PRON	il
main	NOUN	main
peux	VERB	pouvoir
sa	DET	son
sa	DET	son
Pas	ADV	pas
son	DET	son
mon	DET	mon
deux	NUM	deux
immobile	ADJ	immobile
Kif	PROPN	Kif
comme	ADP	comme
révulsa	VERB	révulser
.	PUNCT	.
de	ADP	de
qu'	SCONJ	que
c'	PRON	ce
main	NOUN	main
nouveau	ADJ	nouveau
-	PUNCT	-
croire	VERB	croire
vouloir	VERB	vouloir
reposa	VERB	reposer
me	PRON	me
envie	NOUN	envie
était	VERB	être
devoir	NOUN	devoir
risque	NOUN	risque
pourriture	NOUN	pourriture
dans	ADP	dans
me	PRON	me
ruisseaux	NOUN	ruisseau
de	ADP	de
et	CCONJ	et
prendrez	VERB	prendre
son	DET	son
lui	PRON	lui
aux	ADP	à
Kif	PROPN	Kif
.	PUNCT	.
porter	VERB	porter
eux	PRON	lui
paupières	NOUN	paupière
la	PRON	le
veux	VERB	vouloir
était	AUX	être
était	AUX	être
,	PUNCT	,
l'	PRON	l'
C'	PRON	ce
se	PRON	se
tout	ADJ	tout
.	PUNCT	.
.	PUNCT	.
les	PRON	le
arguments	NOUN	argument
ami	NOUN	ami
le	DET	le
?	PUNCT	?
ce	PRON	ce
.	PUNCT	.
lui	PRON	lui
Mais	CCONJ	mais
Elle	PRON	lui
de	ADP	de
goulée	NOUN	goulée
politesse	NOUN	politesse
faut	VERB	falloir
Inutile	ADJ	inutile
expression	NOUN	expression
serait	AUX	être
était	AUX	être
.	PUNCT	.
la	DET	le
avait	AUX	avoir
doigt	NOUN	doigt
accompagner	VERB	accompagner
na	X	na
Jik	PROPN	Jik
était	AUX	être
,	PUNCT	,
dupée	VERB	duper
défend	VERB	défendre
direz	VERB	dire
J'	PRON	je
avez	AUX	avoir
avons	VERB	avoir
devant	ADP	devant
pas	ADV	pas
.	PUNCT	.
(	PUNCT	(
yeux	NOUN	oeil
les	DET	le
vieux	ADJ	vieux
.	PUNCT	.
.	PUNCT	.
Rester	VERB	rester
pas	ADV	pas
avait	AUX	avoir
repoussa	VERB	repousser
préférable	ADJ	préférable
se	PRON	se
mahensi	PROPN	mahensi
Pas	ADV	pas
.	PUNCT	.
toute	DET	tout
saisit	VERB	saisir
.	PUNCT	.
il	PRON	il
dans	ADP	dans
Je	PRON	je
plaise	VERB	plaire
de	ADP	de
dans	ADP	dans
vous	PRON	vous
aux	ADP	à
.	PUNCT	.
de	ADP	de
moirés	ADJ	moirer
.	PUNCT	.
.	PUNCT	.
non	ADV	non
,	PUNCT	,
ne	ADV	ne
la	DET	le
il	PRON	il
piège	NOUN	piège
Je	PRON	je
-	PUNCT	-
brûlant	ADJ	brûlant
,	PUNCT	,
.	PUNCT	.
nous	PRON	nous
si	SCONJ	si
livrerai	VERB	livrer
Kif	PROPN	Kif
tiraillait	VERB	tirailler
nous	PRON	nous
vers	ADP	vers
lui	PRON	lui
blessés	ADJ	blessé
coupe	NOUN	coupe
trahirai	VERB	trahir
hérisser	VERB	hérisser
n'	ADV	n'
sommes	AUX	être
et	CCONJ	et
responsabilité	NOUN	responsabilité
regard	NOUN	regard
le	PRON	le
Py	PROPN	Py
qui	PRON	qui
ennuis	NOUN	ennui
?	PUNCT	?
faut	VERB	falloir
.	PUNCT	.
,	PUNCT	,
.	PUNCT	.
de	ADP	de
(	PUNCT	(
,	PUNCT	,
vous	PRON	vous
,	PUNCT	,
?	PUNCT	?
Il	PRON	il
.	PUNCT	.
à	ADP	à
(	PUNCT	(
Jik	PROPN	Jik
qu'	ADV	qu'
pour	ADP	pour
.	PUNCT	.
un	DET	un
.	PUNCT	.
.	PUNCT	.
qui	PRON	qui
induire	VERB	induire
C'	PRON	ce
à	ADP	à
d'	ADP	de
Boire	VERB	boire
cela	PRON	cela
Mahe	PROPN	Mahe
mensonges	NOUN	mensonge
cicatrisait	VERB	cicatriser
.	PUNCT	.
qui	PRON	qui
est	AUX	être
.	PUNCT	.
(	PUNCT	(
la	DET	le
De	ADP	de
ventre	NOUN	ventre
Sikkukkut	PROPN	Sikkukkut
voulait	VERB	vouloir
mis	VERB	mettre
.	PUNCT	.
Jik	PROPN	Jik
nous	PRON	nous
parirti	PROPN	parirti
peur	NOUN	peur
une	DET	un
et	CCONJ	et
à	ADP	à
il	PRON	il
pariai	NOUN	pariai
.	PUNCT	.
Tully	PROPN	Tully
un	DET	un
.	PUNCT	.
Allez	VERB	aller
elle	PRON	lui
Je	PRON	je
Mais	CCONJ	mais
à	ADP	à
...	PUNCT	...
pas	ADV	pas
il	PRON	il
devoir	VERB	devoir
Maintenant	ADV	maintenant
Allez	VERB	aller
Dieux	NOUN	dieu
-	ADV	-
Ana	PROPN	Ana
s'	PRON	se
être	VERB	être
,	PUNCT	,
un	DET	un
êtes	AUX	être
à	ADP	à
.	PUNCT	.
.	PUNCT	.
,	PUNCT	,
-	PUNCT	-
Ce	PRON	ce
son	DET	son
communico	NOUN	communico
fit	VERB	faire
Kif	NOUN	kif
de	ADP	de
.	PUNCT	.
de	ADP	de
la	DET	le
la	DET	le
ensemble	ADV	ensemble
.	PUNCT	.
dans	ADP	dans
prenez	VERB	prendre
.	PUNCT	.
sœur	NOUN	sœur
ennuis	NOUN	ennui
Vous	PRON	vous
je	PRON	je
un	DET	un
choix	NOUN	choix
.	PUNCT	.
de	ADP	de
devons	VERB	devoir
,	PUNCT	,
-	ADV	-
soi	PRON	soi
le	DET	le
équilibre	NOUN	équilibre
devoir	VERB	devoir
.	PUNCT	.
dire	VERB	dire
n'	ADV	n'
-	PUNCT	-
encore	ADV	encore
l'	DET	le
passèrent	VERB	passer
rejoignait	VERB	rejoindre
demi-cercle	NOUN	demi-cercle
.	PUNCT	.
emballage	NOUN	emballage
de	ADP	de
je	PRON	je
vos	DET	votre
Vous	PRON	vous
n'	ADV	n'
?	PUNCT	?
éleva	VERB	élever
du	ADP	de
-	PUNCT	-
de	ADP	de
cela	PRON	cela
contre	ADP	contre
J'	PRON	je
,	PUNCT	,
.	PUNCT	.
visite	NOUN	visite
Oui	ADV	oui
Skkukuk	PROPN	Skkukuk
vôtre	ADJ	vôtre
.	PUNCT	.
s'	PRON	se
rendit	VERB	rendre
de	ADP	de
tenir	VERB	tenir
en	PRON	en
tour	NOUN	tour
sentir	VERB	sentir
volutes	NOUN	volute
Je	PRON	je
sacrément	ADV	sacrément
,	PUNCT	,
les	DET	le
ployaient	VERB	ployer
-	PUNCT	-
parmi	ADV	parmi
grand	ADJ	grand
au	ADP	au
dieux	NOUN	dieu
-	PUNCT	-
?	PUNCT	?
leva	VERB	lever
Une	DET	un
.	PUNCT	.
humain	NOUN	humain
marché	VERB	marcher
entourer	VERB	entourer
l'	DET	le
.	PUNCT	.
,	PUNCT	,
.	PUNCT	.
marcher	VERB	marcher
ses	DET	son
tourna	VERB	tourner
.	PUNCT	.
faire	VERB	faire
homme	NOUN	homme
sans	ADP	sans
allez	VERB	aller
réponse	NOUN	réponse
qu'	SCONJ	que
solide	ADJ	solide
équipage	NOUN	équipage
ne	ADV	ne
il	PRON	il
.	PUNCT	.
son	DET	son
.	PUNCT	.
ai	VERB	avoir
là	ADV	là
Les	DET	le
sécurité	NOUN	sécurité
mettent	VERB	mettre
la	DET	le
avait	VERB	avoir
les	DET	le
la	DET	le
à	ADP	à
Les	DET	le
Dangereux	ADJ	dangereux
boirons	VERB	boire
?	PUNCT	?
-	ADV	-
à	ADP	à
pas	ADV	pas
.	PUNCT	.
inférieur	ADJ	inférieur
est	AUX	être
.	PUNCT	.
folle	ADJ	fou
Pyanfar	PROPN	Pyanfar
beaucoup	ADV	beaucoup
doigt	NOUN	doigt
Pareil	ADJ	pareil
éloigna	VERB	éloigner
de	ADP	de
ses	DET	son
intérieur	NOUN	intérieur
resta	VERB	rester
Vous	PRON	vous
la	DET	le
bouche	NOUN	bouche
tout	ADV	tout
il	PRON	il
,	PUNCT	,
Pyanfar	PROPN	Pyanfar
Kif	PROPN	Kif
une	DET	un
ne	ADV	ne
,	PUNCT	,
lâché	VERB	lâcher
par	ADP	par
ai	VERB	avoir
Pas	ADV	pas
peut-être	ADV	peut-être
.	PUNCT	.
de	ADP	de
du	ADP	de
passer	VERB	passer
ai	VERB	avoir
Elle	PRON	lui
une	DET	un
Kif	PROPN	Kif
de	ADP	de
était	VERB	être
par	ADP	par
par	ADP	par
un	DET	un
dont	PRON	dont
plus	ADV	plus
que	PRON	que
(	PUNCT	(
pas	ADV	pas
Vous	PRON	vous
Logique	NOUN	logique
Du	ADP	de
avaient	VERB	avoir
non	ADV	non
Pas	ADV	pas
verrou	NOUN	verrou
est	AUX	être
traiter	VERB	traiter
chacun	PRON	chacun
.	PUNCT	.
suite	NOUN	suite
,	PUNCT	,
avait	VERB	avoir
.	PUNCT	.
quoi	PRON	quoi
avide	ADJ	avide
dormir	VERB	dormir
maudite	ADJ	maudire
et	CCONJ	et
sous	ADP	sous
debout	ADV	debout
commandes	NOUN	commande
Oui	ADJ	oui
.	PUNCT	.
et	CCONJ	et
le	DET	le
(	PUNCT	(
-il	PRON	il
Sur	ADP	sur
faire	VERB	faire
autrement	ADV	autrement
,	PUNCT	,
Kif	NOUN	kif
ascenseur	NOUN	ascenseur
j'	PRON	je
.	PUNCT	.
différent	ADJ	différent
Recouvra	VERB	recouvrer
-	PUNCT	-
n°	NOUN	numéro
hein	ADV	hein
Les	DET	le
.	PUNCT	.
tout	PRON	tout
d'	ADP	de
.	PUNCT	.
sur	ADP	sur
vous	PRON	vous
Et	CCONJ	et
pivota	VERB	pivoter
de	ADP	de
prit	VERB	prendre
j'	PRON	je
minute	NOUN	minute
Secondaires	ADJ	secondaire
à	ADP	à
Tirun	PROPN	Tirun
et	CCONJ	et
estomac	NOUN	estomac
un	DET	un
sous	ADP	sous
rendre	VERB	rendre
les	PRON	le
bâtiment	NOUN	bâtiment
sentiment	NOUN	sentiment
,	PUNCT	,
risquons	VERB	risquer
pont	NOUN	pont
péniblement	ADV	péniblement
rendre	VERB	rendre
laquelle	PRON	lequel
Nous	PRON	nous
de	ADP	de
avoir	VERB	avoir
-	PUNCT	-
être	AUX	être
comme	ADP	comme
le	DET	le
.	PUNCT	.
-	PUNCT	-
prit	VERB	prendre
prêter	VERB	prêter
.	PUNCT	.
son	DET	son
que	SCONJ	que
fois	NOUN	fois
si	SCONJ	si
.	PUNCT	.
pour	ADP	pour
.	PUNCT	.
tour	NOUN	tour
Mahe	PROPN	Mahe
mal	NOUN	mal
mot	NOUN	mot
s'	SCONJ	s'
à	ADP	à
une	DET	un
fit	VERB	faire
repos	NOUN	repos
-elle	PRON	lui
mien	ADJ	mien
.	PUNCT	.
coucher	VERB	coucher
vous	PRON	vous
malheureux	NOUN	malheureux
...	PUNCT	...
docilement	ADV	docilement
ennuis	NOUN	ennui
pilules	NOUN	pilule
coupe	NOUN	coupe
.	PUNCT	.
se	PRON	se
yeux	NOUN	oeil
elles	PRON	lui
pas	ADV	pas
Après	ADP	après
alors	ADV	alors
ce	PRON	ce
ai	VERB	avoir
que	SCONJ	que
faire	VERB	faire
aille	VERB	aller
Amie	NOUN	amie
Il	PRON	il
Pyanfar	PROPN	Pyanfar
!	PUNCT	!
.	PUNCT	.
?	PUNCT	?
l'	DET	le
se	PRON	se
L'	DET	le
Skkukuk	PROPN	Skkukuk
ont	VERB	avoir
il	PRON	il
Elle	PRON	lui
politesse	NOUN	politesse
que	SCONJ	que
amie	NOUN	amie
dans	ADP	dans
contrôle	NOUN	contrôle
breuvage	NOUN	breuvage
avait	VERB	avoir
.	PUNCT	.
sachet	NOUN	sachet
sensibles	ADJ	sensible
Il	PRON	il
quand	SCONJ	quand
la	DET	le
dans	ADP	dans
!	PUNCT	!
ascenseur	NOUN	ascenseur
l'	DET	le
s'	PRON	se
Jik	PROPN	Jik
elle	PRON	lui
Peut	ADV	peut
de	DET	de
boirai	VERB	boire
.	PUNCT	.
Nous	PRON	nous
Il	PRON	il
indiqua	VERB	indiquer
.	PUNCT	.
laisse	VERB	laisse
Non	ADV	non
près	ADV	près
suivit	VERB	suivre
Skkukuk	PROPN	Skkukuk
leva	VERB	lever
Skkukuk	PROPN	Skkukuk
vous	PRON	vous
se	PRON	se
.	PUNCT	.
nous	PRON	nous
de	ADP	de
hein	ADV	hein
événements	NOUN	événement
charge	NOUN	charge
les	DET	le
-	PUNCT	-
que	SCONJ	que
approche	NOUN	approche
équipage	NOUN	équipage
-	PUNCT	-
qui	PRON	qui
entra	VERB	entrer
métallisé	VERB	métalliser
.	PUNCT	.
aurait	AUX	avoir
être	ADV	être
avant	ADP	avant
d'	ADP	de
quelque	DET	quelque
précieux	ADJ	précieux
pour	ADP	pour
et	CCONJ	et
dans	ADP	dans
nous	PRON	nous
le	DET	le
,	PUNCT	,
Faire	AUX	faire
.	PUNCT	.
livrerai	VERB	livrer
C'	PRON	ce
;	PUNCT	;
gré	NOUN	gré
parmi	NOUN	parmi
électronique	ADJ	électronique
,	PUNCT	,
,	PUNCT	,
peur	NOUN	peur
-ils	PRON	il
ne	ADV	ne
Elle	PRON	lui
infuseur	NOUN	infuseur
en	ADP	en
,	PUNCT	,
serra	VERB	serrer
sont	AUX	être
Jonction	PROPN	Jonction
vous	PRON	vous
il	PRON	il
mal	NOUN	mal
dans	ADP	dans
La	DET	le
qui	PRON	qui
voulait	VERB	vouloir
talons	NOUN	talon
écrouler	VERB	écrouler
adossé	VERB	adosser
actionna	VERB	actionner
Vraiment	ADV	vraiment
inquiétant	ADJ	inquiétant
dans	ADP	dans
tressaillit	VERB	tressaillir
importe	VERB	importe
.	PUNCT	.
ami	NOUN	ami
navire	NOUN	navire
ne	ADV	ne
Pourriture	NOUN	pourriture
glisser	VERB	glisser
quartiers	NOUN	quartier
mettre	VERB	mettre
sentait	VERB	sentir
la	DET	le
de	ADP	de
malade	ADJ	malade
,	PUNCT	,
lance	NOUN	lance
avec	ADP	avec
les	PRON	le
Pyanfar	PROPN	Pyanfar
l'	DET	le
cabine	NOUN	cabine
Pareil	ADJ	pareil
.	PUNCT	.
kifish	PROPN	kifish
coupe	NOUN	coupe
de	ADP	de
pas	ADV	pas
pilules	NOUN	pilule
,	PUNCT	,
avoir	AUX	avoir
humains	ADJ	humain
s'	SCONJ	s'
d'	ADP	de
,	PUNCT	,
aurait	AUX	avoir
attendus	VERB	attendre
lui	PRON	lui
.	PUNCT	.
coursive	NOUN	coursive
une	DET	un
.	PUNCT	.
déchira	VERB	déchirer
sa	DET	son
rien	PRON	rien
reposer	VERB	reposer
Je	PRON	je
.	PUNCT	.
Nous	PRON	nous
en	ADP	en
pas	ADV	pas
Vous	PRON	vous
prison	NOUN	prison
un	DET	un
Je	PRON	je
elle	PRON	lui
l'	DET	le
ne	ADV	ne
ne	ADV	ne
referma	VERB	refermer
ce	DET	ce
repli	NOUN	repli
Communauté	NOUN	communauté
donner	VERB	donner
utile	ADJ	utile
gorgée	NOUN	gorgée
Nous	PRON	nous
.	PUNCT	.
)	PUNCT	)
laissait	VERB	laisser
ne	ADV	ne
C'	PRON	ce
Hani	PROPN	Hani
Je	PRON	je
le	DET	le
.	PUNCT	.
Elle	PRON	lui
celle	PRON	celui
épaules	NOUN	épaule
Khafukkin	PROPN	Khafukkin
.	PUNCT	.
je	PRON	je
s'	PRON	se
appuya	VERB	appuyer
Cela	PRON	cela
raison	NOUN	raison
raison	NOUN	raison
se	PRON	se
Dire	VERB	dire
du	DET	de
obligés	VERB	obliger
?	PUNCT	?
coopératif	ADJ	coopératif
imaginer	VERB	imaginer
.	PUNCT	.
des	ADP	de
,	PUNCT	,
de	ADP	de
lui	PRON	lui
?	PUNCT	?
,	PUNCT	,
lit	NOUN	lit
lui	PRON	lui
Par	ADP	par
est	AUX	être
qui	PRON	qui
cadeaux	NOUN	cadeau
autre	ADJ	autre
Entièrement	ADV	entièrement
.	PUNCT	.
maudit	ADJ	maudire
navires	NOUN	navire
n'	ADV	n'
vida	VERB	vider
d'	ADP	de
Puis	CCONJ	puis
montra	VERB	montrer
lui	PRON	lui
Jik	PROPN	Jik
Stsho	NOUN	stsho
devant	ADP	devant
Jik	PROPN	Jik
au	ADP	au
surprise	VERB	surprendre
.	PUNCT	.
minute	NOUN	minute
fer	NOUN	fer
}	PUNCT	}
en	PRON	en
-	PUNCT	-
Comprendre	VERB	comprendre
passerelle	NOUN	passerelle
faire	VERB	faire
son	DET	son
prendre	VERB	prendre
donner	VERB	donner
.	PUNCT	.
dans	ADP	dans
puis	CCONJ	puis
)	PUNCT	)
bouillon	NOUN	bouillon
garder	VERB	garder
.	PUNCT	.
Ils	PRON	il
m'	PRON	me
ai	VERB	avoir
.	PUNCT	.
adresse	VERB	adresse
nous	PRON	nous
un	DET	un
sont	AUX	être
.	PUNCT	.
sécurité	NOUN	sécurité
récipient	NOUN	récipient
.	PUNCT	.
dormir	VERB	dormir
y	PRON	y
bouche	NOUN	bouche
mettiez	VERB	mettre
nous	PRON	nous
Vlkkhoitr	PROPN	Vlkkhoitr
les	DET	le
de	ADP	de
dont	PRON	dont
la	DET	le
,	PUNCT	,
,	PUNCT	,
merveilleux	ADJ	merveilleux
il	PRON	il
et	CCONJ	et
,	PUNCT	,
dans	ADP	dans
-	ADV	-
vous	PRON	vous
faut	VERB	falloir
bouche	NOUN	bouche
une	DET	un
offerte	VERB	offrir
est	AUX	être
on	PRON	on
stupide	ADJ	stupide
coupe	NOUN	coupe
,	PUNCT	,
eu	VERB	avoir
impression	NOUN	impression
ce	PRON	ce
qu'	PRON	qu'
J'	PRON	je
il	PRON	il
grimace	NOUN	grimace
à	ADP	à
quoi	PRON	quoi
.	PUNCT	.
Pyanfar	PROPN	Pyanfar
la	DET	le
.	PUNCT	.
Elle	PRON	lui
devoir	VERB	devoir
se	PRON	se
se	PRON	se
.	PUNCT	.
été	AUX	être
.	PUNCT	.
courtoises	ADJ	courtois
tout	ADV	tout
,	PUNCT	,
le	DET	le
être	AUX	être
estomac	NOUN	estomac
fois	NOUN	fois
plus	ADV	plus
sans	ADP	sans
retourna	VERB	retourner
même	PRON	même
.	PUNCT	.
était	VERB	être
dans	ADP	dans
,	PUNCT	,
se	PRON	se
était	AUX	être
flaque	NOUN	flaque
La	DET	le
.	PUNCT	.
d'	ADP	de
m'	PRON	me
avala	VERB	avaler
Avec	ADP	avec
plus	ADV	plus
,	PUNCT	,
et	CCONJ	et
Nous	PRON	nous
Remplir	VERB	remplir
.	PUNCT	.
sont	AUX	être
nouveau	ADJ	nouveau
pendant	ADP	pendant
ombre	NOUN	ombre
genoux	NOUN	genou
de	ADP	de
question	NOUN	question
poche	NOUN	poche
la	DET	le
pas	ADV	pas
le	DET	le
Nous	PRON	nous
2	NUM	2
en	ADP	en
les	PRON	le
du	ADP	de
,	PUNCT	,
-	PUNCT	-
de	ADP	de
Ici	ADV	ici
te	PRON	te
traça	VERB	tracer
.	PUNCT	.
-	PUNCT	-
se	PRON	se
fin	NOUN	fin
était	AUX	être
,	PUNCT	,
pas	ADV	pas
.	PUNCT	.
Cet	DET	ce
n'	ADV	n'
mi-quai	NOUN	mi-quai
prit	VERB	prendre
la	DET	le
dit	VERB	dire
l'	DET	le
avec	ADP	avec
à	ADP	à
le	PRON	le
à	ADP	à
Peut	ADV	peut
massives	ADJ	massif
contact	NOUN	contact
-	PUNCT	-
,	PUNCT	,
Vacilla	VERB	vaciller
et	CCONJ	et
)	PUNCT	)
gorgée	NOUN	gorgée
c'	PRON	ce
maudit	ADJ	maudire
.	PUNCT	.
le	PRON	le
de	ADP	de
Ça	PRON	cela
.	PUNCT	.
de	ADP	de
que	SCONJ	que
poing	NOUN	poing
empestait	VERB	empester
son	DET	son
de	ADP	de
à	ADP	à
.	PUNCT	.
Je	PRON	je
chambranle	NOUN	chambranle
porte	NOUN	porte
tête	NOUN	tête
un	DET	un
sa	DET	son
il	PRON	il
un	DET	un
avait	AUX	avoir
ne	ADV	ne
goût	NOUN	goût
y	PRON	y
,	PUNCT	,
.	PUNCT	.
Elle	PRON	lui
vous	PRON	vous
vers	ADP	vers
.	PUNCT	.
en	ADP	en
quoi	PRON	quoi
de	ADP	de
placard	NOUN	placard
dans	ADP	dans
.	PUNCT	.
,	PUNCT	,
il	PRON	il
.	PUNCT	.
je	PRON	je
brillants	ADJ	brillant
si	SCONJ	si
elle-même	PRON	lui-même
Pyanfar	PROPN	Pyanfar
des	ADP	de
secondaires	ADJ	secondaire
Elle	PRON	lui
un	DET	un
à	ADP	à
porte	NOUN	porte
se	PRON	se
navigante	NOUN	navigant
la	DET	le
-	PUNCT	-
pas	ADV	pas
Maintenant	ADV	maintenant
.	PUNCT	.
à	ADP	à
sortit	VERB	sortir
bien	NOUN	bien
direction	NOUN	direction
L'	DET	le
celle	PRON	celui
.	PUNCT	.
plaça	VERB	placer
puant	VERB	puer
n'	ADV	n'
stupide	ADJ	stupide
En	ADP	en
navire	NOUN	navire
ordre	NOUN	ordre
.	PUNCT	.
pouvait	VERB	pouvoir
promener	VERB	promener
le	DET	le
.	PUNCT	.
,	PUNCT	,
en	ADP	en
de	ADP	de
De	ADP	de
était	AUX	être
ainsi	ADV	ainsi
.	PUNCT	.
Non	ADV	non
comme	ADP	comme
pas	ADV	pas
Peut	ADV	peut
serons	VERB	être
,	PUNCT	,
s'	PRON	se
entendez	VERB	entendre
de	ADP	de
d'	DET	d'
qu'	PRON	qu'
,	PUNCT	,
laisser	VERB	laisser
but	VERB	boire
les	DET	le
être	ADV	être
son	DET	son
.	PUNCT	.
la	DET	le
phase	NOUN	phase
vous	PRON	vous
à	ADP	à
nouveau	ADJ	nouveau
vapeur	NOUN	vapeur
plus	ADV	plus
le	DET	le
-	PUNCT	-
le	DET	le
assurer	VERB	assurer
vais	VERB	aller
Pas	ADV	pas
La	DET	le
kifish	NOUN	kifish
moi	PRON	moi
n'	ADV	n'
ses	DET	son
une	DET	un
.	PUNCT	.
entière	ADJ	entier
bout	NOUN	bout
et	CCONJ	et
son	DET	son
Jik	PROPN	Jik
que	SCONJ	que
.	PUNCT	.
fut	AUX	être
Venez	VERB	venir
Jik	PROPN	Jik
rempli	VERB	remplir
l'	DET	le
j'	PRON	je
ouvrit	VERB	ouvrir
risquait	VERB	risquer
en	PRON	en
dans	ADP	dans
parlé	VERB	parler
.	PUNCT	.
Elle	PRON	lui
...	PUNCT	...
tenter	VERB	tenter
lit	NOUN	lit
le	DET	le
,	PUNCT	,
il	PRON	il
.	PUNCT	.
être	ADV	être
chose	NOUN	chose
.	PUNCT	.
!	PUNCT	!
se	PRON	se
pas	ADV	pas
les	DET	le
voisine	ADJ	voisin
l'	DET	le
.	PUNCT	.
-	PUNCT	-
le	DET	le
-	PRON	-
ne	ADV	ne
peu	ADV	peu
,	PUNCT	,
eut	VERB	avoir
besoin	NOUN	besoin
de	ADP	de
bras	NOUN	bras
Même	ADV	même
J'	PRON	je
avoir	AUX	avoir
jeter	VERB	jeter
Les	DET	le
.	PUNCT	.
l'	DET	le
attention	NOUN	attention
.	PUNCT	.
au	ADP	au
et	CCONJ	et
membre	NOUN	membre
là	ADV	là
lui	PRON	lui
)	PUNCT	)
fut	AUX	être
fermement	ADV	fermement
Le	DET	le
un	DET	un
communications	NOUN	communication
un	DET	un
fit	VERB	faire
en	PRON	en
Avec	ADP	avec
extrême	ADJ	extrême
redressa	VERB	redresser
,	PUNCT	,
