obligé	VERB	obliger
.	PUNCT	.
les	DET	le
alourdissent	VERB	alourdir
de	ADP	de
,	PUNCT	,
bien	ADV	bien
en	PRON	en
en	PRON	en
autre	ADJ	autre
négligeant	VERB	négliger
c'	PRON	ce
fini	VERB	finir
désigné	VERB	désigner
pas	NOUN	pas
jamais	ADV	jamais
il	PRON	il
et	CCONJ	et
que	ADV	que
qu'	PRON	qu'
ne	ADV	ne
épaules	NOUN	épaule
monde	NOUN	monde
.	PUNCT	.
pas	NOUN	pas
Le	DET	le
de	ADP	de
les	PRON	le
nerveux	ADJ	nerveux
n'	ADV	n'
ne	ADV	ne
collègue	NOUN	collègue
c	NOUN	c
avec	ADP	avec
commander	VERB	commander
bouger	VERB	bouger
angle	NOUN	angle
,	PUNCT	,
d'	ADP	de
Léoni	PROPN	Léoni
discipliné	VERB	discipliner
Peu	PRON	peu
,	PUNCT	,
auront	VERB	avoir
marche	VERB	marche
Voyons	VERB	voir
Corsica	PROPN	Corsica
en	ADP	en
il	PRON	il
manteau	NOUN	manteau
identité	NOUN	identité
qu'	SCONJ	que
la	DET	le
.	PUNCT	.
la	DET	le
Il	PRON	il
,	PUNCT	,
de	ADP	de
question	NOUN	question
veut	VERB	vouloir
la	DET	le
s'	PRON	se
quelqu'	DET	quelque
.	PUNCT	.
un	DET	un
Les	DET	le
s'	PRON	se
Demain	ADV	demain
choses	NOUN	chose
faire	VERB	faire
traverse	VERB	traverse
.	PUNCT	.
à	ADP	à
place	NOUN	place
enfile	VERB	enfile
qui	PRON	qui
l'	DET	le
en	ADP	en
lecture	NOUN	lecture
.	PUNCT	.
sont	AUX	être
un	PRON	un
particulier	ADJ	particulier
Il	PRON	il
va	VERB	aller
,	PUNCT	,
à	ADP	à
jours	NOUN	jour
les	DET	le
appelle	VERB	appeler
cauchemar	NOUN	cauchemar
Il	PRON	il
,	PUNCT	,
nul	DET	nul
arrivé	VERB	arriver
d'	ADP	de
.	PUNCT	.
un	DET	un
facile	ADJ	facile
être	VERB	être
là	ADV	là
les	PRON	le
,	PUNCT	,
:	PUNCT	:
clef	NOUN	clef
Depuis	ADP	depuis
ne	ADV	ne
quelque	DET	quelque
jours	NOUN	jour
retirera	VERB	retirer
whisky	NOUN	whisky
celui	PRON	celui
hommes	NOUN	homme
Verlac	PROPN	Verlac
...	PUNCT	...
ses	DET	son
,	PUNCT	,
pour	ADP	pour
,	PUNCT	,
on	PRON	on
brillent	VERB	briller
sûr	ADJ	sûr
marcher	VERB	marcher
sa	DET	son
!	PUNCT	!
procès	NOUN	procès
.	PUNCT	.
alors	ADV	alors
Léoni	PROPN	Léoni
.	PUNCT	.
qu'	SCONJ	que
sont	AUX	être
au	ADP	au
homme	NOUN	homme
que	SCONJ	que
a	AUX	avoir
de	ADP	de
:	PUNCT	:
moment	NOUN	moment
Hôtel	NOUN	hôtel
sortira	VERB	sortir
.	PUNCT	.
.	PUNCT	.
.	PUNCT	.
tiède	ADJ	tiède
de	ADP	de
de	ADP	de
voit	VERB	voir
mais	CCONJ	mais
9	NUM	9
est	AUX	être
,	PUNCT	,
lui	PRON	lui
lorsque	SCONJ	lorsque
:	PUNCT	:
a	AUX	avoir
.	PUNCT	.
ils	PRON	il
l'	DET	le
nouveau	ADJ	nouveau
par	ADP	par
se	PRON	se
elle	PRON	lui
gauche	ADV	gauche
fini	ADJ	fini
un	PRON	un
cousu	VERB	coudre
stationnant	VERB	stationner
de	ADP	de
?	PUNCT	?
Léoni	PROPN	Léoni
—	PUNCT	—
—	PUNCT	—
dire	VERB	dire
est	AUX	être
n'	ADV	n'
laisse	VERB	laisse
Le	DET	le
va	VERB	aller
ne	ADV	ne
mais	CCONJ	mais
,	PUNCT	,
Il	PRON	il
main	NOUN	main
Jo	PROPN	Jo
et	CCONJ	et
gris	ADJ	gris
Les	DET	le
trottoir	NOUN	trottoir
Il	PRON	il
.	PUNCT	.
à	ADP	à
-t	PRON	-t
certain	ADJ	certain
a	AUX	avoir
un	DET	un
ascenseur	NOUN	ascenseur
à	ADP	à
suis	AUX	être
très	ADV	très
deux	PRON	deux
d'	ADP	de
est	AUX	être
mandera	VERB	mander
Il	PRON	il
et	CCONJ	et
du	ADP	de
être	AUX	être
.	PUNCT	.
police	NOUN	police
salle	NOUN	salle
sera	AUX	être
est	AUX	être
sûrement	ADV	sûrement
il	PRON	il
cesse	VERB	cesse
nécessaire	NOUN	nécessaire
police	NOUN	police
:	PUNCT	:
restera	VERB	rester
le	PRON	le
truffe	NOUN	truffe
dans	ADP	dans
fous	ADJ	fou
pas	ADV	pas
ça	PRON	cela
,	PUNCT	,
Il	PRON	il
fauteuil	NOUN	fauteuil
pas	ADV	pas
sa	DET	son
deux	NUM	deux
.	PUNCT	.
.	PUNCT	.
se	PRON	se
regard	NOUN	regard
l'	DET	le
pas	ADV	pas
un	PRON	un
ils	PRON	il
pas	ADV	pas
renvoyé	VERB	renvoyer
un	DET	un
y	PRON	y
pas	ADV	pas
,	PUNCT	,
.	PUNCT	.
réceptionniste	NOUN	réceptionniste
soucis	NOUN	souci
-là	NOUN	-là
chez	ADP	chez
amis	NOUN	ami
cette	DET	ce
magistrat	NOUN	magistrat
fous	NOUN	fou
!	PUNCT	!
.	PUNCT	.
?	PUNCT	?
en	PRON	en
avec	ADP	avec
qu'	SCONJ	que
.	PUNCT	.
quai	NOUN	quai
)	PUNCT	)
si	SCONJ	si
la	DET	le
.	PUNCT	.
affaire	NOUN	affaire
On	PRON	on
jamais	ADV	jamais
Quant	ADV	quant
moment	NOUN	moment
)	PUNCT	)
yeux	NOUN	oeil
,	PUNCT	,
tard	ADV	tard
demande	VERB	demande
Le	DET	le
de	ADP	de
réfléchir	VERB	réfléchir
luxe	NOUN	luxe
est	AUX	être
Rien	PRON	rien
il	PRON	il
la	DET	le
cerveau	NOUN	cerveau
regards	NOUN	regard
un	DET	un
sûr	ADJ	sûr
,	PUNCT	,
ira	VERB	aller
demandé	VERB	demander
est	AUX	être
.	PUNCT	.
à	ADP	à
apercevront	VERB	apercevoir
est	AUX	être
Il	PRON	il
grands	ADJ	grand
palais	NOUN	palais
Non	ADV	non
.	PUNCT	.
lui	PRON	lui
.	PUNCT	.
quelques	DET	quelque
.	PUNCT	.
le	DET	le
Si	SCONJ	si
Il	PRON	il
et	CCONJ	et
Il	PRON	il
inhabituel	ADJ	inhabituel
aux	DET	aux
.	PUNCT	.
-là	NOUN	-là
téléphone	NOUN	téléphone
jamais	ADV	jamais
Personne	PRON	personne
finit	VERB	finir
lorsqu'	SCONJ	lorsque
de	ADP	de
où	ADV	où
,	PUNCT	,
.	PUNCT	.
rentré	VERB	rentrer
Jo	PROPN	Jo
va	VERB	aller
la	DET	le
il	PRON	il
surprise	NOUN	surprise
,	PUNCT	,
.	PUNCT	.
habitude	NOUN	habitude
en	PRON	en
à	ADP	à
et	CCONJ	et
Mugnier	PROPN	Mugnier
chose	NOUN	chose
quelqu'	DET	quelque
tranquille	ADJ	tranquille
monte	VERB	monte
Royal	ADJ	royal
de	ADP	de
un	DET	un
hôtels	NOUN	hôtel
ne	ADV	ne
où	PRON	où
de	ADP	de
lui	PRON	lui
importe	VERB	importe
il	PRON	il
boit	VERB	boire
paralysé	VERB	paralyser
il	PRON	il
cravate	NOUN	cravate
pieds	NOUN	pied
,	PUNCT	,
du	ADP	de
mis	VERB	mettre
les	DET	le
sa	DET	son
de	ADP	de
raconterait	VERB	raconter
elle	PRON	lui
L'	DET	le
rien	PRON	rien
—	PUNCT	—
hôtel	NOUN	hôtel
,	PUNCT	,
.	PUNCT	.
le	DET	le
dans	ADP	dans
doit	VERB	devoir
,	PUNCT	,
pas	ADV	pas
un	DET	un
Mais	CCONJ	mais
la	DET	le
l'	DET	le
trouvaient	VERB	trouver
un	DET	un
est	VERB	être
il	PRON	il
.	PUNCT	.
serviette	NOUN	serviette
lui	PRON	lui
?	PUNCT	?
tête	NOUN	tête
mains	NOUN	main
C'	PRON	ce
?	PUNCT	?
Depuis	ADP	depuis
.	PUNCT	.
l'	DET	le
pas	ADV	pas
un	DET	un
.	PUNCT	.
peut-être	ADV	peut-être
chambre	NOUN	chambre
Lorsqu'	SCONJ	lorsque
vient	VERB	venir
chambre	NOUN	chambre
un	DET	un
s'	PRON	se
pour	ADP	pour
sûr	ADJ	sûr
sera	AUX	être
d'	ADP	de
président	NOUN	président
enfin	ADV	enfin
Beaucoup	NOUN	beaucoup
,	PUNCT	,
Les	DET	le
Il	PRON	il
,	PUNCT	,
a	AUX	avoir
C'	PRON	ce
épiés	VERB	épier
démarche	NOUN	démarche
la	DET	le
de	ADP	de
,	PUNCT	,
,	PUNCT	,
costume	NOUN	costume
,	PUNCT	,
un	DET	un
Et	CCONJ	et
il	PRON	il
Sa	DET	son
épie	VERB	épier
l'	DET	le
surveille	VERB	surveille
côté	NOUN	côté
taxi	NOUN	taxi
impossible	ADJ	impossible
,	PUNCT	,
lorsque	SCONJ	lorsque
—	PUNCT	—
regard	NOUN	regard
est	AUX	être
rue	NOUN	rue
occupe	VERB	occupe
tend	VERB	tendre
Des	DET	un
solitude	NOUN	solitude
ils	PRON	il
il	PRON	il
payer	VERB	payer
et	CCONJ	et
père	NOUN	père
y	PRON	y
au	ADP	au
.	PUNCT	.
d'	ADP	de
.	PUNCT	.
par	ADP	par
revues	NOUN	revue
comme	ADP	comme
s'	PRON	se
demande	VERB	demande
.	PUNCT	.
...	PUNCT	...
la	DET	le
sans	ADP	sans
envoyer	VERB	envoyer
librement	ADV	librement
Il	PRON	il
A	ADP	à
et	CCONJ	et
.	PUNCT	.
le	PRON	le
plus	ADV	plus
des	DET	un
Ils	PRON	il
repas	NOUN	repas
nette	ADJ	net
travers	NOUN	travers
session	NOUN	session
en	PRON	en
deux	NUM	deux
,	PUNCT	,
de	ADP	de
j'	PRON	je
.	PUNCT	.
ensuite	ADV	ensuite
moment	NOUN	moment
comme	ADP	comme
Mes	DET	mon
ne	ADV	ne
ce	DET	ce
dînent	VERB	dîner
moins	ADV	moins
porte	NOUN	porte
.	PUNCT	.
ce	PRON	ce
intérêt	NOUN	intérêt
doute	VERB	doute
un	DET	un
répondra	VERB	répondre
passer	VERB	passer
les	DET	le
une	DET	un
chambre	NOUN	chambre
disparaît	VERB	disparaître
la	DET	le
contentera	VERB	contenter
et	CCONJ	et
pensé	VERB	penser
Quant	ADV	quant
deux	NUM	deux
Il	PRON	il
qui	PRON	qui
chez	ADP	chez
Merci	NOUN	merci
des	ADP	de
y	PRON	y
Sa	DET	son
ces	DET	ce
suffisamment	ADV	suffisamment
manifeste	VERB	manifeste
pas	ADV	pas
il	PRON	il
son	DET	son
,	PUNCT	,
Un	DET	un
lorsqu'	SCONJ	lorsque
la	DET	le
Alors	ADV	alors
suit	VERB	suivre
en	PRON	en
rentrer	VERB	rentrer
braqueurs	NOUN	braqueur
cernés	VERB	cerner
,	PUNCT	,
épaules	NOUN	épaule
renvoi	NOUN	renvoi
téléphone	VERB	téléphone
service	NOUN	service
.	PUNCT	.
uniforme	NOUN	uniforme
du	ADP	de
rendra	VERB	rendre
Il	PRON	il
autour	ADV	autour
jurés	NOUN	juré
montre	NOUN	montre
)	PUNCT	)
.	PUNCT	.
pleine	ADJ	plein
trouvent	VERB	trouver
il	PRON	il
rester	VERB	rester
patron	NOUN	patron
quand	ADV	quand
ensemble	ADV	ensemble
affaires	NOUN	affaire
que	SCONJ	que
h	NOUN	heure
à	ADP	à
lorsqu'	SCONJ	lorsque
tout	PRON	tout
à	ADP	à
il	PRON	il
.	PUNCT	.
judas	NOUN	judas
reviendra	VERB	revenir
à	ADP	à
deux	NUM	deux
par	ADP	par
.	PUNCT	.
il	PRON	il
analyse	NOUN	analyse
sans	ADP	sans
d'	ADP	de
tout	ADJ	tout
.	PUNCT	.
?	PUNCT	?
Léoni	PROPN	Léoni
explication	NOUN	explication
seraient	AUX	être
Il	PRON	il
,	PUNCT	,
le	DET	le
surveillé	VERB	surveiller
pas	ADV	pas
gardiens	NOUN	gardien
les	DET	le
pas	ADV	pas
le	DET	le
,	PUNCT	,
toujours	ADV	toujours
voir	VERB	voir
qu'	SCONJ	que
pour	ADP	pour
,	PUNCT	,
les	DET	le
du	ADP	de
lui	PRON	lui
,	PUNCT	,
par	ADP	par
Toujours	ADV	toujours
l'	PRON	l'
Bellecour	PROPN	Bellecour
.	PUNCT	.
ordonné	VERB	ordonner
-là	NOUN	-là
lui-même	PRON	lui-même
l'	DET	le
renvoi	NOUN	renvoi
Il	PRON	il
calibre	NOUN	calibre
ils	PRON	il
pour	ADP	pour
connu	VERB	connaître
devient	VERB	devenir
ne	ADV	ne
.	PUNCT	.
se	PRON	se
depuis	ADP	depuis
.	PUNCT	.
seuls	ADJ	seul
Personne	PRON	personne
sortir	VERB	sortir
L'	DET	le
:	PUNCT	:
tranquillité	NOUN	tranquillité
si	SCONJ	si
oublié	VERB	oublier
est	AUX	être
fera	AUX	faire
a	AUX	avoir
davantage	ADV	davantage
personne	PRON	personne
comme	ADP	comme
Carbucci	PROPN	Carbucci
prend	VERB	prendre
,	PUNCT	,
plaisir	NOUN	plaisir
n'	ADV	n'
homme	NOUN	homme
temps	NOUN	temps
de	ADP	de
le	DET	le
pareil	ADJ	pareil
s'	PRON	se
offre	VERB	offrir
tombe	VERB	tombe
«	PUNCT	«
le	DET	le
doit	VERB	devoir
Sur	ADP	sur
a	AUX	avoir
pas	ADV	pas
à	ADP	à
à	ADP	à
et	CCONJ	et
de	ADP	de
regarde	VERB	regarde
Jo	PROPN	Jo
autres	NOUN	autre
une	DET	un
le	DET	le
et	CCONJ	et
sachant	VERB	savoir
La	DET	le
as	AUX	avoir
les	DET	le
pris	VERB	prendre
escalier	NOUN	escalier
un	DET	un
ne	ADV	ne
.	PUNCT	.
il	PRON	il
pensant	VERB	penser
procureur	NOUN	procureur
patron	NOUN	patron
un	DET	un
—	PUNCT	—
.	PUNCT	.
pas	ADV	pas
.	PUNCT	.
personne	PRON	personne
l'	DET	le
son	DET	son
au	ADP	au
.	PUNCT	.
va	VERB	aller
s'	PRON	se
,	PUNCT	,
vers	ADP	vers
compte	NOUN	compte
moment	NOUN	moment
fera	AUX	faire
il	PRON	il
André	PROPN	André
surpris	VERB	surprendre
.	PUNCT	.
:	PUNCT	:
un	DET	un
aime	VERB	aime
une	DET	un
sait	VERB	savoir
son	DET	son
certain	ADJ	certain
eux	PRON	lui
fait	NOUN	fait
étrangers	NOUN	étranger
ne	ADV	ne
?	PUNCT	?
.	PUNCT	.
la	DET	le
aura	AUX	avoir
payera	VERB	payer
sourit	VERB	sourire
au	ADP	au
fait	VERB	faire
ne	ADV	ne
.	PUNCT	.
chasseur	NOUN	chasseur
chez	ADP	chez
a	VERB	avoir
instant	NOUN	instant
la	DET	le
jamais	ADV	jamais
,	PUNCT	,
cela	PRON	cela
servir	VERB	servir
y	PRON	y
quelle	DET	quel
policiers	NOUN	policier
ralentir	VERB	ralentir
Mugnier	PROPN	Mugnier
pense	VERB	pense
voit	VERB	voir
.	PUNCT	.
.	PUNCT	.
—	PUNCT	—
ils	PRON	il
.	PUNCT	.
c'	PRON	ce
—	PUNCT	—
se	PRON	se
Sofitel	PROPN	Sofitel
:	PUNCT	:
.	PUNCT	.
.	PUNCT	.
répond	VERB	répondre
sont	VERB	être
.	PUNCT	.
.	PUNCT	.
sa	DET	son
.	PUNCT	.
rien	PRON	rien
Jo	PROPN	Jo
réception	NOUN	réception
.	PUNCT	.
puisse	VERB	pouvoir
Pendant	ADP	pendant
le	DET	le
ses	DET	son
ouvre	VERB	ouvrir
ronde	NOUN	ronde
a	PROPN	avoir
tête	NOUN	tête
de	ADP	de
Un	DET	un
Christiane	PROPN	Christiane
décroche	VERB	décroche
a	VERB	avoir
,	PUNCT	,
venir	VERB	venir
.	PUNCT	.
un	DET	un
mis	VERB	mettre
Jean	PROPN	Jean
tout	PRON	tout
dû	VERB	devoir
sur	ADP	sur
il	PRON	il
est	AUX	être
œuvre	NOUN	œuvre
.	PUNCT	.
qu'	PRON	qu'
ne	ADV	ne
.	PUNCT	.
matin	NOUN	matin
car	CCONJ	car
l'	DET	le
Il	PRON	il
,	PUNCT	,
abord	ADV	abord
que	SCONJ	que
rue	NOUN	rue
rendra	VERB	rendre
il	PRON	il
les	DET	le
descendus	VERB	descendre
le	PRON	le
Dingue	PROPN	Dingue
Chauvart	PROPN	Chauvart
.	PUNCT	.
,	PUNCT	,
reviendrait	VERB	revenir
est	AUX	être
dans	ADP	dans
la	DET	le
depuis	ADP	depuis
toilette	NOUN	toilette
solution	NOUN	solution
se	PRON	se
a	VERB	avoir
l'	DET	le
autres	NOUN	autre
juger	VERB	juger
il	PRON	il
sursaute	VERB	sursaute
chasseur	NOUN	chasseur
général	ADJ	général
tourne	VERB	tourne
Dès	ADP	dès
comme	SCONJ	comme
ces	DET	ce
.	PUNCT	.
distingué	ADJ	distingué
suivi	VERB	suivre
!	PUNCT	!
n'	ADV	n'
moquette	NOUN	moquette
—	PUNCT	—
hausse	VERB	hausse
Il	PRON	il
paix	NOUN	paix
policiers	NOUN	policier
Ce	DET	ce
Jouir	VERB	jouir
Verlac	PROPN	Verlac
autant	ADV	autant
il	PRON	il
air	NOUN	air
pieds	NOUN	pied
et	CCONJ	et
sombre	ADJ	sombre
tranquille	ADJ	tranquille
peu	ADV	peu
de	ADP	de
a	AUX	avoir
Il	PRON	il
qui	PRON	qui
ne	ADV	ne
le	PRON	le
A	ADP	à
à	ADP	à
il	PRON	il
mécanisme	NOUN	mécanisme
est	AUX	être
,	PUNCT	,
fous	NOUN	fou
à	ADP	à
,	PUNCT	,
noire	ADJ	noir
palais	NOUN	palais
Il	PRON	il
Il	PRON	il
prendre	VERB	prendre
respire	VERB	respire
l'	DET	le
tenue	NOUN	tenue
ni	CCONJ	ni
—	PUNCT	—
sort	VERB	sortir
.	PUNCT	.
sa	DET	son
œil	NOUN	œil
hèle	VERB	héler
une	DET	un
prochaine	ADJ	prochain
.	PUNCT	.
calmés	VERB	calmer
lui	PRON	lui
descend	VERB	descendre
un	DET	un
ont	VERB	avoir
dire	VERB	dire
,	PUNCT	,
.	PUNCT	.
déroule	VERB	déroule
ne	ADV	ne
vous	PRON	vous
et	CCONJ	et
te	PRON	te
Dans	ADP	dans
surveillant	VERB	surveiller
elle	PRON	lui
demande	VERB	demande
coup	NOUN	coup
Christiane	PROPN	Christiane
pour	ADP	pour
Dingue	PROPN	Dingue
y	PRON	y
les	PRON	le
état	NOUN	état
ai	VERB	avoir
Chauvart	PROPN	Chauvart
et	CCONJ	et
Il	PRON	il
téléphone	NOUN	téléphone
autre	ADJ	autre
comme	ADP	comme
j'	PRON	je
terre	NOUN	terre
cloison	NOUN	cloison
dans	ADP	dans
fille	NOUN	fille
sait	VERB	savoir
-il	PRON	il
lui	PRON	lui
la	DET	le
que	PRON	que
n'	ADV	n'
de	ADP	de
Il	PRON	il
riait	VERB	rire
à	ADP	à
reste	VERB	reste
porte	NOUN	porte
pistolet	NOUN	pistolet
douleur	NOUN	douleur
l'	DET	le
La	DET	le
Je	PRON	je
un	DET	un
obscurité	NOUN	obscurité
eux	PRON	lui
mais	CCONJ	mais
Christiane	PROPN	Christiane
—	PUNCT	—
ajoute	VERB	ajoute
dès	ADP	dès
a	AUX	avoir
...	PUNCT	...
percé	VERB	percer
—	PUNCT	—
entendu	VERB	entendre
à	ADP	à
pas	ADV	pas
—	PUNCT	—
j'	PRON	je
avoués	NOUN	avoué
oreiller	NOUN	oreiller
ne	ADV	ne
se	PRON	se
depuis	ADP	depuis
!	PUNCT	!
.	PUNCT	.
,	PUNCT	,
l'	PRON	l'
il	PRON	il
l'	DET	le
de	ADP	de
.	PUNCT	.
laisse	VERB	laisse
Dingue	PROPN	Dingue
lui	PRON	lui
ne	ADV	ne
.	PUNCT	.
et	CCONJ	et
lorsqu'	SCONJ	lorsque
du	ADP	de
lui	PRON	lui
.	PUNCT	.
a	AUX	avoir
s'	PRON	se
succès	NOUN	succès
fait	VERB	faire
bonnes	ADJ	bon
Devant	ADP	devant
en	ADP	en
,	PUNCT	,
l'	DET	le
Messieurs	NOUN	monsieur
pour	ADP	pour
reprend	VERB	reprendre
dire	VERB	dire
tête	NOUN	tête
toujours	ADV	toujours
,	PUNCT	,
et	CCONJ	et
D'	ADP	de
vieux	NOUN	vieux
avez	VERB	avoir
pas	ADV	pas
et	CCONJ	et
imbécile	ADJ	imbécile
,	PUNCT	,
a	AUX	avoir
choses	NOUN	chose
le	DET	le
.	PUNCT	.
face	NOUN	face
lui	PRON	lui
les	PRON	le
cela	PRON	cela
rentrera	VERB	rentrer
l'	DET	le
fois	NOUN	fois
l'	DET	le
Tren	PROPN	Tren
porte	VERB	porte
avec	ADP	avec
répond	VERB	répondre
cependant	ADV	cependant
En	ADP	en
aspect	NOUN	aspect
la	DET	le
fais	VERB	faire
aller	VERB	aller
est	AUX	être
La	DET	le
.	PUNCT	.
de	ADP	de
ça	PRON	cela
Mugnier	PROPN	Mugnier
l'	DET	le
pistolet	NOUN	pistolet
dormi	VERB	dormir
Dingue	PROPN	Dingue
a	AUX	avoir
téléphoner	VERB	téléphoner
l'	DET	le
y	PRON	y
le	DET	le
.	PUNCT	.
Il	PRON	il
pour	ADP	pour
pensez	VERB	penser
arrive	VERB	arrive
du	ADP	de
droit	NOUN	droit
ça	PRON	cela
son	DET	son
vers	ADP	vers
judas	NOUN	judas
divan	NOUN	divan
relever	VERB	relever
qu'	SCONJ	que
lève	VERB	lever
pied	NOUN	pied
il	PRON	il
ça	PRON	cela
.	PUNCT	.
sur	ADP	sur
n'	ADV	n'
Sainte-Hélène	PROPN	Sainte-Hélène
raccroché	VERB	raccrocher
...	PUNCT	...
ouvert	VERB	ouvrir
tout	ADV	tout
n'	ADV	n'
son	DET	son
Il	PRON	il
genre	NOUN	genre
.	PUNCT	.
y	PRON	y
,	PUNCT	,
—	PUNCT	—
a	AUX	avoir
adossé	VERB	adosser
main	NOUN	main
enfermé	VERB	enfermer
est	AUX	être
grouille	NOUN	grouille
été	AUX	être
plus	ADV	plus
,	PUNCT	,
de	ADP	de
Projeté	VERB	projeter
touché	VERB	toucher
,	PUNCT	,
venu	VERB	venir
la	DET	le
pour	ADP	pour
,	PUNCT	,
la	PRON	le
sais	VERB	savoir
amis	NOUN	ami
avec	ADP	avec
se	PRON	se
qu'	SCONJ	que
instant	NOUN	instant
le	DET	le
serrant	VERB	serrer
est	VERB	être
vous	PRON	vous
.	PUNCT	.
,	PUNCT	,
En	ADP	en
ménagement	NOUN	ménagement
attrapé	VERB	attraper
l'	PRON	l'
appelé	VERB	appeler
,	PUNCT	,
au	ADP	au
,	PUNCT	,
de	ADP	de
vous	PRON	vous
Il	PRON	il
droit	NOUN	droit
Christiane	PROPN	Christiane
mon	DET	mon
d'	ADP	de
d'	ADP	de
d'	ADP	de
de	ADP	de
Oui	ADV	oui
Chauvart	PROPN	Chauvart
connaissance	NOUN	connaissance
retards	NOUN	retard
a	VERB	avoir
a	AUX	avoir
Léoni	PROPN	Léoni
dans	ADP	dans
tête	NOUN	tête
au	ADP	au
de	ADP	de
sûr	ADJ	sûr
bout	NOUN	bout
étreinte	NOUN	étreinte
l'	DET	le
.	PUNCT	.
soir	NOUN	soir
Maintenant	ADV	maintenant
peut-être	ADV	peut-être
On	PRON	on
...	PUNCT	...
Il	PRON	il
Chauvart	PROPN	Chauvart
Mugnier	PROPN	Mugnier
Lorsque	SCONJ	lorsque
table	NOUN	table
essaie	VERB	essayer
chose	NOUN	chose
à	ADP	à
Lui	PRON	lui
est	AUX	être
.	PUNCT	.
distinctement	ADV	distinctement
son	DET	son
il	PRON	il
ai	VERB	avoir
—	PUNCT	—
main	NOUN	main
son	DET	son
,	PUNCT	,
arme	NOUN	arme
levé	VERB	lever
Toujours	ADV	toujours
va	VERB	aller
que	SCONJ	que
seconde	NOUN	seconde
de	ADP	de
frappait	VERB	frapper
empêcher	VERB	empêcher
est	VERB	être
de	ADP	de
le	PRON	le
dans	ADP	dans
sans	ADP	sans
choses	NOUN	chose
ceux	PRON	celui
hoche	VERB	hoche
les	DET	le
par	ADP	par
rassure	VERB	rassure
qui	PRON	qui
ces	DET	ce
est	AUX	être
ouverte	VERB	ouvrir
il	PRON	il
la	DET	le
—	PUNCT	—
pas	ADV	pas
appartement	NOUN	appartement
L'	DET	le
,	PUNCT	,
lui	PRON	lui
lui	PRON	lui
autant	ADV	autant
montre	VERB	montre
que	SCONJ	que
Il	PRON	il
et	CCONJ	et
esprit	NOUN	esprit
le	DET	le
:	PUNCT	:
ne	ADV	ne
se	PRON	se
relève	VERB	relever
tu	PRON	tu
qu'	SCONJ	que
.	PUNCT	.
avocats	NOUN	avocat
la	DET	le
,	PUNCT	,
.	PUNCT	.
rouge	ADJ	rouge
il	PRON	il
.	PUNCT	.
la	DET	le
ces	DET	ce
Assez	ADV	assez
reprend	VERB	reprendre
et	CCONJ	et
mis	VERB	mettre
se	PRON	se
le	PRON	le
voit	VERB	voir
s'	PRON	se
il	PRON	il
:	PUNCT	:
dedans	ADV	dedans
qui	PRON	qui
le	DET	le
Mugnier	PROPN	Mugnier
Dingue	PROPN	Dingue
...	PUNCT	...
plat	ADJ	plat
elle	PRON	lui
ai	AUX	avoir
Chauvart	PROPN	Chauvart
aime	VERB	aime
Arrête	VERB	arrête
entrée	NOUN	entrée
.	PUNCT	.
n'	ADV	n'
,	PUNCT	,
.	PUNCT	.
en	ADP	en
.	PUNCT	.
Le	DET	le
est	AUX	être
chose	NOUN	chose
halo	NOUN	halo
de	ADP	de
le	DET	le
accord	NOUN	accord
contre	ADP	contre
.	PUNCT	.
qui	PRON	qui
du	ADP	de
Mais	CCONJ	mais
sérieusement	ADV	sérieusement
pas	ADV	pas
suite	NOUN	suite
dit	VERB	dire
arme	NOUN	arme
rue	NOUN	rue
aimez	VERB	aimer
longuement	ADV	longuement
:	PUNCT	:
allongé	VERB	allonger
venues	NOUN	venue
.	PUNCT	.
aidera	VERB	aider
est	AUX	être
où	PRON	où
coup	NOUN	coup
inquiet	ADJ	inquiet
embrasser	VERB	embrasser
un	DET	un
.	PUNCT	.
voulu	VERB	vouloir
!	PUNCT	!
il	PRON	il
se	PRON	se
de	ADP	de
,	PUNCT	,
pour	ADP	pour
Dans	ADP	dans
se	PRON	se
le	PRON	le
attrape	VERB	attrape
dire	VERB	dire
.	PUNCT	.
en	ADP	en
temps	NOUN	temps
,	PUNCT	,
suis	AUX	être
même	ADJ	même
,	PUNCT	,
te	PRON	te
.	PUNCT	.
d'	ADP	de
un	DET	un
.	PUNCT	.
parole	NOUN	parole
,	PUNCT	,
qui	PRON	qui
le	PRON	le
referme	VERB	referme
.	PUNCT	.
il	PRON	il
,	PUNCT	,
autre	NOUN	autre
n'	ADV	n'
a	AUX	avoir
veux	VERB	vouloir
Christiane	PROPN	Christiane
.	PUNCT	.
téléphone	NOUN	téléphone
Mugnier	PROPN	Mugnier
un	DET	un
retentit	VERB	retentir
le	DET	le
Il	PRON	il
est	AUX	être
.	PUNCT	.
.	PUNCT	.
cou	NOUN	cou
Léoni	PROPN	Léoni
approche	VERB	approche
de	ADP	de
André	PROPN	André
aux	ADP	à
fait	VERB	faire
savoir	VERB	savoir
.	PUNCT	.
Vous	PRON	vous
l'	DET	le
,	PUNCT	,
venez	VERB	venir
tir	NOUN	tir
l'	DET	le
a	VERB	avoir
dit	VERB	dire
chien	NOUN	chien
.	PUNCT	.
est	AUX	être
le	DET	le
plaisante	VERB	plaiser
Il	PRON	il
l'	DET	le
jeté	VERB	jeter
numéro	NOUN	numéro
dis	VERB	dire
tout	ADV	tout
Mugnier	PROPN	Mugnier
appartement	NOUN	appartement
de	ADP	de
abord	NOUN	abord
