représentation	NOUN	représentation
parler	VERB	parler
.	PUNCT	.
entre	ADP	entre
et	CCONJ	et
.	PUNCT	.
ce	DET	ce
un	DET	un
,	PUNCT	,
,	PUNCT	,
,	PUNCT	,
version	NOUN	version
—	PUNCT	—
l'	PRON	l'
Personne	PRON	personne
cela	PRON	cela
Mathias	PROPN	Mathias
Je	PRON	je
jamais	ADV	jamais
rien	PRON	rien
Oui	ADV	oui
je	PRON	je
une	DET	un
de	ADP	de
il	PRON	il
ordre	NOUN	ordre
Non	ADV	non
ne	ADV	ne
—	PUNCT	—
de	ADP	de
le	DET	le
la	DET	le
mois	NOUN	mois
de	ADP	de
Et	CCONJ	et
Mathias	PROPN	Mathias
femme	NOUN	femme
,	PUNCT	,
faire	VERB	faire
de	ADP	de
J'	PRON	je
autre	ADJ	autre
chance	NOUN	chance
de	ADP	de
Moi	PRON	moi
dit	VERB	dire
.	PUNCT	.
vous	PRON	vous
?	PUNCT	?
de	ADP	de
ne	ADV	ne
,	PUNCT	,
Tita	PROPN	Tita
avoir	VERB	avoir
—	PUNCT	—
à	ADP	à
.	PUNCT	.
drôle	ADJ	drôle
Josépha	PROPN	Josépha
as	VERB	avoir
plus	ADV	plus
bleu	ADJ	bleu
et	CCONJ	et
Gilles	PROPN	Gilles
de	ADP	de
visibles	ADJ	visible
vous	PRON	vous
labo	NOUN	labo
-	PROPN	-
parlez	VERB	parler
—	PUNCT	—
cet	DET	ce
-vous	PRON	vous
la	DET	le
?	PUNCT	?
Vous	PRON	vous
—	PUNCT	—
,	PUNCT	,
vous	PRON	vous
.	PUNCT	.
ne	ADV	ne
assise	VERB	asseoir
,	PUNCT	,
—	PUNCT	—
du	ADP	de
,	PUNCT	,
en	PRON	en
vrai	ADJ	vrai
exprimé	VERB	exprimer
me	PRON	me
ses	DET	son
Gilles	PROPN	Gilles
avait	AUX	avoir
on	PRON	on
,	PUNCT	,
ou	CCONJ	ou
Servais	PROPN	Servais
dangereuse	ADJ	dangereux
!	PUNCT	!
de	ADP	de
Cette	DET	ce
mine	NOUN	mine
tout	DET	tout
mieux	ADV	mieux
!	PUNCT	!
.	PUNCT	.
—	PUNCT	—
sa	DET	son
grand	ADJ	grand
siècle	NOUN	siècle
.	PUNCT	.
avez	AUX	avoir
,	PUNCT	,
Servais	VERB	servir
espère	VERB	espérer
!	PUNCT	!
se	PRON	se
,	PUNCT	,
à	ADP	à
vous	PRON	vous
aube	NOUN	aube
,	PUNCT	,
remit	VERB	remettre
murmur	PROPN	murmur
voir	VERB	voir
de	ADP	de
—	PUNCT	—
ce	PRON	ce
-elle	PRON	lui
sont	AUX	être
l'	PRON	l'
n'	ADV	n'
il	PRON	il
.	PUNCT	.
pas	ADV	pas
C'	PRON	ce
il	PRON	il
vous	PRON	vous
tous	ADJ	tout
ma	DET	mon
oui	ADV	oui
.	PUNCT	.
pour	ADP	pour
les	DET	le
ne	ADV	ne
?	PUNCT	?
très	ADV	très
!	PUNCT	!
pas	ADV	pas
fréquentait	VERB	fréquenter
,	PUNCT	,
?	PUNCT	?
Le	DET	le
refusera	VERB	refuser
est	VERB	être
Ne	ADV	ne
C'	PRON	ce
nuit	NOUN	nuit
pas	ADV	pas
,	PUNCT	,
arrivé	VERB	arriver
,	PUNCT	,
pédé	NOUN	pédé
Il	PRON	il
de	ADP	de
!	PUNCT	!
enviait	VERB	envier
crédible	ADJ	crédible
troisième	ADJ	troisième
est	AUX	être
étrangère	ADJ	étranger
scandalisée	VERB	scandaliser
moral	ADJ	moral
voir	VERB	voir
ne	ADV	ne
-t	PRON	-t
avant	ADP	avant
vôtre	NOUN	vôtre
voudrez	VERB	vouloir
esthétique	ADJ	esthétique
—	PUNCT	—
toujours	ADV	toujours
c'	PRON	ce
répondez	VERB	répondre
de	ADP	de
façons	NOUN	façon
,	PUNCT	,
se	PRON	se
des	ADP	de
pas	ADV	pas
Vous	PRON	vous
le	DET	le
simple	ADJ	simple
pas	ADV	pas
.	PUNCT	.
vit	VERB	voir
-moi	PRON	moi
—	PUNCT	—
C'	PRON	ce
et	CCONJ	et
—	PUNCT	—
chose	NOUN	chose
,	PUNCT	,
très	ADV	très
.	PUNCT	.
exclamations	NOUN	exclamation
déjà	ADV	déjà
pense	VERB	pense
.	PUNCT	.
-là	NOUN	-là
dans	ADP	dans
?	PUNCT	?
Je	PRON	je
Par	ADP	par
?	PUNCT	?
.	PUNCT	.
,	PUNCT	,
qu'	SCONJ	que
de	ADP	de
,	PUNCT	,
qu'	SCONJ	que
.	PUNCT	.
fut	AUX	être
et	CCONJ	et
la	PRON	le
qui	PRON	qui
:	PUNCT	:
elle	PRON	lui
!	PUNCT	!
dans	ADP	dans
Gilles	PROPN	Gilles
-moi	PRON	moi
est	AUX	être
Merci	NOUN	merci
a	AUX	avoir
vous	PRON	vous
je	PRON	je
plus	ADV	plus
Moi	PRON	moi
que	ADV	que
usa	VERB	user
Asseyez	VERB	asseoir
l'	PRON	l'
est	AUX	être
non	ADV	non
affronta	VERB	affronter
le	DET	le
c'	PRON	ce
est	AUX	être
dit	VERB	dire
lui	PRON	lui
—	PUNCT	—
il	PRON	il
belle	ADJ	bel
manières	NOUN	manière
le	PRON	le
lapine	NOUN	lapine
Servais	PROPN	Servais
penché	VERB	pencher
,	PUNCT	,
veux	VERB	vouloir
poing	NOUN	poing
.	PUNCT	.
.	PUNCT	.
est	AUX	être
ai	AUX	avoir
Mathias	PROPN	Mathias
Neuilly	PROPN	Neuilly
a	VERB	avoir
nez	NOUN	nez
regardez	VERB	regarder
ce	PRON	ce
ou	CCONJ	ou
beaucoup	ADV	beaucoup
ça	PRON	cela
que	SCONJ	que
quelques	DET	quelque
des	ADP	de
A	ADP	à
interdite	VERB	interdire
lapins	NOUN	lapin
Asseyez	VERB	asseoir
,	PUNCT	,
la	PRON	le
un	DET	un
les	DET	le
ce	PRON	ce
sont	AUX	être
mais	CCONJ	mais
faire	VERB	faire
dites	VERB	dire
«	PUNCT	«
sa	DET	son
l'	PRON	l'
Jeanne	PROPN	Jeanne
eu	VERB	avoir
urgent	ADJ	urgent
que	PRON	que
dossier	NOUN	dossier
.	PUNCT	.
que	SCONJ	que
de	ADP	de
,	PUNCT	,
arguments	NOUN	argument
:	PUNCT	:
pas	ADV	pas
personne	PRON	personne
...	PUNCT	...
physique	NOUN	physique
essaie	VERB	essayer
pas	ADV	pas
Il	PRON	il
sur	ADP	sur
?	PUNCT	?
parut	VERB	paraître
dit	VERB	dire
.	PUNCT	.
ridicule	ADJ	ridicule
—	PUNCT	—
pas	ADV	pas
mette	VERB	mettre
ne	ADV	ne
,	PUNCT	,
avait	VERB	avoir
n'	ADV	n'
a	AUX	avoir
pas	ADV	pas
y	PRON	y
rester	VERB	rester
prêt	ADJ	prêt
bloc	NOUN	bloc
et	CCONJ	et
va	VERB	aller
jour	NOUN	jour
au	ADP	au
ma	DET	mon
garder	VERB	garder
.	PUNCT	.
mis	VERB	mettre
histoire	NOUN	histoire
,	PUNCT	,
sur	ADP	sur
Je	PRON	je
.	PUNCT	.
ne	ADV	ne
devriez	VERB	devoir
Je	PRON	je
est	AUX	être
à	ADP	à
,	PUNCT	,
quoi	PRON	quoi
suis	AUX	être
dut	VERB	devoir
C'	PRON	ce
une	DET	un
retravaillait	VERB	retravailler
dit	VERB	dire
...	PUNCT	...
direz	VERB	dire
vraiment	ADV	vraiment
—	PUNCT	—
corps	NOUN	corps
n'	ADV	n'
On	PRON	on
,	PUNCT	,
un	DET	un
l'	DET	le
répugnante	ADJ	répugnant
.	PUNCT	.
plus	ADV	plus
coups	NOUN	coup
ne	ADV	ne
veux	VERB	vouloir
me	PRON	me
début	NOUN	début
veux	VERB	vouloir
.	PUNCT	.
voyous	NOUN	voyou
bien	ADV	bien
qui	PRON	qui
—	PUNCT	—
est	AUX	être
Jeanne	PROPN	Jeanne
fit	VERB	faire
seule	ADJ	seul
mais	CCONJ	mais
le	DET	le
Un	DET	un
—	PUNCT	—
—	PUNCT	—
la	DET	le
Marie	PROPN	Marie
chaise	NOUN	chaise
mais	CCONJ	mais
Marie	PROPN	Marie
.	PUNCT	.
réparer	VERB	réparer
De	ADP	de
de	ADP	de
apporte	VERB	apporte
—	PUNCT	—
faites	VERB	faire
,	PUNCT	,
Ce	PRON	ce
moi	PRON	moi
qui	PRON	qui
de	ADP	de
des	DET	un
albinos	ADJ	albinos
-	PROPN	-
Passionnels	NOUN	passionnel
que	ADV	que
un	DET	un
pas	ADV	pas
mémoire	NOUN	mémoire
je	PRON	je
:	PUNCT	:
dit	VERB	dire
serait	AUX	être
avez	VERB	avoir
un	DET	un
.	PUNCT	.
.	PUNCT	.
plus	ADV	plus
non	ADV	non
et	CCONJ	et
?	PUNCT	?
lendemain	NOUN	lendemain
il	PRON	il
choix	NOUN	choix
tête	NOUN	tête
.	PUNCT	.
matin	NOUN	matin
petit	ADJ	petit
—	PUNCT	—
—	PUNCT	—
gravement	ADV	gravement
—	PUNCT	—
est	AUX	être
Servais	PROPN	Servais
.	PUNCT	.
si	ADV	si
êtes	AUX	être
le	DET	le
deux	NUM	deux
raison	NOUN	raison
,	PUNCT	,
ne	ADV	ne
lui	PRON	lui
de	ADP	de
.	PUNCT	.
douce	NOUN	douce
Je	PRON	je
pas	ADV	pas
un	DET	un
,	PUNCT	,
de	ADP	de
jamais	ADV	jamais
La	DET	le
quand	ADV	quand
Servais	PROPN	Servais
héliomanie	NOUN	héliomanie
nous	PRON	nous
dire	VERB	dire
corps	NOUN	corps
du	ADP	de
assura	VERB	assurer
J'	PRON	je
,	PUNCT	,
il	PRON	il
Pas	ADV	pas
,	PUNCT	,
la	DET	le
dit	VERB	dire
Tita	PROPN	Tita
circuits	NOUN	circuit
même	ADV	même
lui	PRON	lui
Allez	VERB	aller
était	AUX	être
surtout	ADV	surtout
entre	ADP	entre
jamais	ADV	jamais
,	PUNCT	,
au	ADP	au
sa	DET	son
,	PUNCT	,
partait	VERB	partir
est	AUX	être
vie	NOUN	vie
trou	NOUN	trou
?	PUNCT	?
on	PRON	on
ni	CCONJ	ni
avait	VERB	avoir
musclé	ADJ	muscler
caché	VERB	cacher
dit	VERB	dire
pas	ADV	pas
c'	PRON	ce
pas	ADV	pas
pas	ADV	pas
ou	CCONJ	ou
Mais	CCONJ	mais
Mathias	PROPN	Mathias
sais	VERB	savoir
sur	ADP	sur
en	ADP	en
Il	PRON	il
me	PRON	me
de	ADP	de
a	AUX	avoir
pour	ADP	pour
pas	ADV	pas
devenait	VERB	devenir
bataille	VERB	bataille
une	DET	un
aujourd'hui	ADV	aujourd'hui
:	PUNCT	:
a	AUX	avoir
comprendre	VERB	comprendre
du	ADP	de
pouvoir	NOUN	pouvoir
-elle	PRON	lui
et	CCONJ	et
des	DET	un
la	DET	le
:	PUNCT	:
je	PRON	je
nonne	NOUN	nonne
a	VERB	avoir
est	AUX	être
.	PUNCT	.
robots	NOUN	robot
si	ADV	si
Ce	DET	ce
2	PRON	2
—	PUNCT	—
malade	ADJ	malade
à	ADP	à
avec	ADP	avec
Calmez	VERB	calmer
une	DET	un
Une	DET	un
boxeur	NOUN	boxeur
Gilles	PROPN	Gilles
non	ADV	non
massacré	VERB	massacrer
la	DET	le
que	SCONJ	que
le	DET	le
passée	VERB	passer
femme	NOUN	femme
la	DET	le
à	ADP	à
mœurs	NOUN	mœur
des	DET	un
regard	NOUN	regard
enceinte	ADJ	enceint
,	PUNCT	,
Tu	PRON	tu
son	DET	son
vous	PRON	vous
—	PUNCT	—
—	PUNCT	—
dessus	ADP	dessus
,	PUNCT	,
plus	ADV	plus
voir	VERB	voir
Gilles	PROPN	Gilles
de	ADP	de
Héliotropes	NOUN	héliotrope
,	PUNCT	,
vous	PRON	vous
de	ADP	de
que	PRON	que
soir	NOUN	soir
...	PUNCT	...
—	PUNCT	—
Mais	CCONJ	mais
,	PUNCT	,
—	PUNCT	—
les	DET	le
—	PUNCT	—
—	PUNCT	—
attend	VERB	attendre
du	ADP	de
Vous	PRON	vous
—	PUNCT	—
sauf	ADP	sauf
,	PUNCT	,
lui	PRON	lui
Oui	ADV	oui
lui	PRON	lui
vos	DET	votre
,	PUNCT	,
comme	ADP	comme
»	PUNCT	»
dit	VERB	dire
-	PRON	-
repartir	VERB	repartir
peut	VERB	pouvoir
.	PUNCT	.
y	PRON	y
retenue	VERB	retenir
pas	ADV	pas
que	PRON	que
—	PUNCT	—
son	DET	son
analyses	NOUN	analyse
de	ADP	de
,	PUNCT	,
Gilles	PROPN	Gilles
bien	ADV	bien
.	PUNCT	.
hors	ADP	hors
que	SCONJ	que
l'	DET	le
Jérôme	PROPN	Jérôme
—	PUNCT	—
exemple	NOUN	exemple
la	DET	le
Marie	PROPN	Marie
la	DET	le
suis	AUX	être
avez	VERB	avoir
pas	NOUN	pas
.	PUNCT	.
faute	NOUN	faute
sa	DET	son
dire	VERB	dire
.	PUNCT	.
,	PUNCT	,
pourchassés	VERB	pourchasser
!	PUNCT	!
chance	NOUN	chance
.	PUNCT	.
.	PUNCT	.
qu'	SCONJ	que
3	PRON	3
?	PUNCT	?
—	PUNCT	—
avec	ADP	avec
!	PUNCT	!
merde	NOUN	merde
.	PUNCT	.
sœur	NOUN	sœur
débat	NOUN	débat
son	DET	son
,	PUNCT	,
,	PUNCT	,
pas	ADV	pas
,	PUNCT	,
voyant	VERB	voir
.	PUNCT	.
matin	NOUN	matin
mémoriels	ADJ	mémoriel
le	DET	le
Par	ADP	par
.	PUNCT	.
,	PUNCT	,
,	PUNCT	,
—	PUNCT	—
labo	NOUN	labo
son	DET	son
êtes	AUX	être
passion	NOUN	passion
le	DET	le
pouvait	VERB	pouvoir
les	DET	le
lentement	ADV	lentement
bondit	VERB	bondir
—	PUNCT	—
de	ADP	de
éviter	VERB	éviter
Servais	PROPN	Servais
ne	ADV	ne
qu'	SCONJ	que
mots	NOUN	mot
jamais	ADV	jamais
mais	CCONJ	mais
-il	PRON	il
aussi	ADV	aussi
,	PUNCT	,
convenir	VERB	convenir
,	PUNCT	,
de	ADP	de
-ce	PRON	-ce
—	PUNCT	—
d'	ADP	de
Sa	DET	son
n'	ADV	n'
oublié	VERB	oublier
Jouez	VERB	jouer
!	PUNCT	!
avait	VERB	avoir
partie	NOUN	partie
que	SCONJ	que
-vous	PRON	vous
vais	VERB	aller
Vous	PRON	vous
—	PUNCT	—
d'	ADP	de
et	CCONJ	et
balafres	NOUN	balafre
repaire	NOUN	repaire
se	PRON	se
...	PUNCT	...
ministre	NOUN	ministre
temps	NOUN	temps
Tu	PRON	tu
Maison	PROPN	Maison
vie	NOUN	vie
donner	VERB	donner
.	PUNCT	.
devenait	VERB	devenir
,	PUNCT	,
exemple	NOUN	exemple
nuit	NOUN	nuit
.	PUNCT	.
questions	NOUN	question
courbes	NOUN	courbe
.	PUNCT	.
exemple	NOUN	exemple
je	PRON	je
donné	VERB	donner
.	PUNCT	.
Qui	PRON	qui
Vous	PRON	vous
opinion	NOUN	opinion
,	PUNCT	,
que	SCONJ	que
avec	ADP	avec
vie	NOUN	vie
d'	ADP	de
connaissez	VERB	connaître
membres	NOUN	membre
fait	VERB	faire
.	PUNCT	.
qui	PRON	qui
—	PUNCT	—
seuil	NOUN	seuil
des	DET	un
lit	NOUN	lit
non	ADV	non
et	CCONJ	et
le	DET	le
vaciller	VERB	vaciller
sa	DET	son
n'	ADV	n'
.	PUNCT	.
Vous	PRON	vous
qui	PRON	qui
posture	NOUN	posture
sûr	ADJ	sûr
,	PUNCT	,
Gilles	PROPN	Gilles
quand	SCONJ	quand
-t	PRON	-t
père	NOUN	père
Qu'	PRON	qu'
!	PUNCT	!
clos	ADJ	clos
troisième	ADJ	troisième
incroyable	ADJ	incroyable
moralement	ADV	moralement
Bravo	PROPN	Bravo
sur	ADP	sur
ce	DET	ce
On	PRON	on
pour	ADP	pour
pas	ADV	pas
l'	DET	le
,	PUNCT	,
que	SCONJ	que
ai	AUX	avoir
toujours	ADV	toujours
en	PRON	en
appeler	VERB	appeler
vu	VERB	voir
détour	NOUN	détour
elle	PRON	lui
oui	ADV	oui
tant	ADV	tant
,	PUNCT	,
.	PUNCT	.
.	PUNCT	.
—	PUNCT	—
homme	NOUN	homme
vous	PRON	vous
dégâts	NOUN	dégât
la	DET	le
vite	ADV	vite
,	PUNCT	,
réflexion	NOUN	réflexion
ou	CCONJ	ou
?	PUNCT	?
,	PUNCT	,
voit	VERB	voir
bien	ADV	bien
En	ADP	en
Elle	PRON	lui
dit	VERB	dire
rappeler	VERB	rappeler
allait	VERB	aller
.	PUNCT	.
,	PUNCT	,
au	ADP	au
si	SCONJ	si
chance	NOUN	chance
vous	PRON	vous
plus	ADV	plus
est	AUX	être
Gilles	PROPN	Gilles
,	PUNCT	,
?	PUNCT	?
le	DET	le
lui	PRON	lui
,	PUNCT	,
une	DET	un
pas	ADV	pas
Jeanne	PROPN	Jeanne
Marie	PROPN	Marie
lui	PRON	lui
de	ADP	de
même	ADV	même
sous-sol	NOUN	sous-sol
fait	VERB	faire
Oui	ADV	oui
il	PRON	il
ce	DET	ce
la	PRON	le
vous	PRON	vous
avait	AUX	avoir
vraiment	ADV	vraiment
visage	NOUN	visage
lui	PRON	lui
demandais	VERB	demander
un	DET	un
propos	NOUN	propos
bien	ADV	bien
Oh	INTJ	Oh
ai	AUX	avoir
et	CCONJ	et
amour	NOUN	amour
vais	VERB	aller
familial	ADJ	familial
et	CCONJ	et
de	ADP	de
,	PUNCT	,
.	PUNCT	.
la	DET	le
?	PUNCT	?
Les	DET	le
ai	VERB	avoir
en	PRON	en
avec	ADP	avec
—	PUNCT	—
fois	NOUN	fois
que	SCONJ	que
Gilles	PROPN	Gilles
.	PUNCT	.
prendrai	VERB	prendre
moi	PRON	moi
.	PUNCT	.
Merci	NOUN	merci
si	ADV	si
Ce	PRON	ce
la	DET	le
stupide	ADJ	stupide
obtint	VERB	obtenir
dans	ADP	dans
on	PRON	on
n'	ADV	n'
espère	VERB	espérer
plus	ADV	plus
plus	ADV	plus
que	SCONJ	que
que	SCONJ	que
aurai	VERB	avoir
Là	ADV	là
elle	PRON	lui
immobile	ADJ	immobile
sa	DET	son
.	PUNCT	.
homme	NOUN	homme
même	ADV	même
.	PUNCT	.
ai	AUX	avoir
m'	PRON	me
releva	VERB	relever
point	NOUN	point
un	DET	un
.	PUNCT	.
n'	ADV	n'
.	PUNCT	.
dire	VERB	dire
AU	ADP	au
arriva	VERB	arriver
.	PUNCT	.
Avec	ADP	avec
que	SCONJ	que
.	PUNCT	.
rien	PRON	rien
n'	ADV	n'
—	PUNCT	—
responsable	NOUN	responsable
dès	ADP	dès
parler	VERB	parler
pas	ADV	pas
d'	ADP	de
de	ADP	de
santé	NOUN	santé
enfin	ADV	enfin
.	PUNCT	.
,	PUNCT	,
,	PUNCT	,
la	DET	le
connaît	VERB	connaître
,	PUNCT	,
-moi	PRON	moi
Jap	PROPN	Jap
—	PUNCT	—
doucement	ADV	doucement
venait	VERB	venir
braquant	VERB	braquer
ne	ADV	ne
—	PUNCT	—
défiait	VERB	défier
était	AUX	être
et	CCONJ	et
ce	DET	ce
de	ADP	de
,	PUNCT	,
n'	ADV	n'
inversez	VERB	inverser
Marie	PROPN	Marie
à	ADP	à
la	DET	le
avait	AUX	avoir
.	PUNCT	.
est	AUX	être
mais	CCONJ	mais
à	ADP	à
et	CCONJ	et
prévenu	VERB	prévenir
j'	PRON	je
,	PUNCT	,
non	ADV	non
Je	PRON	je
Marie	PROPN	Marie
de	ADP	de
les	DET	le
resta	VERB	rester
aimé	VERB	aimer
Question	NOUN	question
ce	PRON	ce
,	PUNCT	,
taire	VERB	taire
stupide	ADJ	stupide
s'	PRON	se
de	ADP	de
vous	PRON	vous
.	PUNCT	.
,	PUNCT	,
est	AUX	être
cherchez	VERB	chercher
ses	DET	son
apparut	VERB	apparaître
non	ADV	non
pour	ADP	pour
par	ADP	par
digne	ADJ	digne
:	PUNCT	:
vous	PRON	vous
plus	ADV	plus
de	DET	de
Il	PRON	il
étaient	AUX	être
La	DET	le
.	PUNCT	.
.	PUNCT	.
plus	ADV	plus
.	PUNCT	.
,	PUNCT	,
.	PUNCT	.
soir	NOUN	soir
gommé	VERB	gommer
appeler	VERB	appeler
mots	NOUN	mot
cerveau	NOUN	cerveau
Non	ADV	non
.	PUNCT	.
en	ADP	en
Laissez	VERB	laisser
La	DET	le
:	PUNCT	:
œil	NOUN	œil
guerre	NOUN	guerre
,	PUNCT	,
quart	NOUN	quart
.	PUNCT	.
vous	PRON	vous
,	PUNCT	,
surpris	VERB	surprendre
mot	NOUN	mot
perdre	VERB	perdre
plus	ADV	plus
ce	DET	ce
—	PUNCT	—
qu'	SCONJ	que
on	PRON	on
c'	PRON	ce
Mais	CCONJ	mais
chimie	NOUN	chimie
écran	NOUN	écran
injecter	VERB	injecter
Moi	PRON	moi
à	ADP	à
vraiment	ADV	vraiment
!	PUNCT	!
brancherait	VERB	brancher
voulut	VERB	vouloir
verrais	VERB	voir
un	DET	un
finir	VERB	finir
Nous	PRON	nous
,	PUNCT	,
?	PUNCT	?
me	PRON	me
Ce	PRON	ce
haïssez	VERB	haïr
n'	ADV	n'
les	DET	le
Mathias	PROPN	Mathias
avait	AUX	avoir
d'	ADP	de
,	PUNCT	,
tout	ADJ	tout
beaucoup	ADV	beaucoup
arrangerait	VERB	arranger
-ce	PRON	-ce
dernière	ADJ	dernier
écran	NOUN	écran
lui	PRON	lui
La	DET	le
s'	PRON	se
regard	NOUN	regard
venue	VERB	venir
une	DET	un
vie	NOUN	vie
parler	VERB	parler
...	PUNCT	...
avait	VERB	avoir
voudrais	VERB	vouloir
homme	NOUN	homme
le	PRON	le
Le	DET	le
Je	PRON	je
?	PUNCT	?
vous	PRON	vous
.	PUNCT	.
trop	ADV	trop
,	PUNCT	,
avait	VERB	avoir
dans	ADP	dans
bras	NOUN	bras
serait	AUX	être
agressivité	NOUN	agressivité
jeune	ADJ	jeune
lança	VERB	lancer
Moi	PRON	moi
voir	VERB	voir
allait	VERB	aller
du	ADP	de
ne	ADV	ne
aigu	ADJ	aigu
merci	NOUN	merci
—	PUNCT	—
-il	PRON	il
temps	NOUN	temps
est	AUX	être
brève	ADJ	bref
qui	PRON	qui
elle	PRON	lui
5	NUM	5
ma	DET	mon
son	DET	son
aussitôt	ADV	aussitôt
minute	NOUN	minute
basse	ADJ	bas
.	PUNCT	.
la	DET	le
.	PUNCT	.
—	PUNCT	—
Je	PRON	je
n'	ADV	n'
,	PUNCT	,
aimait	VERB	aimer
tendu	VERB	tendre
Bien	ADV	bien
de	ADP	de
—	PUNCT	—
—	PUNCT	—
c'	PRON	ce
des	DET	un
Elle	PRON	lui
ne	ADV	ne
grammes	NOUN	gramme
vivement	ADV	vivement
dites	VERB	dire
ventre	NOUN	ventre
,	PUNCT	,
pas	ADV	pas
Le	DET	le
la	DET	le
.	PUNCT	.
le	DET	le
Je	PRON	je
sur	ADP	sur
national	ADJ	national
si	SCONJ	si
j'	PRON	je
sec	ADJ	sec
un	DET	un
assez	ADV	assez
d'	ADP	de
?	PUNCT	?
au	ADP	au
.	PUNCT	.
heure	NOUN	heure
même	ADV	même
garde	NOUN	garde
Pourquoi	ADV	pourquoi
je	PRON	je
reparut	VERB	reparaître
de	ADP	de
,	PUNCT	,
à	ADP	à
une	DET	un
,	PUNCT	,
ne	ADV	ne
me	PRON	me
-elle	PRON	lui
enregistré	VERB	enregistrer
,	PUNCT	,
,	PUNCT	,
—	PUNCT	—
—	PUNCT	—
,	PUNCT	,
première	ADJ	premier
enfantillage	NOUN	enfantillage
détestait	VERB	détester
-moi	PRON	moi
que	SCONJ	que
et	CCONJ	et
,	PUNCT	,
.	PUNCT	.
Oh	INTJ	Oh
pute	NOUN	pute
pour	ADP	pour
—	PUNCT	—
non	ADV	non
il	PRON	il
avec	ADP	avec
moment	NOUN	moment
,	PUNCT	,
bonne	ADJ	bon
à	ADP	à
,	PUNCT	,
le	PRON	le
pilule	NOUN	pilule
deux	NUM	deux
même	ADV	même
simple	ADJ	simple
seule	ADJ	seul
ne	ADV	ne
pas	ADV	pas
la	DET	le
—	PUNCT	—
est	AUX	être
tendant	VERB	tendre
venir	VERB	venir
détruire	VERB	détruire
tout	ADJ	tout
,	PUNCT	,
de	ADP	de
.	PUNCT	.
,	PUNCT	,
chance	NOUN	chance
à	ADP	à
était	AUX	être
secrets	ADJ	secret
la	DET	le
face	NOUN	face
enfin	ADV	enfin
ai	VERB	avoir
contraire	NOUN	contraire
:	PUNCT	:
ou	CCONJ	ou
Le	DET	le
maillons	NOUN	maillon
rien	PRON	rien
l'	DET	le
Je	PRON	je
abortive	ADJ	abortif
la	DET	le
pas	ADV	pas
—	PUNCT	—
vous	PRON	vous
avec	ADP	avec
plus	ADV	plus
entre	ADP	entre
que	SCONJ	que
avions	AUX	avoir
de	ADP	de
une	DET	un
venir	VERB	venir
,	PUNCT	,
,	PUNCT	,
le	DET	le
elle-même	PRON	lui-même
.	PUNCT	.
quelques	DET	quelque
écouté	VERB	écouter
Excusez	VERB	excuser
n'	ADV	n'
un	DET	un
plus	ADV	plus
cette	DET	ce
vous	PRON	vous
un	DET	un
à	ADP	à
pourriez	VERB	pouvoir
entre	ADP	entre
.	PUNCT	.
de	ADP	de
absolument	ADV	absolument
me	PRON	me
l'	DET	le
mais	CCONJ	mais
,	PUNCT	,
.	PUNCT	.
une	DET	un
jeta	VERB	jeter
Un	DET	un
Oui	ADV	oui
privée	ADJ	priver
,	PUNCT	,
pas	ADV	pas
!	PUNCT	!
.	PUNCT	.
,	PUNCT	,
—	PUNCT	—
vous	PRON	vous
le	DET	le
—	PUNCT	—
sa	DET	son
-moi	PRON	moi
Elle	PRON	lui
dans	ADP	dans
seul	ADJ	seul
certain	ADJ	certain
lui	PRON	lui
.	PUNCT	.
soir	NOUN	soir
pas	ADV	pas
Il	PRON	il
n'	ADV	n'
—	PUNCT	—
clé	NOUN	clé
,	PUNCT	,
à	ADP	à
«	PUNCT	«
le	PRON	le
intervenu	VERB	intervenir
Lui	PRON	lui
déjà	ADV	déjà
.	PUNCT	.
en	ADP	en
conditions	NOUN	condition
restait	VERB	rester
,	PUNCT	,
vous	PRON	vous
même	ADJ	même
primature	NOUN	primature
.	PUNCT	.
belle	ADJ	bel
vie	NOUN	vie
—	PUNCT	—
faire	VERB	faire
...	PUNCT	...
dossiers	NOUN	dossier
moment	NOUN	moment
chaque	DET	chaque
demeurant	NOUN	demeurant
Je	PRON	je
être	AUX	être
chambre	NOUN	chambre
légères	ADJ	léger
qu'	PRON	qu'
informatique	NOUN	informatique
question	NOUN	question
qu'	ADV	qu'
presque	ADV	presque
dit	ADJ	dire
vous	PRON	vous
—	PUNCT	—
silence	NOUN	silence
Il	PRON	il
dans	ADP	dans
est	AUX	être
devant	ADP	devant
posée	VERB	poser
Elle	PRON	lui
—	PUNCT	—
que	SCONJ	que
de	ADP	de
autrement	ADV	autrement
visage	NOUN	visage
il	PRON	il
voulait	VERB	vouloir
la	DET	le
et	CCONJ	et
?	PUNCT	?
laissait	VERB	laisser
femmes	NOUN	femme
faut	VERB	falloir
train	NOUN	train
—	PUNCT	—
cru	VERB	croire
joua	VERB	jouer
répondu	VERB	répondre
l'	DET	le
appelle	VERB	appeler
un	DET	un
attendre	VERB	attendre
nous	PRON	nous
faire	VERB	faire
rôles	NOUN	rôle
voir	VERB	voir
de	ADP	de
ce	PRON	ce
.	PUNCT	.
la	DET	le
bête	NOUN	bête
levée	VERB	lever
l'	DET	le
je	PRON	je
pas	ADV	pas
j'	PRON	je
.	PUNCT	.
—	PUNCT	—
ordinateur	NOUN	ordinateur
Mathias	PROPN	Mathias
—	PUNCT	—
Vous	PRON	vous
Je	PRON	je
