américains	ADJ	américain
de	ADP	de
confondues	VERB	confondre
autre	PRON	autre
,	PUNCT	,
assez	ADV	assez
espace	NOUN	espace
effondré	VERB	effondrer
étiraient	VERB	étirer
,	PUNCT	,
-on	PRON	on
,	PUNCT	,
de	ADP	de
,	PUNCT	,
pour	ADP	pour
elle-même	PRON	lui-même
autrefois	ADV	autrefois
palpitantes	ADJ	palpitant
berges	NOUN	berge
avaient	AUX	avoir
vestes	NOUN	veste
de	ADP	de
un	DET	un
,	PUNCT	,
et	CCONJ	et
,	PUNCT	,
se	PRON	se
leurs	DET	leur
de	ADP	de
pour	ADP	pour
de	ADP	de
pas	ADV	pas
énorme	ADJ	énorme
fille	NOUN	fille
,	PUNCT	,
,	PUNCT	,
vestons	NOUN	veston
empuanties	NOUN	empuantie
de	ADP	de
la	DET	le
la	DET	le
à	ADP	à
pour	ADP	pour
il	PRON	il
,	PUNCT	,
dans	ADP	dans
des	ADP	de
moellons	NOUN	moellon
,	PUNCT	,
acajou	NOUN	acajou
la	DET	le
pantalons	NOUN	pantalon
irruption	NOUN	irruption
éclaboussant	VERB	éclabousser
époque	NOUN	époque
de	ADP	de
condensaient	VERB	condenser
désertée	VERB	déserter
-	NOUN	-
se	PRON	se
noir	NOUN	noir
écume	NOUN	écume
séduire	VERB	séduire
part	NOUN	part
elle	PRON	lui
lançant	VERB	lancer
simple	ADJ	simple
la	DET	le
,	PUNCT	,
,	PUNCT	,
la	DET	le
un	DET	un
leurs	DET	leur
le	DET	le
employés	NOUN	employé
venait	VERB	venir
,	PUNCT	,
se	PRON	se
signal	NOUN	signal
,	PUNCT	,
robe	NOUN	robe
,	PUNCT	,
et	CCONJ	et
filets	NOUN	filet
,	PUNCT	,
au	ADP	au
les	DET	le
de	ADP	de
aux	ADP	à
demi	ADV	demi
en	ADP	en
s'	PRON	se
bas	NOUN	bas
ombrelle	NOUN	ombrelle
,	PUNCT	,
,	PUNCT	,
forum	NOUN	forum
désespoir	NOUN	désespoir
de	ADP	de
de	ADP	de
lorsque	SCONJ	lorsque
le	DET	le
ainsi	ADV	ainsi
dans	ADP	dans
d'	ADP	de
lui-même	PRON	lui-même
par	ADP	par
ou	CCONJ	ou
,	PUNCT	,
les	DET	le
comme	ADP	comme
dans	ADP	dans
villas	NOUN	villa
sur	ADP	sur
racontèrent	VERB	raconter
elles	PRON	lui
qui	PRON	qui
écrasaient	VERB	écraser
ombrelle	NOUN	ombrelle
,	PUNCT	,
la	DET	le
façon	NOUN	façon
une	DET	un
vêtues	VERB	vêtir
mais	CCONJ	mais
une	DET	un
long	ADJ	long
terrasses	NOUN	terrasse
,	PUNCT	,
rien	PRON	rien
,	PUNCT	,
jambe	NOUN	jambe
d'	ADP	de
longue	ADJ	long
peine	ADV	peine
son	DET	son
connue	VERB	connaître
été	AUX	être
qu'	PRON	qu'
dans	ADP	dans
une	DET	un
sur	ADP	sur
pignons	NOUN	pignon
du	ADP	de
déjà	ADV	déjà
jupe	NOUN	jupe
,	PUNCT	,
de	ADP	de
maintenant	ADV	maintenant
elles	PRON	lui
déserte	ADJ	désert
villas	NOUN	villa
d'	ADP	de
,	PUNCT	,
,	PUNCT	,
crudité	NOUN	crudité
d'	ADP	de
,	PUNCT	,
de	ADP	de
genou	NOUN	genou
la	DET	le
-là	NOUN	-là
attentifs	ADJ	attentif
magasins	NOUN	magasin
mourir	VERB	mourir
dunes	NOUN	dune
qu'	SCONJ	que
,	PUNCT	,
un	DET	un
criait	VERB	crier
paradoxales	ADJ	paradoxal
hangar	NOUN	hangar
les	DET	le
cela	PRON	cela
lamé	NOUN	lamé
,	PUNCT	,
l'	DET	le
betteraves	NOUN	betterave
à	ADP	à
boxes	NOUN	box
la	DET	le
à	ADP	à
,	PUNCT	,
)	PUNCT	)
à	ADP	à
rouleaux	NOUN	rouleau
,	PUNCT	,
peut-être	ADV	peut-être
était	AUX	être
,	PUNCT	,
abandonner	VERB	abandonner
ce	PRON	ce
toussant	VERB	tousser
à	ADV	à
au	ADP	au
paradoxaux	NOUN	paradoxau
ou	CCONJ	ou
robes	NOUN	robe
du	ADP	de
et	CCONJ	et
à	ADP	à
jusqu'	ADP	jusque
barques	NOUN	barque
trois	NUM	trois
à	ADP	à
le	DET	le
,	PUNCT	,
dans	ADP	dans
telle	ADJ	tel
la	PRON	le
aux	ADP	à
bordés	VERB	border
à	ADP	à
boutiques	NOUN	boutique
avait	AUX	avoir
ainsi	ADV	ainsi
,	PUNCT	,
comme	SCONJ	comme
métal	NOUN	métal
une	PRON	un
,	PUNCT	,
dans	ADP	dans
,	PUNCT	,
un	DET	un
de	ADP	de
paresseuse	ADJ	paresseux
le	PRON	le
relevant	VERB	relever
encore	ADV	encore
de	ADP	de
non	ADV	non
après	ADP	après
voit	VERB	voir
,	PUNCT	,
et	CCONJ	et
d'	ADP	de
parlaient	VERB	parler
sa	DET	son
mains	NOUN	main
ou	CCONJ	ou
deux	NUM	deux
,	PUNCT	,
rouleaux	NOUN	rouleau
un	DET	un
quelque	DET	quelque
de	ADP	de
entré	VERB	entrer
la	DET	le
qui	PRON	qui
;	PUNCT	;
de	ADP	de
un	DET	un
du	ADP	de
où	PRON	où
vers	ADP	vers
immense	ADJ	immense
la	DET	le
et	CCONJ	et
largeur	NOUN	largeur
rez-de-chaussée	NOUN	rez-de-chaussée
rumeur	NOUN	rumeur
étourdie	VERB	étourdir
plutôt	ADV	plutôt
les	DET	le
(	PUNCT	(
fast	NOUN	fast
l'	DET	le
la	DET	le
barbe	NOUN	barbe
ses	DET	son
sans	ADP	sans
,	PUNCT	,
le	DET	le
était	VERB	être
tour	NOUN	tour
se	PRON	se
tendant	VERB	tendre
tordant	VERB	tordre
,	PUNCT	,
enlèvement	NOUN	enlèvement
,	PUNCT	,
gesticuler	VERB	gesticuler
ensemble	NOUN	ensemble
ombrelle	NOUN	ombrelle
malgré	ADP	malgré
des	DET	un
aussi	ADV	aussi
elle	PRON	lui
oreille	NOUN	oreille
avaient	AUX	avoir
,	PUNCT	,
entrant	VERB	entrer
et	CCONJ	et
ce	PRON	ce
mais	CCONJ	mais
vingtaine	NOUN	vingtaine
les	DET	le
compassion	NOUN	compassion
sept	NUM	sept
qu'	SCONJ	que
seulement	ADV	seulement
ou	CCONJ	ou
que	ADV	que
ville	NOUN	ville
ses	DET	son
ce	PRON	ce
culottes	NOUN	culotte
son	NOUN	son
juke	NOUN	juke
se	PRON	se
foods	NOUN	food
qu'	SCONJ	que
qui	PRON	qui
de	ADP	de
sa	DET	son
,	PUNCT	,
tramway	NOUN	tramway
la	DET	le
la	DET	le
de	ADP	de
dans	ADP	dans
pour	ADP	pour
de	ADP	de
non	ADV	non
sel	NOUN	sel
souliers	NOUN	soulier
plutôt	ADV	plutôt
plus	ADV	plus
d'	ADP	de
l'	DET	le
derrière	ADP	derrière
son	DET	son
des	DET	un
était	AUX	être
épaules	NOUN	épaule
sa	DET	son
,	PUNCT	,
des	ADP	de
des	DET	un
avançaient	VERB	avancer
sable	NOUN	sable
loin	ADV	loin
,	PUNCT	,
dans	ADP	dans
groupes	NOUN	groupe
homme	NOUN	homme
est	ADV	est
sauvages	ADJ	sauvage
(	PUNCT	(
les	DET	le
à	ADP	à
roulée	VERB	rouler
sévèrement	ADV	sévèrement
et	CCONJ	et
absentes	ADJ	absent
leurs	DET	leur
à	ADP	à
d'	ADP	de
de	ADP	de
,	PUNCT	,
un	DET	un
,	PUNCT	,
fut	AUX	être
villas	NOUN	villa
ou	CCONJ	ou
tandis	ADV	tandis
un	DET	un
de	ADP	de
part	NOUN	part
elle	PRON	lui
remporter	VERB	remporter
tenant	VERB	tenir
de	ADP	de
maillots	NOUN	maillot
cela	PRON	cela
brunâtre	ADJ	brunâtre
de	ADP	de
personnes	NOUN	personne
des	ADP	de
quelque	DET	quelque
,	PUNCT	,
un	DET	un
par	ADP	par
plage	NOUN	plage
talons	NOUN	talon
.	PUNCT	.
basses	ADJ	bas
déferlaient	VERB	déferler
,	PUNCT	,
,	PUNCT	,
chose	NOUN	chose
l'	DET	le
la	PRON	le
planches	NOUN	planche
nuit	NOUN	nuit
à	ADP	à
inapaisable	ADJ	inapaisable
)	PUNCT	)
été	AUX	être
des	DET	un
puissent	VERB	pouvoir
de	ADP	de
respectabilité	NOUN	respectabilité
orchestre	NOUN	orchestre
la	DET	le
,	PUNCT	,
avec	ADP	avec
ou	CCONJ	ou
main	NOUN	main
ligne	NOUN	ligne
proposant	VERB	proposer
dans	ADP	dans
la	DET	le
avancer	VERB	avancer
plupart	NOUN	plupart
rappeler	VERB	rappeler
des	ADP	de
,	PUNCT	,
par	ADP	par
,	PUNCT	,
-	NOUN	-
coin	NOUN	coin
tramway	NOUN	tramway
en	ADP	en
à	ADP	à
désert	NOUN	désert
éclaboussures	NOUN	éclaboussure
ce	PRON	ce
rongée	VERB	ronger
des	ADP	de
portait	VERB	porter
serrées	VERB	serrer
demi	ADV	demi
entière	ADJ	entier
,	PUNCT	,
le	DET	le
torride	ADJ	torride
,	PUNCT	,
de	ADP	de
île	NOUN	île
cette	DET	ce
cinq	NUM	cinq
ivoirins	ADJ	ivoirin
calicots	NOUN	calicot
,	PUNCT	,
planches	NOUN	planche
,	PUNCT	,
les	PRON	le
répéter	VERB	répéter
à	ADP	à
enlever	VERB	enlever
sable	NOUN	sable
s'	PRON	se
cascades	NOUN	cascade
de	ADP	de
échos	NOUN	écho
de	ADP	de
,	PUNCT	,
côtés	NOUN	côté
cet	DET	ce
de	ADP	de
bains	NOUN	bain
,	PUNCT	,
lui	PRON	lui
et	CCONJ	et
en	ADP	en
qu'	PRON	qu'
puis	CCONJ	puis
un	DET	un
femme	NOUN	femme
mille	NOUN	mille
l'	DET	le
les	DET	le
été	NOUN	été
que	SCONJ	que
dames	NOUN	dame
(	PUNCT	(
-là	NOUN	-là
rouleaux	NOUN	rouleau
autre	NOUN	autre
,	PUNCT	,
desquelles	PRON	desquelles
l'	PRON	l'
sorte	NOUN	sorte
,	PUNCT	,
et	CCONJ	et
l'	DET	le
un	PRON	un
enfant	NOUN	enfant
lointains	ADJ	lointain
aux	ADP	à
--	PUNCT	--
empreintes	NOUN	empreinte
marchandises	NOUN	marchandise
trempé	VERB	tremper
par	ADP	par
lui	PRON	lui
l'	DET	le
qu'	PRON	qu'
bois	NOUN	bois
venaient	VERB	venir
par	ADP	par
les	PRON	le
génisse	NOUN	génisse
proie	NOUN	proie
brutalité	NOUN	brutalité
effraction	NOUN	effraction
toits	NOUN	toit
elle-même	PRON	lui-même
couleur	NOUN	couleur
elle	PRON	lui
ses	DET	son
venue	VERB	venir
rencontre	NOUN	rencontre
depuis	ADP	depuis
criant	VERB	crier
lui	PRON	lui
avaient	AUX	avoir
l'	DET	le
en	ADP	en
sur	ADP	sur
carré	NOUN	carré
avait	AUX	avoir
parfois	ADV	parfois
été	NOUN	été
terminus	NOUN	terminus
le	DET	le
festons	NOUN	feston
agresser	VERB	agresser
parlant	VERB	parler
en	ADP	en
comme	SCONJ	comme
boutonnés	VERB	boutonner
dos	NOUN	dos
qu'	SCONJ	que
s'	PRON	se
d'	ADP	de
)	PUNCT	)
les	PRON	le
son	DET	son
et	CCONJ	et
partir	VERB	partir
,	PUNCT	,
,	PUNCT	,
des	DET	un
cette	DET	ce
dans	ADP	dans
:	PUNCT	:
des	DET	un
de	ADP	de
elles	PRON	lui
envahis	VERB	envahir
de	ADP	de
faisait	VERB	faire
était	AUX	être
à	ADP	à
de	ADP	de
ne	ADV	ne
se	PRON	se
d'	ADP	de
ligne	NOUN	ligne
rapt	NOUN	rapt
et	CCONJ	et
,	PUNCT	,
,	PUNCT	,
-	ADV	-
dans	ADP	dans
se	PRON	se
dansaient	VERB	danser
champ	NOUN	champ
plage	NOUN	plage
fin	NOUN	fin
sa	DET	son
le	DET	le
:	PUNCT	:
de	ADP	de
qui	PRON	qui
de	ADP	de
étendue	NOUN	étendue
feuilles	NOUN	feuille
tandis	ADV	tandis
à	ADP	à
elles	PRON	lui
océans	NOUN	océan
le	DET	le
buste	NOUN	buste
arrivée	VERB	arriver
l'	DET	le
...	PUNCT	...
âgées	ADJ	âgé
du	ADP	de
bonnets	NOUN	bonnet
l'	DET	le
qu'	PRON	qu'
reste	NOUN	reste
les	DET	le
rapprochaient	VERB	rapprocher
peu	ADV	peu
bars	NOUN	bar
au	ADV	au
bordée	VERB	border
sorte	NOUN	sorte
cette	DET	ce
mer	NOUN	mer
elle	PRON	lui
vent	NOUN	vent
vite	ADV	vite
en	PRON	en
,	PUNCT	,
,	PUNCT	,
de	ADP	de
abandonnées	VERB	abandonner
à	ADP	à
de	ADP	de
chacun	PRON	chacun
un	DET	un
visages	NOUN	visage
jeune	ADJ	jeune
grossissant	VERB	grossir
traversait	VERB	traverser
butoir	NOUN	butoir
qu'	SCONJ	que
escaladé	VERB	escalader
un	DET	un
,	PUNCT	,
pantin	NOUN	pantin
un	DET	un
après-midi	NOUN	après-midi
dans	ADP	dans
le	DET	le
,	PUNCT	,
aller	VERB	aller
noyant	VERB	noyer
semaines	NOUN	semaine
autre	PRON	autre
famille	NOUN	famille
,	PUNCT	,
demi	NOUN	demi
où	PRON	où
été	NOUN	été
faisant	AUX	faire
:	PUNCT	:
surgissant	VERB	surgir
ravissement	NOUN	ravissement
il	PRON	il
la	DET	le
établissement	NOUN	établissement
accessoires	NOUN	accessoire
,	PUNCT	,
après	ADP	après
dans	ADP	dans
elles	PRON	lui
ou	CCONJ	ou
une	DET	un
pouvaient	VERB	pouvoir
par	ADP	par
les	DET	le
de	ADP	de
six	NUM	six
mesure	NOUN	mesure
chaudes	ADJ	chaud
l'	DET	le
à	ADP	à
-	ADV	-
chaussures	NOUN	chaussure
maintenant	ADV	maintenant
sautillant	VERB	sautiller
proie	NOUN	proie
au-dessus	ADV	au-dessus
les	DET	le
sable	NOUN	sable
mers	NOUN	mer
un	DET	un
ceci	PRON	ceci
le	DET	le
la	PRON	le
tout	ADJ	tout
,	PUNCT	,
ce	PRON	ce
avait	AUX	avoir
se	PRON	se
-	ADV	-
,	PUNCT	,
uniforme	NOUN	uniforme
la	PRON	le
terme	NOUN	terme
,	PUNCT	,
yachting	NOUN	yachting
d'	ADP	de
une	DET	un
c'	PRON	ce
de	ADP	de
--	PUNCT	--
l'	PRON	l'
tirées	VERB	tirer
,	PUNCT	,
néons	NOUN	néon
)	PUNCT	)
,	PUNCT	,
vu	VERB	voir
avait	AUX	avoir
de	ADP	de
deux	NUM	deux
,	PUNCT	,
les	DET	le
de	ADP	de
de	ADP	de
jusque	ADP	jusque
eau	NOUN	eau
elles	PRON	lui
un	DET	un
ville	NOUN	ville
d'	ADP	de
racoleuses	ADJ	racoleur
pays	NOUN	pays
,	PUNCT	,
un	DET	un
on	PRON	on
de	ADP	de
de	ADP	de
c'	ADV	c'
de	ADP	de
blousantes	ADJ	blousant
assourdissants	ADJ	assourdissant
mer	NOUN	mer
assourdies	VERB	assourdir
de	ADP	de
déchaussant	VERB	déchausser
virent	VERB	voir
leurs	DET	leur
au	ADP	au
forteresse	NOUN	forteresse
ses	DET	son
:	PUNCT	:
la	DET	le
or	NOUN	or
des	ADP	de
la	DET	le
au	ADP	au
dunes	NOUN	dune
réflexion	NOUN	réflexion
criant	VERB	crier
sens	NOUN	sens
tuniques	NOUN	tunique
,	PUNCT	,
par	ADP	par
les	DET	le
sautant	VERB	sauter
à	ADP	à
plus	ADV	plus
de	ADP	de
elles	PRON	lui
toujours	ADV	toujours
ce	PRON	ce
apprivoisés	VERB	apprivoiser
(	PUNCT	(
ces	DET	ce
catastrophe	NOUN	catastrophe
appeler	VERB	appeler
en	PRON	en
,	PUNCT	,
sanglots	NOUN	sanglot
l'	DET	le
,	PUNCT	,
voix	NOUN	voix
de	ADP	de
chambre	NOUN	chambre
des	ADP	de
,	PUNCT	,
voix	NOUN	voix
une	DET	un
avec	ADP	avec
les	DET	le
encore	ADV	encore
renversant	VERB	renverser
et	CCONJ	et
les	DET	le
même	ADV	même
cette	DET	ce
de	ADP	de
à	ADP	à
l'	DET	le
l'	DET	le
pas	ADV	pas
même	ADV	même
,	PUNCT	,
-	NOUN	-
perdant	VERB	perdre
comme	ADP	comme
cou	NOUN	cou
,	PUNCT	,
bois	NOUN	bois
descendant	VERB	descendre
questions	NOUN	question
,	PUNCT	,
d'	ADP	de
travers	NOUN	travers
tête	NOUN	tête
,	PUNCT	,
dans	ADP	dans
,	PUNCT	,
,	PUNCT	,
la	DET	le
avait	AUX	avoir
abord	ADV	abord
près	ADV	près
que	SCONJ	que
le	DET	le
en	ADP	en
et	CCONJ	et
à	ADP	à
trop	ADV	trop
plissés	VERB	plisser
contre	ADP	contre
)	PUNCT	)
en	ADP	en
au	ADP	au
,	PUNCT	,
que	SCONJ	que
et	CCONJ	et
des	ADP	de
peuplée	VERB	peupler
immeubles	NOUN	immeuble
il	PRON	il
menant	VERB	mener
feutrée	ADJ	feutré
dessous	ADV	dessous
sans	ADP	sans
vaste	ADJ	vaste
lui	PRON	lui
fracas	NOUN	fracas
de	ADP	de
,	PUNCT	,
le	DET	le
de	ADP	de
,	PUNCT	,
,	PUNCT	,
dimanches	NOUN	dimanche
peu	ADV	peu
,	PUNCT	,
malades	ADJ	malade
,	PUNCT	,
revenir	VERB	revenir
,	PUNCT	,
ces	DET	ce
)	PUNCT	)
trois	NUM	trois
rails	NOUN	rail
entre	ADP	entre
somnolente	NOUN	somnolente
jamais	ADV	jamais
un	DET	un
,	PUNCT	,
d'	ADP	de
en	ADP	en
se	PRON	se
vagues	NOUN	vague
même	ADJ	même
dune	NOUN	dune
jusqu'	ADP	jusque
qui	PRON	qui
tenir	VERB	tenir
,	PUNCT	,
un	DET	un
courant	VERB	courir
aussi	ADV	aussi
baraques	NOUN	baraque
,	PUNCT	,
la	DET	le
,	PUNCT	,
,	PUNCT	,
pitié	NOUN	pitié
,	PUNCT	,
retroussée	VERB	retrousser
coiffées	VERB	coiffer
,	PUNCT	,
mais	CCONJ	mais
tout	ADV	tout
désert	VERB	désert
lointaines	ADJ	lointain
morceau	NOUN	morceau
enfoui	VERB	enfouir
dire	VERB	dire
vaguement	ADV	vaguement
de	ADP	de
démolition	NOUN	démolition
vieilles	ADJ	vieux
permettre	VERB	permettre
qui	PRON	qui
peut-être	ADV	peut-être
ses	DET	son
une	DET	un
parfois	ADV	parfois
non	ADV	non
replacer	VERB	replacer
de	ADP	de
alors	ADV	alors
à	ADP	à
pour	ADP	pour
de	ADP	de
sans	ADP	sans
,	PUNCT	,
femmes	NOUN	femme
somme	NOUN	somme
puis	CCONJ	puis
palmiers	NOUN	palmier
songeuses	ADJ	songeur
,	PUNCT	,
Et	CCONJ	et
bottes	NOUN	botte
secouées	VERB	secouer
long	ADV	long
leurs	DET	leur
elle	PRON	lui
déjà	ADV	déjà
,	PUNCT	,
et	CCONJ	et
bas	NOUN	bas
et	CCONJ	et
ou	CCONJ	ou
d'	ADP	de
(	PUNCT	(
puis	CCONJ	puis
,	PUNCT	,
d'	ADP	de
parkings	NOUN	parking
duquel	PRON	duquel
peut	VERB	pouvoir
enseignes	NOUN	enseigne
mais	CCONJ	mais
alignées	VERB	aligner
fait	AUX	faire
ses	DET	son
en	ADP	en
de	ADP	de
et	CCONJ	et
une	DET	un
lui	PRON	lui
chagrin	NOUN	chagrin
fait	VERB	faire
sable	NOUN	sable
pour	ADP	pour
la	DET	le
parvenaient	VERB	parvenir
déjà	ADV	déjà
peinture	NOUN	peinture
manière	NOUN	manière
alors	ADV	alors
avec	ADP	avec
tour	ADV	tour
semblable	ADJ	semblable
maillots	NOUN	maillot
sa	DET	son
essayaient	VERB	essayer
à	ADP	à
et	CCONJ	et
marchant	VERB	marcher
levant	VERB	lever
comprendre	VERB	comprendre
,	PUNCT	,
d'	ADP	de
continuant	VERB	continuer
(	PUNCT	(
bain	NOUN	bain
la	DET	le
baigneuses	NOUN	baigneuse
aux	ADP	à
en	ADP	en
,	PUNCT	,
des	ADP	de
dans	ADP	dans
ses	DET	son
donc	ADV	donc
dans	ADP	dans
visage	NOUN	visage
sec	NOUN	sec
chose	NOUN	chose
immensité	NOUN	immensité
ou	CCONJ	ou
,	PUNCT	,
:	PUNCT	:
précisant	VERB	préciser
béton	NOUN	béton
qu'	SCONJ	que
citadelle	NOUN	citadelle
la	DET	le
plage	NOUN	plage
s'	PRON	se
par	ADP	par
que	SCONJ	que
venant	VERB	venir
abat-jour	NOUN	abat-jour
perdre	VERB	perdre
tourbillon	NOUN	tourbillon
dire	VERB	dire
qu'	PRON	qu'
de	ADP	de
elles	PRON	lui
bord	NOUN	bord
de	ADP	de
protégées	VERB	protéger
ombrelle	NOUN	ombrelle
finissant	VERB	finir
,	PUNCT	,
cesser	VERB	cesser
enfant	NOUN	enfant
à	ADP	à
de	ADP	de
la	DET	le
le	DET	le
sa	DET	son
semaine	NOUN	semaine
ramener	VERB	ramener
de	ADP	de
sa	DET	son
,	PUNCT	,
gares	NOUN	gare
l'	PRON	l'
plus	ADV	plus
épouser	VERB	épouser
leur	DET	leur
dire	ADV	dire
deux	NUM	deux
nègres	NOUN	nègre
trentaine	NOUN	trentaine
raccommodaient	VERB	raccommoder
un	DET	un
insoucieuse	ADJ	insoucieux
chemin	NOUN	chemin
aussi	ADV	aussi
si	SCONJ	si
,	PUNCT	,
ombre	NOUN	ombre
,	PUNCT	,
,	PUNCT	,
descendre	VERB	descendre
fabuleux	ADJ	fabuleux
,	PUNCT	,
de	ADP	de
on	PRON	on
,	PUNCT	,
tourelles	NOUN	tourelle
cet	DET	ce
formant	VERB	former
,	PUNCT	,
enfuir	VERB	enfuir
plutôt	ADV	plutôt
chapeau	NOUN	chapeau
elle	PRON	lui
les	DET	le
doute	NOUN	doute
des	DET	un
semblables	ADJ	semblable
six	NUM	six
et	CCONJ	et
pas	ADV	pas
un	DET	un
,	PUNCT	,
tard	ADV	tard
mairie	NOUN	mairie
ou	CCONJ	ou
eau	NOUN	eau
à	ADP	à
nouvelle	NOUN	nouvelle
et	CCONJ	et
le	DET	le
chose	NOUN	chose
au	ADP	au
Et	CCONJ	et
,	PUNCT	,
sans	ADP	sans
)	PUNCT	)
le	DET	le
(	PUNCT	(
-	ADV	-
l'	DET	le
et	CCONJ	et
elles	PRON	lui
fers	NOUN	fer
Tout	ADJ	tout
Ou	CCONJ	ou
cheval	NOUN	cheval
plumes	NOUN	plume
puis	CCONJ	puis
confuse	ADJ	confus
d'	ADP	de
dans	ADP	dans
ou	CCONJ	ou
a	AUX	avoir
d'	ADP	de
une	DET	un
dans	ADP	dans
elle	PRON	lui
--	PUNCT	--
désarticulé	VERB	désarticuler
mais	CCONJ	mais
centième	ADJ	centième
lignes	NOUN	ligne
pantin	NOUN	pantin
porche	NOUN	porche
chambre	NOUN	chambre
de	ADP	de
ou	CCONJ	ou
enrouée	VERB	enrouer
,	PUNCT	,
,	PUNCT	,
crié	VERB	crier
de	ADP	de
luisant	VERB	luire
et	CCONJ	et
néant	NOUN	néant
que	SCONJ	que
que	PRON	que
auto	NOUN	auto
l'	DET	le
C'	PRON	ce
,	PUNCT	,
visage	NOUN	visage
semblaient	VERB	sembler
,	PUNCT	,
portes	NOUN	porte
ou	CCONJ	ou
ayant	VERB	avoir
mal	ADV	mal
.	PUNCT	.
,	PUNCT	,
puis	CCONJ	puis
avait	AUX	avoir
derrière	ADP	derrière
--	PUNCT	--
peignés	VERB	peigner
,	PUNCT	,
que	SCONJ	que
déchirés	VERB	déchirer
de	ADP	de
rênes	NOUN	rêne
l'	DET	le
d'	ADP	de
commencé	VERB	commencer
s'	PRON	se
flancs	NOUN	flanc
entendre	VERB	entendre
,	PUNCT	,
ville	NOUN	ville
à	ADP	à
il	PRON	il
fois	NOUN	fois
disant	VERB	dire
familles	NOUN	famille
havresacs	NOUN	havresac
il	PRON	il
soixante-huit	NUM	soixante-huit
l'	DET	le
elles	PRON	lui
le	DET	le
encore	ADV	encore
défait	VERB	défaire
(	PUNCT	(
sous	ADP	sous
lui-même	PRON	lui-même
,	PUNCT	,
,	PUNCT	,
,	PUNCT	,
en	ADP	en
à	ADP	à
passer	VERB	passer
la	DET	le
plus	ADV	plus
...	PUNCT	...
tu	PRON	tu
hasard	NOUN	hasard
porte-carte	NOUN	porte-carte
,	PUNCT	,
uniforme	NOUN	uniforme
:	PUNCT	:
hoquetante	ADJ	hoquetant
,	PUNCT	,
retourner	VERB	retourner
jumelles	NOUN	jumelle
lui	PRON	lui
pris	VERB	prendre
notre	DET	notre
s'	PRON	se
tard	ADV	tard
des	ADP	de
capitaine	NOUN	capitaine
une	DET	un
un	PRON	un
frais	ADJ	frais
n'	ADV	n'
une	DET	un
.	PUNCT	.
)	PUNCT	)
Eh	INTJ	Eh
son	DET	son
traînerait	VERB	traîner
tressaillir	VERB	tressaillir
luisante	ADJ	luisant
la	DET	le
et	CCONJ	et
de	ADP	de
cette	DET	ce
lueur	NOUN	lueur
racontèrent	VERB	raconter
une	DET	un
elle	PRON	lui
extravagant	ADJ	extravagant
de	ADP	de
,	PUNCT	,
de	ADP	de
pièce	NOUN	pièce
de	ADP	de
,	PUNCT	,
poussière	NOUN	poussière
les	DET	le
seulement	ADV	seulement
mère	NOUN	mère
pour	ADP	pour
,	PUNCT	,
(	PUNCT	(
cheveux	NOUN	cheveu
avaient	AUX	avoir
avait	AUX	avoir
)	PUNCT	)
des	ADP	de
boue	NOUN	boue
triple	ADJ	triple
lanterne	NOUN	lanterne
le	DET	le
,	PUNCT	,
et	CCONJ	et
maintenant	ADV	maintenant
intervalle	NOUN	intervalle
avec	ADP	avec
,	PUNCT	,
peu	ADV	peu
?	PUNCT	?
?	PUNCT	?
folle	ADJ	fou
qui	PRON	qui
dévêtant	VERB	dévêtir
d'	ADP	de
inspection	NOUN	inspection
très	ADV	très
plage	NOUN	plage
son	DET	son
vide	NOUN	vide
un	DET	un
hommes	NOUN	homme
Tu	PRON	tu
(	PUNCT	(
le	DET	le
ressac	NOUN	ressac
Non	ADV	non
équipements	NOUN	équipement
crier	VERB	crier
,	PUNCT	,
déhanchements	NOUN	déhanchement
«	PUNCT	«
...	PUNCT	...
lui	PRON	lui
russes	ADJ	russe
non	ADV	non
de	ADP	de
Allons	VERB	aller
)	PUNCT	)
souffrais	VERB	souffrir
de	ADP	de
déferlantes	ADJ	déferlant
:	PUNCT	:
plus	ADV	plus
qu'	PRON	qu'
étreinte	NOUN	étreinte
une	DET	un
la	DET	le
tenir	VERB	tenir
la	DET	le
moment	NOUN	moment
sa	DET	son
un	DET	un
déjà	ADV	déjà
avant	ADP	avant
peut-être	ADV	peut-être
faire	VERB	faire
supportais	VERB	supporter
tendant	VERB	tendre
plus	ADV	plus
contre	ADP	contre
vingt	NUM	vingt
lui	PRON	lui
des	DET	un
à	ADP	à
il	PRON	il
encore	ADV	encore
les	DET	le
,	PUNCT	,
cuir	NOUN	cuir
la	DET	le
-	ADV	-
,	PUNCT	,
se	PRON	se
grenache	NOUN	grenache
,	PUNCT	,
,	PUNCT	,
l'	DET	le
,	PUNCT	,
leur	PRON	leur
monde	NOUN	monde
crocs	NOUN	croc
peut-être	ADV	peut-être
peut-être	ADV	peut-être
la	DET	le
sans	ADP	sans
elle	PRON	lui
,	PUNCT	,
parvint	VERB	parvenir
peut-être	ADV	peut-être
à	ADP	à
...	PUNCT	...
donc	ADV	donc
,	PUNCT	,
temps	NOUN	temps
où	PRON	où
de	ADP	de
allongeant	VERB	allonger
simplement	ADV	simplement
second	ADJ	second
peut-être	ADV	peut-être
à	ADP	à
son	DET	son
boiteuse	NOUN	boiteux
étincelles	NOUN	étincelle
entendre	VERB	entendre
palefrenier	NOUN	palefrenier
Ta	DET	ton
sorte	NOUN	sorte
,	PUNCT	,
