pavée	ADJ	paver
me	PRON	me
accordée	VERB	accorder
Bravo	NOUN	bravo
ces	DET	ce
elle	PRON	lui
affaire	NOUN	affaire
nom	NOUN	nom
reçu	VERB	recevoir
je	PRON	je
promettiez	VERB	promettre
A	ADP	à
une	DET	un
la	DET	le
entière	ADJ	entier
interrogatoires	NOUN	interrogatoire
J'	PRON	je
identité	NOUN	identité
élucidé	VERB	élucider
Le	DET	le
coup	NOUN	coup
enveloppe	NOUN	enveloppe
mort	NOUN	mort
-	PUNCT	-
intention	NOUN	intention
,	PUNCT	,
vous	PRON	vous
ne	ADV	ne
,	PUNCT	,
cette	DET	ce
:	PUNCT	:
ai	AUX	avoir
:	PUNCT	:
d'	DET	d'
pas	ADV	pas
n'	ADV	n'
mystère	NOUN	mystère
ce	PRON	ce
avis	NOUN	avis
est	AUX	être
»	PUNCT	»
aucun	DET	aucun
vous	PRON	vous
sans	ADP	sans
pas	ADV	pas
y	PRON	y
vendre	VERB	vendre
...	PUNCT	...
vous	PRON	vous
été	AUX	être
courant	NOUN	courant
,	PUNCT	,
dis	VERB	dire
pas	ADV	pas
sûr	ADJ	sûr
tué	VERB	tuer
,	PUNCT	,
mienne	ADJ	mien
.	PUNCT	.
étage	NOUN	étage
ou	CCONJ	ou
ignore	VERB	ignore
.	PUNCT	.
que	SCONJ	que
.	PUNCT	.
,	PUNCT	,
preuve	NOUN	preuve
,	PUNCT	,
pas	ADV	pas
.	PUNCT	.
ami	NOUN	ami
la	DET	le
autant	ADV	autant
une	DET	un
juste	ADV	juste
a	AUX	avoir
de	ADP	de
me	PRON	me
l'	PRON	l'
?	PUNCT	?
un	DET	un
daignez	VERB	daigner
interrogatoires	NOUN	interrogatoire
ce	DET	ce
.	PUNCT	.
de	ADP	de
Vous	PRON	vous
Ça	PRON	cela
,	PUNCT	,
dépositions	NOUN	déposition
une	DET	un
.	PUNCT	.
,	PUNCT	,
?	PUNCT	?
belle-sœur	NOUN	belle-sœur
que	ADV	que
découragez	VERB	décourager
ont	AUX	avoir
enquête	NOUN	enquête
son	DET	son
fut	AUX	être
dans	ADP	dans
les	DET	le
serez	VERB	être
ouvrit	VERB	ouvrir
Et	CCONJ	et
je	PRON	je
une	DET	un
Vous	PRON	vous
a	AUX	avoir
sais	VERB	savoir
mêmes	PRON	même
eu	VERB	avoir
j'	PRON	je
qu'	SCONJ	que
est	AUX	être
,	PUNCT	,
la	DET	le
il	PRON	il
meurtrier	NOUN	meurtrier
En	PRON	en
je	PRON	je
que	SCONJ	que
offrir	VERB	offrir
,	PUNCT	,
c'	PRON	ce
les	DET	le
-	PUNCT	-
.	PUNCT	.
défunt	NOUN	défunt
à	ADP	à
n'	ADV	n'
renverse	NOUN	renverse
et	CCONJ	et
monter	VERB	monter
entendu	VERB	entendre
de	ADP	de
secrète	ADJ	secret
un	DET	un
champ	NOUN	champ
?	PUNCT	?
de	ADP	de
tournez	VERB	tourner
vu	VERB	voir
et	CCONJ	et
a	AUX	avoir
éléments	NOUN	élément
le	DET	le
d'	ADP	de
un	DET	un
il	PRON	il
m'	PRON	me
vous	PRON	vous
présentai	VERB	présenter
Dantas	PROPN	Dantas
montant	NOUN	montant
l'	DET	le
vieux	ADJ	vieux
vous	PRON	vous
du	ADP	de
consciencieuse	ADJ	consciencieux
voyez	VERB	voir
tous	ADJ	tout
me	PRON	me
avec	ADP	avec
suis	AUX	être
ironie	NOUN	ironie
avec	ADP	avec
a	VERB	avoir
blanche	ADJ	blanc
,	PUNCT	,
que	PRON	que
car	CCONJ	car
ce	DET	ce
paquet	NOUN	paquet
chez	ADP	chez
que	SCONJ	que
une	DET	un
un	DET	un
le	DET	le
...	PUNCT	...
talent	NOUN	talent
du	ADP	de
et	CCONJ	et
m'	PRON	me
Je	PRON	je
que	SCONJ	que
qu'	PRON	qu'
mon	DET	mon
une	DET	un
paquet	NOUN	paquet
me	PRON	me
en	PRON	en
été	VERB	être
mais	CCONJ	mais
fois	NOUN	fois
à	ADP	à
été	AUX	être
votre	DET	votre
fois	NOUN	fois
lu	VERB	lire
,	PUNCT	,
l'	DET	le
Loureiro	PROPN	Loureiro
je	PRON	je
.	PUNCT	.
habitude	NOUN	habitude
acceptez	VERB	accepter
que	PRON	que
dix	NUM	dix
!	PUNCT	!
propriétaire	NOUN	propriétaire
façon	NOUN	façon
il	PRON	il
pas	ADV	pas
et	CCONJ	et
dont	PRON	dont
autant	ADV	autant
la	DET	le
trouver	VERB	trouver
au	ADP	au
infirmier	NOUN	infirmier
je	PRON	je
statuette	NOUN	statuette
?	PUNCT	?
demain	ADV	demain
!	PUNCT	!
premier	ADJ	premier
trois	NUM	trois
-	PRON	-
vous	PRON	vous
,	PUNCT	,
,	PUNCT	,
,	PUNCT	,
Quand	SCONJ	quand
C'	PRON	ce
n'	ADV	n'
quelques	DET	quelque
paquet	NOUN	paquet
un	DET	un
Non	ADV	non
je	PRON	je
l'	DET	le
crois	VERB	croire
appris	VERB	apprendre
-	PUNCT	-
,	PUNCT	,
Dantas	PROPN	Dantas
vous	PRON	vous
enveloppe	NOUN	enveloppe
.	PUNCT	.
il	PRON	il
?	PUNCT	?
encore	ADV	encore
je	PRON	je
à	ADP	à
A	ADP	à
vous	PRON	vous
y	PRON	y
j'	PRON	je
tiroir	NOUN	tiroir
fini	VERB	finir
complet	ADJ	complet
suis	AUX	être
qui	PRON	qui
l'	DET	le
vous	PRON	vous
pourriez	VERB	pouvoir
C'	PRON	ce
ce	PRON	ce
chez	ADP	chez
un	DET	un
Jusqu'	ADP	jusque
ou	CCONJ	ou
la	PRON	le
rien	PRON	rien
en	ADP	en
des	ADP	de
,	PUNCT	,
de	ADP	de
vous	PRON	vous
.	PUNCT	.
je	PRON	je
le	DET	le
tirer	VERB	tirer
domestiques	ADJ	domestique
coupables	NOUN	coupable
quelque	DET	quelque
,	PUNCT	,
que	ADV	que
.	PUNCT	.
soupirs	NOUN	soupir
rien	PRON	rien
adjectif	NOUN	adjectif
feuille	NOUN	feuille
noms	NOUN	nom
,	PUNCT	,
ce	PRON	ce
verrez	VERB	voir
...	PUNCT	...
à	ADP	à
virtuellement	ADV	virtuellement
a	AUX	avoir
que	SCONJ	que
n'	ADV	n'
,	PUNCT	,
demandait	VERB	demander
me	PRON	me
l'	DET	le
affaire	NOUN	affaire
,	PUNCT	,
étonnement	NOUN	étonnement
et	CCONJ	et
,	PUNCT	,
son	DET	son
.	PUNCT	.
Ferreira	PROPN	Ferreira
fois	NOUN	fois
cher	ADJ	cher
ai	AUX	avoir
Heureusement	ADV	heureusement
je	PRON	je
ces	DET	ce
qu'	ADV	qu'
n'	ADV	n'
vous	PRON	vous
Il	PRON	il
invité	VERB	inviter
la	DET	le
Et	CCONJ	et
Le	DET	le
-	PUNCT	-
devenir	VERB	devenir
me	PRON	me
,	PUNCT	,
.	PUNCT	.
,	PUNCT	,
et	CCONJ	et
est	AUX	être
est	AUX	être
le	DET	le
.	PUNCT	.
la	DET	le
décisif	ADJ	décisif
avec	ADP	avec
simple	ADJ	simple
à	ADP	à
je	PRON	je
n'	ADV	n'
je	PRON	je
,	PUNCT	,
voulez	VERB	vouloir
point	NOUN	point
montriez	VERB	montrer
la	DET	le
ça	PRON	cela
en	PRON	en
à	ADP	à
,	PUNCT	,
.	PUNCT	.
connaissez	VERB	connaître
,	PUNCT	,
plus	ADV	plus
je	PRON	je
je	PRON	je
Votre	DET	votre
sortant	VERB	sortir
a	AUX	avoir
vous	PRON	vous
votre	DET	votre
une	DET	un
d'	ADP	de
deux	NUM	deux
Vénus	PROPN	Vénus
même	ADJ	même
ne	ADV	ne
.	PUNCT	.
que	PRON	que
poursuivit	VERB	poursuivre
,	PUNCT	,
eux	PRON	lui
fidèle	ADJ	fidèle
.	PUNCT	.
que	SCONJ	que
ai	AUX	avoir
«	PUNCT	«
modeste	ADJ	modeste
il	PRON	il
que	SCONJ	que
,	PUNCT	,
vous	PRON	vous
»	PUNCT	»
rentrez	VERB	rentrer
commencer	VERB	commencer
remis	VERB	remettre
fait	VERB	faire
mes	DET	mon
moindre	ADJ	moindre
n'	ADV	n'
à	ADP	à
assassinat	NOUN	assassinat
assez	ADV	assez
accord	NOUN	accord
que	PRON	que
représentant	VERB	représenter
Vous	PRON	vous
voilà	VERB	voilà
contient	VERB	contenir
ai	AUX	avoir
cher	ADJ	cher
?	PUNCT	?
lendemain	NOUN	lendemain
partie	NOUN	partie
-	PUNCT	-
le	DET	le
quittance	NOUN	quittance
.	PUNCT	.
le	DET	le
en	PRON	en
le	DET	le
gauche	NOUN	gauche
une	DET	un
et	CCONJ	et
bien	ADV	bien
je	PRON	je
heures	NOUN	heure
tellement	ADV	tellement
»	PUNCT	»
discrétion	NOUN	discrétion
autorisation	NOUN	autorisation
ai	AUX	avoir
ami	NOUN	ami
téléphone	NOUN	téléphone
le	DET	le
confirmé	VERB	confirmer
à	ADP	à
scribe	NOUN	scribe
.	PUNCT	.
l'	DET	le
été	AUX	être
ce	PRON	ce
pas	ADV	pas
mais	CCONJ	mais
statuette	NOUN	statuette
de	ADP	de
moins	ADV	moins
aurait	VERB	avoir
on	PRON	on
associer	VERB	associer
la	DET	le
.	PUNCT	.
inscrit	VERB	inscrire
n'	ADV	n'
n'	ADV	n'
,	PUNCT	,
était	AUX	être
la	DET	le
était	AUX	être
un	DET	un
impression	NOUN	impression
ce	DET	ce
nuit	NOUN	nuit
vous	PRON	vous
j'	PRON	je
,	PUNCT	,
le	DET	le
intéresse	VERB	intéresse
dire	VERB	dire
-	PUNCT	-
et	CCONJ	et
quand	SCONJ	quand
,	PUNCT	,
s'	SCONJ	s'
condition	NOUN	condition
concernant	VERB	concerner
une	DET	un
l'	DET	le
l'	PRON	l'
et	CCONJ	et
lus	VERB	lire
que	PRON	que
Il	PRON	il
posa	VERB	poser
mais	CCONJ	mais
vous	PRON	vous
sur-le-champ	ADV	sur-le-champ
heure	NOUN	heure
dactylographiée	VERB	dactylographier
début	NOUN	début
mes	DET	mon
,	PUNCT	,
comme	ADP	comme
fois	NOUN	fois
,	PUNCT	,
Brown	PROPN	Brown
.	PUNCT	.
,	PUNCT	,
prit	VERB	prendre
travail	NOUN	travail
que	SCONJ	que
la	DET	le
.	PUNCT	.
Vous	PRON	vous
.	PUNCT	.
ai	AUX	avoir
il	PRON	il
la	DET	le
Mais	CCONJ	mais
Arnaldo	PROPN	Arnaldo
me	PRON	me
pour	ADP	pour
le	DET	le
est	AUX	être
d'	ADP	de
s'	SCONJ	s'
de	ADP	de
Allez	VERB	aller
événements	NOUN	événement
Alors	ADV	alors
tête	NOUN	tête
,	PUNCT	,
chroniqueur	NOUN	chroniqueur
nous	PRON	nous
un	DET	un
criminel	NOUN	criminel
ouvrez	VERB	ouvrir
,	PUNCT	,
emporter	VERB	emporter
dossier	NOUN	dossier
C'	PRON	ce
auront	AUX	avoir
recherches	NOUN	recherche
!	PUNCT	!
le	DET	le
une	DET	un
accepter	VERB	accepter
Marques	PROPN	Marques
confie	VERB	confier
que	SCONJ	que
répliquai	VERB	répliquer
public	NOUN	public
ai	VERB	avoir
sculpteur	NOUN	sculpteur
manquera	VERB	manquer
,	PUNCT	,
ce	PRON	ce
tout	ADV	tout
du	ADP	de
,	PUNCT	,
me	PRON	me
.	PUNCT	.
pourrait	VERB	pouvoir
le	DET	le
de	ADP	de
énoncé	VERB	énoncer
,	PUNCT	,
diverses	ADJ	divers
solution	NOUN	solution
enquête	NOUN	enquête
fois	NOUN	fois
temps	NOUN	temps
idée	NOUN	idée
Mais	CCONJ	mais
vous	PRON	vous
Cette	DET	ce
coupables	NOUN	coupable
que	ADV	que
ai	AUX	avoir
de	ADP	de
C'	PRON	ce
.	PUNCT	.
problème	NOUN	problème
accepte	VERB	accepte
vous	PRON	vous
Alors	ADV	alors
ai	AUX	avoir
voir	VERB	voir
approfondie	ADJ	approfondi
table	NOUN	table
sincérité	NOUN	sincérité
.	PUNCT	.
vous	PRON	vous
,	PUNCT	,
certaine	ADJ	certain
bain	NOUN	bain
une	DET	un
de	ADP	de
est	AUX	être
vous	PRON	vous
vous	PRON	vous
il	PRON	il
après	ADP	après
J'	PRON	je
Dantas	PROPN	Dantas
eux	PRON	lui
point	NOUN	point
rapporter	VERB	rapporter
autorisation	NOUN	autorisation
-je	PRON	je
notre	DET	notre
étais	AUX	être
n'	ADV	n'
en	PRON	en
du	ADP	de
poussé	VERB	pousser
la	DET	le
...	PUNCT	...
dossier	NOUN	dossier
toujours	ADV	toujours
va	VERB	aller
tel	DET	tel
semble	VERB	semble
tant	ADV	tant
ne	ADV	ne
possibles	ADJ	possible
de	ADP	de
si	SCONJ	si
.	PUNCT	.
de	ADP	de
un	DET	un
me	PRON	me
commentaires	NOUN	commentaire
copie	NOUN	copie
qui	PRON	qui
vulgaire	ADJ	vulgaire
vous	PRON	vous
...	PUNCT	...
de	ADP	de
comme	SCONJ	comme
.	PUNCT	.
la	DET	le
de	ADP	de
une	DET	un
Cette	DET	ce
par	ADP	par
donner	VERB	donner
et	CCONJ	et
-	PUNCT	-
mon	DET	mon
vous	PRON	vous
avec	ADP	avec
au	ADP	au
heure	NOUN	heure
Prenez	VERB	prendre
vous	PRON	vous
votre	DET	votre
deux	NUM	deux
là	ADV	là
Car	CCONJ	car
,	PUNCT	,
mon	DET	mon
une	DET	un
,	PUNCT	,
vous	PRON	vous
.	PUNCT	.
ai	AUX	avoir
,	PUNCT	,
poule	NOUN	poule
-	PUNCT	-
.	PUNCT	.
malheureuse	ADJ	malheureux
immense	ADJ	immense
propriété	NOUN	propriété
voiture	NOUN	voiture
ravissants	ADJ	ravissant
Autrefois	ADV	autrefois
de	ADP	de
semblait	VERB	sembler
même	ADJ	même
je	PRON	je
de	ADP	de
une	DET	un
est	AUX	être
,	PUNCT	,
cabinet	NOUN	cabinet
fait	NOUN	fait
Parfois	ADV	parfois
.	PUNCT	.
décidé	VERB	décider
le	DET	le
de	ADP	de
certains	DET	certain
seul	ADJ	seul
la	DET	le
était	AUX	être
n'	ADV	n'
monotone	ADJ	monotone
,	PUNCT	,
est	AUX	être
L'	DET	le
.	PUNCT	.
à	ADP	à
lire	VERB	lire
et	CCONJ	et
me	PRON	me
que	PRON	que
si	SCONJ	si
de	ADP	de
y	PRON	y
lui	PRON	lui
Jaime	PROPN	Jaime
.	PUNCT	.
,	PUNCT	,
délai	NOUN	délai
.	PUNCT	.
cimetière	NOUN	cimetière
,	PUNCT	,
suffi	VERB	suffire
plutôt	ADV	plutôt
l'	DET	le
à	ADP	à
pour	ADP	pour
Santé	NOUN	santé
Brown	PROPN	Brown
un	DET	un
aussitôt	ADV	aussitôt
,	PUNCT	,
jusqu'	ADP	jusque
me	PRON	me
sans	ADP	sans
exiger	VERB	exiger
était	AUX	être
Brown	PROPN	Brown
Ces	DET	ce
,	PUNCT	,
Je	PRON	je
dite	VERB	dire
j'	PRON	je
ne	ADV	ne
en	PRON	en
démasqué	VERB	démasquer
Dantas	PROPN	Dantas
si	SCONJ	si
roues	NOUN	roue
si	SCONJ	si
en	ADP	en
à	ADP	à
du	ADP	de
il	PRON	il
songer	VERB	songer
laquelle	PRON	lequel
vérité	NOUN	vérité
-	PUNCT	-
ce	DET	ce
vers	ADP	vers
inscrit	VERB	inscrire
que	SCONJ	que
la	DET	le
lecteurs	NOUN	lecteur
parce	SCONJ	parce
ait	VERB	avoir
retraite	NOUN	retraite
,	PUNCT	,
nos	DET	notre
une	DET	un
visite	NOUN	visite
poison	NOUN	poison
et	CCONJ	et
,	PUNCT	,
que	ADV	que
...	PUNCT	...
y	PRON	y
-je	PRON	je
aussi	ADV	aussi
promis	VERB	promettre
après-midi	NOUN	après-midi
quelques	DET	quelque
la	DET	le
Sousa	PROPN	Sousa
,	PUNCT	,
affaire	NOUN	affaire
mon	DET	mon
autre	ADJ	autre
habitude	NOUN	habitude
au	ADP	au
pas	ADV	pas
les	DET	le
à	ADP	à
à	ADP	à
.	PUNCT	.
Dantas	PROPN	Dantas
Rogerio	PROPN	Rogerio
j'	PRON	je
déjeuner	NOUN	déjeuner
Domingues	PROPN	Domingues
les	DET	le
bien	ADV	bien
outre	ADP	outre
hiver	NOUN	hiver
l'	DET	le
CRIME	NOUN	crime
nettement	ADV	nettement
,	PUNCT	,
dont	PRON	dont
améliorée	VERB	améliorer
son	DET	son
leur	PRON	leur
la	DET	le
de	ADP	de
chose	NOUN	chose
la	DET	le
que	SCONJ	que
pas	ADV	pas
en	ADP	en
est	VERB	être
apparemment	ADV	apparemment
six	NUM	six
.	PUNCT	.
avis	NOUN	avis
,	PUNCT	,
les	DET	le
manquions	VERB	manquer
finir	VERB	finir
ailleurs	ADV	ailleurs
.	PUNCT	.
celui-ci	PRON	celui-ci
cependant	ADV	cependant
le	DET	le
de	ADP	de
proprement	ADV	proprement
de	ADP	de
vous	PRON	vous
à	ADP	à
petite	ADJ	petit
imposante	ADJ	imposant
pourquoi	ADV	pourquoi
apprendre	VERB	apprendre
sans	ADP	sans
le	DET	le
mon	DET	mon
avant	NOUN	avant
aventure	NOUN	aventure
:	PUNCT	:
que	PRON	que
Brown	PROPN	Brown
place	NOUN	place
lignes	NOUN	ligne
après	ADP	après
solennel	ADJ	solennel
à	ADP	à
,	PUNCT	,
c'	PRON	ce
je	PRON	je
grâce	NOUN	grâce
tout	DET	tout
vos	DET	votre
porter	VERB	porter
mon	DET	mon
l'	DET	le
;	PUNCT	;
concurrencer	VERB	concurrencer
de	ADP	de
pour	ADP	pour
soupir	NOUN	soupir
vous	PRON	vous
l'	DET	le
parie	VERB	parier
pour	ADP	pour
s'	PRON	se
de	ADP	de
?	PUNCT	?
peut-être	ADV	peut-être
pour	ADP	pour
infaillible	ADJ	infaillible
rouillais	VERB	rouiller
se	PRON	se
arrivâmes	VERB	arriver
Et	CCONJ	et
jeune	ADJ	jeune
-vous	PRON	vous
acheva	VERB	achever
pourrait	VERB	pouvoir
est	VERB	être
incitait	VERB	inciter
du	ADP	de
pas	ADV	pas
grandes	ADJ	grand
je	PRON	je
fille	NOUN	fille
années	NOUN	année
heures	NOUN	heure
autre	ADJ	autre
puis	CCONJ	puis
semaines	NOUN	semaine
qu'	SCONJ	que
,	PUNCT	,
Mota	PROPN	Mota
abstiendrai	VERB	abstenir
premier	ADJ	premier
placé	VERB	placer
Il	PRON	il
.	PUNCT	.
le	DET	le
-	PUNCT	-
l'	DET	le
apparemment	ADV	apparemment
sans	ADP	sans
bref	ADV	bref
,	PUNCT	,
fille	NOUN	fille
route	NOUN	route
Mais	CCONJ	mais
une	DET	un
place	NOUN	place
plaisir	NOUN	plaisir
volant	NOUN	volant
,	PUNCT	,
jusqu'	ADP	jusque
une	DET	un
de	ADP	de
peu	ADV	peu
prenions	VERB	prendre
je	PRON	je
dépendances	NOUN	dépendance
mourir	VERB	mourir
POUR	ADP	pour
une	DET	un
obsèques	NOUN	obsèque
Saint-Jean-de-Dieu	PROPN	Saint-Jean-de-Dieu
qu'	SCONJ	que
Encore	ADV	encore
est	AUX	être
intérêt	NOUN	intérêt
tournée	NOUN	tournée
de	ADP	de
du	ADP	de
meurtre	NOUN	meurtre
Brown	PROPN	Brown
le	DET	le
?	PUNCT	?
vacances	NOUN	vacance
droite	NOUN	droite
visitâmes	VERB	visiter
sur	ADP	sur
vous	PRON	vous
agréments	NOUN	agrément
cent	NUM	cent
Toujours	ADV	toujours
...	PUNCT	...
laquelle	PRON	lequel
mon	DET	mon
s'	PRON	se
si	SCONJ	si
bon	ADJ	bon
Amalia	PROPN	Amalia
des	ADP	de
Il	PRON	il
porte	NOUN	porte
soulagement	NOUN	soulagement
femmes	NOUN	femme
être	AUX	être
désagréable	ADJ	désagréable
tout	ADV	tout
Garde	NOUN	garde
que	SCONJ	que
puissante	ADJ	puissant
Non	ADV	non
que	SCONJ	que
C'	PRON	ce
la	DET	le
passées	VERB	passer
héros	NOUN	héros
enveloppe	NOUN	enveloppe
Domingues	PROPN	Domingues
,	PUNCT	,
arme	NOUN	arme
,	PUNCT	,
deviner	VERB	deviner
casquette	NOUN	casquette
Je	PRON	je
.	PUNCT	.
de	ADP	de
pas	ADV	pas
C'	PRON	ce
étiez	VERB	être
LES	DET	le
connaissait	VERB	connaître
avait	AUX	avoir
la	DET	le
qui	PRON	qui
accueillir	VERB	accueillir
dit	VERB	dire
Ferreira	PROPN	Ferreira
,	PUNCT	,
roi	NOUN	roi
de	ADP	de
espère	VERB	espérer
,	PUNCT	,
Sam	PROPN	Sam
,	PUNCT	,
correspondante	NOUN	correspondant
de	ADP	de
la	DET	le
de	ADP	de
;	PUNCT	;
votre	DET	votre
parlâmes	VERB	parler
installa	VERB	installer
.	PUNCT	.
Sam	PROPN	Sam
Mais	CCONJ	mais
goût	NOUN	goût
n'	ADV	n'
de	ADP	de
Escurial	PROPN	Escurial
compagnons	NOUN	compagnon
payé	VERB	payer
Patricia	PROPN	Patricia
non	ADV	non
pas	ADV	pas
question	NOUN	question
mort	NOUN	mort
chefs	NOUN	chef
Atlantique	PROPN	Atlantique
je	PRON	je
engouffrai	VERB	engouffrer
Dantas	PROPN	Dantas
jours	NOUN	jour
vint	VERB	venir
américaine	ADJ	américain
d'	ADP	de
,	PUNCT	,
coupable	NOUN	coupable
était	AUX	être
,	PUNCT	,
ces	DET	ce
,	PUNCT	,
Brown	PROPN	Brown
,	PUNCT	,
du	ADP	de
,	PUNCT	,
et	CCONJ	et
y	PRON	y
mais	CCONJ	mais
faits	NOUN	fait
la	DET	le
avons	AUX	avoir
de	ADP	de
détective	NOUN	détective
de	ADP	de
Dantas	PROPN	Dantas
tonne	NOUN	tonne
,	PUNCT	,
retard	NOUN	retard
celui	PRON	celui
nos	DET	notre
peine	ADV	peine
arrivée	NOUN	arrivée
tournait	VERB	tourner
faire	AUX	faire
l'	DET	le
les	DET	le
Le	DET	le
accompagnés	VERB	accompagner
Oldsmobile	PROPN	Oldsmobile
pour	ADP	pour
,	PUNCT	,
l'	DET	le
agent	NOUN	agent
deux	PRON	deux
SUR	ADP	sur
intérieure	ADJ	intérieur
;	PUNCT	;
j'	PRON	je
sans	ADP	sans
souvenant	VERB	souvenir
accordé	VERB	accorder
Loureiro	PROPN	Loureiro
mystérieuse	ADJ	mystérieux
de	ADP	de
de	ADP	de
domine	VERB	domine
Venancia	PROPN	Venancia
des	DET	un
beauté	NOUN	beauté
ARRIVE	VERB	arrive
Loureiro	PROPN	Loureiro
Dr	NOUN	dr
Je	PRON	je
disparue	VERB	disparaître
revêtit	VERB	revêtir
officielle	ADJ	officiel
ai	AUX	avoir
non	ADV	non
prêts	ADJ	prêt
,	PUNCT	,
,	PUNCT	,
petits	ADJ	petit
,	PUNCT	,
Au	ADP	au
lecteur	NOUN	lecteur
ligne	NOUN	ligne
de	ADP	de
dossier	NOUN	dossier
,	PUNCT	,
Brown	PROPN	Brown
la	DET	le
poussai	VERB	pousser
un	DET	un
Marinho	PROPN	Marinho
nullement	ADV	nullement
dit	VERB	dire
pas	ADV	pas
cache	VERB	cache
,	PUNCT	,
Je	PRON	je
assassin	NOUN	assassin
prouver	VERB	prouver
est	AUX	être
poursuivit	VERB	poursuivre
monastère	NOUN	monastère
la	DET	le
regarder	VERB	regarder
Dr	NOUN	dr
à	ADP	à
réussi	VERB	réussir
printemps	NOUN	printemps
Dr	NOUN	dr
dans	ADP	dans
Ferreira	PROPN	Ferreira
une	DET	un
de	ADP	de
oublié	VERB	oublier
Et	CCONJ	et
dont	PRON	dont
,	PUNCT	,
quand	SCONJ	quand
que	SCONJ	que
mais	CCONJ	mais
Sam	PROPN	Sam
poche	NOUN	poche
l'	DET	le
que	SCONJ	que
Maison	NOUN	maison
voulu	VERB	vouloir
Dr	NOUN	dr
la	DET	le
de	ADP	de
suspects	NOUN	suspect
-moi	PRON	moi
au	ADP	au
de	ADP	de
sur	ADP	sur
même	ADV	même
d'	ADP	de
me	PRON	me
dona	PROPN	dona
grammes	NOUN	gramme
Dantas	PROPN	Dantas
auprès	ADV	auprès
notes	NOUN	note
volant	NOUN	volant
problème	NOUN	problème
-il	PRON	il
description	NOUN	description
il	PRON	il
femmes	NOUN	femme
nous	PRON	nous
le	DET	le
édifié	VERB	édifier
une	DET	un
le	PRON	le
que	SCONJ	que
des	ADP	de
féminine	ADJ	féminin
Jean	PROPN	Jean
se	PRON	se
me	PRON	me
de	ADP	de
Mota	PROPN	Mota
un	DET	un
remarqué	VERB	remarquer
,	PUNCT	,
infirmière	NOUN	infirmier
La	DET	le
l'	DET	le
celle	PRON	celui
grogna	VERB	grogner
dona	PROPN	dona
Comme	ADP	comme
,	PUNCT	,
ou	CCONJ	ou
Capitào	PROPN	Capitào
ce	PRON	ce
d'	DET	d'
pittoresque	ADJ	pittoresque
de	ADP	de
main	NOUN	main
,	PUNCT	,
...	PUNCT	...
d'	ADP	de
à	ADP	à
,	PUNCT	,
,	PUNCT	,
Avec	ADP	avec
les	DET	le
,	PUNCT	,
manquait	VERB	manquer
,	PUNCT	,
Quoi	PRON	quoi
ouvris	VERB	ouvrir
été	AUX	être
s'	PRON	se
X.	PROPN	X.
spirite	NOUN	spirite
un	DET	un
Est	AUX	être
dans	ADP	dans
LIEUX	NOUN	lieu
autre	ADJ	autre
le	DET	le
éviter	VERB	éviter
église	NOUN	église
.	PUNCT	.
n'	ADV	n'
dans	ADP	dans
heureusement	ADV	heureusement
?	PUNCT	?
la	DET	le
le	DET	le
sur	ADP	sur
tiens	VERB	tenir
PREMIÈRE	ADJ	premier
Si	ADV	si
je	PRON	je
ayant	AUX	avoir
,	PUNCT	,
Dr	NOUN	dr
?	PUNCT	?
passer	VERB	passer
disparue	VERB	disparaître
,	PUNCT	,
psychiatre	NOUN	psychiatre
qui	PRON	qui
dans	ADP	dans
de	ADP	de
téléphoné	VERB	téléphoner
fauteuil	NOUN	fauteuil
le	DET	le
nous	PRON	nous
donna	VERB	donner
.	PUNCT	.
La	DET	le
,	PUNCT	,
préférait	VERB	préférer
qui	PRON	qui
du	ADP	de
,	PUNCT	,
un	DET	un
Il	PRON	il
ce	DET	ce
du	ADP	de
Autrefois	ADV	autrefois
situation	NOUN	situation
sur	ADP	sur
la	DET	le
V	ADJ	v
fort	ADV	fort
et	CCONJ	et
,	PUNCT	,
capable	ADJ	capable
,	PUNCT	,
.	PUNCT	.
venue	VERB	venir
Amalia	PROPN	Amalia
,	PUNCT	,
n'	ADV	n'
liste	NOUN	liste
sèches	ADJ	sec
surtout	ADV	surtout
,	PUNCT	,
c'	PRON	ce
en	PRON	en
de	ADP	de
méridionaux	NOUN	méridional
avais	AUX	avoir
un	DET	un
des	DET	un
dona	PROPN	dona
,	PUNCT	,
garde-à-vous	NOUN	garde-à-vous
la	PRON	le
nous	PRON	nous
de	ADP	de
demandant	VERB	demander
bains	NOUN	bain
aspect	NOUN	aspect
.	PUNCT	.
peu	ADV	peu
suffisant	VERB	suffire
pesait	VERB	peser
la	DET	le
posait	VERB	poser
,	PUNCT	,
.	PUNCT	.
II	NOUN	ii
paysage	NOUN	paysage
je	PRON	je
feriez	VERB	faire
pour	ADP	pour
,	PUNCT	,
exagérer	VERB	exagérer
pas	ADV	pas
:	PUNCT	:
est	AUX	être
...	PUNCT	...
disparition	NOUN	disparition
la	PRON	le
que	SCONJ	que
que	SCONJ	que
,	PUNCT	,
.	PUNCT	.
,	PUNCT	,
la	DET	le
à	ADP	à
tournée	VERB	tourner
autres	ADJ	autre
place	VERB	placer
un	DET	un
-	PUNCT	-
m'	PRON	me
arme	NOUN	arme
ai	AUX	avoir
.	PUNCT	.
Le	DET	le
est	AUX	être
roman	NOUN	roman
!	PUNCT	!
Avez	AUX	avoir
Flora	PROPN	Flora
à	ADP	à
ce	DET	ce
mettait	VERB	mettre
.	PUNCT	.
