épouvantable	ADJ	épouvantable
gommer	VERB	gommer
pessimistes	NOUN	pessimiste
Ils	PRON	il
rire	VERB	rire
Retournons	VERB	retourner
on	PRON	on
de	ADP	de
de	ADP	de
le	DET	le
du	ADP	de
,	PUNCT	,
brandir	VERB	brandir
aucun	DET	aucun
que	SCONJ	que
seul	ADJ	seul
du	ADP	de
de	ADP	de
Et	CCONJ	et
vise	VERB	vise
plaisirs	NOUN	plaisir
fleurirent	VERB	fleurir
claire	ADJ	clair
sur	ADP	sur
Dostoïevski	PROPN	Dostoïevski
avait	VERB	avoir
du	ADP	de
dans	ADP	dans
,	PUNCT	,
S'	SCONJ	s'
et	CCONJ	et
,	PUNCT	,
,	PUNCT	,
des	ADP	de
part	NOUN	part
-	NOUN	-
ai	AUX	avoir
quelques	DET	quelque
on	PRON	on
entrez	VERB	entrer
.	PUNCT	.
donc	ADV	donc
au	ADP	au
cet	DET	ce
moins	ADV	moins
humour	NOUN	humour
si	SCONJ	si
difficile	ADJ	difficile
désespérance	NOUN	désespérance
d'	ADP	de
me	PRON	me
des	DET	un
en	PRON	en
œuvre	NOUN	œuvre
occurrence	NOUN	occurrence
façon	NOUN	façon
dira	VERB	dire
les	DET	le
;	PUNCT	;
de	ADP	de
vos	DET	votre
chez	ADP	chez
,	PUNCT	,
et	CCONJ	et
pour	ADP	pour
premier	ADJ	premier
que	PRON	que
hommes	NOUN	homme
rien	PRON	rien
vous	PRON	vous
l'	DET	le
un	DET	un
religieuses	ADJ	religieux
Mais	CCONJ	mais
requis	VERB	requérir
ce	DET	ce
les	DET	le
révéler	VERB	révéler
.	PUNCT	.
n'	ADV	n'
à	ADP	à
,	PUNCT	,
glorieux	ADJ	glorieux
télescopes	NOUN	télescope
s'	PRON	se
trace	NOUN	trace
l'	DET	le
vous	PRON	vous
du	ADP	de
vos	DET	votre
Amérique	PROPN	Amérique
de	ADP	de
.	PUNCT	.
verte	ADJ	vert
la	DET	le
il	PRON	il
à	ADP	à
ils	PRON	il
se	PRON	se
,	PUNCT	,
raison	NOUN	raison
meilleur	ADJ	meilleur
sais	VERB	savoir
une	DET	un
efficace	ADJ	efficace
Voilà	VERB	voilà
héros	NOUN	héros
la	DET	le
normaux	ADJ	normal
Ou	CCONJ	ou
pas	ADV	pas
ce	PRON	ce
même	ADV	même
serait	VERB	être
collaboration	NOUN	collaboration
en	ADP	en
une	DET	un
Mishima	PROPN	Mishima
pour	ADP	pour
livre	NOUN	livre
peux	VERB	pouvoir
tel	ADJ	tel
la	DET	le
,	PUNCT	,
de	ADP	de
et	CCONJ	et
le	DET	le
devenu	VERB	devenir
histoire	NOUN	histoire
tomber	VERB	tomber
Chesterton	PROPN	Chesterton
ombre	NOUN	ombre
suivi	VERB	suivre
et	CCONJ	et
aujourd'hui	ADV	aujourd'hui
commettre	VERB	commettre
,	PUNCT	,
a	VERB	avoir
Dickens	PROPN	Dickens
,	PUNCT	,
d'	ADP	de
une	DET	un
l'	DET	le
cette	DET	ce
de	ADP	de
antithèse	NOUN	antithèse
portes	NOUN	porte
Évidemment	ADV	évidemment
»	PUNCT	»
si	ADV	si
époque	NOUN	époque
quatre	NUM	quatre
,	PUNCT	,
technologie	NOUN	technologie
-ce	PRON	-ce
,	PUNCT	,
ambiance	NOUN	ambiance
le	DET	le
de	ADP	de
chargent	VERB	charger
noter	VERB	noter
et	CCONJ	et
«	PUNCT	«
Moyen	ADJ	moyen
entre	ADP	entre
en	ADP	en
chez	ADP	chez
en	ADP	en
entrez	VERB	entrer
une	DET	un
pères	NOUN	père
le	DET	le
d'	ADP	de
un	DET	un
en	ADP	en
pas	ADV	pas
qui	PRON	qui
de	ADP	de
s'	PRON	se
d'	ADP	de
monde	NOUN	monde
,	PUNCT	,
le	DET	le
Rêvez	VERB	rêver
d'	ADP	de
valeur	NOUN	valeur
différences	NOUN	différence
ni	CCONJ	ni
qu'	PRON	qu'
le	DET	le
semble	VERB	semble
livre	NOUN	livre
Plus	ADV	plus
,	PUNCT	,
n'	ADV	n'
le	DET	le
bougrerie	NOUN	bougrerie
par	ADP	par
pièce	NOUN	pièce
erronée	ADJ	erroné
ne	ADV	ne
des	ADP	de
en	PRON	en
-	NOUN	-
qu'	PRON	qu'
pourrait	VERB	pouvoir
et	CCONJ	et
suivre	VERB	suivre
Chesterton	PROPN	Chesterton
d'	ADP	de
pour	ADP	pour
hommes	NOUN	homme
,	PUNCT	,
qui	PRON	qui
forme	NOUN	forme
.	PUNCT	.
Kamikazes	NOUN	kamikaze
,	PUNCT	,
entre	ADP	entre
l'	PRON	l'
que	ADV	que
,	PUNCT	,
fut	AUX	être
,	PUNCT	,
la	DET	le
jusqu'	ADP	jusque
ses	DET	son
,	PUNCT	,
de	ADP	de
humour	NOUN	humour
le	DET	le
barricades	NOUN	barricade
.	PUNCT	.
admirait	VERB	admirer
,	PUNCT	,
Chesterton	PROPN	Chesterton
communautés	NOUN	communauté
changer	VERB	changer
des	ADP	de
ou	CCONJ	ou
qui	PRON	qui
,	PUNCT	,
lignes	NOUN	ligne
régions	NOUN	région
d'	ADP	de
avaient	VERB	avoir
autre	ADJ	autre
qui	PRON	qui
égards	NOUN	égard
est	AUX	être
cent	PRON	cent
,	PUNCT	,
ont	AUX	avoir
excessivement	ADV	excessivement
,	PUNCT	,
elle	PRON	lui
sens	NOUN	sens
de	ADP	de
tout	ADJ	tout
de	ADP	de
,	PUNCT	,
on	PRON	on
,	PUNCT	,
mieux	ADV	mieux
ou	CCONJ	ou
qui	PRON	qui
comme	ADP	comme
En	ADP	en
existait	VERB	exister
énorme	ADJ	énorme
ici	ADV	ici
moins	ADV	moins
Comme	SCONJ	comme
-t	PRON	-t
volontaire	ADJ	volontaire
antipodes	NOUN	antipode
vos	DET	votre
dit	VERB	dire
d'	DET	d'
Et	CCONJ	et
,	PUNCT	,
et	CCONJ	et
en	ADP	en
leur	PRON	leur
notre	DET	notre
même	ADV	même
,	PUNCT	,
–	PUNCT	–
plus	ADV	plus
pattes	NOUN	patte
à	ADP	à
quel	DET	quel
ordre	NOUN	ordre
,	PUNCT	,
militaire	NOUN	militaire
l'	DET	le
Si	SCONJ	si
de	ADP	de
étrange	ADJ	étrange
j'	PRON	je
homosexualité	NOUN	homosexualité
à	ADP	à
Ils	PRON	il
par	ADP	par
pas	ADV	pas
pareils	NOUN	pareil
tiennent	VERB	tenir
cerveau	NOUN	cerveau
large	ADJ	large
toute	DET	tout
ordre	NOUN	ordre
quelque	DET	quelque
Mettez	VERB	mettre
,	PUNCT	,
mot	NOUN	mot
soi	PRON	soi
comme	ADP	comme
écrit	VERB	écrire
cette	DET	ce
ce	PRON	ce
vraiment	ADV	vraiment
moins	ADV	moins
héroïsme	NOUN	héroïsme
diable	NOUN	diable
la	DET	le
,	PUNCT	,
outre	ADP	outre
au-dessus	ADV	au-dessus
individus	NOUN	individu
sorte	NOUN	sorte
la	DET	le
quelques	DET	quelque
poètes	NOUN	poète
et	CCONJ	et
,	PUNCT	,
y	PRON	y
même	ADJ	même
pessimisme	NOUN	pessimisme
.	PUNCT	.
–	PUNCT	–
années	NOUN	année
amour	NOUN	amour
,	PUNCT	,
en	PRON	en
.	PUNCT	.
pas	ADV	pas
de	ADP	de
Spartiates	NOUN	spartiate
humanité	NOUN	humanité
vous	PRON	vous
Ce	PRON	ce
pas	ADV	pas
vous	PRON	vous
,	PUNCT	,
missions	NOUN	mission
.	PUNCT	.
d'	ADP	de
humour	NOUN	humour
intérêt	NOUN	intérêt
l'	DET	le
poignard	NOUN	poignard
pour	ADP	pour
va	VERB	aller
s'	PRON	se
»	PUNCT	»
de	ADP	de
tragi	NOUN	tragi
un	DET	un
lu	VERB	lire
du	ADP	de
.	PUNCT	.
on	PRON	on
,	PUNCT	,
on	PRON	on
votre	DET	votre
les	DET	le
de	ADP	de
de	ADP	de
d'	ADP	de
farouche	ADJ	farouche
.	PUNCT	.
bien	ADV	bien
de	ADP	de
homme	NOUN	homme
de	ADP	de
fourmis	NOUN	fourmi
Inutile	ADV	inutile
cette	DET	ce
de	ADP	de
de	ADP	de
ne	ADV	ne
vos	DET	votre
du	ADP	de
ainsi	ADV	ainsi
plus	ADV	plus
qui	PRON	qui
émancipés	VERB	émanciper
,	PUNCT	,
je	PRON	je
recréer	VERB	recréer
même	ADV	même
histoire	NOUN	histoire
armées	NOUN	armée
que	SCONJ	que
foi	NOUN	foi
renoncez	VERB	renoncer
et	CCONJ	et
science	NOUN	science
succès	NOUN	succès
les	DET	le
cette	DET	ce
ne	ADV	ne
par	ADP	par
un	DET	un
on	PRON	on
Si	SCONJ	si
jamais	ADV	jamais
fois	NOUN	fois
passage	NOUN	passage
enseignez	VERB	enseigner
!	PUNCT	!
par	ADP	par
hommes	NOUN	homme
cette	DET	ce
Là	ADV	là
ne	ADV	ne
fleur	NOUN	fleur
comme	ADP	comme
au	ADP	au
morts	VERB	mourir
Age	NOUN	age
bien	ADV	bien
comprendre	VERB	comprendre
d'	ADP	de
Voici	VERB	voici
des	DET	un
Samouraï	NOUN	samouraï
les	DET	le
il	PRON	il
,	PUNCT	,
»	PUNCT	»
ai	AUX	avoir
-il	PRON	il
le	DET	le
heure	NOUN	heure
la	DET	le
qui	PRON	qui
d'	ADP	de
Comme	SCONJ	comme
seppuku	PROPN	seppuku
.	PUNCT	.
fraternité	NOUN	fraternité
est	AUX	être
l'	DET	le
de	ADP	de
à	ADP	à
l'	PRON	l'
.	PUNCT	.
pour	ADP	pour
ni	CCONJ	ni
chapitre	NOUN	chapitre
court	ADJ	court
que	PRON	que
de	ADP	de
pas	ADV	pas
question	NOUN	question
du	ADP	de
en	ADP	en
pouvoir	VERB	pouvoir
.	PUNCT	.
dans	ADP	dans
soif	NOUN	soif
pour	ADP	pour
.	PUNCT	.
–	PUNCT	–
fraternité	NOUN	fraternité
l'	DET	le
le	DET	le
G.	PROPN	G.
Europe	PROPN	Europe
Vous	PRON	vous
doute	NOUN	doute
demandé	VERB	demander
vous	PRON	vous
il	PRON	il
savourer	VERB	savourer
absurdes	ADJ	absurde
Brigade	NOUN	brigade
cent	PRON	cent
cet	DET	ce
ils	PRON	il
ce	DET	ce
Mais	CCONJ	mais
n'	ADV	n'
sérieuse	ADJ	sérieux
à	ADP	à
la	DET	le
aux	ADP	à
Pour	ADP	pour
,	PUNCT	,
important	ADJ	important
ici	ADV	ici
soi	PRON	soi
à	ADP	à
Dickens	PROPN	Dickens
chose	NOUN	chose
convient	VERB	convier
tard	ADV	tard
affaire	NOUN	affaire
êtes	AUX	être
.	PUNCT	.
se	PRON	se
je	PRON	je
avaient	VERB	avoir
si	SCONJ	si
de	ADP	de
Samouraï	NOUN	samouraï
humour	NOUN	humour
à	ADP	à
en	ADP	en
,	PUNCT	,
Pour	ADP	pour
l'	DET	le
hasard	NOUN	hasard
de	ADP	de
extrait	NOUN	extrait
a	VERB	avoir
,	PUNCT	,
fait	VERB	faire
deux	PRON	deux
que	SCONJ	que
l'	DET	le
et	CCONJ	et
il	PRON	il
,	PUNCT	,
a	AUX	avoir
,	PUNCT	,
ingénieurs	NOUN	ingénieur
,	PUNCT	,
véritable	ADJ	véritable
Vous	PRON	vous
vos	DET	votre
était	AUX	être
qu'	PRON	qu'
portes	NOUN	porte
.	PUNCT	.
n'	ADV	n'
nos	DET	notre
des	DET	un
a	AUX	avoir
je	PRON	je
domaines	NOUN	domaine
le	DET	le
connaître	VERB	connaître
.	PUNCT	.
miroir	NOUN	miroir
tant	ADV	tant
«	PUNCT	«
femmes	NOUN	femme
ceux	PRON	celui
.	PUNCT	.
,	PUNCT	,
lisant	VERB	lire
accessoires	NOUN	accessoire
on	PRON	on
ni	CCONJ	ni
comment	ADV	comment
écrivain	NOUN	écrivain
bien	NOUN	bien
suicide	NOUN	suicide
le	DET	le
.	PUNCT	.
sous-estime	VERB	sous-estime
Mais	CCONJ	mais
;	PUNCT	;
sentiment	NOUN	sentiment
!	PUNCT	!
fin	NOUN	fin
votre	DET	votre
Oubliez	VERB	oublier
Samouraï	PROPN	Samouraï
religieuses	ADJ	religieux
ont	AUX	avoir
!	PUNCT	!
charger	VERB	charger
beaucoup	ADV	beaucoup
qu'	SCONJ	que
chose	NOUN	chose
-en	PRON	-en
d'	ADP	de
,	PUNCT	,
humour	NOUN	humour
sinistre	ADJ	sinistre
de	ADP	de
que	SCONJ	que
la	DET	le
les	DET	le
second	ADJ	second
la	DET	le
l'	DET	le
de	ADP	de
exemple	NOUN	exemple
ils	PRON	il
le	DET	le
,	PUNCT	,
du	ADP	de
Mais	CCONJ	mais
de	ADP	de
établir	VERB	établir
temps	NOUN	temps
.	PUNCT	.
.	PUNCT	.
de	ADP	de
acteur	NOUN	acteur
–	PUNCT	–
revenons	VERB	revenir
:	PUNCT	:
la	DET	le
fraternité	NOUN	fraternité
.	PUNCT	.
un	DET	un
je	PRON	je
problèmes	NOUN	problème
diamant	NOUN	diamant
l'	DET	le
reniez	VERB	renier
convient	VERB	convier
aux	ADP	à
sur	ADP	sur
homme	NOUN	homme
au-dessus	ADV	au-dessus
l'	DET	le
le	DET	le
communément	ADV	communément
bien	NOUN	bien
sens	NOUN	sens
d'	ADP	de
par	ADP	par
bien	NOUN	bien
.	PUNCT	.
Il	PRON	il
de	ADP	de
que	SCONJ	que
,	PUNCT	,
défigure	VERB	défigure
univers	NOUN	univers
et	CCONJ	et
jour	NOUN	jour
humour	NOUN	humour
,	PUNCT	,
forces	NOUN	force
Songez	VERB	songer
,	PUNCT	,
en	PRON	en
de	ADP	de
le	DET	le
de	ADP	de
souvent	ADV	souvent
dans	ADP	dans
.	PUNCT	.
avaient	VERB	avoir
ballons	NOUN	ballon
besoin	NOUN	besoin
debout	ADJ	debout
-il	PRON	il
à	ADP	à
,	PUNCT	,
l'	DET	le
trouver	VERB	trouver
ne	ADV	ne
Mishima	PROPN	Mishima
bras	NOUN	bras
l'	DET	le
rien	PRON	rien
telles	ADJ	tel
à	ADP	à
soir	NOUN	soir
des	ADP	de
me	PRON	me
Elle	PRON	lui
il	PRON	il
dans	ADP	dans
exploits	NOUN	exploit
bout	NOUN	bout
de	ADP	de
porta	VERB	porter
mais	CCONJ	mais
,	PUNCT	,
sages	NOUN	sage
sur	ADP	sur
Billy	PROPN	Billy
oublié	VERB	oublier
comme	ADP	comme
frappèrent	VERB	frapper
gravité	NOUN	gravité
,	PUNCT	,
de	ADP	de
jeu	NOUN	jeu
menaçant	VERB	menacer
sage	NOUN	sage
refusait	VERB	refuser
i.	PUNCT	i.
de	ADP	de
de	ADP	de
un	DET	un
de	ADP	de
vivre	VERB	vivre
de	ADP	de
,	PUNCT	,
il	PRON	il
une	DET	un
unir	VERB	unir
peut-être	ADV	peut-être
,	PUNCT	,
Japonais	NOUN	japonais
.	PUNCT	.
croire	VERB	croire
.	PUNCT	.
a	AUX	avoir
se	PRON	se
facultés	NOUN	faculté
d'	ADP	de
temps	NOUN	temps
de	ADP	de
d'	ADP	de
profit	NOUN	profit
:	PUNCT	:
ils	PRON	il
Casals	PROPN	Casals
,	PUNCT	,
ses	DET	son
qui	PRON	qui
expression	NOUN	expression
?	PUNCT	?
de	ADP	de
l'	DET	le
de	ADP	de
la	DET	le
Réelle	ADJ	réel
,	PUNCT	,
une	DET	un
sauvé	VERB	sauver
de	ADP	de
est	AUX	être
de	ADP	de
leur	DET	leur
saisissante	ADJ	saisissant
y	PRON	y
un	DET	un
des	DET	un
Est	AUX	être
que	PRON	que
son	DET	son
qui	PRON	qui
,	PUNCT	,
serait	AUX	être
où	PRON	où
–	PUNCT	–
;	PUNCT	;
l'	DET	le
dans	ADP	dans
,	PUNCT	,
Si	SCONJ	si
morceaux	NOUN	morceau
«	PUNCT	«
long	ADJ	long
.	PUNCT	.
sommeil	NOUN	sommeil
avoir	AUX	avoir
,	PUNCT	,
qu'	SCONJ	que
,	PUNCT	,
lui	PRON	lui
par	ADP	par
être	AUX	être
réputation	NOUN	réputation
,	PUNCT	,
la	DET	le
mouche	NOUN	mouche
,	PUNCT	,
-	NOUN	-
jusqu'	ADP	jusque
vies	NOUN	vie
arrêtait	VERB	arrêter
malheur	NOUN	malheur
difficile	ADJ	difficile
,	PUNCT	,
,	PUNCT	,
jours	NOUN	jour
recourir	VERB	recourir
instinct	NOUN	instinct
les	DET	le
aboutira	VERB	aboutir
a	VERB	avoir
,	PUNCT	,
famille	NOUN	famille
Titien	PROPN	Titien
mais	CCONJ	mais
brandissant	VERB	brandir
avant	ADP	avant
fourmis	NOUN	fourmi
à	ADP	à
dort	VERB	dormir
les	DET	le
un	DET	un
sens	NOUN	sens
champ	NOUN	champ
indestructible	ADJ	indestructible
impressionné	VERB	impressionner
rire	VERB	rire
vieux	ADJ	vieux
et	CCONJ	et
.	PUNCT	.
le	DET	le
souvenir	NOUN	souvenir
mort	NOUN	mort
nombre	NOUN	nombre
!	PUNCT	!
eu	VERB	avoir
Les	DET	le
industriel	ADJ	industriel
,	PUNCT	,
son	DET	son
de	ADP	de
être	AUX	être
conduit	VERB	conduire
.	PUNCT	.
japonais	ADJ	japonais
ensuite	ADV	ensuite
à	ADP	à
et	CCONJ	et
la	PRON	le
Deux	NUM	Deux
instinct	NOUN	instinct
-on	PRON	on
surtout	ADV	surtout
étincelant	ADJ	étincelant
pouvoir	NOUN	pouvoir
le	DET	le
,	PUNCT	,
gigantesque	ADJ	gigantesque
dernières	ADJ	dernier
saints	NOUN	saint
et	CCONJ	et
bien	ADV	bien
pas	ADV	pas
elles	PRON	lui
Tsoumakichi	PROPN	Tsoumakichi
pu	VERB	pouvoir
plus	ADV	plus
est	AUX	être
de	ADP	de
,	PUNCT	,
ses	DET	son
après	ADP	après
-	ADV	-
de	ADP	de
travail	NOUN	travail
Et	CCONJ	et
,	PUNCT	,
,	PUNCT	,
mal	NOUN	mal
canal	NOUN	canal
.	PUNCT	.
qui	PRON	qui
ne	ADV	ne
le	DET	le
gâtisme	NOUN	gâtisme
monde	NOUN	monde
non	ADV	non
le	DET	le
assez	ADV	assez
crois	VERB	croire
bras	NOUN	bras
travailler	VERB	travailler
,	PUNCT	,
est	AUX	être
et	CCONJ	et
.	PUNCT	.
Ange	PROPN	Ange
,	PUNCT	,
Belle	PROPN	Belle
«	PUNCT	«
leur	DET	leur
j'	PRON	je
plus	ADV	plus
.	PUNCT	.
quelque	ADV	quelque
moquaient	VERB	moquer
assis	VERB	asseoir
.	PUNCT	.
l'	DET	le
de	ADP	de
par	ADP	par
sautent	VERB	sauter
ou	CCONJ	ou
tête	NOUN	tête
dans	ADP	dans
,	PUNCT	,
écrivain	NOUN	écrivain
geishas	NOUN	geisha
du	ADP	de
.	PUNCT	.
vif	ADJ	vif
Mishima	PROPN	Mishima
certitude	NOUN	certitude
leur	DET	leur
des	DET	un
ait	AUX	avoir
se	PRON	se
et	CCONJ	et
l'	PRON	l'
pendant	NOUN	pendant
le	DET	le
de	ADP	de
a	AUX	avoir
point	NOUN	point
pain	NOUN	pain
la	DET	le
qu'	ADV	qu'
au	ADP	au
Japonais	NOUN	japonais
son	DET	son
de	ADP	de
a	AUX	avoir
gagne	NOUN	gagne
comme	ADP	comme
,	PUNCT	,
font	VERB	faire
la	DET	le
ont	VERB	avoir
foulée	NOUN	foulée
aussitôt	ADV	aussitôt
,	PUNCT	,
décapiter	VERB	décapiter
le	DET	le
Hokusaï	PROPN	Hokusaï
japonaise	ADJ	japonais
d'	ADP	de
de	ADP	de
la	DET	le
yeux	NOUN	oeil
un	DET	un
courage	NOUN	courage
-	NUM	-
devait	VERB	devoir
roi	NOUN	roi
en	ADP	en
ressemblance	NOUN	ressemblance
l'	DET	le
le	DET	le
avait	AUX	avoir
Amérique	PROPN	Amérique
ce	DET	ce
y	PRON	y
il	PRON	il
pour	ADP	pour
être	AUX	être
plus	ADV	plus
autrefois	ADV	autrefois
extinction	NOUN	extinction
de	ADP	de
crever	VERB	crever
-ils	PRON	il
monde	NOUN	monde
sabre	NOUN	sabre
douloureuse	ADJ	douloureux
Et	CCONJ	et
un	DET	un
un	DET	un
,	PUNCT	,
une	DET	un
et	CCONJ	et
encore	ADV	encore
de	ADP	de
)	PUNCT	)
suprême	ADJ	suprême
nous	PRON	nous
,	PUNCT	,
cerfs	NOUN	cerf
s'	PRON	se
-t	PRON	-t
Paris	PROPN	Paris
me	PRON	me
ne	ADV	ne
ratodrome	NOUN	ratodrome
leurs	DET	leur
record	NOUN	record
d'	ADP	de
.	PUNCT	.
tant	ADV	tant
des	ADP	de
,	PUNCT	,
arriver	VERB	arriver
un	DET	un
?	PUNCT	?
inéluctable	ADJ	inéluctable
devenir	VERB	devenir
qui	PRON	qui
compagnon	NOUN	compagnon
bataille	NOUN	bataille
âge	NOUN	âge
son	DET	son
expérience	NOUN	expérience
et	CCONJ	et
et	CCONJ	et
pois	NOUN	pois
,	PUNCT	,
par	ADP	par
,	PUNCT	,
toujours	ADV	toujours
.	PUNCT	.
et	CCONJ	et
l'	DET	le
,	PUNCT	,
revint	VERB	revenir
ne	ADV	ne
avec	ADP	avec
rez-de-chaussée	NOUN	rez-de-chaussée
à	ADP	à
d'	ADP	de
.	PUNCT	.
l'	DET	le
homme	NOUN	homme
divertir	VERB	divertir
années	NOUN	année
.	PUNCT	.
,	PUNCT	,
,	PUNCT	,
galope	VERB	galope
un	DET	un
pousse	VERB	pousse
la	DET	le
avais	AUX	avoir
renforcé	VERB	renforcer
gagne	NOUN	gagne
avait	VERB	avoir
pas	ADV	pas
toute	DET	tout
est	VERB	être
en	ADP	en
en	ADP	en
-	NOUN	-
un	DET	un
y	PRON	y
le	DET	le
familier	ADJ	familier
vivaient	VERB	vivre
sans	ADP	sans
-ce	PRON	-ce
de	ADP	de
ses	DET	son
terrifiante	ADJ	terrifiant
s'	PRON	se
rire	VERB	rire
leur	DET	leur
où	PRON	où
est	AUX	être
à	ADP	à
et	CCONJ	et
ans	NOUN	an
mais	CCONJ	mais
autodéfense	NOUN	autodéfense
théâtre	NOUN	théâtre
vacarme	NOUN	vacarme
pas	ADV	pas
de	ADP	de
le	DET	le
faiseurs	NOUN	faiseur
Pourrie	ADJ	pourrir
,	PUNCT	,
de	ADP	de
semble	VERB	semble
met	VERB	mettre
laisser	VERB	laisser
mais	CCONJ	mais
leurs	DET	leur
suicide	NOUN	suicide
,	PUNCT	,
prolétariat	NOUN	prolétariat
incident	NOUN	incident
je	PRON	je
C'	PRON	ce
debout	ADV	debout
roulent	VERB	rouler
,	PUNCT	,
jour	NOUN	jour
le	DET	le
Allemand	NOUN	allemand
chu	VERB	choir
Si	SCONJ	si
humour	NOUN	humour
tête	NOUN	tête
le	DET	le
avais	AUX	avoir
cela	PRON	cela
c'	PRON	ce
,	PUNCT	,
maïkos	NOUN	maïko
rouler	VERB	rouler
attente	NOUN	attente
atterrir	VERB	atterrir
tranchée	VERB	trancher
rencontré	VERB	rencontrer
des	DET	un
bien	ADV	bien
mettre	VERB	mettre
Pablo	PROPN	Pablo
mort	NOUN	mort
.	PUNCT	.
de	ADP	de
miracle	NOUN	miracle
Yamata	PROPN	Yamata
:	PUNCT	:
par	ADP	par
devant	ADP	devant
cours	NOUN	cours
sont	AUX	être
de	ADP	de
jamais	ADV	jamais
de	ADP	de
se	PRON	se
de	ADP	de
le	DET	le
au	ADP	au
quand	SCONJ	quand
:	PUNCT	:
des	DET	un
nouvelle	NOUN	nouvelle
Je	PRON	je
une	PRON	un
les	DET	le
à	ADP	à
comme	ADP	comme
écrivains	NOUN	écrivain
médecin	NOUN	médecin
debout	ADV	debout
maquereautage	NOUN	maquereautage
sur	ADP	sur
moi	PRON	moi
chinois	ADJ	chinois
était	AUX	être
la	DET	le
j'	PRON	je
vraie	ADJ	vrai
2	NUM	2
on	PRON	on
complètement	ADV	complètement
Démonstration	NOUN	démonstration
la	DET	le
Graham	PROPN	Graham
sens	NOUN	sens
est	AUX	être
,	PUNCT	,
et	CCONJ	et
masse	NOUN	masse
tout	ADV	tout
Life	PROPN	Life
même	ADV	même
qu'	PRON	qu'
alors	ADV	alors
avait	AUX	avoir
confiance	NOUN	confiance
peut-être	ADV	peut-être
de	ADP	de
ou	CCONJ	ou
lu	VERB	lire
fort	ADV	fort
l'	DET	le
au	ADP	au
.	PUNCT	.
,	PUNCT	,
avant	ADP	avant
y	PRON	y
Je	PRON	je
que	ADV	que
Cet	DET	ce
est	AUX	être
?	PUNCT	?
bon	ADJ	bon
un	DET	un
que	SCONJ	que
au	ADP	au
infirmité	NOUN	infirmité
maître	NOUN	maître
prolétaires	NOUN	prolétaire
plus	ADV	plus
,	PUNCT	,
des	DET	un
juste	ADV	juste
cet	DET	ce
de	ADP	de
à	ADP	à
têtes	NOUN	tête
.	PUNCT	.
elle	PRON	lui
on	PRON	on
.	PUNCT	.
m'	PRON	me
faire	AUX	faire
un	DET	un
(	PUNCT	(
saisir	VERB	saisir
cette	DET	ce
légende	NOUN	légende
non	ADV	non
suis	AUX	être
Le	DET	le
d'	ADP	de
trouve	VERB	trouve
dirait	VERB	dire
horrible	ADJ	horrible
détails	NOUN	détail
mouches	NOUN	mouche
auquel	PRON	auquel
empoigne	VERB	empoigne
S'	SCONJ	s'
boule	NOUN	boule
sûr	ADJ	sûr
quarante	NUM	quarante
commencent	VERB	commencer
;	PUNCT	;
abord	NOUN	abord
l'	DET	le
à	ADP	à
,	PUNCT	,
ai	VERB	avoir
à	ADP	à
qui	PRON	qui
.	PUNCT	.
de	ADP	de
suis	AUX	être
m'	PRON	me
Je	PRON	je
que	SCONJ	que
,	PUNCT	,
venait	VERB	venir
une	DET	un
l'	DET	le
extrême	ADJ	extrême
magazine	NOUN	magazine
l'	DET	le
dans	ADP	dans
pas	ADV	pas
sais	VERB	savoir
la	DET	le
de	ADP	de
.	PUNCT	.
foules	NOUN	foule
perdant	VERB	perdre
maintien	NOUN	maintien
garder	VERB	garder
eût	AUX	avoir
l'	DET	le
du	ADP	de
de	ADP	de
(	PUNCT	(
ouvre	VERB	ouvrir
perdu	VERB	perdre
dans	ADP	dans
esclaves	ADJ	esclave
ou	CCONJ	ou
l'	DET	le
mourir	VERB	mourir
ans	NOUN	an
la	DET	le
de	ADP	de
merveilleux	ADJ	merveilleux
impression	NOUN	impression
petits	ADJ	petit
pas	ADV	pas
à	ADP	à
d'	ADP	de
tant	ADV	tant
le	DET	le
avaient	AUX	avoir
l'	DET	le
ne	ADV	ne
du	ADP	de
réveillée	VERB	réveiller
au	ADP	au
étaient	AUX	être
autre	ADJ	autre
la	DET	le
»	PUNCT	»
l'	DET	le
de	ADP	de
par	ADP	par
sens	NOUN	sens
français	ADJ	français
le	DET	le
tranche	VERB	tranche
plus	ADV	plus
de	ADP	de
qu'	PRON	qu'
Georges	PROPN	Georges
humour	NOUN	humour
la	DET	le
survenu	VERB	survenir
,	PUNCT	,
des	ADP	de
Il	PRON	il
histoire	NOUN	histoire
n'	ADV	n'
entier	ADJ	entier
hasard	NOUN	hasard
histoire	NOUN	histoire
,	PUNCT	,
du	ADP	de
de	ADP	de
se	PRON	se
donné	VERB	donner
,	PUNCT	,
du	ADP	de
table	NOUN	table
comparaître	VERB	comparaître
en	PRON	en
ou	CCONJ	ou
souvenir	NOUN	souvenir
le	DET	le
trente-cinq	NUM	trente-cinq
plaisante	VERB	plaiser
un	DET	un
pain	NOUN	pain
exclama	VERB	exclamer
pour	ADP	pour
plus	ADV	plus
me	PRON	me
ordonna	VERB	ordonner
finissaient	VERB	finir
–	PUNCT	–
qu'	PRON	qu'
lui	PRON	lui
,	PUNCT	,
d'	ADP	de
sur	ADP	sur
Louis	PROPN	Louis
,	PUNCT	,
les	DET	le
.	PUNCT	.
entre	ADP	entre
Kikou	PROPN	Kikou
un	DET	un
réchappe	VERB	réchappe
,	PUNCT	,
