chargés	VERB	charger
n'	ADV	n'
entière	ADJ	entier
beaux	ADJ	beal
nous	PRON	nous
n'	ADV	n'
le	PRON	le
sans	ADP	sans
toute	ADJ	tout
?	PUNCT	?
ça	PRON	cela
que	SCONJ	que
S'	SCONJ	s'
malade	ADJ	malade
?	PUNCT	?
battre	VERB	battre
produit	VERB	produire
.	PUNCT	.
,	PUNCT	,
avait	AUX	avoir
ai	VERB	avoir
-t	PRON	-t
pas	ADV	pas
t'	PRON	te
monde	NOUN	monde
cœur	NOUN	cœur
de	ADP	de
son	DET	son
revenait	VERB	revenir
moi	PRON	moi
sourcils	NOUN	sourcil
père	NOUN	père
père	NOUN	père
pourrais	VERB	pouvoir
enlever	VERB	enlever
Harald	PROPN	Harald
sa	DET	son
simplement	ADV	simplement
un	DET	un
le	DET	le
la	DET	le
miracle	NOUN	miracle
découvrait	VERB	découvrir
ta	DET	ton
regard	NOUN	regard
pour	ADP	pour
qui	PRON	qui
acquiesça	VERB	acquiescer
vont	VERB	aller
Qui	PRON	qui
les	DET	le
de	DET	de
le	DET	le
Certes	ADV	certes
,	PUNCT	,
l'	PRON	l'
sur	ADP	sur
allait	VERB	aller
les	DET	le
ai	VERB	avoir
nuit	NOUN	nuit
?	PUNCT	?
Le	DET	le
remercier	VERB	remercier
est	VERB	être
poussa	VERB	pousser
.	PUNCT	.
sont	VERB	être
se	PRON	se
forcées	VERB	forcer
était	AUX	être
père	NOUN	père
désinvolte	ADJ	désinvolte
,	PUNCT	,
ce	DET	ce
était	AUX	être
...	PUNCT	...
y	PRON	y
entré	VERB	entrer
venu	VERB	venir
qui	PRON	qui
Il	PRON	il
il	PRON	il
ils	PRON	il
partageait	VERB	partager
noyaient	VERB	noyer
long	ADJ	long
se	PRON	se
est	AUX	être
d'	ADP	de
beaucoup	ADV	beaucoup
disparut	VERB	disparaître
leur	DET	leur
de	ADP	de
la	DET	le
et	CCONJ	et
ne	ADV	ne
ses	DET	son
pensa	VERB	penser
si	SCONJ	si
à	ADP	à
l'	DET	le
sont	VERB	être
été	AUX	être
avait	AUX	avoir
ce	PRON	ce
-il	PRON	il
Pendant	ADP	pendant
qui	PRON	qui
pouvait	VERB	pouvoir
de	ADP	de
souvenir	NOUN	souvenir
.	PUNCT	.
la	DET	le
.	PUNCT	.
tenait	VERB	tenir
avaient	AUX	avoir
cette	DET	ce
accepter	VERB	accepter
de	ADP	de
si	SCONJ	si
porte	NOUN	porte
avait	AUX	avoir
sortir	VERB	sortir
sa	DET	son
un	DET	un
premier	ADJ	premier
-il	PRON	il
aussi	ADV	aussi
te	PRON	te
ressenti	VERB	ressentir
un	DET	un
chaud	ADJ	chaud
cela	PRON	cela
aussi	ADV	aussi
était	AUX	être
de	ADP	de
boîtes	NOUN	boîte
Ils	PRON	il
,	PUNCT	,
prendre	VERB	prendre
»	PUNCT	»
,	PUNCT	,
le	DET	le
se	PRON	se
tenait	VERB	tenir
la	DET	le
,	PUNCT	,
est	AUX	être
à	ADP	à
désir	NOUN	désir
plus	ADV	plus
parler	VERB	parler
revint	VERB	revenir
fou	ADJ	fou
des	ADP	de
devait	VERB	devoir
,	PUNCT	,
s'	PRON	se
,	PUNCT	,
confiance	NOUN	confiance
,	PUNCT	,
se	PRON	se
.	PUNCT	.
sont	VERB	être
rampe	NOUN	rampe
Oui	ADV	oui
Pure	ADJ	pur
qu'	PRON	qu'
dans	ADP	dans
en	ADP	en
Je	PRON	je
et	CCONJ	et
atteindre	VERB	atteindre
—	PUNCT	—
ton	DET	ton
.	PUNCT	.
c'	PRON	ce
,	PUNCT	,
comme	ADP	comme
la	PRON	le
tourna	VERB	tourner
joyeux	ADJ	joyeux
avait	VERB	avoir
tôt	ADV	tôt
plus	ADV	plus
une	DET	un
maison	NOUN	maison
avait	AUX	avoir
Que	PRON	que
libre	ADJ	libre
la	DET	le
brillait	VERB	briller
,	PUNCT	,
l'	PRON	l'
...	PUNCT	...
allons	VERB	aller
gauche	ADJ	gauche
été	AUX	être
reprenaient	VERB	reprendre
qui	PRON	qui
.	PUNCT	.
.	PUNCT	.
face	NOUN	face
il	PRON	il
signifie	VERB	signifier
tourbillon	NOUN	tourbillon
en	ADP	en
main	NOUN	main
produisait	VERB	produire
.	PUNCT	.
Seigneur	NOUN	seigneur
un	DET	un
et	CCONJ	et
Aujourd'hui	ADV	aujourd'hui
emballages	NOUN	emballage
coin	NOUN	coin
recula	VERB	reculer
lui	PRON	lui
enjoué	ADJ	enjoué
ses	DET	son
.	PUNCT	.
du	ADP	de
elle	PRON	lui
.	PUNCT	.
sur	ADP	sur
avaient	AUX	avoir
poitrine	NOUN	poitrine
Adrianna	PROPN	Adrianna
tête	NOUN	tête
.	PUNCT	.
étage	NOUN	étage
douleur	NOUN	douleur
une	DET	un
?	PUNCT	?
affreux	ADJ	affreux
tout	ADV	tout
,	PUNCT	,
écouter	VERB	écouter
.	PUNCT	.
les	PRON	le
propres	ADJ	propre
tourna	VERB	tourner
d'	ADP	de
-elle	PRON	lui
il	PRON	il
soit	AUX	être
les	DET	le
du	ADP	de
elle	PRON	lui
de	ADP	de
fonctionnerait	VERB	fonctionner
nous	PRON	nous
,	PUNCT	,
un	DET	un
.	PUNCT	.
pouvoir	NOUN	pouvoir
.	PUNCT	.
moi	PRON	moi
avait	AUX	avoir
pour	ADP	pour
«	PUNCT	«
.	PUNCT	.
—	PUNCT	—
bien	ADV	bien
il	PRON	il
Ou	CCONJ	ou
caché	VERB	cacher
-t	PRON	-t
la	DET	le
ses	DET	son
de	ADP	de
ce	DET	ce
n'	ADV	n'
O'	PROPN	O'
pour	ADP	pour
la	DET	le
eux	PRON	lui
Miranda	PROPN	Miranda
.	PUNCT	.
repoussé	VERB	repousser
l'	DET	le
il	PRON	il
que	SCONJ	que
devait	VERB	devoir
à	ADP	à
hommes	NOUN	homme
le	DET	le
lèvre	NOUN	lèvre
Miranda	PROPN	Miranda
n'	ADV	n'
avait	AUX	avoir
ne	ADV	ne
il	PRON	il
dont	PRON	dont
policiers	NOUN	policier
Elle	PRON	lui
plus	ADV	plus
s'	PRON	se
la	DET	le
distraire	VERB	distraire
lueur	NOUN	lueur
torture	NOUN	torture
aurait	AUX	avoir
-elle	PRON	lui
étudiés	VERB	étudier
temps	NOUN	temps
pas	NOUN	pas
gauche	ADJ	gauche
présence	NOUN	présence
Russell	PROPN	Russell
de	ADP	de
Cela	PRON	cela
la	DET	le
les	DET	le
ne	ADV	ne
,	PUNCT	,
,	PUNCT	,
son	DET	son
et	CCONJ	et
cherché	VERB	chercher
bureau	NOUN	bureau
pas	ADV	pas
dirai	VERB	dire
.	PUNCT	.
détendre	VERB	détendre
pas	ADV	pas
aucune	DET	aucun
la	DET	le
les	DET	le
la	PRON	le
yeux	NOUN	oeil
instant	NOUN	instant
des	ADP	de
Et	CCONJ	et
les	DET	le
cuisine	NOUN	cuisine
que	SCONJ	que
par	ADP	par
Miranda	PROPN	Miranda
à	ADP	à
-il	PRON	il
—	PUNCT	—
,	PUNCT	,
mordirent	VERB	mordre
aux	ADP	à
Elle	PRON	lui
sur	ADP	sur
des	DET	un
contre	ADP	contre
sol	NOUN	sol
Je	PRON	je
Nord	NOUN	nord
emballages	NOUN	emballage
bains	NOUN	bain
devait	VERB	devoir
pour	ADP	pour
-t	PRON	-t
couleurs	NOUN	couleur
qu'	SCONJ	que
vêtements	NOUN	vêtement
t'	PRON	te
comme	ADP	comme
autre	NOUN	autre
d'	ADP	de
rangé	VERB	ranger
.	PUNCT	.
,	PUNCT	,
celle	PRON	celui
Elle	PRON	lui
plaisait	VERB	plaire
se	PRON	se
un	DET	un
gauche	NOUN	gauche
paraître	VERB	paraître
faire	VERB	faire
la	DET	le
gargouillement	NOUN	gargouillement
aurait	AUX	avoir
confus	ADJ	confus
—	PUNCT	—
vrai	ADJ	vrai
dessus	ADP	dessus
salle	NOUN	salle
qu'	PRON	qu'
Scandinavie	PROPN	Scandinavie
redouté	VERB	redouter
.	PUNCT	.
ranger	VERB	ranger
qu'	SCONJ	que
Elle	PRON	lui
ne	ADV	ne
,	PUNCT	,
,	PUNCT	,
se	PRON	se
de	ADP	de
comme	ADP	comme
yeux	NOUN	oeil
la	DET	le
Ils	PRON	il
elle	PRON	lui
de	ADP	de
déclara	VERB	déclarer
surprise	NOUN	surprise
de	ADP	de
Viking	PROPN	Viking
ce	DET	ce
-	ADP	-
qu'	SCONJ	que
.	PUNCT	.
savait	VERB	savoir
En	ADP	en
d'	ADP	de
le	DET	le
saisit	VERB	saisir
Je	PRON	je
perron	NOUN	perron
tête	NOUN	tête
se	PRON	se
plus	ADV	plus
?	PUNCT	?
porte	NOUN	porte
,	PUNCT	,
déclara	VERB	déclarer
dans	ADP	dans
,	PUNCT	,
Très	ADV	très
poste	NOUN	poste
,	PUNCT	,
la	DET	le
songea	VERB	songer
les	DET	le
et	CCONJ	et
tremblante	ADJ	tremblant
la	DET	le
fait	VERB	faire
trouveras	VERB	trouver
lui	PRON	lui
que	PRON	que
engagea	VERB	engager
les	DET	le
.	PUNCT	.
Elle	PRON	lui
...	PUNCT	...
voyait	VERB	voir
mordit	VERB	mordre
.	PUNCT	.
un	DET	un
et	CCONJ	et
son	DET	son
qu'	SCONJ	que
écarquilla	VERB	écarquiller
montrer	VERB	montrer
avait	VERB	avoir
hocha	VERB	hocher
sensations	NOUN	sensation
l'	PRON	l'
.	PUNCT	.
bien	ADV	bien
Elle	PRON	lui
tout	ADV	tout
la	DET	le
.	PUNCT	.
étaient	AUX	être
fardeau	NOUN	fardeau
plan	NOUN	plan
!	PUNCT	!
vivant	ADJ	vivant
que	SCONJ	que
toute	DET	tout
derrière	ADP	derrière
,	PUNCT	,
en	ADP	en
belle	ADJ	bel
Ceux	PRON	celui
tête	NOUN	tête
avait	AUX	avoir
-	VERB	-
la	DET	le
.	PUNCT	.
Je	PRON	je
nous	PRON	nous
mademoiselle	NOUN	mademoiselle
—	PUNCT	—
était	AUX	être
,	PUNCT	,
bonheur	NOUN	bonheur
se	PRON	se
d'	DET	d'
,	PUNCT	,
l'	DET	le
—	PUNCT	—
—	PUNCT	—
d'	ADP	de
yeux	NOUN	oeil
sans	ADP	sans
cligna	VERB	cligner
.	PUNCT	.
et	CCONJ	et
lèvres	NOUN	lèvre
vue	NOUN	vue
irrésistiblement	ADV	irrésistiblement
tasse	NOUN	tasse
yeux	NOUN	oeil
;	PUNCT	;
coup	NOUN	coup
aider	VERB	aider
les	DET	le
ses	DET	son
.	PUNCT	.
ouvrit	VERB	ouvrir
y	PRON	y
hésitaient	VERB	hésiter
air	NOUN	air
hameçon	NOUN	hameçon
joues	NOUN	joue
du	ADP	de
main	NOUN	main
-t	PRON	-t
était	AUX	être
un	DET	un
—	PUNCT	—
et	CCONJ	et
droite	NOUN	droite
Tu	PRON	tu
il	PRON	il
gris	ADJ	gris
.	PUNCT	.
pas	ADV	pas
Fléau	PROPN	Fléau
importe	VERB	importe
elle	PRON	lui
.	PUNCT	.
troublant	ADJ	troublant
je	PRON	je
nous	PRON	nous
les	DET	le
au	ADP	au
appropriée	ADJ	approprié
,	PUNCT	,
une	DET	un
s'	PRON	se
à	ADP	à
voulait	VERB	vouloir
devons	VERB	devoir
beaucoup	ADV	beaucoup
la	DET	le
des	ADP	de
âme	NOUN	âme
et	CCONJ	et
ne	ADV	ne
dit	VERB	dire
répliqua	VERB	répliquer
auburn	ADJ	auburn
l'	DET	le
pour	ADP	pour
.	PUNCT	.
lui	PRON	lui
Voici	VERB	voici
attiraient	VERB	attirer
-t	PRON	-t
la	DET	le
pouvait	VERB	pouvoir
erreur	NOUN	erreur
attentivement	ADV	attentivement
il	PRON	il
.	PUNCT	.
passe	VERB	passer
.	PUNCT	.
tellement	ADV	tellement
-elle	PRON	lui
faire	VERB	faire
,	PUNCT	,
va	VERB	aller
,	PUNCT	,
une	DET	un
.	PUNCT	.
.	PUNCT	.
semble	VERB	semble
—	PUNCT	—
l'	DET	le
de	ADP	de
épaule	NOUN	épaule
main	NOUN	main
,	PUNCT	,
.	PUNCT	.
de	ADP	de
du	ADP	de
main	NOUN	main
complète	ADJ	complet
carnets	NOUN	carnet
-elle	PRON	lui
ce	PRON	ce
A	ADP	à
hauteur	NOUN	hauteur
,	PUNCT	,
la	DET	le
.	PUNCT	.
Miranda	PROPN	Miranda
à	ADP	à
La	DET	le
amertume	NOUN	amertume
la	DET	le
,	PUNCT	,
et	CCONJ	et
désinvolte	ADJ	désinvolte
entrée	NOUN	entrée
toi	PRON	toi
lui	PRON	lui
-elle	PRON	lui
d'	ADP	de
je	PRON	je
était	AUX	être
peu	ADV	peu
désordre	NOUN	désordre
qui	PRON	qui
monde	NOUN	monde
avoir	AUX	avoir
regardant	VERB	regarder
à	ADP	à
sûr	ADJ	sûr
Harald	PROPN	Harald
Pendant	ADP	pendant
clenche	NOUN	clenche
soigneusement	ADV	soigneusement
reflet	NOUN	reflet
ce	DET	ce
un	DET	un
donner	VERB	donner
,	PUNCT	,
ta	DET	ton
œil	NOUN	œil
,	PUNCT	,
pas	ADV	pas
où	PRON	où
.	PUNCT	.
—	PUNCT	—
étaient	AUX	être
et	CCONJ	et
.	PUNCT	.
au	ADP	au
?	PUNCT	?
...	PUNCT	...
avec	ADP	avec
dont	PRON	dont
main	NOUN	main
jeta	VERB	jeter
D'	ADP	de
la	DET	le
voulait	VERB	vouloir
exactement	ADV	exactement
porter	VERB	porter
avait	AUX	avoir
âme	NOUN	âme
et	CCONJ	et
Visiblement	ADV	visiblement
?	PUNCT	?
regrettait	VERB	regretter
livres	NOUN	livre
,	PUNCT	,
il	PRON	il
Elle	PRON	lui
assaillie	VERB	assaillir
la	DET	le
expression	NOUN	expression
serpent	NOUN	serpent
ridicule	ADJ	ridicule
contemplant	VERB	contempler
ta	DET	ton
noir	ADJ	noir
Nous	PRON	nous
mot	NOUN	mot
—	PUNCT	—
ravie	ADJ	ravir
.	PUNCT	.
d'	ADP	de
ils	PRON	il
Elle	PRON	lui
cacher	VERB	cacher
Rassemble	VERB	rassemble
d'	ADP	de
heu	ADV	heu
,	PUNCT	,
dans	ADP	dans
imaginée	VERB	imaginer
façon	NOUN	façon
lui	PRON	lui
le	DET	le
elle	PRON	lui
tu	PRON	tu
pas	ADV	pas
magnifiques	ADJ	magnifique
Harald	PROPN	Harald
mise	NOUN	mise
ciel	NOUN	ciel
fort	ADV	fort
était	AUX	être
.	PUNCT	.
problème	NOUN	problème
était	AUX	être
oui	ADV	oui
,	PUNCT	,
,	PUNCT	,
et	CCONJ	et
un	DET	un
moment	NOUN	moment
manifestement	ADV	manifestement
cafetière	NOUN	cafetière
envie	NOUN	envie
.	PUNCT	.
un	DET	un
elle	PRON	lui
.	PUNCT	.
il	PRON	il
prit	VERB	prendre
de	ADP	de
a	VERB	avoir
lui	PRON	lui
salon	NOUN	salon
et	CCONJ	et
l'	PRON	l'
même	ADJ	même
sa	DET	son
domestique	NOUN	domestique
Prit	VERB	prendre
les	DET	le
effacer	VERB	effacer
vas	VERB	aller
du	ADP	de
fuite	NOUN	fuite
de	ADP	de
Miranda	PROPN	Miranda
enquit	VERB	enquérir
vers	ADP	vers
geste	NOUN	geste
réaction	NOUN	réaction
Pourquoi	ADV	pourquoi
à	ADP	à
immobilisa	VERB	immobiliser
le	DET	le
Miranda	PROPN	Miranda
et	CCONJ	et
-t	PRON	-t
méchant	ADJ	méchant
celui	PRON	celui
le	DET	le
Harald	PROPN	Harald
d'	ADP	de
.	PUNCT	.
droite	NOUN	droite
prit	VERB	prendre
ton	NOUN	ton
sourire	NOUN	sourire
il	PRON	il
trop	ADV	trop
Adrianna	PROPN	Adrianna
se	PRON	se
ils	PRON	il
le	DET	le
,	PUNCT	,
Harald	PROPN	Harald
Sa	DET	son
pour	ADP	pour
en	ADP	en
tourna	VERB	tourner
—	PUNCT	—
-t	PRON	-t
chambre	NOUN	chambre
livres	NOUN	livre
dernière	ADJ	dernier
pas	ADV	pas
l'	DET	le
—	PUNCT	—
-t	PRON	-t
?	PUNCT	?
messieurs	NOUN	monsieur
voulait	VERB	vouloir
ne	ADV	ne
voulait	VERB	vouloir
enfin	ADV	enfin
abord	NOUN	abord
.	PUNCT	.
violente	ADJ	violent
—	PUNCT	—
désigna	VERB	désigner
d'	ADP	de
ces	DET	ce
et	CCONJ	et
.	PUNCT	.
,	PUNCT	,
le	DET	le
aussi	ADV	aussi
trahison	NOUN	trahison
laver	VERB	laver
très	ADV	très
talons	NOUN	talon
du	ADP	de
savait	VERB	savoir
avait	AUX	avoir
.	PUNCT	.
vas	VERB	aller
Il	PRON	il
?	PUNCT	?
.	PUNCT	.
.	PUNCT	.
d'	ADP	de
iris	NOUN	iris
Cela	PRON	cela
,	PUNCT	,
.	PUNCT	.
l'	PRON	l'
guère	ADV	guère
ses	DET	son
guida	VERB	guider
yeux	NOUN	oeil
n'	ADV	n'
.	PUNCT	.
longs	ADJ	long
,	PUNCT	,
redresser	VERB	redresser
appartiennent	VERB	appartenir
Pourtant	ADV	pourtant
.	PUNCT	.
gauche	ADJ	gauche
le	DET	le
la	DET	le
l'	DET	le
baissa	VERB	baisser
hors	ADP	hors
à	ADP	à
d'	ADP	de
Il	PRON	il
façon	NOUN	façon
qu'	PRON	qu'
m'	PRON	me
magique	ADJ	magique
Harald	PROPN	Harald
Ces	DET	ce
ajouta	VERB	ajouter
la	DET	le
,	PUNCT	,
importance	NOUN	importance
son	DET	son
bien	ADV	bien
par	ADP	par
désolée	ADJ	désolé
de	ADP	de
était	AUX	être
-elle	PRON	lui
C'	PRON	ce
Comme	SCONJ	comme
viendriez	VERB	venir
pure	ADJ	pur
le	DET	le
mouraient	VERB	mourir
vide	ADJ	vide
profonde	ADJ	profond
un	DET	un
laissait	VERB	laisser
faisant	VERB	faire
plus	ADV	plus
—	PUNCT	—
Mais	CCONJ	mais
la	DET	le
et	CCONJ	et
,	PUNCT	,
—	PUNCT	—
une	DET	un
Elle	PRON	lui
un	DET	un
en	ADP	en
dit	VERB	dire
-vous	PRON	vous
café	NOUN	café
Flanders	PROPN	Flanders
avaient	AUX	avoir
,	PUNCT	,
policier	NOUN	policier
femme	NOUN	femme
,	PUNCT	,
.	PUNCT	.
se	PRON	se
jusqu'	ADP	jusque
main	NOUN	main
refermé	VERB	refermer
de	ADP	de
t'	PRON	te
toute	DET	tout
fin	NOUN	fin
pièce	NOUN	pièce
rétorqua	VERB	rétorquer
de	ADP	de
Voilà	VERB	voilà
femme	NOUN	femme
Maintenant	ADV	maintenant
ses	DET	son
voix	NOUN	voix
serviteur	NOUN	serviteur
escalier	NOUN	escalier
cils	NOUN	cil
que	SCONJ	que
Adrianna	PROPN	Adrianna
convaincante	ADJ	convaincant
les	DET	le
salle	NOUN	salle
dégoûtait	VERB	dégoûter
lui	PRON	lui
.	PUNCT	.
-il	PRON	il
prouvait	VERB	prouver
,	PUNCT	,
.	PUNCT	.
femmes	NOUN	femme
deux	NUM	deux
-il	PRON	il
suis	AUX	être
Oh	INTJ	Oh
de	ADP	de
un	DET	un
yeux	NOUN	oeil
Après	ADP	après
déclara	VERB	déclarer
que	SCONJ	que
-elle	PRON	lui
concocter	VERB	concocter
vers	ADP	vers
bains	NOUN	bain
Elle	PRON	lui
et	CCONJ	et
Harald	PROPN	Harald
ainsi	ADV	ainsi
que	SCONJ	que
esclaves	NOUN	esclave
ranger	VERB	ranger
froid	NOUN	froid
à	ADP	à
Elle	PRON	lui
.	PUNCT	.
un	DET	un
première	ADJ	premier
ne	ADV	ne
étaient	AUX	être
elle	PRON	lui
tromper	VERB	tromper
de	ADP	de
Morgan	PROPN	Morgan
la	DET	le
à	ADP	à
les	DET	le
la	DET	le
Elle	PRON	lui
Chacun	PRON	chacun
Les	DET	le
fond	NOUN	fond
,	PUNCT	,
simplement	ADV	simplement
elle	PRON	lui
fuite	NOUN	fuite
scruté	VERB	scruter
déclara	VERB	déclarer
Les	DET	le
envie	NOUN	envie
dans	ADP	dans
s'	SCONJ	s'
Comment	ADV	comment
se	PRON	se
du	ADP	de
bien	ADV	bien
soi	PRON	soi
la	DET	le
suis	AUX	être
ou	CCONJ	ou
serra	VERB	serrer
bien	ADV	bien
instant	NOUN	instant
émotion	NOUN	émotion
,	PUNCT	,
ce	PRON	ce
était	AUX	être
Et	CCONJ	et
.	PUNCT	.
dépêcher	VERB	dépêcher
ferme	ADJ	ferme
à	ADP	à
-t	PRON	-t
qui	PRON	qui
être	AUX	être
effaçant	VERB	effacer
trace	NOUN	trace
couloir	NOUN	couloir
les	DET	le
était	AUX	être
.	PUNCT	.
...	PUNCT	...
La	DET	le
Shea	PROPN	Shea
qu'	SCONJ	que
jonchaient	VERB	joncher
appris	VERB	apprendre
un	DET	un
la	DET	le
.	PUNCT	.
escalier	NOUN	escalier
instant	NOUN	instant
bref	ADJ	bref
,	PUNCT	,
cœur	NOUN	cœur
qui	PRON	qui
de	ADP	de
affaires	NOUN	affaire
chaleureusement	ADV	chaleureusement
un	DET	un
sourit	VERB	sourire
lui	PRON	lui
plus	ADV	plus
porte	NOUN	porte
L'	DET	le
,	PUNCT	,
dans	ADP	dans
-t	PRON	-t
et	CCONJ	et
de	ADP	de
,	PUNCT	,
assurer	VERB	assurer
s'	SCONJ	s'
sur	ADP	sur
6	NUM	6
se	PRON	se
,	PUNCT	,
les	PRON	le
Harald	PROPN	Harald
d'	ADP	de
quitter	VERB	quitter
une	DET	un
heure	NOUN	heure
c'	PRON	ce
éprouvé	VERB	éprouver
changer	VERB	changer
.	PUNCT	.
d'	ADP	de
dirigea	VERB	diriger
le	PRON	le
Elle	PRON	lui
.	PUNCT	.
.	PUNCT	.
.	PUNCT	.
comme	ADP	comme
Elle	PRON	lui
scène	NOUN	scène
épaules	NOUN	épaule
me	PRON	me
invitation	NOUN	invitation
lui	PRON	lui
comportement	NOUN	comportement
qu'	PRON	qu'
de	ADP	de
sûre	ADJ	sûr
son	DET	son
elle	PRON	lui
sinon	ADV	sinon
mais	CCONJ	mais
geste	NOUN	geste
brutal	ADJ	brutal
la	DET	le
,	PUNCT	,
yeux	NOUN	oeil
,	PUNCT	,
les	PRON	le
Elle	PRON	lui
haussant	VERB	hausser
s'	SCONJ	s'
N'	PRON	n'
nous	PRON	nous
un	DET	un
Elle	PRON	lui
à	ADP	à
lâcha	VERB	lâcher
son	DET	son
large	ADJ	large
de	ADP	de
bien	ADV	bien
Russell	PROPN	Russell
écoute	VERB	écoute
excitation	NOUN	excitation
qui	PRON	qui
,	PUNCT	,
elle	PRON	lui
loup	NOUN	loup
de	ADP	de
vieux	ADJ	vieux
-	PRON	-
qui	PRON	qui
tonitruante	ADJ	tonitruant
main	NOUN	main
boum	NOUN	boum
fait	VERB	faire
la	PRON	le
à	ADP	à
ami	NOUN	ami
partir	VERB	partir
lui	PRON	lui
que	SCONJ	que
tel	ADJ	tel
pour	ADP	pour
Ils	PRON	il
approche	VERB	approche
.	PUNCT	.
question	NOUN	question
les	DET	le
qu'	PRON	qu'
et	CCONJ	et
et	CCONJ	et
par	ADP	par
voiture	NOUN	voiture
.	PUNCT	.
—	PUNCT	—
Souviens	VERB	souvenir
qu'	PRON	qu'
Miranda	PROPN	Miranda
nuque	NOUN	nuque
Elle	PRON	lui
le	DET	le
.	PUNCT	.
ouvrit	VERB	ouvrir
porte	NOUN	porte
Nous	PRON	nous
du	ADP	de
par	ADP	par
non	ADV	non
nez	NOUN	nez
agressée	VERB	agresser
décrit	VERB	décrire
horrifié	VERB	horrifier
-ce	PRON	-ce
d'	ADP	de
c'	PRON	ce
coup	NOUN	coup
Morgan	PROPN	Morgan
frapper	VERB	frapper
un	DET	un
de	ADP	de
pistolet	NOUN	pistolet
départ	NOUN	départ
D'	ADP	de
—	PUNCT	—
réponse	NOUN	réponse
passerait	VERB	passer
qui	PRON	qui
salon	NOUN	salon
.	PUNCT	.
de	ADP	de
lui	PRON	lui
,	PUNCT	,
As	AUX	avoir
aussitôt	ADV	aussitôt
laissa	VERB	laisser
.	PUNCT	.
Violentée	VERB	violenter
cette	DET	ce
l'	DET	le
!	PUNCT	!
cette	DET	ce
gentillesse	NOUN	gentillesse
—	PUNCT	—
bras	NOUN	bras
et	CCONJ	et
aurait	VERB	avoir
était	AUX	être
l'	PRON	l'
Miranda	PROPN	Miranda
la	DET	le
.	PUNCT	.
entendent	VERB	entendre
s'	PRON	se
les	DET	le
pour	ADP	pour
.	PUNCT	.
plus	ADV	plus
Comment	ADV	comment
cela	PRON	cela
—	PUNCT	—
est	AUX	être
Harald	PROPN	Harald
guerrier	NOUN	guerrier
ne	ADV	ne
!	PUNCT	!
résister	VERB	résister
-t	PRON	-t
—	PUNCT	—
tout	ADV	tout
choix	NOUN	choix
enquit	VERB	enquérir
hommes	NOUN	homme
se	PRON	se
Sache	VERB	savoir
.	PUNCT	.
rompit	VERB	rompre
très	ADV	très
maison	NOUN	maison
Bien	ADV	bien
heureux	ADJ	heureux
.	PUNCT	.
,	PUNCT	,
pouvait	VERB	pouvoir
fit	VERB	faire
as	AUX	avoir
,	PUNCT	,
t'	PRON	te
,	PUNCT	,
tasses	NOUN	tasse
deuxième	ADJ	deuxième
...	PUNCT	...
posait	VERB	poser
s'	PRON	se
un	DET	un
,	PUNCT	,
la	DET	le
un	DET	un
retourner	VERB	retourner
n'	ADV	n'
dérapage	NOUN	dérapage
son	DET	son
Elle	PRON	lui
vomis	VERB	vomir
Harald	PROPN	Harald
Flanders	PROPN	Flanders
d'	ADP	de
pieds	NOUN	pied
N'	PRON	n'
,	PUNCT	,
accélérer	VERB	accélérer
dirigèrent	VERB	diriger
quand	SCONJ	quand
être	VERB	être
quelques	DET	quelque
.	PUNCT	.
nullement	ADV	nullement
ce	PRON	ce
fois	NOUN	fois
elle	PRON	lui
m'	PRON	me
ou	CCONJ	ou
est	AUX	être
la	DET	le
si	ADV	si
seuil	NOUN	seuil
asseoir	VERB	asseoir
.	PUNCT	.
une	DET	un
Mais	CCONJ	mais
nouveau	ADJ	nouveau
le	DET	le
songeur	ADJ	songeur
franchit	VERB	franchir
instants	NOUN	instant
de	ADP	de
ce	DET	ce
plan	NOUN	plan
Les	DET	le
Allons	VERB	aller
Harald	PROPN	Harald
bras	NOUN	bras
ce	PRON	ce
.	PUNCT	.
la	DET	le
un	DET	un
te	PRON	te
Les	DET	le
arrêta	VERB	arrêter
les	DET	le
chef	NOUN	chef
et	CCONJ	et
bruit	NOUN	bruit
,	PUNCT	,
porte	NOUN	porte
Morgan	PROPN	Morgan
part	NOUN	part
de	ADP	de
hôpital	NOUN	hôpital
.	PUNCT	.
déclara	VERB	déclarer
qui	PRON	qui
piqué	VERB	piquer
emporta	VERB	emporter
votre	DET	votre
démarra	VERB	démarrer
clenche	NOUN	clenche
Cette	DET	ce
audace	NOUN	audace
Ça	PRON	cela
Il	PRON	il
-elle	PRON	lui
large	ADJ	large
pieds	NOUN	pied
d'	ADP	de
,	PUNCT	,
le	DET	le
enfila	VERB	enfiler
sa	DET	son
.	PUNCT	.
,	PUNCT	,
cuillères	NOUN	cuillère
.	PUNCT	.
que	SCONJ	que
-t	PRON	-t
Elle	PRON	lui
de	ADP	de
,	PUNCT	,
valise	NOUN	valise
du	ADP	de
mine	NOUN	mine
suis	AUX	être
boum	NOUN	boum
café	NOUN	café
la	DET	le
n'	ADV	n'
remarquer	VERB	remarquer
hôpital	NOUN	hôpital
plus	ADV	plus
depuis	ADP	depuis
comme	ADP	comme
—	PUNCT	—
sortit	VERB	sortir
commença	VERB	commencer
,	PUNCT	,
Il	PRON	il
aurait	AUX	avoir
n'	ADV	n'
de	ADP	de
,	PUNCT	,
.	PUNCT	.
.	PUNCT	.
Harald	PROPN	Harald
ajouta	VERB	ajouter
Elle	PRON	lui
la	PRON	le
