résidentiel	ADJ	résidentiel
chose	NOUN	chose
.	PUNCT	.
quoiqu'	SCONJ	quoique
était	VERB	être
Il	PRON	il
kilos	NOUN	kilo
,	PUNCT	,
tempête	NOUN	tempête
vérité	NOUN	vérité
de	ADP	de
!	PUNCT	!
Elle	PRON	lui
disait	VERB	dire
Et	CCONJ	et
dimension	NOUN	dimension
un	DET	un
,	PUNCT	,
:	PUNCT	:
couloir	NOUN	couloir
le	DET	le
.	PUNCT	.
s'	SCONJ	s'
pour	ADP	pour
,	PUNCT	,
deux	PRON	deux
fit	VERB	faire
!	PUNCT	!
Cordelier	PROPN	Cordelier
-je	PRON	je
Notre	DET	notre
Maria	PROPN	Maria
de	ADP	de
réactions	NOUN	réaction
vous	PRON	vous
sacoche	NOUN	sacoche
rien	PRON	rien
.	PUNCT	.
de	ADP	de
traînaient	VERB	traîner
comme	ADP	comme
entendues	VERB	entendre
plus	ADV	plus
est	AUX	être
à	ADP	à
engouffra	VERB	engouffrer
des	DET	un
cruauté	NOUN	cruauté
entends	VERB	entendre
couche	NOUN	couche
peine	NOUN	peine
?	PUNCT	?
.	PUNCT	.
professeur	NOUN	professeur
On	PRON	on
comme	ADP	comme
des	DET	un
larmes	NOUN	larme
Quatrième	ADJ	quatrième
secouer	VERB	secouer
II	NUM	II
à	ADP	à
,	PUNCT	,
il	PRON	il
être	AUX	être
mère	NOUN	mère
petit	ADJ	petit
l'	PRON	l'
,	PUNCT	,
la	DET	le
et	CCONJ	et
flagrant	ADJ	flagrant
,	PUNCT	,
déboutonna	VERB	déboutonner
dit	VERB	dire
densité	NOUN	densité
,	PUNCT	,
rien	PRON	rien
»	PUNCT	»
livre	NOUN	livre
deux	NUM	deux
fin	NOUN	fin
sifflant	VERB	siffler
a	VERB	avoir
de	ADP	de
«	PUNCT	«
le	PRON	le
sa	DET	son
la	DET	le
»	PUNCT	»
Pio	PROPN	Pio
.	PUNCT	.
:	PUNCT	:
tout	ADV	tout
le	DET	le
s'	PRON	se
pelotonnés	VERB	pelotonner
mauvaise	ADJ	mauvais
?	PUNCT	?
,	PUNCT	,
Mais	CCONJ	mais
pauvre	ADJ	pauvre
retournèrent	VERB	retourner
quelque	DET	quelque
«	PUNCT	«
.	PUNCT	.
Quand	SCONJ	quand
La	DET	le
dire	VERB	dire
.	PUNCT	.
d'	ADP	de
sur	ADP	sur
Il	PRON	il
apaisé	VERB	apaiser
,	PUNCT	,
Pio	PROPN	Pio
le	DET	le
harmonie	NOUN	harmonie
interprété	VERB	interpréter
Oh	INTJ	Oh
six	NUM	six
il	PRON	il
prenait	VERB	prendre
...	PUNCT	...
»	PUNCT	»
voulu	VERB	vouloir
pièce	NOUN	pièce
-	PROPN	-
respect	NOUN	respect
la	DET	le
meubles	NOUN	meuble
gratter	VERB	gratter
terminé	VERB	terminer
est	AUX	être
le	PRON	le
»	PUNCT	»
guise	NOUN	guise
neige	NOUN	neige
fini	ADJ	fini
pauvre	ADJ	pauvre
membres	NOUN	membre
,	PUNCT	,
autrefois	ADV	autrefois
!	PUNCT	!
serrés	VERB	serrer
Le	DET	le
soupe	NOUN	soupe
piano	NOUN	piano
Tu	PRON	tu
plus	ADV	plus
se	PRON	se
Ah	INTJ	Ah
réactions	NOUN	réaction
fut	AUX	être
ne	ADV	ne
pensées	NOUN	pensée
Concerto	NOUN	concerto
giorno	PROPN	giorno
une	DET	un
à	ADP	à
beaucoup	ADV	beaucoup
,	PUNCT	,
le	DET	le
«	PUNCT	«
de	ADP	de
Et	CCONJ	et
orchestre	NOUN	orchestre
chat	NOUN	chat
même	ADV	même
!	PUNCT	!
.	PUNCT	.
comme	ADP	comme
récitait	VERB	réciter
il	PRON	il
le	PRON	le
tu	PRON	tu
deux	NUM	deux
Pendjab	PROPN	Pendjab
Il	PRON	il
s'	PRON	se
,	PUNCT	,
personnages	NOUN	personnage
le	DET	le
lycée	NOUN	lycée
avec	ADP	avec
l'	DET	le
,	PUNCT	,
Henri	PROPN	Henri
son	DET	son
,	PUNCT	,
d'	ADP	de
Piétonne	PROPN	Piétonne
a	VERB	avoir
dire	VERB	dire
!	PUNCT	!
,	PUNCT	,
avait	AUX	avoir
David	PROPN	David
entends	VERB	entendre
»	PUNCT	»
est	AUX	être
il	PRON	il
monde	NOUN	monde
cure	NOUN	cure
carte	NOUN	carte
tout	PRON	tout
tout	ADJ	tout
que	SCONJ	que
autre	PRON	autre
»	PUNCT	»
un	PRON	un
commissaire	NOUN	commissaire
vert	ADJ	vert
«	PUNCT	«
avertis	VERB	avertir
Lotus	NOUN	lotus
étages	NOUN	étage
faut	VERB	falloir
chez	ADP	chez
s'	SCONJ	s'
seuil	NOUN	seuil
cédait	VERB	céder
ouverte	ADJ	ouvert
porte	NOUN	porte
heures	NOUN	heure
Pendjab	PROPN	Pendjab
,	PUNCT	,
maintenant	ADV	maintenant
à	ADP	à
débarrassa	VERB	débarrasser
des	DET	un
parce	SCONJ	parce
le	DET	le
de	ADP	de
fils	NOUN	fils
!	PUNCT	!
là	ADV	là
bois	NOUN	bois
grande	ADJ	grand
drapé	VERB	draper
avec	ADP	avec
Il	PRON	il
crime	NOUN	crime
ils	PRON	il
l'	DET	le
,	PUNCT	,
ce	DET	ce
était	AUX	être
y	PRON	y
violemment	ADV	violemment
s'	PRON	se
Alexandra	PROPN	Alexandra
la	DET	le
ne	ADV	ne
maison	NOUN	maison
illuminée	VERB	illuminer
commissaire	NOUN	commissaire
autre	PRON	autre
philo	NOUN	philo
recouvert	VERB	recouvrir
grâce	NOUN	grâce
regardait	VERB	regarder
--	PUNCT	--
--	PUNCT	--
offert	VERB	offrir
vers	ADP	vers
l'	DET	le
Pio	PROPN	Pio
béante	ADJ	béant
pièce	NOUN	pièce
C'	PRON	ce
détermination	NOUN	détermination
l'	DET	le
l'	DET	le
pieds	NOUN	pied
»	PUNCT	»
!	PUNCT	!
?	PUNCT	?
on	PRON	on
.	PUNCT	.
sol	NOUN	sol
lesquels	PRON	lequel
fond	NOUN	fond
C'	PRON	ce
lui	PRON	lui
morgue	NOUN	morgue
tout	ADV	tout
y	PRON	y
.	PUNCT	.
n'	ADV	n'
,	PUNCT	,
dans	ADP	dans
et	CCONJ	et
,	PUNCT	,
frappée	VERB	frapper
était	AUX	être
a	ADP	à
que	SCONJ	que
Madame	NOUN	monsieur
elle	PRON	lui
,	PUNCT	,
mais	CCONJ	mais
l'	DET	le
l'	DET	le
.	PUNCT	.
Ils	PRON	il
:	PUNCT	:
le	DET	le
Il	PRON	il
pas	ADV	pas
.	PUNCT	.
,	PUNCT	,
La	DET	le
se	PRON	se
joue	VERB	joue
-	NOUN	-
chapeau	NOUN	chapeau
ces	DET	ce
été	AUX	être
par	ADP	par
Elle	PRON	lui
,	PUNCT	,
sans	ADP	sans
pour	ADP	pour
de	ADP	de
souffre	VERB	souffrir
le	DET	le
sans	ADP	sans
originale	NOUN	original
,	PUNCT	,
Beethoven	PROPN	Beethoven
,	PUNCT	,
allait	VERB	aller
était	AUX	être
bien	ADV	bien
du	ADP	de
des	DET	un
de	ADP	de
nous	PRON	nous
majeurpour	ADP	majeurpour
aveuglante	ADJ	aveuglant
que	ADV	que
la	DET	le
entendu	VERB	entendre
Beethoven	PROPN	Beethoven
un	DET	un
et	CCONJ	et
Chérubin	PROPN	Chérubin
dans	ADP	dans
!	PUNCT	!
sur	ADP	sur
commissaire	NOUN	commissaire
lui	PRON	lui
aurait	VERB	avoir
»	PUNCT	»
Mais	CCONJ	mais
vous	PRON	vous
?	PUNCT	?
?	PUNCT	?
pauvre	ADJ	pauvre
fils	NOUN	fils
de	ADP	de
Il	PRON	il
peser	VERB	peser
si	SCONJ	si
Tu	PRON	tu
à	ADP	à
paroles	NOUN	parole
,	PUNCT	,
de	ADP	de
!	PUNCT	!
perdue	VERB	perdre
d'	ADP	de
fouet	NOUN	fouet
mourait	VERB	mourir
était	AUX	être
le	DET	le
est	VERB	être
cache-nez	NOUN	cache-nez
partager	VERB	partager
,	PUNCT	,
espérait	VERB	espérer
écoutaient	VERB	écouter
où	PRON	où
dit	VERB	dire
,	PUNCT	,
entends	VERB	entendre
sa	DET	son
.	PUNCT	.
instants	NOUN	instant
désespoir	NOUN	désespoir
mort	NOUN	mort
interroger	VERB	interroger
garçon	NOUN	garçon
descente	NOUN	descente
plis	NOUN	pli
Sur	ADP	sur
,	PUNCT	,
,	PUNCT	,
Mais	CCONJ	mais
de	ADP	de
parler	VERB	parler
probablement	ADV	probablement
uniformité	NOUN	uniformité
aie	VERB	avoir
même	ADV	même
alerté	VERB	alerter
corridor	NOUN	corridor
où	PRON	où
,	PUNCT	,
!	PUNCT	!
un	DET	un
le	PRON	le
Maria	PROPN	Maria
,	PUNCT	,
terrestres	ADJ	terrestre
cœurs	NOUN	cœur
!	PUNCT	!
était	AUX	être
glacial	ADJ	glacial
enveloppés	VERB	envelopper
avec	ADP	avec
leur	DET	leur
il	PRON	il
avait	VERB	avoir
que	SCONJ	que
.	PUNCT	.
contingences	NOUN	contingence
fils	NOUN	fils
avait	AUX	avoir
voyait	VERB	voir
deux	NUM	deux
la	DET	le
avoir	AUX	avoir
,	PUNCT	,
leurs	DET	leur
inachevés	ADJ	inachevé
elle	PRON	lui
,	PUNCT	,
!	PUNCT	!
moins	ADV	moins
À	ADP	à
dirigea	VERB	diriger
Laviolette	PROPN	Laviolette
Mon	DET	mon
décida	VERB	décider
tout	ADJ	tout
,	PUNCT	,
d'	ADP	de
.	PUNCT	.
d'	ADP	de
étaient	AUX	être
,	PUNCT	,
la	PRON	le
le	DET	le
:	PUNCT	:
au	ADP	au
--	PUNCT	--
tirer	VERB	tirer
les	PRON	le
aux	ADP	à
d'	ADP	de
La	DET	le
de	ADP	de
Concertoétait	NOUN	concertoétait
avaient	VERB	avoir
De	ADP	de
de	ADP	de
,	PUNCT	,
l'	DET	le
j'	PRON	je
faisait	VERB	faire
de	ADP	de
mensonge	NOUN	mensonge
à	ADP	à
dans	ADP	dans
à	ADP	à
12	NUM	12
la	DET	le
Quatrième	ADJ	quatrième
châle	NOUN	châle
sa	DET	son
et	CCONJ	et
peine	NOUN	peine
.	PUNCT	.
comme	SCONJ	comme
six	NUM	six
,	PUNCT	,
la	DET	le
man	X	man
Ils	PRON	il
lui	PRON	lui
basse	ADJ	bas
Notre	DET	notre
par	ADP	par
de	ADP	de
écoutaient	VERB	écouter
attendre	VERB	attendre
monsieur	NOUN	Monsieur
du	ADP	de
la	DET	le
que	SCONJ	que
il	PRON	il
de	ADP	de
pièce	NOUN	pièce
Il	PRON	il
perdue	VERB	perdre
mère	NOUN	mère
de	ADP	de
de	ADP	de
lentement	ADV	lentement
fermer	VERB	fermer
en	PRON	en
,	PUNCT	,
table	NOUN	table
devant	ADP	devant
prononcer	VERB	prononcer
Tu	PRON	tu
la	DET	le
émotion	NOUN	émotion
;	PUNCT	;
étaient	AUX	être
mort	ADJ	mort
du	ADP	de
à	ADP	à
permit	VERB	permettre
parfaitement	ADV	parfaitement
a	AUX	avoir
.	PUNCT	.
un	DET	un
émettre	VERB	émettre
que	SCONJ	que
,	PUNCT	,
deux	NUM	deux
?	PUNCT	?
a	AUX	avoir
justice	NOUN	justice
manière	NOUN	manière
eussent	AUX	avoir
une	DET	un
échasses	NOUN	échasse
vois	VERB	voir
est	AUX	être
demanda	VERB	demander
par	ADP	par
à	ADP	à
Laviolette	PROPN	Laviolette
sans	ADP	sans
portes	NOUN	porte
épargner	VERB	épargner
l'	PRON	l'
.	PUNCT	.
le	DET	le
Ils	PRON	il
et	CCONJ	et
du	ADP	de
le	DET	le
où	PRON	où
sur	ADP	sur
dans	ADP	dans
bien	ADV	bien
identité	NOUN	identité
leur	PRON	leur
la	DET	le
un	PRON	un
leurs	DET	leur
ici	ADV	ici
nous	PRON	nous
le	PRON	le
quand	SCONJ	quand
!	PUNCT	!
Devant	ADP	devant
contre	ADP	contre
Laviolette	PROPN	Laviolette
Par	ADP	par
au	ADP	au
du	ADP	de
.	PUNCT	.
des	ADP	de
plein	ADJ	plein
illusions	NOUN	illusion
deux	NUM	deux
dire	VERB	dire
ouverts	ADJ	ouvert
,	PUNCT	,
en	ADP	en
Il	PRON	il
degrés	NOUN	degré
?	PUNCT	?
un	PRON	un
l'	PRON	l'
de	ADP	de
Pourrais	VERB	pouvoir
contemplait	VERB	contempler
les	DET	le
son	DET	son
.	PUNCT	.
c'	PRON	ce
cheminée	NOUN	cheminée
travers	NOUN	travers
reniflaient	VERB	renifler
les	DET	le
,	PUNCT	,
sur	ADP	sur
défit	VERB	défaire
telle	ADJ	tel
Borrely	PROPN	Borrely
!	PUNCT	!
quelque	DET	quelque
Le	DET	le
se	PRON	se
mort	ADJ	mort
n'	ADV	n'
de	ADP	de
oui	ADV	oui
serrés	VERB	serrer
inviter	VERB	inviter
Oh	INTJ	Oh
tira	VERB	tirer
n'	ADV	n'
.	PUNCT	.
son	DET	son
.	PUNCT	.
l'	PRON	l'
avait	AUX	avoir
instant	NOUN	instant
commissaire	NOUN	commissaire
jusqu'	ADP	jusque
son	DET	son
autour	ADV	autour
peu	ADV	peu
était	AUX	être
éternua	VERB	éternuer
pas	ADV	pas
cet	DET	ce
châtré	VERB	châtrer
rue	NOUN	rue
contre	ADP	contre
.	PUNCT	.
la	DET	le
dernières	ADJ	dernier
avait	AUX	avoir
suis	AUX	être
d'	ADP	de
Vous	PRON	vous
le	DET	le
le	DET	le
sur	ADP	sur
heures	NOUN	heure
retraite	NOUN	retraite
?	PUNCT	?
le	PRON	le
«	PUNCT	«
avec	ADP	avec
--	PUNCT	--
,	PUNCT	,
capter	VERB	capter
immobiles	ADJ	immobile
existantes	ADJ	existant
vu	VERB	voir
l'	DET	le
il	PRON	il
que	SCONJ	que
tout	ADV	tout
Oh	INTJ	Oh
,	PUNCT	,
prétends	VERB	prétendre
pas	ADV	pas
Dieu	PROPN	Dieu
accusez	VERB	accuser
,	PUNCT	,
je	PRON	je
maisons	NOUN	maison
je	PRON	je
,	PUNCT	,
--	PUNCT	--
ne	ADV	ne
.	PUNCT	.
mort	NOUN	mort
les	DET	le
seulement	ADV	seulement
les	DET	le
,	PUNCT	,
ricana	VERB	ricaner
les	PRON	le
presque	ADV	presque
le	DET	le
méthodes	NOUN	méthode
forçait	VERB	forcer
,	PUNCT	,
devait	VERB	devoir
depuis	ADP	depuis
c'	PRON	ce
Thomas	PROPN	Thomas
qu'	SCONJ	que
parti	VERB	partir
de	ADP	de
.	PUNCT	.
et	CCONJ	et
!	PUNCT	!
ne	ADV	ne
de	ADP	de
que	SCONJ	que
a	VERB	avoir
regret	NOUN	regret
rapidement	ADV	rapidement
.	PUNCT	.
sait	VERB	savoir
«	PUNCT	«
au	ADP	au
lues	VERB	lire
choses	NOUN	chose
.	PUNCT	.
-il	PRON	il
et	CCONJ	et
châle	NOUN	châle
entraînant	VERB	entraîner
gens	NOUN	gens
produit	VERB	produire
,	PUNCT	,
.	PUNCT	.
arriver	VERB	arriver
existe	VERB	existe
table	NOUN	table
au	ADP	au
leur	PRON	leur
la	DET	le
sens	NOUN	sens
des	DET	un
chat	NOUN	chat
doigt	NOUN	doigt
je	PRON	je
service	NOUN	service
?	PUNCT	?
Morbier	NOUN	morbier
je	PRON	je
abord	NOUN	abord
le	DET	le
je	PRON	je
dans	ADP	dans
le	DET	le
m'	PRON	me
je	PRON	je
quoi	PRON	quoi
est	AUX	être
décrivez	VERB	décrire
que	PRON	que
,	PUNCT	,
ne	ADV	ne
que	SCONJ	que
vous	PRON	vous
avaient	VERB	avoir
Elle	PRON	lui
avait	AUX	avoir
-vous	PRON	vous
deux	NUM	deux
«	PUNCT	«
pauvre	ADJ	pauvre
voir	VERB	voir
Dire	VERB	dire
deux	NUM	deux
vers	ADP	vers
deux	PRON	deux
-t	PRON	-t
avoir	VERB	avoir
il	PRON	il
se	PRON	se
existe	VERB	existe
,	PUNCT	,
,	PUNCT	,
sa	DET	son
ferait	VERB	faire
le	DET	le
Pio	PROPN	Pio
déjà	ADV	déjà
,	PUNCT	,
aucun	DET	aucun
tout	ADV	tout
pas	ADV	pas
souvent	ADV	souvent
Gentil	ADJ	gentil
s'	PRON	se
--	PUNCT	--
.	PUNCT	.
chaud	NOUN	chaud
ait	AUX	avoir
Mais	CCONJ	mais
!	PUNCT	!
ensuite	ADV	ensuite
quelque	DET	quelque
Et	CCONJ	et
il	PRON	il
même	ADV	même
?	PUNCT	?
enchaîner	VERB	enchaîner
du	ADP	de
indubitables	ADJ	indubitable
Chérubin	PROPN	Chérubin
vous	PRON	vous
dit	VERB	dire
!	PUNCT	!
en	ADP	en
les	DET	le
sans	ADP	sans
vois	VERB	voir
l'	PRON	l'
à	ADP	à
envie	NOUN	envie
tout	ADV	tout
,	PUNCT	,
votre	DET	votre
est	AUX	être
à	ADP	à
dit	VERB	dire
Comment	ADV	comment
?	PUNCT	?
Si	ADV	si
Chérubin	PROPN	Chérubin
imperturbable	ADJ	imperturbable
voyez	VERB	voir
faut	VERB	falloir
trois	NUM	trois
ne	ADV	ne
j'	PRON	je
!	PUNCT	!
avec	ADP	avec
dire	VERB	dire
--	PUNCT	--
Il	PRON	il
venir	VERB	venir
ayez	AUX	avoir
au	ADP	au
Ça	PRON	cela
suis	AUX	être
vous	PRON	vous
Si	SCONJ	si
tous	ADJ	tout
mais	CCONJ	mais
voie	VERB	voir
trouver	VERB	trouver
--	PUNCT	--
un	DET	un
doute	NOUN	doute
vous	PRON	vous
pas	ADV	pas
»	PUNCT	»
viens	VERB	venir
les	DET	le
simplement	ADV	simplement
Et	CCONJ	et
le	DET	le
ils	PRON	il
en	ADP	en
avec	ADP	avec
,	PUNCT	,
votre	DET	votre
ce	PRON	ce
autres	ADJ	autre
dis	VERB	dire
non	ADV	non
Pio	PROPN	Pio
aura	VERB	avoir
de	ADP	de
pour	ADP	pour
bras	NOUN	bras
de	ADP	de
Tout	ADV	tout
Nous	PRON	nous
--	PUNCT	--
quelque	DET	quelque
larges	ADJ	large
Or	CCONJ	or
vous	PRON	vous
de	ADP	de
?	PUNCT	?
gravier	NOUN	gravier
ne	ADV	ne
en	ADP	en
tant	ADV	tant
être	AUX	être
pour	ADP	pour
!	PUNCT	!
,	PUNCT	,
retraite	NOUN	retraite
ils	PRON	il
photographie	NOUN	photographie
permit	VERB	permettre
voyez	VERB	voir
C'	PRON	ce
autres	ADJ	autre
mouvement	NOUN	mouvement
pas	ADV	pas
--	PUNCT	--
interrogeraient	VERB	interroger
deux	PRON	deux
du	ADP	de
étaient	VERB	être
n'	ADV	n'
normaux	ADJ	normal
?	PUNCT	?
Bon	ADJ	bon
monsieur	NOUN	Monsieur
doucement	ADV	doucement
le	DET	le
,	PUNCT	,
bras	NOUN	bras
que	SCONJ	que
!	PUNCT	!
pourrais	VERB	pouvoir
d'	ADP	de
vraies	ADJ	vrai
commissaire	NOUN	commissaire
l'	DET	le
il	PRON	il
?	PUNCT	?
avoir	VERB	avoir
ouvert	ADJ	ouvert
si	SCONJ	si
de	ADP	de
est	AUX	être
a	AUX	avoir
""""	PUNCT	""""
prophétiquement	ADV	prophétiquement
«	PUNCT	«
,	PUNCT	,
--	PUNCT	--
sur	ADP	sur
une	PRON	un
»	PUNCT	»
avez	AUX	avoir
qu'	SCONJ	que
je	PRON	je
pas	ADV	pas
sourciller	VERB	sourciller
sur	ADP	sur
prétendez	VERB	prétendre
commissaire	NOUN	commissaire
chose	NOUN	chose
-je	PRON	je
pourrait	VERB	pouvoir
Madame	NOUN	monsieur
dans	ADP	dans
!	PUNCT	!
la	DET	le
fermer	VERB	fermer
s'	PRON	se
je	PRON	je
.	PUNCT	.
non	ADV	non
dit	VERB	dire
.	PUNCT	.
mais	CCONJ	mais
Je	PRON	je
ajouta	VERB	ajouter
voyez	VERB	voir
la	DET	le
»	PUNCT	»
tous	PRON	tout
imprudemment	ADV	imprudemment
?	PUNCT	?
,	PUNCT	,
D'	ADP	de
.	PUNCT	.
vers	ADP	vers
un	DET	un
qu'	SCONJ	que
nous	PRON	nous
sûr	ADJ	sûr
que	PRON	que
-il	PRON	il
du	ADP	de
le	DET	le
vous	PRON	vous
et	CCONJ	et
important	ADJ	important
un	DET	un
!	PUNCT	!
:	PUNCT	:
ces	DET	ce
le	DET	le
,	PUNCT	,
ces	DET	ce
tirée	VERB	tirer
à	ADP	à
sûr	ADJ	sûr
il	PRON	il
,	PUNCT	,
Comment	ADV	comment
savez	VERB	savoir
modestement	ADV	modestement
Tous	ADJ	tout
pas	ADV	pas
pas	ADV	pas
,	PUNCT	,
Maître	NOUN	maître
?	PUNCT	?
quelle	DET	quel
la	DET	le
police	NOUN	police
feront	VERB	faire
les	DET	le
tout	ADV	tout
ouverte	ADJ	ouvert
ostentation	NOUN	ostentation
ce	PRON	ce
étendu	VERB	étendre
--	PUNCT	--
position	NOUN	position
,	PUNCT	,
!	PUNCT	!
--	PUNCT	--
Chérubin	NOUN	chérubin
pas	ADV	pas
la	DET	le
exclama	VERB	exclamer
!	PUNCT	!
temps	NOUN	temps
la	DET	le
,	PUNCT	,
été	AUX	être
la	DET	le
jeta	VERB	jeter
trouvés	VERB	trouver
!	PUNCT	!
Bon	ADJ	bon
du	ADP	de
-vous	PRON	vous
me	PRON	me
chacun	PRON	chacun
qui	PRON	qui
dans	ADP	dans
!	PUNCT	!
Il	PRON	il
épaules	NOUN	épaule
quelque	DET	quelque
crime	NOUN	crime
inerte	ADJ	inerte
déclarez	VERB	déclarer
,	PUNCT	,
demande	VERB	demande
ont	AUX	avoir
sans	ADP	sans
Ah	INTJ	Ah
froid	NOUN	froid
porte	NOUN	porte
-il	PRON	il
leurs	DET	leur
.	PUNCT	.
-là	NOUN	-là
rentra	VERB	rentrer
il	PRON	il
Je	PRON	je
Quand	SCONJ	quand
avant	ADP	avant
étonne	VERB	étonne
pas	ADV	pas
chez	ADP	chez
chose	NOUN	chose
écrit	VERB	écrire
une	DET	un
parlions	VERB	parler
faux	ADJ	faux
Votre	DET	votre
Car	CCONJ	car
est	AUX	être
...	PUNCT	...
--	PUNCT	--
Elle	PRON	lui
écrit	VERB	écrire
ou	CCONJ	ou
de	ADP	de
--	PUNCT	--
!	PUNCT	!
amusants	ADJ	amusant
vous	PRON	vous
pas	ADV	pas
!	PUNCT	!
qu'	SCONJ	que
nommé	VERB	nommer
n'	ADV	n'
de	ADP	de
.	PUNCT	.
le	DET	le
tard	ADV	tard
Bien	ADV	bien
n'	ADV	n'
,	PUNCT	,
matin	NOUN	matin
Tout	ADV	tout
chez	ADP	chez
»	PUNCT	»
vous	PRON	vous
vous	PRON	vous
suis	AUX	être
.	PUNCT	.
,	PUNCT	,
je	PRON	je
vous	PRON	vous
avons	AUX	avoir
""""	PUNCT	""""
tous	ADJ	tout
de	ADP	de
ça	PRON	cela
le	DET	le
de	ADP	de
mort	NOUN	mort
rancœur	NOUN	rancœur
de	ADP	de
que	SCONJ	que
aurais	AUX	avoir
vous	PRON	vous
qu'	SCONJ	que
ils	PRON	il
le	PRON	le
pu	VERB	pouvoir
théâtre	NOUN	théâtre
qu'	SCONJ	que
voir	AUX	voir
Espérons	VERB	espérer
!	PUNCT	!
sceptiques	NOUN	sceptique
me	PRON	me
nous	PRON	nous
!	PUNCT	!
je	PRON	je
et	CCONJ	et
en	ADP	en
»	PUNCT	»
je	PRON	je
la	DET	le
.	PUNCT	.
un	DET	un
Il	PRON	il
«	PUNCT	«
la	DET	le
le	DET	le
?	PUNCT	?
du	ADP	de
Ah	INTJ	Ah
de	ADP	de
Bien	ADV	bien
nettement	ADV	nettement
pourrait	VERB	pouvoir
envie	NOUN	envie
pas	ADV	pas
le	DET	le
guise	NOUN	guise
amener	VERB	amener
le	DET	le
le	DET	le
Maître	NOUN	maître
qu'	PRON	qu'
balancier	NOUN	balancier
!	PUNCT	!
idées	NOUN	idée
réfléchissez	VERB	réfléchir
feront	AUX	faire
alors	ADV	alors
dans	ADP	dans
n'	ADV	n'
l'	DET	le
encore	ADV	encore
monde	NOUN	monde
Vous	PRON	vous
Mais	CCONJ	mais
ne	ADV	ne
:	PUNCT	:
à	ADP	à
vous	PRON	vous
,	PUNCT	,
fermé	VERB	fermer
Nous	PRON	nous
Compréhensif	ADJ	compréhensif
maison	NOUN	maison
tas	NOUN	tas
châle	NOUN	châle
si	SCONJ	si
.	PUNCT	.
faut	VERB	falloir
vous	PRON	vous
tout	ADV	tout
arriver	VERB	arriver
déranger	VERB	déranger
amenés	VERB	amener
mort	NOUN	mort
et	CCONJ	et
?	PUNCT	?
malheureux	PRON	malheureux
et	CCONJ	et
sept	NUM	sept
...	PUNCT	...
«	PUNCT	«
-moi	PRON	moi
répéta	VERB	répéter
ce	PRON	ce
qu'	PRON	qu'
.	PUNCT	.
réellement	ADV	réellement
nous	PRON	nous
Si	SCONJ	si
que	SCONJ	que
prétendez	VERB	prétendre
de	ADP	de
--	PUNCT	--
lui	PRON	lui
et	CCONJ	et
il	PRON	il
a	AUX	avoir
!	PUNCT	!
mais	CCONJ	mais
assez	ADV	assez
que	SCONJ	que
!	PUNCT	!
serai	AUX	être
--	PUNCT	--
avoir	AUX	avoir
monsieur	NOUN	Monsieur
sortant	VERB	sortir
pas	ADV	pas
Ces	DET	ce
a	AUX	avoir
écrit	VERB	écrire
sais	VERB	savoir
porte	NOUN	porte
seau	NOUN	seau
que	ADV	que
sûrement	ADV	sûrement
.	PUNCT	.
voir	VERB	voir
levé	VERB	lever
adorable	ADJ	adorable
«	PUNCT	«
Maître	NOUN	maître
si	SCONJ	si
trouvait	VERB	trouver
tout	PRON	tout
avez	AUX	avoir
le	DET	le
d'	ADP	de
monsieur	NOUN	Monsieur
.	PUNCT	.
de	ADP	de
on	PRON	on
est	AUX	être
!	PUNCT	!
tard	ADV	tard
cerveau	NOUN	cerveau
arrivé	VERB	arriver
preuve	NOUN	preuve
son	DET	son
Mais	CCONJ	mais
vue	VERB	voir
.	PUNCT	.
?	PUNCT	?
que	PRON	que
:	PUNCT	:
arrivé	VERB	arriver
qui	PRON	qui
écrire	VERB	écrire
il	PRON	il
de	ADP	de
simplement	ADV	simplement
disque	NOUN	disque
quoi	PRON	quoi
plafond	NOUN	plafond
,	PUNCT	,
position	NOUN	position
Un	DET	un
pas	ADV	pas
si	SCONJ	si
Il	PRON	il
est	VERB	être
sur	ADP	sur
disait	VERB	dire
même	ADV	même
!	PUNCT	!
écrit	VERB	écrire
du	ADP	de
n'	ADV	n'
!	PUNCT	!
a	AUX	avoir
se	PRON	se
Oh	INTJ	Oh
n'	ADV	n'
?	PUNCT	?
toisèrent	VERB	toiser
neige	NOUN	neige
et	CCONJ	et
Un	DET	un
eau	NOUN	eau
à	ADP	à
avais	VERB	avoir
de	ADP	de
,	PUNCT	,
,	PUNCT	,
,	PUNCT	,
mère	NOUN	mère
instruction	NOUN	instruction
voir	VERB	voir
la	DET	le
offert	VERB	offrir
S'	SCONJ	s'
d'	ADP	de
les	DET	le
heures	NOUN	heure
Chérubin	PROPN	Chérubin
les	PRON	le
de	ADP	de
le	PRON	le
,	PUNCT	,
condescendance	NOUN	condescendance
.	PUNCT	.
voir	VERB	voir
toute	DET	tout
fera	VERB	faire
la	DET	le
d'	ADP	de
,	PUNCT	,
minute	NOUN	minute
ils	PRON	il
«	PUNCT	«
sûr	ADJ	sûr
son	DET	son
!	PUNCT	!
cerveau	NOUN	cerveau
après	ADP	après
a	AUX	avoir
:	PUNCT	:
de	ADP	de
,	PUNCT	,
été	AUX	être
je	PRON	je
,	PUNCT	,
gravier	NOUN	gravier
grand	ADJ	grand
le	PRON	le
je	PRON	je
quelques	DET	quelque
-là	PRON	-là
ne	ADV	ne
couvert	VERB	couvrir
du	ADP	de
ce	PRON	ce
commensal	NOUN	commensal
