Tenez	VERB	tenir
ce	PRON	ce
la	DET	le
la	DET	le
hélices	NOUN	hélice
a	AUX	avoir
de	ADP	de
nous	PRON	nous
l'	PRON	l'
...	PUNCT	...
Si	SCONJ	si
son	DET	son
Morgan	PROPN	Morgan
rivalité	NOUN	rivalité
proposez	VERB	proposer
.	PUNCT	.
de	ADP	de
y	PROPN	y
incident	NOUN	incident
arrivait	VERB	arriver
sorti	VERB	sortir
sur	ADP	sur
.	PUNCT	.
par	ADP	par
n'	ADV	n'
-il	PRON	il
la	DET	le
rendit	VERB	rendre
cadavre	NOUN	cadavre
Regardez	VERB	regarder
hurla	VERB	hurler
assassiné	VERB	assassiner
connaissait	VERB	connaître
—	PUNCT	—
...	PUNCT	...
,	PUNCT	,
vous	PRON	vous
,	PUNCT	,
de	ADP	de
que	SCONJ	que
son	DET	son
?	PUNCT	?
,	PUNCT	,
êtes	AUX	être
attention	NOUN	attention
vous	PRON	vous
scène	NOUN	scène
,	PUNCT	,
!	PUNCT	!
manquera	VERB	manquer
dites	VERB	dire
—	PUNCT	—
«	PUNCT	«
Donc	ADV	donc
...	PUNCT	...
aviez	VERB	avoir
.	PUNCT	.
En	ADP	en
tard	ADV	tard
peut-être	ADV	peut-être
devons	VERB	devoir
à	ADP	à
la	DET	le
—	PUNCT	—
de	ADP	de
existait	VERB	exister
il	PRON	il
avons	AUX	avoir
végétation	NOUN	végétation
,	PUNCT	,
vous	PRON	vous
A	ADP	à
été	AUX	être
ce	PRON	ce
de	ADP	de
?	PUNCT	?
la	DET	le
—	PUNCT	—
nous	PRON	nous
Betts	PROPN	Betts
déguster	VERB	déguster
,	PUNCT	,
Mais	CCONJ	mais
Piggot	PROPN	Piggot
soir	NOUN	soir
,	PUNCT	,
—	PUNCT	—
nuit	NOUN	nuit
—	PUNCT	—
chose	NOUN	chose
j'	PRON	je
l'	DET	le
baie	NOUN	baie
Euh	INTJ	Euh
-il	PRON	il
!	PUNCT	!
de	ADP	de
,	PUNCT	,
la	DET	le
eau	NOUN	eau
La	DET	le
Quels	DET	quel
une	DET	un
porte	NOUN	porte
Dans	ADP	dans
il	PRON	il
—	PUNCT	—
eau	NOUN	eau
Manson	PROPN	Manson
disparition	NOUN	disparition
l'	DET	le
la	DET	le
,	PUNCT	,
a	AUX	avoir
—	PUNCT	—
?	PUNCT	?
!	PUNCT	!
—	PUNCT	—
d'	ADP	de
-vous	PRON	vous
Donc	ADV	donc
.	PUNCT	.
:	PUNCT	:
hommes	NOUN	homme
je	PRON	je
nous	PRON	nous
,	PUNCT	,
que	SCONJ	que
Chalet	NOUN	chalet
Wilson	PROPN	Wilson
une	DET	un
avant	ADP	avant
et	CCONJ	et
de	DET	de
herbe	NOUN	herbe
à	ADP	à
?	PUNCT	?
la	DET	le
d'	ADP	de
au	ADP	au
vu	VERB	voir
à	ADP	à
provenait	VERB	provenir
Betts	PROPN	Betts
?	PUNCT	?
accès	NOUN	accès
sol	NOUN	sol
belle	ADJ	bel
vous	PRON	vous
une	DET	un
caquetant	VERB	caqueter
donc	ADV	donc
bout	NOUN	bout
annonça	VERB	annoncer
vais	VERB	aller
,	PUNCT	,
d'	ADP	de
,	PUNCT	,
j'	PRON	je
canot	NOUN	canot
n'	ADV	n'
-il	PRON	il
sa	DET	son
une	DET	un
.	PUNCT	.
sans	ADP	sans
compagnie	NOUN	compagnie
se	PRON	se
:	PUNCT	:
—	PUNCT	—
une	DET	un
,	PUNCT	,
heure	NOUN	heure
calepin	NOUN	calepin
un	DET	un
si	ADV	si
Manson	PROPN	Manson
,	PUNCT	,
la	DET	le
le	DET	le
Je	PRON	je
—	PUNCT	—
m	PRON	m
Il	PRON	il
!	PUNCT	!
l'	PRON	l'
Betts	PROPN	Betts
prends	VERB	prendre
vers	ADP	vers
le	DET	le
mêle	VERB	mêle
propriété	NOUN	propriété
si	ADV	si
que	PRON	que
examina	VERB	examiner
absence	NOUN	absence
,	PUNCT	,
garage	NOUN	garage
45	NUM	45
ont	AUX	avoir
pour	ADP	pour
.	PUNCT	.
dirigèrent	VERB	diriger
par	ADP	par
:	PUNCT	:
...	PUNCT	...
Betts	PROPN	Betts
nuit	NOUN	nuit
là	ADV	là
j'	PRON	je
esprit	NOUN	esprit
du	ADP	de
suffit	VERB	suffire
-là	NOUN	-là
n'	ADV	n'
Plutôt	ADV	plutôt
—	PUNCT	—
Il	PRON	il
l'	DET	le
à	ADP	à
qu'	PRON	qu'
Portait	VERB	porter
un	DET	un
interrompit	VERB	interrompre
-	NOUN	-
.	PUNCT	.
du	ADP	de
,	PUNCT	,
Non	ADV	non
vers	ADP	vers
.	PUNCT	.
les	DET	le
à	ADP	à
deux	NUM	deux
,	PUNCT	,
,	PUNCT	,
sache	VERB	savoir
bas	ADV	bas
habitants	NOUN	habitant
son	DET	son
Bonne	ADJ	bon
,	PUNCT	,
même	ADV	même
était	AUX	être
—	PUNCT	—
...	PUNCT	...
franchissait	VERB	franchir
berges	NOUN	berge
mon	DET	mon
promis	VERB	promettre
brisés	VERB	briser
pré	NOUN	pré
traînaient	VERB	traîner
joncs	NOUN	jonc
géraniums	NOUN	géranium
la	DET	le
h	NOUN	heure
Parker'	PROPN	Parker'
,	PUNCT	,
des	DET	un
là	ADV	là
Mais	CCONJ	mais
abritait	VERB	abriter
.	PUNCT	.
!	PUNCT	!
,	PUNCT	,
pré	NOUN	pré
Il	PRON	il
prit	VERB	prendre
!	PUNCT	!
du	ADP	de
taillé	VERB	tailler
arrivée	NOUN	arrivée
.	PUNCT	.
à	ADP	à
curieux	ADJ	curieux
droit	NOUN	droit
,	PUNCT	,
approché	VERB	approcher
l'	DET	le
,	PUNCT	,
lèvres	NOUN	lèvre
J'	PRON	je
on	PRON	on
.	PUNCT	.
grande	ADJ	grand
Voilà	VERB	voilà
voix	NOUN	voix
faisait	VERB	faire
!	PUNCT	!
Passons	VERB	passer
entretenues	VERB	entretenir
rame	NOUN	rame
A	ADP	à
ai	AUX	avoir
d'	ADP	de
est	AUX	être
:	PUNCT	:
Manson	PROPN	Manson
Mais	CCONJ	mais
la	DET	le
,	PUNCT	,
n'	ADV	n'
attraper	VERB	attraper
:	PUNCT	:
45	NUM	45
,	PUNCT	,
Il	PRON	il
anguilles	NOUN	anguille
courbe	NOUN	courbe
au	ADP	au
La	DET	le
ensuite	ADV	ensuite
remisé	VERB	remiser
bébé	NOUN	bébé
,	PUNCT	,
quitté	VERB	quitter
salon	NOUN	salon
pas	ADV	pas
Bonne	ADJ	bon
cassées	VERB	casser
qu'	PRON	qu'
vingtaine	NOUN	vingtaine
que	SCONJ	que
ordonnance	NOUN	ordonnance
rentre	VERB	rentre
Chalet	NOUN	chalet
et	CCONJ	et
Je	PRON	je
de	ADP	de
ai	VERB	avoir
.	PUNCT	.
bouche	NOUN	bouche
visage	NOUN	visage
une	DET	un
la	DET	le
h	NOUN	heure
,	PUNCT	,
je	PRON	je
.	PUNCT	.
ouvertes	ADJ	ouvert
eau	NOUN	eau
—	PUNCT	—
et	CCONJ	et
comme	ADP	comme
Merry	PROPN	Merry
!	PUNCT	!
durci	VERB	durcir
Je	PRON	je
ne	ADV	ne
dirigèrent	VERB	diriger
Puis	CCONJ	puis
côté	NOUN	côté
incarner	VERB	incarner
visage	NOUN	visage
jeter	VERB	jeter
,	PUNCT	,
Personne	PRON	personne
dégâts	NOUN	dégât
Prêtez	VERB	prêter
—	PUNCT	—
sergent	NOUN	sergent
tombée	NOUN	tombée
-moi	PRON	moi
dit	VERB	dire
vous	PRON	vous
Le	DET	le
Vous	PRON	vous
...	PUNCT	...
bien	ADV	bien
des	ADP	de
nom	NOUN	nom
sur	ADP	sur
Mr	NOUN	mr
Jones	PROPN	Jones
absence	NOUN	absence
pas	ADV	pas
disparaissait	VERB	disparaître
par	ADP	par
parler	VERB	parler
sortant	VERB	sortir
moment	NOUN	moment
conservé	VERB	conserver
,	PUNCT	,
dormais	VERB	dormir
à	ADP	à
Betts	PROPN	Betts
gris	ADJ	gris
son	DET	son
se	PRON	se
Et	CCONJ	et
vu	VERB	voir
te	PRON	te
on	PRON	on
garage	NOUN	garage
est	AUX	être
:	PUNCT	:
Aussitôt	ADV	aussitôt
Ah	INTJ	Ah
dressait	VERB	dresser
à	ADP	à
L'	DET	le
surface	NOUN	surface
regardé	VERB	regarder
si	SCONJ	si
!	PUNCT	!
Dans	ADP	dans
,	PUNCT	,
nuit	NOUN	nuit
en	ADP	en
au	ADP	au
seule	ADJ	seul
servi	VERB	servir
doigt	NOUN	doigt
Corner	X	Corner
,	PUNCT	,
aux	ADP	à
pour	ADP	pour
des	DET	un
cigarette	NOUN	cigarette
—	PUNCT	—
débarcadère	NOUN	débarcadère
répondu	VERB	répondre
la	DET	le
!	PRON	!
par	ADP	par
jure	VERB	jure
de	ADP	de
,	PUNCT	,
en	ADP	en
où	PRON	où
rose	ADJ	rose
tiges	NOUN	tige
allait	VERB	aller
deux	PRON	deux
du	ADP	de
.	PUNCT	.
retard	NOUN	retard
épuisette	NOUN	épuisette
ai	AUX	avoir
...	PUNCT	...
sûr	ADJ	sûr
vous	PRON	vous
chenal	NOUN	chenal
!	PUNCT	!
Le	DET	le
à	ADP	à
...	PUNCT	...
d'	ADP	de
dans	ADP	dans
comprenez	VERB	comprendre
l'	DET	le
confirma	VERB	confirmer
semaine	NOUN	semaine
du	ADP	de
la	DET	le
bateaux	NOUN	bateau
,	PUNCT	,
Chalet	NOUN	chalet
d'	ADP	de
puis	CCONJ	puis
Edmonson	PROPN	Edmonson
une	DET	un
En	ADP	en
-	ADV	-
vers	ADP	vers
s'	PRON	se
on	PRON	on
une	DET	un
bateau	NOUN	bateau
-moi	PRON	moi
.	PUNCT	.
.	PUNCT	.
signé	VERB	signer
de	ADP	de
!	PUNCT	!
d'	ADP	de
dans	ADP	dans
Irma	PROPN	Irma
les	DET	le
Regardez	VERB	regarder
parce	SCONJ	parce
un	DET	un
une	DET	un
canot	NOUN	canot
.	PUNCT	.
l'	DET	le
eût	AUX	avoir
au	ADP	au
a	AUX	avoir
à	ADP	à
ses	DET	son
que	SCONJ	que
!	PUNCT	!
La	DET	le
le	PRON	le
les	PRON	le
Jones	PROPN	Jones
mais	CCONJ	mais
devrez	VERB	devoir
répète	VERB	répète
héron	NOUN	héron
renseignements	NOUN	renseignement
ont	AUX	avoir
pareille	ADJ	pareil
Mr	NOUN	mr
Ils	PRON	il
yards	NOUN	yard
découragé	VERB	décourager
,	PUNCT	,
Halte	NOUN	halte
kiosque	NOUN	kiosque
eau	NOUN	eau
—	PUNCT	—
—	PUNCT	—
bout	NOUN	bout
portait	VERB	porter
déposition	NOUN	déposition
canne	NOUN	canne
en	ADP	en
Fletcher	PROPN	Fletcher
qu'	PRON	qu'
Sur	ADP	sur
Le	DET	le
plaira	VERB	plaire
petite	ADJ	petit
—	PUNCT	—
pêche	NOUN	pêche
attendait	VERB	attendre
officiers	NOUN	officier
bâtisse	NOUN	bâtisse
le	DET	le
sur	ADP	sur
pendent	VERB	pendre
choisi	VERB	choisir
Les	DET	le
Merry	PROPN	Merry
son	DET	son
?	PUNCT	?
clés	NOUN	clé
Je	PRON	je
Venez	VERB	venir
Barrat	PROPN	Barrat
le	DET	le
s'	PRON	se
ajouta	VERB	ajouter
quelquefois	ADV	quelquefois
récemment	ADV	récemment
les	PRON	le
,	PUNCT	,
Mr	NOUN	mr
qui	PRON	qui
en	ADP	en
eau	NOUN	eau
Manson	PROPN	Manson
me	PRON	me
—	PUNCT	—
faisait	VERB	faire
de	ADP	de
de	ADP	de
rectiligne	ADJ	rectiligne
Saules	NOUN	saule
il	PRON	il
s'	PRON	se
je	PRON	je
obtiens	VERB	obtenir
»	PUNCT	»
espérait	VERB	espérer
Wilson	PROPN	Wilson
quelques	DET	quelque
un	DET	un
s	X	s
enfin	ADV	enfin
il	PRON	il
des	ADP	de
cette	DET	ce
Autour	ADV	autour
du	ADP	de
!	PUNCT	!
deux	NUM	deux
-	PRON	-
,	PUNCT	,
ma	DET	mon
Il	PRON	il
à	ADP	à
chenal	NOUN	chenal
,	PUNCT	,
Que	PRON	que
n'	ADV	n'
.	PUNCT	.
aucune	DET	aucun
chenal	NOUN	chenal
:	PUNCT	:
.	PUNCT	.
est	AUX	être
village	NOUN	village
.	PUNCT	.
par	ADP	par
.	PUNCT	.
eau	NOUN	eau
Ton	DET	ton
—	PUNCT	—
du	ADP	de
.	PUNCT	.
poussaient	VERB	pousser
deux	NUM	deux
remontent	VERB	remonter
remisé	VERB	remiser
dans	ADP	dans
bassin	NOUN	bassin
visage	NOUN	visage
,	PUNCT	,
J'	PRON	je
—	PUNCT	—
Manson	PROPN	Manson
le	DET	le
,	PUNCT	,
roses	NOUN	rose
fais	AUX	faire
fossé	NOUN	fossé
-il	PRON	il
entre	ADP	entre
!	PUNCT	!
Piggot	PROPN	Piggot
demanda	VERB	demander
.	PUNCT	.
dont	PRON	dont
un	DET	un
par	ADP	par
de	ADP	de
ne	ADV	ne
soin	NOUN	soin
séance	NOUN	séance
bateaux	NOUN	bateau
guettait	VERB	guetter
Piétinement	NOUN	piétinement
Fraîches	NOUN	fraîche
à	ADP	à
ébattaient	VERB	ébattre
!	PUNCT	!
pêche	NOUN	pêche
écria	VERB	écrier
qu'	SCONJ	que
...	PUNCT	...
!	PUNCT	!
A	ADP	à
rendait	VERB	rendre
à	ADP	à
coude	NOUN	coude
.	PUNCT	.
Il	PRON	il
...	PUNCT	...
sur	ADP	sur
.	PUNCT	.
il	PRON	il
l'	PRON	l'
!	PUNCT	!
exprimer	VERB	exprimer
!	PUNCT	!
œil	NOUN	œil
sa	DET	son
une	DET	un
d'	ADP	de
!	PUNCT	!
Si	SCONJ	si
.	PUNCT	.
suis	AUX	être
de	ADP	de
a	AUX	avoir
lui	PRON	lui
.	PUNCT	.
Plutôt	ADV	plutôt
Il	PRON	il
qui	PRON	qui
à	ADP	à
mission	NOUN	mission
n'	ADV	n'
yards	NOUN	yard
Mr	NOUN	mr
soir	NOUN	soir
de	ADP	de
l'	PRON	l'
à	ADP	à
.	PUNCT	.
Soit	VERB	être
Ces	DET	ce
puisqu'	SCONJ	puisque
ai	AUX	avoir
Sergent	NOUN	sergent
—	PUNCT	—
disposition	NOUN	disposition
patron	NOUN	patron
elles	PRON	lui
que	PRON	que
,	PUNCT	,
Wilson	PROPN	Wilson
il	PRON	il
Edmonson	PROPN	Edmonson
docteur	NOUN	docteur
et	CCONJ	et
Wilson	PROPN	Wilson
s'	PRON	se
vers	ADP	vers
femme	NOUN	femme
Mr	NOUN	mr
.	PUNCT	.
de	ADP	de
pub	NOUN	pub
m'	PRON	me
à	ADP	à
9	NUM	9
—	PUNCT	—
garage	NOUN	garage
choses	NOUN	chose
pas	ADV	pas
,	PUNCT	,
solennelle	ADJ	solennel
quarto	NOUN	quarto
pêche	VERB	pêche
un	DET	un
au	ADP	au
le	DET	le
de	ADP	de
.	PUNCT	.
Un	DET	un
,	PUNCT	,
,	PUNCT	,
,	PUNCT	,
auberge	NOUN	auberge
les	DET	le
seulement	ADV	seulement
la	DET	le
pas	ADV	pas
9	NUM	9
—	PUNCT	—
«	PUNCT	«
accompagné	VERB	accompagner
a	AUX	avoir
coup	NOUN	coup
a	AUX	avoir
croisé	VERB	croiser
-il	PRON	il
gauche	NOUN	gauche
poches	NOUN	poche
qu'	SCONJ	que
essor	NOUN	essor
!	PUNCT	!
fin	ADJ	fin
petit	ADJ	petit
toi	PRON	toi
—	PUNCT	—
du	ADP	de
sergent	NOUN	sergent
attirail	NOUN	attirail
une	DET	un
qui	PRON	qui
...	PUNCT	...
prolongée	VERB	prolonger
...	PUNCT	...
ai	AUX	avoir
doute	NOUN	doute
dans	ADP	dans
venu	VERB	venir
d'	ADP	de
Manson	PROPN	Manson
a	VERB	avoir
lisez	VERB	lire
Ah	INTJ	Ah
et	CCONJ	et
à	ADP	à
!	PUNCT	!
un	DET	un
le	DET	le
conduit	VERB	conduire
j'	PRON	je
,	PUNCT	,
...	PUNCT	...
sous	ADP	sous
foulée	VERB	fouler
sur	ADP	sur
peu	ADV	peu
pas	ADV	pas
ramena	VERB	ramener
incurvait	VERB	incurver
Oriente	VERB	oriente
dans	ADP	dans
de	ADP	de
,	PUNCT	,
revinrent	VERB	revenir
devenu	VERB	devenir
personnalité	NOUN	personnalité
rentrèrent	VERB	rentrer
Les	DET	le
sûr	ADJ	sûr
—	PUNCT	—
ailleurs	ADV	ailleurs
?	PUNCT	?
séparée	VERB	séparer
premiers	ADJ	premier
qui	PRON	qui
cacherait	VERB	cacher
dit	VERB	dire
,	PUNCT	,
il	PRON	il
eau	NOUN	eau
—	PUNCT	—
!	PUNCT	!
.	PUNCT	.
...	PUNCT	...
bout	NOUN	bout
raconteras	VERB	raconter
rupture	NOUN	rupture
?	PUNCT	?
-il	PRON	il
s'	PRON	se
.	PUNCT	.
Bill	PROPN	Bill
au	ADP	au
Or	CCONJ	or
Mon	DET	mon
têtes	NOUN	tête
une	DET	un
le	DET	le
.	PUNCT	.
bateaux	NOUN	bateau
gardon	NOUN	gardon
le	DET	le
qu'	SCONJ	que
d'	ADP	de
il	PRON	il
pourrir	VERB	pourrir
'	PRON	'
soleil	NOUN	soleil
débarcadère	NOUN	débarcadère
du	ADP	de
,	PUNCT	,
donc	ADV	donc
la	DET	le
rive	NOUN	rive
Morgan	PROPN	Morgan
roseaux	NOUN	roseau
.	PUNCT	.
—	PUNCT	—
Voilà	VERB	voilà
même	ADJ	même
,	PUNCT	,
une	DET	un
,	PUNCT	,
hommes	NOUN	homme
nuit	NOUN	nuit
murmura	VERB	murmurer
il	PRON	il
mettait	VERB	mettre
que	ADV	que
au	ADP	au
,	PUNCT	,
.	PUNCT	.
sur	ADP	sur
Manson	PROPN	Manson
mains	NOUN	main
—	PUNCT	—
Edmonson	PROPN	Edmonson
—	PUNCT	—
pont	NOUN	pont
.	PUNCT	.
Pêcheur	NOUN	pêcheur
points	NOUN	point
.	PUNCT	.
.	PUNCT	.
garage	NOUN	garage
.	PUNCT	.
heures	NOUN	heure
Chalet	NOUN	chalet
,	PUNCT	,
,	PUNCT	,
Non	ADV	non
,	PUNCT	,
Au	ADP	au
et	CCONJ	et
.	PUNCT	.
,	PUNCT	,
réveille	VERB	réveille
,	PUNCT	,
?	PUNCT	?
appartenait	VERB	appartenir
a	AUX	avoir
des	DET	un
les	PRON	le
mais	CCONJ	mais
—	PUNCT	—
En	ADP	en
de	ADP	de
—	PUNCT	—
petit	ADJ	petit
Merry	PROPN	Merry
et	CCONJ	et
.	PUNCT	.
d'	ADP	de
filet	NOUN	filet
...	PUNCT	...
,	PUNCT	,
à	ADP	à
aux	ADP	à
,	PUNCT	,
je	PRON	je
10	NUM	10
île	NOUN	île
été	AUX	être
a	AUX	avoir
,	PUNCT	,
!	PUNCT	!
un	DET	un
des	ADP	de
,	PUNCT	,
apéritif	NOUN	apéritif
un	DET	un
densité	NOUN	densité
plus	ADV	plus
du	ADP	de
.	PUNCT	.
confié	VERB	confier
et	CCONJ	et
avait	AUX	avoir
confier	VERB	confier
au	ADP	au
ma	DET	mon
.	PUNCT	.
de	ADP	de
dit	VERB	dire
parce	SCONJ	parce
A	ADP	à
du	ADP	de
—	PUNCT	—
Dommage	ADJ	dommage
s'	PRON	se
Betts	PROPN	Betts
,	PUNCT	,
canne	NOUN	canne
-	PRON	-
Jones	PROPN	Jones
Edmonson	PROPN	Edmonson
une	DET	un
marchait	VERB	marcher
la	DET	le
réfléchit	VERB	réfléchir
de	ADP	de
en	PRON	en
cette	DET	ce
encore	ADV	encore
Erreur	NOUN	erreur
nuit	NOUN	nuit
Manson	PROPN	Manson
,	PUNCT	,
qu'	SCONJ	que
mirent	VERB	mettre
caverneuse	ADJ	caverneux
de	ADP	de
les	DET	le
un	DET	un
pendule	NOUN	pendule
j'	PRON	je
j'	PRON	je
empreinte	NOUN	empreinte
de	ADP	de
les	DET	le
roseaux	NOUN	roseau
—	PUNCT	—
garage	NOUN	garage
Hé	INTJ	Hé
l'	DET	le
comprends	VERB	comprendre
,	PUNCT	,
—	PUNCT	—
!	PUNCT	!
le	DET	le
Enoch	PROPN	Enoch
enfuirent	VERB	enfuir
en	ADP	en
voie	NOUN	voie
montra	VERB	montrer
ai	AUX	avoir
Chalet	NOUN	chalet
tandis	ADV	tandis
,	PUNCT	,
Manson	PROPN	Manson
rue	NOUN	rue
l'	DET	le
,	PUNCT	,
est	VERB	être
,	PUNCT	,
planches	NOUN	planche
.	PUNCT	.
-il	PRON	il
renonçant	VERB	renoncer
temps	NOUN	temps
Écoute	VERB	écoute
dans	ADP	dans
point	NOUN	point
,	PUNCT	,
en	ADP	en
se	PRON	se
clé	NOUN	clé
—	PUNCT	—
Betts	PROPN	Betts
Betts	PROPN	Betts
des	DET	un
l'	DET	le
s'	PRON	se
compléta	VERB	compléter
s'	PRON	se
,	PUNCT	,
Il	PRON	il
promenait	VERB	promener
inédits	ADJ	inédit
d'	ADP	de
,	PUNCT	,
on	PRON	on
la	DET	le
au	ADP	au
Revenons	VERB	revenir
commencé	VERB	commencer
la	DET	le
un	DET	un
—	PUNCT	—
se	PRON	se
profusion	NOUN	profusion
le	DET	le
conversation	NOUN	conversation
de	ADP	de
,	PUNCT	,
mes	DET	mon
—	PUNCT	—
aimerais	VERB	aimer
analogue	ADJ	analogue
toi	PRON	toi
commença	VERB	commencer
que	PRON	que
s'	PRON	se
pris	VERB	prendre
ténébreux	ADJ	ténébreux
connaissez	VERB	connaître
vers	ADP	vers
brisés	VERB	briser
...	PUNCT	...
roseaux	NOUN	roseau
dit	VERB	dire
.	PUNCT	.
ne	ADV	ne
...	PUNCT	...
lui	PRON	lui
n'	ADV	n'
...	PUNCT	...
!	PUNCT	!
Merry	PROPN	Merry
clé	NOUN	clé
remisait	VERB	remiser
bien	ADV	bien
il	PRON	il
je	PRON	je
,	PUNCT	,
habitude	NOUN	habitude
?	PUNCT	?
ce	DET	ce
embarcation	NOUN	embarcation
Mon	DET	mon
méditais	VERB	méditer
.	PUNCT	.
bateau	NOUN	bateau
,	PUNCT	,
pilotis	NOUN	pilotis
aux	ADP	à
avec	ADP	avec
j'	PRON	je
Il	PRON	il
avant	ADP	avant
le	DET	le
les	DET	le
plate	NOUN	plate
—	PUNCT	—
docteur	NOUN	docteur
avais	AUX	avoir
,	PUNCT	,
pêcheur	NOUN	pêcheur
le	DET	le
.	PUNCT	.
anormale	ADJ	anormal
aux	ADP	à
rentrer	VERB	rentrer
foulques	NOUN	foulque
pré	NOUN	pré
»	PUNCT	»
déjeuner	NOUN	déjeuner
Le	DET	le
nuit	NOUN	nuit
histoire	NOUN	histoire
se	PRON	se
diable	NOUN	diable
Du	ADP	de
.	PUNCT	.
à	ADP	à
passablement	ADV	passablement
Il	PRON	il
...	PUNCT	...
Je	PRON	je
-	VERB	-
dans	ADP	dans
,	PUNCT	,
la	DET	le
au	ADP	au
Un	DET	un
la	DET	le
les	DET	le
!	PUNCT	!
quand	SCONJ	quand
a	AUX	avoir
—	PUNCT	—
«	PUNCT	«
—	PUNCT	—
Piggot	PROPN	Piggot
à	ADP	à
le	PRON	le
forme	NOUN	forme
le	DET	le
et	CCONJ	et
?	PUNCT	?
demeure	NOUN	demeure
le	PRON	le
dit	VERB	dire
?	PUNCT	?
n'	ADV	n'
se	PRON	se
qui	PRON	qui
—	PUNCT	—
.	PUNCT	.
écoutait	VERB	écouter
général	NOUN	général
-il	PRON	il
irai	VERB	aller
?	PUNCT	?
moteur	NOUN	moteur
?	PUNCT	?
,	PUNCT	,
les	PRON	le
Je	PRON	je
Betts	PROPN	Betts
la	DET	le
pas	ADV	pas
il	PRON	il
la	DET	le
Piggot	PROPN	Piggot
arrivé	VERB	arriver
le	DET	le
-ce	PRON	-ce
l'	DET	le
crois	VERB	croire
cause	NOUN	cause
pêche	NOUN	pêche
,	PUNCT	,
tiré	VERB	tirer
ajouta	VERB	ajouter
vous	PRON	vous
la	DET	le
derrière	ADP	derrière
d'	ADP	de
sortait	VERB	sortir
—	PUNCT	—
Un	DET	un
—	PUNCT	—
Dès	ADP	dès
sur	ADP	sur
je	PRON	je
,	PUNCT	,
faveurs	NOUN	faveur
,	PUNCT	,
sa	DET	son
et	CCONJ	et
Et	CCONJ	et
monde	NOUN	monde
a	AUX	avoir
-il	PRON	il
scène	NOUN	scène
quarante	NUM	quarante
de	ADP	de
-il	PRON	il
Betts	PROPN	Betts
répéta	VERB	répéter
matin	NOUN	matin
m'	PRON	me
des	ADP	de
tort	NOUN	tort
-il	PRON	il
il	PRON	il
si	SCONJ	si
le	DET	le
roseaux	NOUN	roseau
.	PUNCT	.
aux	ADP	à
début	NOUN	début
j'	PRON	je
orage	NOUN	orage
les	DET	le
période	NOUN	période
.	PUNCT	.
Mr	NOUN	mr
séduisant	ADJ	séduisant
Wilson	PROPN	Wilson
dire	VERB	dire
sa	DET	son
La	DET	le
-	PRON	-
point	NOUN	point
qu'	SCONJ	que
,	PUNCT	,
une	DET	un
-il	PRON	il
«	PUNCT	«
pas	ADV	pas
L'	DET	le
vous	PRON	vous
comme	ADP	comme
lèvre	NOUN	lèvre
a	AUX	avoir
Wilson	PROPN	Wilson
tout	ADV	tout
—	PUNCT	—
l'	DET	le
,	PUNCT	,
Piggot	PROPN	Piggot
hasarda	VERB	hasarder
...	PUNCT	...
pense	VERB	pense
.	PUNCT	.
de	ADP	de
non	ADV	non
de	ADP	de
—	PUNCT	—
je	PRON	je
parvenu	VERB	parvenir
dans	ADP	dans
l'	PRON	l'
Piggot	PROPN	Piggot
Morgan	PROPN	Morgan
garder	VERB	garder
-ce	PRON	-ce
...	PUNCT	...
accompagna	VERB	accompagner
après	ADP	après
inimitié	NOUN	inimitié
.	PUNCT	.
Betts	PROPN	Betts
petit	ADJ	petit
.	PUNCT	.
Mr	NOUN	mr
conclusion	NOUN	conclusion
jour	NOUN	jour
du	ADP	de
Irma	PROPN	Irma
dès	ADP	dès
une	DET	un
.	PUNCT	.
vous	PRON	vous
brusquement	ADV	brusquement
d'	ADP	de
est	AUX	être
—	PUNCT	—
CHAPITRE	NOUN	chapitre
Carr	PROPN	Carr
à	ADP	à
et	CCONJ	et
étroit	NOUN	étroit
Piggot	PROPN	Piggot
d'	ADP	de
le	DET	le
rendait	VERB	rendre
a	AUX	avoir
venez	VERB	venir
l'	DET	le
Piggot	PROPN	Piggot
détendu	ADJ	détendu
et	CCONJ	et
.	PUNCT	.
Pourquoi	ADV	pourquoi
si	SCONJ	si
minutes	NOUN	minute
bondi	VERB	bondir
et	CCONJ	et
.	PUNCT	.
Carr	PROPN	Carr
valait	VERB	valoir
Que	PRON	que
Jones	PROPN	Jones
,	PUNCT	,
cause	NOUN	cause
—	PUNCT	—
...	PUNCT	...
se	PRON	se
répondit	VERB	répondre
place	NOUN	place
répondit	VERB	répondre
pas	ADV	pas
ses	DET	son
plutôt	ADV	plutôt
Betts	PROPN	Betts
,	PUNCT	,
,	PUNCT	,
à	ADP	à
Saules	PROPN	Saules
messieurs	NOUN	monsieur
!	PUNCT	!
a	AUX	avoir
!	PUNCT	!
?	PUNCT	?
affable	ADJ	affable
que	SCONJ	que
londonien	ADJ	londonien
mis	VERB	mettre
Mais	CCONJ	mais
a	VERB	avoir
L'	PRON	l'
hommes	NOUN	homme
que	SCONJ	que
Betts	PROPN	Betts
pas	ADV	pas
a	VERB	avoir
quelques	DET	quelque
m'	PRON	me
marais	NOUN	marais
il	PRON	il
comptèrent	VERB	compter
Betts	PROPN	Betts
poissons	NOUN	poisson
écria	VERB	écrier
fixait	VERB	fixer
imaginez	VERB	imaginer
...	PUNCT	...
qu'	SCONJ	que
Mr	NOUN	mr
le	DET	le
l'	PRON	l'
le	DET	le
l'	DET	le
